Time,PrimT,HwTSet,HwTOutlet,ActPow,ChActive,HwActive,PrimTSet
2017-11-21T05:29:40.250Z,51,55,42.5,,,,
2017-11-21T05:29:50.154Z,,55,42.5,,,,
2017-11-21T05:30:10.154Z,51.2,55,42.5,,,,
2017-11-21T05:30:20.154Z,,55,42.5,,,,
2017-11-21T05:30:30.155Z,,55,42.4,,,,
2017-11-21T05:30:40.234Z,51.3,55,42.4,,,,
2017-11-21T05:30:50.156Z,,55,42.3,,,,
2017-11-21T05:31:00.157Z,51.4,,,,,,
2017-11-21T05:31:10.158Z,,55,42.3,,,,
2017-11-21T05:31:20.155Z,51.6,55,42.3,,,,
2017-11-21T05:31:30.159Z,,55,42.2,,,,
2017-11-21T05:31:50.155Z,51.7,55,42.2,,,,
2017-11-21T05:32:00.159Z,,55,42.2,,,,
2017-11-21T05:32:10.155Z,51.8,,,,,,
2017-11-21T05:32:20.155Z,,55,42,,,,
2017-11-21T05:32:40.235Z,,55,42,,,,
2017-11-21T05:32:51.154Z,,55,42,,,,
2017-11-21T05:33:00.157Z,51.9,55,41.9,,,,
2017-11-21T05:33:10.157Z,,55,41.9,,,,
2017-11-21T05:33:20.155Z,,55,41.8,,,,
2017-11-21T05:33:40.256Z,52,55,41.8,,,,
2017-11-21T05:33:50.191Z,,55,41.7,,,,
2017-11-21T05:34:10.156Z,,55,41.7,,,,
2017-11-21T05:34:20.155Z,,55,41.7,,,,
2017-11-21T05:34:30.159Z,,55,41.6,,,,
2017-11-21T05:34:40.235Z,,55,41.6,,,,
2017-11-21T05:34:50.222Z,,55,41.6,,,,
2017-11-21T05:35:10.159Z,,55,41.5,,,,
2017-11-21T05:35:20.157Z,,55,41.5,,,,
2017-11-21T05:35:41.236Z,,55,41.4,,,,
2017-11-21T05:35:50.155Z,,55,41.4,,,,
2017-11-21T05:36:00.208Z,,55,41.4,,,,
2017-11-21T05:36:10.163Z,,55,41.2,,,,
2017-11-21T05:36:20.188Z,52.1,55,41.2,,,,
2017-11-21T05:36:30.155Z,52,,,,,,
2017-11-21T05:36:40.240Z,,55,41.2,,,,
2017-11-21T05:36:50.155Z,52.1,55,41.1,,,,
2017-11-21T05:37:00.155Z,52,,,,,,
2017-11-21T05:37:10.155Z,,55,41.1,,,,
2017-11-21T05:37:20.155Z,,55,41,,,,
2017-11-21T05:37:40.236Z,,55,41,,,,
2017-11-21T05:37:50.156Z,,55,40.9,,,,
2017-11-21T05:38:10.155Z,,55,40.9,,,,
2017-11-21T05:38:20.165Z,,55,40.8,,,,
2017-11-21T05:38:40.255Z,,55,40.8,,,,
2017-11-21T05:38:50.157Z,,55,40.7,,,,
2017-11-21T05:39:10.156Z,,55,40.7,,,,
2017-11-21T05:39:20.156Z,,55,40.6,,,,
2017-11-21T05:39:30.155Z,,55,40.6,,,,
2017-11-21T05:39:40.252Z,51.9,55,40.6,,,,
2017-11-21T05:39:50.156Z,,55,40.5,,,,
2017-11-21T05:40:00.156Z,,55,40.5,,,,
2017-11-21T05:40:10.157Z,,55,40.5,,,,
2017-11-21T05:40:20.156Z,,55,40.3,,,,
2017-11-21T05:40:30.187Z,,55,40.3,,,,
2017-11-21T05:40:40.241Z,,55,40.3,,,,
2017-11-21T05:40:50.160Z,,55,40.3,,,,
2017-11-21T05:41:00.162Z,,55,40.2,,,,
2017-11-21T05:41:10.156Z,,55,40.2,,,,
2017-11-21T05:41:25.176Z,51.8,55,40.1,,,,
2017-11-21T05:41:30.156Z,,55,40.1,,,,
2017-11-21T05:41:40.251Z,,55,40.1,,,,
2017-11-21T05:41:50.161Z,,55,40.1,,,,
2017-11-21T05:42:00.156Z,,55,40,,,,
2017-11-21T05:42:10.156Z,51.9,55,40,79,1,0,
2017-11-21T05:42:20.157Z,57.4,55,40,75,,,
2017-11-21T05:42:30.156Z,60,55,39.9,41,,,
2017-11-21T05:42:40.236Z,56.4,55,39.9,29,,,
2017-11-21T05:42:50.157Z,51.6,55,39.9,,,,
2017-11-21T05:43:00.156Z,48.7,55,39.8,,,,
2017-11-21T05:43:10.156Z,47.9,55,39.8,,,,
2017-11-21T05:43:20.179Z,47.1,55,39.8,,,,
2017-11-21T05:43:30.158Z,48,55,39.8,,,,
2017-11-21T05:43:40.237Z,48.6,55,39.6,,,,
2017-11-21T05:43:50.156Z,48.9,55,39.6,,,,
2017-11-21T05:44:00.157Z,49,55,39.6,,,,
2017-11-21T05:44:15.176Z,,55,39.6,,,,
2017-11-21T05:44:20.156Z,49.2,55,39.6,,,,
2017-11-21T05:44:30.156Z,49.6,55,39.6,,,,
2017-11-21T05:44:40.236Z,49.8,55,39.6,,,,
2017-11-21T05:44:50.156Z,50,55,39.8,,,,
2017-11-21T05:45:00.157Z,50.1,55,39.8,,,,
2017-11-21T05:45:10.157Z,50.3,55,39.8,,,,
2017-11-21T05:45:20.156Z,50.6,55,39.8,,,,
2017-11-21T05:45:30.156Z,51,55,39.8,,,,
2017-11-21T05:45:41.237Z,,55,39.9,,,,
2017-11-21T05:45:50.157Z,51.2,55,39.9,,,,
2017-11-21T05:46:00.157Z,51.5,55,40,,,,
2017-11-21T05:46:10.157Z,51.7,55,40,,,,
2017-11-21T05:46:20.162Z,52,55,40.1,,,,
2017-11-21T05:46:30.157Z,,55,40.1,,,,
2017-11-21T05:46:40.262Z,52.3,55,40.2,,,,
2017-11-21T05:46:50.157Z,52.4,55,40.2,,,,
2017-11-21T05:47:06.216Z,52.6,55,40.3,,,,
2017-11-21T05:47:10.158Z,53,55,40.5,,,,
2017-11-21T05:47:20.164Z,,55,40.5,,,,
2017-11-21T05:47:30.157Z,53.1,55,40.6,,,,
2017-11-21T05:47:40.237Z,53.4,55,40.7,,,,
2017-11-21T05:47:50.157Z,53.5,55,40.7,,,,
2017-11-21T05:48:00.157Z,53.7,55,40.8,,,,
2017-11-21T05:48:10.157Z,54.2,55,40.9,0,,,
2017-11-21T05:48:20.157Z,53.9,55,41,,1,0,
2017-11-21T05:48:31.170Z,52.9,55,41,,,,
2017-11-21T05:48:40.237Z,51.1,55,41.1,,,,
2017-11-21T05:48:50.157Z,50.7,55,41.2,,,,
2017-11-21T05:49:00.157Z,50.4,55,41.4,,,,
2017-11-21T05:49:10.157Z,50.5,55,41.4,,,,
2017-11-21T05:49:20.163Z,51,55,41.5,,,,
2017-11-21T05:49:30.159Z,50.9,55,41.6,,,,
2017-11-21T05:49:40.237Z,50.8,55,41.7,,,,
2017-11-21T05:49:50.162Z,50.6,55,41.7,,,,
2017-11-21T05:50:00.171Z,50.3,55,41.8,,,,
2017-11-21T05:50:10.157Z,50.1,55,41.8,,,,
2017-11-21T05:50:20.158Z,49.9,55,41.9,,,,
2017-11-21T05:50:30.158Z,,55,41.9,,,,
2017-11-21T05:50:40.243Z,49.7,55,41.9,,,,
2017-11-21T05:50:50.158Z,49.5,55,41.9,,,,
2017-11-21T05:51:00.243Z,49.4,55,41.9,,,,
2017-11-21T05:51:10.160Z,49.1,55,41.9,,1,0,
2017-11-21T05:51:21.151Z,54,55,41.9,79,,,
2017-11-21T05:51:30.157Z,61.1,55,41.9,46,,,
2017-11-21T05:51:40.246Z,61.9,55,41.9,29,,,
2017-11-21T05:51:50.159Z,58.7,55,41.9,,,,
2017-11-21T05:52:00.158Z,56.3,55,41.9,0,1,0,
2017-11-21T05:52:10.176Z,54.7,55,41.8,,,,
2017-11-21T05:52:20.157Z,52.8,55,41.8,,,,
2017-11-21T05:52:30.158Z,51.2,55,41.8,,,,
2017-11-21T05:52:40.249Z,51.1,55,41.8,,,,
2017-11-21T05:52:50.158Z,51.2,55,41.9,,,,
2017-11-21T05:53:00.159Z,51.1,55,41.9,,,,
2017-11-21T05:53:10.158Z,50.9,55,41.9,,,,
2017-11-21T05:53:20.158Z,50.7,55,42,,,,
2017-11-21T05:53:30.158Z,50.3,55,42,,,,
2017-11-21T05:53:40.238Z,49.9,55,42,,,,
2017-11-21T05:53:50.157Z,49.8,55,42,,,,
2017-11-21T05:54:00.167Z,49.7,55,42.2,,,,
2017-11-21T05:54:11.159Z,49.4,55,42.2,,,,
2017-11-21T05:54:20.159Z,49.3,55,42.2,,,,
2017-11-21T05:54:30.158Z,49.2,55,42.2,,,,
2017-11-21T05:54:40.238Z,48.9,55,42.2,,,,
2017-11-21T05:54:50.158Z,,55,42.2,,,,
2017-11-21T05:55:00.162Z,48.6,55,42.2,,,,
2017-11-21T05:55:10.161Z,,55,42.2,,,,
2017-11-21T05:55:20.186Z,,55,42.2,,,,
2017-11-21T05:55:30.159Z,48.7,55,42.2,,,,
2017-11-21T05:55:40.239Z,49,55,42,,,,
2017-11-21T05:55:50.173Z,,55,42,,,,
2017-11-21T05:56:00.159Z,49.1,55,42,,,,
2017-11-21T05:56:10.171Z,49.2,55,42,,,,
2017-11-21T05:56:20.158Z,49.3,55,41.9,,,,
2017-11-21T05:56:30.161Z,,55,41.9,,,,
2017-11-21T05:56:40.242Z,49.4,55,41.9,,,,
2017-11-21T05:56:50.158Z,,55,41.9,,,,
2017-11-21T05:57:01.153Z,49.5,55,41.8,,,,
2017-11-21T05:57:10.163Z,,55,41.8,,,,
2017-11-21T05:57:20.166Z,49.7,55,41.8,,,,
2017-11-21T05:57:30.158Z,,55,41.7,,,,
2017-11-21T05:57:40.238Z,49.8,55,41.7,,,,
2017-11-21T05:57:50.161Z,,55,41.7,,,,
2017-11-21T05:58:00.158Z,49.9,55,41.6,,,,
2017-11-21T05:58:10.158Z,,55,41.6,,,,
2017-11-21T05:58:20.159Z,,55,41.6,,,,
2017-11-21T05:58:30.163Z,50,55,41.5,,,,
2017-11-21T05:58:40.239Z,,55,41.5,,,,
2017-11-21T05:58:50.165Z,,55,41.5,,,,
2017-11-21T05:59:00.159Z,50.1,55,41.4,,,,
2017-11-21T05:59:10.171Z,,55,41.4,,,,
2017-11-21T05:59:20.164Z,,55,41.4,,,,
2017-11-21T05:59:30.177Z,,55,41.2,,,,
2017-11-21T05:59:40.239Z,50.2,55,41.2,,,,
2017-11-21T05:59:55.179Z,,55,41.2,,,,
2017-11-21T06:00:00.159Z,,55,41.1,,,,
2017-11-21T06:00:10.166Z,,55,41.1,,,,
2017-11-21T06:00:20.163Z,,55,41.1,,,,
2017-11-21T06:00:30.167Z,,55,41,,,,
2017-11-21T06:00:40.244Z,,55,41,,,,
2017-11-21T06:00:50.159Z,50.3,55,41,,,,
2017-11-21T06:01:00.164Z,,55,40.9,,,,
2017-11-21T06:01:10.160Z,,55,40.9,,,,
2017-11-21T06:01:20.159Z,,55,40.9,,,,
2017-11-21T06:01:30.159Z,,55,40.8,,,,
2017-11-21T06:01:40.244Z,,55,40.8,,,,
2017-11-21T06:01:50.159Z,,55,40.8,,,,
2017-11-21T06:02:00.159Z,,55,40.7,,,,
2017-11-21T06:02:10.159Z,,55,40.7,,,,
2017-11-21T06:02:20.164Z,,55,40.7,,,,
2017-11-21T06:02:30.159Z,,55,40.6,,,,
2017-11-21T06:02:45.294Z,,55,40.6,,,,
2017-11-21T06:02:50.163Z,,55,40.6,,,,
2017-11-21T06:03:00.171Z,,55,40.5,,,,
2017-11-21T06:03:10.182Z,,55,40.5,,,,
2017-11-21T06:03:20.181Z,,55,40.5,,,,
2017-11-21T06:03:30.165Z,,55,40.3,,,,
2017-11-21T06:03:40.242Z,,55,40.3,,,,
2017-11-21T06:03:50.169Z,,55,40.3,,,,
2017-11-21T06:04:00.160Z,,55,40.2,,,,
2017-11-21T06:04:10.159Z,,55,40.2,,,,
2017-11-21T06:04:20.159Z,,55,40.2,,,,
2017-11-21T06:04:30.161Z,,55,40.1,,,,
2017-11-21T06:04:40.244Z,,55,40.1,,,,
2017-11-21T06:04:50.171Z,,55,40.1,,,,
2017-11-21T06:05:00.163Z,,55,40,,,,
2017-11-21T06:05:10.164Z,,55,40,,,,
2017-11-21T06:05:20.162Z,,55,40,,,,
2017-11-21T06:05:35.855Z,,55,39.9,,,,
2017-11-21T06:05:40.245Z,,55,39.9,,,,
2017-11-21T06:05:50.161Z,,55,39.9,,,,
2017-11-21T06:06:00.174Z,,55,39.9,,,,
2017-11-21T06:06:10.165Z,,55,39.8,,,,
2017-11-21T06:06:20.160Z,,55,39.8,,,,
2017-11-21T06:06:30.185Z,50.2,55,39.8,,,,
2017-11-21T06:06:40.240Z,,55,39.6,,,,
2017-11-21T06:06:50.160Z,,55,39.6,,,,
2017-11-21T06:07:01.155Z,,55,39.6,,,,
2017-11-21T06:07:10.177Z,,55,39.5,,,,
2017-11-21T06:07:20.188Z,,55,39.5,,,,
2017-11-21T06:07:30.163Z,,55,39.5,79,1,0,
2017-11-21T06:07:40.253Z,55.1,55,39.4,80,,,
2017-11-21T06:07:50.170Z,59,55,39.4,35,,,
2017-11-21T06:08:00.171Z,55.6,55,39.4,29,,,
2017-11-21T06:08:10.183Z,50.9,55,39.4,,,,
2017-11-21T06:08:20.162Z,48.8,55,39.3,,,,
2017-11-21T06:08:30.187Z,47.9,55,39.3,,,,
2017-11-21T06:08:40.257Z,46.9,55,39.3,,,,
2017-11-21T06:08:50.169Z,48,55,39.3,,,,
2017-11-21T06:09:00.160Z,48.1,55,39.1,,,,
2017-11-21T06:09:10.165Z,48.6,55,39.1,,,,
2017-11-21T06:09:20.184Z,48.7,55,39.1,,,,
2017-11-21T06:09:30.187Z,49,55,39.1,,,,
2017-11-21T06:09:40.240Z,,55,39.1,,,,
2017-11-21T06:09:51.180Z,49.2,55,39.1,,,,
2017-11-21T06:10:00.193Z,49.6,55,39.1,,,,
2017-11-21T06:10:10.212Z,49.7,55,39.3,,,,
2017-11-21T06:10:20.207Z,50,55,39.3,,,,
2017-11-21T06:10:30.171Z,50.1,55,39.3,,,,
2017-11-21T06:10:40.285Z,50.3,55,39.3,,,,
2017-11-21T06:10:50.183Z,50.6,55,39.4,,,,
2017-11-21T06:11:00.164Z,51,55,39.4,,,,
2017-11-21T06:11:10.172Z,,55,39.5,,,,
2017-11-21T06:11:20.186Z,51.2,55,39.5,,,,
2017-11-21T06:11:30.166Z,51.5,55,39.5,,,,
2017-11-21T06:11:40.269Z,51.7,55,39.6,,,,
2017-11-21T06:11:50.208Z,52,55,39.8,,,,
2017-11-21T06:12:00.174Z,52.2,55,39.8,,,,
2017-11-21T06:12:10.167Z,52.3,55,39.9,,,,
2017-11-21T06:12:20.177Z,52.5,55,40,,,,
2017-11-21T06:12:30.189Z,52.7,55,40,,,,
2017-11-21T06:12:41.271Z,53,55,40.1,,,,
2017-11-21T06:12:50.213Z,53.2,55,40.2,,,,
2017-11-21T06:13:00.175Z,53.3,55,40.3,,,,
2017-11-21T06:13:10.164Z,53.5,55,40.3,,,,
2017-11-21T06:13:20.202Z,53.7,55,40.5,,,,
2017-11-21T06:13:30.166Z,53.9,55,40.6,0,1,0,
2017-11-21T06:13:40.285Z,52.8,55,40.7,,,,
2017-11-21T06:13:50.173Z,51.9,55,40.7,,,,
2017-11-21T06:14:00.189Z,50.9,55,40.8,,,,
2017-11-21T06:14:10.162Z,50.5,55,40.9,,,,
2017-11-21T06:14:20.174Z,50.4,55,41,,,,
2017-11-21T06:14:30.186Z,50.6,55,41.1,,,,
2017-11-21T06:14:40.260Z,50.9,55,41.2,,,,
2017-11-21T06:14:50.161Z,50.8,55,41.2,,,,
2017-11-21T06:15:01.211Z,50.6,55,41.4,,,,
2017-11-21T06:15:10.162Z,50.3,55,41.5,,,,
2017-11-21T06:15:20.173Z,50.2,55,41.5,,,,
2017-11-21T06:15:30.244Z,50.1,55,41.5,,,,
2017-11-21T06:15:40.290Z,49.9,55,41.6,,,,
2017-11-21T06:15:50.164Z,49.8,55,41.6,,,,
2017-11-21T06:16:00.164Z,49.7,55,41.6,,,,
2017-11-21T06:16:10.191Z,49.4,55,41.6,,,,
2017-11-21T06:16:20.161Z,54,55,41.6,79,1,0,
2017-11-21T06:16:30.161Z,61.4,55,41.6,46,,,
2017-11-21T06:16:40.280Z,61.7,55,41.6,29,,,
2017-11-21T06:16:50.161Z,58.7,55,41.6,,,,
2017-11-21T06:17:00.165Z,56.8,55,41.6,0,1,0,
2017-11-21T06:17:10.161Z,53.7,55,41.6,,,,
2017-11-21T06:17:20.164Z,52.9,55,41.6,,,,
2017-11-21T06:17:30.165Z,51.7,55,41.5,,,,
2017-11-21T06:17:40.242Z,51.4,55,41.5,,,,
2017-11-21T06:17:50.164Z,51.2,55,41.6,,,,
2017-11-21T06:18:00.176Z,51.1,55,41.6,,,,
2017-11-21T06:18:10.176Z,50.9,55,41.6,,,,
2017-11-21T06:18:25.229Z,50.7,,,,,,
2017-11-21T06:18:30.168Z,50.2,55,41.7,,,,
2017-11-21T06:18:40.244Z,49.9,55,41.7,,,,
2017-11-21T06:18:50.189Z,49.8,55,41.8,,,,
2017-11-21T06:19:00.186Z,49.7,55,41.8,,,,
2017-11-21T06:19:10.160Z,49.5,55,41.8,,,,
2017-11-21T06:19:20.179Z,49.4,55,41.8,,,,
2017-11-21T06:19:30.188Z,49.3,55,41.9,,,,
2017-11-21T06:19:40.251Z,49.2,55,41.9,,,,
2017-11-21T06:19:50.167Z,49.1,55,41.9,,,,
2017-11-21T06:20:00.162Z,48.9,55,41.9,,,,
2017-11-21T06:20:10.171Z,49,55,41.9,,,,
2017-11-21T06:20:20.165Z,,55,41.9,,,,
2017-11-21T06:20:30.161Z,49.1,55,41.8,,,,
2017-11-21T06:20:40.249Z,49.2,55,41.8,,,,
2017-11-21T06:20:50.162Z,49.3,55,41.8,,,,
2017-11-21T06:21:00.169Z,49.4,55,41.8,,,,
2017-11-21T06:21:10.245Z,,55,41.8,,,,
2017-11-21T06:21:20.180Z,49.5,55,41.8,,,,
2017-11-21T06:21:30.164Z,49.7,55,41.7,,,,
2017-11-21T06:21:40.246Z,,55,41.7,,,,
2017-11-21T06:21:50.162Z,,55,41.7,,,,
2017-11-21T06:22:00.162Z,49.8,55,41.7,,,,
2017-11-21T06:22:10.165Z,49.9,55,41.6,,,,
2017-11-21T06:22:20.166Z,,55,41.6,,,,
2017-11-21T06:22:30.169Z,50,55,41.6,,,,
2017-11-21T06:22:41.788Z,,55,41.6,,,,
2017-11-21T06:22:50.188Z,,55,41.6,,,,
2017-11-21T06:23:00.163Z,50.1,55,41.5,,,,
2017-11-21T06:23:10.164Z,,55,41.5,,,,
2017-11-21T06:23:20.177Z,,55,41.5,,,,
2017-11-21T06:23:30.162Z,,55,41.4,,,,
2017-11-21T06:23:40.256Z,50.2,55,41.4,,,,
2017-11-21T06:23:50.162Z,,55,41.4,,,,
2017-11-21T06:24:00.162Z,,55,41.2,,,,
2017-11-21T06:24:10.197Z,50.3,55,41.2,,,,
2017-11-21T06:24:20.241Z,,55,41.2,,,,
2017-11-21T06:24:30.218Z,,55,41.2,,,,
2017-11-21T06:24:40.256Z,,55,41.1,,,,
2017-11-21T06:24:50.161Z,,55,41.1,,,,
2017-11-21T06:25:00.162Z,50.4,55,41.1,,,,
2017-11-21T06:25:10.246Z,,55,41,,,,
2017-11-21T06:25:20.162Z,,55,41,,,,
2017-11-21T06:25:31.168Z,,55,41,,,,
2017-11-21T06:25:40.274Z,,55,40.9,,,,
2017-11-21T06:25:50.170Z,,55,40.9,,,,
2017-11-21T06:26:00.162Z,,55,40.9,,,,
2017-11-21T06:26:10.163Z,,55,40.9,,,,
2017-11-21T06:26:20.162Z,50.4,55,40.8,0,1,0,75
2017-11-21T06:26:30.163Z,,55,40.8,,,,
2017-11-21T06:26:40.242Z,,55,40.8,,,,
2017-11-21T06:26:50.167Z,50.6,55,40.7,,,,
2017-11-21T06:27:00.162Z,,55,40.7,,,,
2017-11-21T06:27:10.169Z,,55,40.7,,,,
2017-11-21T06:27:20.179Z,,55,40.6,,,,
2017-11-21T06:27:30.162Z,,55,40.6,,,,
2017-11-21T06:27:40.270Z,,55,40.6,,,,
2017-11-21T06:27:50.162Z,,55,40.5,,,,
2017-11-21T06:28:00.165Z,,55,40.5,,,,
2017-11-21T06:28:10.182Z,,55,40.5,,,,
2017-11-21T06:28:21.182Z,,55,40.3,,,,
2017-11-21T06:28:30.198Z,,55,40.3,,,,
2017-11-21T06:28:40.276Z,,55,40.3,,,,
2017-11-21T06:28:50.162Z,52.1,55,40.3,79,1,0,
2017-11-21T06:29:00.162Z,58,55,40.2,64,,,
2017-11-21T06:29:10.162Z,59.6,55,40.2,47,,,
2017-11-21T06:29:20.162Z,54.8,55,40.2,29,,,
2017-11-21T06:29:30.162Z,51.6,55,40.1,,,,
2017-11-21T06:29:40.288Z,49.9,55,40.1,,,,
2017-11-21T06:29:50.162Z,48.9,55,40.1,,,,
2017-11-21T06:30:00.162Z,48.4,55,40.1,,,,
2017-11-21T06:30:10.215Z,49.1,55,40,,,,
2017-11-21T06:30:20.230Z,50,55,40,,,,
2017-11-21T06:30:30.162Z,50.3,55,40,0,1,0,
2017-11-21T06:30:40.243Z,49.9,55,40,,,,
2017-11-21T06:30:50.180Z,48.8,55,40,,,,
2017-11-21T06:31:00.172Z,47.1,55,40,,,,
2017-11-21T06:31:11.259Z,46.8,55,40.1,,,,
2017-11-21T06:31:20.168Z,46.5,55,40.1,,,,
2017-11-21T06:31:30.163Z,46.7,55,40.1,,,,
2017-11-21T06:31:40.247Z,47,55,40.1,,,,
2017-11-21T06:31:50.163Z,46.9,55,40.2,,,,
2017-11-21T06:32:00.162Z,46.8,55,40.2,,,,
2017-11-21T06:32:10.162Z,46.6,55,40.2,,,,
2017-11-21T06:32:20.163Z,46.4,55,40.2,,,,
2017-11-21T06:32:30.223Z,,55,40.3,,,,
2017-11-21T06:32:40.243Z,46.2,55,40.3,,,,
2017-11-21T06:32:50.162Z,46.1,55,40.3,,,,
2017-11-21T06:33:00.163Z,45.9,55,40.3,,,,
2017-11-21T06:33:10.162Z,,55,40.3,,,,
2017-11-21T06:33:20.162Z,45.8,55,40.3,,,,
2017-11-21T06:33:30.162Z,45.6,55,40.3,,,,
2017-11-21T06:33:40.252Z,,55,40.3,,,,
2017-11-21T06:33:50.183Z,,55,40.3,,,,
2017-11-21T06:34:02.318Z,45.8,55,40.3,,,,
2017-11-21T06:34:10.196Z,46,55,40.3,,,,
2017-11-21T06:34:20.168Z,,55,40.2,,,,
2017-11-21T06:34:30.169Z,46.1,55,40.2,,,,
2017-11-21T06:34:40.253Z,46.2,55,40.2,,,,
2017-11-21T06:34:50.163Z,46.4,55,40.2,,,,
2017-11-21T06:35:00.188Z,,55,40.2,,,,
2017-11-21T06:35:10.163Z,46.5,55,40.1,,,,
2017-11-21T06:35:20.164Z,,55,40.1,,,,
2017-11-21T06:35:30.186Z,46.6,55,40.1,,,,
2017-11-21T06:35:40.252Z,46.7,55,40,,,,
2017-11-21T06:35:50.164Z,,55,40,,,,
2017-11-21T06:36:00.180Z,46.8,55,40,,,,
2017-11-21T06:36:10.163Z,50.3,55,39.9,79,1,0,
2017-11-21T06:36:20.163Z,56.5,55,39.9,54,,,
2017-11-21T06:36:30.216Z,57.6,55,39.9,29,,,
2017-11-21T06:36:40.262Z,54.7,55,39.8,,,,
2017-11-21T06:36:50.273Z,51.8,55,39.8,,,,
2017-11-21T06:37:00.197Z,49.7,55,39.8,0,1,0,
2017-11-21T06:37:10.163Z,47.9,55,39.8,,,,
2017-11-21T06:37:20.164Z,46.8,55,39.6,,,,
2017-11-21T06:37:30.163Z,46.7,55,39.6,,,,
2017-11-21T06:37:40.352Z,47,55,39.6,,,,
2017-11-21T06:37:50.167Z,46.9,55,39.6,,,,
2017-11-21T06:38:00.163Z,46.7,55,39.6,,,,
2017-11-21T06:38:10.168Z,46.5,55,39.6,,,,
2017-11-21T06:38:21.154Z,45.9,55,39.6,,,,
2017-11-21T06:38:30.205Z,45.8,55,39.6,,,,
2017-11-21T06:38:40.287Z,45.7,55,39.6,,,,
2017-11-21T06:38:50.165Z,45.5,55,39.6,,,,
2017-11-21T06:39:01.349Z,45.3,55,39.6,,,,
2017-11-21T06:39:10.163Z,45.2,55,39.6,,,,
2017-11-21T06:39:20.167Z,45.1,55,39.6,,,,
2017-11-21T06:39:30.170Z,44.9,55,39.6,,,,
2017-11-21T06:39:46.633Z,,55,39.6,,,,
2017-11-21T06:39:50.191Z,44.8,55,39.6,,,,
2017-11-21T06:40:00.163Z,44.7,55,39.6,,,,
2017-11-21T06:40:10.164Z,,55,39.6,,,,
2017-11-21T06:40:20.164Z,44.8,55,39.6,,,,
2017-11-21T06:40:30.168Z,45,55,39.5,,,,
2017-11-21T06:40:40.258Z,,55,39.5,,,,
2017-11-21T06:40:50.183Z,45.1,55,39.5,,,,
2017-11-21T06:41:00.168Z,45.2,55,39.5,,,,
2017-11-21T06:41:10.168Z,,55,39.5,,,,
2017-11-21T06:41:20.168Z,45.3,55,39.5,,,,
2017-11-21T06:41:30.174Z,,55,39.4,,,,
2017-11-21T06:41:40.243Z,45.5,55,39.4,,,,
2017-11-21T06:41:50.206Z,,55,39.4,,,,
2017-11-21T06:42:00.173Z,45.6,55,39.4,,,,
2017-11-21T06:42:10.169Z,,55,39.3,,,,
2017-11-21T06:42:20.182Z,,55,39.3,,,,
2017-11-21T06:42:30.163Z,45.7,55,39.3,,,,
2017-11-21T06:42:40.243Z,,55,39.1,,,,
2017-11-21T06:42:50.167Z,45.8,55,39.1,,,,
2017-11-21T06:43:00.163Z,,55,39.1,,,,
2017-11-21T06:43:10.164Z,,55,39.1,,,,
2017-11-21T06:43:20.163Z,45.9,55,39,,,,
2017-11-21T06:43:30.171Z,,55,39,,,,
2017-11-21T06:43:40.251Z,,55,38.9,,,,
2017-11-21T06:43:50.179Z,45.9,55,38.9,,,,
2017-11-21T06:44:01.163Z,46,55,38.9,,,,
2017-11-21T06:44:10.165Z,,55,38.9,,,,
2017-11-21T06:44:20.169Z,,55,38.8,,,,
2017-11-21T06:44:30.164Z,46.1,55,38.8,79,1,0,
2017-11-21T06:44:40.245Z,53.4,55,38.8,68,,,
2017-11-21T06:44:50.195Z,57,55,38.6,30,,,
2017-11-21T06:45:00.164Z,53.9,55,38.6,29,,,
2017-11-21T06:45:10.173Z,50.7,55,38.6,,,,
2017-11-21T06:45:20.169Z,48.7,55,38.5,,,,
2017-11-21T06:45:30.168Z,47.8,55,38.5,,,,
2017-11-21T06:45:40.244Z,47.3,55,38.5,,,,
2017-11-21T06:45:50.165Z,48,55,38.4,,,,
2017-11-21T06:46:00.170Z,48.3,55,38.4,,,,
2017-11-21T06:46:10.163Z,48.8,55,38.4,,,,
2017-11-21T06:46:20.167Z,48.9,55,38.4,,,,
2017-11-21T06:46:30.164Z,49.1,55,38.4,,,,
2017-11-21T06:46:40.269Z,49.3,55,38.4,,,,
2017-11-21T06:46:51.166Z,49.7,55,38.4,,,,
2017-11-21T06:47:00.175Z,50,55,38.4,,,,
2017-11-21T06:47:10.171Z,,55,38.5,,,,
2017-11-21T06:47:20.169Z,50.2,55,38.5,,,,
2017-11-21T06:47:30.164Z,50.3,55,38.5,,,,
2017-11-21T06:47:40.248Z,50.6,55,38.6,,,,
2017-11-21T06:47:50.170Z,51,55,38.6,,,,
2017-11-21T06:48:00.169Z,,55,38.8,,,,
2017-11-21T06:48:10.167Z,51.4,55,38.9,,,,
2017-11-21T06:48:20.750Z,51.5,55,38.9,,,,
2017-11-21T06:48:30.164Z,51.7,55,39,,,,
2017-11-21T06:48:40.244Z,51.9,55,39.1,,,,
2017-11-21T06:48:50.207Z,52.2,55,39.1,,,,
2017-11-21T06:49:00.173Z,52.4,55,39.3,,,,
2017-11-21T06:49:10.164Z,52.5,55,39.4,,,,
2017-11-21T06:49:20.164Z,53,55,39.5,,,,
2017-11-21T06:49:30.164Z,53.1,55,39.6,,,,
2017-11-21T06:49:40.355Z,53.2,55,39.6,,,,
2017-11-21T06:49:50.171Z,53.4,55,39.8,,,,
