Time,HwTSet,ActPow,ChActive,HwTOutlet,PrimTSet,HwActive,PrimT
2017-12-15T00:19:02.524Z,55,,,58.1,,,
2017-12-15T00:19:12.528Z,55,,,58,,,
2017-12-15T00:19:22.530Z,55,,,57.8,,,
2017-12-15T00:19:32.525Z,55,,,57.7,,,69.6
2017-12-15T00:19:42.524Z,55,,,57.6,,,
2017-12-15T00:19:52.526Z,55,,,57.5,,,69.5
2017-12-15T00:20:02.547Z,55,,,57.5,,,69.6
2017-12-15T00:20:12.524Z,55,,,57.4,,,69.5
2017-12-15T00:20:22.524Z,55,,,57.3,,,
2017-12-15T00:20:32.524Z,55,,,57.2,,,
2017-12-15T00:20:42.524Z,55,,,57.2,,,
2017-12-15T00:20:52.535Z,55,,,57,,,
2017-12-15T00:21:02.525Z,55,,,56.9,,,
2017-12-15T00:21:12.524Z,55,,,56.8,,,
2017-12-15T00:21:23.524Z,55,,,56.7,,,
2017-12-15T00:21:32.527Z,55,,,56.7,,,
2017-12-15T00:21:42.527Z,55,,,56.6,,,
2017-12-15T00:21:52.524Z,55,,,56.5,,,
2017-12-15T00:22:02.529Z,55,,,56.4,,,
2017-12-15T00:22:12.524Z,55,,,56.4,,,
2017-12-15T00:22:22.527Z,55,,,56.2,,,
2017-12-15T00:22:32.525Z,55,,,56.1,,,69.4
2017-12-15T00:22:42.526Z,55,,,56.1,,,
2017-12-15T00:22:52.525Z,55,,,56,,,
2017-12-15T00:23:02.534Z,55,,,55.9,,,
2017-12-15T00:23:12.543Z,55,,,55.8,,,
2017-12-15T00:23:23.566Z,55,,,55.8,,,
2017-12-15T00:23:32.525Z,55,,,55.7,,,
2017-12-15T00:23:42.525Z,55,,,55.6,,,69.2
2017-12-15T00:23:52.525Z,55,,,55.6,,,69.4
2017-12-15T00:24:02.524Z,55,,,55.5,,,69.2
2017-12-15T00:24:17.545Z,55,,,55.3,,,
2017-12-15T00:24:22.525Z,55,,,55.2,,,
2017-12-15T00:24:32.528Z,55,,,55.2,,,
2017-12-15T00:24:42.525Z,55,,,55.1,,,
2017-12-15T00:24:52.525Z,55,,,55,,,69.1
2017-12-15T00:25:02.525Z,55,,,55,,,
2017-12-15T00:25:12.525Z,55,,,54.9,,,
2017-12-15T00:25:22.525Z,55,,,54.8,,,
2017-12-15T00:25:32.525Z,55,,,54.7,,,
2017-12-15T00:25:42.525Z,55,,,54.7,,,
2017-12-15T00:25:52.525Z,55,,,54.6,,,69
2017-12-15T00:26:02.525Z,55,,,54.4,,,
2017-12-15T00:26:12.525Z,55,,,54.4,,,
2017-12-15T00:26:22.525Z,55,,,54.3,,,
2017-12-15T00:26:32.534Z,55,,,54.2,,,
2017-12-15T00:26:42.527Z,55,,,54.2,,,69
2017-12-15T00:26:52.528Z,55,,,54.1,,,68.9
2017-12-15T00:27:07.629Z,55,,,54,,,
2017-12-15T00:27:12.525Z,55,,,54,,,
2017-12-15T00:27:22.525Z,55,,,53.9,,,
2017-12-15T00:27:32.525Z,55,,,53.8,,,
2017-12-15T00:27:42.525Z,55,,,53.8,,,68.7
2017-12-15T00:27:52.525Z,55,,,53.7,,,
2017-12-15T00:28:02.525Z,55,,,53.6,,,
2017-12-15T00:28:12.535Z,55,,,53.6,,,
2017-12-15T00:28:22.525Z,55,,,53.4,,,
2017-12-15T00:28:32.525Z,55,,,53.3,,,68.6
2017-12-15T00:28:42.525Z,55,,,53.3,,,
2017-12-15T00:28:52.525Z,55,,,53.2,,,
2017-12-15T00:29:02.525Z,55,,,53.1,,,
2017-12-15T00:29:12.534Z,55,,,53.1,,,
2017-12-15T00:29:22.526Z,55,,,53,,,68.5
2017-12-15T00:29:32.534Z,55,,,52.9,,,
2017-12-15T00:29:42.536Z,55,,,52.9,,,
2017-12-15T00:29:57.546Z,55,,,52.8,,,
2017-12-15T00:30:02.535Z,55,,,52.7,,,68.4
2017-12-15T00:30:12.533Z,55,,,52.7,,,
2017-12-15T00:30:22.525Z,55,,,52.6,,,
2017-12-15T00:30:32.535Z,55,,,52.6,,,
2017-12-15T00:30:42.526Z,55,,,52.4,,,68.2
2017-12-15T00:30:52.525Z,55,,,52.3,,,
2017-12-15T00:31:02.532Z,55,,,52.3,,,
2017-12-15T00:31:12.534Z,55,,,52.2,,,
2017-12-15T00:31:23.866Z,55,,,52.1,,,
2017-12-15T00:31:32.533Z,55,,,52.1,,,68.1
2017-12-15T00:31:42.526Z,55,,,52,,,
2017-12-15T00:31:52.533Z,55,,,51.9,,,
2017-12-15T00:32:02.533Z,55,,,51.9,,,
2017-12-15T00:32:12.533Z,55,,,51.8,,,68
2017-12-15T00:32:22.526Z,55,,,51.7,,,
2017-12-15T00:32:32.533Z,55,,,51.7,,,
2017-12-15T00:32:42.527Z,55,,,51.6,,,
2017-12-15T00:32:52.526Z,55,,,51.6,,,
2017-12-15T00:33:02.533Z,55,,,51.4,,,67.9
2017-12-15T00:33:12.533Z,55,,,51.3,,,
2017-12-15T00:33:22.526Z,55,,,51.3,,,
2017-12-15T00:33:32.533Z,55,,,51.2,,,
2017-12-15T00:33:42.526Z,55,,,51.1,,,67.7
2017-12-15T00:33:52.534Z,55,,,51.1,,,
2017-12-15T00:34:02.533Z,55,,,51,,,
2017-12-15T00:34:12.533Z,55,,,50.9,,,
2017-12-15T00:34:22.533Z,55,,,50.9,,,67.6
2017-12-15T00:34:32.533Z,55,,,50.8,,,
2017-12-15T00:34:42.535Z,55,,,50.8,,,
2017-12-15T00:34:52.535Z,55,,,50.7,,,
2017-12-15T00:35:02.533Z,55,,,50.6,,,
2017-12-15T00:35:12.533Z,55,,,50.6,,,67.5
2017-12-15T00:35:22.534Z,55,,,50.4,,,
2017-12-15T00:35:32.534Z,55,,,50.3,,,
2017-12-15T00:35:42.526Z,55,,,50.3,,,
2017-12-15T00:35:52.533Z,55,,,50.2,,,67.4
2017-12-15T00:36:02.534Z,55,,,50.1,,,
2017-12-15T00:36:12.533Z,55,,,50.1,,,
2017-12-15T00:36:22.534Z,55,,,50,,,
2017-12-15T00:36:32.534Z,55,,,49.9,,,67.2
2017-12-15T00:36:42.535Z,55,,,49.9,,,
2017-12-15T00:36:52.533Z,55,,,49.8,,,
2017-12-15T00:37:03.518Z,55,,,49.8,,,
2017-12-15T00:37:12.534Z,55,,,49.7,,,67.1
2017-12-15T00:37:22.533Z,55,,,49.7,,,
2017-12-15T00:37:32.533Z,55,,,49.5,,,
2017-12-15T00:37:42.534Z,55,0,0,49.4,5,0,67.1
2017-12-15T00:37:52.533Z,55,,,49.4,,,
2017-12-15T00:38:02.534Z,55,,,49.3,,,67
2017-12-15T00:38:12.533Z,55,,,49.3,,,
2017-12-15T00:38:22.533Z,55,,,49.2,,,
2017-12-15T00:38:32.535Z,55,,,49.1,,,
2017-12-15T00:38:42.534Z,55,,,49.1,,,66.9
2017-12-15T00:38:52.533Z,55,,,49,,,
2017-12-15T00:39:02.526Z,55,,,49,,,
2017-12-15T00:39:12.532Z,55,,,48.9,,,
2017-12-15T00:39:22.534Z,55,,,48.9,,,66.7
2017-12-15T00:39:32.527Z,55,,,48.7,,,
2017-12-15T00:39:42.535Z,55,,,48.6,,,
2017-12-15T00:39:53.521Z,55,,,48.6,,,
2017-12-15T00:40:02.532Z,55,,,48.5,,,66.6
2017-12-15T00:40:12.533Z,55,,,48.5,,,
2017-12-15T00:40:22.532Z,55,,,48.4,,,
2017-12-15T00:40:32.535Z,55,,,48.3,,,
2017-12-15T00:40:42.535Z,55,,,48.3,,,66.5
2017-12-15T00:40:52.532Z,55,,,48.3,,,
2017-12-15T00:41:02.527Z,55,,,48.2,,,
2017-12-15T00:41:12.532Z,55,,,48.1,,,
2017-12-15T00:41:22.532Z,55,,,48.1,,,66.4
2017-12-15T00:41:32.535Z,55,,,48,,,
2017-12-15T00:41:42.535Z,55,,,48,,,
2017-12-15T00:41:52.532Z,55,,,47.8,,,
2017-12-15T00:42:02.532Z,55,,,47.7,,,
2017-12-15T00:42:12.531Z,55,,,47.7,,,66.2
2017-12-15T00:42:22.533Z,55,,,47.6,,,
2017-12-15T00:42:32.536Z,55,,,47.6,,,
2017-12-15T00:42:47.547Z,55,,,47.5,,,66.1
2017-12-15T00:42:52.532Z,55,,,47.5,,,
2017-12-15T00:43:02.527Z,55,,,47.4,,,
2017-12-15T00:43:12.533Z,55,,,47.4,,,
2017-12-15T00:43:22.532Z,55,,,47.3,,,
2017-12-15T00:43:32.535Z,55,,,47.3,,,66
2017-12-15T00:43:42.536Z,55,,,47.2,,,
2017-12-15T00:43:52.532Z,55,,,47,,,
2017-12-15T00:44:02.532Z,55,,,47,,,
2017-12-15T00:44:12.533Z,55,,,46.9,,,65.9
2017-12-15T00:44:22.532Z,55,,,46.9,,,
2017-12-15T00:44:32.535Z,55,,,46.8,,,
2017-12-15T00:44:42.535Z,55,,,46.8,,,
2017-12-15T00:44:52.532Z,55,,,46.7,,,65.7
2017-12-15T00:45:02.534Z,55,,,46.7,,,
2017-12-15T00:45:12.533Z,55,,,46.6,,,
2017-12-15T00:45:22.532Z,55,,,46.6,,,
2017-12-15T00:45:37.547Z,55,,,46.5,,,65.6
2017-12-15T00:45:42.535Z,55,,,46.4,,,
2017-12-15T00:45:52.533Z,55,,,46.4,,,
2017-12-15T00:46:02.532Z,55,,,46.4,,,
2017-12-15T00:46:12.533Z,55,,,46.2,,,65.5
2017-12-15T00:46:22.532Z,55,,,46.2,,,
2017-12-15T00:46:32.535Z,55,,,46.1,,,
2017-12-15T00:46:42.534Z,55,,,46.1,,,
2017-12-15T00:46:52.533Z,55,,,46,,,65.4
2017-12-15T00:47:02.533Z,55,,,45.9,,,
2017-12-15T00:47:12.528Z,55,,,45.9,,,
2017-12-15T00:47:22.533Z,55,,,45.8,,,
2017-12-15T00:47:32.535Z,55,,,45.8,,,65.2
2017-12-15T00:47:42.533Z,55,,,45.7,,,
2017-12-15T00:47:52.533Z,55,,,45.7,,,
2017-12-15T00:48:02.533Z,55,,,45.6,,,
2017-12-15T00:48:12.531Z,55,,,45.6,,,65.1
2017-12-15T00:48:27.740Z,55,,,45.5,,,
2017-12-15T00:48:32.535Z,55,,,45.5,,,
2017-12-15T00:48:42.533Z,55,,,45.3,,,
2017-12-15T00:48:52.531Z,55,,,45.3,,,65
2017-12-15T00:49:02.532Z,55,,,45.2,,,
2017-12-15T00:49:12.535Z,55,,,45.2,,,
2017-12-15T00:49:22.533Z,55,,,45.1,,,
2017-12-15T00:49:32.528Z,55,,,45.1,,,64.9
2017-12-15T00:49:42.533Z,55,,,45,,,
2017-12-15T00:49:53.526Z,55,,,45,,,
2017-12-15T00:50:02.533Z,55,,,44.9,,,
2017-12-15T00:50:12.531Z,55,,,44.9,,,64.8
2017-12-15T00:50:22.531Z,55,,,44.8,,,
2017-12-15T00:50:32.528Z,55,,,44.8,,,
2017-12-15T00:50:42.534Z,55,,,44.8,,,
2017-12-15T00:50:52.532Z,55,,,44.7,,,64.7
2017-12-15T00:51:02.531Z,55,,,44.5,,,
2017-12-15T00:51:12.540Z,55,,,44.5,,,
2017-12-15T00:51:22.532Z,55,,,44.5,,,
2017-12-15T00:51:32.534Z,55,,,44.4,,,64.5
2017-12-15T00:51:42.528Z,55,,,44.4,,,
2017-12-15T00:51:52.532Z,55,,,44.3,,,
2017-12-15T00:52:02.532Z,55,,,44.2,,,
2017-12-15T00:52:12.532Z,55,,,44.2,,,64.4
2017-12-15T00:52:22.534Z,55,,,44.2,,,
2017-12-15T00:52:32.532Z,55,,,44.1,,,
2017-12-15T00:52:43.521Z,55,,,44.1,,,
2017-12-15T00:52:52.533Z,55,,,44,,,64.3
2017-12-15T00:53:02.531Z,55,,,44,,,
2017-12-15T00:53:12.534Z,55,,,43.9,,,
2017-12-15T00:53:22.532Z,55,,,43.9,,,
2017-12-15T00:53:32.532Z,55,,,43.7,,,64.2
2017-12-15T00:53:42.528Z,55,,,43.7,,,
2017-12-15T00:53:52.531Z,55,,,43.6,,,
2017-12-15T00:54:02.532Z,55,,,43.6,,,64.1
2017-12-15T00:54:12.532Z,55,,,43.6,,,
2017-12-15T00:54:22.532Z,55,,,43.5,,,
2017-12-15T00:54:32.532Z,55,,,43.5,,,
2017-12-15T00:54:42.529Z,55,,,43.4,,,
2017-12-15T00:54:52.532Z,55,,,43.4,,,64
2017-12-15T00:55:02.532Z,55,,,43.3,,,
2017-12-15T00:55:12.532Z,55,,,43.3,,,
2017-12-15T00:55:22.534Z,55,,,43.2,,,
2017-12-15T00:55:33.525Z,55,,,43.2,,,63.8
2017-12-15T00:55:42.529Z,55,,,43.1,,,
2017-12-15T00:55:52.532Z,55,,,43.1,,,
2017-12-15T00:56:02.532Z,55,,,43.1,,,63.7
2017-12-15T00:56:12.532Z,55,,,43,,,
2017-12-15T00:56:22.530Z,55,,,43,,,
2017-12-15T00:56:32.532Z,55,,,42.8,,,
2017-12-15T00:56:42.529Z,55,,,42.8,,,63.6
2017-12-15T00:56:52.531Z,55,,,42.7,,,
2017-12-15T00:57:02.532Z,55,,,42.7,,,
2017-12-15T00:57:12.530Z,55,,,42.6,,,
2017-12-15T00:57:22.533Z,55,,,42.6,,,63.5
2017-12-15T00:57:32.531Z,55,,,42.6,,,
2017-12-15T00:57:42.529Z,55,,,42.5,,,
2017-12-15T00:57:52.532Z,55,,,42.5,,,
2017-12-15T00:58:02.532Z,55,,,42.4,,,63.4
2017-12-15T00:58:12.531Z,55,,,42.4,,,
2017-12-15T00:58:27.549Z,55,,,42.3,,,
2017-12-15T00:58:32.531Z,55,,,42.3,,,
2017-12-15T00:58:42.529Z,55,,,42.2,,,63.3
2017-12-15T00:58:52.531Z,55,,,42.2,,,
2017-12-15T00:59:02.531Z,55,,,42.2,,,
2017-12-15T00:59:12.531Z,55,,,42,,,
2017-12-15T00:59:22.529Z,55,,,42,,,63.1
2017-12-15T00:59:32.531Z,55,,,41.9,,,
2017-12-15T00:59:42.530Z,55,,,41.9,,,
2017-12-15T00:59:52.531Z,55,,,41.9,,,
2017-12-15T01:00:02.532Z,55,,,41.8,,,63
2017-12-15T01:00:12.531Z,55,,,41.8,,,
2017-12-15T01:00:22.534Z,55,,,41.7,,,
2017-12-15T01:00:32.531Z,55,,,41.7,,,
2017-12-15T01:00:42.530Z,55,,,41.6,,,62.9
2017-12-15T01:00:52.531Z,55,,,41.6,,,
2017-12-15T01:01:02.531Z,55,,,41.6,,,
2017-12-15T01:01:17.559Z,55,,,41.5,,,
2017-12-15T01:01:22.533Z,55,,,41.5,,,62.8
2017-12-15T01:01:32.531Z,55,,,41.4,,,
2017-12-15T01:01:42.529Z,55,,,41.4,,,
2017-12-15T01:01:52.531Z,55,,,41.4,,,
2017-12-15T01:02:02.531Z,55,,,41.2,,,62.7
2017-12-15T01:02:12.531Z,55,,,41.2,,,
2017-12-15T01:02:22.531Z,55,,,41.1,,,
2017-12-15T01:02:32.531Z,55,,,41.1,,,
2017-12-15T01:02:42.530Z,55,,,41,,,62.6
2017-12-15T01:02:52.531Z,55,,,41,,,
2017-12-15T01:03:02.532Z,55,,,41,,,
2017-12-15T01:03:12.530Z,55,,,40.9,,,
2017-12-15T01:03:22.532Z,55,,,40.9,,,62.4
2017-12-15T01:03:32.531Z,55,,,40.8,,,
2017-12-15T01:03:42.530Z,55,,,40.8,,,
2017-12-15T01:03:52.529Z,55,,,40.8,,,62.3
2017-12-15T01:04:07.550Z,55,,,40.7,,,
2017-12-15T01:04:12.531Z,55,,,40.7,,,
2017-12-15T01:04:22.530Z,55,,,40.6,,,
2017-12-15T01:04:32.530Z,55,,,40.6,,,62.2
2017-12-15T01:04:42.529Z,55,,,40.6,,,
2017-12-15T01:04:52.531Z,55,,,40.5,,,
2017-12-15T01:05:02.534Z,55,,,40.5,,,
2017-12-15T01:05:12.531Z,55,,,40.3,,,62.1
2017-12-15T01:05:22.530Z,55,,,40.3,,,
2017-12-15T01:05:32.545Z,55,,,40.2,,,
2017-12-15T01:05:42.530Z,55,,,40.2,,,
2017-12-15T01:05:52.530Z,55,,,40.2,,,62
2017-12-15T01:06:02.530Z,55,,,40.1,,,
2017-12-15T01:06:12.530Z,55,,,40.1,,,
2017-12-15T01:06:22.531Z,55,,,40.1,,,
2017-12-15T01:06:32.531Z,55,,,40,,,61.9
2017-12-15T01:06:42.530Z,55,,,40,,,
2017-12-15T01:06:52.530Z,55,,,40,,,
2017-12-15T01:07:02.531Z,55,,,39.9,,,
2017-12-15T01:07:12.530Z,55,,,39.9,,,61.7
2017-12-15T01:07:22.530Z,55,,,39.8,,,
2017-12-15T01:07:32.530Z,55,,,39.8,,,
2017-12-15T01:07:42.530Z,55,,,39.8,,,
2017-12-15T01:07:52.531Z,55,,,39.6,,,61.6
2017-12-15T01:08:02.530Z,55,,,39.6,,,
2017-12-15T01:08:12.531Z,55,,,39.6,,,
2017-12-15T01:08:23.640Z,55,,,39.5,,,
2017-12-15T01:08:32.531Z,55,,,39.5,,,61.5
2017-12-15T01:08:42.530Z,55,,,39.4,,,
2017-12-15T01:08:52.531Z,55,,,39.4,,,
2017-12-15T01:09:02.533Z,55,,,39.4,,,
2017-12-15T01:09:12.530Z,55,,,39.3,,,61.4
2017-12-15T01:09:22.535Z,55,,,39.3,,,
2017-12-15T01:09:32.530Z,55,,,39.3,,,
2017-12-15T01:09:42.531Z,55,,,39.1,,,
2017-12-15T01:09:52.530Z,55,,,39.1,,,61.3
2017-12-15T01:10:02.530Z,55,,,39,,,
2017-12-15T01:10:12.532Z,55,,,39,,,
2017-12-15T01:10:22.532Z,55,,,39,,,61.2
2017-12-15T01:10:32.530Z,55,,,38.9,,,
2017-12-15T01:10:42.530Z,55,,,38.9,,,
2017-12-15T01:10:52.530Z,55,,,38.9,,,
2017-12-15T01:11:02.532Z,55,,,38.8,,,
2017-12-15T01:11:13.528Z,55,,,38.8,,,61
2017-12-15T01:11:22.530Z,55,,,38.8,,,
2017-12-15T01:11:32.532Z,55,,,38.6,,,
2017-12-15T01:11:42.530Z,,,,,,,60.9
2017-12-15T01:11:52.530Z,55,,,38.5,,,
2017-12-15T01:12:02.530Z,55,,,38.5,,,
2017-12-15T01:12:12.531Z,55,,,38.5,,,
2017-12-15T01:12:22.530Z,55,,,38.4,,,60.8
2017-12-15T01:12:32.531Z,55,,,38.4,,,
2017-12-15T01:12:42.531Z,55,,,38.4,,,
2017-12-15T01:12:52.530Z,55,,,38.3,,,
2017-12-15T01:13:02.531Z,55,,,38.3,,,60.7
2017-12-15T01:13:12.532Z,55,,,38.3,,,
2017-12-15T01:13:22.532Z,55,,,38.1,,,
2017-12-15T01:13:32.533Z,55,,,38.1,,,
2017-12-15T01:13:42.531Z,55,,,38.1,,,60.6
2017-12-15T01:13:52.531Z,55,,,38,,,
2017-12-15T01:14:03.522Z,55,,,38,,,
2017-12-15T01:14:12.530Z,55,,,38,,,
2017-12-15T01:14:22.531Z,55,,,37.9,,,60.5
2017-12-15T01:14:32.530Z,55,,,37.9,,,
2017-12-15T01:14:42.531Z,55,,,37.9,,,
2017-12-15T01:14:52.531Z,55,,,37.8,,,
2017-12-15T01:15:02.531Z,55,,,37.8,,,60.3
2017-12-15T01:15:12.532Z,55,,,37.8,,,
2017-12-15T01:15:22.531Z,55,,,37.7,,,
2017-12-15T01:15:32.531Z,55,,,37.7,,,
2017-12-15T01:15:42.531Z,55,,,37.7,,,60.2
2017-12-15T01:15:52.531Z,55,,,37.5,,,
2017-12-15T01:16:02.532Z,55,,,37.5,,,
2017-12-15T01:16:12.531Z,55,,,37.5,,,
2017-12-15T01:16:22.531Z,55,,,37.4,,,60.1
2017-12-15T01:16:32.531Z,55,,,37.4,,,
2017-12-15T01:16:42.532Z,55,,,37.4,,,
2017-12-15T01:16:57.551Z,55,,,37.3,,,60
2017-12-15T01:17:02.531Z,55,,,37.3,,,
2017-12-15T01:17:12.531Z,55,,,37.3,,,
2017-12-15T01:17:22.531Z,55,,,37.2,,,
2017-12-15T01:17:32.531Z,55,,,37.2,,,59.9
2017-12-15T01:17:52.531Z,55,,,37,,,
2017-12-15T01:18:02.533Z,55,,,37,,,
2017-12-15T01:18:12.537Z,55,,,37,,,59.8
2017-12-15T01:18:22.531Z,55,,,36.9,,,
2017-12-15T01:18:32.531Z,55,,,36.9,,,
2017-12-15T01:18:42.532Z,55,,,36.9,,,
2017-12-15T01:18:52.531Z,55,,,36.8,,,
2017-12-15T01:19:02.531Z,55,,,36.8,,,59.7
2017-12-15T01:19:12.532Z,55,,,36.8,,,
2017-12-15T01:19:22.531Z,55,,,36.7,,,
2017-12-15T01:19:32.532Z,55,,,36.7,,,59.5
2017-12-15T01:19:48.552Z,55,,,36.7,,,
2017-12-15T01:19:52.532Z,55,,,36.5,,,
2017-12-15T01:20:02.532Z,55,,,36.5,,,
2017-12-15T01:20:12.531Z,55,,,36.5,,,59.4
2017-12-15T01:20:22.531Z,55,,,36.4,,,
2017-12-15T01:20:32.532Z,55,,,36.4,,,
2017-12-15T01:20:42.532Z,55,,,36.4,,,
2017-12-15T01:20:52.533Z,55,,,36.3,,,59.3
2017-12-15T01:21:02.531Z,55,,,36.3,,,
2017-12-15T01:21:13.524Z,55,,,36.3,,,
2017-12-15T01:21:22.531Z,55,,,36.2,,,
