Time,HwTOutlet,PrimTSet,PrimT,ChActive,HwTSet,HwActive,ActPow
2018-01-05T06:58:48.209Z,31.4,,50,,54,,
2018-01-05T06:58:58.209Z,31.4,,50.2,,54,,30
2018-01-05T06:59:08.202Z,31.4,,50.4,,54,,29
2018-01-05T06:59:18.209Z,31.4,,50.5,,54,,
2018-01-05T06:59:28.201Z,31.4,,50.6,,54,,
2018-01-05T06:59:38.250Z,31.4,,49.8,1,54,0,0
2018-01-05T06:59:48.208Z,31.4,,47.9,,54,,
2018-01-05T06:59:58.208Z,31.4,,46.9,,54,,
2018-01-05T07:00:08.204Z,31.4,,45.9,,54,,
2018-01-05T07:00:18.215Z,31.4,,45.5,,54,,
2018-01-05T07:00:28.206Z,31.5,,44.8,,54,,
2018-01-05T07:00:38.228Z,31.5,,44.4,,54,,
2018-01-05T07:00:48.215Z,31.4,,43.9,,54,,
2018-01-05T07:00:58.206Z,31.5,,43.4,,54,,
2018-01-05T07:01:08.210Z,31.5,,43.2,,54,,
2018-01-05T07:01:18.224Z,31.5,,42.9,,54,,
2018-01-05T07:01:28.206Z,31.5,,42.4,,54,,
2018-01-05T07:01:38.213Z,31.5,,42.1,,54,,
2018-01-05T07:01:48.214Z,31.5,,41.8,,54,,
2018-01-05T07:01:58.212Z,31.5,,41.6,,54,,
2018-01-05T07:02:08.204Z,31.5,,41.4,,54,,
2018-01-05T07:02:18.223Z,31.5,,41.2,,54,,
2018-01-05T07:02:28.203Z,31.5,,41,,54,,
2018-01-05T07:02:38.208Z,31.5,,44.5,1,54,0,40
2018-01-05T07:02:48.211Z,31.5,,47.3,,54,,32
2018-01-05T07:02:58.205Z,31.5,,46.8,,54,,29
2018-01-05T07:03:08.203Z,31.5,,47.1,,54,,
2018-01-05T07:03:18.203Z,31.5,,48,,54,,
2018-01-05T07:03:28.209Z,31.5,,,,54,,
2018-01-05T07:03:38.219Z,31.5,,48.5,,54,,
2018-01-05T07:03:48.219Z,31.5,,48.8,,54,,
2018-01-05T07:03:58.204Z,31.5,,49,,54,,
2018-01-05T07:04:08.232Z,31.5,,49.3,,54,,
2018-01-05T07:04:18.210Z,31.5,,49.5,,54,,
2018-01-05T07:04:28.206Z,31.5,,49.7,,54,,
2018-01-05T07:04:38.208Z,31.5,,49.9,,54,,
2018-01-05T07:04:48.221Z,31.5,,50,,54,,
2018-01-05T07:04:58.242Z,31.5,,50.2,,54,,
2018-01-05T07:05:08.205Z,31.5,,50.3,,54,,
2018-01-05T07:05:18.206Z,31.5,,50.4,,54,,
2018-01-05T07:05:28.215Z,31.5,,50.5,,54,,30
2018-01-05T07:05:38.205Z,31.5,,,,54,,29
2018-01-05T07:05:48.219Z,31.5,,50.6,,54,,
2018-01-05T07:05:58.204Z,31.5,,,,54,,
2018-01-05T07:06:08.387Z,31.5,,,,54,,
2018-01-05T07:06:18.211Z,31.5,,,,54,,
2018-01-05T07:06:28.211Z,31.5,,,,54,,
2018-01-05T07:06:38.207Z,31.5,,,,54,,
2018-01-05T07:06:48.217Z,31.5,,50.5,,54,,
2018-01-05T07:06:58.205Z,31.5,,,,54,,
2018-01-05T07:07:08.230Z,31.6,,50.4,,54,,
2018-01-05T07:07:18.216Z,31.6,,,,54,,
2018-01-05T07:07:28.210Z,31.6,,49.8,1,54,0,0
2018-01-05T07:07:38.206Z,31.6,,47.9,,54,,
2018-01-05T07:07:48.218Z,31.6,,46.8,,54,,
2018-01-05T07:07:58.210Z,31.6,,45.9,,54,,
2018-01-05T07:08:08.227Z,31.6,,45.4,,54,,
2018-01-05T07:08:18.205Z,31.6,,44.8,,54,,
2018-01-05T07:08:28.317Z,31.6,,44.3,,54,,
2018-01-05T07:08:38.209Z,31.6,,43.9,,54,,
2018-01-05T07:08:48.300Z,31.6,,43.5,,54,,
2018-01-05T07:08:58.298Z,31.6,,43.1,,54,,
2018-01-05T07:09:08.485Z,31.6,,42.8,,54,,
2018-01-05T07:09:18.296Z,31.6,,42.6,,54,,
2018-01-05T07:09:28.215Z,31.6,,42.2,,54,,
2018-01-05T07:09:38.214Z,31.6,,41.9,,54,,
2018-01-05T07:09:48.213Z,31.6,,41.8,,54,,
2018-01-05T07:09:58.212Z,31.6,,41.6,,54,,
2018-01-05T07:10:08.206Z,31.6,,41.4,,54,,
2018-01-05T07:10:18.214Z,31.6,,41.2,,54,,
2018-01-05T07:10:28.215Z,31.6,,41.1,,54,,
2018-01-05T07:10:38.212Z,31.6,,,,54,,
2018-01-05T07:10:48.220Z,31.6,,,,54,,
2018-01-05T07:10:58.211Z,31.6,,,,54,,
2018-01-05T07:11:08.235Z,31.6,,41,,54,,
2018-01-05T07:11:18.209Z,31.6,,,,54,,
2018-01-05T07:11:28.211Z,31.6,,,,54,,
2018-01-05T07:11:38.253Z,31.6,,,,54,,
2018-01-05T07:11:48.269Z,31.6,,,,54,,
2018-01-05T07:11:58.230Z,31.6,,,,54,,
2018-01-05T07:12:08.211Z,31.6,,,,54,,
2018-01-05T07:12:18.207Z,31.6,,,,54,,
2018-01-05T07:12:28.214Z,31.6,,,,54,,
2018-01-05T07:12:38.240Z,31.6,,,,54,,
2018-01-05T07:12:48.218Z,31.6,,,,54,,
2018-01-05T07:12:58.213Z,31.6,,,,54,,
2018-01-05T07:13:08.215Z,31.6,,,,54,,
2018-01-05T07:13:18.842Z,31.6,,,,54,,
2018-01-05T07:13:28.209Z,31.6,,41.1,,54,,
2018-01-05T07:13:38.216Z,31.6,,,,54,,
2018-01-05T07:13:48.218Z,31.6,,,,54,,
2018-01-05T07:13:58.215Z,31.6,,,,54,,
2018-01-05T07:14:08.216Z,31.6,,,,54,,
2018-01-05T07:14:18.217Z,31.5,,41.2,,54,,
2018-01-05T07:14:28.219Z,31.5,,,,54,,
2018-01-05T07:14:38.213Z,31.5,,,,54,,
2018-01-05T07:14:48.220Z,31.5,,,,54,,
2018-01-05T07:14:58.215Z,31.5,,41.4,1,54,0,
2018-01-05T07:15:08.276Z,31.5,,46,,54,,37
2018-01-05T07:15:18.220Z,31.5,,45.8,,54,,29
2018-01-05T07:15:28.219Z,31.5,,45.1,,54,,
2018-01-05T07:15:38.223Z,31.5,,46.3,,54,,
2018-01-05T07:15:48.221Z,31.5,,46.6,,54,,
2018-01-05T07:15:58.219Z,31.5,,,,54,,
2018-01-05T07:16:08.218Z,31.5,,46.7,,54,,
2018-01-05T07:16:18.216Z,31.4,,,,54,,
2018-01-05T07:16:28.281Z,31.4,,,,54,,
2018-01-05T07:16:38.211Z,31.4,,46.8,,54,,
2018-01-05T07:16:48.219Z,31.4,,46.9,,54,,
2018-01-05T07:16:58.219Z,31.4,,47,,54,,
2018-01-05T07:17:08.213Z,31.4,,47.1,,54,,
2018-01-05T07:17:18.212Z,31.4,,,,54,,
2018-01-05T07:17:28.242Z,31.4,,47.2,,54,,
2018-01-05T07:17:38.216Z,31.4,,,,54,,
2018-01-05T07:17:48.227Z,31.4,,,,54,,
2018-01-05T07:17:58.216Z,31.4,,47.3,,54,,
2018-01-05T07:18:08.218Z,31.4,,47.4,,54,,
2018-01-05T07:18:18.234Z,31.4,,,,54,,
2018-01-05T07:18:28.215Z,31.4,,,,54,,
2018-01-05T07:18:38.224Z,31.4,,47.6,,54,,30
2018-01-05T07:18:48.221Z,31.4,,47.7,,54,,29
2018-01-05T07:18:58.221Z,31.4,,47.8,,54,,
2018-01-05T07:19:08.216Z,31.4,,,,54,,
2018-01-05T07:19:18.221Z,31.3,,47.9,,54,,
2018-01-05T07:19:28.215Z,31.4,,48,,54,,
2018-01-05T07:19:38.231Z,31.3,,48.1,,54,,
2018-01-05T07:19:48.215Z,31.3,,,,54,,
2018-01-05T07:19:58.232Z,31.4,,48.2,,54,,
2018-01-05T07:20:08.225Z,31.3,,48.3,,54,,
2018-01-05T07:20:18.229Z,31.3,,48.4,,54,,
2018-01-05T07:20:28.264Z,31.3,,48.5,,54,,
2018-01-05T07:20:38.225Z,31.3,,48.6,,54,,
2018-01-05T07:20:48.267Z,31.3,,,,54,,
2018-01-05T07:20:58.238Z,31.3,,48.7,,54,,
2018-01-05T07:21:08.227Z,31.3,,48.8,,54,,
2018-01-05T07:21:18.263Z,31.3,,48.9,,54,,
2018-01-05T07:21:28.221Z,31.3,,49,,54,,
2018-01-05T07:21:38.216Z,31.3,,49.1,,54,,
2018-01-05T07:21:48.220Z,31.3,,49.2,,54,,
2018-01-05T07:21:58.223Z,31.3,,,,54,,
2018-01-05T07:22:08.245Z,31.3,,49.3,,54,,
2018-01-05T07:22:18.239Z,31.3,,49.4,,54,,
2018-01-05T07:22:28.251Z,31.3,,49.5,,54,,
2018-01-05T07:22:38.250Z,31.4,,,,54,,
2018-01-05T07:22:48.220Z,31.3,,49.6,,54,,
2018-01-05T07:22:58.219Z,31.3,,49.7,,54,,
2018-01-05T07:23:08.216Z,31.4,,49.8,,54,,
2018-01-05T07:23:18.245Z,31.4,,,,54,,
2018-01-05T07:23:28.216Z,31.4,,49.9,,54,,
2018-01-05T07:23:38.217Z,31.4,,50,,54,,29
2018-01-05T07:23:48.248Z,31.4,,,,54,,
2018-01-05T07:23:58.249Z,31.4,,50.1,,54,,
2018-01-05T07:24:08.216Z,31.4,,50.2,,54,,
2018-01-05T07:24:18.250Z,31.4,,50.3,,54,,
2018-01-05T07:24:28.281Z,31.4,,,,54,,
2018-01-05T07:24:38.225Z,31.4,,50.4,,54,,
2018-01-05T07:24:48.220Z,31.4,,,,54,,
2018-01-05T07:24:58.219Z,31.4,,50.5,,54,,
2018-01-05T07:25:08.233Z,31.4,,50.6,,54,,
2018-01-05T07:25:18.307Z,31.4,,,,54,,
2018-01-05T07:25:28.215Z,31.5,,50.6,1,54,0,0
2018-01-05T07:25:38.222Z,31.4,,48.9,,54,,
2018-01-05T07:25:48.225Z,31.5,,47.4,,54,,
2018-01-05T07:25:58.220Z,31.5,,46.5,,54,,
2018-01-05T07:26:08.236Z,31.5,,45.9,,54,,
2018-01-05T07:26:18.304Z,31.5,,45.3,,54,,
2018-01-05T07:26:28.314Z,31.5,,44.8,,54,,
2018-01-05T07:26:38.220Z,31.5,,44.4,,54,,
2018-01-05T07:26:48.221Z,31.5,,43.9,,54,,
2018-01-05T07:26:58.219Z,31.5,,43.6,,54,,
2018-01-05T07:27:08.235Z,31.5,,43.3,,54,,
2018-01-05T07:27:18.216Z,31.5,,42.9,,54,,
2018-01-05T07:27:28.236Z,31.5,,42.7,,54,,
2018-01-05T07:27:38.230Z,31.5,,42.4,,54,,
2018-01-05T07:27:48.219Z,31.6,,42.2,,54,,
2018-01-05T07:27:58.249Z,31.6,,41.9,,54,,
2018-01-05T07:28:08.230Z,31.6,,41.8,,54,,
2018-01-05T07:28:18.228Z,31.6,,41.6,,54,,
2018-01-05T07:28:33.282Z,31.6,,41.4,,54,,
2018-01-05T07:28:38.239Z,31.6,,,,54,,
2018-01-05T07:28:48.226Z,31.6,,,,54,,
2018-01-05T07:28:58.229Z,31.6,,,,54,,
2018-01-05T07:29:08.221Z,31.6,,,,54,,
2018-01-05T07:29:18.222Z,31.6,,,,54,,
2018-01-05T07:29:28.222Z,31.6,,41.3,,54,,
2018-01-05T07:29:38.223Z,31.6,,,,54,,
2018-01-05T07:29:48.270Z,31.6,,,,54,,
2018-01-05T07:29:58.222Z,31.6,,,,54,,
2018-01-05T07:30:08.223Z,31.6,,,,54,,
2018-01-05T07:30:18.219Z,31.6,,,,54,,
2018-01-05T07:30:28.219Z,31.6,,,,54,,
2018-01-05T07:30:38.220Z,31.6,,,,54,,
2018-01-05T07:30:48.224Z,31.6,,,,54,,
2018-01-05T07:30:58.227Z,31.6,,41.4,,54,,
2018-01-05T07:31:08.222Z,31.6,,,,54,,
2018-01-05T07:31:28.223Z,31.5,,,,54,,
2018-01-05T07:31:38.221Z,31.5,,,,54,,
2018-01-05T07:31:48.227Z,31.5,,41.5,,54,,
2018-01-05T07:31:58.242Z,31.5,,,,54,,
2018-01-05T07:32:08.233Z,31.5,,,,54,,
2018-01-05T07:32:18.220Z,31.5,,,,54,,
2018-01-05T07:32:28.226Z,31.5,,,,54,,
2018-01-05T07:32:38.221Z,31.5,,,,54,,
2018-01-05T07:32:48.224Z,31.5,,41.6,,54,,
2018-01-05T07:32:58.226Z,31.5,,,,54,,
2018-01-05T07:33:08.221Z,31.5,,46,1,54,0,37
2018-01-05T07:33:18.221Z,31.5,,46.9,,54,,29
2018-01-05T07:33:28.231Z,31.5,,45.5,,54,,
2018-01-05T07:33:43.357Z,31.5,61,46.2,1,54,0,29
2018-01-05T07:33:48.243Z,31.5,,46.7,,54,,
2018-01-05T07:33:58.279Z,31.4,,46.8,,54,,
2018-01-05T07:34:08.346Z,31.4,,46.7,,54,,
2018-01-05T07:34:18.243Z,31.4,,,,54,,
2018-01-05T07:34:28.276Z,31.4,,,,54,,
2018-01-05T07:34:38.228Z,31.4,,,,54,,
2018-01-05T07:34:48.227Z,31.4,,46.8,,54,,
2018-01-05T07:34:58.222Z,31.4,,,,54,,30
2018-01-05T07:35:08.221Z,31.4,,,,54,,29
2018-01-05T07:35:18.231Z,31.4,,46.9,,54,,
2018-01-05T07:35:28.229Z,31.4,,46.9,,54,,29
2018-01-05T07:35:38.224Z,31.4,,47,,54,,30
2018-01-05T07:35:48.255Z,31.4,,,,54,,29
2018-01-05T07:35:58.240Z,31.4,,,,54,,30
2018-01-05T07:36:08.226Z,31.4,,,,54,,29
2018-01-05T07:36:18.223Z,31.4,,47.1,,54,,
2018-01-05T07:36:28.223Z,31.4,,47.2,,54,,30
2018-01-05T07:36:38.223Z,31.4,,,,54,,29
2018-01-05T07:36:48.230Z,31.4,,47.3,,54,,
2018-01-05T07:36:58.224Z,31.4,,47.4,,54,,
2018-01-05T07:37:08.222Z,31.4,,47.6,,54,,
2018-01-05T07:37:18.254Z,31.4,,,,54,,
2018-01-05T07:37:28.225Z,31.4,,47.7,,54,,
2018-01-05T07:37:38.223Z,31.4,,47.8,,54,,
2018-01-05T07:37:48.252Z,31.4,,47.9,,54,,
2018-01-05T07:37:58.228Z,31.4,,48,,54,,
2018-01-05T07:38:08.223Z,31.4,,,,54,,
2018-01-05T07:38:18.230Z,31.4,,48.1,,54,,
2018-01-05T07:38:28.239Z,31.4,,48.2,,54,,
2018-01-05T07:38:38.228Z,31.4,,48.3,,54,,
2018-01-05T07:38:48.229Z,31.4,,48.4,,54,,
2018-01-05T07:38:58.231Z,31.4,,,,54,,
2018-01-05T07:39:08.223Z,31.4,,48.5,,54,,
2018-01-05T07:39:18.224Z,31.4,,,,54,,
2018-01-05T07:39:28.224Z,31.4,,48.6,,54,,30
2018-01-05T07:39:38.233Z,31.4,,48.7,,54,,29
2018-01-05T07:39:48.232Z,31.4,,,,54,,
2018-01-05T07:39:58.225Z,31.4,,48.8,,54,,30
2018-01-05T07:40:08.228Z,31.4,,48.9,,54,,29
2018-01-05T07:40:18.227Z,31.4,,49,,54,,30
2018-01-05T07:40:28.226Z,31.4,,,,54,,29
2018-01-05T07:40:38.228Z,31.4,,,,54,,
2018-01-05T07:40:53.991Z,31.4,,49.1,,54,,
2018-01-05T07:40:58.251Z,31.4,,49.2,,54,,
2018-01-05T07:41:08.293Z,31.4,,,,54,,30
2018-01-05T07:41:28.233Z,31.4,,49.4,,54,,29
2018-01-05T07:41:38.226Z,31.4,,,,54,,30
2018-01-05T07:41:48.228Z,31.4,,49.5,,54,,29
2018-01-05T07:41:58.252Z,31.4,,,,54,,30
2018-01-05T07:42:08.227Z,31.4,,49.6,,54,,29
2018-01-05T07:42:18.231Z,31.5,,49.7,,54,,
2018-01-05T07:42:28.240Z,31.5,,,,54,,
2018-01-05T07:42:38.331Z,31.5,,49.8,,54,,30
2018-01-05T07:42:48.409Z,31.5,,,,54,,29
2018-01-05T07:42:58.327Z,31.5,,49.9,,54,,
2018-01-05T07:43:08.357Z,31.5,,,,54,,
2018-01-05T07:43:18.294Z,31.5,,50,,54,,29
2018-01-05T07:43:28.236Z,31.5,,,,54,,
2018-01-05T07:43:38.238Z,31.5,,48.7,1,54,0,0
2018-01-05T07:43:53.447Z,31.5,,46.9,,54,,
2018-01-05T07:43:58.319Z,31.5,,46.5,,54,,
2018-01-05T07:44:08.228Z,31.5,,45.9,,54,,
2018-01-05T07:44:18.234Z,31.5,,44.9,,54,,
2018-01-05T07:44:28.235Z,31.5,,44.6,,54,,
2018-01-05T07:44:38.247Z,31.5,,44.1,,54,,
2018-01-05T07:44:48.237Z,31.5,,43.7,,54,,
2018-01-05T07:44:58.261Z,31.5,,43.3,,54,,
2018-01-05T07:45:08.228Z,31.6,,42.9,,54,,
2018-01-05T07:45:18.228Z,31.6,,42.7,,54,,
2018-01-05T07:45:28.231Z,31.6,,42.3,,54,,
2018-01-05T07:45:38.229Z,31.6,,42.1,,54,,
2018-01-05T07:45:48.236Z,31.6,,41.9,,54,,
2018-01-05T07:45:58.234Z,31.6,,41.7,,54,,
2018-01-05T07:46:08.227Z,31.6,,41.5,,54,,
2018-01-05T07:46:18.233Z,31.6,,41.3,,54,,
2018-01-05T07:46:28.230Z,31.6,,41.2,,54,,
2018-01-05T07:46:38.269Z,31.6,,41,,54,,
2018-01-05T07:46:48.230Z,31.6,,41.1,,54,,
2018-01-05T07:46:58.244Z,31.6,,41,,54,,
2018-01-05T07:47:08.228Z,31.6,,,,54,,
2018-01-05T07:47:18.230Z,31.6,,,,54,,
2018-01-05T07:47:28.232Z,31.6,,,,54,,
2018-01-05T07:47:38.229Z,31.6,,,,54,,
2018-01-05T07:47:48.242Z,31.6,,,,54,,
2018-01-05T07:47:58.299Z,31.6,,41,,54,,
2018-01-05T07:48:08.231Z,31.6,,41,,54,,
2018-01-05T07:48:18.266Z,31.6,,,,54,,
2018-01-05T07:48:28.232Z,31.6,,41,,54,,
2018-01-05T07:48:38.245Z,31.6,,,,54,,
2018-01-05T07:48:48.233Z,31.6,,,,54,,
2018-01-05T07:48:58.248Z,31.6,,,,54,,
2018-01-05T07:49:08.229Z,31.6,,,,54,,
2018-01-05T07:49:18.242Z,31.6,,,,54,,
2018-01-05T07:49:28.244Z,31.6,,41.1,,54,,
2018-01-05T07:49:38.236Z,31.6,,,,54,,
2018-01-05T07:49:48.234Z,31.6,,,,54,,
2018-01-05T07:49:58.247Z,31.6,,,,54,,
2018-01-05T07:50:08.230Z,31.6,,,,54,,
2018-01-05T07:50:18.235Z,31.5,,,,54,,
2018-01-05T07:50:28.233Z,31.5,,,,54,,
2018-01-05T07:50:38.230Z,31.5,,41.2,,54,,
2018-01-05T07:50:48.235Z,31.5,,,,54,,
2018-01-05T07:50:58.237Z,31.5,,,,54,,
2018-01-05T07:51:08.238Z,31.5,,42.1,1,54,0,45
2018-01-05T07:51:18.238Z,31.5,,47,,54,,31
2018-01-05T07:51:28.232Z,31.5,,45.9,,54,,29
2018-01-05T07:51:38.243Z,31.5,,45.2,,54,,
2018-01-05T07:51:48.238Z,31.5,,46.3,,54,,
2018-01-05T07:51:58.235Z,31.5,,46.4,,54,,30
2018-01-05T07:52:08.237Z,31.5,,46.5,,54,,29
2018-01-05T07:52:18.237Z,31.5,,46.6,,54,,
2018-01-05T07:52:28.232Z,31.5,,,,54,,
2018-01-05T07:52:38.236Z,31.4,,46.7,,54,,
2018-01-05T07:52:48.232Z,31.4,,46.8,,54,,
2018-01-05T07:52:58.238Z,31.4,,,,54,,
2018-01-05T07:53:08.235Z,31.4,,47,,54,,
2018-01-05T07:53:18.238Z,31.4,,,,54,,
2018-01-05T07:53:28.251Z,31.4,,47.1,,54,,
2018-01-05T07:53:38.233Z,31.4,,,,54,,
2018-01-05T07:53:48.244Z,31.4,,47.2,,54,,
2018-01-05T07:53:58.245Z,31.4,,,,54,,30
2018-01-05T07:54:08.239Z,31.4,,47.3,,54,,29
2018-01-05T07:54:18.267Z,31.4,,,,54,,
2018-01-05T07:54:28.240Z,31.4,,47.4,,54,,30
2018-01-05T07:54:38.262Z,31.4,,,,54,,
2018-01-05T07:54:48.248Z,31.4,,47.6,,54,,29
2018-01-05T07:54:58.232Z,31.4,,,,54,,
2018-01-05T07:55:08.242Z,31.4,,,,54,,
2018-01-05T07:55:18.236Z,31.4,,47.7,,54,,30
2018-01-05T07:55:28.237Z,31.4,,47.8,,54,,29
2018-01-05T07:55:38.233Z,31.4,,,,54,,
2018-01-05T07:55:48.237Z,31.4,,47.9,,54,,
2018-01-05T07:55:58.236Z,31.4,,48,,54,,
2018-01-05T07:56:08.265Z,31.4,,48.1,,54,,
2018-01-05T07:56:18.236Z,31.4,,,,54,,
2018-01-05T07:56:28.242Z,31.4,,48.2,,54,,
2018-01-05T07:56:38.242Z,31.4,,48.3,,54,,
2018-01-05T07:56:48.241Z,31.4,,48.4,,54,,
2018-01-05T07:56:58.234Z,31.4,,48.5,,54,,
2018-01-05T07:57:08.288Z,31.4,,,,54,,
2018-01-05T07:57:18.234Z,31.4,,48.6,,54,,
2018-01-05T07:57:28.237Z,31.4,,48.7,,54,,
2018-01-05T07:57:38.241Z,31.4,,48.8,,54,,
2018-01-05T07:57:48.244Z,31.4,,,,54,,
2018-01-05T07:57:58.259Z,31.4,,48.9,,54,,
2018-01-05T07:58:08.240Z,31.4,,49,,54,,
2018-01-05T07:58:18.240Z,31.4,,49.1,,54,,
2018-01-05T07:58:28.246Z,31.4,,,,54,,
2018-01-05T07:58:38.241Z,31.4,,49.2,,54,,
2018-01-05T07:58:48.244Z,31.4,,49.3,,54,,
2018-01-05T07:58:58.242Z,31.4,,49.4,,54,,
2018-01-05T07:59:08.249Z,31.4,,,,54,,
2018-01-05T07:59:18.234Z,31.4,,49.5,,54,,
2018-01-05T07:59:28.237Z,31.4,,49.6,,54,,
2018-01-05T07:59:38.245Z,31.4,,,,54,,
2018-01-05T07:59:48.239Z,31.4,,49.7,,54,,
2018-01-05T07:59:58.242Z,31.4,,49.8,,54,,
2018-01-05T08:00:08.258Z,31.4,,,,54,,
2018-01-05T08:00:18.310Z,31.4,,49.9,,54,,
2018-01-05T08:00:28.336Z,31.4,,50,,54,,
2018-01-05T08:00:38.283Z,31.5,,,,54,,
2018-01-05T08:00:48.240Z,31.5,,50.1,,54,,
2018-01-05T08:00:58.248Z,31.5,,,,54,,30
2018-01-05T08:01:08.239Z,31.5,,50.2,,54,,0
2018-01-05T08:01:18.240Z,31.5,,48.9,1,54,0,
2018-01-05T08:01:28.345Z,31.5,,46.9,,54,,
2018-01-05T08:01:38.315Z,31.5,,46.2,,54,,
2018-01-05T08:01:48.328Z,31.5,,45.7,,54,,
2018-01-05T08:01:58.285Z,31.5,,44.9,,54,,
2018-01-05T08:02:08.313Z,31.5,,44.5,,54,,
2018-01-05T08:02:18.324Z,31.5,,43.9,,54,,
2018-01-05T08:02:28.318Z,31.5,,43.6,,54,,
2018-01-05T08:02:38.327Z,31.5,,43.2,,54,,
2018-01-05T08:02:48.351Z,31.5,,42.9,,54,,
2018-01-05T08:02:58.339Z,31.5,,42.6,,54,,
2018-01-05T08:03:08.355Z,31.5,,42.2,,54,,
2018-01-05T08:03:18.328Z,31.6,,41.9,,54,,
2018-01-05T08:03:28.250Z,31.6,,45.1,1,54,0,40
2018-01-05T08:03:38.349Z,31.6,,48.3,,54,,31
2018-01-05T08:03:48.316Z,31.6,,47.6,,54,,29
2018-01-05T08:03:58.241Z,31.6,,47.3,,54,,
2018-01-05T08:04:08.298Z,31.6,,48.4,,54,,
2018-01-05T08:04:18.249Z,31.6,,48.6,,54,,
2018-01-05T08:04:28.245Z,31.6,,49,,54,,
2018-01-05T08:04:38.240Z,31.6,,49.2,,54,,
2018-01-05T08:04:48.241Z,31.6,,49.5,,54,,
2018-01-05T08:04:58.253Z,31.6,,49.7,,54,,
2018-01-05T08:05:08.242Z,31.6,,50,,54,,
2018-01-05T08:05:18.239Z,31.6,,50.1,,54,,
2018-01-05T08:05:28.249Z,31.6,,50.2,,54,,
2018-01-05T08:05:38.363Z,31.6,,50.3,,54,,30
2018-01-05T08:05:48.251Z,31.6,,50.4,,54,,
2018-01-05T08:05:58.320Z,31.6,,,,54,,29
2018-01-05T08:06:08.247Z,31.6,,50.5,,54,,
2018-01-05T08:06:18.304Z,31.6,,,,54,,
2018-01-05T08:06:28.352Z,31.6,,,,54,,30
2018-01-05T08:06:38.301Z,31.6,,,,54,,29
2018-01-05T08:06:48.341Z,31.6,,,,54,,
2018-01-05T08:06:58.303Z,31.6,,,,54,,
2018-01-05T08:07:08.268Z,31.8,,50.4,,54,,
2018-01-05T08:07:18.298Z,31.8,,,,54,,
2018-01-05T08:07:28.241Z,31.8,,,,54,,
2018-01-05T08:07:38.242Z,31.8,,,,54,,
2018-01-05T08:07:48.245Z,31.8,,,,54,,
2018-01-05T08:07:58.246Z,31.8,,50.5,,54,,0
2018-01-05T08:08:08.282Z,31.8,,48.7,1,54,0,
2018-01-05T08:08:18.246Z,31.8,,47.4,,54,,
2018-01-05T08:08:33.308Z,31.8,,46.4,,54,,
2018-01-05T08:08:38.252Z,31.8,,45.9,,54,,
2018-01-05T08:08:48.290Z,31.8,,45.2,,54,,
2018-01-05T08:08:58.252Z,31.8,,44.7,,54,,
2018-01-05T08:09:08.249Z,31.8,,44.3,,54,,
2018-01-05T08:09:18.248Z,31.8,,43.8,,54,,
2018-01-05T08:09:28.248Z,31.8,,43.5,,54,,
2018-01-05T08:09:38.245Z,31.8,,43.1,,54,,
2018-01-05T08:09:48.261Z,31.9,,42.9,,54,,
2018-01-05T08:09:58.252Z,31.9,,42.6,,54,,
2018-01-05T08:10:08.242Z,31.9,,42.3,,54,,
2018-01-05T08:10:18.255Z,31.9,,42.1,,54,,
2018-01-05T08:10:28.245Z,31.9,,41.9,,54,,
2018-01-05T08:10:38.245Z,31.9,,41.7,,54,,
2018-01-05T08:10:48.267Z,31.9,,41.5,,54,,
2018-01-05T08:10:58.266Z,31.9,,41.3,,54,,
2018-01-05T08:11:08.259Z,31.9,,41.3,,54,,
2018-01-05T08:11:18.248Z,31.9,,,,54,,
2018-01-05T08:11:28.243Z,31.9,,41.2,,54,,
2018-01-05T08:11:38.308Z,31.9,,,,54,,
2018-01-05T08:11:48.368Z,31.9,,,,54,,
2018-01-05T08:11:58.252Z,31.9,,,,54,,
2018-01-05T08:12:08.270Z,31.9,,,,54,,
2018-01-05T08:12:18.383Z,31.9,,,,54,,
2018-01-05T08:12:28.253Z,31.9,,,,54,,
2018-01-05T08:12:38.245Z,31.9,,,,54,,
2018-01-05T08:12:53.378Z,31.9,,,,54,,
2018-01-05T08:12:58.246Z,31.9,,,,54,,
2018-01-05T08:13:08.271Z,31.9,,,,54,,
2018-01-05T08:13:18.250Z,31.9,,,,54,,
2018-01-05T08:13:28.245Z,31.9,,,,54,,
2018-01-05T08:13:38.246Z,31.9,,,,54,,
2018-01-05T08:13:48.252Z,31.8,,,,54,,
2018-01-05T08:13:58.252Z,31.9,,,,54,,
2018-01-05T08:14:08.248Z,31.9,,41.3,,54,,
2018-01-05T08:14:18.248Z,31.8,,,,54,,
2018-01-05T08:14:28.278Z,31.8,,,,54,,
2018-01-05T08:14:38.246Z,31.8,,,,54,,
2018-01-05T08:14:48.250Z,31.8,,,,54,,
2018-01-05T08:14:58.271Z,31.8,,,,54,,
2018-01-05T08:15:08.272Z,31.8,,,,54,,
2018-01-05T08:15:18.249Z,31.8,,41.4,,54,,
2018-01-05T08:15:28.270Z,31.8,,41.3,,54,,
2018-01-05T08:15:38.260Z,31.8,,44.4,1,54,0,41
2018-01-05T08:15:48.268Z,31.8,,46.8,,54,,29
2018-01-05T08:15:58.267Z,31.8,,45.6,,54,,
2018-01-05T08:16:08.253Z,31.8,,46.2,,54,,
2018-01-05T08:16:18.257Z,31.8,,46.6,,54,,
