Time,PrimTSet,ActPow,HwActive,PrimT,HwTSet,ChActive,HwTOutlet
2018-01-03T06:30:36.532Z,,,,43.3,54,,34.2
2018-01-03T06:30:46.531Z,,,,,54,,34.1
2018-01-03T06:30:56.533Z,,,,,54,,34
2018-01-03T06:31:06.532Z,,,,43.2,54,,33.9
2018-01-03T06:31:16.548Z,,,,,54,,33.9
2018-01-03T06:31:26.539Z,,,,,54,,33.9
2018-01-03T06:31:36.536Z,,,,,54,,33.7
2018-01-03T06:31:46.536Z,,,,,54,,33.5
2018-01-03T06:31:56.538Z,,,,,54,,33.2
2018-01-03T06:32:06.538Z,,,,43.1,54,,32.9
2018-01-03T06:32:16.538Z,,,,,54,,32.6
2018-01-03T06:32:26.539Z,,,,,54,,32.4
2018-01-03T06:32:36.534Z,,,,,54,,32.1
2018-01-03T06:32:46.540Z,,,,43.2,54,,31.8
2018-01-03T06:32:56.613Z,,,,,54,,31.4
2018-01-03T06:33:06.636Z,,,,,54,,31
2018-01-03T06:33:16.534Z,,,,,54,,30.8
2018-01-03T06:33:26.541Z,,,,43.3,54,,30.6
2018-01-03T06:33:36.534Z,,,,,54,,30.3
2018-01-03T06:33:46.556Z,,,,43.4,54,,30.1
2018-01-03T06:33:56.535Z,,,,,54,,30
2018-01-03T06:34:06.536Z,,,,43.5,54,,29.7
2018-01-03T06:34:16.537Z,,,0,43.6,54,2,29.5
2018-01-03T06:34:26.624Z,,36,,48.2,54,,29.3
2018-01-03T06:34:36.538Z,,29,,48.3,54,,29.2
2018-01-03T06:34:46.539Z,,29,,47.2,54,,29.2
2018-01-03T06:34:56.584Z,,,,48.5,54,,29.3
2018-01-03T06:35:06.539Z,,,,48.4,54,,29.6
2018-01-03T06:35:16.541Z,,,,48.6,54,,30
2018-01-03T06:35:36.556Z,,,,,54,,30.7
2018-01-03T06:35:46.545Z,,,,,54,,30.9
2018-01-03T06:35:56.804Z,,,,48.7,54,,31.3
2018-01-03T06:36:06.535Z,,,,,54,,31.4
2018-01-03T06:36:16.555Z,,,,48.8,54,,31.6
2018-01-03T06:36:26.546Z,,,,48.9,54,,31.9
2018-01-03T06:36:36.554Z,,,,,54,,32
2018-01-03T06:36:46.550Z,,,,49,54,,32.1
2018-01-03T06:36:56.572Z,,,,49.1,54,,32.2
2018-01-03T06:37:06.544Z,,,,,54,,32.2
2018-01-03T06:37:16.538Z,,,,49.2,54,,32.3
2018-01-03T06:37:26.542Z,,,,49.3,54,,32.4
2018-01-03T06:37:36.540Z,,,,,54,,32.4
2018-01-03T06:37:46.544Z,,,,49.4,54,,32.5
2018-01-03T06:37:56.536Z,,,,,54,,32.6
2018-01-03T06:38:06.538Z,,,,49.5,54,,32.7
2018-01-03T06:38:16.538Z,,,,49.6,54,,32.7
2018-01-03T06:38:26.541Z,,30,,,54,,32.7
2018-01-03T06:38:36.577Z,,29,,49.7,54,,32.8
2018-01-03T06:38:46.551Z,,,,49.8,54,,32.9
2018-01-03T06:38:56.551Z,,,,,54,,33.1
2018-01-03T06:39:06.539Z,,,,49.9,54,,33.2
2018-01-03T06:39:16.538Z,,,,,54,,33.2
2018-01-03T06:39:26.543Z,,,,50,54,,33.3
2018-01-03T06:39:36.581Z,,,,50.1,54,,33.4
2018-01-03T06:39:46.552Z,,,,50.2,54,,33.5
2018-01-03T06:39:56.602Z,,,,,54,,33.5
2018-01-03T06:40:06.541Z,,,,50.3,54,,33.6
2018-01-03T06:40:16.624Z,,,,50.4,54,,33.6
2018-01-03T06:40:26.623Z,,,,,54,,33.7
2018-01-03T06:40:36.572Z,,,,50.5,54,,33.8
2018-01-03T06:40:46.539Z,,,,,54,,33.9
2018-01-03T06:40:56.564Z,,,,50.6,54,,34
2018-01-03T06:41:06.592Z,,,,,54,,34
2018-01-03T06:41:16.549Z,,30,,50.5,54,,34.1
2018-01-03T06:41:26.600Z,,29,,50.7,54,,34.2
2018-01-03T06:41:36.570Z,,30,,,54,,34.3
2018-01-03T06:41:46.556Z,,29,,50.9,54,,34.3
2018-01-03T06:41:56.551Z,,,,51,54,,34.4
2018-01-03T06:42:06.555Z,,,,51.1,54,,34.4
2018-01-03T06:42:16.633Z,,,,,54,,34.5
2018-01-03T06:42:26.586Z,,,,51.2,54,,34.6
2018-01-03T06:42:36.571Z,,,,51.3,54,,34.7
2018-01-03T06:42:46.582Z,,,,,54,,34.7
2018-01-03T06:42:56.563Z,,,,51.4,54,,34.8
2018-01-03T06:43:06.569Z,,,,51.5,54,,34.8
2018-01-03T06:43:16.654Z,,,,,54,,34.8
2018-01-03T06:43:26.552Z,,,,51.6,,,
2018-01-03T06:43:36.555Z,,30,,51.7,54,,34.9
2018-01-03T06:43:46.545Z,,,,,54,,34.9
2018-01-03T06:43:56.547Z,,29,,51.8,54,,35.1
2018-01-03T06:44:06.557Z,,,,,54,,35.2
2018-01-03T06:44:16.555Z,,,,51.9,54,,35.2
2018-01-03T06:44:26.549Z,,30,,52,54,,35.3
2018-01-03T06:44:36.550Z,,29,,,54,,35.3
2018-01-03T06:44:46.552Z,,,,,54,,35.3
2018-01-03T06:44:56.546Z,,,,52.1,54,,35.4
2018-01-03T06:45:06.553Z,,,,,54,,35.4
2018-01-03T06:45:16.548Z,,,,52.2,54,,35.5
2018-01-03T06:45:26.546Z,,,,,54,,35.5
2018-01-03T06:45:36.544Z,,,,52.3,54,,35.6
2018-01-03T06:45:46.572Z,,,,,54,,35.7
2018-01-03T06:45:56.550Z,,,,52.4,54,,35.7
2018-01-03T06:46:06.565Z,,,,,54,,35.7
2018-01-03T06:46:16.551Z,,,,52.6,54,,35.7
2018-01-03T06:46:26.560Z,,,,52.7,54,,35.8
2018-01-03T06:46:36.548Z,,,,,54,,35.8
2018-01-03T06:46:46.584Z,,,,,54,,35.8
2018-01-03T06:46:56.547Z,,30,,,54,,35.8
2018-01-03T06:47:06.547Z,,0,0,52.3,54,2,35.9
2018-01-03T06:47:16.545Z,,,,49.9,54,,36
2018-01-03T06:47:26.561Z,,,,49,54,,36
2018-01-03T06:47:36.556Z,,,,48.4,54,,35.9
2018-01-03T06:47:46.546Z,,,,47.6,54,,35.9
2018-01-03T06:47:56.588Z,,,,46.9,54,,35.8
2018-01-03T06:48:06.550Z,,,,46.5,54,,35.6
2018-01-03T06:48:16.553Z,,,,46,54,,35.5
2018-01-03T06:48:26.578Z,,,,45.6,54,,35.4
2018-01-03T06:48:36.563Z,,,,45.3,54,,35.3
2018-01-03T06:48:46.546Z,,,,44.9,54,,35.1
2018-01-03T06:48:56.581Z,,,,44.7,54,,34.9
2018-01-03T06:49:06.548Z,,,,44.4,54,,34.8
2018-01-03T06:49:16.543Z,,,,44.2,54,,34.7
2018-01-03T06:49:26.553Z,,,,44,,,
2018-01-03T06:49:36.546Z,,,,43.8,54,,34.5
2018-01-03T06:49:46.575Z,,,,43.6,54,,34.5
2018-01-03T06:49:56.544Z,,,,43.4,54,,34.4
2018-01-03T06:50:06.551Z,,,,43.3,54,,34.3
2018-01-03T06:50:16.544Z,,,,,54,,34.2
2018-01-03T06:50:26.549Z,,,,,54,,34.1
2018-01-03T06:50:36.546Z,,,,43.2,54,,34
2018-01-03T06:50:46.546Z,,,,,54,,34.1
2018-01-03T06:50:56.581Z,,,,,54,,34.1
2018-01-03T06:51:06.547Z,,,,,54,,34
2018-01-03T06:51:16.556Z,,,,,54,,33.8
2018-01-03T06:51:26.653Z,,,,,54,,33.6
2018-01-03T06:51:36.547Z,,,,43.1,54,,33.3
2018-01-03T06:51:46.551Z,,,,,54,,33.1
2018-01-03T06:51:56.551Z,,,,,54,,32.7
2018-01-03T06:52:06.551Z,,,,,54,,32.4
2018-01-03T06:52:16.547Z,,,,,54,,32.1
2018-01-03T06:52:26.601Z,,,,43.2,54,,31.9
2018-01-03T06:52:36.561Z,,,,,54,,31.6
2018-01-03T06:52:46.557Z,,45,0,43.8,54,2,31.3
2018-01-03T06:52:56.552Z,,33,,49,54,,31
2018-01-03T06:53:06.551Z,,29,,48.1,54,,30.8
2018-01-03T06:53:16.565Z,,,,48.1,54,,30.8
2018-01-03T06:53:26.551Z,,,,48.9,54,,30.9
2018-01-03T06:53:36.559Z,,29,,49,54,,31.2
2018-01-03T06:53:46.561Z,,,,49.1,54,,31.4
2018-01-03T06:53:56.550Z,,,,49.2,54,,31.6
2018-01-03T06:54:06.550Z,,,,49.3,54,,32
2018-01-03T06:54:16.550Z,,,,49.4,54,,32.2
2018-01-03T06:54:26.558Z,,,,,54,,32.4
2018-01-03T06:54:36.576Z,,,,49.6,54,,32.5
2018-01-03T06:54:46.557Z,,,,49.7,54,,32.6
2018-01-03T06:54:56.554Z,,,,49.8,54,,32.7
2018-01-03T06:55:06.549Z,,,,49.9,54,,32.8
2018-01-03T06:55:16.555Z,,,,50,54,,32.9
2018-01-03T06:55:26.555Z,,,,50.1,54,,33.1
2018-01-03T06:55:36.561Z,,,,,54,,33.1
2018-01-03T06:55:46.593Z,,,,50.2,54,,33.2
2018-01-03T06:55:56.553Z,,,,50.3,54,,33.3
2018-01-03T06:56:06.555Z,,,,,54,,33.4
2018-01-03T06:56:16.556Z,,,,50.4,54,,33.4
2018-01-03T06:56:36.649Z,,,,50.5,54,,33.6
2018-01-03T06:56:46.553Z,,,,,54,,33.7
2018-01-03T06:56:56.599Z,,,,50.6,54,,33.8
2018-01-03T06:57:06.607Z,,,,,54,,33.8
2018-01-03T06:57:16.578Z,,30,,,54,,33.9
2018-01-03T06:57:26.734Z,,,,50.7,,,
2018-01-03T06:57:36.551Z,,29,,,54,,34
2018-01-03T06:57:46.556Z,,,,,54,,34
2018-01-03T06:57:56.555Z,,,,50.9,54,,34.1
2018-01-03T06:58:06.548Z,,,,51,54,,34.2
2018-01-03T06:58:16.584Z,,,,,54,,34.2
2018-01-03T06:58:26.567Z,,,,,54,,34.3
2018-01-03T06:58:36.599Z,,29,,51.2,54,,34.3
2018-01-03T06:58:46.553Z,,,,,54,,34.4
2018-01-03T06:58:56.566Z,,,,51.3,54,,34.4
2018-01-03T06:59:06.572Z,,,,,54,,34.5
2018-01-03T06:59:16.550Z,,,,51.4,54,,34.5
2018-01-03T06:59:26.568Z,,,,51.5,54,,34.6
2018-01-03T06:59:36.551Z,,,,,54,,34.6
2018-01-03T06:59:46.578Z,,,,51.6,54,,34.6
2018-01-03T06:59:56.551Z,,,,51.7,54,,34.7
2018-01-03T07:00:06.549Z,,,,,54,,34.8
2018-01-03T07:00:16.549Z,,30,,51.8,54,,34.8
2018-01-03T07:00:26.550Z,,29,,51.9,,,
2018-01-03T07:00:36.559Z,,29,,52,54,,35.1
2018-01-03T07:00:46.550Z,,,,,54,,35.1
2018-01-03T07:00:56.551Z,,,,,54,,35.2
2018-01-03T07:01:06.551Z,,,,52.1,54,,35.2
2018-01-03T07:01:16.551Z,,,,52.2,54,,35.3
2018-01-03T07:01:26.552Z,,,,,54,,35.3
2018-01-03T07:01:36.553Z,,,,52.3,54,,35.4
2018-01-03T07:01:46.552Z,,,,52.2,54,,35.4
2018-01-03T07:01:56.569Z,,,,52.4,54,,35.5
2018-01-03T07:02:06.623Z,,,,,54,,35.5
2018-01-03T07:02:16.552Z,,,,52.6,54,,35.6
2018-01-03T07:02:26.554Z,,,,,54,,35.7
2018-01-03T07:02:36.554Z,,,,52.7,54,,35.7
2018-01-03T07:02:46.570Z,,,,,54,,35.8
2018-01-03T07:02:56.584Z,,,,52.8,54,,35.8
2018-01-03T07:03:06.605Z,,,,,54,,35.8
2018-01-03T07:03:16.551Z,,,,52.9,54,,35.9
2018-01-03T07:03:26.550Z,,,,,54,,35.9
2018-01-03T07:03:36.557Z,,30,,52.9,54,,35.9
2018-01-03T07:03:46.553Z,,30,,53,54,,36
2018-01-03T07:03:56.551Z,,29,,53.1,54,,36
2018-01-03T07:04:06.554Z,,,,,54,,36.1
2018-01-03T07:04:16.555Z,,0,,53.2,54,,36.1
2018-01-03T07:04:26.582Z,,,0,50.9,,2,
2018-01-03T07:04:36.556Z,,,,49.5,54,,36.2
2018-01-03T07:04:46.555Z,,,,48.9,54,,36.2
2018-01-03T07:04:56.667Z,,,,48.1,54,,36.1
2018-01-03T07:05:06.558Z,,,,47.3,54,,36
2018-01-03T07:05:16.560Z,,,,46.9,54,,35.9
2018-01-03T07:05:26.618Z,,,,46.4,54,,35.8
2018-01-03T07:05:36.685Z,,,,46,54,,35.7
2018-01-03T07:05:46.598Z,,,,45.6,54,,35.6
2018-01-03T07:05:56.556Z,,,,45.3,54,,35.5
2018-01-03T07:06:06.602Z,,,,45,54,,35.4
2018-01-03T07:06:16.557Z,,,,44.7,54,,35.4
2018-01-03T07:06:26.557Z,,,,44.5,54,,35.3
2018-01-03T07:06:36.558Z,,,,44.3,54,,35.2
2018-01-03T07:06:46.554Z,,,,44.1,54,,35.1
2018-01-03T07:06:56.565Z,,,,43.9,54,,34.9
2018-01-03T07:07:06.559Z,,,,43.7,54,,34.8
2018-01-03T07:07:16.574Z,,,,43.5,54,,34.8
2018-01-03T07:07:36.554Z,,,,,54,,34.6
2018-01-03T07:07:46.556Z,,,,,54,,34.5
2018-01-03T07:07:56.572Z,,,,43.4,54,,34.5
2018-01-03T07:08:06.558Z,,,,,54,,34.5
2018-01-03T07:08:16.554Z,,,,,54,,34.4
2018-01-03T07:08:26.575Z,,,,,54,,34.3
2018-01-03T07:08:36.559Z,,,,,54,,34.1
2018-01-03T07:08:46.562Z,,,,,54,,33.8
2018-01-03T07:08:56.565Z,,,,,54,,33.6
2018-01-03T07:09:06.568Z,,,,,54,,33.4
2018-01-03T07:09:16.563Z,,,,,54,,33.2
2018-01-03T07:09:26.561Z,,,,,54,,32.8
2018-01-03T07:09:36.571Z,,,,,54,,32.5
2018-01-03T07:09:56.557Z,,,,43.5,54,,32
2018-01-03T07:10:06.564Z,,37,0,48.4,54,2,31.8
2018-01-03T07:10:16.557Z,,29,,48.8,,,
2018-01-03T07:10:26.560Z,,,,47.9,54,,31.5
2018-01-03T07:10:36.562Z,,,,49,54,,31.5
2018-01-03T07:10:46.563Z,,30,,49.2,54,,31.5
2018-01-03T07:10:56.558Z,,29,,49.3,54,,31.9
2018-01-03T07:11:06.584Z,,30,,49.4,54,,32.1
2018-01-03T07:11:16.561Z,,29,,49.5,,,
2018-01-03T07:11:26.560Z,,,,49.6,54,,32.6
2018-01-03T07:11:36.577Z,,,,49.7,54,,32.8
2018-01-03T07:11:46.627Z,,,,49.8,,,
2018-01-03T07:11:56.566Z,,,,49.9,54,,33.2
2018-01-03T07:12:06.617Z,,,,50,,,
2018-01-03T07:12:16.589Z,,,,50.1,54,,33.3
2018-01-03T07:12:26.664Z,,,,,54,,33.4
2018-01-03T07:12:36.627Z,,,,50.2,54,,33.5
2018-01-03T07:12:46.580Z,,30,,50.3,54,,33.6
2018-01-03T07:12:56.631Z,,29,,50.4,54,,33.6
2018-01-03T07:13:06.564Z,,,,,54,,33.7
2018-01-03T07:13:16.565Z,,,,50.5,54,,33.8
2018-01-03T07:13:26.561Z,,,,50.6,54,,33.8
2018-01-03T07:13:36.562Z,,,,,54,,33.9
2018-01-03T07:13:56.569Z,,,,50.7,54,,34.1
2018-01-03T07:14:06.561Z,,30,,,54,,34.2
2018-01-03T07:14:16.582Z,,,,,54,,34.3
2018-01-03T07:14:26.564Z,,29,,50.9,,,
2018-01-03T07:14:36.565Z,,,,,54,,34.4
2018-01-03T07:14:46.565Z,,,,51,,,
2018-01-03T07:14:56.577Z,,,,,54,,34.5
2018-01-03T07:15:06.571Z,,,,,54,,34.5
2018-01-03T07:15:16.556Z,,29,,51.1,54,,34.6
2018-01-03T07:15:26.559Z,,,,,54,,34.6
2018-01-03T07:15:36.563Z,,,,,54,,34.6
2018-01-03T07:15:46.558Z,,29,,51.2,54,,34.7
2018-01-03T07:15:56.560Z,,,,51.3,54,,34.7
2018-01-03T07:16:06.563Z,,,,51.4,54,,34.8
2018-01-03T07:16:16.562Z,,,,,54,,34.9
2018-01-03T07:16:26.559Z,,,,,54,,34.9
2018-01-03T07:16:36.558Z,,29,,51.5,54,,35.1
2018-01-03T07:16:46.559Z,,,,51.6,54,,35.1
2018-01-03T07:16:56.559Z,,,,,54,,35.2
2018-01-03T07:17:06.582Z,,,,51.7,54,,35.3
2018-01-03T07:17:16.558Z,,,,51.8,,,
2018-01-03T07:17:26.568Z,,,,,54,,35.4
2018-01-03T07:17:36.564Z,,,,,54,,35.4
2018-01-03T07:17:46.560Z,,,,51.9,,,
2018-01-03T07:17:56.561Z,,,,,54,,35.5
2018-01-03T07:18:06.559Z,,,,52,54,,35.6
2018-01-03T07:18:16.608Z,,,,52.1,54,,35.6
2018-01-03T07:18:26.561Z,,,,,54,,35.7
2018-01-03T07:18:36.568Z,,,,52.2,54,,35.7
2018-01-03T07:18:46.561Z,,30,,52.3,54,,35.8
2018-01-03T07:18:56.570Z,,,,,54,,35.9
2018-01-03T07:19:06.563Z,,,,,54,,35.9
2018-01-03T07:19:16.562Z,,29,,52.4,54,,35.9
2018-01-03T07:19:26.562Z,,,,,54,,35.9
2018-01-03T07:19:36.563Z,,,,,54,,36
2018-01-03T07:19:46.566Z,,,,52.6,,,
2018-01-03T07:19:56.566Z,,,,52.7,54,,36.1
2018-01-03T07:20:06.563Z,,,,,54,,36.1
2018-01-03T07:20:26.601Z,,,,,54,,36.2
2018-01-03T07:20:36.562Z,,,,52.8,54,,36.3
2018-01-03T07:20:46.564Z,,,,52.9,,,
2018-01-03T07:20:56.562Z,,,,,54,,36.3
2018-01-03T07:21:06.562Z,,,,,54,,36.3
2018-01-03T07:21:16.561Z,,,,53,54,,36.4
2018-01-03T07:21:26.604Z,,,,,54,,36.4
2018-01-03T07:21:36.566Z,,0,0,51.5,,2,
2018-01-03T07:21:46.569Z,,,,49.6,54,,36.5
2018-01-03T07:21:56.602Z,,,,48.9,54,,36.5
2018-01-03T07:22:06.563Z,,,,48.2,,,
2018-01-03T07:22:16.565Z,,,,47.3,54,,36.5
2018-01-03T07:22:26.570Z,,,,46.9,54,,36.4
2018-01-03T07:22:36.576Z,,,,46.4,54,,36.3
2018-01-03T07:22:46.566Z,,,,45.9,54,,36.1
2018-01-03T07:22:56.566Z,,,,45.6,,,
2018-01-03T07:23:06.567Z,,,,45.2,54,,35.9
2018-01-03T07:23:16.563Z,,,,44.9,,,
2018-01-03T07:23:26.565Z,,,,,54,,35.7
2018-01-03T07:23:36.570Z,,,,44.6,54,,35.6
2018-01-03T07:23:46.624Z,,,,44.2,,,
2018-01-03T07:23:56.604Z,,,,44,54,,35.4
2018-01-03T07:24:06.568Z,,,,43.8,,,
2018-01-03T07:24:16.566Z,,,,43.6,54,,35.3
2018-01-03T07:24:26.567Z,,,,43.4,54,,35.2
2018-01-03T07:24:36.701Z,,,,43.3,54,,35.1
2018-01-03T07:24:46.581Z,,,,,54,,34.9
2018-01-03T07:25:06.569Z,,,,,54,,34.8
2018-01-03T07:25:16.569Z,,,,,54,,34.7
2018-01-03T07:25:36.586Z,,,,43.2,54,,34.6
2018-01-03T07:25:56.569Z,,,,,54,,34.2
2018-01-03T07:26:06.579Z,,,,,54,,33.9
2018-01-03T07:26:26.570Z,,,,,54,,33.3
2018-01-03T07:26:36.577Z,,,,,54,,33.1
2018-01-03T07:26:56.568Z,,,,43.3,54,,32.5
2018-01-03T07:27:16.566Z,,,,,54,,32.3
2018-01-03T07:27:26.565Z,,,,,54,,31.9
2018-01-03T07:27:36.569Z,,,,43.4,,,
2018-01-03T07:27:46.569Z,,,,43.5,54,,31.6
2018-01-03T07:27:56.566Z,,,,,54,,31.4
2018-01-03T07:28:06.571Z,,42,0,45.7,54,2,31.2
2018-01-03T07:28:16.591Z,,29,,49.1,54,,30.9
2018-01-03T07:28:26.595Z,,,,47.9,54,,30.8
2018-01-03T07:28:36.608Z,,,,48.2,54,,30.7
2018-01-03T07:28:46.568Z,,,,48.7,54,,30.9
2018-01-03T07:29:06.687Z,,,,48.7,54,,31.2
2018-01-03T07:29:16.680Z,,,,,54,,31.8
2018-01-03T07:29:26.818Z,,,,48.8,,,
2018-01-03T07:29:36.644Z,,,,,54,,32
2018-01-03T07:29:46.863Z,,,,48.9,54,,32.3
2018-01-03T07:29:56.628Z,,,,49,54,,32.4
2018-01-03T07:30:06.569Z,,,,,54,,32.6
2018-01-03T07:30:16.587Z,61,29,0,49.1,54,2,32.7
2018-01-03T07:30:26.618Z,,,,49.2,,,
2018-01-03T07:30:36.819Z,,,,,54,,32.8
2018-01-03T07:30:46.614Z,,,,,54,,32.9
2018-01-03T07:30:56.859Z,,,,49.3,,,
2018-01-03T07:31:06.628Z,,,,49.4,54,,33.1
2018-01-03T07:31:16.613Z,,,,49.5,54,,33.1
2018-01-03T07:31:26.580Z,,,,,54,,33.2
2018-01-03T07:31:36.720Z,,,,,54,,33.3
2018-01-03T07:31:46.608Z,,,,49.6,54,,33.4
2018-01-03T07:31:56.726Z,,,,49.7,54,,33.4
2018-01-03T07:32:06.582Z,,,,,54,,33.6
2018-01-03T07:32:26.687Z,,,,49.9,54,,33.7
2018-01-03T07:32:36.605Z,,,,,54,,33.7
2018-01-03T07:32:46.569Z,,,,50,54,,33.8
2018-01-03T07:32:56.679Z,,,,,54,,33.9
2018-01-03T07:33:16.632Z,,,,50.2,54,,34
2018-01-03T07:33:26.661Z,,,,,54,,34.2
2018-01-03T07:33:36.637Z,,,,50.3,,,
2018-01-03T07:33:46.615Z,,,,50.4,54,,34.3
2018-01-03T07:33:56.652Z,,,,,54,,34.4
2018-01-03T07:34:06.763Z,,,,50.5,,,
2018-01-03T07:34:16.592Z,,,,50.6,54,,34.4
2018-01-03T07:34:26.683Z,,,,,54,,34.4
2018-01-03T07:34:36.568Z,,,,50.7,54,,34.4
2018-01-03T07:34:46.713Z,,,,,54,,34.5
2018-01-03T07:34:56.592Z,,,,51,54,,34.6
2018-01-03T07:35:06.653Z,,,,,54,,34.6
2018-01-03T07:35:16.595Z,,,,,54,,34.7
2018-01-03T07:35:26.570Z,,,,51.1,54,,34.8
2018-01-03T07:35:36.604Z,,,,,54,,34.8
2018-01-03T07:35:46.573Z,,,,51.2,54,,34.9
2018-01-03T07:35:56.570Z,,,,51.3,,,
2018-01-03T07:36:06.758Z,,,,51.4,54,,35.1
2018-01-03T07:36:16.696Z,,,,,54,,35.1
2018-01-03T07:36:26.570Z,,,,,54,,35.2
2018-01-03T07:36:36.581Z,,,,51.5,54,,35.3
2018-01-03T07:36:46.572Z,,,,51.6,54,,35.3
2018-01-03T07:36:56.572Z,,,,,54,,35.4
2018-01-03T07:37:06.610Z,,,,51.7,54,,35.4
2018-01-03T07:37:16.572Z,,29,,51.8,54,,35.4
2018-01-03T07:37:26.573Z,,,,,54,,35.5
2018-01-03T07:37:36.577Z,,,,,54,,35.5
2018-01-03T07:37:46.571Z,,,,52,54,,35.5
2018-01-03T07:37:56.637Z,,,,,54,,35.6
2018-01-03T07:38:16.572Z,,,,,54,,35.6
2018-01-03T07:38:26.574Z,,,,52.1,54,,35.7
2018-01-03T07:38:36.574Z,,,,52.2,54,,35.8
2018-01-03T07:38:46.630Z,,,,,54,,35.8
2018-01-03T07:38:56.575Z,,,,52.3,54,,35.9
2018-01-03T07:39:06.574Z,,,,,54,,35.9
2018-01-03T07:39:16.574Z,,,,52.4,54,,36
2018-01-03T07:39:26.571Z,,,,52.6,54,,36
2018-01-03T07:39:36.587Z,,,,52.4,54,,36
2018-01-03T07:39:46.575Z,,,,52.6,54,,36.1
2018-01-03T07:39:56.571Z,,30,,,54,,36.1
2018-01-03T07:40:06.575Z,,29,,52.7,54,,36.2
2018-01-03T07:40:16.601Z,,,,,54,,36.2
2018-01-03T07:40:26.583Z,,,,52.8,54,,36.3
2018-01-03T07:40:36.578Z,,0,0,52.8,54,2,36.3
2018-01-03T07:40:46.573Z,,,,50.7,54,,36.3
2018-01-03T07:40:56.573Z,,,,49.8,54,,36.3
2018-01-03T07:41:06.574Z,,,,48.6,54,,36.3
2018-01-03T07:41:16.691Z,,,,47.9,54,,36.3
2018-01-03T07:41:26.578Z,,,,47.6,54,,36.3
2018-01-03T07:41:36.621Z,,,,46.9,54,,36.2
2018-01-03T07:41:46.602Z,,,,46.5,54,,36.1
2018-01-03T07:41:56.722Z,,,,45.9,54,,36
2018-01-03T07:42:06.580Z,,,,45.6,54,,35.9
2018-01-03T07:42:16.578Z,,,,45.2,54,,35.8
2018-01-03T07:42:26.593Z,,,,44.9,54,,35.8
2018-01-03T07:42:36.575Z,,,,44.6,54,,35.6
2018-01-03T07:42:46.579Z,,,,44.4,54,,35.6
2018-01-03T07:42:56.580Z,,,,44.2,54,,35.5
2018-01-03T07:43:06.593Z,,,,43.9,54,,35.4
2018-01-03T07:43:16.579Z,,,,43.7,54,,35.3
2018-01-03T07:43:26.573Z,,,,43.5,54,,35.3
2018-01-03T07:43:36.579Z,,,,43.2,54,,35.2
2018-01-03T07:43:46.579Z,,,,,54,,35.1
2018-01-03T07:43:56.576Z,,,,,54,,34.9
2018-01-03T07:44:06.578Z,,,,,54,,34.7
2018-01-03T07:44:16.598Z,,,,,54,,34.7
2018-01-03T07:44:26.590Z,,,,,54,,34.7
2018-01-03T07:44:36.584Z,,,,43.1,54,,34.7
2018-01-03T07:44:47.150Z,,,,,54,,34.6
2018-01-03T07:44:56.580Z,,,,,54,,34.5
2018-01-03T07:45:06.605Z,,,,,54,,34.3
2018-01-03T07:45:16.573Z,,,,,54,,34.1
2018-01-03T07:45:26.582Z,,,,,54,,33.8
2018-01-03T07:45:36.579Z,,,,,54,,33.5
2018-01-03T07:45:46.578Z,,,,,54,,33.2
2018-01-03T07:45:56.582Z,,,,,54,,32.8
2018-01-03T07:46:06.576Z,,,,,54,,32.6
2018-01-03T07:46:16.576Z,,,,,54,,32.4
2018-01-03T07:46:26.581Z,,,,43.2,54,,32.1
2018-01-03T07:46:36.579Z,,,,,54,,31.9
2018-01-03T07:46:46.575Z,,,,43.3,54,,31.6
2018-01-03T07:46:56.597Z,,,,,54,,31.4
2018-01-03T07:47:06.591Z,,,,43.4,54,,31.2
2018-01-03T07:47:16.580Z,,,,43.5,54,,30.9
2018-01-03T07:47:26.578Z,,42,0,46,54,2,30.8
2018-01-03T07:47:36.769Z,,29,,48.9,54,,30.6
2018-01-03T07:47:46.580Z,,30,,47.9,54,,30.4
2018-01-03T07:47:56.587Z,,30,,48,54,,30.4
2018-01-03T07:48:06.606Z,,29,,48.4,54,,30.4
2018-01-03T07:48:16.576Z,,,,48.7,54,,30.6
2018-01-03T07:48:26.584Z,,,,,54,,30.9
2018-01-03T07:48:36.586Z,,,,48.8,54,,31.2
2018-01-03T07:48:46.576Z,,,,,54,,31.5
2018-01-03T07:48:56.579Z,,,,,54,,31.8
2018-01-03T07:49:06.576Z,,,,48.9,54,,32
2018-01-03T07:49:16.582Z,,,,49,54,,32.2
2018-01-03T07:49:26.590Z,,30,,,54,,32.4
2018-01-03T07:49:36.579Z,,29,,49.1,54,,32.5
2018-01-03T07:49:46.578Z,,,,49.2,54,,32.6
2018-01-03T07:49:56.579Z,,30,,,54,,32.8
2018-01-03T07:50:06.578Z,,29,,49.3,54,,32.9
2018-01-03T07:50:16.582Z,,,,49.4,54,,33.1
2018-01-03T07:50:26.583Z,,,,49.5,54,,33.1
2018-01-03T07:50:36.620Z,,30,,,54,,33.2
2018-01-03T07:50:46.582Z,,29,,49.6,54,,33.2
2018-01-03T07:50:56.585Z,,,,49.7,54,,33.3
2018-01-03T07:51:06.702Z,,,,,54,,33.4
2018-01-03T07:51:16.584Z,,,,49.8,54,,33.4
2018-01-03T07:51:26.589Z,,,,,54,,33.5
2018-01-03T07:51:36.577Z,,,,49.9,54,,33.5
2018-01-03T07:51:46.591Z,,,,50,54,,33.5
