Time,ActPow,HwTSet,HwTOutlet,PrimTSet,PrimT,ChActive,HwActive
2017-11-30T03:43:45.480Z,,54,52,,60.6,,
2017-11-30T03:43:55.480Z,,54,51.9,,60.8,,
2017-11-30T03:44:05.481Z,,54,51.8,,61.1,,
2017-11-30T03:44:15.474Z,,54,51.8,,61.2,,
2017-11-30T03:44:25.473Z,30,54,51.8,,61.3,,
2017-11-30T03:44:35.476Z,29,54,51.7,,61.5,,
2017-11-30T03:44:45.481Z,,54,51.7,,61.6,,
2017-11-30T03:44:55.476Z,30,54,51.7,,61.8,,
2017-11-30T03:45:05.474Z,29,54,51.7,,61.9,,
2017-11-30T03:45:15.715Z,,54,51.7,,62,,
2017-11-30T03:45:25.685Z,30,54,51.7,,,,
2017-11-30T03:45:35.652Z,29,54,51.7,,62.1,,
2017-11-30T03:45:45.628Z,30,54,51.7,,62.2,,
2017-11-30T03:45:55.497Z,29,54,51.7,,,,
2017-11-30T03:46:05.516Z,,54,51.6,,,,
2017-11-30T03:46:15.487Z,,54,51.6,,62.4,,
2017-11-30T03:46:25.480Z,,54,51.6,,,,
2017-11-30T03:46:35.482Z,,54,51.6,,,,
2017-11-30T03:46:45.482Z,,54,51.6,,,,
2017-11-30T03:46:55.482Z,,54,51.6,,,,
2017-11-30T03:47:05.477Z,,54,51.6,,62.5,,
2017-11-30T03:47:15.478Z,,54,51.6,,,,
2017-11-30T03:47:25.482Z,,54,51.7,,,,
2017-11-30T03:47:35.483Z,,54,51.7,,,,
2017-11-30T03:47:45.480Z,,54,51.7,,,,
2017-11-30T03:47:55.478Z,,54,51.7,,,,
2017-11-30T03:48:05.480Z,30,54,51.7,,,,
2017-11-30T03:48:15.482Z,29,54,51.7,,62.6,,
2017-11-30T03:48:25.482Z,,54,51.8,,,,
2017-11-30T03:48:35.479Z,30,54,51.8,,,,
2017-11-30T03:48:45.484Z,29,54,51.8,,,,
2017-11-30T03:48:55.483Z,,54,51.8,,62.7,,
2017-11-30T03:49:05.482Z,30,54,51.8,,,,
2017-11-30T03:49:15.478Z,29,54,51.8,,,,
2017-11-30T03:49:25.476Z,30,54,51.8,,62.8,,
2017-11-30T03:49:35.477Z,29,54,51.9,,,,
2017-11-30T03:49:45.483Z,,54,51.9,,,,
2017-11-30T03:49:55.482Z,,54,51.9,,,,
2017-11-30T03:50:05.485Z,,54,51.9,,62.9,,
2017-11-30T03:50:15.743Z,,54,51.9,,,,
2017-11-30T03:50:25.485Z,,54,51.9,,,,
2017-11-30T03:50:35.481Z,,54,51.9,,,,
2017-11-30T03:50:45.479Z,29,54,51.9,,63.1,,
2017-11-30T03:50:55.488Z,,54,51.9,,,,
2017-11-30T03:51:05.483Z,,54,51.9,,,,
2017-11-30T03:51:15.485Z,,54,51.9,,,,
2017-11-30T03:51:25.482Z,30,54,51.9,,,,
2017-11-30T03:51:35.481Z,,54,51.9,,,,
2017-11-30T03:51:45.487Z,29,54,51.9,,63.2,,
2017-11-30T03:51:55.490Z,,54,51.9,,,,
2017-11-30T03:52:05.479Z,,54,52,,,,
2017-11-30T03:52:15.481Z,,54,52,,,,
2017-11-30T03:52:25.480Z,,54,52,,,,
2017-11-30T03:52:35.490Z,,54,52,,,,
2017-11-30T03:52:45.479Z,,54,52.1,,,,
2017-11-30T03:52:55.480Z,,54,52.1,,,,
2017-11-30T03:53:05.484Z,,54,52.1,,,,
2017-11-30T03:53:15.482Z,,54,52.1,,,,
2017-11-30T03:53:25.481Z,,54,52.1,,,,
2017-11-30T03:53:35.481Z,,54,52.2,,,,
2017-11-30T03:53:45.494Z,,54,52.2,,,,
2017-11-30T03:53:55.482Z,30,54,52.2,,,,
2017-11-30T03:54:05.483Z,29,54,52.2,,,,
2017-11-30T03:54:15.488Z,,54,52.2,,,,
2017-11-30T03:54:25.483Z,,54,52.2,,63.1,,
2017-11-30T03:54:35.484Z,,54,52.2,,,,
2017-11-30T03:54:45.498Z,30,54,52.2,,,,
2017-11-30T03:54:55.481Z,29,54,52.2,,62.9,,
2017-11-30T03:55:05.481Z,30,54,52.2,,,,
2017-11-30T03:55:15.484Z,29,54,52.2,,62.8,,
2017-11-30T03:55:25.483Z,30,54,52.2,,,,
2017-11-30T03:55:35.485Z,29,54,52.2,,,,
2017-11-30T03:55:45.488Z,,54,52.2,,62.7,,
2017-11-30T03:55:55.485Z,,54,52.2,,,,
2017-11-30T03:56:05.485Z,,54,52.3,,62.6,,
2017-11-30T03:56:15.485Z,,54,52.2,,,,
2017-11-30T03:56:25.486Z,,54,52.3,,,,
2017-11-30T03:56:35.486Z,,54,52.3,,62.5,,
2017-11-30T03:56:45.486Z,,54,52.3,,,,
2017-11-30T03:56:55.491Z,,54,52.3,,62.4,,
2017-11-30T03:57:05.486Z,,54,52.3,,,,
2017-11-30T03:57:15.487Z,,54,52.3,,,,
2017-11-30T03:57:25.485Z,,54,52.4,,62.2,,
2017-11-30T03:57:35.486Z,30,54,52.4,,,,
2017-11-30T03:57:45.486Z,29,54,52.4,,,,
2017-11-30T03:57:55.486Z,,54,52.4,,,,
2017-11-30T03:58:05.484Z,,54,52.4,,,,
2017-11-30T03:58:15.486Z,,54,52.4,,,,
2017-11-30T03:58:25.490Z,,54,52.4,,62.1,,
2017-11-30T03:58:35.489Z,30,54,52.4,,,,
2017-11-30T03:58:45.491Z,29,54,52.4,,62.2,,
2017-11-30T03:58:55.485Z,,54,52.4,,,,
2017-11-30T03:59:05.494Z,,54,52.4,,,,
2017-11-30T03:59:15.490Z,0,54,52.4,,62.1,1,0
2017-11-30T03:59:25.490Z,,54,52.4,,59.6,,
2017-11-30T03:59:35.490Z,,54,52.4,,58.4,,
2017-11-30T03:59:45.489Z,,54,52.4,,57.6,,
2017-11-30T03:59:55.492Z,,54,52.4,,56.7,,
2017-11-30T04:00:05.489Z,,54,52.4,,55.9,,
2017-11-30T04:00:15.491Z,,54,52.4,,55.3,,
2017-11-30T04:00:25.486Z,,54,52.3,,54.7,,
2017-11-30T04:00:35.491Z,,54,52.3,,53.9,,
2017-11-30T04:00:45.489Z,,54,52.2,,53.6,,
2017-11-30T04:00:55.488Z,,54,52.1,,53.1,,
2017-11-30T04:01:05.488Z,,54,52,,52.7,,
2017-11-30T04:01:15.489Z,,54,51.9,,52.2,,
2017-11-30T04:01:25.493Z,,54,51.8,,51.9,,
2017-11-30T04:01:35.496Z,,54,51.7,,51.5,,
2017-11-30T04:01:45.488Z,,54,51.6,,51.2,,
2017-11-30T04:01:55.491Z,,54,51.5,,50.9,,
2017-11-30T04:02:05.491Z,,54,51.3,,50.6,,
2017-11-30T04:02:15.494Z,,54,51.2,,50.3,,
2017-11-30T04:02:25.493Z,,54,51.1,,,,
2017-11-30T04:02:35.494Z,,54,50.9,,,,
2017-11-30T04:02:45.495Z,,54,50.8,,50.2,,
2017-11-30T04:02:55.491Z,,54,50.7,,,,
2017-11-30T04:03:05.493Z,,54,50.5,,,,
2017-11-30T04:03:15.514Z,,54,50.4,,,,
2017-11-30T04:03:25.506Z,,54,50.3,,50.1,,
2017-11-30T04:03:35.490Z,,54,50.2,,,,
2017-11-30T04:03:45.497Z,,54,50.1,,,,
2017-11-30T04:03:55.492Z,,54,50,,,,
2017-11-30T04:04:05.493Z,,54,49.9,,,,
2017-11-30T04:04:15.491Z,,54,49.9,,,,
2017-11-30T04:04:25.493Z,,54,49.8,,,,
2017-11-30T04:04:35.510Z,45,54,49.6,,51,1,0
2017-11-30T04:04:45.525Z,33,54,49.6,,56.3,,
2017-11-30T04:04:55.509Z,30,54,49.4,,55.5,,
2017-11-30T04:05:05.499Z,29,54,49.3,,55,,
2017-11-30T04:05:15.497Z,29,54,49.2,,56,,
2017-11-30T04:05:25.496Z,,54,49.1,,56.1,,
2017-11-30T04:05:35.490Z,,54,49,,56.4,,
2017-11-30T04:05:45.692Z,,54,49,,,,
2017-11-30T04:05:55.504Z,,54,48.9,,56.5,,
2017-11-30T04:06:05.491Z,,54,48.9,,,,
2017-11-30T04:06:15.493Z,30,54,48.8,,56.6,,
2017-11-30T04:06:25.500Z,29,54,48.8,,,,
2017-11-30T04:06:35.494Z,,54,48.8,,56.7,,
2017-11-30T04:06:45.503Z,30,54,48.7,,56.8,,
2017-11-30T04:06:55.493Z,29,54,48.7,,,,
2017-11-30T04:07:05.495Z,,54,48.7,,56.9,,
2017-11-30T04:07:15.496Z,,54,48.7,,57,,
2017-11-30T04:07:25.501Z,,54,48.6,,57.1,,
2017-11-30T04:07:35.498Z,,54,48.6,,57.2,,
2017-11-30T04:07:45.504Z,29,54,48.5,,57.3,,
2017-11-30T04:07:55.499Z,,54,48.5,,57.4,,
2017-11-30T04:08:05.508Z,,54,48.5,,,,
2017-11-30T04:08:15.501Z,,54,48.4,,57.6,,
2017-11-30T04:08:25.494Z,,54,48.4,,,,
2017-11-30T04:08:35.501Z,,54,48.4,,,,
2017-11-30T04:08:45.492Z,,54,48.3,,57.7,,
2017-11-30T04:08:55.503Z,,54,48.3,,57.8,,
2017-11-30T04:09:05.494Z,,54,48.3,,,,
2017-11-30T04:09:15.493Z,,54,48.3,,,,
2017-11-30T04:09:25.493Z,30,54,48.3,,57.9,,
2017-11-30T04:09:35.495Z,29,54,48.2,,,,
2017-11-30T04:09:45.504Z,,54,48.2,,58,,
2017-11-30T04:09:55.496Z,,54,48.2,,,,
2017-11-30T04:10:05.496Z,,54,48.2,,58.1,,
2017-11-30T04:10:15.498Z,,54,48.2,,,,
2017-11-30T04:10:25.497Z,,54,48.2,,58.2,,
2017-11-30T04:10:35.495Z,30,54,48.2,,,,
2017-11-30T04:10:45.596Z,29,54,48.3,,58.3,,
2017-11-30T04:10:55.495Z,,54,48.3,,,,
2017-11-30T04:11:05.498Z,,54,48.3,,58.4,,
2017-11-30T04:11:15.510Z,,54,48.3,,58.5,,
2017-11-30T04:11:25.496Z,,54,48.3,,,,
2017-11-30T04:11:35.500Z,,54,48.4,,58.6,,
2017-11-30T04:11:45.513Z,,54,48.4,,,,
2017-11-30T04:11:55.496Z,,54,48.4,,58.7,,
2017-11-30T04:12:05.499Z,30,54,48.4,,,,
2017-11-30T04:12:15.502Z,29,54,48.4,,58.8,,
2017-11-30T04:12:25.507Z,30,54,48.4,,58.9,,
2017-11-30T04:12:35.504Z,29,54,48.4,,,,
2017-11-30T04:12:45.498Z,,54,48.5,,59,,
2017-11-30T04:12:55.512Z,,54,48.5,,,,
2017-11-30T04:13:05.503Z,30,54,48.5,,59.1,,
2017-11-30T04:13:15.498Z,29,54,48.5,,,,
2017-11-30T04:13:25.499Z,,54,48.6,,59.3,,
2017-11-30T04:13:35.502Z,,54,48.6,,,,
2017-11-30T04:13:45.504Z,,54,48.6,,59.4,,
2017-11-30T04:13:55.500Z,,54,48.6,,,,
2017-11-30T04:14:05.499Z,,54,48.6,,59.5,,
2017-11-30T04:14:15.505Z,,54,48.7,,,,
2017-11-30T04:14:25.499Z,30,54,48.7,,59.6,,
2017-11-30T04:14:35.498Z,29,54,48.7,,,,
2017-11-30T04:14:45.500Z,,54,48.7,,59.7,,
2017-11-30T04:14:55.503Z,,54,48.8,,,,
2017-11-30T04:15:05.496Z,,54,48.8,,,,
2017-11-30T04:15:15.499Z,,54,48.8,,59.8,,
2017-11-30T04:15:25.501Z,,54,48.8,,,,
2017-11-30T04:15:35.504Z,,54,48.8,,59.9,,
2017-11-30T04:15:45.501Z,,54,48.8,,,,
2017-11-30T04:15:55.502Z,,54,48.9,,,,
2017-11-30T04:16:05.501Z,,54,48.9,,60,,
2017-11-30T04:16:15.501Z,,54,48.9,,,,
2017-11-30T04:16:25.501Z,,54,49,,60.1,,
2017-11-30T04:16:35.501Z,,54,49,,,,
2017-11-30T04:16:45.501Z,30,54,49,,,,
2017-11-30T04:16:55.503Z,29,54,49.1,,60.2,,
2017-11-30T04:17:05.502Z,,54,49.1,,,,
2017-11-30T04:17:15.502Z,,54,49.2,,60.4,,
2017-11-30T04:17:25.500Z,,54,49.2,,,,
2017-11-30T04:17:35.501Z,,54,49.2,,,,
2017-11-30T04:17:45.503Z,,54,49.2,,60.5,,
2017-11-30T04:17:55.501Z,,54,49.2,,,,
2017-11-30T04:18:05.501Z,,54,49.2,,60.6,,
2017-11-30T04:18:15.503Z,,54,49.3,,,,
2017-11-30T04:18:25.505Z,,54,49.3,,,,
2017-11-30T04:18:35.503Z,30,54,49.3,,60.7,,
2017-11-30T04:18:45.507Z,29,54,49.3,,,,
2017-11-30T04:18:55.508Z,,54,49.3,,,,
2017-11-30T04:19:05.503Z,,54,49.4,,60.8,,
2017-11-30T04:19:15.506Z,,54,49.4,,,,
2017-11-30T04:19:25.501Z,30,54,49.4,,,,
2017-11-30T04:19:35.505Z,29,54,49.6,,60.9,,
2017-11-30T04:19:45.508Z,30,54,49.6,,,,
2017-11-30T04:19:55.503Z,30,54,49.7,,61.1,,
2017-11-30T04:20:05.499Z,29,54,49.7,,61.1,,
2017-11-30T04:20:15.504Z,,54,49.7,,,,
2017-11-30T04:20:25.500Z,,54,49.8,,,,
2017-11-30T04:20:35.503Z,,54,49.8,,61.2,,
2017-11-30T04:20:45.506Z,,54,49.9,,,,
2017-11-30T04:20:55.508Z,,54,49.9,,61.3,,
2017-11-30T04:21:05.504Z,,54,49.9,,,,
2017-11-30T04:21:15.504Z,,54,50,,61.4,,
2017-11-30T04:21:25.507Z,,54,50,,,,
2017-11-30T04:21:35.500Z,30,54,50,,,,
2017-11-30T04:21:45.508Z,29,54,50,,,,
2017-11-30T04:21:55.507Z,,54,50.1,,61.5,,
2017-11-30T04:22:05.508Z,30,54,50.1,,,,
2017-11-30T04:22:15.501Z,29,54,50.1,,,,
2017-11-30T04:22:25.505Z,,54,50.1,,61.6,,
2017-11-30T04:22:35.512Z,,54,50.2,,,,
2017-11-30T04:22:45.505Z,,54,50.2,,,,
2017-11-30T04:22:55.506Z,,54,50.2,,61.8,,
2017-11-30T04:23:05.518Z,,54,50.3,,,,
2017-11-30T04:23:15.505Z,30,54,50.3,,,,
2017-11-30T04:23:25.506Z,29,54,50.3,,,,
2017-11-30T04:23:35.503Z,,54,50.3,,61.9,,
2017-11-30T04:23:45.512Z,,54,50.3,,,,
2017-11-30T04:23:55.503Z,,54,50.4,,62,,
2017-11-30T04:24:05.507Z,30,54,50.4,,,,
2017-11-30T04:24:15.506Z,,54,50.4,,,,
2017-11-30T04:24:25.506Z,29,54,50.5,,62.1,,
2017-11-30T04:24:35.506Z,,54,50.5,,,,
2017-11-30T04:24:45.509Z,,54,50.5,,,,
2017-11-30T04:24:55.506Z,,54,50.5,,62.2,,
2017-11-30T04:25:05.541Z,,54,50.6,,,,
2017-11-30T04:25:15.508Z,,54,50.6,,,,
2017-11-30T04:25:25.509Z,,54,50.6,,62.4,,
2017-11-30T04:25:35.507Z,,54,50.7,,,,
2017-11-30T04:25:45.513Z,,54,50.7,,,,
2017-11-30T04:25:55.504Z,30,54,50.7,,,,
2017-11-30T04:26:05.518Z,29,54,50.8,,62.5,,
2017-11-30T04:26:15.523Z,,54,50.8,,,,
2017-11-30T04:26:25.508Z,,54,50.8,,,,
2017-11-30T04:26:35.506Z,,54,50.8,,,,
2017-11-30T04:26:45.514Z,,54,50.8,,62.6,,
2017-11-30T04:26:55.514Z,30,54,50.8,,,,
2017-11-30T04:27:05.504Z,29,54,50.9,,,,
2017-11-30T04:27:15.508Z,,54,50.9,,62.7,,
2017-11-30T04:27:25.508Z,,54,50.9,,,,
2017-11-30T04:27:35.506Z,,54,50.9,,,,
2017-11-30T04:27:45.511Z,,54,51,,62.8,,
2017-11-30T04:27:55.509Z,30,54,51,,,,
2017-11-30T04:28:05.510Z,,54,51.1,,,,
2017-11-30T04:28:15.512Z,29,54,51.1,,,,
2017-11-30T04:28:35.513Z,30,54,51.2,,62.9,,
2017-11-30T04:28:45.514Z,29,54,51.3,,,,
2017-11-30T04:28:55.515Z,,54,51.3,,,,
2017-11-30T04:29:05.506Z,,54,51.4,,63.1,,
2017-11-30T04:29:15.509Z,,54,51.4,,,,
2017-11-30T04:29:25.506Z,30,54,51.5,,,,
2017-11-30T04:29:35.510Z,29,54,51.5,,,,
2017-11-30T04:29:45.511Z,,54,51.5,,63.2,,
2017-11-30T04:29:55.511Z,,54,51.6,,,,
2017-11-30T04:30:05.507Z,,54,51.6,,,,
2017-11-30T04:30:15.507Z,,54,51.6,,63.3,,
2017-11-30T04:30:25.514Z,,54,51.6,,,,
2017-11-30T04:30:35.513Z,,54,51.7,,,,
2017-11-30T04:30:45.510Z,,54,51.7,,,,
2017-11-30T04:30:55.508Z,,54,51.7,,63.4,,
2017-11-30T04:31:05.508Z,,54,51.7,,,,
2017-11-30T04:31:15.509Z,30,54,51.8,,,,
2017-11-30T04:31:25.513Z,29,54,51.8,,,,
2017-11-30T04:31:35.516Z,,54,51.8,,63.5,,
2017-11-30T04:31:45.506Z,,54,51.8,,,,
2017-11-30T04:31:55.511Z,,54,51.8,,,,
2017-11-30T04:32:05.511Z,,54,51.9,,,,
2017-11-30T04:32:15.512Z,,54,51.9,,,,
2017-11-30T04:32:25.516Z,,54,51.9,,63.6,,
2017-11-30T04:32:35.509Z,,54,51.9,,,,
2017-11-30T04:32:45.517Z,,54,51.9,,,,
2017-11-30T04:32:55.513Z,,54,52,,,,
2017-11-30T04:33:05.511Z,29,54,52,61,63.6,1,0
2017-11-30T04:33:15.507Z,,54,52,,63.8,,
2017-11-30T04:33:25.512Z,,54,52,,,,
2017-11-30T04:33:35.512Z,,54,52,,,,
2017-11-30T04:33:45.508Z,,54,52,,,,
2017-11-30T04:33:55.508Z,,54,52,,,,
2017-11-30T04:34:05.513Z,,54,52,,,,
2017-11-30T04:34:15.509Z,,54,52,,,,
2017-11-30T04:34:25.516Z,,54,52,,63.9,,
2017-11-30T04:34:35.508Z,30,54,52.1,,63.8,,
2017-11-30T04:34:45.512Z,29,54,52.1,,,,
2017-11-30T04:34:55.517Z,,54,52.1,,,,
2017-11-30T04:35:05.516Z,30,54,52.1,,63.9,,
2017-11-30T04:35:15.518Z,29,54,52.1,,,,
2017-11-30T04:35:25.514Z,,54,52.1,,,,
2017-11-30T04:35:35.517Z,,54,52.2,,,,
2017-11-30T04:35:45.520Z,,54,52.2,,,,
2017-11-30T04:35:55.514Z,,54,52.2,,,,
2017-11-30T04:36:05.513Z,,54,52.2,,,,
2017-11-30T04:36:15.515Z,,54,52.2,,,,
2017-11-30T04:36:25.519Z,,54,52.2,,,,
2017-11-30T04:36:35.515Z,,54,52.3,,63.8,,
2017-11-30T04:36:45.517Z,,54,52.3,,,,
2017-11-30T04:36:55.511Z,30,54,52.4,,,,
2017-11-30T04:37:05.515Z,29,54,52.4,,,,
2017-11-30T04:37:15.512Z,,54,52.4,,,,
2017-11-30T04:37:25.513Z,,54,52.4,,63.6,,
2017-11-30T04:37:35.515Z,,54,52.5,,,,
2017-11-30T04:37:45.520Z,,54,52.5,,,,
2017-11-30T04:37:55.515Z,,54,52.5,,,,
2017-11-30T04:38:05.515Z,,54,52.6,,63.5,,
2017-11-30T04:38:15.516Z,,54,52.6,,,,
2017-11-30T04:38:25.520Z,,54,52.6,,,,
2017-11-30T04:38:35.512Z,30,54,52.6,,63.4,,
2017-11-30T04:38:45.515Z,29,54,52.6,,,,
2017-11-30T04:38:55.516Z,,54,52.6,,,,
2017-11-30T04:39:05.517Z,,54,52.6,,,,
2017-11-30T04:39:15.516Z,,54,52.6,,63.3,,
2017-11-30T04:39:25.518Z,,54,52.6,,,,
2017-11-30T04:39:35.516Z,,54,52.6,,,,
2017-11-30T04:39:45.521Z,,54,52.6,,,,
2017-11-30T04:39:55.514Z,,54,52.6,,,,
2017-11-30T04:40:05.517Z,30,54,52.6,,,,
2017-11-30T04:40:15.517Z,,54,52.6,,,,
2017-11-30T04:40:25.517Z,29,54,52.6,,,,
2017-11-30T04:40:35.520Z,,54,52.6,,,,
2017-11-30T04:40:45.518Z,,54,52.7,,63.2,,
2017-11-30T04:40:55.517Z,,54,52.7,,63.3,,
2017-11-30T04:41:05.518Z,,54,52.7,,,,
2017-11-30T04:41:15.512Z,,54,52.7,,,,
2017-11-30T04:41:25.516Z,30,54,52.7,,,,
2017-11-30T04:41:35.520Z,29,54,52.7,,,,
2017-11-30T04:41:45.519Z,,54,52.7,,63.4,,
2017-11-30T04:41:55.521Z,,54,52.7,,,,
2017-11-30T04:42:05.518Z,,54,52.7,,,,
2017-11-30T04:42:15.522Z,,54,52.7,,63.5,,
2017-11-30T04:42:25.550Z,,54,52.7,,,,
2017-11-30T04:42:35.524Z,30,54,52.7,,,,
2017-11-30T04:42:45.520Z,29,54,52.7,,63.6,,
2017-11-30T04:42:55.516Z,,54,52.7,,,,
2017-11-30T04:43:05.516Z,,54,52.9,,,,
2017-11-30T04:43:15.516Z,30,54,52.9,,63.8,,
2017-11-30T04:43:25.519Z,,54,52.9,,,,
2017-11-30T04:43:35.514Z,29,54,52.9,,,,
2017-11-30T04:43:45.519Z,,54,52.7,,,,
2017-11-30T04:43:55.521Z,,54,52.7,,63.9,,
2017-11-30T04:44:05.515Z,,54,52.7,,,,
2017-11-30T04:44:15.523Z,,54,52.7,,,,
2017-11-30T04:44:25.520Z,29,54,52.7,,63.9,,
2017-11-30T04:44:35.517Z,,54,52.7,,64,,
2017-11-30T04:44:45.523Z,,54,52.7,,,,
2017-11-30T04:44:55.515Z,,54,52.7,,,,
2017-11-30T04:45:05.515Z,,54,52.7,,,,
2017-11-30T04:45:15.515Z,,54,52.7,,,,
2017-11-30T04:45:25.516Z,,54,52.7,,64.1,,
2017-11-30T04:45:35.519Z,,54,52.7,,,,
2017-11-30T04:45:45.515Z,,54,52.7,,,,
2017-11-30T04:45:55.526Z,30,54,52.9,,,,
2017-11-30T04:46:05.516Z,29,54,52.9,,,,
2017-11-30T04:46:15.521Z,,54,52.9,,,,
2017-11-30T04:46:25.517Z,,54,52.9,,64.2,,
2017-11-30T04:46:35.522Z,,54,53,,,,
2017-11-30T04:46:45.527Z,,54,53,,,,
2017-11-30T04:46:55.516Z,,54,53,,,,
2017-11-30T04:47:05.518Z,30,54,53,,,,
2017-11-30T04:47:15.528Z,29,54,53,,,,
2017-11-30T04:47:25.520Z,,54,53,,,,
2017-11-30T04:47:35.523Z,29,54,53,,64.4,,
2017-11-30T04:47:45.520Z,,54,53.1,,,,
2017-11-30T04:47:55.522Z,,54,53.1,,,,
2017-11-30T04:48:05.519Z,,54,53.1,,,,
2017-11-30T04:48:15.517Z,30,54,53.1,,,,
2017-11-30T04:48:25.519Z,29,54,53.1,,,,
2017-11-30T04:48:35.521Z,,54,53.1,,,,
2017-11-30T04:48:45.521Z,30,54,53.1,,,,
2017-11-30T04:48:55.524Z,29,54,53.1,,64.5,,
2017-11-30T04:49:05.518Z,30,54,53.1,,,,
2017-11-30T04:49:15.523Z,29,54,53.1,,,,
2017-11-30T04:49:25.528Z,0,54,53.1,,62.6,1,0
2017-11-30T04:49:35.523Z,,54,53.1,,60.8,,
2017-11-30T04:49:45.527Z,,54,53.1,,60.1,,
2017-11-30T04:49:55.521Z,,54,53.1,,59.1,,
2017-11-30T04:50:05.525Z,,54,53.1,,58.3,,
2017-11-30T04:50:15.524Z,,54,53.1,,57.6,,
2017-11-30T04:50:25.521Z,,54,53.1,,56.9,,
2017-11-30T04:50:35.520Z,,54,53,,56.4,,
2017-11-30T04:50:45.524Z,,54,53,,55.9,,
2017-11-30T04:50:55.518Z,,54,53,,55.3,,
2017-11-30T04:51:05.519Z,,54,52.9,,54.8,,
2017-11-30T04:51:15.522Z,,54,52.9,,54.4,,
2017-11-30T04:51:25.524Z,,54,52.7,,53.9,,
2017-11-30T04:51:35.523Z,,54,52.6,,53.6,,
2017-11-30T04:51:45.526Z,,54,52.5,,53.3,,
2017-11-30T04:51:55.531Z,,54,52.4,,53,,
2017-11-30T04:52:05.525Z,,54,52.3,,52.7,,
2017-11-30T04:52:15.527Z,,54,52.2,,52.3,,
2017-11-30T04:52:25.519Z,,54,52,,52.2,,
2017-11-30T04:52:35.524Z,,54,51.9,,,,
2017-11-30T04:52:45.528Z,,54,51.8,,52.1,,
2017-11-30T04:52:55.526Z,,54,51.7,,,,
2017-11-30T04:53:05.520Z,,54,51.6,,,,
2017-11-30T04:53:15.525Z,,54,51.5,,52,,
2017-11-30T04:53:25.528Z,,54,51.4,,,,
2017-11-30T04:53:35.528Z,,54,51.3,,,,
2017-11-30T04:53:45.529Z,,54,51.2,,,,
2017-11-30T04:53:55.545Z,,54,51.1,,51.9,,
2017-11-30T04:54:05.525Z,,54,51,,,,
2017-11-30T04:54:15.527Z,,54,50.9,,,,
2017-11-30T04:54:25.534Z,,54,50.8,,,,
2017-11-30T04:54:35.521Z,,54,50.7,,52,,
2017-11-30T04:54:45.524Z,,54,50.6,,,,
2017-11-30T04:54:55.525Z,,54,50.5,,,,
2017-11-30T04:55:05.526Z,,54,50.4,,52.1,,
2017-11-30T04:55:15.526Z,,54,50.3,,,,
2017-11-30T04:55:25.527Z,,54,50.1,,,,
2017-11-30T04:55:35.527Z,,54,50,,52.2,,
2017-11-30T04:55:45.530Z,,54,49.9,,,,
2017-11-30T04:55:55.529Z,,54,49.7,,,,
2017-11-30T04:56:05.534Z,38,54,49.6,,56.3,1,0
2017-11-30T04:56:15.529Z,29,54,49.4,,57.7,,
2017-11-30T04:56:25.535Z,,54,49.2,,55.6,,
2017-11-30T04:56:35.522Z,,54,49.1,,56.9,,
2017-11-30T04:56:45.532Z,,,,,57.1,,
2017-11-30T04:56:55.529Z,,54,48.9,,,,
2017-11-30T04:57:05.524Z,,54,48.8,,57.2,,
2017-11-30T04:57:15.535Z,30,54,48.8,,57.1,,
2017-11-30T04:57:25.526Z,,54,48.7,,57,,
2017-11-30T04:57:35.526Z,29,54,48.7,,56.9,,
2017-11-30T04:57:55.527Z,,54,48.7,,56.8,,
2017-11-30T04:58:05.525Z,,54,48.7,,56.9,,
2017-11-30T04:58:15.528Z,,54,48.6,,,,
2017-11-30T04:58:25.533Z,30,54,48.6,,,,
2017-11-30T04:58:35.526Z,29,54,48.6,,57,,
2017-11-30T04:58:45.531Z,,54,48.6,,57.1,,
2017-11-30T04:58:55.532Z,,54,48.6,,,,
2017-11-30T04:59:05.526Z,,54,48.6,,,,
2017-11-30T04:59:15.531Z,30,54,48.5,,57.2,,
2017-11-30T04:59:25.523Z,29,54,48.5,,,,
2017-11-30T04:59:35.525Z,,54,48.5,,,,
2017-11-30T04:59:45.525Z,,54,48.5,,57.3,,
2017-11-30T04:59:55.537Z,,54,48.5,,,,
2017-11-30T05:00:05.531Z,,54,48.4,,,,
2017-11-30T05:00:15.534Z,,54,48.4,,,,
2017-11-30T05:00:25.531Z,,54,48.4,,,,
2017-11-30T05:00:35.528Z,30,54,48.4,,,,
2017-11-30T05:00:45.829Z,,54,48.4,,57.4,,
2017-11-30T05:00:55.532Z,29,54,48.3,,,,
2017-11-30T05:01:05.523Z,,54,48.3,,,,
2017-11-30T05:01:15.542Z,,54,48.3,,,,
2017-11-30T05:01:25.535Z,,54,48.3,,,,
2017-11-30T05:01:35.526Z,,54,48.3,,57.6,,
2017-11-30T05:01:45.543Z,,54,48.3,,,,
2017-11-30T05:01:55.543Z,,54,48.3,,,,
2017-11-30T05:02:05.532Z,30,54,48.3,,,,
2017-11-30T05:02:15.533Z,29,54,48.3,,57.7,,
2017-11-30T05:02:25.531Z,,54,48.3,,,,
2017-11-30T05:02:35.536Z,,54,48.3,,,,
2017-11-30T05:02:45.567Z,,54,48.3,,57.8,,
2017-11-30T05:02:55.529Z,,54,48.3,,,,
2017-11-30T05:03:05.531Z,,54,48.4,,57.9,,
2017-11-30T05:03:15.532Z,,54,48.4,,,,
2017-11-30T05:03:25.526Z,,54,48.4,,,,
