Time,HwActive,PrimT,ActPow,ChActive,HwTSet,PrimTSet,HwTOutlet
2017-12-26T04:53:42.905Z,,40.6,,,54,,29.7
2017-12-26T04:53:52.921Z,,,30,,54,,29.8
2017-12-26T04:54:02.905Z,,40.7,29,,54,,30
2017-12-26T04:54:12.919Z,,40.8,,,54,,30
2017-12-26T04:54:22.917Z,,40.7,,,54,,30.1
2017-12-26T04:54:32.907Z,,40.8,,,54,,30.1
2017-12-26T04:54:42.903Z,,,,,54,,30.2
2017-12-26T04:54:52.906Z,,41,,,54,,30.2
2017-12-26T04:55:02.906Z,,,,,54,,30.3
2017-12-26T04:55:12.907Z,,41.1,,,54,,30.3
2017-12-26T04:55:22.911Z,,41.2,,,54,,30.4
2017-12-26T04:55:32.919Z,,41.3,,,54,,30.4
2017-12-26T04:55:42.910Z,,41.5,,,54,,30.4
2017-12-26T04:55:52.911Z,,41.6,,,54,,30.6
2017-12-26T04:56:02.920Z,,41.7,,,54,,30.6
2017-12-26T04:56:12.908Z,,41.8,,,54,,30.7
2017-12-26T04:56:22.914Z,,42,,,54,,30.7
2017-12-26T04:56:32.920Z,,42.1,,,54,,30.8
2017-12-26T04:56:42.923Z,,42.2,,,54,,30.8
2017-12-26T04:56:52.904Z,,42.3,,,54,,30.9
2017-12-26T04:57:02.918Z,,42.4,,,54,,30.9
2017-12-26T04:57:12.915Z,,42.6,,,54,,31
2017-12-26T04:57:22.911Z,,42.7,,,54,,31.2
2017-12-26T04:57:32.911Z,,42.8,,,54,,31.2
2017-12-26T04:57:42.917Z,,42.9,30,,54,,31.3
2017-12-26T04:57:52.910Z,,43,29,,54,,31.4
2017-12-26T04:58:02.923Z,,43.1,0,,54,,31.4
2017-12-26T04:58:12.922Z,0,41.9,,1,54,,31.5
2017-12-26T04:58:22.916Z,,39.9,,,54,,31.6
2017-12-26T04:58:32.911Z,,39.1,,,54,,31.8
2017-12-26T04:58:42.912Z,,38.7,,,54,,31.8
2017-12-26T04:58:52.930Z,,37.9,,,54,,31.9
2017-12-26T04:59:02.911Z,,37.6,,,54,,32
2017-12-26T04:59:12.923Z,,36.9,,,54,,32
2017-12-26T04:59:22.921Z,,36.7,,,54,,32
2017-12-26T04:59:32.913Z,,36.4,,,54,,32
2017-12-26T04:59:42.921Z,,36.1,,,54,,32
2017-12-26T04:59:52.909Z,,35.9,,,54,,32
2017-12-26T05:00:02.924Z,,35.6,,,54,,32
2017-12-26T05:00:12.908Z,,35.4,,,54,,32
2017-12-26T05:00:22.912Z,,35.2,,,54,,32
2017-12-26T05:00:32.910Z,,34.9,,,54,,32
2017-12-26T05:00:42.911Z,,34.8,,,54,,31.9
2017-12-26T05:00:52.910Z,,34.7,,,54,,31.9
2017-12-26T05:01:02.910Z,,34.5,,,54,,31.9
2017-12-26T05:01:12.909Z,,34.4,,,54,,31.8
2017-12-26T05:01:22.913Z,,34.5,,,54,,31.8
2017-12-26T05:01:32.910Z,,34.4,,,54,,31.8
2017-12-26T05:01:42.913Z,,,,,54,,31.6
2017-12-26T05:01:52.913Z,,,,,54,,31.6
2017-12-26T05:02:02.910Z,,,,,54,,31.6
2017-12-26T05:02:13.015Z,,,,,54,,31.6
2017-12-26T05:02:22.910Z,,,,,54,,31.6
2017-12-26T05:02:32.914Z,,,,,54,,31.6
2017-12-26T05:02:42.911Z,,34.3,,,54,,31.6
2017-12-26T05:02:52.908Z,,34.4,,,54,,31.6
2017-12-26T05:03:02.926Z,0,38.2,40,1,54,,31.5
2017-12-26T05:03:12.912Z,,40.9,29,,54,,31.5
2017-12-26T05:03:22.930Z,,39.8,,,54,,31.5
2017-12-26T05:03:32.913Z,,40.2,,,54,,31.4
2017-12-26T05:03:42.913Z,,41.1,,,54,,31.4
2017-12-26T05:03:52.913Z,,41,,,54,,31.4
2017-12-26T05:04:02.914Z,,41.5,,,54,,31.4
2017-12-26T05:04:12.923Z,,41.7,,,54,,31.5
2017-12-26T05:04:23.076Z,,42,,,54,,31.5
2017-12-26T05:04:33.097Z,,42.1,,,54,,31.6
2017-12-26T05:04:43.047Z,,42.3,,,54,,31.8
2017-12-26T05:04:52.937Z,,42.4,,,54,,31.9
2017-12-26T05:05:02.911Z,,42.6,,,54,,31.9
2017-12-26T05:05:12.917Z,,42.7,,,54,,32
2017-12-26T05:05:22.915Z,,,,,54,,32.1
2017-12-26T05:05:32.923Z,,,,,54,,32.1
2017-12-26T05:05:42.914Z,,,,,54,,32.2
2017-12-26T05:05:52.927Z,,42.8,,,54,,32.2
2017-12-26T05:06:02.913Z,,42.9,,,54,,32.2
2017-12-26T05:06:12.914Z,,43,,,54,,32.3
2017-12-26T05:06:22.919Z,,43.1,0,,54,,32.3
2017-12-26T05:06:32.921Z,0,41.9,,1,54,,32.3
2017-12-26T05:06:42.914Z,,39.9,,,54,,32.4
2017-12-26T05:06:52.916Z,,39.2,,,54,,32.4
2017-12-26T05:07:02.916Z,,38.7,,,54,,32.4
2017-12-26T05:07:12.917Z,,37.9,,,54,,32.4
2017-12-26T05:07:22.917Z,,37.7,,,54,,32.4
2017-12-26T05:07:32.918Z,,37.3,,,54,,32.4
2017-12-26T05:07:42.920Z,,36.8,,,54,,32.4
2017-12-26T05:07:52.913Z,,36.5,,,54,,32.3
2017-12-26T05:08:02.920Z,,36.2,,,54,,32.3
2017-12-26T05:08:12.922Z,,35.9,,,54,,32.3
2017-12-26T05:08:22.915Z,,35.7,,,54,,32.2
2017-12-26T05:08:32.912Z,,35.5,,,54,,32.2
2017-12-26T05:08:42.926Z,,35.3,,,54,,32.2
2017-12-26T05:08:52.919Z,,35.1,,,54,,32.1
2017-12-26T05:09:02.911Z,,34.9,,,54,,32.1
2017-12-26T05:09:12.912Z,,34.7,,,54,,32
2017-12-26T05:09:22.921Z,,34.5,,,54,,32
2017-12-26T05:09:32.911Z,,,,,54,,31.9
2017-12-26T05:09:42.912Z,,,,,54,,31.9
2017-12-26T05:09:52.913Z,,,,,54,,31.8
2017-12-26T05:10:02.916Z,,34.4,,,54,,31.8
2017-12-26T05:10:12.928Z,,34.4,,,54,,31.8
2017-12-26T05:10:22.932Z,0,37.6,40,1,54,,31.6
2017-12-26T05:10:32.917Z,,41.1,32,,54,,31.6
2017-12-26T05:10:42.913Z,,39.9,29,,54,,31.6
2017-12-26T05:10:52.919Z,,40.1,,,54,,31.6
2017-12-26T05:11:02.921Z,,41.1,,,54,,31.6
2017-12-26T05:11:12.934Z,,41.3,,,54,,31.8
2017-12-26T05:11:22.917Z,,41.8,,,54,,31.8
2017-12-26T05:11:32.916Z,,42,,,54,,31.9
2017-12-26T05:11:42.915Z,,42.3,,,54,,31.9
2017-12-26T05:11:52.937Z,,42.6,,,54,,32
2017-12-26T05:12:02.918Z,,42.9,30,,54,,32.1
2017-12-26T05:12:12.917Z,,43,29,,54,,32.2
2017-12-26T05:12:22.919Z,,43.2,,,54,,32.3
2017-12-26T05:12:32.918Z,,,,,54,,32.4
2017-12-26T05:12:42.915Z,,43.3,,,54,,32.4
2017-12-26T05:12:52.915Z,,43.4,,,54,,32.5
2017-12-26T05:13:02.918Z,,,0,,54,,32.5
2017-12-26T05:13:12.918Z,0,41.8,,1,54,,32.5
2017-12-26T05:13:22.935Z,,40.4,,,54,,32.6
2017-12-26T05:13:32.917Z,,39.4,,,54,,32.6
2017-12-26T05:13:42.918Z,,38.8,,,54,,32.6
2017-12-26T05:13:52.916Z,,37.9,,,54,,32.6
2017-12-26T05:14:02.916Z,,37.7,,,54,,32.6
2017-12-26T05:14:12.916Z,,37.3,,,54,,32.6
2017-12-26T05:14:22.920Z,,36.8,,,54,,32.6
2017-12-26T05:14:32.919Z,,36.5,,,54,,32.6
2017-12-26T05:14:42.914Z,,36.3,,,54,,32.5
2017-12-26T05:14:52.920Z,,35.9,,,54,,32.5
2017-12-26T05:15:02.923Z,,35.8,,,54,,32.5
2017-12-26T05:15:12.914Z,,35.6,,,54,,32.4
2017-12-26T05:15:22.917Z,,35.4,,,54,,32.3
2017-12-26T05:15:32.921Z,,35.2,,,54,,32.3
2017-12-26T05:15:42.923Z,,34.9,,,54,,32.2
2017-12-26T05:15:52.920Z,0,36.3,43,1,54,,32.2
2017-12-26T05:16:02.928Z,,41.3,33,,54,,32.2
2017-12-26T05:16:12.921Z,,40.8,29,,54,,32.1
2017-12-26T05:16:22.935Z,,40.5,,,54,,32
2017-12-26T05:16:32.923Z,,41.7,0,,54,,32
2017-12-26T05:16:42.925Z,0,39.7,0,1,54,61,32
2017-12-26T05:16:52.916Z,,38.5,,,54,,32
2017-12-26T05:17:02.919Z,,37.7,,,54,,32
2017-12-26T05:17:12.919Z,,36.9,,,54,,32
2017-12-26T05:17:22.922Z,,36.6,,,54,,32.1
2017-12-26T05:17:32.922Z,,36.3,,,54,,32.1
2017-12-26T05:17:42.921Z,,35.9,,,54,,32.1
2017-12-26T05:17:52.918Z,,35.7,,,54,,32.2
2017-12-26T05:18:02.916Z,,35.4,,,54,,32.1
2017-12-26T05:18:12.921Z,,35.2,,,54,,32.2
2017-12-26T05:18:22.921Z,,34.9,,,54,,32.1
2017-12-26T05:18:32.919Z,,34.8,,,54,,32.1
2017-12-26T05:18:42.922Z,,34.6,,,54,,32.1
2017-12-26T05:18:53.005Z,,34.4,,,54,,32
2017-12-26T05:19:02.923Z,,34.3,,,54,,32
2017-12-26T05:19:12.917Z,,34.2,,,54,,32
2017-12-26T05:19:22.917Z,,34,,,54,,31.9
2017-12-26T05:19:32.920Z,,33.8,,,54,,31.9
2017-12-26T05:19:42.920Z,,,,,54,,31.8
2017-12-26T05:19:52.922Z,,,,,54,,31.8
2017-12-26T05:20:02.922Z,,,,,54,,31.6
2017-12-26T05:20:12.923Z,,,,,54,,31.6
2017-12-26T05:20:22.931Z,,33.9,,,54,,31.5
2017-12-26T05:20:32.924Z,,33.7,,,54,,31.5
2017-12-26T05:20:42.923Z,,33.5,,,54,,31.5
2017-12-26T05:20:52.933Z,0,34.3,44,1,54,,31.5
2017-12-26T05:21:02.922Z,,37.5,36,,54,,31.5
2017-12-26T05:21:12.924Z,,38,29,,54,,31.5
2017-12-26T05:21:22.924Z,,39.1,,,54,,31.5
2017-12-26T05:21:32.921Z,,39.4,,,54,,31.5
2017-12-26T05:21:42.923Z,,40,,,54,,31.5
2017-12-26T05:21:52.931Z,,40.4,,,54,,31.5
2017-12-26T05:22:02.924Z,,40.7,,,54,,31.5
2017-12-26T05:22:12.925Z,,41,,,54,,31.6
2017-12-26T05:22:22.929Z,,41.2,,,54,,31.6
2017-12-26T05:22:32.924Z,,41.4,,,54,,31.6
2017-12-26T05:22:42.925Z,,41.7,,,54,,31.8
2017-12-26T05:22:52.920Z,,41.8,,,54,,31.8
2017-12-26T05:23:02.925Z,,41.9,,,54,,31.9
2017-12-26T05:23:12.924Z,,42,,,54,,31.9
2017-12-26T05:23:22.928Z,,42.1,,,54,,32
2017-12-26T05:23:32.920Z,,42.2,,,54,,32
2017-12-26T05:23:42.923Z,,42.3,30,,54,,32
2017-12-26T05:23:52.930Z,,42.4,29,,54,,32.1
2017-12-26T05:24:02.923Z,,42.6,,,54,,32.1
2017-12-26T05:24:12.920Z,,42.7,,,54,,32.1
2017-12-26T05:24:22.924Z,,42.8,,,54,,32.2
2017-12-26T05:24:32.925Z,,42.9,,,54,,32.2
2017-12-26T05:24:42.927Z,,43,,,54,,32.3
2017-12-26T05:24:52.926Z,,43.1,,,54,,32.3
2017-12-26T05:25:02.927Z,,43.2,,,54,,32.3
2017-12-26T05:25:12.928Z,,43.3,,,54,,32.4
2017-12-26T05:25:22.926Z,,43.4,,,54,,32.4
2017-12-26T05:25:32.933Z,,43.5,30,,54,,32.5
2017-12-26T05:25:42.928Z,,43.6,29,,54,,32.5
2017-12-26T05:25:52.921Z,0,42.8,0,1,54,,32.6
2017-12-26T05:26:02.922Z,,40.7,,,54,,32.6
2017-12-26T05:26:12.922Z,,39.9,,,54,,32.7
2017-12-26T05:26:22.933Z,,39.3,,,54,,32.7
2017-12-26T05:26:32.928Z,,38.6,,,54,,32.8
2017-12-26T05:26:42.932Z,,38.1,,,54,,32.8
2017-12-26T05:26:52.955Z,,37.7,,,54,,32.8
2017-12-26T05:27:02.928Z,,37.3,,,54,,32.8
2017-12-26T05:27:12.928Z,,36.9,,,54,,32.8
2017-12-26T05:27:22.930Z,,36.6,,,54,,32.8
2017-12-26T05:27:32.928Z,,36.3,,,54,,32.8
2017-12-26T05:27:42.922Z,,36.1,,,54,,32.8
2017-12-26T05:27:52.927Z,,35.9,,,54,,32.7
2017-12-26T05:28:02.929Z,,35.7,,,54,,32.7
2017-12-26T05:28:12.925Z,,35.5,,,54,,32.7
2017-12-26T05:28:22.929Z,,35.3,,,54,,32.7
2017-12-26T05:28:32.932Z,,35.2,,,54,,32.6
2017-12-26T05:28:42.928Z,,34.9,,,54,,32.6
2017-12-26T05:28:53.022Z,,34.8,,,54,,32.6
2017-12-26T05:29:02.923Z,,,,,54,,32.5
2017-12-26T05:29:12.927Z,,,,,54,,32.5
2017-12-26T05:29:22.928Z,,,,,54,,32.4
2017-12-26T05:29:32.929Z,,,,,54,,32.4
2017-12-26T05:29:42.923Z,,,,,54,,32.4
2017-12-26T05:29:52.930Z,,,,,54,,32.4
2017-12-26T05:30:02.927Z,,,,,54,,32.3
2017-12-26T05:30:12.925Z,,34.7,,,54,,32.3
2017-12-26T05:30:22.930Z,,,,,54,,32.3
2017-12-26T05:30:32.922Z,,,,,54,,32.3
2017-12-26T05:30:42.924Z,,,,,54,,32.2
2017-12-26T05:30:52.930Z,,,,,54,,32.2
2017-12-26T05:31:02.931Z,,,,,54,,32.1
2017-12-26T05:31:12.928Z,,,,,54,,32.1
2017-12-26T05:31:22.924Z,,,,,54,,32
2017-12-26T05:31:32.932Z,,,,,54,,32
2017-12-26T05:31:42.928Z,,34.8,,,54,,31.9
2017-12-26T05:31:52.925Z,,,,,54,,31.9
2017-12-26T05:32:02.929Z,,,,,54,,31.8
2017-12-26T05:32:12.927Z,,,,,54,,31.6
2017-12-26T05:32:22.931Z,,34.9,,,54,,31.6
2017-12-26T05:32:32.935Z,,,,,54,,31.5
2017-12-26T05:32:42.925Z,,,,,54,,31.4
2017-12-26T05:32:52.925Z,,35.1,,,54,,31.4
2017-12-26T05:33:02.929Z,,35.1,,,54,,31.3
2017-12-26T05:33:12.925Z,,,,,54,,31.2
2017-12-26T05:33:22.929Z,,,,,54,,31
2017-12-26T05:33:32.931Z,,35.2,,,54,,30.9
2017-12-26T05:33:42.926Z,,,,,54,,30.9
2017-12-26T05:33:52.924Z,,,,,54,,30.8
2017-12-26T05:34:02.934Z,,,,,54,,30.7
2017-12-26T05:34:12.926Z,,,,,54,,30.6
2017-12-26T05:34:22.931Z,,35.3,,,54,,30.6
2017-12-26T05:34:32.925Z,,,,,54,,30.4
2017-12-26T05:34:42.925Z,,,,,54,,30.3
2017-12-26T05:34:52.925Z,,,,,54,,30.3
2017-12-26T05:35:02.926Z,,,,,54,,30.2
2017-12-26T05:35:12.930Z,,,,,54,,30.1
2017-12-26T05:35:22.938Z,,,,,54,,30
2017-12-26T05:35:32.931Z,,,,,54,,30
2017-12-26T05:35:42.928Z,,,,,54,,29.8
2017-12-26T05:35:52.927Z,,,,,54,,29.8
2017-12-26T05:36:02.931Z,,,,,54,,29.7
2017-12-26T05:36:13.036Z,,,,,54,,29.6
2017-12-26T05:36:22.935Z,,,,,54,,29.6
2017-12-26T05:36:32.929Z,,,,,54,,29.5
2017-12-26T05:36:42.934Z,0,38.1,41,1,54,,29.3
2017-12-26T05:36:52.932Z,,40.8,32,,54,,29.3
2017-12-26T05:37:02.932Z,,38.9,30,,54,,29.2
2017-12-26T05:37:12.932Z,,39.6,29,,54,,29.2
2017-12-26T05:37:22.934Z,,40,,,54,,29.1
2017-12-26T05:37:32.941Z,,,,,54,,29.2
2017-12-26T05:37:42.931Z,,40.1,,,54,,29.2
2017-12-26T05:37:52.942Z,,40.2,,,54,,29.3
2017-12-26T05:38:02.929Z,,40.3,,,54,,29.5
2017-12-26T05:38:12.946Z,,40.4,,,54,,29.6
2017-12-26T05:38:22.930Z,,40.6,,,54,,29.7
2017-12-26T05:38:32.931Z,,,,,54,,29.8
2017-12-26T05:38:42.929Z,,40.7,,,54,,30
2017-12-26T05:38:52.936Z,,40.8,,,54,,30.1
2017-12-26T05:39:02.931Z,,,,,54,,30.2
2017-12-26T05:39:12.930Z,,,,,54,,30.3
2017-12-26T05:39:22.928Z,,,,,54,,30.3
2017-12-26T05:39:32.934Z,,,,,54,,30.4
2017-12-26T05:39:42.928Z,,,,,54,,30.4
2017-12-26T05:39:52.931Z,,41,,,54,,30.6
2017-12-26T05:40:02.932Z,,41.1,,,54,,30.6
2017-12-26T05:40:12.932Z,,41.2,,,54,,30.7
2017-12-26T05:40:22.938Z,,41.3,,,54,,30.7
2017-12-26T05:40:32.931Z,,,,,54,,30.7
2017-12-26T05:40:42.937Z,,41.5,,,54,,30.8
2017-12-26T05:40:52.930Z,,41.6,,,54,,30.8
2017-12-26T05:41:02.936Z,,41.7,,,54,,30.8
2017-12-26T05:41:12.937Z,,41.8,,,54,,30.9
2017-12-26T05:41:22.932Z,,42,,,54,,30.9
2017-12-26T05:41:32.932Z,,42.1,,,54,,31
2017-12-26T05:41:42.933Z,,42.2,,,54,,31
2017-12-26T05:41:52.934Z,,42.3,,,54,,31.2
2017-12-26T05:42:02.934Z,,42.4,,,54,,31.2
2017-12-26T05:42:12.934Z,,42.6,,,54,,31.3
2017-12-26T05:42:22.939Z,,42.7,,,54,,31.4
2017-12-26T05:42:32.932Z,,42.8,30,,54,,31.4
2017-12-26T05:42:42.930Z,,42.9,29,,54,,31.5
2017-12-26T05:42:52.938Z,,43,29,,54,,31.6
2017-12-26T05:43:02.936Z,,43.1,,,54,,31.6
2017-12-26T05:43:12.934Z,,43.2,,,54,,31.8
2017-12-26T05:43:22.930Z,,43.3,,,54,,31.9
2017-12-26T05:43:32.939Z,,43.4,,,54,,31.9
2017-12-26T05:43:42.935Z,,43.5,30,,54,,32
2017-12-26T05:43:52.932Z,,43.6,29,,54,,32.1
2017-12-26T05:44:02.934Z,0,41.9,0,1,54,,32.2
2017-12-26T05:44:12.945Z,,40.7,,,54,,32.2
2017-12-26T05:44:22.940Z,,39.9,,,54,,32.3
2017-12-26T05:44:32.940Z,,39.4,,,54,,32.4
2017-12-26T05:44:42.938Z,,38.6,,,54,,32.5
2017-12-26T05:44:52.940Z,,38.2,,,54,,32.5
2017-12-26T05:45:02.939Z,,37.8,,,54,,32.6
2017-12-26T05:45:12.936Z,,37.4,,,54,,32.6
2017-12-26T05:45:22.940Z,,36.9,,,54,,32.7
2017-12-26T05:45:32.956Z,,36.7,,,54,,32.6
2017-12-26T05:45:42.938Z,,36.4,,,54,,32.6
2017-12-26T05:45:52.932Z,,36.2,,,54,,32.6
2017-12-26T05:46:02.938Z,,35.9,,,54,,32.6
2017-12-26T05:46:12.931Z,,35.8,,,54,,32.6
2017-12-26T05:46:22.950Z,,35.6,,,54,,32.6
2017-12-26T05:46:32.935Z,,35.5,,,54,,32.6
2017-12-26T05:46:42.941Z,,35.3,,,54,,32.6
2017-12-26T05:46:52.934Z,,35.2,,,54,,32.6
2017-12-26T05:47:02.937Z,,35.1,,,54,,32.5
2017-12-26T05:47:12.935Z,,,,,54,,32.5
2017-12-26T05:47:22.940Z,,,,,54,,32.5
2017-12-26T05:47:32.933Z,,34.9,,,54,,32.4
2017-12-26T05:47:42.935Z,,,,,54,,32.4
2017-12-26T05:47:52.938Z,,,,,54,,32.4
2017-12-26T05:48:02.935Z,,,,,54,,32.4
2017-12-26T05:48:12.933Z,,,,,54,,32.4
2017-12-26T05:48:22.940Z,,,,,54,,32.4
2017-12-26T05:48:32.939Z,,,,,54,,32.4
2017-12-26T05:48:42.933Z,,,,,54,,32.3
2017-12-26T05:48:52.933Z,,,,,54,,32.3
2017-12-26T05:49:02.935Z,,,,,54,,32.3
2017-12-26T05:49:12.943Z,0,37.3,43,1,54,,32.2
2017-12-26T05:49:22.943Z,,41.5,31,,54,,32.2
2017-12-26T05:49:32.935Z,,40.6,29,,54,,32.1
2017-12-26T05:49:42.935Z,,40.5,,,54,,32.1
2017-12-26T05:49:52.937Z,,41.2,30,,54,,32.1
2017-12-26T05:50:02.933Z,,41.5,29,,54,,32.1
2017-12-26T05:50:12.938Z,,41.8,,,54,,32.1
2017-12-26T05:50:22.940Z,,42,29,,54,,32.1
2017-12-26T05:50:32.941Z,,42.2,,,54,,32.2
2017-12-26T05:50:42.939Z,,42.4,,,54,,32.2
2017-12-26T05:50:52.940Z,,42.7,,,54,,32.3
2017-12-26T05:51:02.941Z,,42.8,,,54,,32.4
2017-12-26T05:51:12.943Z,,,,,54,,32.5
2017-12-26T05:51:22.940Z,,42.9,,,54,,32.5
2017-12-26T05:51:32.939Z,,,,,54,,32.6
2017-12-26T05:51:42.934Z,,,,,54,,32.6
2017-12-26T05:51:52.935Z,,43,29,,54,,32.7
2017-12-26T05:52:02.935Z,,,0,,54,,32.7
2017-12-26T05:52:12.937Z,0,41.5,,1,54,,32.7
2017-12-26T05:52:22.945Z,,39.8,,,54,,32.7
2017-12-26T05:52:32.935Z,,38.9,,,54,,32.8
2017-12-26T05:52:42.941Z,,38.5,,,54,,32.8
2017-12-26T05:52:52.938Z,,37.9,,,54,,32.8
2017-12-26T05:53:02.937Z,,37.5,,,54,,32.8
2017-12-26T05:53:12.936Z,,36.9,,,54,,32.7
2017-12-26T05:53:22.940Z,,36.6,,,54,,32.7
2017-12-26T05:53:32.936Z,,36.3,,,54,,32.7
2017-12-26T05:53:42.936Z,,36,,,54,,32.6
2017-12-26T05:53:52.939Z,,35.8,,,54,,32.6
2017-12-26T05:54:02.947Z,,35.5,,,54,,32.5
2017-12-26T05:54:12.937Z,,35.3,,,54,,32.5
2017-12-26T05:54:22.941Z,,35.2,,,54,,32.4
2017-12-26T05:54:32.937Z,,34.9,,,54,,32.4
2017-12-26T05:54:42.937Z,,34.7,,,54,,32.3
2017-12-26T05:54:52.936Z,,34.6,,,54,,32.3
2017-12-26T05:55:02.946Z,0,39.3,37,1,54,,32.2
2017-12-26T05:55:12.938Z,,41.7,29,,54,,32.2
2017-12-26T05:55:22.941Z,,40.3,,,54,,32.1
2017-12-26T05:55:32.951Z,,41,,,54,,32.1
2017-12-26T05:55:42.940Z,,41.6,,,54,,32
2017-12-26T05:55:52.938Z,,42,,,54,,32
2017-12-26T05:56:02.940Z,,42.3,30,,54,,32
2017-12-26T05:56:12.940Z,,42.7,29,,54,,32
2017-12-26T05:56:22.944Z,,43,,,54,,32.1
2017-12-26T05:56:32.939Z,,43.2,,,54,,32.1
2017-12-26T05:56:42.939Z,,43.4,,,54,,32.2
2017-12-26T05:56:52.939Z,,43.6,,,54,,32.3
2017-12-26T05:57:02.940Z,,43.7,,,54,,32.4
2017-12-26T05:57:12.940Z,,43.9,,,54,,32.4
2017-12-26T05:57:22.945Z,,,,,54,,32.5
2017-12-26T05:57:32.940Z,,43.9,,,54,,32.6
2017-12-26T05:57:42.940Z,,,,,54,,32.7
2017-12-26T05:57:52.943Z,,44,0,,54,,32.8
2017-12-26T05:58:02.942Z,0,42.4,,1,54,,32.8
2017-12-26T05:58:12.947Z,,40.7,,,54,,32.9
2017-12-26T05:58:22.940Z,,40,,,54,,33.1
2017-12-26T05:58:32.941Z,,39.4,,,54,,33.1
2017-12-26T05:58:42.941Z,,38.7,,,54,,33.2
2017-12-26T05:58:52.942Z,,38.3,,,54,,33.2
2017-12-26T05:59:02.940Z,,37.9,,,54,,33.2
2017-12-26T05:59:12.939Z,,37.5,,,54,,33.2
2017-12-26T05:59:22.947Z,,37.2,,,54,,33.2
2017-12-26T05:59:32.942Z,,36.8,,,54,,33.1
2017-12-26T05:59:42.941Z,,36.5,,,54,,33.1
2017-12-26T05:59:52.942Z,,36.3,,,54,,33.1
2017-12-26T06:00:02.942Z,,36.1,,,54,,32.9
2017-12-26T06:00:12.943Z,,35.9,,,54,,32.9
2017-12-26T06:00:22.944Z,,35.7,,,54,,32.8
2017-12-26T06:00:32.943Z,,35.6,,,54,,32.8
2017-12-26T06:00:42.941Z,,35.4,,,54,,32.7
2017-12-26T06:00:52.941Z,,35.2,,,54,,32.7
2017-12-26T06:01:02.941Z,,,,,54,,32.6
2017-12-26T06:01:12.942Z,,,,,54,,32.6
2017-12-26T06:01:22.947Z,,,,,54,,32.5
2017-12-26T06:01:32.948Z,0,38.2,41,1,54,,32.5
2017-12-26T06:01:42.952Z,,41.9,29,,54,,32.4
2017-12-26T06:01:52.949Z,,40.8,,,54,,32.4
2017-12-26T06:02:02.940Z,,41.3,,,54,,32.4
2017-12-26T06:02:12.944Z,,42,30,,54,,32.5
2017-12-26T06:02:22.952Z,,42.2,29,,54,,32.5
2017-12-26T06:02:32.942Z,,42.7,,,54,,32.6
2017-12-26T06:02:42.941Z,,43,29,,54,,32.6
2017-12-26T06:02:52.945Z,,43.2,,,54,,32.7
2017-12-26T06:03:02.944Z,0,41.8,0,1,54,,32.7
2017-12-26T06:03:12.947Z,,39.9,,,54,,32.8
2017-12-26T06:03:22.947Z,,39.3,,,54,,32.9
2017-12-26T06:03:32.941Z,,38.4,,,54,,33.1
2017-12-26T06:03:42.954Z,,37.8,,,54,,33.1
2017-12-26T06:03:52.942Z,,37.4,,,54,,33.1
2017-12-26T06:04:02.943Z,,36.9,,,54,,33.1
2017-12-26T06:04:12.943Z,,36.7,,,54,,33.1
2017-12-26T06:04:22.948Z,,36.3,,,54,,33.1
2017-12-26T06:04:32.943Z,,35.9,,,54,,32.9
2017-12-26T06:04:42.949Z,,35.7,,,54,,32.9
2017-12-26T06:04:52.943Z,,35.4,,,54,,32.8
2017-12-26T06:05:02.944Z,,35.2,,,54,,32.7
2017-12-26T06:05:12.947Z,,34.9,,,54,,32.7
2017-12-26T06:05:22.949Z,,34.8,,,54,,32.6
2017-12-26T06:05:32.948Z,,34.6,,,54,,32.6
2017-12-26T06:05:42.961Z,,34.5,,,54,,32.5
2017-12-26T06:05:52.945Z,,34.4,,,54,,32.4
2017-12-26T06:06:02.949Z,,34.3,,,54,,32.3
2017-12-26T06:06:12.959Z,,34.2,,,54,,32.2
2017-12-26T06:06:22.945Z,,,,,54,,32.2
2017-12-26T06:06:32.949Z,,34.1,,,54,,32.1
2017-12-26T06:06:42.943Z,,34,,,54,,32
2017-12-26T06:06:52.944Z,,33.9,,,54,,31.9
2017-12-26T06:07:02.945Z,,33.8,,,54,,31.8
2017-12-26T06:07:12.946Z,,,,,54,,31.8
2017-12-26T06:07:22.958Z,0,37.1,40,1,54,,31.6
2017-12-26T06:07:32.948Z,,40.5,31,,54,,31.5
2017-12-26T06:07:42.950Z,,39.7,30,,54,,31.5
2017-12-26T06:07:52.946Z,,40,29,,54,,31.4
2017-12-26T06:08:02.949Z,,40.8,,,54,,31.4
2017-12-26T06:08:12.947Z,0,40.5,0,1,54,,31.4
2017-12-26T06:08:22.951Z,,37.9,,,54,,31.4
2017-12-26T06:08:32.952Z,,37.4,,,54,,31.4
2017-12-26T06:08:42.944Z,,36.7,,,54,,31.4
2017-12-26T06:08:52.957Z,,35.9,,,54,,31.4
2017-12-26T06:09:02.951Z,,35.7,,,54,,31.5
2017-12-26T06:09:12.945Z,,35.4,,,54,,31.5
2017-12-26T06:09:22.950Z,,34.9,,,54,,31.6
2017-12-26T06:09:32.946Z,,34.7,,,54,,31.6
2017-12-26T06:09:42.946Z,,34.4,,,54,,31.6
2017-12-26T06:09:52.952Z,,34.2,,,54,,31.6
2017-12-26T06:10:02.959Z,,33.9,,,54,,31.6
2017-12-26T06:10:12.948Z,,33.8,,,54,,31.6
