Time,HwTOutlet,ChActive,HwTSet,PrimT,PrimTSet,HwActive,ActPow
2017-11-15T06:11:04.176Z,29,,54,53.9,,,
2017-11-15T06:11:14.164Z,29,,54,53.7,,,
2017-11-15T06:11:24.204Z,29,1,54,56,,0,42
2017-11-15T06:11:34.147Z,28.9,,54,57.6,,,35
2017-11-15T06:11:44.185Z,28.9,,54,58,,,29
2017-11-15T06:11:54.204Z,28.6,,54,59.1,,,29
2017-11-15T06:12:04.153Z,28.7,,54,60,,,
2017-11-15T06:12:14.150Z,28.7,0,54,60.7,0,0,
2017-11-15T06:12:24.150Z,26.7,0,54,62,,0,0
2017-11-15T06:12:34.154Z,26.7,,54,61.5,,,
2017-11-15T06:12:44.149Z,37.4,,54,61.3,,,
2017-11-15T06:12:59.213Z,48.3,,54,,,,
2017-11-15T06:13:04.155Z,52.5,,54,60.9,,,
2017-11-15T06:13:14.151Z,51.8,1,54,60.1,61,0,
2017-11-15T06:13:29.251Z,49.4,1,54,61.4,,0,45
2017-11-15T06:13:34.177Z,47.2,,54,62,,,32
2017-11-15T06:13:44.158Z,45.3,,54,62.2,,,29
2017-11-15T06:13:54.150Z,44.3,,54,62.2,,,
2017-11-15T06:14:04.159Z,43.5,,54,62.8,,,
2017-11-15T06:14:14.149Z,42.7,,54,63.1,,,
2017-11-15T06:14:24.148Z,41.9,,54,63.3,,,
2017-11-15T06:14:34.151Z,41.1,,54,63.4,,,
2017-11-15T06:14:44.152Z,40.2,,54,63.5,,,
2017-11-15T06:14:54.162Z,39.2,,54,63.6,,,
2017-11-15T06:15:04.153Z,38.2,,54,,,,
2017-11-15T06:15:14.158Z,37.4,,54,63.8,,,
2017-11-15T06:15:24.152Z,36.7,,54,64,,,30
2017-11-15T06:15:34.156Z,36.2,,54,64,,,29
2017-11-15T06:15:44.153Z,35.8,,54,64.1,,,30
2017-11-15T06:15:54.154Z,35.2,,54,64.4,,,29
2017-11-15T06:16:04.154Z,34.7,,54,64.5,,,
2017-11-15T06:16:14.158Z,34.6,,54,64.7,,,
2017-11-15T06:16:24.154Z,34.3,,54,64.8,,,
2017-11-15T06:16:34.153Z,34.1,1,54,64.9,,0,0
2017-11-15T06:16:44.173Z,33.7,,54,61.9,,,
2017-11-15T06:16:54.151Z,32.9,,54,60.9,,,
2017-11-15T06:17:04.160Z,32.8,,54,59.9,,,
2017-11-15T06:17:14.152Z,32.8,,54,58.8,,,
2017-11-15T06:17:24.297Z,32.7,,54,57.9,,,
2017-11-15T06:17:34.157Z,32.8,,54,56.9,,,
2017-11-15T06:17:44.158Z,32.3,,54,56.5,,,
2017-11-15T06:17:54.155Z,32.1,,54,55.9,,,
2017-11-15T06:18:04.155Z,31.8,,54,55.3,,,
2017-11-15T06:18:14.157Z,31.5,,54,54.6,,,
2017-11-15T06:18:24.156Z,31,1,54,57.3,,0,41
2017-11-15T06:18:34.149Z,30.9,,54,58.6,,,33
2017-11-15T06:18:44.166Z,30.3,,54,,,,29
2017-11-15T06:18:54.159Z,30.3,,54,60,,,
2017-11-15T06:19:04.156Z,30,,54,60.5,,,30
2017-11-15T06:19:14.150Z,30.1,,54,61.2,,,29
2017-11-15T06:19:24.155Z,30,,54,62,,,
2017-11-15T06:19:34.157Z,30.1,,54,62.5,,,30
2017-11-15T06:19:44.180Z,30.3,,54,63.1,,,29
2017-11-15T06:19:54.163Z,30.3,,54,63.4,,,
2017-11-15T06:20:04.290Z,30.3,,54,63.8,,,30
2017-11-15T06:20:14.159Z,30.2,,54,64.1,,,29
2017-11-15T06:20:24.169Z,30.3,,54,64.5,,,
2017-11-15T06:20:34.170Z,30.4,,54,64.7,,,
2017-11-15T06:20:44.154Z,30.4,,54,65.1,,,0
2017-11-15T06:20:54.152Z,30.6,1,54,62.9,,0,
2017-11-15T06:21:04.162Z,30.4,,54,61.5,,,
2017-11-15T06:21:14.164Z,30.2,,54,60,,,
2017-11-15T06:21:24.211Z,30.1,,54,59.4,,,
2017-11-15T06:21:34.173Z,30.2,,54,58.5,,,
2017-11-15T06:21:44.206Z,30.2,,54,57.7,,,
2017-11-15T06:21:54.186Z,30.4,,54,56.9,,,
2017-11-15T06:22:04.160Z,30.3,,54,56.3,,,
2017-11-15T06:22:14.167Z,30.3,,54,55.7,,,
2017-11-15T06:22:24.157Z,31,,54,55.2,,,
2017-11-15T06:22:34.217Z,31.2,,54,54.8,,,
2017-11-15T06:22:44.155Z,30.8,,54,54.4,,,
2017-11-15T06:22:54.155Z,30.6,,54,53.9,,,
2017-11-15T06:23:04.157Z,30.3,,54,53.6,,,
2017-11-15T06:23:14.157Z,30.4,,54,53.2,,,
2017-11-15T06:23:24.169Z,30.7,1,54,56.1,,0,41
2017-11-15T06:23:34.162Z,30.8,,54,57.4,,,33
2017-11-15T06:23:44.163Z,30.2,,54,58,,,29
2017-11-15T06:23:54.157Z,29.5,,54,59,,,
2017-11-15T06:24:04.223Z,29.2,,54,59.6,,,
2017-11-15T06:24:14.179Z,29.3,,54,60.4,,,30
2017-11-15T06:24:24.187Z,29.2,,54,61.1,,,29
2017-11-15T06:24:34.163Z,29.3,,54,61.6,,,
2017-11-15T06:24:44.195Z,29.7,,54,62.1,,,
2017-11-15T06:24:54.155Z,29.8,,54,62.6,,,
2017-11-15T06:25:04.173Z,29.7,,54,63.1,,,
2017-11-15T06:25:14.161Z,29.6,,54,63.4,,,
2017-11-15T06:25:24.156Z,29.5,,54,63.6,,,
2017-11-15T06:25:34.157Z,29.5,,54,64,,,
2017-11-15T06:25:44.155Z,29.7,,54,64.1,,,
2017-11-15T06:25:54.164Z,29.6,,54,64.4,,,
2017-11-15T06:26:04.159Z,29.5,,54,64.6,,,
2017-11-15T06:26:14.156Z,29.5,,54,64.8,,,
2017-11-15T06:26:24.178Z,29.5,1,54,64.9,,0,0
2017-11-15T06:26:34.158Z,29.7,,54,61.9,,,
2017-11-15T06:26:44.161Z,29.5,,54,60.9,,,
2017-11-15T06:26:54.155Z,29.3,,54,59.9,,,
2017-11-15T06:27:04.176Z,29.5,,54,58.8,,,
2017-11-15T06:27:14.160Z,30,,54,57.9,,,
2017-11-15T06:27:24.157Z,30,,54,57.3,,,
2017-11-15T06:27:34.165Z,30.6,,54,56.6,,,
2017-11-15T06:27:44.158Z,30.6,,54,55.9,,,
2017-11-15T06:27:54.157Z,30.4,,54,55.4,,,
2017-11-15T06:28:04.182Z,30.3,,54,54.9,,,
2017-11-15T06:28:14.162Z,29.7,,54,54.3,,,
2017-11-15T06:28:24.170Z,29.6,1,54,56.5,,0,42
2017-11-15T06:28:34.155Z,29.6,,54,58.3,,,33
2017-11-15T06:28:44.157Z,29.2,,54,,,,29
2017-11-15T06:28:54.155Z,29.3,,54,59.5,,,30
2017-11-15T06:29:04.164Z,29.3,,54,60.2,,,30
2017-11-15T06:29:14.159Z,29.5,,54,61.1,,,29
2017-11-15T06:29:24.158Z,29.2,,54,61.6,,,
2017-11-15T06:29:34.161Z,29,,54,62.2,,,
2017-11-15T06:29:44.159Z,29.1,,54,62.7,,,
2017-11-15T06:29:54.159Z,29.3,,54,63.2,,,
2017-11-15T06:30:04.159Z,29.2,,54,63.5,,,
2017-11-15T06:30:14.160Z,29.2,,54,64,,,29
2017-11-15T06:30:24.168Z,29.2,,54,64.2,,,
2017-11-15T06:30:34.202Z,29.3,,54,64.5,,,
2017-11-15T06:30:44.168Z,29.6,,54,64.7,,,
2017-11-15T06:30:54.160Z,29.8,,54,65.1,,,0
2017-11-15T06:31:04.221Z,29.8,1,54,62.6,,0,
2017-11-15T06:31:14.236Z,29.8,,54,61.4,,,
2017-11-15T06:31:24.161Z,29.5,,54,59.9,,,
2017-11-15T06:31:34.162Z,29.3,,54,58.9,,,
2017-11-15T06:31:44.171Z,29.6,,54,58.4,,,
2017-11-15T06:31:54.162Z,29.3,,54,57.6,,,
2017-11-15T06:32:04.184Z,29.3,,54,56.8,,,
2017-11-15T06:32:14.162Z,29.7,,54,56.2,,,
2017-11-15T06:32:24.162Z,29.8,,54,55.6,,,
2017-11-15T06:32:34.161Z,29.5,,54,54.9,,,
2017-11-15T06:32:44.161Z,29.7,,54,54.7,,,
2017-11-15T06:32:54.162Z,29.6,,54,54.3,,,
2017-11-15T06:33:04.163Z,29.1,,54,53.8,,,
2017-11-15T06:33:14.162Z,29,,54,53.4,,,
2017-11-15T06:33:24.168Z,28.9,1,54,56.3,,0,41
2017-11-15T06:33:34.161Z,29.1,,54,57.7,,,33
2017-11-15T06:33:44.171Z,28.9,,54,58,,,29
2017-11-15T06:33:54.163Z,28.4,,54,59,,,30
2017-11-15T06:34:04.166Z,28.6,,54,60,,,29
2017-11-15T06:34:14.180Z,28.7,,54,60.5,,,
2017-11-15T06:34:24.163Z,29.1,,54,61.2,,,
2017-11-15T06:34:34.165Z,29.2,,54,62,,,29
2017-11-15T06:34:44.165Z,29.2,,54,62.2,,,
2017-11-15T06:34:54.163Z,29.1,,54,62.7,,,30
2017-11-15T06:35:04.167Z,29,,54,63.2,,,29
2017-11-15T06:35:14.165Z,29,,54,63.4,,,
2017-11-15T06:35:24.177Z,29.1,,54,63.8,,,
2017-11-15T06:35:34.165Z,29.1,,54,64,,,
2017-11-15T06:35:44.166Z,29,,54,64.2,,,
2017-11-15T06:35:54.165Z,29,,54,64.5,,,
2017-11-15T06:36:04.166Z,29.2,,54,64.7,,,
2017-11-15T06:36:14.161Z,29.3,,54,64.9,,,
2017-11-15T06:36:24.175Z,29.2,1,54,62.8,,0,0
2017-11-15T06:36:34.189Z,24.3,0,54,62.2,0,2,30
2017-11-15T06:36:44.184Z,59.1,,54,60.1,,,40
2017-11-15T06:36:54.164Z,57,,54,58.9,,,43
2017-11-15T06:37:04.174Z,56.5,0,54,56.8,,0,0
2017-11-15T06:37:14.167Z,56.3,,54,57.2,,,
2017-11-15T06:37:24.164Z,56.4,,54,60.1,,,
2017-11-15T06:37:34.166Z,57.2,0,54,60.9,,2,
2017-11-15T06:37:44.178Z,55.2,0,54,55.9,,2,33
2017-11-15T06:37:54.167Z,53.1,,54,54.3,,,29
2017-11-15T06:38:04.169Z,52.5,,54,54.3,,,47
2017-11-15T06:38:14.169Z,53.4,,54,55.1,,,
2017-11-15T06:38:24.166Z,54,,54,55.6,,,45
2017-11-15T06:38:34.176Z,54.6,,54,56,,,43
2017-11-15T06:38:44.182Z,54.4,,54,55.7,,,38
2017-11-15T06:38:54.167Z,54.1,,54,55.5,,,42
2017-11-15T06:39:04.171Z,54,,54,55.4,,,41
2017-11-15T06:39:14.163Z,54,,54,55.3,,,
2017-11-15T06:39:24.169Z,54,,54,,,,42
2017-11-15T06:39:34.190Z,53.9,0,54,54.8,,0,0
2017-11-15T06:39:44.169Z,54,,54,53.9,,,
2017-11-15T06:39:54.180Z,54.1,,54,54.6,,,
2017-11-15T06:40:04.211Z,54.2,,54,55,,,
2017-11-15T06:40:14.215Z,54.2,,54,,,,
2017-11-15T06:40:24.216Z,54,,54,54.9,,,
2017-11-15T06:40:34.195Z,53.1,1,54,55.4,61,0,
2017-11-15T06:40:44.201Z,50.7,,54,59.4,,,36
2017-11-15T06:40:54.197Z,48,,54,62.2,,,29
2017-11-15T06:41:04.228Z,45.7,,54,60.9,,,29
2017-11-15T06:41:14.199Z,43.9,,54,61.3,,,
2017-11-15T06:41:24.204Z,42.3,,54,62.2,,,
2017-11-15T06:41:34.204Z,40.7,,54,62.1,,,
2017-11-15T06:41:44.187Z,39.3,,54,62.2,,,
2017-11-15T06:41:54.198Z,38,,54,62.1,,,
2017-11-15T06:42:04.197Z,36.9,,54,,,,
2017-11-15T06:42:14.218Z,35.9,,54,,,,30
2017-11-15T06:42:24.195Z,35.2,,54,,,,29
2017-11-15T06:42:34.224Z,34.3,,54,,,,
2017-11-15T06:42:44.193Z,33.7,,54,,,,
2017-11-15T06:42:54.169Z,33.1,,54,62.2,,,
2017-11-15T06:43:04.172Z,32.5,,54,62.4,,,
2017-11-15T06:43:14.168Z,31.8,,54,62.6,,,
2017-11-15T06:43:24.175Z,31.5,,54,62.7,,,
2017-11-15T06:43:34.176Z,31.4,,54,62.8,,,
2017-11-15T06:43:44.174Z,30.6,,54,63.1,,,
2017-11-15T06:43:54.196Z,30.7,,54,63.2,,,
2017-11-15T06:44:04.240Z,30.6,,54,63.3,,,
2017-11-15T06:44:14.216Z,30.2,,54,63.5,,,
2017-11-15T06:44:24.179Z,30,,54,63.6,,,
2017-11-15T06:44:34.175Z,29.7,,54,63.8,,,
2017-11-15T06:44:44.169Z,29.5,,54,64,,,
2017-11-15T06:44:54.169Z,29.1,,54,64.1,,,30
2017-11-15T06:45:04.199Z,29.2,,54,64.2,,,29
2017-11-15T06:45:14.173Z,29.1,,54,64.4,,,
2017-11-15T06:45:24.241Z,29.2,,54,64.6,,,
2017-11-15T06:45:34.207Z,29.2,,54,64.7,,,
2017-11-15T06:45:44.177Z,28.9,,54,64.8,,,
2017-11-15T06:45:54.170Z,28.7,1,54,64.9,,0,0
2017-11-15T06:46:04.215Z,28.6,,54,61.9,,,
2017-11-15T06:46:14.172Z,28.4,,54,60.9,,,
2017-11-15T06:46:24.170Z,28.6,,54,59.9,,,
2017-11-15T06:46:34.174Z,28.5,,54,58.8,,,
2017-11-15T06:46:44.170Z,28.3,,54,57.9,,,
2017-11-15T06:46:54.175Z,28,,54,56.9,,,
2017-11-15T06:47:04.176Z,27.5,,54,56.5,,,
2017-11-15T06:47:14.176Z,27.3,,54,55.7,,,
2017-11-15T06:47:24.169Z,27.1,,54,55.3,,,
2017-11-15T06:47:34.168Z,26.8,1,54,55.2,,0,44
2017-11-15T06:47:49.303Z,26.6,,54,58.4,,,37
2017-11-15T06:47:54.250Z,26.2,,54,58.7,,,29
2017-11-15T06:48:04.167Z,26.2,,54,60,,,
2017-11-15T06:48:14.170Z,26.2,,54,60.5,,,
2017-11-15T06:48:24.167Z,26.2,,54,61.1,,,
2017-11-15T06:48:34.171Z,26.3,,54,62,,,
2017-11-15T06:48:44.169Z,26.3,,54,62.2,,,
2017-11-15T06:48:54.173Z,26.2,,54,62.8,,,
2017-11-15T06:49:04.171Z,26.2,,54,63.3,,,
2017-11-15T06:49:14.180Z,26.1,,54,63.6,,,
2017-11-15T06:49:24.172Z,26.2,,54,64,,,29
2017-11-15T06:49:34.170Z,26.2,,54,64.2,,,
2017-11-15T06:49:44.175Z,26.5,,54,64.5,,,
2017-11-15T06:49:54.172Z,26.6,,54,64.6,,,
2017-11-15T06:50:04.172Z,26.5,,54,64.8,,,
2017-11-15T06:50:14.180Z,26.5,1,54,63.8,,0,0
2017-11-15T06:50:24.169Z,26.3,,54,61.9,,,
2017-11-15T06:50:34.170Z,26.5,,54,60.9,,,
2017-11-15T06:50:44.175Z,26.3,0,54,59.5,0,2,
2017-11-15T06:50:54.181Z,17.7,0,54,63.4,,0,0
2017-11-15T06:51:04.194Z,51.7,,54,56.7,,,
2017-11-15T06:51:14.172Z,55.1,,54,58,,,
2017-11-15T06:51:24.183Z,56.6,,54,59,,,
2017-11-15T06:51:34.174Z,53.9,,54,59.1,,,
2017-11-15T06:51:44.174Z,46.9,,54,58.9,,,
2017-11-15T06:51:59.235Z,40.1,1,54,58.7,61,0,
2017-11-15T06:52:04.201Z,34.9,1,54,59.1,,0,41
2017-11-15T06:52:14.175Z,32.9,,54,63.3,,,30
2017-11-15T06:52:24.185Z,31.4,,54,62.5,,,29
2017-11-15T06:52:34.175Z,30.9,,54,62,,,
2017-11-15T06:52:44.175Z,30.3,,54,63.1,,,
2017-11-15T06:52:54.171Z,29.1,,54,,,,
2017-11-15T06:53:04.176Z,28.5,,54,63.4,,,
2017-11-15T06:53:14.211Z,28.5,,54,63.5,,,
2017-11-15T06:53:24.172Z,27.9,,54,,,,
2017-11-15T06:53:34.170Z,27.3,,54,63.8,,,
2017-11-15T06:53:44.173Z,27.1,,54,,,,
2017-11-15T06:53:54.171Z,26.8,,54,64,,,
2017-11-15T06:54:04.177Z,26.7,,54,64.1,,,
2017-11-15T06:54:14.170Z,26.6,,54,64.2,,,
2017-11-15T06:54:24.171Z,26.6,,54,64.5,,,
2017-11-15T06:54:34.176Z,26.6,,54,64.6,,,
2017-11-15T06:54:44.171Z,26.6,,54,64.7,,,
2017-11-15T06:54:54.177Z,26.7,,54,64.9,,,
2017-11-15T06:55:04.484Z,26.8,1,54,63.8,,0,0
2017-11-15T06:55:14.175Z,26.9,,54,61.8,,,
2017-11-15T06:55:24.178Z,27.1,,54,60.8,,,
2017-11-15T06:55:34.175Z,27.3,,54,59.6,,,
2017-11-15T06:55:44.177Z,27.5,,54,58.6,,,
2017-11-15T06:55:54.173Z,27.8,,54,57.8,,,
2017-11-15T06:56:04.179Z,28.1,,54,56.9,,,
2017-11-15T06:56:14.176Z,28.4,,54,56.3,,,
2017-11-15T06:56:24.174Z,28.6,,54,55.7,,,
2017-11-15T06:56:34.175Z,28.9,,54,55.2,,,
2017-11-15T06:56:44.183Z,29.2,,54,54.7,,,
2017-11-15T06:56:54.177Z,29.5,,54,54.1,,,
2017-11-15T06:57:04.194Z,29.8,1,54,57,,0,40
2017-11-15T06:57:14.178Z,30.1,,54,58.4,,,30
2017-11-15T06:57:24.177Z,30.4,,54,58.5,,,29
2017-11-15T06:57:34.181Z,30.8,,54,59.7,,,
2017-11-15T06:57:44.178Z,31,,54,60.4,,,29
2017-11-15T06:57:54.179Z,31.4,,54,61.2,,,
2017-11-15T06:58:04.175Z,31.8,,54,61.8,,,30
2017-11-15T06:58:14.195Z,32.1,,54,62.2,,,29
2017-11-15T06:58:24.176Z,32.4,,54,62.7,,,
2017-11-15T06:58:34.192Z,32.7,,54,63.2,,,
2017-11-15T06:58:44.203Z,33.1,,54,63.5,,,
2017-11-15T06:58:54.210Z,33.4,,54,63.9,,,
2017-11-15T06:59:04.198Z,33.8,,54,64.1,,,
2017-11-15T06:59:14.207Z,34.1,,54,64.4,,,
2017-11-15T06:59:24.216Z,34.4,,54,64.6,,,
2017-11-15T06:59:34.202Z,34.7,,54,64.8,,,
2017-11-15T06:59:44.213Z,35.2,,54,65.1,,,
2017-11-15T06:59:54.202Z,35.5,1,54,62.5,,0,0
2017-11-15T07:00:04.200Z,35.9,,54,61.3,,,
2017-11-15T07:00:14.181Z,36.1,,54,59.8,,,
2017-11-15T07:00:24.185Z,36.4,,54,58.9,,,
2017-11-15T07:00:34.180Z,36.7,,54,58.3,,,
2017-11-15T07:00:44.185Z,37.1,,54,57.4,,,
2017-11-15T07:00:54.182Z,37.4,,54,56.7,,,
2017-11-15T07:01:04.176Z,37.7,,54,55.9,,,
2017-11-15T07:01:14.267Z,38,,54,55.4,,,
2017-11-15T07:01:24.188Z,38.3,,54,54.9,,,
2017-11-15T07:01:39.308Z,38.6,,54,54.5,,,
2017-11-15T07:01:44.202Z,38.8,,54,53.9,,,
2017-11-15T07:01:54.228Z,39.1,,54,53.6,,,
2017-11-15T07:02:04.196Z,39.3,1,54,56.3,,0,42
2017-11-15T07:02:14.268Z,39.5,,54,57.9,,,30
2017-11-15T07:02:24.185Z,39.7,,54,58.1,,,29
2017-11-15T07:02:34.231Z,39.9,0,54,59.5,0,2,
2017-11-15T07:02:44.188Z,34.5,0,54,62.4,,0,0
2017-11-15T07:02:54.217Z,47.3,,54,60.7,,,
2017-11-15T07:03:04.216Z,58.8,,54,60.5,,,
2017-11-15T07:03:14.179Z,58,,54,60.4,,,
2017-11-15T07:03:24.178Z,51.3,,54,60.1,,,
2017-11-15T07:03:34.178Z,42.6,,54,59.9,,,
2017-11-15T07:03:44.216Z,36.4,1,54,59.9,61,0,45
2017-11-15T07:03:54.313Z,33.3,,54,61.4,,,33
2017-11-15T07:04:04.188Z,31.8,,54,61.6,,,29
2017-11-15T07:04:14.190Z,21.7,0,54,61.4,0,0,0
2017-11-15T07:04:24.177Z,31.8,,54,61.8,,,
2017-11-15T07:04:34.178Z,56.6,,54,61.5,,,
2017-11-15T07:04:44.189Z,57.7,,54,61.4,,,
2017-11-15T07:04:54.189Z,52.3,,54,61.2,,,
2017-11-15T07:05:09.287Z,43.1,,54,60.6,,,
2017-11-15T07:05:14.196Z,37.1,1,54,60.9,61,0,
2017-11-15T07:05:24.183Z,31.4,0,54,60,0,2,29
2017-11-15T07:05:34.221Z,26.5,0,54,62.2,,0,0
2017-11-15T07:05:44.182Z,55.4,,54,59.8,,,
2017-11-15T07:05:59.304Z,59.2,,54,59.6,,,
2017-11-15T07:06:04.206Z,57.5,,54,59.5,,,
2017-11-15T07:06:14.183Z,48.6,,54,59.4,,,
2017-11-15T07:06:29.281Z,40,,54,,,,
2017-11-15T07:06:34.189Z,34.4,1,54,57.6,61,0,45
2017-11-15T07:06:44.188Z,31.9,,54,62.1,,,31
2017-11-15T07:06:54.188Z,30.4,,54,61.9,,,30
2017-11-15T07:07:04.184Z,29.6,,54,61.2,,,29
2017-11-15T07:07:14.179Z,28.4,,54,61.5,,,30
2017-11-15T07:07:24.190Z,27.7,,54,,,,29
2017-11-15T07:07:34.210Z,27.3,,54,61.3,,,
2017-11-15T07:07:44.181Z,26.7,,54,61.2,,,30
2017-11-15T07:07:54.192Z,26.2,,54,60.9,,,30
2017-11-15T07:08:04.178Z,26,,54,60.7,,,29
2017-11-15T07:08:14.183Z,25.7,,54,60.6,,,
2017-11-15T07:08:24.189Z,25.3,,54,60.5,,,
2017-11-15T07:08:34.265Z,25,,54,,,,
2017-11-15T07:08:44.214Z,24.8,,54,,,,30
2017-11-15T07:08:54.184Z,24.5,,54,,,,29
2017-11-15T07:09:04.256Z,24.3,,54,60.6,,,
2017-11-15T07:09:14.231Z,23.9,,54,60.7,,,
2017-11-15T07:09:24.281Z,23.8,,54,,,,
2017-11-15T07:09:34.263Z,23.4,1,54,60.8,61,0,29
2017-11-15T07:09:44.179Z,23.3,,54,60.9,,,
2017-11-15T07:09:54.189Z,23.2,,54,,,,
2017-11-15T07:10:04.214Z,23.1,,54,61.1,,,
2017-11-15T07:10:14.183Z,16.7,0,54,61.2,0,2,
2017-11-15T07:10:24.204Z,55.7,,54,58.9,,,74
2017-11-15T07:10:34.197Z,53.9,,54,59.1,,,
2017-11-15T07:10:49.298Z,53.9,,54,58.3,,,61
2017-11-15T07:10:55.299Z,53.2,0,54,57.1,,0,0
2017-11-15T07:11:04.332Z,55.1,,54,55.4,,,
2017-11-15T07:11:19.285Z,56.1,,54,58.3,,,
2017-11-15T07:11:24.188Z,55.6,,54,59.5,,,
2017-11-15T07:11:34.200Z,49.6,,54,59.6,,,
2017-11-15T07:11:44.188Z,42,,54,59.1,,,
2017-11-15T07:11:54.185Z,35.1,1,54,58.7,61,0,
2017-11-15T07:12:04.221Z,30.8,1,54,59,,0,40
2017-11-15T07:12:14.189Z,29.2,,54,62.1,,,30
2017-11-15T07:12:24.225Z,28.1,,54,60.9,,,29
2017-11-15T07:12:34.192Z,27.7,,54,60.6,,,
2017-11-15T07:12:44.215Z,27.2,,54,61.4,,,
2017-11-15T07:12:54.226Z,26.6,,54,60.9,,,
2017-11-15T07:13:04.189Z,26.5,,54,61.2,,,
2017-11-15T07:13:14.220Z,26.3,,54,60.9,,,
2017-11-15T07:13:24.206Z,26.1,,54,,,,
2017-11-15T07:13:34.219Z,25.9,,54,,,,
2017-11-15T07:13:44.210Z,25.5,,54,60.8,,,
2017-11-15T07:13:54.244Z,25.3,,54,60.9,,,
2017-11-15T07:14:04.184Z,25.1,,54,,,,
2017-11-15T07:14:14.204Z,25,,54,61.1,,,
2017-11-15T07:14:24.186Z,24.8,,54,,,,
2017-11-15T07:14:34.206Z,24.5,,54,61.3,,,30
2017-11-15T07:14:44.196Z,24.3,,54,61.4,,,29
2017-11-15T07:14:54.212Z,24,,54,61.5,,,
2017-11-15T07:15:04.188Z,23.8,,54,61.8,,,
2017-11-15T07:15:19.300Z,23.6,,54,61.9,,,
2017-11-15T07:15:24.182Z,23.4,,54,62,,,
2017-11-15T07:15:34.187Z,16.4,0,54,62.5,0,0,0
2017-11-15T07:15:44.193Z,23.9,,54,61.6,,,
2017-11-15T07:15:54.209Z,56.4,,54,61.2,,,
2017-11-15T07:16:04.190Z,59.2,,54,61.1,,,
2017-11-15T07:16:14.187Z,55.4,,54,60.9,,,
2017-11-15T07:16:24.213Z,46.8,,54,60.8,,,
2017-11-15T07:16:34.193Z,37.8,1,54,60.6,61,0,
2017-11-15T07:16:44.211Z,33.2,1,54,59.3,,0,40
2017-11-15T07:16:54.203Z,31.3,,54,62.8,,,29
2017-11-15T07:17:04.189Z,29.8,,54,62.2,,,
2017-11-15T07:17:14.190Z,28.6,,54,61.8,,,
2017-11-15T07:17:24.193Z,27.7,,54,62.4,,,29
2017-11-15T07:17:34.187Z,26.5,,54,62.2,,,
2017-11-15T07:17:44.202Z,26.6,,54,62.4,,,
2017-11-15T07:17:54.229Z,26.1,,54,62.2,,,
2017-11-15T07:18:15.624Z,25.7,,54,,,,
2017-11-15T07:18:15.682Z,25.5,,54,,,,
2017-11-15T07:18:24.282Z,25.4,,54,,,,
2017-11-15T07:18:34.198Z,25.1,,54,,,,
2017-11-15T07:18:44.192Z,24.9,,54,62.4,,,
2017-11-15T07:18:54.196Z,24.7,,54,,,,
2017-11-15T07:19:04.185Z,24.5,,54,62.5,,,
2017-11-15T07:19:14.188Z,24.3,,54,62.6,,,
2017-11-15T07:19:24.186Z,24,,54,62.7,,,
2017-11-15T07:19:34.188Z,23.9,,54,62.9,,,
2017-11-15T07:19:44.195Z,23.9,,54,63.1,,,
2017-11-15T07:19:54.186Z,23.9,,54,63.2,,,30
2017-11-15T07:20:04.220Z,23.7,,54,63.3,,,29
2017-11-15T07:20:14.204Z,23.6,,54,63.4,,,
2017-11-15T07:20:24.199Z,23.4,,54,63.5,,,
2017-11-15T07:20:34.205Z,23.4,,54,63.6,,,
2017-11-15T07:20:44.304Z,23.3,,54,63.8,,,
2017-11-15T07:20:54.229Z,23.3,,54,63.9,,,
2017-11-15T07:21:04.204Z,23.2,,54,64,,,
2017-11-15T07:21:14.200Z,23.2,,54,,,,
2017-11-15T07:21:24.214Z,23.2,,54,64.1,,,30
2017-11-15T07:21:34.217Z,23.2,,54,64.2,,,29
2017-11-15T07:21:44.190Z,23.3,,54,64.4,,,
2017-11-15T07:21:54.191Z,18.5,0,54,64.6,0,2,
2017-11-15T07:22:04.215Z,58.4,,54,60.9,,,65
2017-11-15T07:22:14.198Z,55.5,0,54,60.7,,0,61
2017-11-15T07:22:24.197Z,55,0,54,58.5,,0,0
2017-11-15T07:22:34.200Z,56,,54,60.2,,,
2017-11-15T07:22:44.198Z,57.1,,54,62.7,,,
2017-11-15T07:22:54.210Z,52.3,0,54,54.5,,2,66
2017-11-15T07:23:04.197Z,52.1,,54,55.5,,,65
2017-11-15T07:23:14.197Z,52.6,,54,55.4,,,47
2017-11-15T07:23:24.189Z,52.3,,54,55.2,,,56
2017-11-15T07:23:34.190Z,53,,54,55.7,,,55
2017-11-15T07:23:44.229Z,53.5,,54,56.1,,,54
2017-11-15T07:23:54.220Z,53.9,,54,56.4,,,
2017-11-15T07:24:04.191Z,53.8,0,54,55.5,,0,0
2017-11-15T07:24:14.197Z,54.2,,54,55.3,,,
2017-11-15T07:24:24.204Z,54.8,,54,57.1,,,
2017-11-15T07:24:34.193Z,55.2,,54,57.7,,,
2017-11-15T07:24:44.205Z,55.4,,54,57.8,,,
2017-11-15T07:24:54.207Z,55.4,,54,57.6,,,
2017-11-15T07:25:04.223Z,55,1,54,57.4,61,0,45
2017-11-15T07:25:14.195Z,53.5,,54,61.2,,,34
2017-11-15T07:25:24.213Z,51.6,,54,62.9,,,29
2017-11-15T07:25:34.192Z,50,,54,62.5,,,
2017-11-15T07:25:44.193Z,48.4,,54,62.2,,,30
