Time,PrimT,ChActive,ActPow,PrimTSet,HwTSet,HwTOutlet,HwActive
2018-01-14T00:00:05.200Z,36.8,,,,54,21.2,
2018-01-14T00:00:15.301Z,36.4,,,,54,21.1,
2018-01-14T00:00:25.195Z,35.9,,,,54,20.9,
2018-01-14T00:00:35.240Z,35.8,,,,54,20.8,
2018-01-14T00:00:45.211Z,35.5,,,,54,20.6,
2018-01-14T00:00:55.213Z,35.2,,,,54,20.6,
2018-01-14T00:01:05.193Z,34.9,,,,54,20.5,
2018-01-14T00:01:15.314Z,34.7,,,,54,20.4,
2018-01-14T00:01:25.206Z,34.5,,,,54,20.2,
2018-01-14T00:01:35.248Z,34.3,,,,54,20.1,
2018-01-14T00:01:45.196Z,34.2,,,,54,20.1,
2018-01-14T00:01:55.207Z,34,,,,54,20,
2018-01-14T00:02:05.222Z,33.9,,,,54,19.8,
2018-01-14T00:02:15.308Z,,,,,54,19.7,
2018-01-14T00:02:25.191Z,,,,,54,19.7,
2018-01-14T00:02:35.308Z,,,,,54,19.7,
2018-01-14T00:02:45.205Z,,,,,54,19.6,
2018-01-14T00:02:55.193Z,,,,,54,19.3,
2018-01-14T00:03:05.191Z,33.8,,,,54,19,
2018-01-14T00:03:15.292Z,,,,,54,18.8,
2018-01-14T00:03:25.207Z,,,,,54,18.5,
2018-01-14T00:03:35.235Z,,,,,54,18.2,
2018-01-14T00:03:45.194Z,,,,,54,17.9,
2018-01-14T00:03:55.228Z,33.9,,,,54,17.7,
2018-01-14T00:04:05.248Z,,,,,54,17.4,
2018-01-14T00:04:15.351Z,,,,,54,17.1,
2018-01-14T00:04:25.197Z,34,,,,54,17,
2018-01-14T00:04:35.191Z,,,,,54,16.7,
2018-01-14T00:04:45.199Z,,,,,54,16.5,
2018-01-14T00:04:55.209Z,34.1,,,,54,16.4,
2018-01-14T00:05:05.200Z,,,,,54,16.2,
2018-01-14T00:05:15.308Z,34.2,,,,54,16.1,
2018-01-14T00:05:25.211Z,,,,,54,15.9,
2018-01-14T00:05:35.256Z,34.3,,,,54,15.7,
2018-01-14T00:05:45.209Z,,,,,54,15.6,
2018-01-14T00:05:55.237Z,,,,,54,15.6,
2018-01-14T00:06:05.197Z,34.4,,,,54,15.6,
2018-01-14T00:06:15.294Z,,,,,54,15.4,
2018-01-14T00:06:25.196Z,,,,,54,15.3,
2018-01-14T00:06:35.194Z,,,,,54,15.3,
2018-01-14T00:06:45.204Z,,,,,54,15.1,
2018-01-14T00:06:55.230Z,34.5,,,,54,15.1,
2018-01-14T00:07:05.205Z,,,,,54,15,
2018-01-14T00:07:15.332Z,,,,,54,15,
2018-01-14T00:07:25.203Z,,,,,54,15,
2018-01-14T00:07:35.271Z,,,,,54,14.8,
2018-01-14T00:07:45.202Z,,,,,54,14.8,
2018-01-14T00:07:55.251Z,,,,,54,14.7,
2018-01-14T00:08:05.223Z,,,,,54,14.7,
2018-01-14T00:08:15.302Z,,,,,54,14.7,
2018-01-14T00:08:25.224Z,,,,,54,14.5,
2018-01-14T00:08:35.199Z,34.4,,,,54,14.5,
2018-01-14T00:08:45.209Z,,,,,54,14.5,
2018-01-14T00:08:55.196Z,,,,,54,14.5,
2018-01-14T00:09:05.199Z,,,,,54,14.3,
2018-01-14T00:09:15.347Z,,,,,54,14.3,
2018-01-14T00:09:25.207Z,,,,,54,14.3,
2018-01-14T00:09:35.196Z,,,,,54,14.3,
2018-01-14T00:09:45.237Z,,,,,54,14.3,
2018-01-14T00:09:55.205Z,,,,,54,14.2,
2018-01-14T00:10:05.196Z,,,,,54,14.2,
2018-01-14T00:10:15.364Z,34.3,,,,54,14.2,
2018-01-14T00:10:25.203Z,,,,,54,14.2,
2018-01-14T00:10:35.208Z,,,,,54,14.2,
2018-01-14T00:10:45.206Z,,,,,54,14,
2018-01-14T00:10:55.207Z,,,,,54,14,
2018-01-14T00:11:05.207Z,,,,,54,14,
2018-01-14T00:11:15.346Z,34.2,,,,54,14,
2018-01-14T00:11:25.198Z,,,,,54,14,
2018-01-14T00:11:35.206Z,,,,,54,14,
2018-01-14T00:11:45.202Z,,,,,54,13.9,
2018-01-14T00:11:55.207Z,,,,,54,13.9,
2018-01-14T00:12:05.210Z,34.1,,,,54,13.9,
2018-01-14T00:12:15.350Z,,,,,54,13.9,
2018-01-14T00:12:25.277Z,,,,,54,13.9,
2018-01-14T00:12:35.230Z,,,,,54,13.9,
2018-01-14T00:12:45.206Z,,,,,54,13.9,
2018-01-14T00:12:55.240Z,,,,,54,13.9,
2018-01-14T00:13:05.200Z,,,,,54,13.7,
2018-01-14T00:13:15.475Z,34,,,,54,13.7,
2018-01-14T00:13:25.228Z,,,,,54,13.7,
2018-01-14T00:13:35.251Z,,,,,54,13.7,
2018-01-14T00:13:45.272Z,,,,,54,13.7,
2018-01-14T00:13:55.198Z,,,,,54,13.7,
2018-01-14T00:14:05.216Z,,,,,54,13.7,
2018-01-14T00:14:15.408Z,33.9,,,,54,13.7,
2018-01-14T00:14:25.227Z,,,,,54,13.6,
2018-01-14T00:14:35.228Z,,,,,54,13.7,
2018-01-14T00:14:45.202Z,,,,,54,13.7,
2018-01-14T00:14:55.202Z,,,,,54,13.6,
2018-01-14T00:15:05.208Z,,,,,54,13.6,
2018-01-14T00:15:15.352Z,,,,,54,13.6,
2018-01-14T00:15:25.199Z,33.8,,,,54,13.6,
2018-01-14T00:15:35.203Z,,,,,54,13.6,
2018-01-14T00:15:45.210Z,,,,,54,13.6,
2018-01-14T00:15:55.209Z,,,,,54,13.6,
2018-01-14T00:16:05.200Z,,,,,54,13.6,
2018-01-14T00:16:15.480Z,,,,,54,13.6,
2018-01-14T00:16:25.199Z,,,,,54,13.6,
2018-01-14T00:16:35.235Z,,,,,54,13.6,
2018-01-14T00:16:45.240Z,33.7,,,,54,13.6,
2018-01-14T00:16:55.201Z,,,,,54,13.6,
2018-01-14T00:17:05.250Z,,,,,54,13.4,
2018-01-14T00:17:15.314Z,,,,,54,13.6,
2018-01-14T00:17:25.205Z,,,,,54,13.6,
2018-01-14T00:17:35.201Z,,,,,54,13.4,
2018-01-14T00:17:45.214Z,,,,,54,13.6,
2018-01-14T00:17:55.219Z,,,,,54,13.4,
2018-01-14T00:18:05.253Z,33.6,,,,54,13.4,
2018-01-14T00:18:15.343Z,,,,,54,13.4,
2018-01-14T00:18:25.205Z,,,,,54,13.4,
2018-01-14T00:18:35.235Z,,,,,54,13.4,
2018-01-14T00:18:45.290Z,,,,,54,13.4,
2018-01-14T00:18:55.223Z,33.6,1,0,61,54,13.4,0
2018-01-14T00:19:05.206Z,,,,,54,13.4,
2018-01-14T00:19:15.342Z,,,,,54,13.4,
2018-01-14T00:19:25.207Z,,,,,54,13.4,
2018-01-14T00:19:35.208Z,,,,,54,13.4,
2018-01-14T00:19:45.206Z,33.5,,,,54,13.4,
2018-01-14T00:19:55.257Z,,,,,54,13.4,
2018-01-14T00:20:05.215Z,33.6,1,,,54,13.2,0
2018-01-14T00:20:15.351Z,38.1,,35,,54,13.2,
2018-01-14T00:20:25.214Z,37.9,,29,,54,13.6,
2018-01-14T00:20:35.260Z,36.5,,,,54,14,
2018-01-14T00:20:45.203Z,37.5,,29,,54,15.3,
2018-01-14T00:20:55.219Z,37.7,,30,,54,16.1,
2018-01-14T00:21:05.245Z,37.8,,29,,54,16.8,
2018-01-14T00:21:15.314Z,,,,,54,17.4,
2018-01-14T00:21:25.210Z,37.9,,,,54,17.7,
2018-01-14T00:21:35.211Z,37.9,,29,,54,18.1,
2018-01-14T00:21:45.205Z,38,,30,,54,18.4,
2018-01-14T00:21:55.240Z,38.1,,29,,54,18.5,
2018-01-14T00:22:05.223Z,38.2,,,,54,18.6,
2018-01-14T00:22:15.328Z,38.3,,,,54,18.9,
2018-01-14T00:22:25.203Z,,,,,54,18.9,
2018-01-14T00:22:35.204Z,38.4,,,,54,19,
2018-01-14T00:22:45.213Z,,,,,54,19.2,
2018-01-14T00:22:55.201Z,38.5,,,,54,19.3,
2018-01-14T00:23:05.202Z,38.6,,,,54,19.3,
2018-01-14T00:23:15.359Z,38.8,,,,54,19.4,
2018-01-14T00:23:25.204Z,39.1,,,,54,19.6,
2018-01-14T00:23:35.224Z,39.2,,,,54,19.6,
2018-01-14T00:23:45.226Z,39.3,,,,54,19.7,
2018-01-14T00:23:55.243Z,39.5,,,,54,19.7,
2018-01-14T00:24:05.251Z,39.6,,,,54,19.8,
2018-01-14T00:24:15.320Z,39.8,,,,54,20,
2018-01-14T00:24:25.227Z,40,,,,54,20,
2018-01-14T00:24:35.213Z,40.1,,30,,54,20.1,
2018-01-14T00:24:45.203Z,40.2,,29,,54,20.2,
2018-01-14T00:24:55.248Z,40.4,,,,54,20.2,
2018-01-14T00:25:05.219Z,40.5,,30,,54,20.4,
2018-01-14T00:25:15.354Z,40.7,,29,,54,20.4,
2018-01-14T00:25:25.231Z,40.8,,,,54,20.5,
2018-01-14T00:25:35.204Z,41,,,,54,20.6,
2018-01-14T00:25:45.209Z,41.1,,,,54,20.6,
2018-01-14T00:25:55.205Z,41.2,,,,54,20.8,
2018-01-14T00:26:05.220Z,41.4,,,,54,20.8,
2018-01-14T00:26:15.316Z,41.5,,,,54,20.9,
2018-01-14T00:26:25.223Z,41.6,,,,54,20.9,
2018-01-14T00:26:35.211Z,41.8,,,,54,21.1,
2018-01-14T00:26:45.228Z,42,,,,54,21.1,
2018-01-14T00:26:55.212Z,42.1,,,,54,21.2,
2018-01-14T00:27:05.207Z,42.2,,,,54,21.3,
2018-01-14T00:27:15.312Z,42.3,,,,54,21.3,
2018-01-14T00:27:25.223Z,42.6,,,,54,21.3,
2018-01-14T00:27:35.210Z,42.7,,,,54,21.5,
2018-01-14T00:27:45.234Z,42.8,,,,54,21.6,
2018-01-14T00:27:55.216Z,42.9,,,,54,21.6,
2018-01-14T00:28:05.225Z,43.1,,,,54,21.6,
2018-01-14T00:28:15.307Z,43.2,,,,54,21.7,
2018-01-14T00:28:25.287Z,43.3,,,,54,21.9,
2018-01-14T00:28:35.228Z,43.5,,,,54,21.9,
2018-01-14T00:28:45.257Z,43.6,,,,54,21.9,
2018-01-14T00:28:55.216Z,43.7,,30,,54,22,
2018-01-14T00:29:05.235Z,43.8,,,,54,22,
2018-01-14T00:29:15.349Z,44,,29,,54,22.1,
2018-01-14T00:29:25.300Z,43.9,1,0,,54,22.1,0
2018-01-14T00:29:35.229Z,40.9,,,,54,22.1,
2018-01-14T00:29:45.219Z,40.3,,,,54,22,
2018-01-14T00:29:55.253Z,39.7,,,,54,21.9,
2018-01-14T00:30:05.219Z,38.8,,,,54,21.6,
2018-01-14T00:30:15.325Z,38.3,,,,54,21.3,
2018-01-14T00:30:25.209Z,37.9,,,,54,21.3,
2018-01-14T00:30:35.222Z,37.4,,,,54,21.2,
2018-01-14T00:30:45.206Z,36.9,,,,54,21.2,
2018-01-14T00:30:55.219Z,36.7,,,,54,21.1,
2018-01-14T00:31:05.229Z,36.4,,,,54,20.9,
2018-01-14T00:31:15.330Z,36.2,,,,54,20.9,
2018-01-14T00:31:25.218Z,35.9,,,,54,20.8,
2018-01-14T00:31:35.208Z,35.7,,,,54,20.6,
2018-01-14T00:31:45.402Z,35.6,,,,54,20.5,
2018-01-14T00:31:55.219Z,35.4,,,,54,20.4,
2018-01-14T00:32:05.225Z,35.2,,,,54,20.4,
2018-01-14T00:32:15.332Z,34.9,,,,54,20.1,
2018-01-14T00:32:25.219Z,34.8,,,,54,20.1,
2018-01-14T00:32:35.212Z,,,,,54,20.1,
2018-01-14T00:32:45.240Z,,,,,54,20,
2018-01-14T00:32:55.232Z,,,,,54,20,
2018-01-14T00:33:05.213Z,,,,,54,19.8,
2018-01-14T00:33:15.392Z,,,,,54,19.4,
2018-01-14T00:33:25.224Z,34.7,,,,54,19.2,
2018-01-14T00:33:35.212Z,,,,,54,19,
2018-01-14T00:33:45.268Z,,,,,54,18.8,
2018-01-14T00:33:55.209Z,,,,,54,18.5,
2018-01-14T00:34:05.211Z,34.8,,,,54,18.2,
2018-01-14T00:34:15.351Z,,,,,54,17.9,
2018-01-14T00:34:25.232Z,,,,,54,17.4,
2018-01-14T00:34:35.219Z,,,,,54,17.3,
2018-01-14T00:34:45.218Z,34.9,,,,54,17,
2018-01-14T00:34:55.210Z,,,,,54,16.8,
2018-01-14T00:35:05.217Z,35.1,,,,54,16.7,
2018-01-14T00:35:15.335Z,,,,,54,16.8,
2018-01-14T00:35:25.212Z,35.2,,,,54,16.8,
2018-01-14T00:35:35.250Z,,,,,54,16.7,
2018-01-14T00:35:45.221Z,35.3,,,,54,16.5,
2018-01-14T00:35:55.236Z,,,,,54,16.4,
2018-01-14T00:36:05.255Z,,,,,54,16.4,
2018-01-14T00:36:15.347Z,35.4,,,,54,16.2,
2018-01-14T00:36:25.211Z,,,,,54,16.1,
2018-01-14T00:36:35.217Z,,,,,54,15.9,
2018-01-14T00:36:45.247Z,,,,,54,15.9,
2018-01-14T00:36:55.225Z,35.5,,,,54,15.7,
2018-01-14T00:37:05.214Z,,,,,54,15.6,
2018-01-14T00:37:15.330Z,,,,,54,15.6,
2018-01-14T00:37:25.225Z,,,,,54,15.4,
2018-01-14T00:37:35.220Z,,,,,54,15.3,
2018-01-14T00:37:45.254Z,,,,,54,15.3,
2018-01-14T00:37:55.217Z,,,,,54,15.1,
2018-01-14T00:38:05.213Z,,,,,54,15.1,
2018-01-14T00:38:15.365Z,,,,,54,15.1,
2018-01-14T00:38:25.224Z,,,,,54,15,
2018-01-14T00:38:35.224Z,,,,,54,15,
2018-01-14T00:38:45.261Z,,,,,54,14.8,
2018-01-14T00:38:55.237Z,35.4,,,,54,14.8,
2018-01-14T00:39:05.211Z,35.5,,,,54,14.7,
2018-01-14T00:39:15.312Z,35.4,,,,54,14.7,
2018-01-14T00:39:25.211Z,,,,,54,14.7,
2018-01-14T00:39:35.251Z,,,,,54,14.5,
2018-01-14T00:39:45.231Z,,,,,54,14.3,
2018-01-14T00:39:55.248Z,,,,,54,14.3,
2018-01-14T00:40:05.220Z,,,,,54,14.2,
2018-01-14T00:40:15.313Z,,,,,54,14.3,
2018-01-14T00:40:25.270Z,35.3,,,,54,14.2,
2018-01-14T00:40:35.241Z,,,,,54,14.2,
2018-01-14T00:40:45.221Z,,,,,54,14.2,
2018-01-14T00:40:55.291Z,,,,,54,14.3,
2018-01-14T00:41:05.241Z,,,,,54,14.3,
2018-01-14T00:41:15.347Z,,,,,54,14.3,
2018-01-14T00:41:25.216Z,35.2,,,,54,14.3,
2018-01-14T00:41:35.217Z,,,,,54,14.2,
2018-01-14T00:41:45.223Z,,,,,54,14.2,
2018-01-14T00:41:55.220Z,,,,,54,14.2,
2018-01-14T00:42:05.221Z,,,,,54,14,
2018-01-14T00:42:15.325Z,,,,,54,14,
2018-01-14T00:42:25.230Z,35.1,,,,54,14,
2018-01-14T00:42:35.253Z,,,,,54,14,
2018-01-14T00:42:45.229Z,,,,,54,13.9,
2018-01-14T00:42:55.224Z,,,,,54,13.9,
2018-01-14T00:43:05.224Z,,,,,54,13.9,
2018-01-14T00:43:15.401Z,34.9,,,,54,13.7,
2018-01-14T00:43:25.234Z,34.9,,,,54,13.7,
2018-01-14T00:43:35.227Z,,,,,54,13.6,
2018-01-14T00:43:45.234Z,,,,,54,13.6,
2018-01-14T00:43:55.221Z,,,,,54,13.6,
2018-01-14T00:44:05.215Z,,,,,54,13.4,
2018-01-14T00:44:15.318Z,,,,,54,13.4,
2018-01-14T00:44:25.235Z,34.8,,,,54,13.2,
2018-01-14T00:44:35.236Z,,,,,54,13.2,
2018-01-14T00:44:45.293Z,,,,,54,13.1,
2018-01-14T00:44:55.296Z,,,,,54,13.1,
2018-01-14T00:45:05.216Z,,,,,54,13.1,
2018-01-14T00:45:15.333Z,,,,,54,12.9,
2018-01-14T00:45:25.258Z,34.7,,,,54,12.8,
2018-01-14T00:45:35.233Z,,,,,54,12.8,
2018-01-14T00:45:45.222Z,,,,,54,12.6,
2018-01-14T00:45:55.225Z,,,,,54,12.6,
2018-01-14T00:46:05.223Z,,,,,54,12.6,
2018-01-14T00:46:15.380Z,,,,,54,12.8,
2018-01-14T00:46:25.257Z,,,,,54,12.8,
2018-01-14T00:46:35.221Z,,,,,54,12.8,
2018-01-14T00:46:45.238Z,,,,,54,12.8,
2018-01-14T00:46:55.218Z,34.6,,,,54,12.8,
2018-01-14T00:47:05.218Z,,,,,54,12.8,
2018-01-14T00:47:15.318Z,,,,,54,12.8,
2018-01-14T00:47:25.218Z,,,,,54,12.8,
2018-01-14T00:47:35.237Z,,,,,54,12.9,
2018-01-14T00:47:45.218Z,,,,,54,12.9,
2018-01-14T00:47:55.225Z,34.5,,,,54,12.9,
2018-01-14T00:48:05.218Z,,,,,54,12.9,
2018-01-14T00:48:15.350Z,,,,,54,13.1,
2018-01-14T00:48:25.226Z,,,,,54,13.1,
2018-01-14T00:48:35.257Z,,,,,54,13.1,
2018-01-14T00:48:45.222Z,,,,,54,13.1,
2018-01-14T00:48:55.226Z,,,,,54,13.2,
2018-01-14T00:49:05.257Z,,,,,54,13.2,
2018-01-14T00:49:15.358Z,,,,,54,13.2,
2018-01-14T00:49:25.225Z,,,,,54,13.2,
2018-01-14T00:49:35.240Z,34.4,,,,54,13.4,
2018-01-14T00:49:45.230Z,,,,,54,13.4,
2018-01-14T00:49:55.229Z,,,,,54,13.4,
2018-01-14T00:50:05.221Z,,,,,54,13.4,
2018-01-14T00:50:15.318Z,,,,,54,13.6,
2018-01-14T00:50:25.222Z,,,,,54,13.6,
2018-01-14T00:50:35.271Z,,,,,54,13.6,
2018-01-14T00:50:45.246Z,34.3,,,,54,13.6,
2018-01-14T00:50:55.244Z,34.4,,,,54,13.6,
2018-01-14T00:51:05.226Z,34.3,,,,54,13.7,
2018-01-14T00:51:15.334Z,,,,,54,13.7,
2018-01-14T00:51:25.219Z,,,,,54,13.7,
2018-01-14T00:51:35.260Z,,,,,54,13.7,
2018-01-14T00:51:45.223Z,,,,,54,13.7,
2018-01-14T00:51:55.226Z,,,,,54,13.9,
2018-01-14T00:52:05.253Z,,,,,54,13.9,
2018-01-14T00:52:15.418Z,,,,,54,13.9,
2018-01-14T00:52:25.277Z,,,,,54,13.9,
2018-01-14T00:52:35.287Z,34.2,,,,54,14,
2018-01-14T00:52:45.233Z,,,,,54,14,
2018-01-14T00:52:55.255Z,,,,,54,14,
2018-01-14T00:53:05.225Z,,,,,54,14,
2018-01-14T00:53:15.424Z,,,,,54,14,
2018-01-14T00:53:25.243Z,,,,,54,14.2,
2018-01-14T00:53:35.288Z,,,,,54,14.2,
2018-01-14T00:53:45.235Z,,,,,54,14.2,
2018-01-14T00:53:55.261Z,,,,,54,14.2,
2018-01-14T00:54:05.236Z,,,,,54,14.2,
2018-01-14T00:54:15.344Z,34.1,,,,54,14.2,
2018-01-14T00:54:25.236Z,,,,,54,14.2,
2018-01-14T00:54:35.433Z,,,,,54,14.3,
2018-01-14T00:54:45.222Z,38.3,1,39,,54,14.3,0
2018-01-14T00:54:55.245Z,38.8,,29,,54,14.3,
2018-01-14T00:55:05.260Z,36.6,,29,,54,14.3,
2018-01-14T00:55:15.331Z,37.7,,,,54,14.7,
2018-01-14T00:55:25.245Z,37.8,,30,,54,15,
2018-01-14T00:55:35.303Z,,,29,,54,15.4,
2018-01-14T00:55:45.230Z,37.9,0,,0,54,18.1,2
2018-01-14T00:55:55.227Z,36.7,,36,,54,16.1,
2018-01-14T00:56:05.239Z,39.1,,37,,54,37.1,
2018-01-14T00:56:15.322Z,42.2,,58,,54,38.9,
2018-01-14T00:56:25.228Z,44.2,,56,,54,42,
2018-01-14T00:56:35.239Z,47,,55,,54,44.4,
2018-01-14T00:56:45.230Z,48.2,,54,,54,46.5,
2018-01-14T00:56:55.228Z,50.1,,62,,54,48,
2018-01-14T00:57:05.234Z,52,,59,,54,49.7,
2018-01-14T00:57:15.334Z,53,,55,,54,50.9,
2018-01-14T00:57:25.239Z,52.8,0,0,,54,51.8,0
2018-01-14T00:57:35.230Z,51.9,,,,54,52,
2018-01-14T00:57:45.230Z,44.7,,,,54,51.8,
2018-01-14T00:57:55.266Z,46.2,,,,54,50.9,
2018-01-14T00:58:05.262Z,50.1,,,,54,49.8,
2018-01-14T00:58:15.385Z,51.1,,,,54,48.6,
2018-01-14T00:58:25.283Z,51.6,1,,61,54,47.5,0
2018-01-14T00:58:35.230Z,51.7,,,,54,46.5,
2018-01-14T00:58:45.231Z,51.8,,,,54,45.8,
2018-01-14T00:58:55.230Z,51.9,,,,54,45.2,
2018-01-14T00:59:05.267Z,,,,,54,44.7,
2018-01-14T00:59:15.345Z,,,,,54,44.3,
2018-01-14T00:59:25.230Z,,,,,54,44.2,
2018-01-14T00:59:35.247Z,51.8,,,,54,44,
2018-01-14T00:59:45.252Z,,,,,54,43.9,
2018-01-14T00:59:55.234Z,,,,,54,43.7,
2018-01-14T01:00:05.228Z,,,,,54,43.4,
2018-01-14T01:00:15.323Z,,,,,54,42.8,
2018-01-14T01:00:25.242Z,,,,,54,41.9,
2018-01-14T01:00:35.243Z,51.7,,,,54,41.1,
2018-01-14T01:00:45.236Z,,,,,54,40.2,
2018-01-14T01:00:55.303Z,,,,,54,39.3,
2018-01-14T01:01:05.233Z,51.6,,,,54,38.5,
2018-01-14T01:01:15.344Z,,,,,54,37.7,
2018-01-14T01:01:25.303Z,,,,,54,36.9,
2018-01-14T01:01:35.226Z,,,,,54,36.2,
2018-01-14T01:01:45.234Z,51.5,,,,54,35.6,
2018-01-14T01:01:55.264Z,,,,,54,34.8,
2018-01-14T01:02:05.228Z,51.4,,,,54,34.3,
2018-01-14T01:02:15.364Z,,,,,54,33.7,
2018-01-14T01:02:25.224Z,,,,,54,33.2,
2018-01-14T01:02:35.255Z,51.3,,,,54,32.6,
2018-01-14T01:02:45.227Z,,,,,54,32.1,
2018-01-14T01:02:55.237Z,51.4,1,44,,54,31.5,0
2018-01-14T01:03:05.250Z,52.1,,35,,54,30.9,
2018-01-14T01:03:15.416Z,43.5,,29,,54,30.6,
2018-01-14T01:03:25.260Z,43.2,,,,54,30.7,
2018-01-14T01:03:35.228Z,42.9,,,,54,30.8,
2018-01-14T01:03:45.290Z,41.4,,,,54,30.9,
2018-01-14T01:03:55.265Z,40.9,,,,54,30.9,
2018-01-14T01:04:05.234Z,40.3,,,,54,30.9,
2018-01-14T01:04:15.346Z,39.9,,,,54,30.9,
2018-01-14T01:04:25.317Z,39.8,,,,54,30.7,
2018-01-14T01:04:35.311Z,39.6,,30,,54,30.4,
2018-01-14T01:04:45.270Z,,,29,,54,30.2,
2018-01-14T01:04:55.227Z,,,,,54,30,
2018-01-14T01:05:05.241Z,,,,,54,29.7,
2018-01-14T01:05:15.339Z,39.7,,,,54,29.5,
2018-01-14T01:05:25.247Z,,,,,54,29.1,
2018-01-14T01:05:35.278Z,39.8,,,,54,29,
2018-01-14T01:05:45.314Z,39.9,,,,54,28.7,
2018-01-14T01:05:55.281Z,39.9,,,,54,28.6,
2018-01-14T01:06:05.228Z,40,,,,54,28.5,
2018-01-14T01:06:15.375Z,,,,,54,28.3,
2018-01-14T01:06:25.246Z,,,,,54,28.1,
2018-01-14T01:06:35.229Z,40.1,,,,54,28,
2018-01-14T01:06:45.231Z,40.2,,,,54,27.9,
2018-01-14T01:06:55.232Z,40.3,,,,54,27.8,
2018-01-14T01:07:05.233Z,40.4,,,,54,27.7,
2018-01-14T01:07:15.340Z,39.7,1,0,,54,27.5,0
2018-01-14T01:07:25.230Z,37.6,,,,54,27.4,
2018-01-14T01:07:35.233Z,36.6,,,,54,27.3,
2018-01-14T01:07:45.234Z,35.9,,,,54,27.2,
2018-01-14T01:07:55.240Z,35.3,,,,54,26.9,
2018-01-14T01:08:05.329Z,34.7,,,,54,26.7,
2018-01-14T01:08:15.431Z,34.2,,,,54,26.5,
2018-01-14T01:08:25.230Z,33.8,,,,54,26.2,
2018-01-14T01:08:35.259Z,33.5,,,,54,26,
2018-01-14T01:08:45.249Z,33.2,,,,54,25.7,
2018-01-14T01:08:55.242Z,32.8,,,,54,25.6,
2018-01-14T01:09:05.234Z,32.6,,,,54,25.4,
2018-01-14T01:09:15.331Z,32.4,,,,54,25.1,
2018-01-14T01:09:25.260Z,32.2,,,,54,25,
2018-01-14T01:09:35.314Z,32.1,,,,54,24.9,
2018-01-14T01:09:45.233Z,31.9,,,,54,24.7,
2018-01-14T01:09:55.272Z,31.8,,,,54,24.4,
2018-01-14T01:10:05.248Z,31.7,,,,54,24.2,
2018-01-14T01:10:15.357Z,31.6,,,,54,24,
2018-01-14T01:10:25.253Z,,,,,54,23.8,
2018-01-14T01:10:35.313Z,,,,,54,23.7,
2018-01-14T01:10:45.239Z,,,,,54,23.7,
2018-01-14T01:10:55.229Z,,,,,54,23.8,
2018-01-14T01:11:05.304Z,,,,,54,23.7,
2018-01-14T01:11:15.352Z,,,,,54,23.4,
2018-01-14T01:11:25.239Z,31.5,,,,54,23.1,
2018-01-14T01:11:35.259Z,,,,,54,22.8,
2018-01-14T01:11:45.246Z,31.6,,,,54,22.5,
2018-01-14T01:11:55.243Z,,,,,54,22.1,
2018-01-14T01:12:05.273Z,31.5,,,,54,21.9,
2018-01-14T01:12:15.332Z,31.6,,,,54,21.6,
2018-01-14T01:12:25.236Z,,,,,54,21.3,
2018-01-14T01:12:35.324Z,31.6,0,,5,54,21.1,0
2018-01-14T01:12:45.235Z,,,,,54,20.8,
2018-01-14T01:12:55.248Z,,1,,61,54,20.5,0
2018-01-14T01:13:05.237Z,,0,,5,54,20.2,0
2018-01-14T01:13:15.331Z,,,,,54,20,
2018-01-14T01:13:25.240Z,,,,,54,19.7,
2018-01-14T01:13:35.290Z,,,,,54,19.6,
2018-01-14T01:13:45.237Z,31.7,,,,54,19.4,
2018-01-14T01:13:55.297Z,,,,,54,19.2,
2018-01-14T01:14:05.323Z,,,,,54,19,
2018-01-14T01:14:15.356Z,31.8,,,,54,18.9,
2018-01-14T01:14:25.235Z,,,,,54,18.8,
2018-01-14T01:14:35.297Z,,,,,54,18.6,
2018-01-14T01:14:45.240Z,31.9,,,,54,18.5,
2018-01-14T01:14:55.301Z,,,,,54,18.4,
2018-01-14T01:15:05.246Z,32,,,,54,18.4,
2018-01-14T01:15:15.376Z,32,,,,54,18.2,
2018-01-14T01:15:25.249Z,,,,,54,18.1,
2018-01-14T01:15:35.241Z,,,,,54,17.9,
2018-01-14T01:15:45.233Z,32.1,,,,54,17.9,
2018-01-14T01:15:55.235Z,,,,,54,17.8,
2018-01-14T01:16:05.234Z,,,,,54,17.7,
2018-01-14T01:16:15.383Z,32.2,,,,54,17.5,
2018-01-14T01:16:25.256Z,,,,,54,17.5,
2018-01-14T01:16:35.262Z,,,,,54,17.4,
2018-01-14T01:16:45.312Z,,,,,54,17.4,
2018-01-14T01:16:55.280Z,,,,,54,17.3,
2018-01-14T01:17:05.248Z,32.3,,,,54,17.1,
2018-01-14T01:17:15.375Z,,,,,54,17.1,
2018-01-14T01:17:25.260Z,,,,,54,17.1,
2018-01-14T01:17:35.248Z,,,,,54,17,
2018-01-14T01:17:45.242Z,,,,,54,16.8,
2018-01-14T01:17:55.244Z,,,,,54,16.8,
2018-01-14T01:18:05.249Z,,,,,54,16.8,
2018-01-14T01:18:15.388Z,,,,,54,16.7,
2018-01-14T01:18:25.265Z,,,,,54,16.7,
2018-01-14T01:18:35.237Z,,,,,54,16.5,
2018-01-14T01:18:45.247Z,,,,,54,16.5,
2018-01-14T01:18:55.237Z,,,,,54,16.4,
2018-01-14T01:19:05.258Z,32.3,0,0,5,54,16.4,0
2018-01-14T01:19:15.339Z,,,,,54,16.2,
2018-01-14T01:19:25.280Z,,,,,54,16.2,
