Time,ChActive,HwTOutlet,PrimT,PrimTSet,HwTSet,ActPow,HwActive
2017-12-14T00:00:02.896Z,,10.1,,,54,,
2017-12-14T00:00:12.899Z,,10.1,,,54,,
2017-12-14T00:00:22.899Z,,10.1,,,54,,
2017-12-14T00:00:32.905Z,,10.1,,,54,,
2017-12-14T00:00:42.899Z,,10.1,,,54,,
2017-12-14T00:00:52.900Z,,10.1,,,54,,
2017-12-14T00:01:02.899Z,,10.1,,,54,,
2017-12-14T00:01:12.900Z,,10.1,,,54,,
2017-12-14T00:01:22.901Z,,10.1,,,54,,
2017-12-14T00:01:32.901Z,,10.1,,,54,,
2017-12-14T00:01:42.901Z,,10.1,,,54,,
2017-12-14T00:01:52.903Z,,10.1,,,54,,
2017-12-14T00:02:02.901Z,,10.1,27.7,,54,,
2017-12-14T00:02:12.902Z,,10.1,,,54,,
2017-12-14T00:02:22.902Z,,10.1,,,54,,
2017-12-14T00:02:32.903Z,,10.1,,,54,,
2017-12-14T00:02:42.900Z,,10.1,,,54,,
2017-12-14T00:02:52.908Z,,10.1,,,54,,
2017-12-14T00:03:02.916Z,,10.1,,,54,,
2017-12-14T00:03:12.909Z,,10.1,,,54,,
2017-12-14T00:03:22.910Z,,10.1,,,54,,
2017-12-14T00:03:32.907Z,,10.1,,,54,,
2017-12-14T00:03:42.912Z,,10.1,,,54,,
2017-12-14T00:03:52.909Z,,10.1,,,54,,
2017-12-14T00:04:02.908Z,,10.1,,,54,,
2017-12-14T00:04:12.908Z,,10.1,,,54,,
2017-12-14T00:04:22.909Z,,10.1,,,54,,
2017-12-14T00:04:32.907Z,,10.1,,,54,,
2017-12-14T00:04:42.908Z,,10.1,,,54,,
2017-12-14T00:04:52.919Z,,10.1,,,54,,
2017-12-14T00:05:02.905Z,,10.1,,,54,,
2017-12-14T00:05:12.915Z,,10.1,,,54,,
2017-12-14T00:05:22.906Z,,10.1,27.6,,54,,
2017-12-14T00:05:32.911Z,,10.1,,,54,,
2017-12-14T00:05:42.905Z,,10.1,,,54,,
2017-12-14T00:05:52.905Z,,10.1,27.7,,54,,
2017-12-14T00:06:02.902Z,,10.1,27.6,,54,,
2017-12-14T00:06:12.902Z,,10.1,,,54,,
2017-12-14T00:06:22.910Z,,10.1,,,54,,
2017-12-14T00:06:32.903Z,,10.1,,,54,,
2017-12-14T00:06:42.904Z,,10.1,,,54,,
2017-12-14T00:06:52.903Z,,10.1,,,54,,
2017-12-14T00:07:02.904Z,,10.1,,,54,,
2017-12-14T00:07:12.906Z,,10.1,,,54,,
2017-12-14T00:07:22.907Z,,10.1,,,54,,
2017-12-14T00:07:32.902Z,,10.1,,,54,,
2017-12-14T00:07:42.906Z,,10.1,,,54,,
2017-12-14T00:07:52.904Z,,10.1,,,54,,
2017-12-14T00:08:02.906Z,,10.1,,,54,,
2017-12-14T00:08:12.908Z,,10.1,,,54,,
2017-12-14T00:08:22.908Z,,10.1,,,54,,
2017-12-14T00:08:32.904Z,,10.1,,,54,,
2017-12-14T00:08:42.910Z,,10.1,,,54,,
2017-12-14T00:08:52.903Z,,10.1,27.5,,54,,
2017-12-14T00:09:02.903Z,,10.1,,,54,,
2017-12-14T00:09:12.904Z,,10.1,,,54,,
2017-12-14T00:09:22.905Z,,10.1,,,54,,
2017-12-14T00:09:32.905Z,,10.1,,,54,,
2017-12-14T00:09:42.902Z,,10.1,,,54,,
2017-12-14T00:09:52.903Z,,10.1,,,54,,
2017-12-14T00:10:02.908Z,,10.1,,,54,,
2017-12-14T00:10:12.918Z,,10.1,,,54,,
2017-12-14T00:10:22.915Z,,10.1,,,54,,
2017-12-14T00:10:32.909Z,,10.1,,,54,,
2017-12-14T00:10:42.905Z,,10.1,,,54,,
2017-12-14T00:10:52.904Z,,10.1,,,54,,
2017-12-14T00:11:02.903Z,,10.1,,,54,,
2017-12-14T00:11:12.906Z,,10.1,,,54,,
2017-12-14T00:11:22.904Z,,10.1,,,54,,
2017-12-14T00:11:32.903Z,,10.1,,,54,,
2017-12-14T00:11:42.904Z,,10.1,,,54,,
2017-12-14T00:11:52.911Z,,10.1,,,54,,
2017-12-14T00:12:02.915Z,,10.1,,,54,,
2017-12-14T00:12:12.903Z,,10.1,,,54,,
2017-12-14T00:12:22.906Z,1,10.1,,61,54,,0
2017-12-14T00:12:32.907Z,,10.1,27.3,,54,,
2017-12-14T00:12:42.910Z,,10.1,,,54,,
2017-12-14T00:12:52.908Z,0,10.1,27.5,5,54,,0
2017-12-14T00:13:02.910Z,,10.1,27.3,,54,,
2017-12-14T00:13:12.910Z,1,10.1,,61,54,,0
2017-12-14T00:13:22.911Z,,10.1,,,54,,
2017-12-14T00:13:32.908Z,,10.1,,,54,,
2017-12-14T00:13:42.905Z,,10.1,,,54,,
2017-12-14T00:13:52.905Z,,10.1,,,54,,
2017-12-14T00:14:12.908Z,,10.1,,,54,,
2017-12-14T00:14:22.914Z,,10.1,,,54,,
2017-12-14T00:14:32.915Z,,10.1,,,54,,
2017-12-14T00:14:42.911Z,,10.1,,,54,,
2017-12-14T00:14:52.906Z,,10.1,,,54,,
2017-12-14T00:15:02.906Z,,10.1,,,54,,
2017-12-14T00:15:12.908Z,,10.1,,,54,,
2017-12-14T00:15:22.906Z,,10.1,,,54,,
2017-12-14T00:15:32.907Z,,10.1,,,54,,
2017-12-14T00:15:42.918Z,,10.1,,,54,,
2017-12-14T00:15:52.911Z,0,10.1,27.2,5,54,,0
2017-12-14T00:16:02.914Z,,10,27.3,,54,,
2017-12-14T00:16:12.906Z,,10.1,27.2,,54,,
2017-12-14T00:16:22.906Z,,10.1,,,54,,
2017-12-14T00:16:32.917Z,,10,,,54,,
2017-12-14T00:16:42.907Z,,10.1,,,54,,
2017-12-14T00:16:52.906Z,,10.1,,,54,,
2017-12-14T00:17:02.914Z,,10.1,,,54,,
2017-12-14T00:17:12.907Z,,10,,,54,,
2017-12-14T00:17:22.908Z,,10,,,54,,
2017-12-14T00:17:32.907Z,,10.1,,,54,,
2017-12-14T00:17:42.908Z,,10.1,,,54,,
2017-12-14T00:17:52.906Z,,10,,,54,,
2017-12-14T00:18:02.908Z,,10,,,54,,
2017-12-14T00:18:12.909Z,,10,,,54,,
2017-12-14T00:18:22.910Z,,10.1,,,54,,
2017-12-14T00:18:32.909Z,,10.1,,,54,,
2017-12-14T00:18:42.912Z,,10.1,,,54,,
2017-12-14T00:18:52.913Z,,10,,,54,,
2017-12-14T00:19:02.909Z,,10.1,,,54,,
2017-12-14T00:19:12.910Z,,10,,,54,,
2017-12-14T00:19:22.908Z,,10.1,,,54,,
2017-12-14T00:19:32.912Z,,10.1,,,54,,
2017-12-14T00:19:42.909Z,,10,27.1,,54,,
2017-12-14T00:19:52.917Z,,10.1,,,54,,
2017-12-14T00:20:02.910Z,,10,,,54,,
2017-12-14T00:20:12.910Z,,10,,,54,,
2017-12-14T00:20:22.914Z,,10,,,54,,
2017-12-14T00:20:32.909Z,,10,,,54,,
2017-12-14T00:20:42.910Z,,10.1,,,54,,
2017-12-14T00:20:52.911Z,,10,,,54,,
2017-12-14T00:21:02.909Z,,10,,,54,,
2017-12-14T00:21:12.911Z,,10,,,54,,
2017-12-14T00:21:22.911Z,,10,,,54,,
2017-12-14T00:21:32.912Z,,10,,,54,,
2017-12-14T00:21:42.914Z,,10.1,,,54,,
2017-12-14T00:21:52.917Z,,10,,,54,,
2017-12-14T00:22:02.912Z,,10,,,54,,
2017-12-14T00:22:12.913Z,,10,,,54,,
2017-12-14T00:22:22.913Z,,10,,,54,,
2017-12-14T00:22:32.925Z,,10,,,54,,
2017-12-14T00:22:42.910Z,,10,,,54,,
2017-12-14T00:22:52.913Z,,10,,,54,,
2017-12-14T00:23:02.914Z,,10,,,54,,
2017-12-14T00:23:12.911Z,1,10,28.3,61,54,45,0
2017-12-14T00:23:22.931Z,0,10,27.8,5,54,0,0
2017-12-14T00:23:32.910Z,,10.3,22.9,,54,,
2017-12-14T00:23:42.923Z,,11.3,23.1,,54,,
2017-12-14T00:23:52.915Z,,12,22.9,,54,,
2017-12-14T00:24:02.915Z,,,22.8,,,,
2017-12-14T00:24:12.915Z,1,12.6,22.2,61,54,,0
2017-12-14T00:24:22.911Z,0,12.9,,5,54,,0
2017-12-14T00:24:32.913Z,1,12.8,21.9,61,54,,0
2017-12-14T00:24:42.916Z,,12.8,21.8,,54,,
2017-12-14T00:24:52.916Z,,12.8,21.6,,54,,
2017-12-14T00:25:02.916Z,,12.8,21.4,,54,,
2017-12-14T00:25:12.915Z,,12.8,21.1,,54,,
2017-12-14T00:25:22.918Z,,13.1,20.8,,54,,
2017-12-14T00:25:32.915Z,,13.2,,,54,,
2017-12-14T00:25:42.911Z,,13.4,20.6,,54,,
2017-12-14T00:25:52.911Z,,13.6,20.5,,54,,
2017-12-14T00:26:02.913Z,,13.7,,,54,,
2017-12-14T00:26:12.918Z,,13.7,20.4,,54,,
2017-12-14T00:26:22.917Z,,13.7,,,54,,
2017-12-14T00:26:32.914Z,,13.9,20.2,,54,,
2017-12-14T00:26:42.927Z,,14,,,54,,
2017-12-14T00:26:52.912Z,,14,,,54,,
2017-12-14T00:27:02.915Z,,14,20.1,,54,,
2017-12-14T00:27:12.917Z,,14,,,54,,
2017-12-14T00:27:22.914Z,,13.9,,,54,,
2017-12-14T00:27:32.918Z,,13.9,,,54,,
2017-12-14T00:27:42.916Z,,13.9,,,54,,
2017-12-14T00:27:52.921Z,,13.6,,,54,,
2017-12-14T00:28:02.919Z,,13.2,,,54,,
2017-12-14T00:28:12.918Z,1,12.9,,,54,45,0
2017-12-14T00:28:22.918Z,,12.8,25.1,,54,34,
2017-12-14T00:28:32.929Z,,12.6,25.7,,54,30,
2017-12-14T00:28:42.938Z,,13.1,27,,54,29,
2017-12-14T00:28:52.914Z,,13.9,27.1,,54,,
2017-12-14T00:29:02.918Z,,14.7,28,,54,,
2017-12-14T00:29:12.917Z,,15,28.4,,54,,
2017-12-14T00:29:22.920Z,1,14.7,27.8,,54,0,0
2017-12-14T00:29:32.916Z,,14.5,25.9,,54,,
2017-12-14T00:29:42.934Z,,14.3,25.7,,54,,
2017-12-14T00:29:52.920Z,,15,24.9,,54,,
2017-12-14T00:30:02.915Z,,15.3,24.6,,54,,
2017-12-14T00:30:12.919Z,,15.1,23.9,,54,,
2017-12-14T00:30:22.920Z,,15,23.7,,54,,
2017-12-14T00:30:32.918Z,,15,23.5,,54,,
2017-12-14T00:30:42.919Z,,14.8,23.3,,54,,
2017-12-14T00:30:52.922Z,,14.7,22.9,,54,,
2017-12-14T00:31:02.923Z,,14.5,,,54,,
2017-12-14T00:31:12.918Z,,14.2,22.7,,54,,
2017-12-14T00:31:22.922Z,,14.2,22.5,,54,,
2017-12-14T00:31:32.914Z,,14,22.4,,54,,
2017-12-14T00:31:42.916Z,,14,22.3,,54,,
2017-12-14T00:31:52.916Z,,14,22.2,,54,,
2017-12-14T00:32:02.917Z,,14,,,54,,
2017-12-14T00:32:12.918Z,,13.9,22,,54,,
2017-12-14T00:32:22.918Z,,13.9,21.9,,54,,
2017-12-14T00:32:32.918Z,,13.9,,,54,,
2017-12-14T00:32:42.920Z,,13.6,,,54,,
2017-12-14T00:32:52.925Z,,14,,,54,,
2017-12-14T00:33:02.924Z,,14.3,,,54,,
2017-12-14T00:33:12.920Z,,14.3,,,54,,
2017-12-14T00:33:22.920Z,,14,,,54,,
2017-12-14T00:33:32.924Z,,13.7,21.9,,54,,
2017-12-14T00:33:42.925Z,,13.2,21.9,,54,,
2017-12-14T00:33:52.928Z,,12.9,21.9,,54,,
2017-12-14T00:34:02.920Z,,,22,,,,
2017-12-14T00:34:12.921Z,,12.5,22,,54,,
2017-12-14T00:34:22.925Z,,12.3,,,54,,
2017-12-14T00:34:32.922Z,,12.3,,,54,,
2017-12-14T00:34:42.922Z,,12.2,,,54,,
2017-12-14T00:34:52.917Z,,12,,,54,,
2017-12-14T00:35:02.919Z,,12,,,54,,
2017-12-14T00:35:12.919Z,,11.8,,,54,,
2017-12-14T00:35:22.916Z,,11.6,,,54,,
2017-12-14T00:35:32.917Z,,11.6,,,54,,
2017-12-14T00:35:42.920Z,,11.6,,,54,,
2017-12-14T00:35:52.925Z,,11.6,,,54,,
2017-12-14T00:36:02.920Z,,11.6,,,54,,
2017-12-14T00:36:12.917Z,,11.4,22.2,,54,,
2017-12-14T00:36:22.918Z,,11.4,,,54,,
2017-12-14T00:36:32.919Z,,11.4,,,54,,
2017-12-14T00:36:42.919Z,,11.3,,,54,,
2017-12-14T00:36:52.921Z,,11.3,,,54,,
2017-12-14T00:37:02.918Z,,11.3,,,54,,
2017-12-14T00:37:12.919Z,,11.3,,,54,,
2017-12-14T00:37:22.927Z,,11.3,,,54,,
2017-12-14T00:37:32.919Z,,11.3,22.3,,54,,
2017-12-14T00:37:42.922Z,,11.3,22.2,,54,,
2017-12-14T00:37:52.931Z,,11.3,22.3,,54,,
2017-12-14T00:38:02.924Z,,11.1,,,54,,
2017-12-14T00:38:12.930Z,,11.1,,,54,,
2017-12-14T00:38:22.920Z,,11.1,,,54,,
2017-12-14T00:38:32.921Z,1,11.1,,,54,,0
2017-12-14T00:38:42.931Z,,11.1,28.3,,54,34,
2017-12-14T00:38:52.921Z,,11.3,28.9,,54,29,
2017-12-14T00:39:02.919Z,,11.8,28,,54,,
2017-12-14T00:39:12.929Z,,12.5,29,,54,,
2017-12-14T00:39:22.924Z,,13.4,29.5,,54,,
2017-12-14T00:39:32.931Z,,14.5,30,,54,,
2017-12-14T00:39:42.920Z,,15,30.5,,54,,
2017-12-14T00:39:52.930Z,1,15.1,29.8,,54,0,0
2017-12-14T00:40:02.923Z,,15,27.8,,54,,
2017-12-14T00:40:12.922Z,,15.4,26.9,,54,,
2017-12-14T00:40:22.919Z,,15.1,26.7,,54,,
2017-12-14T00:40:32.924Z,,15.1,25.9,,54,,
2017-12-14T00:40:42.922Z,,15.4,25.5,,54,,
2017-12-14T00:40:52.922Z,,15.4,24.9,,54,,
2017-12-14T00:41:02.923Z,,15.3,24.8,,54,,
2017-12-14T00:41:12.928Z,,15.1,24.6,,54,,
2017-12-14T00:41:22.921Z,,15,24.3,,54,,
2017-12-14T00:41:32.920Z,,15,24.1,,54,,
2017-12-14T00:41:42.928Z,,15,23.9,,54,,
2017-12-14T00:41:52.939Z,,14.8,,,54,,
2017-12-14T00:42:02.923Z,,14.7,23.6,,54,,
2017-12-14T00:42:12.931Z,,14.5,23.5,,54,,
2017-12-14T00:42:22.922Z,,14.3,23.4,,54,,
2017-12-14T00:42:32.923Z,,14.3,23.3,,54,,
2017-12-14T00:42:42.923Z,,14.3,,,54,,
2017-12-14T00:42:52.934Z,,14.2,23.1,,54,,
2017-12-14T00:43:02.925Z,,14.2,,,54,,
2017-12-14T00:43:12.922Z,,14,,,54,,
2017-12-14T00:43:22.931Z,,14.3,,,54,,
2017-12-14T00:43:32.925Z,,14.7,,,54,,
2017-12-14T00:43:42.927Z,,14.5,,,54,,
2017-12-14T00:43:52.929Z,,14.2,,,54,,
2017-12-14T00:44:02.930Z,,13.9,23,,54,,
2017-12-14T00:44:12.926Z,,13.7,23.1,,54,,
2017-12-14T00:44:22.923Z,,13.4,23,,54,,
2017-12-14T00:44:32.929Z,,13.1,23.1,,54,,
2017-12-14T00:44:42.931Z,,12.8,,,54,,
2017-12-14T00:44:52.924Z,,12.6,23,,54,,
2017-12-14T00:45:02.923Z,,12.3,23.1,,54,,
2017-12-14T00:45:12.924Z,,12.3,,,54,,
2017-12-14T00:45:22.937Z,,12.3,,,54,,
2017-12-14T00:45:32.923Z,,12.2,,,54,,
2017-12-14T00:45:42.931Z,,12,,,54,,
2017-12-14T00:45:52.926Z,,12,,,54,,
2017-12-14T00:46:02.923Z,,11.8,,,54,,
2017-12-14T00:46:12.928Z,,11.8,,,54,,
2017-12-14T00:46:22.934Z,,11.8,,,54,,
2017-12-14T00:46:32.928Z,,11.6,,,54,,
2017-12-14T00:46:42.948Z,1,11.6,27,,54,40,0
2017-12-14T00:46:52.925Z,,11.6,30.2,,54,31,
2017-12-14T00:47:02.929Z,,12.2,28.9,,54,29,
2017-12-14T00:47:12.929Z,,12.6,29.2,,54,30,
2017-12-14T00:47:22.933Z,,13.6,30.1,,54,29,
2017-12-14T00:47:32.925Z,,14.3,30.5,,54,,
2017-12-14T00:47:42.932Z,,14.8,31.1,,54,,
2017-12-14T00:47:52.925Z,,14.8,31.4,,54,,
2017-12-14T00:48:02.926Z,,15.1,31.7,,54,,
2017-12-14T00:48:12.926Z,,15.4,32,,54,29,
2017-12-14T00:48:22.930Z,,15.6,32.3,,54,,
2017-12-14T00:48:32.925Z,,15.4,32.5,,54,,
2017-12-14T00:48:42.925Z,,15.6,32.8,,54,,
2017-12-14T00:48:52.932Z,,15.6,33.1,,54,,
2017-12-14T00:49:02.963Z,,15.9,33.3,,54,,
2017-12-14T00:49:12.936Z,,16.1,33.5,,54,,
2017-12-14T00:49:22.937Z,,16.2,33.7,,54,,
2017-12-14T00:49:32.938Z,,16.4,34,,54,,
2017-12-14T00:49:42.932Z,,16.5,,,54,,
2017-12-14T00:49:52.932Z,,16.7,34.2,,54,,
2017-12-14T00:50:02.929Z,,16.8,34.4,,54,,
2017-12-14T00:50:12.930Z,,17,34.5,,54,30,
2017-12-14T00:50:22.928Z,,17.1,34.7,,54,29,
2017-12-14T00:50:32.926Z,,17.3,35.1,,54,,
2017-12-14T00:50:42.933Z,,17.3,,,54,,
2017-12-14T00:50:52.933Z,,17.3,35.3,,54,,
2017-12-14T00:51:02.930Z,,17.3,35.5,,54,30,
2017-12-14T00:51:12.929Z,,17.3,35.6,,54,29,
2017-12-14T00:51:22.933Z,,17.3,35.8,,54,,
2017-12-14T00:51:32.930Z,,17.4,36,,54,30,
2017-12-14T00:51:42.931Z,,17.4,36.1,,54,29,
2017-12-14T00:51:52.929Z,,17.5,36.2,,54,,
2017-12-14T00:52:02.928Z,,17.7,36.3,,54,,
2017-12-14T00:52:12.928Z,,17.8,36.5,,54,,
2017-12-14T00:52:22.928Z,,17.9,36.6,,54,,
2017-12-14T00:52:32.929Z,,18.1,36.7,,54,,
2017-12-14T00:52:42.932Z,,18.1,37.1,,54,,
2017-12-14T00:52:52.931Z,,18.1,,,54,,
2017-12-14T00:53:02.932Z,,18.1,37.2,,54,,
2017-12-14T00:53:12.933Z,,18.2,37.4,,54,,
2017-12-14T00:53:22.931Z,,18.2,37.5,,54,,
2017-12-14T00:53:32.933Z,1,18.2,36.8,,54,0,0
2017-12-14T00:53:42.935Z,,18.4,34.8,,54,,
2017-12-14T00:53:52.930Z,,18.2,34.5,,54,,
2017-12-14T00:54:02.936Z,,17.9,33.7,,54,,
2017-12-14T00:54:12.932Z,,17.7,32.9,,54,,
2017-12-14T00:54:22.932Z,,17.5,32.7,,54,,
2017-12-14T00:54:32.937Z,,17.9,32.3,,54,,
2017-12-14T00:54:42.941Z,,17.4,31.9,,54,,
2017-12-14T00:54:52.929Z,,16.8,31.6,,54,,
2017-12-14T00:55:02.933Z,,16.5,31.3,,54,,
2017-12-14T00:55:12.930Z,,16.5,30.9,,54,,
2017-12-14T00:55:22.930Z,,16.8,30.7,,54,,
2017-12-14T00:55:32.933Z,,17.1,30.5,,54,,
2017-12-14T00:55:42.935Z,,17.1,30.3,,54,,
2017-12-14T00:55:52.932Z,,17,30.2,,54,,
2017-12-14T00:56:02.932Z,,16.7,29.9,,54,,
2017-12-14T00:56:12.934Z,1,16.2,29.9,61,54,0,0
2017-12-14T00:56:22.935Z,,15.9,29.6,,54,,
2017-12-14T00:56:32.929Z,,15.7,29.4,,54,,
2017-12-14T00:56:42.936Z,,15.7,,,54,,
2017-12-14T00:56:52.929Z,,16.1,,,54,,
2017-12-14T00:57:02.929Z,,16.5,,,54,,
2017-12-14T00:57:12.930Z,,16.7,,,54,,
2017-12-14T00:57:22.930Z,,16.5,,,54,,
2017-12-14T00:57:32.930Z,,16.2,,,54,,
2017-12-14T00:57:42.932Z,,15.7,,,54,,
2017-12-14T00:57:52.930Z,,15.4,,,54,,
2017-12-14T00:58:02.935Z,,15.1,,,54,,
2017-12-14T00:58:12.931Z,,14.8,,,54,,
2017-12-14T00:58:22.931Z,,14.5,,,54,,
2017-12-14T00:58:32.931Z,,14.2,,,54,,
2017-12-14T00:58:42.947Z,,14,,,54,,
2017-12-14T00:58:52.932Z,,13.7,,,54,,
2017-12-14T00:59:02.936Z,,13.6,29.5,,54,,
2017-12-14T00:59:12.944Z,,13.4,,,54,,
2017-12-14T00:59:22.932Z,,13.4,,,54,,
2017-12-14T00:59:32.933Z,,13.2,,,54,,
2017-12-14T00:59:42.941Z,,13.2,29.6,,54,,
2017-12-14T00:59:52.936Z,,13.2,,,54,,
2017-12-14T01:00:02.933Z,,13.1,,,54,,
2017-12-14T01:00:12.932Z,,13.1,29.8,,54,,
2017-12-14T01:00:22.933Z,,12.9,,,54,,
2017-12-14T01:00:32.932Z,,12.9,,,54,,
2017-12-14T01:00:42.937Z,,12.9,29.9,,54,,
2017-12-14T01:00:52.940Z,,12.8,,,54,,
2017-12-14T01:01:02.934Z,,12.8,,,54,,
2017-12-14T01:01:12.934Z,,12.8,,,54,,
2017-12-14T01:01:22.934Z,,12.8,30,,54,,
2017-12-14T01:01:32.934Z,,12.8,,,54,,
2017-12-14T01:01:42.938Z,,12.8,,,54,,
2017-12-14T01:01:52.931Z,,12.6,,,54,,
2017-12-14T01:02:02.932Z,,12.6,,,54,,
2017-12-14T01:02:12.935Z,,12.6,,,54,,
2017-12-14T01:02:22.936Z,,12.6,,,54,,
2017-12-14T01:02:32.935Z,,12.5,,,54,,
2017-12-14T01:02:42.936Z,,12.5,,,54,,
2017-12-14T01:02:52.933Z,,12.5,,,54,,
2017-12-14T01:03:02.936Z,,12.5,,,54,,
2017-12-14T01:03:12.933Z,,12.5,,,54,,
2017-12-14T01:03:22.933Z,,12.5,29.9,,54,,
2017-12-14T01:03:32.938Z,,12.3,30,,54,,
2017-12-14T01:03:42.939Z,,12.3,30,,54,,
2017-12-14T01:03:52.935Z,,12.3,29.9,,54,,
2017-12-14T01:04:02.936Z,,12.3,,,54,,
2017-12-14T01:04:12.937Z,,12.3,,,54,,
2017-12-14T01:04:22.934Z,,12.3,,,54,,
2017-12-14T01:04:32.938Z,,12.2,,,54,,
2017-12-14T01:04:42.947Z,,12.2,,,54,,
2017-12-14T01:04:52.933Z,,12.2,,,54,,
2017-12-14T01:05:02.935Z,,12.2,,,54,,
2017-12-14T01:05:12.975Z,,12.2,,,54,,
2017-12-14T01:05:22.941Z,,12.2,29.8,,54,,
2017-12-14T01:05:32.952Z,1,12.2,33.3,,54,39,0
2017-12-14T01:05:42.935Z,,12.2,35.1,,54,33,
2017-12-14T01:05:52.939Z,,12.6,33.8,,54,29,
2017-12-14T01:06:02.937Z,,13.2,34,,54,,
2017-12-14T01:06:12.938Z,,14.7,35.1,,54,,
2017-12-14T01:06:22.936Z,,14.8,,,54,,
2017-12-14T01:06:32.939Z,,15.1,35.5,,54,,
2017-12-14T01:06:42.952Z,,15.6,36,,54,30,
2017-12-14T01:06:52.937Z,,15.9,36.1,,54,,
2017-12-14T01:07:02.944Z,,16.2,36.4,,54,29,
2017-12-14T01:07:12.938Z,,16.4,36.6,,54,,
2017-12-14T01:07:22.942Z,,16.5,36.7,,54,,
2017-12-14T01:07:32.936Z,,16.8,36.9,,54,,
2017-12-14T01:07:42.943Z,,17,,,54,,
2017-12-14T01:07:52.939Z,,17.3,,,54,,
2017-12-14T01:08:02.941Z,,17.4,37.1,,54,,
2017-12-14T01:08:12.936Z,,17.5,37.2,,54,,
2017-12-14T01:08:22.939Z,,17.7,37.3,,54,,
2017-12-14T01:08:32.945Z,,17.8,37.5,,54,,
2017-12-14T01:08:42.942Z,,17.9,37.6,,54,,
2017-12-14T01:08:52.941Z,,17.9,37.8,,54,,
2017-12-14T01:09:02.937Z,,18.1,38,,54,,
2017-12-14T01:09:12.943Z,,18.2,,,54,,
2017-12-14T01:09:22.938Z,,18.2,38.2,,54,,
2017-12-14T01:09:32.938Z,,18.4,38.3,,54,,
2017-12-14T01:09:42.940Z,,18.5,38.5,,54,,
2017-12-14T01:09:52.941Z,,18.5,38.6,,54,,
2017-12-14T01:10:02.941Z,,18.6,38.7,,54,,
2017-12-14T01:10:12.949Z,,18.5,39.1,,54,,
2017-12-14T01:10:22.951Z,,18.5,,,54,,
2017-12-14T01:10:32.939Z,,18.6,39.2,,54,,
2017-12-14T01:10:42.944Z,,18.8,39.4,,54,,
2017-12-14T01:10:52.943Z,,18.9,39.5,,54,,
2017-12-14T01:11:02.944Z,,19,39.6,,54,,
2017-12-14T01:11:12.945Z,,19,39.7,,54,,
2017-12-14T01:11:22.940Z,,19,39.8,,54,,
2017-12-14T01:11:32.945Z,,19,40,,54,,
2017-12-14T01:11:42.944Z,,19,40.1,,54,,
2017-12-14T01:11:52.937Z,,19.2,40.2,,54,,
2017-12-14T01:12:02.943Z,,19.2,40.3,,54,,
2017-12-14T01:12:12.942Z,,19.2,40.5,,54,,
2017-12-14T01:12:22.940Z,,19.2,40.6,,54,,
2017-12-14T01:12:32.946Z,,19.3,40.7,,54,,
2017-12-14T01:12:42.944Z,,19.3,40.8,,54,,
2017-12-14T01:12:52.942Z,,19.4,41,,54,,
2017-12-14T01:13:02.948Z,1,19.4,40.9,,54,0,0
2017-12-14T01:13:12.942Z,,19.6,38.8,,54,,
2017-12-14T01:13:22.944Z,,19.4,37.8,,54,,
2017-12-14T01:13:32.942Z,,18.9,36.9,,54,,
2017-12-14T01:13:42.946Z,,18.5,36.5,,54,,
2017-12-14T01:13:52.946Z,,18.5,35.9,,54,,
2017-12-14T01:14:02.945Z,,18.2,,,54,,
2017-12-14T01:14:12.945Z,,17.9,34.9,,54,,
2017-12-14T01:14:22.943Z,,17.8,34.8,,54,,
2017-12-14T01:14:32.948Z,,17.8,34.5,,54,,
2017-12-14T01:14:42.946Z,,17.8,34.2,,54,,
2017-12-14T01:14:52.945Z,,17.7,33.9,,54,,
2017-12-14T01:15:02.941Z,,17.7,33.7,,54,,
2017-12-14T01:15:12.949Z,,17.7,33.5,,54,,
2017-12-14T01:15:22.943Z,,17.8,33.3,,54,,
2017-12-14T01:15:32.943Z,,17.7,33.2,,54,,
2017-12-14T01:15:42.948Z,,17.3,32.9,,54,,
2017-12-14T01:15:52.940Z,,16.8,32.8,,54,,
2017-12-14T01:16:02.945Z,,16.7,32.6,,54,,
2017-12-14T01:16:12.946Z,,16.8,,,54,,
2017-12-14T01:16:22.942Z,,17,32.5,,54,,
2017-12-14T01:16:32.946Z,,17.7,,,54,,
2017-12-14T01:16:42.946Z,,17.5,,,54,,
2017-12-14T01:16:52.942Z,,17.4,,,54,,
2017-12-14T01:17:02.942Z,,17,,,54,,
2017-12-14T01:17:12.941Z,,16.7,,,54,,
2017-12-14T01:17:22.941Z,,16.4,,,54,,
2017-12-14T01:17:32.941Z,,16.1,,,54,,
2017-12-14T01:17:42.949Z,,15.7,,,54,,
2017-12-14T01:17:52.941Z,,15.4,,,54,,
2017-12-14T01:18:02.942Z,,15.1,,,54,,
2017-12-14T01:18:12.952Z,,15,32.6,,54,,
2017-12-14T01:18:22.944Z,,14.8,,,54,,
2017-12-14T01:18:32.942Z,,14.5,,,54,,
2017-12-14T01:18:42.948Z,,14.3,32.7,,54,,
2017-12-14T01:18:52.949Z,,14.2,,,54,,
2017-12-14T01:19:02.946Z,,14.2,32.8,,54,,
2017-12-14T01:19:12.941Z,,14,,,54,,
2017-12-14T01:19:22.948Z,,13.9,,,54,,
2017-12-14T01:19:32.944Z,,13.7,32.9,,54,,
2017-12-14T01:19:42.943Z,,13.7,,,54,,
