Time,HwTSet,HwActive,ActPow,PrimTSet,ChActive,PrimT,HwTOutlet
2018-02-12T03:15:07.353Z,54,,29,,,,22.4
2018-02-12T03:15:17.320Z,54,,,,,57.9,22.5
2018-02-12T03:15:27.297Z,54,,30,,,58,22.6
2018-02-12T03:15:37.312Z,54,,29,,,,22.4
2018-02-12T03:15:47.324Z,54,,,,,,22.5
2018-02-12T03:15:57.329Z,54,,,,,58.1,22.6
2018-02-12T03:16:07.368Z,54,,,,,,22.5
2018-02-12T03:16:17.302Z,54,,,,,,22.4
2018-02-12T03:16:27.299Z,54,,,,,,22.4
2018-02-12T03:16:37.305Z,54,,,,,,22.4
2018-02-12T03:16:47.325Z,54,,,,,58.2,22.5
2018-02-12T03:16:57.300Z,54,,,,,,22.5
2018-02-12T03:17:07.298Z,54,,,,,,22.5
2018-02-12T03:17:17.401Z,54,,,,,58.3,22.5
2018-02-12T03:17:27.380Z,54,,,,,,22.4
2018-02-12T03:17:37.328Z,54,0,29,61,2,58.3,22.5
2018-02-12T03:17:47.312Z,54,,,,,58.4,22.4
2018-02-12T03:17:57.318Z,54,,,,,,22.5
2018-02-12T03:18:07.411Z,54,,,,,,22.5
2018-02-12T03:18:17.394Z,54,,30,,,,22.6
2018-02-12T03:18:27.303Z,54,,29,,,,22.8
2018-02-12T03:18:37.326Z,54,,,,,58.5,22.6
2018-02-12T03:18:47.318Z,54,,,,,,22.5
2018-02-12T03:18:57.319Z,54,,,,,,22.6
2018-02-12T03:19:07.299Z,54,,,,,58.6,22.7
2018-02-12T03:19:17.320Z,54,,,,,,22.8
2018-02-12T03:19:27.302Z,54,,,,,,22.8
2018-02-12T03:19:37.311Z,54,,30,,,,22.8
2018-02-12T03:19:47.302Z,54,,29,,,58.7,22.6
2018-02-12T03:19:57.313Z,54,,,,,,22.7
2018-02-12T03:20:07.415Z,54,,,,,,22.6
2018-02-12T03:20:17.337Z,54,,,,,,22.6
2018-02-12T03:20:27.355Z,54,,,,,,22.6
2018-02-12T03:20:37.310Z,54,,,,,58.8,22.6
2018-02-12T03:20:47.302Z,54,,,,,,22.6
2018-02-12T03:20:57.338Z,54,,30,,,,22.7
2018-02-12T03:21:07.339Z,54,,29,,,,22.6
2018-02-12T03:21:17.336Z,54,,,,,58.9,22.7
2018-02-12T03:21:27.300Z,54,,30,,,,22.6
2018-02-12T03:21:37.329Z,54,0,0,,2,57.9,22.8
2018-02-12T03:21:47.317Z,54,,,,,55.9,22.7
2018-02-12T03:21:57.354Z,54,,,,,54.9,22.4
2018-02-12T03:22:07.318Z,54,,,,,54.3,21.6
2018-02-12T03:22:17.303Z,54,,,,,53.3,21.3
2018-02-12T03:22:27.403Z,54,,,,,52.6,21.1
2018-02-12T03:22:37.411Z,54,,,,,51.9,21.1
2018-02-12T03:22:47.298Z,54,,,,,51.4,20.9
2018-02-12T03:22:57.298Z,54,,,,,50.9,20.5
2018-02-12T03:23:07.348Z,54,,,,,50.4,20.5
2018-02-12T03:23:17.307Z,54,,,,,50.1,20.2
2018-02-12T03:23:27.379Z,54,,,,,49.7,20
2018-02-12T03:23:37.308Z,54,,,,,49.4,20
2018-02-12T03:23:47.339Z,54,,,,,49.1,20
2018-02-12T03:23:57.340Z,54,,,,,48.8,19.8
2018-02-12T03:24:07.316Z,54,,,,,48.5,19.7
2018-02-12T03:24:17.302Z,54,,,,,48.3,19.6
2018-02-12T03:24:27.301Z,54,,,,,48.1,19.4
2018-02-12T03:24:37.430Z,54,,,,,47.9,19.3
2018-02-12T03:24:47.303Z,54,,,,,,18.8
2018-02-12T03:24:57.300Z,54,,,,,,19.2
2018-02-12T03:25:07.341Z,54,,,,,,19.7
2018-02-12T03:25:17.351Z,54,,,,,,19.6
2018-02-12T03:25:27.360Z,54,,,,,,19.6
2018-02-12T03:25:37.456Z,54,,,,,,19.4
2018-02-12T03:25:47.387Z,54,,,,,,19
2018-02-12T03:25:57.388Z,54,,,,,47.9,18.8
2018-02-12T03:26:07.332Z,54,,,,,48,18.2
2018-02-12T03:26:17.342Z,54,,,,,48.1,17.9
2018-02-12T03:26:27.332Z,54,,,,,,17.5
2018-02-12T03:26:37.330Z,54,,,,,48.2,17.4
2018-02-12T03:26:47.305Z,54,,,,,,17.1
2018-02-12T03:26:57.332Z,54,,,,,,17
2018-02-12T03:27:07.315Z,54,,,,,48.3,16.7
2018-02-12T03:27:17.315Z,54,,,,,,16.4
2018-02-12T03:27:27.304Z,54,,,,,,16.2
2018-02-12T03:27:37.303Z,54,,,,,,15.9
2018-02-12T03:27:47.303Z,54,,,,,,15.9
2018-02-12T03:27:57.344Z,54,,,,,,15.7
2018-02-12T03:28:07.302Z,54,,,,,,15.6
2018-02-12T03:28:17.304Z,54,,,,,,15.6
2018-02-12T03:28:27.324Z,54,,,,,,15.4
2018-02-12T03:28:37.347Z,54,,,,,,15.3
2018-02-12T03:28:47.310Z,54,,,,,,15.1
2018-02-12T03:28:57.335Z,54,,,,,,15
2018-02-12T03:29:07.361Z,54,,,,,,15
2018-02-12T03:29:17.306Z,54,,,,,,14.7
2018-02-12T03:29:27.319Z,54,,,,,,14.2
2018-02-12T03:29:37.301Z,54,,,,,,14
2018-02-12T03:29:47.311Z,54,,,,,,14
2018-02-12T03:29:57.314Z,54,,,,,,13.7
2018-02-12T03:30:07.314Z,54,,,,,48.2,13.7
2018-02-12T03:30:17.306Z,54,0,42,,2,50.6,13.7
2018-02-12T03:30:27.326Z,54,,31,,,52.8,14.2
2018-02-12T03:30:37.364Z,54,,29,,,50.9,15.1
2018-02-12T03:30:47.307Z,54,,29,,,51.5,16.4
2018-02-12T03:30:57.339Z,54,,,,,52.1,17.3
2018-02-12T03:31:07.388Z,54,,,,,51.9,18.1
2018-02-12T03:31:17.382Z,54,,,,,,18.8
2018-02-12T03:31:27.348Z,54,,,,,51.7,19.3
2018-02-12T03:31:37.369Z,54,,,,,51.6,19.8
2018-02-12T03:31:47.316Z,54,,,,,51.5,20
2018-02-12T03:31:57.419Z,54,,,,,,20.1
2018-02-12T03:32:07.318Z,54,,,,,,20.2
2018-02-12T03:32:17.320Z,54,,30,,,51.6,20.4
2018-02-12T03:32:27.313Z,54,,29,,,,20.4
2018-02-12T03:32:37.329Z,54,,30,,,,20.5
2018-02-12T03:32:47.313Z,54,,29,,,51.7,20.5
2018-02-12T03:32:57.330Z,54,,,,,,20.6
2018-02-12T03:33:07.397Z,54,,30,,,51.8,20.6
2018-02-12T03:33:17.558Z,54,,29,,,51.9,20.8
2018-02-12T03:33:27.312Z,54,,30,,,52,20.9
2018-02-12T03:33:37.313Z,54,,29,,,52.1,20.9
2018-02-12T03:33:47.366Z,54,,,,,52.2,20.9
2018-02-12T03:33:57.335Z,54,,,,,,20.9
2018-02-12T03:34:07.341Z,54,,,,,52.3,21.1
2018-02-12T03:34:17.308Z,54,,,,,52.4,21.1
2018-02-12T03:34:27.342Z,54,,,,,52.6,21.3
2018-02-12T03:34:37.312Z,54,,,,,52.7,21.2
2018-02-12T03:34:47.384Z,54,,,,,52.8,21.5
2018-02-12T03:34:57.346Z,54,,,,,52.9,21.2
2018-02-12T03:35:07.316Z,54,,29,,,53,21.3
2018-02-12T03:35:17.335Z,54,,,,,53.1,21.3
2018-02-12T03:35:27.356Z,54,,,,,,21.5
2018-02-12T03:35:37.317Z,54,,,,,53.2,21.5
2018-02-12T03:35:47.336Z,54,,,,,53.3,21.5
2018-02-12T03:35:57.310Z,54,,,,,53.4,21.5
2018-02-12T03:36:07.355Z,54,,,,,53.5,21.5
2018-02-12T03:36:17.338Z,54,,,,,53.6,21.6
2018-02-12T03:36:27.311Z,54,,30,,,,21.6
2018-02-12T03:36:37.312Z,54,,29,,,53.7,21.6
2018-02-12T03:36:47.383Z,54,,,,,53.8,21.5
2018-02-12T03:36:57.329Z,54,,,,,,21.5
2018-02-12T03:37:07.336Z,54,,,,,53.9,21.2
2018-02-12T03:37:17.431Z,54,,29,,,54,21.6
2018-02-12T03:37:27.316Z,54,,,,,54.1,21.3
2018-02-12T03:37:37.313Z,54,,30,,,,21.5
2018-02-12T03:37:47.315Z,54,,29,,,54.3,21.5
2018-02-12T03:37:57.315Z,54,,,,,,21.3
2018-02-12T03:38:07.309Z,54,,,,,54.4,21.5
2018-02-12T03:38:17.317Z,54,,,,,54.5,21.5
2018-02-12T03:38:27.375Z,54,,,,,,21.6
2018-02-12T03:38:37.343Z,54,,,,,54.6,21.6
2018-02-12T03:38:47.353Z,54,,30,,,,21.5
2018-02-12T03:38:57.312Z,54,,29,,,54.7,21.5
2018-02-12T03:39:07.364Z,54,,30,,,54.8,21.9
2018-02-12T03:39:17.315Z,54,,29,,,,22
2018-02-12T03:39:27.316Z,54,,,,,54.9,22
2018-02-12T03:39:37.336Z,54,,,,,,21.6
2018-02-12T03:39:47.313Z,54,,,,,55,21.5
2018-02-12T03:39:57.318Z,54,,,,,,21.6
2018-02-12T03:40:07.311Z,54,,,,,55.1,22
2018-02-12T03:40:17.315Z,54,,,,,,22
2018-02-12T03:40:27.318Z,54,,,,,55.2,21.9
2018-02-12T03:40:37.331Z,54,,30,,,55.3,22
2018-02-12T03:40:47.346Z,54,,29,,,,22.1
2018-02-12T03:40:57.351Z,54,,,,,55.4,22
2018-02-12T03:41:07.355Z,54,,30,,,,22.1
2018-02-12T03:41:17.362Z,54,,29,,,55.5,22.2
2018-02-12T03:41:27.388Z,54,,,,,,22.2
2018-02-12T03:41:37.361Z,54,,,,,,22.1
2018-02-12T03:41:47.363Z,54,,,,,55.6,21.7
2018-02-12T03:41:57.340Z,54,,30,,,,22
2018-02-12T03:42:07.320Z,54,,29,,,55.7,22
2018-02-12T03:42:17.328Z,54,,,,,,21.7
2018-02-12T03:42:27.318Z,54,,,,,55.9,21.7
2018-02-12T03:42:37.323Z,54,,,,,,21.9
2018-02-12T03:42:47.309Z,54,,,,,56,22
2018-02-12T03:42:57.330Z,54,,,,,,21.9
2018-02-12T03:43:07.321Z,54,,30,,,,21.9
2018-02-12T03:43:17.318Z,54,,29,,,56.1,22
2018-02-12T03:43:27.311Z,54,,30,,,,22.1
2018-02-12T03:43:37.382Z,54,,,,,56.2,21.9
2018-02-12T03:43:47.313Z,54,,29,,,,22.1
2018-02-12T03:43:57.324Z,54,,,,,56.3,22.2
2018-02-12T03:44:07.332Z,54,,,,,,22
2018-02-12T03:44:17.346Z,54,,,,,,22
2018-02-12T03:44:27.323Z,54,,,,,56.4,21.9
2018-02-12T03:44:37.343Z,54,,,,,,22.2
2018-02-12T03:44:47.317Z,54,,,,,56.5,22.2
2018-02-12T03:44:57.314Z,54,,,,,,22.1
2018-02-12T03:45:07.354Z,54,,,,,,22
2018-02-12T03:45:17.541Z,54,,30,,,56.6,22.2
2018-02-12T03:45:28.050Z,54,,29,,,,22.4
2018-02-12T03:45:37.978Z,54,,,,,,22.4
2018-02-12T03:45:47.340Z,54,,30,,,56.7,22.2
2018-02-12T03:45:57.402Z,54,,29,,,,22.1
2018-02-12T03:46:07.360Z,54,,,,,56.8,22.4
2018-02-12T03:46:17.315Z,54,,30,,,,22.4
2018-02-12T03:46:27.340Z,54,,29,,,,22.4
2018-02-12T03:46:37.338Z,54,,,,,56.9,22.2
2018-02-12T03:46:47.330Z,54,,,,,,22.2
2018-02-12T03:46:57.615Z,54,,,,,,22.4
2018-02-12T03:47:07.319Z,54,,29,,,57,22.1
2018-02-12T03:47:17.316Z,54,,30,,,,22
2018-02-12T03:47:27.335Z,54,,29,,,,22.2
2018-02-12T03:47:37.318Z,54,,,,,57.1,22.1
2018-02-12T03:47:47.342Z,54,,,,,,22.1
2018-02-12T03:47:57.338Z,54,,,,,,22.1
2018-02-12T03:48:07.407Z,54,,,,,57.2,22.2
2018-02-12T03:48:17.320Z,54,,30,,,,22.4
2018-02-12T03:48:27.320Z,54,,29,,,,22.2
2018-02-12T03:48:37.362Z,54,,,,,57.3,22.2
2018-02-12T03:48:47.322Z,54,,,,,,22.5
2018-02-12T03:48:57.403Z,54,,,,,,22.4
2018-02-12T03:49:07.313Z,54,,,,,57.4,22
2018-02-12T03:49:17.314Z,54,,,,,,22.4
2018-02-12T03:49:27.376Z,54,,30,,,,22.2
2018-02-12T03:49:37.382Z,54,,,,,,22.4
2018-02-12T03:49:47.345Z,54,,29,,,57.6,22.2
2018-02-12T03:49:57.329Z,54,,,,,,22.1
2018-02-12T03:50:07.328Z,54,,,,,,22.4
2018-02-12T03:50:17.325Z,54,,,,,57.7,22.4
2018-02-12T03:50:27.325Z,54,,,,,,22.5
2018-02-12T03:50:37.329Z,54,,,,,,22.5
2018-02-12T03:50:47.325Z,54,,,,,,22.5
2018-02-12T03:50:57.320Z,54,,,,,57.8,22.5
2018-02-12T03:51:07.359Z,54,,,,,57.9,22.7
2018-02-12T03:51:17.324Z,54,,,,,,22.4
2018-02-12T03:51:27.320Z,54,,30,,,,22.4
2018-02-12T03:51:37.324Z,54,,29,,,,22.5
2018-02-12T03:51:47.334Z,54,,,,,,22.5
2018-02-12T03:51:57.366Z,54,,,,,58,22.7
2018-02-12T03:52:07.427Z,54,,30,,,,22.5
2018-02-12T03:52:17.324Z,54,,29,,,,22.4
2018-02-12T03:52:27.368Z,54,,,,,,22.6
2018-02-12T03:52:37.322Z,54,,30,,,58.1,22.5
2018-02-12T03:52:47.362Z,54,,29,,,,22.5
2018-02-12T03:52:57.321Z,54,,,,,,22.4
2018-02-12T03:53:07.321Z,54,,,,,,22.6
2018-02-12T03:53:17.441Z,54,,,,,58.2,22.7
2018-02-12T03:53:27.316Z,54,,,,,,22.8
2018-02-12T03:53:37.343Z,54,,,,,,22.7
2018-02-12T03:53:47.343Z,54,,,,,,22.7
2018-02-12T03:53:57.337Z,54,,,,,,22.5
2018-02-12T03:54:07.330Z,54,,,,,58.3,22.6
2018-02-12T03:54:17.344Z,54,,30,,,,22.7
2018-02-12T03:54:27.344Z,54,,29,,,,22.6
2018-02-12T03:54:37.334Z,54,,,,,58.4,22.4
2018-02-12T03:54:47.351Z,54,,,,,,22.5
2018-02-12T03:54:57.325Z,54,,30,,,,22.5
2018-02-12T03:55:07.319Z,54,,,,,,22.6
2018-02-12T03:55:17.359Z,54,,29,,,58.5,22.6
2018-02-12T03:55:27.320Z,54,,,,,,22.4
2018-02-12T03:55:37.319Z,54,,,,,,22.6
2018-02-12T03:55:47.346Z,54,,,,,,22.7
2018-02-12T03:55:57.372Z,54,,,,,,22.5
2018-02-12T03:56:07.328Z,54,,,,,58.6,22.6
2018-02-12T03:56:17.323Z,54,,,,,,22.7
2018-02-12T03:56:27.319Z,54,,,,,,22.6
2018-02-12T03:56:37.328Z,54,,,,,,22.5
2018-02-12T03:56:47.326Z,54,,30,,,58.7,22.5
2018-02-12T03:56:57.323Z,54,,29,,,,22.4
2018-02-12T03:57:07.406Z,54,,,,,,22.5
2018-02-12T03:57:17.352Z,54,,,,,,22.6
2018-02-12T03:57:27.353Z,54,,,,,,22.7
2018-02-12T03:57:37.338Z,54,,,,,58.8,23.1
2018-02-12T03:57:47.395Z,54,,,,,,23
2018-02-12T03:57:57.339Z,54,0,0,,2,58.3,22.7
2018-02-12T03:58:07.491Z,54,,,,,55.6,22.7
2018-02-12T03:58:17.329Z,54,,,,,54.9,22
2018-02-12T03:58:27.328Z,54,,,,,54.1,21.3
2018-02-12T03:58:37.489Z,54,,,,,53.2,21.1
2018-02-12T03:58:47.359Z,54,,,,,52.6,21.1
2018-02-12T03:58:57.343Z,54,,,,,51.8,20.8
2018-02-12T03:59:07.386Z,54,,,,,51.3,20.6
2018-02-12T03:59:17.335Z,54,,,,,50.9,20.5
2018-02-12T03:59:27.407Z,54,,,,,50.3,20.2
2018-02-12T03:59:37.445Z,54,,,,,49.9,20.1
2018-02-12T03:59:47.327Z,54,,,,,49.6,20.2
2018-02-12T03:59:57.328Z,54,,,,,49.3,20.1
2018-02-12T04:00:07.334Z,54,,,,,49,19.7
2018-02-12T04:00:17.351Z,54,,,,,48.7,19.6
2018-02-12T04:00:27.321Z,54,,,,,48.4,19.4
2018-02-12T04:00:37.324Z,54,,,,,48.2,19.4
2018-02-12T04:00:47.423Z,54,,,,,48,19.2
2018-02-12T04:00:57.322Z,54,,,,,47.8,19.2
2018-02-12T04:01:07.363Z,54,,,,,,18.6
2018-02-12T04:01:17.324Z,54,,,,,,19.4
2018-02-12T04:01:27.443Z,54,,,,,,19.7
2018-02-12T04:01:37.324Z,54,,,,,47.7,19.6
2018-02-12T04:01:47.444Z,54,,,,,,19.4
2018-02-12T04:01:57.322Z,54,,,,,,19.4
2018-02-12T04:02:07.323Z,54,,,,,47.8,19
2018-02-12T04:02:17.323Z,54,,,,,,18.6
2018-02-12T04:02:27.373Z,54,,,,,47.9,18.2
2018-02-12T04:02:37.339Z,54,,,,,,17.7
2018-02-12T04:02:47.333Z,54,,,,,48,17.4
2018-02-12T04:02:57.325Z,54,,,,,,17.3
2018-02-12T04:03:07.342Z,54,,,,,48.1,17
2018-02-12T04:03:17.372Z,54,,,,,,16.7
2018-02-12T04:03:27.433Z,54,0,44,,2,48.2,16.4
2018-02-12T04:03:37.374Z,54,,36,,,52.3,16.4
2018-02-12T04:03:47.323Z,54,,29,,,52.6,16.2
2018-02-12T04:03:57.375Z,54,,30,,,51.8,17.3
2018-02-12T04:04:07.362Z,54,,29,,,53.1,18.1
2018-02-12T04:04:17.325Z,54,,,,,53.2,18.8
2018-02-12T04:04:27.396Z,54,,,,,53.3,19.6
2018-02-12T04:04:37.436Z,54,,30,,,,20.1
2018-02-12T04:04:47.339Z,54,,29,,,,20.4
2018-02-12T04:04:57.376Z,54,,,,,53.4,20.6
2018-02-12T04:05:07.323Z,54,,,,,,20.9
2018-02-12T04:05:17.341Z,54,,,,,53.5,21.2
2018-02-12T04:05:27.340Z,54,,,,,,21.1
2018-02-12T04:05:37.383Z,54,,,,,53.6,20.9
2018-02-12T04:05:47.327Z,54,,30,,,53.7,20.8
2018-02-12T04:05:57.349Z,54,,29,,,,21.3
2018-02-12T04:06:07.324Z,54,,,,,53.8,21.3
2018-02-12T04:06:17.355Z,54,,30,,,,21.1
2018-02-12T04:06:27.355Z,54,,29,,,53.9,21.3
2018-02-12T04:06:37.326Z,54,,30,,,,21.3
2018-02-12T04:06:47.425Z,54,,29,,,54,21.5
2018-02-12T04:06:57.327Z,54,,,,,,21.6
2018-02-12T04:07:07.337Z,54,,30,,,54.1,21.5
2018-02-12T04:07:17.358Z,54,,29,,,,21.6
2018-02-12T04:07:27.329Z,54,,30,,,,21.6
2018-02-12T04:07:37.331Z,54,,,,,54.3,21.6
2018-02-12T04:07:47.369Z,54,,29,,,,21.6
2018-02-12T04:07:57.440Z,54,,,,,,21.6
2018-02-12T04:08:07.334Z,54,,30,,,54.4,21.6
2018-02-12T04:08:17.332Z,54,,29,,,,21.6
2018-02-12T04:08:27.350Z,54,,,,,54.5,21.7
2018-02-12T04:08:37.339Z,54,,,,,,21.9
2018-02-12T04:08:47.410Z,54,,,,,,21.7
2018-02-12T04:08:57.326Z,54,,,,,,21.7
2018-02-12T04:09:07.388Z,54,,30,,,54.6,21.7
2018-02-12T04:09:17.442Z,54,,29,,,,21.9
2018-02-12T04:09:27.349Z,54,,,,,,21.9
2018-02-12T04:09:37.410Z,54,,30,,,54.7,22
2018-02-12T04:09:47.359Z,54,,29,,,,21.9
2018-02-12T04:09:57.346Z,54,,,,,,22
2018-02-12T04:10:07.720Z,54,,,,,54.8,21.6
2018-02-12T04:10:17.349Z,54,,,,,,21.7
2018-02-12T04:10:27.339Z,54,,,,,,21.7
2018-02-12T04:10:37.353Z,54,,,,,54.9,21.9
2018-02-12T04:10:47.418Z,54,,,,,,21.7
2018-02-12T04:10:57.591Z,54,,,,,55,21.9
2018-02-12T04:11:07.346Z,54,,,,,55,21.6
2018-02-12T04:11:17.473Z,54,,,,,,21.7
2018-02-12T04:11:27.333Z,54,,,,,55.1,21.6
2018-02-12T04:11:37.424Z,54,,,,,,21.3
2018-02-12T04:11:47.440Z,54,,,,,55.2,21.7
2018-02-12T04:11:57.334Z,54,,,,,,21.7
2018-02-12T04:12:07.326Z,54,,,,,,21.6
2018-02-12T04:12:17.345Z,54,,,,,55.3,21.9
2018-02-12T04:12:27.331Z,54,,,,,,21.9
2018-02-12T04:12:37.330Z,54,,,,,55.4,21.5
2018-02-12T04:12:47.385Z,54,,,,,,22.1
2018-02-12T04:12:57.365Z,54,,,,,55.5,22.2
2018-02-12T04:13:07.335Z,54,,,,,,22.1
2018-02-12T04:13:17.369Z,54,,,,,55.6,22.2
2018-02-12T04:13:27.354Z,54,,,,,,22.2
2018-02-12T04:13:37.346Z,54,,,,,55.7,22.1
2018-02-12T04:13:47.398Z,54,,,,,,22.1
2018-02-12T04:13:57.407Z,54,,,,,,22.1
2018-02-12T04:14:07.368Z,54,,,,,55.9,21.9
2018-02-12T04:14:17.337Z,54,,,,,,21.9
2018-02-12T04:14:27.346Z,54,,29,,,56,21.6
2018-02-12T04:14:37.409Z,54,,,,,,21.7
2018-02-12T04:14:47.337Z,54,,,,,56.1,21.9
2018-02-12T04:14:57.329Z,54,,,,,,22
2018-02-12T04:15:07.368Z,54,,,,,,22
2018-02-12T04:15:17.333Z,54,,,,,56.2,22.2
2018-02-12T04:15:27.413Z,54,,,,,,22.1
2018-02-12T04:15:37.416Z,54,,,,,,22.1
2018-02-12T04:15:47.338Z,54,,,,,56.3,22
2018-02-12T04:15:57.412Z,54,,,,,,22.1
2018-02-12T04:16:07.337Z,54,,,,,56.4,22.1
2018-02-12T04:16:17.336Z,54,,,,,,22.2
2018-02-12T04:16:27.422Z,54,,,,,,22.1
2018-02-12T04:16:37.329Z,54,,,,,,22.1
2018-02-12T04:16:47.338Z,54,,,,,56.5,21.7
2018-02-12T04:16:57.348Z,54,,,,,,22.1
2018-02-12T04:17:07.360Z,54,,,,,,22
2018-02-12T04:17:17.380Z,54,,,,,56.6,22.1
2018-02-12T04:17:27.342Z,54,,,,,,22
2018-02-12T04:17:37.380Z,54,,,,,,22
2018-02-12T04:17:47.361Z,54,0,29,61,2,56.7,22.1
2018-02-12T04:17:57.373Z,54,,,,,,22.4
2018-02-12T04:18:07.341Z,54,,,,,,22.2
2018-02-12T04:18:17.464Z,54,,,,,56.8,22
2018-02-12T04:18:27.361Z,54,,,,,,22.1
2018-02-12T04:18:37.336Z,54,,,,,,22.1
2018-02-12T04:18:47.352Z,54,,,,,,21.9
2018-02-12T04:18:57.352Z,54,,,,,56.9,22.1
2018-02-12T04:19:07.426Z,54,,,,,,22.2
2018-02-12T04:19:17.409Z,54,,,,,,22
2018-02-12T04:19:27.336Z,54,,,,,57,22.1
2018-02-12T04:19:37.382Z,54,,,,,,22.2
2018-02-12T04:19:47.334Z,54,,,,,,22.5
2018-02-12T04:19:57.376Z,54,,,,,,22.5
2018-02-12T04:20:07.403Z,54,,,,,57.1,22.4
2018-02-12T04:20:17.337Z,54,,,,,,22.4
2018-02-12T04:20:27.333Z,54,,,,,,22.2
2018-02-12T04:20:37.394Z,54,,30,,,57.2,22.5
2018-02-12T04:20:47.390Z,54,,29,,,,22.2
2018-02-12T04:20:57.347Z,54,,,,,,22.2
2018-02-12T04:21:07.435Z,54,,,,,57.3,22.1
2018-02-12T04:21:17.344Z,54,,30,,,,22.2
2018-02-12T04:21:27.415Z,54,,29,,,,22.2
2018-02-12T04:21:37.478Z,54,,,,,,22.1
2018-02-12T04:21:47.433Z,54,,30,,,57.4,22.4
2018-02-12T04:21:57.406Z,54,,29,,,,22.4
2018-02-12T04:22:07.375Z,54,,,,,,22.5
2018-02-12T04:22:17.335Z,54,,,,,,22.7
2018-02-12T04:22:27.358Z,54,,,,,,22.6
2018-02-12T04:22:37.343Z,54,,,,,57.6,22.8
2018-02-12T04:22:47.333Z,54,,,,,,22.6
2018-02-12T04:22:57.385Z,54,,30,,,,22.5
2018-02-12T04:23:07.337Z,54,,29,,,57.7,22.6
2018-02-12T04:23:17.334Z,54,,,,,,22.5
2018-02-12T04:23:27.346Z,54,,,,,,22.5
2018-02-12T04:23:37.342Z,54,,,,,57.8,22.5
2018-02-12T04:23:47.335Z,54,,,,,,22.4
2018-02-12T04:23:57.336Z,54,,30,,,,22.5
2018-02-12T04:24:07.340Z,54,,29,,,57.9,22.5
2018-02-12T04:24:17.375Z,54,,,,,,22.4
2018-02-12T04:24:27.502Z,54,,,,,,22.2
2018-02-12T04:24:37.349Z,54,,,,,,22.4
2018-02-12T04:24:47.344Z,54,,30,,,,22.4
2018-02-12T04:24:57.339Z,54,,30,,,58,22.6
2018-02-12T04:25:07.339Z,54,,29,,,,22.4
2018-02-12T04:25:17.333Z,54,,,,,,22.2
2018-02-12T04:25:27.333Z,54,,,,,,22.6
2018-02-12T04:25:37.384Z,54,,30,,,58.1,22.4
2018-02-12T04:25:47.336Z,54,,29,,,,22.2
2018-02-12T04:25:57.486Z,54,,,,,,22.4
2018-02-12T04:26:07.387Z,54,,30,,,58.2,22.4
2018-02-12T04:26:17.378Z,54,,29,,,,22.4
2018-02-12T04:26:27.435Z,54,,,,,,22.5
2018-02-12T04:26:37.386Z,54,,,,,,22.7
2018-02-12T04:26:47.503Z,54,0,0,,2,57.6,22.7
2018-02-12T04:26:57.391Z,54,,,,,55.4,22.7
2018-02-12T04:27:07.381Z,54,,,,,54.4,22
2018-02-12T04:27:17.412Z,54,,,,,53.6,21.5
2018-02-12T04:27:27.360Z,54,,,,,52.7,21.2
2018-02-12T04:27:37.442Z,54,,,,,51.9,20.8
2018-02-12T04:27:47.346Z,54,,,,,51.4,20.6
2018-02-12T04:27:57.336Z,54,,,,,50.9,20.4
2018-02-12T04:28:07.342Z,54,,,,,50.3,20.2
2018-02-12T04:28:17.368Z,54,,,,,49.9,20.1
2018-02-12T04:28:27.360Z,54,,,,,49.5,20.1
2018-02-12T04:28:37.337Z,54,,,,,49.1,19.8
2018-02-12T04:28:47.448Z,54,,,,,48.8,19.7
2018-02-12T04:28:57.339Z,54,,,,,48.5,19.6
2018-02-12T04:29:07.339Z,54,,,,,48.2,19.6
2018-02-12T04:29:17.384Z,54,,,,,48,19.4
2018-02-12T04:29:27.374Z,54,,,,,47.8,19.3
2018-02-12T04:29:37.364Z,54,,,,,47.4,19.3
2018-02-12T04:29:47.391Z,54,,,,,47.3,19.2
2018-02-12T04:29:57.407Z,54,,,,,,18.6
2018-02-12T04:30:07.360Z,54,,,,,47.2,19
2018-02-12T04:30:17.377Z,54,,,,,,19.6
2018-02-12T04:30:27.368Z,54,,,,,,19.6
2018-02-12T04:30:37.345Z,54,,,,,,19.4
2018-02-12T04:30:47.397Z,54,,,,,,19.3
2018-02-12T04:30:57.358Z,54,,,,,,18.2
2018-02-12T04:31:07.349Z,54,,,,,47.3,17.4
2018-02-12T04:31:17.384Z,54,,,,,,17.3
2018-02-12T04:31:27.337Z,54,,,,,47.4,17.4
2018-02-12T04:31:37.356Z,54,,,,,,17.3
2018-02-12T04:31:47.417Z,54,,,,,47.6,17.1
2018-02-12T04:31:57.346Z,54,,,,,,17.4
2018-02-12T04:32:07.358Z,54,,,,,47.7,17.1
2018-02-12T04:32:17.514Z,54,0,44,,2,47.8,17.1
2018-02-12T04:32:27.353Z,54,,35,,,52,16.8
2018-02-12T04:32:37.344Z,54,,29,,,52.4,16.8
2018-02-12T04:32:47.463Z,54,,,,,51.3,17.5
2018-02-12T04:32:57.428Z,54,,30,,,52.4,18.2
2018-02-12T04:33:07.340Z,54,,29,,,52.7,18.9
2018-02-12T04:33:17.387Z,54,,,,,52.9,19.7
2018-02-12T04:33:27.358Z,54,,,,,53,20.1
2018-02-12T04:33:37.348Z,54,,,,,,20.4
2018-02-12T04:33:47.339Z,54,,,,,53.1,20.5
