Time,HwTSet,PrimTSet,ActPow,HwActive,HwTOutlet,ChActive,PrimT
2018-01-01T06:26:14.889Z,54,,,,13.9,,
2018-01-01T06:26:24.886Z,54,,,,13.9,,
2018-01-01T06:26:34.892Z,54,,,,13.7,,
2018-01-01T06:26:44.887Z,54,,,,13.7,,
2018-01-01T06:26:54.890Z,54,5,0,0,13.7,0,28.7
2018-01-01T06:27:04.889Z,54,,,,13.7,,
2018-01-01T06:27:14.890Z,54,,,,13.7,,28.6
2018-01-01T06:27:24.890Z,54,,,,13.7,,
2018-01-01T06:27:34.889Z,54,,,,13.6,,
2018-01-01T06:27:44.888Z,54,,,,13.6,,
2018-01-01T06:27:54.893Z,54,,,,13.6,,
2018-01-01T06:28:04.893Z,54,,,,13.6,,
2018-01-01T06:28:14.886Z,54,,,,13.6,,
2018-01-01T06:28:24.895Z,54,,,,13.6,,
2018-01-01T06:28:34.895Z,54,,,,13.4,,
2018-01-01T06:28:44.892Z,54,,,,13.4,,
2018-01-01T06:28:54.891Z,54,,,,13.4,,
2018-01-01T06:29:04.887Z,54,,,,13.4,,
2018-01-01T06:29:14.896Z,54,,,,13.4,,
2018-01-01T06:29:24.889Z,54,,,,13.4,,
2018-01-01T06:29:34.889Z,54,,,,13.4,,
2018-01-01T06:29:44.890Z,54,,,,13.2,,
2018-01-01T06:29:54.890Z,54,,,,13.2,,
2018-01-01T06:30:04.888Z,54,,,,13.2,,28.4
2018-01-01T06:30:14.901Z,54,,,,13.2,,
2018-01-01T06:30:24.890Z,54,,,,13.2,,
2018-01-01T06:30:34.891Z,54,,,,13.2,,
2018-01-01T06:30:44.888Z,54,,,,13.2,,
2018-01-01T06:30:54.887Z,54,,,,13.2,,
2018-01-01T06:31:04.888Z,54,,,,13.2,,
2018-01-01T06:31:14.893Z,54,,,,13.2,,
2018-01-01T06:31:24.895Z,54,,,,13.2,,
2018-01-01T06:31:34.888Z,54,,,,13.2,,
2018-01-01T06:31:44.888Z,54,,,,13.2,,
2018-01-01T06:31:54.896Z,54,,,,13.1,,
2018-01-01T06:32:04.898Z,54,,,,13.2,,
2018-01-01T06:32:14.894Z,54,,,,13.2,,
2018-01-01T06:32:24.889Z,54,,,,13.1,,
2018-01-01T06:32:34.899Z,54,,,,13.1,,
2018-01-01T06:32:44.889Z,54,,,,13.1,,
2018-01-01T06:32:54.895Z,54,,,,13.1,,
2018-01-01T06:33:04.890Z,54,,,,13.1,,28.3
2018-01-01T06:33:14.892Z,54,,,,13.1,,
2018-01-01T06:33:24.890Z,54,,,,13.1,,
2018-01-01T06:33:34.889Z,54,,,,13.1,,
2018-01-01T06:33:44.890Z,54,,,,13.1,,
2018-01-01T06:33:54.890Z,54,,,,13.1,,
2018-01-01T06:34:04.896Z,54,,,,13.1,,
2018-01-01T06:34:14.898Z,54,,,,13.1,,
2018-01-01T06:34:24.891Z,54,,,,13.1,,
2018-01-01T06:34:34.894Z,54,,,,13.1,,
2018-01-01T06:34:44.891Z,54,,,,13.1,,
2018-01-01T06:34:54.890Z,54,,,,13.1,,
2018-01-01T06:35:04.899Z,54,,,,13.1,,
2018-01-01T06:35:14.899Z,54,,,,13.1,,
2018-01-01T06:35:24.892Z,54,,,,13.1,,
2018-01-01T06:35:34.891Z,54,,,,13.1,,28.2
2018-01-01T06:35:44.892Z,54,,,,13.1,,28.3
2018-01-01T06:35:54.893Z,54,,,,13.1,,28.2
2018-01-01T06:36:04.893Z,54,,,,13.1,,
2018-01-01T06:36:14.894Z,54,,,,13.1,,
2018-01-01T06:36:24.893Z,54,,,,13.1,,
2018-01-01T06:36:34.894Z,54,,,,13.1,,
2018-01-01T06:36:44.893Z,54,,,,13.1,,
2018-01-01T06:36:54.893Z,54,,,,13.1,,
2018-01-01T06:37:04.896Z,54,,,,12.9,,
2018-01-01T06:37:14.894Z,54,,,,12.9,,
2018-01-01T06:37:24.894Z,54,,,,12.9,,
2018-01-01T06:37:34.894Z,54,,,,13.1,,
2018-01-01T06:37:44.892Z,54,,,,13.1,,
2018-01-01T06:37:54.893Z,54,,,,13.1,,
2018-01-01T06:38:04.910Z,54,,,,12.9,,
2018-01-01T06:38:14.904Z,54,,,,12.9,,
2018-01-01T06:38:24.893Z,54,,,,12.9,,28.1
2018-01-01T06:38:34.896Z,54,,,,12.9,,
2018-01-01T06:38:44.898Z,54,,,,12.9,,
2018-01-01T06:38:54.892Z,54,,,,12.9,,
2018-01-01T06:39:04.896Z,54,,,,12.9,,
2018-01-01T06:39:14.897Z,54,,,,12.9,,
2018-01-01T06:39:24.897Z,54,,,,12.9,,
2018-01-01T06:39:34.897Z,54,,,,12.9,,
2018-01-01T06:39:44.899Z,54,,,,12.9,,
2018-01-01T06:39:54.899Z,54,,,,12.9,,
2018-01-01T06:40:04.900Z,54,,,,12.9,,
2018-01-01T06:40:14.898Z,54,,,,12.9,,
2018-01-01T06:40:24.903Z,54,,,,12.9,,
2018-01-01T06:40:34.898Z,54,,,,12.9,,
2018-01-01T06:40:44.894Z,54,,,,12.9,,
2018-01-01T06:40:54.895Z,54,,,,12.9,,
2018-01-01T06:41:04.895Z,54,,,,12.9,,
2018-01-01T06:41:14.902Z,54,,,,12.9,,
2018-01-01T06:41:24.897Z,54,,,,12.9,,
2018-01-01T06:41:34.898Z,54,,,,12.9,,
2018-01-01T06:41:44.898Z,54,,,,12.9,,28
2018-01-01T06:41:54.904Z,54,,,,12.9,,
2018-01-01T06:42:04.902Z,54,,,,12.9,,
2018-01-01T06:42:14.899Z,54,,,,12.9,,
2018-01-01T06:42:24.899Z,54,,,,12.9,,
2018-01-01T06:42:34.900Z,54,,,,12.9,,
2018-01-01T06:42:44.901Z,54,,,,12.9,,
2018-01-01T06:42:54.900Z,54,,,,12.9,,
2018-01-01T06:43:04.902Z,54,,,,12.9,,
2018-01-01T06:43:14.902Z,54,,,,12.9,,
2018-01-01T06:43:24.896Z,54,,,,12.9,,
2018-01-01T06:43:34.904Z,54,,,,12.9,,
2018-01-01T06:43:44.898Z,54,,,,12.9,,
2018-01-01T06:43:54.897Z,54,,,,12.9,,
2018-01-01T06:44:04.901Z,54,,,,12.9,,
2018-01-01T06:44:14.900Z,54,,,,12.8,,
2018-01-01T06:44:24.899Z,54,,,,12.8,,
2018-01-01T06:44:34.900Z,54,,,,12.9,,27.8
2018-01-01T06:44:44.903Z,54,,,,12.8,,28
2018-01-01T06:44:54.902Z,54,,,,12.8,,27.8
2018-01-01T06:45:04.903Z,54,,,,12.9,,27.8
2018-01-01T06:45:14.907Z,54,,,,12.8,,
2018-01-01T06:45:24.903Z,54,,,,12.8,,
2018-01-01T06:45:34.901Z,54,,,,12.8,,
2018-01-01T06:45:44.907Z,54,,,,12.8,,
2018-01-01T06:45:54.904Z,54,,,,12.8,,
2018-01-01T06:46:04.899Z,54,,,,12.8,,
2018-01-01T06:46:14.896Z,54,,,,12.8,,
2018-01-01T06:46:24.902Z,54,,,,12.8,,
2018-01-01T06:46:34.898Z,54,,,,12.8,,
2018-01-01T06:46:44.899Z,54,,,,12.8,,
2018-01-01T06:46:54.897Z,54,,,,12.8,,
2018-01-01T06:47:04.901Z,54,,,,12.8,,
2018-01-01T06:47:14.902Z,54,,,,12.8,,
2018-01-01T06:47:24.902Z,54,,,,12.8,,
2018-01-01T06:47:34.902Z,54,,,,12.8,,
2018-01-01T06:47:44.903Z,54,,,,12.8,,
2018-01-01T06:47:54.904Z,54,,,,12.8,,
2018-01-01T06:48:04.917Z,54,,,,12.8,,
2018-01-01T06:48:14.902Z,54,,,,12.8,,
2018-01-01T06:48:24.913Z,54,,,,12.8,,27.7
2018-01-01T06:48:34.900Z,54,,,,12.8,,
2018-01-01T06:48:44.907Z,54,,,,12.8,,
2018-01-01T06:48:54.898Z,54,,,,12.8,,
2018-01-01T06:49:04.901Z,54,,,,12.8,,
2018-01-01T06:49:14.907Z,54,,,,12.8,,
2018-01-01T06:49:24.900Z,54,,,,12.8,,
2018-01-01T06:49:34.911Z,54,,,,12.8,,
2018-01-01T06:49:44.903Z,54,,,,12.8,,
2018-01-01T06:49:54.898Z,54,,,,12.8,,
2018-01-01T06:50:04.903Z,54,,,,12.8,,
2018-01-01T06:50:14.903Z,54,,,,12.8,,
2018-01-01T06:50:24.900Z,54,,,,12.8,,
2018-01-01T06:50:34.900Z,54,,,,12.8,,
2018-01-01T06:50:44.900Z,54,,,,12.8,,
2018-01-01T06:50:54.901Z,54,,,,12.8,,
2018-01-01T06:51:04.903Z,54,,,,12.8,,
2018-01-01T06:51:14.900Z,54,,,,12.8,,
2018-01-01T06:51:24.899Z,54,,,,12.8,,
2018-01-01T06:51:34.907Z,54,,,,12.8,,27.6
2018-01-01T06:51:44.900Z,54,,,,12.8,,
2018-01-01T06:51:54.900Z,54,,,,12.8,,
2018-01-01T06:52:04.900Z,54,,,,12.8,,
2018-01-01T06:52:14.901Z,54,,,,12.8,,
2018-01-01T06:52:24.903Z,54,,,,12.8,,
2018-01-01T06:52:34.901Z,54,,,,12.8,,
2018-01-01T06:52:44.900Z,54,,,,12.8,,
2018-01-01T06:52:54.901Z,54,,,,12.8,,
2018-01-01T06:53:04.905Z,54,,,,12.8,,
2018-01-01T06:53:14.909Z,54,,,,12.8,,
2018-01-01T06:53:24.900Z,54,,,,12.8,,
2018-01-01T06:53:34.902Z,54,,,,12.8,,
2018-01-01T06:53:44.908Z,54,,,,12.8,,
2018-01-01T06:53:54.904Z,54,,,,12.8,,
2018-01-01T06:54:04.902Z,54,,,,12.8,,
2018-01-01T06:54:14.904Z,54,,,,12.8,,
2018-01-01T06:54:24.903Z,54,,,,12.8,,
2018-01-01T06:54:34.903Z,54,,,,12.8,,
2018-01-01T06:54:44.901Z,54,,,,12.8,,
2018-01-01T06:54:54.909Z,54,,,,12.8,,27.5
2018-01-01T06:55:04.904Z,54,,,,12.8,,
2018-01-01T06:55:14.910Z,54,,,,12.8,,
2018-01-01T06:55:24.906Z,54,,,,12.8,,
2018-01-01T06:55:34.914Z,54,,,,12.8,,
2018-01-01T06:55:44.916Z,54,,,,12.8,,
2018-01-01T06:55:54.907Z,54,,,,12.8,,
2018-01-01T06:56:04.914Z,54,,,,12.8,,
2018-01-01T06:56:14.910Z,54,,,,12.8,,
2018-01-01T06:56:24.911Z,54,,,,12.8,,
2018-01-01T06:56:34.905Z,54,,,,12.6,,
2018-01-01T06:56:44.906Z,54,,,,12.8,,
2018-01-01T06:56:54.904Z,54,,,,12.6,,
2018-01-01T06:57:04.904Z,54,,,,12.8,,
2018-01-01T06:57:14.906Z,54,,,,12.6,,
2018-01-01T06:57:24.904Z,54,,,,12.6,,
2018-01-01T06:57:34.906Z,54,,,,12.6,,
2018-01-01T06:57:44.906Z,54,,,,12.6,,
2018-01-01T06:57:54.904Z,54,,,,12.6,,
2018-01-01T06:58:04.906Z,54,,,,12.6,,27.3
2018-01-01T06:58:14.903Z,54,,,,12.6,,
2018-01-01T06:58:24.907Z,54,,,,12.6,,
2018-01-01T06:58:34.910Z,54,,,,12.6,,
2018-01-01T06:58:44.905Z,54,,,,12.6,,
2018-01-01T06:58:54.981Z,54,,,,12.6,,
2018-01-01T06:59:04.908Z,54,,,,12.6,,
2018-01-01T06:59:14.910Z,54,,,,12.6,,
2018-01-01T06:59:24.904Z,54,,,,12.6,,
2018-01-01T06:59:34.904Z,54,,,,12.6,,
2018-01-01T06:59:44.909Z,54,,,,12.6,,
2018-01-01T06:59:54.906Z,54,,,,12.6,,
2018-01-01T07:00:04.911Z,54,,,,12.6,,
2018-01-01T07:00:14.917Z,54,,,,12.6,,
2018-01-01T07:00:25.033Z,54,,,,12.6,,
2018-01-01T07:00:34.908Z,54,,,,12.6,,
2018-01-01T07:00:44.908Z,54,,,,12.6,,
2018-01-01T07:00:54.907Z,54,,,,12.6,,
2018-01-01T07:01:04.908Z,54,,,,12.6,,
2018-01-01T07:01:14.910Z,54,,,,12.6,,
2018-01-01T07:01:24.910Z,54,,,,12.6,,
2018-01-01T07:01:34.907Z,54,,,,12.6,,
2018-01-01T07:01:44.913Z,54,,,,12.6,,
2018-01-01T07:01:54.908Z,54,,,,12.6,,27.2
2018-01-01T07:02:04.911Z,54,,,,12.6,,
2018-01-01T07:02:14.927Z,54,,,,12.6,,
2018-01-01T07:02:24.927Z,54,,,,12.6,,
2018-01-01T07:02:34.906Z,54,,,,12.6,,
2018-01-01T07:02:44.907Z,54,,,,12.6,,
2018-01-01T07:02:54.911Z,54,,,,12.6,,
2018-01-01T07:03:04.908Z,54,,,,12.6,,
2018-01-01T07:03:14.909Z,54,,,,12.6,,
2018-01-01T07:03:24.909Z,54,,,,12.6,,
2018-01-01T07:03:34.907Z,54,,,,12.6,,
2018-01-01T07:03:44.908Z,54,,,,12.6,,
2018-01-01T07:03:54.912Z,54,,,,12.6,,
2018-01-01T07:04:04.913Z,54,,,,12.6,,
2018-01-01T07:04:14.913Z,54,,,,12.6,,
2018-01-01T07:04:24.914Z,54,,,,12.6,,
2018-01-01T07:04:34.914Z,54,,,,12.6,,
2018-01-01T07:04:44.914Z,54,,,,12.6,,
2018-01-01T07:04:54.909Z,54,,,,12.6,,
2018-01-01T07:05:04.910Z,54,,,,12.6,,
2018-01-01T07:05:14.907Z,54,,,,12.6,,
2018-01-01T07:05:24.912Z,54,,,,12.6,,
2018-01-01T07:05:34.913Z,54,,,,12.6,,
2018-01-01T07:05:44.910Z,54,,,,12.6,,27.1
2018-01-01T07:05:54.910Z,54,,,,12.6,,
2018-01-01T07:06:04.911Z,54,,,,12.6,,
2018-01-01T07:06:14.914Z,54,,,,12.6,,
2018-01-01T07:06:24.911Z,54,,,,12.6,,
2018-01-01T07:06:34.916Z,54,,,,12.6,,
2018-01-01T07:06:44.916Z,54,,,,12.6,,
2018-01-01T07:06:54.911Z,54,,,,12.6,,
2018-01-01T07:07:04.912Z,54,,,,12.6,,
2018-01-01T07:07:14.912Z,54,,,,12.6,,
2018-01-01T07:07:24.912Z,54,,,,12.6,,
2018-01-01T07:07:34.911Z,54,,,,12.6,,
2018-01-01T07:07:44.913Z,54,,,,12.6,,
2018-01-01T07:07:54.916Z,54,,,,12.6,,
2018-01-01T07:08:04.920Z,54,,,,12.6,,
2018-01-01T07:08:14.917Z,54,,,,12.6,,
2018-01-01T07:08:24.910Z,54,,,,12.6,,
2018-01-01T07:08:34.914Z,54,,,,12.6,,27
2018-01-01T07:08:44.918Z,54,,,,12.6,,27.1
2018-01-01T07:08:54.910Z,54,,,,12.6,,
2018-01-01T07:09:04.910Z,54,,,,12.6,,27
2018-01-01T07:09:14.914Z,54,,,,12.6,,
2018-01-01T07:09:24.909Z,54,,,,12.6,,
2018-01-01T07:09:34.923Z,54,,,,12.6,,
2018-01-01T07:09:44.912Z,54,,,,12.6,,
2018-01-01T07:09:54.912Z,54,,,,12.6,,
2018-01-01T07:10:04.915Z,54,,,,12.6,,
2018-01-01T07:10:14.915Z,54,,,,12.6,,
2018-01-01T07:10:24.915Z,54,,,,12.6,,
2018-01-01T07:10:34.919Z,54,,,,12.6,,
2018-01-01T07:10:44.917Z,54,,,,12.6,,
2018-01-01T07:10:54.910Z,54,,,,12.6,,
2018-01-01T07:11:04.914Z,54,,,,12.6,,
2018-01-01T07:11:14.915Z,54,,,,12.6,,
2018-01-01T07:11:24.911Z,54,,,,12.6,,
2018-01-01T07:11:34.911Z,54,,,,12.6,,
2018-01-01T07:11:44.917Z,54,,,,12.6,,
2018-01-01T07:11:54.927Z,54,,,,12.6,,
2018-01-01T07:12:04.915Z,54,,,,12.6,,26.9
2018-01-01T07:12:14.922Z,54,,,,12.6,,27
2018-01-01T07:12:24.922Z,54,,,,12.5,,27
2018-01-01T07:12:34.917Z,54,,,,12.6,,26.9
2018-01-01T07:12:44.917Z,54,,,,12.6,,27
2018-01-01T07:12:54.914Z,54,,,,12.5,,26.9
2018-01-01T07:13:04.919Z,54,,,,12.6,,
2018-01-01T07:13:14.917Z,54,,,,12.6,,
2018-01-01T07:13:24.916Z,54,,,,12.6,,
2018-01-01T07:13:34.919Z,54,,,,12.6,,
2018-01-01T07:13:44.917Z,54,,,,12.6,,
2018-01-01T07:13:54.915Z,54,,,,12.6,,
2018-01-01T07:14:04.921Z,54,,,,12.6,,
2018-01-01T07:14:14.914Z,54,,,,12.6,,
2018-01-01T07:14:24.914Z,54,,,,12.6,,
2018-01-01T07:14:34.914Z,54,,,,12.6,,
2018-01-01T07:14:44.915Z,54,,,,12.6,,
2018-01-01T07:14:54.914Z,54,,,,12.6,,
2018-01-01T07:15:04.914Z,54,,,,12.5,,
2018-01-01T07:15:14.925Z,54,,,,12.6,,
2018-01-01T07:15:24.916Z,54,,,,12.6,,
2018-01-01T07:15:34.917Z,54,,,,12.6,,
2018-01-01T07:15:44.916Z,54,,,,12.6,,26.7
2018-01-01T07:15:54.916Z,54,,,,12.6,,26.9
2018-01-01T07:16:04.931Z,54,,,,12.5,,
2018-01-01T07:16:14.920Z,54,,,,12.6,,
2018-01-01T07:16:24.917Z,54,,,,12.6,,26.7
2018-01-01T07:16:34.918Z,54,,,,12.6,,
2018-01-01T07:16:44.917Z,54,,,,12.6,,
2018-01-01T07:16:54.933Z,54,,,,12.5,,
2018-01-01T07:17:04.920Z,54,,,,12.6,,
2018-01-01T07:17:14.928Z,54,,,,12.6,,
2018-01-01T07:17:24.914Z,54,,,,12.5,,
2018-01-01T07:17:34.916Z,54,,,,12.5,,
2018-01-01T07:17:44.916Z,54,,,,12.5,,
2018-01-01T07:17:54.917Z,54,,,,12.6,,
2018-01-01T07:18:04.918Z,54,,,,12.5,,
2018-01-01T07:18:14.918Z,54,,,,12.5,,
2018-01-01T07:18:24.918Z,54,,,,12.5,,
2018-01-01T07:18:34.919Z,54,,,,12.5,,
2018-01-01T07:18:44.919Z,54,,,,12.5,,
2018-01-01T07:18:54.919Z,54,,,,12.5,,
2018-01-01T07:19:04.919Z,54,,,,12.5,,
2018-01-01T07:19:14.920Z,54,,,,12.5,,
2018-01-01T07:19:24.915Z,54,,,,12.5,,
2018-01-01T07:19:34.920Z,54,,,,12.5,,
2018-01-01T07:19:44.920Z,54,,,,12.5,,
2018-01-01T07:19:54.920Z,54,,,,12.5,,
2018-01-01T07:20:04.915Z,54,,,,12.5,,26.6
2018-01-01T07:20:14.922Z,54,,,,12.5,,
2018-01-01T07:20:24.921Z,54,,,,12.5,,
2018-01-01T07:20:34.917Z,54,,,,12.5,,
2018-01-01T07:20:44.916Z,54,,,,12.5,,
2018-01-01T07:20:54.917Z,54,,,,12.5,,
2018-01-01T07:21:04.919Z,54,,,,12.5,,
2018-01-01T07:21:14.920Z,54,,,,12.5,,
2018-01-01T07:21:24.923Z,54,,,,12.5,,
2018-01-01T07:21:34.922Z,54,,,,12.5,,
2018-01-01T07:21:44.922Z,54,,,,12.5,,
2018-01-01T07:21:54.922Z,54,,,,12.5,,
2018-01-01T07:22:04.923Z,54,,,,12.5,,
2018-01-01T07:22:14.923Z,54,,,,12.5,,
2018-01-01T07:22:24.919Z,54,,,,12.5,,
2018-01-01T07:22:34.923Z,54,,,,12.5,,
2018-01-01T07:22:44.923Z,54,,,,12.5,,
2018-01-01T07:22:54.917Z,54,,,,12.5,,
2018-01-01T07:23:04.917Z,54,,,,12.5,,
2018-01-01T07:23:14.924Z,54,,,,12.5,,
2018-01-01T07:23:24.921Z,54,,,,12.5,,
2018-01-01T07:23:34.924Z,54,,,,12.5,,
2018-01-01T07:23:44.920Z,54,,,,12.5,,26.5
2018-01-01T07:23:54.921Z,54,,,,12.5,,26.6
2018-01-01T07:24:04.921Z,54,,,,12.5,,
2018-01-01T07:24:14.921Z,54,,,,12.5,,
2018-01-01T07:24:24.923Z,54,,,,12.5,,26.5
2018-01-01T07:24:34.921Z,54,,,,12.5,,
2018-01-01T07:24:44.921Z,54,,,,12.5,,
2018-01-01T07:24:54.919Z,54,,,,12.5,,
2018-01-01T07:25:04.924Z,54,,,,12.5,,
2018-01-01T07:25:14.922Z,54,,,,12.5,,
2018-01-01T07:25:24.921Z,54,,,,12.5,,
2018-01-01T07:25:34.918Z,54,,,,12.5,,
2018-01-01T07:25:44.919Z,54,,,,12.5,,
2018-01-01T07:25:54.920Z,54,,,,12.5,,
2018-01-01T07:26:04.919Z,54,,,,12.5,,
2018-01-01T07:26:14.927Z,54,,,,12.5,,
2018-01-01T07:26:24.921Z,54,,,,12.5,,
2018-01-01T07:26:34.922Z,54,,,,12.5,,
2018-01-01T07:26:45.013Z,54,,,,12.5,,
2018-01-01T07:26:54.923Z,54,5,0,0,12.5,0,26.5
2018-01-01T07:27:04.927Z,54,,,,12.5,,
2018-01-01T07:27:14.940Z,54,,,,12.5,,
2018-01-01T07:27:24.924Z,54,,,,12.5,,
2018-01-01T07:27:34.926Z,54,,,,12.5,,
2018-01-01T07:27:44.925Z,54,,,,12.5,,26.4
2018-01-01T07:27:54.927Z,54,,,,12.5,,
2018-01-01T07:28:04.923Z,54,,,,12.5,,
2018-01-01T07:28:14.930Z,54,,,,12.5,,
2018-01-01T07:28:24.930Z,54,,,,12.5,,
2018-01-01T07:28:34.921Z,54,,,,12.5,,
2018-01-01T07:28:45.012Z,54,,,,12.5,,
2018-01-01T07:28:54.921Z,54,,,,12.5,,
2018-01-01T07:29:04.921Z,54,,,,12.5,,
2018-01-01T07:29:14.921Z,54,,,,12.5,,
2018-01-01T07:29:24.924Z,54,,,,12.5,,
2018-01-01T07:29:34.922Z,54,,,,12.5,,
2018-01-01T07:29:44.920Z,54,,,,12.5,,
2018-01-01T07:29:54.925Z,54,,,,12.5,,
2018-01-01T07:30:04.921Z,54,,,,12.5,,
2018-01-01T07:30:14.922Z,54,,,,12.5,,
2018-01-01T07:30:24.922Z,54,,,,12.5,,
2018-01-01T07:30:34.922Z,54,,,,12.5,,
2018-01-01T07:30:44.923Z,54,,,,12.5,,
2018-01-01T07:30:54.922Z,54,,,,12.5,,
2018-01-01T07:31:04.927Z,54,,,,12.5,,
2018-01-01T07:31:14.926Z,54,,,,12.5,,
2018-01-01T07:31:24.924Z,54,,,,12.5,,
2018-01-01T07:31:34.932Z,54,,,,12.5,,26.3
2018-01-01T07:31:44.923Z,54,,,,12.5,,
2018-01-01T07:31:54.922Z,54,,,,12.5,,26.4
2018-01-01T07:32:04.941Z,54,,,,12.5,,26.3
2018-01-01T07:32:14.927Z,54,,,,12.5,,
2018-01-01T07:32:24.935Z,54,,,,12.5,,
2018-01-01T07:32:34.923Z,54,,,,12.5,,
2018-01-01T07:32:44.925Z,54,,,,12.5,,
2018-01-01T07:33:00.025Z,54,,,,12.5,,
2018-01-01T07:33:04.924Z,54,,,,12.5,,
2018-01-01T07:33:14.937Z,54,,,,12.5,,
2018-01-01T07:33:24.925Z,54,,,,12.5,,
2018-01-01T07:33:34.925Z,54,,,,12.5,,
2018-01-01T07:33:44.927Z,54,,,,12.5,,
2018-01-01T07:33:54.925Z,54,,,,12.5,,
2018-01-01T07:34:04.931Z,54,,,,12.5,,
2018-01-01T07:34:14.928Z,54,,,,12.5,,
2018-01-01T07:34:24.924Z,54,,,,12.5,,
2018-01-01T07:34:34.924Z,54,,,,12.5,,
2018-01-01T07:34:45.084Z,54,,,,12.5,,
2018-01-01T07:34:54.929Z,54,,,,12.5,,
2018-01-01T07:35:04.926Z,54,,,,12.5,,
2018-01-01T07:35:14.927Z,54,,,,12.5,,
2018-01-01T07:35:24.925Z,54,,,,12.5,,
2018-01-01T07:35:34.928Z,54,,,,12.5,,26.1
2018-01-01T07:35:44.927Z,54,,,,12.5,,26.3
2018-01-01T07:35:54.924Z,54,,,,12.5,,26.1
2018-01-01T07:36:04.928Z,54,,,,12.5,,
2018-01-01T07:36:14.928Z,54,,,,12.5,,
2018-01-01T07:36:24.929Z,54,,,,12.3,,
2018-01-01T07:36:34.928Z,54,,,,12.5,,
2018-01-01T07:36:44.928Z,54,,,,12.5,,
2018-01-01T07:36:54.929Z,54,,,,12.5,,
2018-01-01T07:37:04.926Z,54,,,,12.5,,
2018-01-01T07:37:14.929Z,54,,,,12.5,,
2018-01-01T07:37:24.929Z,54,,,,12.5,,
2018-01-01T07:37:34.927Z,54,,,,12.5,,
2018-01-01T07:37:44.929Z,54,,,,12.5,,
2018-01-01T07:37:54.928Z,54,,,,12.5,,
2018-01-01T07:38:04.926Z,54,,,,12.5,,
2018-01-01T07:38:14.934Z,54,,,,12.5,,
2018-01-01T07:38:24.929Z,54,,,,12.5,,
2018-01-01T07:38:34.932Z,54,,,,12.5,,
2018-01-01T07:38:44.930Z,54,,,,12.5,,
2018-01-01T07:38:54.931Z,54,,,,12.5,,
2018-01-01T07:39:04.931Z,54,,,,12.5,,
2018-01-01T07:39:14.939Z,54,,,,12.5,,
2018-01-01T07:39:24.932Z,54,,,,12.5,,26
2018-01-01T07:39:34.927Z,54,,,,12.5,,26.1
2018-01-01T07:39:44.931Z,54,,,,12.5,,26
2018-01-01T07:39:54.928Z,54,,,,12.5,,26.1
2018-01-01T07:40:04.931Z,54,,,,12.5,,26
2018-01-01T07:40:14.931Z,54,,,,12.3,,
2018-01-01T07:40:24.929Z,54,,,,12.5,,
2018-01-01T07:40:34.929Z,54,,,,12.5,,
2018-01-01T07:40:44.930Z,54,,,,12.5,,
2018-01-01T07:40:54.931Z,54,,,,12.5,,
2018-01-01T07:41:04.930Z,54,,,,12.3,,
2018-01-01T07:41:14.938Z,54,,,,12.3,,
2018-01-01T07:41:24.933Z,54,,,,12.5,,
2018-01-01T07:41:34.933Z,54,,,,12.3,,
2018-01-01T07:41:44.930Z,54,,,,12.5,,
2018-01-01T07:41:54.935Z,54,,,,12.3,,
2018-01-01T07:42:04.929Z,54,,,,12.3,,
2018-01-01T07:42:14.935Z,54,,,,12.3,,
2018-01-01T07:42:24.930Z,54,,,,12.3,,
2018-01-01T07:42:34.935Z,54,,,,12.3,,
2018-01-01T07:42:44.930Z,54,,,,12.3,,
2018-01-01T07:42:54.930Z,54,,,,12.3,,
2018-01-01T07:43:04.936Z,54,,,,12.3,,
2018-01-01T07:43:14.933Z,54,,,,12.3,,
2018-01-01T07:43:24.931Z,54,,,,12.5,,26
2018-01-01T07:43:34.931Z,54,,,,12.3,,
2018-01-01T07:43:44.932Z,54,,,,12.3,,25.9
2018-01-01T07:43:54.932Z,54,,,,12.3,,25.9
2018-01-01T07:44:04.930Z,54,,,,12.5,,
2018-01-01T07:44:14.932Z,54,,,,12.3,,
2018-01-01T07:44:24.935Z,54,,,,12.3,,
2018-01-01T07:44:34.932Z,54,,,,12.5,,
2018-01-01T07:44:44.930Z,54,,,,12.3,,
2018-01-01T07:44:54.938Z,54,,,,12.3,,
2018-01-01T07:45:04.936Z,54,,,,12.3,,
2018-01-01T07:45:14.937Z,54,,,,12.3,,
2018-01-01T07:45:24.938Z,54,,,,12.3,,
2018-01-01T07:45:34.938Z,54,,,,12.3,,
2018-01-01T07:45:44.934Z,54,,,,12.3,,
2018-01-01T07:45:54.938Z,54,,,,12.3,,
2018-01-01T07:46:04.932Z,54,,,,12.3,,
2018-01-01T07:46:14.939Z,54,,,,12.3,,
2018-01-01T07:46:24.939Z,54,,,,12.3,,
2018-01-01T07:46:34.934Z,54,,,,12.3,,
2018-01-01T07:46:44.934Z,54,,,,12.3,,
2018-01-01T07:46:54.935Z,54,,,,12.3,,
2018-01-01T07:47:04.936Z,54,,,,12.3,,
2018-01-01T07:47:14.937Z,54,,,,12.3,,
2018-01-01T07:47:24.933Z,54,,,,12.3,,
2018-01-01T07:47:34.932Z,54,,,,12.3,,25.8
2018-01-01T07:47:44.931Z,54,,,,12.3,,25.9
2018-01-01T07:47:54.939Z,54,,,,12.3,,25.8
2018-01-01T07:48:04.934Z,54,,,,12.3,,
2018-01-01T07:48:14.937Z,54,,,,12.3,,25.9
