Time,ActPow,HwTOutlet,PrimT,ChActive,HwTSet,PrimTSet,HwActive
2017-11-03T00:00:17.023Z,,27.5,,,52,,
2017-11-03T00:00:27.023Z,,27.5,,,52,,
2017-11-03T00:00:37.019Z,72,35.4,36.3,0,52,0,2
2017-11-03T00:00:47.018Z,71,,39.7,0,,,0
2017-11-03T00:00:57.018Z,0,,40.4,0,,,0
2017-11-03T00:01:07.023Z,,37.2,39.8,,52,,
2017-11-03T00:01:17.018Z,,37.1,39.6,,52,,
2017-11-03T00:01:27.018Z,,36.9,,,52,,
2017-11-03T00:01:37.018Z,,36.9,,,52,,
2017-11-03T00:01:57.018Z,,36.8,,,52,,
2017-11-03T00:02:07.018Z,,,39.5,0,,,0
2017-11-03T00:02:17.018Z,,36.6,,,52,,
2017-11-03T00:02:27.022Z,,36.5,,,52,,
2017-11-03T00:02:37.018Z,,36.4,,,52,,
2017-11-03T00:02:57.023Z,,36.3,,,52,,
2017-11-03T00:03:07.018Z,,,39.4,,,,
2017-11-03T00:03:17.018Z,,36.1,,,52,,
2017-11-03T00:03:37.018Z,,35.9,,,52,,
2017-11-03T00:03:57.030Z,,35.8,,,52,,
2017-11-03T00:04:17.018Z,,35.6,39.3,,52,,
2017-11-03T00:04:27.019Z,,35.5,,,52,,
2017-11-03T00:04:37.024Z,,35.4,,,52,,
2017-11-03T00:04:57.018Z,,35.4,,,52,,
2017-11-03T00:05:17.018Z,,35.2,39.2,,52,,
2017-11-03T00:05:37.018Z,,34.9,,,52,,
2017-11-03T00:05:57.018Z,,34.9,,,52,,
2017-11-03T00:06:17.018Z,0,34.6,39.1,0,52,5,0
2017-11-03T00:06:27.018Z,,34.6,,,52,,
2017-11-03T00:06:37.017Z,,34.5,,,52,,
2017-11-03T00:06:47.018Z,,34.5,38.9,,52,,
2017-11-03T00:06:57.023Z,,34.4,39.1,,52,,
2017-11-03T00:07:07.018Z,,,38.9,,,,
2017-11-03T00:07:17.018Z,,34.3,,,52,,
2017-11-03T00:07:27.023Z,,34.2,,,52,,
2017-11-03T00:07:37.018Z,,34.1,,,52,,
2017-11-03T00:07:57.023Z,,34.1,,,52,,
2017-11-03T00:08:17.018Z,,33.9,38.8,,52,,
2017-11-03T00:08:37.017Z,,33.8,,,52,,
2017-11-03T00:08:57.021Z,,33.7,,,52,,
2017-11-03T00:09:17.028Z,,33.6,38.7,,52,,
2017-11-03T00:09:27.018Z,,33.5,,,52,,
2017-11-03T00:09:37.018Z,,33.5,,,52,,
2017-11-03T00:09:57.018Z,,33.4,,,52,,
2017-11-03T00:10:17.019Z,,33.3,,,52,,
2017-11-03T00:10:27.018Z,,,38.6,,,,
2017-11-03T00:10:37.064Z,,33.2,,,52,,
2017-11-03T00:10:57.071Z,,33.1,,,52,,
2017-11-03T00:11:17.018Z,,32.9,,,52,,
2017-11-03T00:11:27.098Z,,,38.5,,,,
2017-11-03T00:11:37.061Z,,32.8,,,52,,
2017-11-03T00:11:57.019Z,,32.7,,,52,,
2017-11-03T00:12:17.018Z,,32.6,,,52,,
2017-11-03T00:12:27.018Z,,32.5,38.4,,52,,
2017-11-03T00:12:37.024Z,,32.5,,,52,,
2017-11-03T00:12:57.018Z,,32.4,,,52,,
2017-11-03T00:13:17.018Z,,32.3,,,52,,
2017-11-03T00:13:37.018Z,,32.2,,,52,,
2017-11-03T00:13:47.018Z,,,38.3,,,,
2017-11-03T00:13:57.018Z,,32.2,,,52,,
2017-11-03T00:14:17.018Z,,32,,,52,,
2017-11-03T00:14:37.018Z,,32,,,52,,
2017-11-03T00:14:57.019Z,,31.9,,,52,,
2017-11-03T00:15:07.018Z,,,38.2,,,,
2017-11-03T00:15:17.018Z,,31.8,,,52,,
2017-11-03T00:15:27.019Z,,31.8,,,52,,
2017-11-03T00:15:37.018Z,,31.8,,,52,,
2017-11-03T00:15:57.018Z,,31.6,,,52,,
2017-11-03T00:16:17.018Z,,31.5,38.1,,52,,
2017-11-03T00:16:37.018Z,,31.4,,,52,,
2017-11-03T00:16:57.020Z,,31.4,,,52,,
2017-11-03T00:17:17.020Z,,31.2,38,,52,,
2017-11-03T00:17:27.019Z,,33.4,38.2,0,52,0,2
2017-11-03T00:17:37.018Z,55,,37.9,0,,,2
2017-11-03T00:17:47.019Z,0,37.2,39.2,0,52,,0
2017-11-03T00:17:57.022Z,,37.1,39.1,,52,,
2017-11-03T00:18:07.017Z,,36.9,38.9,,52,,
2017-11-03T00:18:17.018Z,,36.9,38.9,,52,,
2017-11-03T00:18:37.018Z,,36.7,,,52,,
2017-11-03T00:18:57.018Z,,36.6,,,52,,
2017-11-03T00:19:07.017Z,,,38.8,,,5,
2017-11-03T00:19:17.018Z,,36.4,,,52,,
2017-11-03T00:19:27.017Z,,36.3,,,52,,
2017-11-03T00:19:37.017Z,,36.2,,,52,,
2017-11-03T00:19:47.017Z,,,38.7,,,,
2017-11-03T00:19:57.018Z,,36.2,,,52,,
2017-11-03T00:20:17.018Z,,35.9,,,52,,
2017-11-03T00:20:37.017Z,,35.8,,,52,,
2017-11-03T00:20:47.018Z,,,38.6,,,,
2017-11-03T00:20:57.018Z,,35.7,,,52,,
2017-11-03T00:21:17.017Z,,35.5,,,52,,
2017-11-03T00:21:37.021Z,,35.4,,,52,,
2017-11-03T00:21:57.017Z,,35.3,,,52,,
2017-11-03T00:22:07.021Z,,,38.5,,,,
2017-11-03T00:22:17.020Z,,35.1,,,52,,
2017-11-03T00:22:37.017Z,,34.9,,,52,,
2017-11-03T00:22:57.017Z,,34.8,,,52,,
2017-11-03T00:23:07.017Z,,,38.4,,,,
2017-11-03T00:23:17.022Z,,34.6,38.5,,52,,
2017-11-03T00:23:27.018Z,,,38.4,,,,
2017-11-03T00:23:37.017Z,,34.5,,,52,,
2017-11-03T00:23:57.021Z,,34.4,,,52,,
2017-11-03T00:24:17.018Z,,34.2,,,52,,
2017-11-03T00:24:37.017Z,,34.1,,,52,,
2017-11-03T00:24:57.018Z,,34,,,52,,
2017-11-03T00:25:07.017Z,,,38.3,,,,
2017-11-03T00:25:17.017Z,,33.8,,,52,,
2017-11-03T00:25:37.018Z,,33.7,,,52,,
2017-11-03T00:25:57.017Z,,33.7,,,52,,
2017-11-03T00:26:17.017Z,,33.5,38.2,,52,,
2017-11-03T00:26:27.022Z,,33.4,,,52,,
2017-11-03T00:26:37.017Z,,33.4,,,52,,
2017-11-03T00:26:57.020Z,,33.3,,,52,,
2017-11-03T00:27:17.018Z,,33.2,,,52,,
2017-11-03T00:27:27.020Z,,,38.1,,,,
2017-11-03T00:27:37.021Z,,33.1,,,52,,
2017-11-03T00:27:57.017Z,,32.9,,,52,,
2017-11-03T00:28:17.017Z,,32.8,,,52,,
2017-11-03T00:28:27.022Z,,32.7,,,52,,
2017-11-03T00:28:37.017Z,,32.7,,,52,,
2017-11-03T00:28:47.017Z,,,38,,,,
2017-11-03T00:28:57.017Z,,32.6,,,52,,
2017-11-03T00:29:17.017Z,,32.5,,,52,,
2017-11-03T00:29:27.017Z,,32.4,,,52,,
2017-11-03T00:29:47.017Z,,32.4,,,52,,
2017-11-03T00:29:57.017Z,,,38,,,,
2017-11-03T00:30:07.017Z,,,37.9,,,,
2017-11-03T00:30:17.018Z,,32.2,,,52,,
2017-11-03T00:30:27.017Z,,32.2,,,52,,
2017-11-03T00:30:37.017Z,,32.2,,,52,,
2017-11-03T00:30:57.018Z,,32.1,,,52,,
2017-11-03T00:31:17.017Z,,32,,,52,,
2017-11-03T00:31:27.017Z,,,37.8,,,,
2017-11-03T00:31:37.017Z,,31.9,,,52,,
2017-11-03T00:31:57.017Z,,31.9,,,52,,
2017-11-03T00:32:17.017Z,,31.6,,,52,,
2017-11-03T00:32:37.020Z,,31.6,,,52,,
2017-11-03T00:32:47.017Z,,,37.7,,,,
2017-11-03T00:32:57.017Z,,31.5,,,52,,
2017-11-03T00:33:17.017Z,,31.4,,,52,,
2017-11-03T00:33:27.017Z,,31.4,,,52,,
2017-11-03T00:33:37.020Z,,31.3,,,52,,
2017-11-03T00:33:57.018Z,,31.3,,,52,,
2017-11-03T00:34:17.017Z,,31.2,37.6,,52,,
2017-11-03T00:34:37.021Z,,31,,,52,,
2017-11-03T00:34:57.017Z,,31,,,52,,
2017-11-03T00:35:17.017Z,,30.9,,,52,,
2017-11-03T00:35:27.017Z,,30.9,37.5,,52,,
2017-11-03T00:35:37.017Z,,30.8,,,52,,
2017-11-03T00:35:57.017Z,,30.8,,,52,,
2017-11-03T00:36:17.091Z,,30.7,,,52,,
2017-11-03T00:36:27.017Z,,30.7,,,52,,
2017-11-03T00:36:37.017Z,,30.6,,,52,,
2017-11-03T00:36:57.017Z,,30.6,,,52,,
2017-11-03T00:37:17.017Z,,30.4,37.4,,52,,
2017-11-03T00:37:27.021Z,,30.4,,,52,,
2017-11-03T00:37:37.017Z,,30.3,,,52,,
2017-11-03T00:37:57.016Z,,30.3,,,52,,
2017-11-03T00:38:17.017Z,,30.2,,,52,,
2017-11-03T00:38:37.034Z,,30.2,,,52,,
2017-11-03T00:38:57.017Z,,30.1,,,52,,
2017-11-03T00:39:07.022Z,,,37.3,,,,
2017-11-03T00:39:17.017Z,,30.1,,,52,,
2017-11-03T00:39:37.017Z,,30,,,52,,
2017-11-03T00:39:57.016Z,,30,,,52,,
2017-11-03T00:40:17.020Z,,29.8,,,52,,
2017-11-03T00:40:37.017Z,,29.8,,,52,,
2017-11-03T00:40:57.022Z,,29.7,,,52,,
2017-11-03T00:41:07.028Z,,,37.2,,,,
2017-11-03T00:41:17.017Z,,29.7,,,52,,
2017-11-03T00:41:27.016Z,,29.6,,,52,,
2017-11-03T00:41:37.021Z,,29.6,,,52,,
2017-11-03T00:41:57.018Z,,29.6,,,52,,
2017-11-03T00:42:17.045Z,,29.5,,,52,,
2017-11-03T00:42:37.021Z,,29.5,,,52,,
2017-11-03T00:42:47.017Z,,,37.1,,,,
2017-11-03T00:42:57.017Z,,29.3,,,52,,
2017-11-03T00:43:17.017Z,,29.3,,,52,,
2017-11-03T00:43:27.016Z,,29.3,,,52,,
2017-11-03T00:43:37.017Z,,29.2,,,52,,
2017-11-03T00:43:57.017Z,,29.2,,,52,,
2017-11-03T00:44:17.017Z,,29.2,,,52,,
2017-11-03T00:44:27.016Z,,29.1,,,52,,
2017-11-03T00:44:37.017Z,,,36.9,,,,
2017-11-03T00:45:07.016Z,,29.1,,,52,,
2017-11-03T00:45:17.017Z,,29,,,52,,
2017-11-03T00:45:27.016Z,,29,,,52,,
2017-11-03T00:45:37.016Z,,29,,,52,,
2017-11-03T00:45:57.016Z,,29,,,52,,
2017-11-03T00:46:17.016Z,,28.9,,,52,,
2017-11-03T00:46:27.016Z,,28.9,,,52,,
2017-11-03T00:46:37.016Z,,28.7,,,52,,
2017-11-03T00:46:57.017Z,,28.7,,,52,,
2017-11-03T00:47:07.021Z,,,36.8,,,,
2017-11-03T00:47:17.017Z,,28.7,,,52,,
2017-11-03T00:47:37.017Z,,28.6,,,52,,
2017-11-03T00:47:57.017Z,,28.6,,,52,,
2017-11-03T00:48:17.018Z,,28.6,,,52,,
2017-11-03T00:48:37.016Z,,28.5,,,52,,
2017-11-03T00:48:47.016Z,,,36.7,,,,
2017-11-03T00:48:57.016Z,,28.5,,,52,,
2017-11-03T00:49:07.027Z,,,36.7,,,,
2017-11-03T00:49:17.016Z,,28.5,,,52,,
2017-11-03T00:49:27.016Z,,28.4,,,52,,
2017-11-03T00:49:37.017Z,,28.4,,,52,,
2017-11-03T00:49:57.017Z,,28.4,,,52,,
2017-11-03T00:50:17.016Z,,28.4,,,52,,
2017-11-03T00:50:37.016Z,,28.3,,,52,,
2017-11-03T00:50:57.019Z,,28.3,,,52,,
2017-11-03T00:51:07.016Z,,,36.6,,,,
2017-11-03T00:51:17.016Z,,28.3,,,52,,
2017-11-03T00:51:37.016Z,,28.1,,,52,,
2017-11-03T00:51:57.016Z,,28.1,,,52,,
2017-11-03T00:52:17.016Z,,28.1,,,52,,
2017-11-03T00:52:27.016Z,,28,,,52,,
2017-11-03T00:52:37.021Z,,28,,,52,,
2017-11-03T00:52:57.018Z,,28,,,52,,
2017-11-03T00:53:17.016Z,,28,36.5,,52,,
2017-11-03T00:53:27.018Z,,28,,,52,,
2017-11-03T00:53:37.016Z,,28,,,52,,
2017-11-03T00:53:57.016Z,,27.9,,,52,,
2017-11-03T00:54:17.016Z,,27.9,,,52,,
2017-11-03T00:54:37.021Z,,27.9,,,52,,
2017-11-03T00:54:57.021Z,,27.9,,,52,,
2017-11-03T00:55:17.016Z,,27.8,,,52,,
2017-11-03T00:55:27.016Z,,,36.4,,,,
2017-11-03T00:55:37.016Z,,27.8,,,52,,
2017-11-03T00:55:57.016Z,,27.8,,,52,,
2017-11-03T00:56:17.016Z,,27.7,,,52,,
2017-11-03T00:56:37.021Z,,27.7,,,52,,
2017-11-03T00:56:57.016Z,,27.7,,,52,,
2017-11-03T00:57:17.081Z,,27.7,,,52,,
2017-11-03T00:57:37.016Z,,27.5,,,52,,
2017-11-03T00:57:47.054Z,,,36.3,,,,
2017-11-03T00:57:57.016Z,,27.5,,,52,,
2017-11-03T00:58:07.016Z,,,36.3,,,,
2017-11-03T00:58:17.018Z,,27.5,,,52,,
2017-11-03T00:58:37.016Z,,27.5,,,52,,
2017-11-03T00:58:57.020Z,,27.5,,,52,,
2017-11-03T00:59:17.016Z,,27.4,,,52,,
2017-11-03T00:59:37.018Z,,27.4,,,52,,
2017-11-03T00:59:57.017Z,,27.4,,,52,,
2017-11-03T01:00:07.018Z,,,36.2,,,,
2017-11-03T01:00:17.019Z,,27.3,,,52,,
2017-11-03T01:00:27.017Z,,27.3,,,52,,
2017-11-03T01:00:37.016Z,,27.3,,,52,,
2017-11-03T01:00:57.016Z,,27.3,,,52,,
2017-11-03T01:01:17.018Z,,27.3,,,52,,
2017-11-03T01:01:37.019Z,,27.3,,,52,,
2017-11-03T01:01:57.016Z,,27.2,,,52,,
2017-11-03T01:02:17.021Z,,27.2,,,52,,
2017-11-03T01:02:37.019Z,,27.2,,,52,,
2017-11-03T01:02:47.018Z,,,36.1,,,,
2017-11-03T01:02:57.016Z,,27.2,,,52,,
2017-11-03T01:03:17.016Z,,27.1,,,52,,
2017-11-03T01:03:27.015Z,,27.1,,,52,,
2017-11-03T01:03:37.017Z,,27.1,,,52,,
2017-11-03T01:03:57.019Z,,27.1,,,52,,
2017-11-03T01:04:17.019Z,,27.1,,,52,,
2017-11-03T01:04:27.016Z,,27.1,,,52,,
2017-11-03T01:04:37.016Z,,27.1,,,52,,
2017-11-03T01:04:47.021Z,,,36,,,,
2017-11-03T01:04:57.016Z,,27.1,,,52,,
2017-11-03T01:05:17.016Z,,26.9,,,52,,
2017-11-03T01:05:27.019Z,,26.9,,,52,,
2017-11-03T01:05:37.016Z,,26.9,,,52,,
2017-11-03T01:05:57.017Z,,26.9,,,52,,
2017-11-03T01:06:17.016Z,,26.9,,,52,,
2017-11-03T01:06:27.019Z,0,26.9,36,0,52,5,0
2017-11-03T01:06:47.018Z,,26.8,35.9,,52,,
2017-11-03T01:06:57.021Z,,26.8,,,52,,
2017-11-03T01:07:07.018Z,,,35.9,,,,
2017-11-03T01:07:17.018Z,,26.8,35.9,,52,,
2017-11-03T01:07:27.016Z,,26.8,,,52,,
2017-11-03T01:07:37.016Z,,26.8,,,52,,
2017-11-03T01:07:57.015Z,,26.8,,,52,,
2017-11-03T01:08:17.016Z,,26.8,,,52,,
2017-11-03T01:08:37.015Z,,26.7,,,52,,
2017-11-03T01:08:57.018Z,,26.7,,,52,,
2017-11-03T01:09:17.018Z,,26.7,,,52,,
2017-11-03T01:09:27.018Z,,26.7,35.8,,52,,
2017-11-03T01:09:37.016Z,,26.7,,,52,,
2017-11-03T01:09:57.015Z,,26.7,,,52,,
2017-11-03T01:10:17.018Z,,26.7,,,52,,
2017-11-03T01:10:27.021Z,,26.6,,,52,,
2017-11-03T01:10:37.016Z,,26.6,,,52,,
2017-11-03T01:10:57.016Z,,26.6,,,52,,
2017-11-03T01:11:17.015Z,,26.6,,,52,,
2017-11-03T01:11:27.020Z,,26.6,,,52,,
2017-11-03T01:11:37.015Z,,26.6,,,52,,
2017-11-03T01:11:57.021Z,,26.6,,,52,,
2017-11-03T01:12:07.015Z,,,35.7,,,,
2017-11-03T01:12:17.020Z,,26.6,,,52,,
2017-11-03T01:12:37.022Z,,26.6,,,52,,
2017-11-03T01:12:57.036Z,,26.5,,,52,,
2017-11-03T01:13:17.017Z,,26.5,,,52,,
2017-11-03T01:13:27.017Z,,26.5,,,52,,
2017-11-03T01:13:37.016Z,,26.5,,,52,,
2017-11-03T01:13:57.019Z,,26.5,,,52,,
2017-11-03T01:14:17.016Z,,26.5,,,52,,
2017-11-03T01:14:37.020Z,,26.5,,,52,,
2017-11-03T01:14:47.015Z,,,35.6,,,,
2017-11-03T01:14:57.016Z,,26.3,,,52,,
2017-11-03T01:15:17.021Z,,26.3,,,52,,
2017-11-03T01:15:27.016Z,,26.3,,,52,,
2017-11-03T01:15:37.017Z,,26.3,,,52,,
2017-11-03T01:15:57.019Z,,26.3,,,52,,
2017-11-03T01:16:17.020Z,,26.3,,,52,,
2017-11-03T01:16:37.020Z,,26.3,,,52,,
2017-11-03T01:16:57.020Z,,26.2,,,52,,
2017-11-03T01:17:07.018Z,,,35.5,,,,
2017-11-03T01:17:17.016Z,,26.2,,,52,,
2017-11-03T01:17:37.020Z,,26.2,,,52,,
2017-11-03T01:17:57.020Z,,26.2,,,52,,
2017-11-03T01:18:17.023Z,,26.2,,,52,,
2017-11-03T01:18:27.015Z,,26.2,,,52,,
2017-11-03T01:18:37.015Z,,26.2,,,52,,
2017-11-03T01:18:57.015Z,,26.2,,,52,,
2017-11-03T01:19:17.020Z,,26.2,,,52,,
2017-11-03T01:19:27.015Z,,,35.4,,,,
2017-11-03T01:19:37.015Z,,26.1,,,52,,
2017-11-03T01:19:57.015Z,,26.1,,,52,,
2017-11-03T01:20:17.016Z,,26.1,,,52,,
2017-11-03T01:20:37.020Z,,26.1,,,52,,
2017-11-03T01:20:57.162Z,,26.1,,,52,,
2017-11-03T01:21:17.019Z,,26.1,,,52,,
2017-11-03T01:21:37.015Z,,26.1,,,52,,
2017-11-03T01:21:57.020Z,,26.1,,,52,,
2017-11-03T01:22:07.020Z,,,35.3,,,,
2017-11-03T01:22:17.015Z,,26.1,,,52,,
2017-11-03T01:22:27.016Z,,26,,,52,,
2017-11-03T01:22:37.020Z,,26,,,52,,
2017-11-03T01:22:57.015Z,,26,,,52,,
2017-11-03T01:23:17.020Z,,26,,,52,,
2017-11-03T01:23:37.015Z,,26,,,52,,
2017-11-03T01:23:57.020Z,,26,,,52,,
2017-11-03T01:24:17.015Z,,26,,,52,,
2017-11-03T01:24:37.015Z,,26,,,52,,
2017-11-03T01:24:47.015Z,,26,35.2,,52,,
2017-11-03T01:24:57.023Z,,26,35.8,0,52,0,2
2017-11-03T01:25:07.016Z,58,34.1,36.2,,52,,
2017-11-03T01:25:17.015Z,0,35.6,37.6,0,52,,0
2017-11-03T01:25:27.016Z,,35.5,37.2,,52,,
2017-11-03T01:25:37.015Z,,,37.1,,,,
2017-11-03T01:25:57.015Z,,,37.1,,,,
2017-11-03T01:26:07.015Z,,35.3,36.9,,52,,
2017-11-03T01:26:17.015Z,,35.2,,,52,5,
2017-11-03T01:26:27.015Z,,34.9,,,52,,
2017-11-03T01:26:37.015Z,,34.8,,,52,,
2017-11-03T01:26:57.015Z,,34.7,,,52,,
2017-11-03T01:27:07.015Z,,,36.8,,,,
2017-11-03T01:27:17.017Z,,34.4,,,52,,
2017-11-03T01:27:27.018Z,43,,36.7,0,,0,2
2017-11-03T01:27:37.022Z,36,38.3,39.5,,52,,
2017-11-03T01:27:47.021Z,0,39.8,39.5,0,52,,2
2017-11-03T01:27:57.015Z,34,,39.9,0,,,0
2017-11-03T01:28:07.020Z,0,,39.8,0,,,0
2017-11-03T01:28:17.018Z,,39.3,39.3,,52,,
2017-11-03T01:28:27.016Z,,39.2,39.2,,52,,
2017-11-03T01:28:37.015Z,,39.1,,0,52,,2
2017-11-03T01:28:47.080Z,30,39.2,40.5,0,52,,2
2017-11-03T01:28:57.022Z,85,41.7,44.8,,52,,
2017-11-03T01:29:07.015Z,61,,48,0,,,0
2017-11-03T01:29:17.015Z,0,45.2,47,0,52,,0
2017-11-03T01:29:27.020Z,,45.1,46.8,,52,,
2017-11-03T01:29:37.015Z,,44.9,,0,52,,2
2017-11-03T01:29:47.022Z,37,46,46.2,0,52,,2
2017-11-03T01:29:57.018Z,0,,46.1,0,,,0
2017-11-03T01:30:07.016Z,,46.3,45.9,,52,,
2017-11-03T01:30:17.020Z,,45.9,45.8,,52,,
2017-11-03T01:30:27.017Z,,,45.7,,,,
2017-11-03T01:30:37.015Z,,45.7,,,52,,
2017-11-03T01:30:57.015Z,,45.5,,,52,,
2017-11-03T01:31:07.020Z,,,45.6,,,5,
2017-11-03T01:31:17.015Z,,45,,,52,,
2017-11-03T01:31:27.015Z,,44.8,,,52,,
2017-11-03T01:31:37.020Z,,44.7,,,52,,
2017-11-03T01:31:57.014Z,,44.4,,,52,,
2017-11-03T01:32:07.015Z,,,45.5,,,,
2017-11-03T01:32:17.015Z,,44,,,52,,
2017-11-03T01:32:37.014Z,,43.7,,,52,,
2017-11-03T01:32:57.014Z,,43.5,,,52,,
2017-11-03T01:33:17.014Z,,43.1,,,52,,
2017-11-03T01:33:37.014Z,,42.8,,,52,,
2017-11-03T01:33:47.017Z,,,45.4,,,,
2017-11-03T01:33:57.017Z,,42.7,,,52,,
2017-11-03T01:34:17.015Z,,42.3,,,52,,
2017-11-03T01:34:27.015Z,,42.1,,,52,,
2017-11-03T01:34:37.014Z,,42,,,52,,
2017-11-03T01:34:57.014Z,,41.8,,,52,,
2017-11-03T01:35:07.015Z,,,45.3,,,,
2017-11-03T01:35:17.014Z,,41.5,,,52,,
2017-11-03T01:35:27.015Z,,41.3,,,52,,
2017-11-03T01:35:37.014Z,,41.2,,,52,,
2017-11-03T01:35:57.015Z,,41.1,,,52,,
2017-11-03T01:36:07.015Z,,,45.2,,,,
2017-11-03T01:36:17.014Z,,40.6,,,52,,
2017-11-03T01:36:37.015Z,,40.3,,,52,,
2017-11-03T01:36:47.014Z,,,45.1,,,,
2017-11-03T01:36:57.014Z,,40.2,,,52,,
2017-11-03T01:37:17.014Z,,39.9,45,,52,,
2017-11-03T01:37:27.015Z,,39.7,,,52,,
2017-11-03T01:37:37.014Z,,,44.9,,,,
2017-11-03T01:37:47.015Z,,,45,,,,
2017-11-03T01:37:57.023Z,,39.6,44.9,,52,,
2017-11-03T01:38:17.014Z,,39.2,,,52,,
2017-11-03T01:38:27.023Z,,,44.8,,,,
2017-11-03T01:38:37.015Z,,38.9,,,52,,
2017-11-03T01:38:57.014Z,,38.8,,,52,,
2017-11-03T01:39:07.014Z,,,44.7,,,,
2017-11-03T01:39:17.015Z,,38.5,,,52,,
2017-11-03T01:39:37.014Z,,38.3,,,52,,
2017-11-03T01:39:47.014Z,,,44.6,,,,
2017-11-03T01:39:57.019Z,,38.2,,,52,,
2017-11-03T01:40:17.015Z,,37.9,44.5,,52,,
2017-11-03T01:40:37.014Z,,37.7,,,52,,
2017-11-03T01:40:57.014Z,,37.6,,,52,,
2017-11-03T01:41:07.019Z,,,44.4,,,,
2017-11-03T01:41:17.017Z,,37.4,,,52,,
2017-11-03T01:41:27.014Z,,37.3,44.3,,52,,
2017-11-03T01:41:37.014Z,,37.2,,,52,,
2017-11-03T01:41:57.023Z,,37.1,,,52,,
2017-11-03T01:42:07.014Z,,,44.2,,,,
2017-11-03T01:42:17.019Z,,36.8,,,52,,
2017-11-03T01:42:37.014Z,,36.6,,,52,,
2017-11-03T01:42:47.014Z,,,44.1,,,,
2017-11-03T01:42:57.014Z,,36.5,,,52,,
2017-11-03T01:43:17.014Z,,36.3,44,,52,,
2017-11-03T01:43:27.014Z,,36.2,,,52,,
2017-11-03T01:43:37.014Z,,36.1,,,52,,
2017-11-03T01:43:47.014Z,,36,,,52,,
2017-11-03T01:43:57.024Z,,,44,,,,
2017-11-03T01:44:07.014Z,,36,,,52,,
2017-11-03T01:44:17.019Z,,35.8,43.9,,52,,
2017-11-03T01:44:27.026Z,,35.8,,,52,,
2017-11-03T01:44:47.056Z,,35.7,,,52,,
2017-11-03T01:44:57.014Z,,,43.8,,,,
2017-11-03T01:45:07.014Z,,35.6,,,52,,
2017-11-03T01:45:17.029Z,,35.5,,,52,,
2017-11-03T01:45:27.026Z,,35.4,43.7,,52,,
2017-11-03T01:45:37.014Z,,35.3,,,52,,
2017-11-03T01:45:57.014Z,,35.2,,,52,,
2017-11-03T01:46:17.014Z,,34.9,,,52,,
2017-11-03T01:46:27.014Z,,,43.6,,,,
2017-11-03T01:46:37.055Z,,34.8,,,52,,
2017-11-03T01:46:57.014Z,,34.7,,,52,,
2017-11-03T01:47:17.015Z,,34.6,43.5,,52,,
2017-11-03T01:47:27.016Z,,34.5,,,52,,
2017-11-03T01:47:37.015Z,,34.4,,,52,,
2017-11-03T01:47:57.018Z,,34.4,,,52,,
2017-11-03T01:48:07.017Z,,,43.4,,,,
2017-11-03T01:48:17.014Z,,34.2,,,52,,
2017-11-03T01:48:37.014Z,,34.1,,,52,,
2017-11-03T01:48:57.014Z,,34,,,52,,
2017-11-03T01:49:07.014Z,,,43.3,,,,
2017-11-03T01:49:17.014Z,,33.9,,,52,,
2017-11-03T01:49:37.013Z,,33.8,,,52,,
2017-11-03T01:49:57.018Z,,33.8,,,52,,
2017-11-03T01:50:07.014Z,,,43.2,,,,
2017-11-03T01:50:17.013Z,,33.6,,,52,,
2017-11-03T01:50:37.014Z,,33.5,,,52,,
2017-11-03T01:50:57.029Z,,33.5,,,52,,
2017-11-03T01:51:07.019Z,,,43.1,,,,
2017-11-03T01:51:17.041Z,,33.3,,,52,,
2017-11-03T01:51:37.019Z,,33.3,,,52,,
2017-11-03T01:51:57.014Z,,33.2,,,52,,
2017-11-03T01:52:07.014Z,,,43,,,,
2017-11-03T01:52:17.014Z,,33.1,,,52,,
2017-11-03T01:52:27.026Z,,32.9,,,52,,
2017-11-03T01:52:57.023Z,,32.9,,,52,,
2017-11-03T01:53:07.013Z,,,42.9,,,,
2017-11-03T01:53:17.014Z,,32.7,,,52,,
2017-11-03T01:53:37.024Z,,32.7,,,52,,
2017-11-03T01:53:57.024Z,,32.6,,,52,,
2017-11-03T01:54:17.014Z,,32.5,42.8,,52,,
2017-11-03T01:54:27.014Z,,32.5,,,52,,
2017-11-03T01:54:37.013Z,,32.5,,,52,,
2017-11-03T01:54:57.013Z,,32.4,,,52,,
2017-11-03T01:55:17.019Z,,32.3,42.7,,52,,
2017-11-03T01:55:27.014Z,,32.3,,,52,,
2017-11-03T01:55:37.014Z,,32.3,,,52,,
2017-11-03T01:55:57.024Z,,32.2,,,52,,
2017-11-03T01:56:17.013Z,,32.2,42.6,,52,,
2017-11-03T01:56:37.013Z,,32.1,,,52,,
2017-11-03T01:56:57.014Z,,32.1,,,52,,
2017-11-03T01:57:17.013Z,,32,,,52,,
2017-11-03T01:57:27.014Z,,31.9,42.4,,52,,
2017-11-03T01:57:37.019Z,,31.9,,,52,,
2017-11-03T01:57:57.014Z,,31.9,,,52,,
2017-11-03T01:58:17.014Z,,31.8,,,52,,
2017-11-03T01:58:37.013Z,,31.8,,,52,,
2017-11-03T01:58:47.013Z,,,42.3,,,,
2017-11-03T01:58:57.013Z,,31.6,,,52,,
2017-11-03T01:59:17.013Z,,31.6,,,52,,
2017-11-03T01:59:37.014Z,,31.5,,,52,,
2017-11-03T01:59:57.013Z,,31.5,,,52,,
