Time,PrimTSet,ActPow,HwTSet,HwTOutlet,ChActive,HwActive,PrimT
2017-11-01T00:00:07.104Z,,,52,25.9,,,
2017-11-01T00:00:17.104Z,,,52,25.9,,,
2017-11-01T00:00:37.109Z,,,52,25.9,,,
2017-11-01T00:00:47.107Z,,,52,25.9,,,
2017-11-01T00:00:57.105Z,,,52,25.9,,,32.5
2017-11-01T00:01:07.105Z,,,52,25.9,,,
2017-11-01T00:01:17.105Z,,,52,25.9,,,
2017-11-01T00:01:37.105Z,,,52,25.9,,,
2017-11-01T00:01:47.104Z,,,52,25.9,,,
2017-11-01T00:01:57.110Z,,,52,25.9,,,
2017-11-01T00:02:07.104Z,,,52,25.9,,,
2017-11-01T00:02:17.109Z,,,52,25.9,,,
2017-11-01T00:02:27.105Z,5,0,,,0,0,32.5
2017-11-01T00:02:37.104Z,,,52,25.9,,,
2017-11-01T00:02:47.104Z,,,52,25.9,,,
2017-11-01T00:02:57.105Z,,,52,25.7,,,
2017-11-01T00:03:07.109Z,,,52,25.7,,,
2017-11-01T00:03:17.104Z,,,52,25.7,,,
2017-11-01T00:03:37.105Z,,,52,25.7,,,
2017-11-01T00:03:47.104Z,,,52,25.7,,,
2017-11-01T00:03:57.106Z,,,52,25.7,,,
2017-11-01T00:04:07.104Z,,,52,25.7,,,
2017-11-01T00:04:17.110Z,,,52,25.7,,,
2017-11-01T00:04:37.109Z,,,52,25.7,,,
2017-11-01T00:04:47.104Z,,,52,25.7,,,32.4
2017-11-01T00:04:57.105Z,,,52,25.7,,,
2017-11-01T00:05:07.109Z,,,52,25.7,,,
2017-11-01T00:05:17.104Z,,,52,25.7,,,
2017-11-01T00:05:37.107Z,,,52,25.7,,,
2017-11-01T00:05:47.104Z,,,52,25.7,,,
2017-11-01T00:05:57.108Z,,,52,25.7,,,
2017-11-01T00:06:07.105Z,,,52,25.7,,,
2017-11-01T00:06:17.104Z,,,52,25.7,,,
2017-11-01T00:06:37.105Z,,,52,25.7,,,
2017-11-01T00:06:47.104Z,,,52,25.7,,,
2017-11-01T00:06:57.104Z,,,52,25.7,,,
2017-11-01T00:07:07.104Z,,,52,25.6,,,
2017-11-01T00:07:17.108Z,,,52,25.6,,,
2017-11-01T00:07:37.104Z,,,52,25.6,,,
2017-11-01T00:07:47.107Z,,,52,25.6,,,
2017-11-01T00:07:57.104Z,,,52,25.6,,,32.3
2017-11-01T00:08:07.104Z,,,52,25.6,,,
2017-11-01T00:08:17.104Z,,,52,25.6,,,
2017-11-01T00:08:37.108Z,,,52,25.6,,,
2017-11-01T00:08:47.104Z,,,52,25.6,,,
2017-11-01T00:08:57.109Z,,,52,25.6,,,
2017-11-01T00:09:07.104Z,,,52,25.6,,,
2017-11-01T00:09:17.108Z,,,52,25.6,,,
2017-11-01T00:09:37.104Z,,,52,25.6,,,
2017-11-01T00:09:47.104Z,,,52,25.6,,,
2017-11-01T00:09:57.104Z,,,52,25.6,,,
2017-11-01T00:10:07.104Z,,,52,25.6,,,
2017-11-01T00:10:17.104Z,,,52,25.6,,,
2017-11-01T00:10:37.104Z,,,52,25.6,,,
2017-11-01T00:10:47.104Z,,,52,25.6,,,
2017-11-01T00:10:57.106Z,,,52,25.6,,,
2017-11-01T00:11:07.110Z,,,52,25.5,,,
2017-11-01T00:11:17.104Z,,,52,25.6,,,
2017-11-01T00:11:37.104Z,,,52,25.5,,,32.2
2017-11-01T00:11:47.104Z,,,52,25.6,,,32.3
2017-11-01T00:11:57.104Z,,,52,25.5,,,32.2
2017-11-01T00:12:07.104Z,,,52,25.5,,,
2017-11-01T00:12:17.104Z,,,52,25.5,,,
2017-11-01T00:12:37.104Z,,,52,25.5,,,
2017-11-01T00:12:47.104Z,,,52,25.5,,,
2017-11-01T00:12:57.104Z,,,52,25.5,,,
2017-11-01T00:13:07.104Z,,,52,25.5,,,
2017-11-01T00:13:17.104Z,,,52,25.5,,,
2017-11-01T00:13:37.104Z,,,52,25.5,,,
2017-11-01T00:13:47.104Z,,,52,25.5,,,
2017-11-01T00:13:57.104Z,,,52,25.5,,,
2017-11-01T00:14:07.104Z,,,52,25.5,,,
2017-11-01T00:14:17.104Z,,,52,25.5,,,
2017-11-01T00:14:37.104Z,,,52,25.5,,,
2017-11-01T00:14:47.104Z,,,52,25.5,,,
2017-11-01T00:14:57.104Z,,,52,25.5,,,
2017-11-01T00:15:07.104Z,,,52,25.5,,,
2017-11-01T00:15:17.105Z,,,52,25.5,,,32.1
2017-11-01T00:15:37.104Z,,,52,25.5,,,
2017-11-01T00:15:47.107Z,,,52,25.5,,,
2017-11-01T00:15:57.105Z,,,52,25.5,,,
2017-11-01T00:16:07.104Z,,,52,25.5,,,
2017-11-01T00:16:17.106Z,,,52,25.5,,,
2017-11-01T00:16:37.103Z,,,52,25.4,,,
2017-11-01T00:16:47.104Z,,,52,25.5,,,
2017-11-01T00:16:57.105Z,,,52,25.4,,,
2017-11-01T00:17:07.110Z,,,52,25.4,,,
2017-11-01T00:17:17.104Z,,,52,25.4,,,
2017-11-01T00:17:37.104Z,,,52,25.4,,,
2017-11-01T00:17:47.106Z,,,52,25.4,,,
2017-11-01T00:17:57.104Z,,,52,25.4,,,
2017-11-01T00:18:07.104Z,,,52,25.4,,,
2017-11-01T00:18:17.145Z,,,52,25.4,,,
2017-11-01T00:18:37.121Z,,,52,25.4,,,
2017-11-01T00:18:47.115Z,,,52,25.4,,,
2017-11-01T00:18:57.106Z,,,52,25.4,,,
2017-11-01T00:19:07.104Z,,,52,25.4,,,32
2017-11-01T00:19:17.104Z,,,52,25.4,,,32.1
2017-11-01T00:19:37.104Z,,,52,25.4,,,32
2017-11-01T00:19:47.104Z,,,52,25.4,,,
2017-11-01T00:19:57.104Z,,,52,25.4,,,
2017-11-01T00:20:07.106Z,0,,52,26.9,0,2,32.2
2017-11-01T00:20:17.104Z,,42,,,0,2,32.4
2017-11-01T00:20:27.104Z,,0,52,32.7,0,0,33.8
2017-11-01T00:20:37.103Z,,,,,0,0,33.6
2017-11-01T00:20:47.104Z,,,52,32.9,,,33.5
2017-11-01T00:20:57.104Z,,,52,32.8,,,
2017-11-01T00:21:07.104Z,,,52,32.7,,,33.4
2017-11-01T00:21:17.109Z,,,52,32.7,,,
2017-11-01T00:21:37.104Z,5,,52,32.6,,,
2017-11-01T00:21:47.104Z,,,52,32.6,,,
2017-11-01T00:21:57.104Z,,,52,32.4,,,
2017-11-01T00:22:07.104Z,,,52,32.3,,,
2017-11-01T00:22:17.107Z,,,52,32.3,,,
2017-11-01T00:22:37.104Z,,,52,32.3,,,33.3
2017-11-01T00:22:47.104Z,,,52,32.2,,,
2017-11-01T00:22:57.104Z,,,52,32.1,,,
2017-11-01T00:23:07.104Z,,,52,32,,,
2017-11-01T00:23:17.104Z,,,52,32,,,
2017-11-01T00:23:37.106Z,,,52,31.9,,,
2017-11-01T00:23:47.110Z,0,,52,32.5,0,2,
2017-11-01T00:23:57.105Z,,65,52,33.4,0,2,35.2
2017-11-01T00:24:07.107Z,,,52,35.8,0,0,37.4
2017-11-01T00:24:17.103Z,,45,,,0,2,37.1
2017-11-01T00:24:27.106Z,,89,52,38.3,,,40.4
2017-11-01T00:24:37.104Z,,0,,,0,0,44.2
2017-11-01T00:24:47.106Z,,,,,0,0,43.8
2017-11-01T00:24:57.107Z,,,52,40.5,,,43.5
2017-11-01T00:25:07.107Z,,,52,40.4,,,43.3
2017-11-01T00:25:17.104Z,,,52,40.2,0,2,
2017-11-01T00:25:27.104Z,,40,52,41.9,,,43.9
2017-11-01T00:25:37.113Z,,35,52,43.2,0,0,44.1
2017-11-01T00:25:47.106Z,,0,,,0,0,43.7
2017-11-01T00:25:57.105Z,,,52,43.3,,,43.4
2017-11-01T00:26:07.107Z,,,52,43.2,,,43.3
2017-11-01T00:26:17.108Z,,,,,,,43.2
2017-11-01T00:26:27.107Z,,,52,43,,,
2017-11-01T00:26:37.107Z,,,52,42.9,,,
2017-11-01T00:26:47.104Z,,,52,42.8,,,
2017-11-01T00:26:57.107Z,5,,52,42.6,,,
2017-11-01T00:27:07.103Z,,,52,42.4,,,43.1
2017-11-01T00:27:17.103Z,,,52,42.2,,,
2017-11-01T00:27:37.105Z,,,52,42.1,,,
2017-11-01T00:27:47.108Z,,,52,42,,,
2017-11-01T00:27:57.104Z,,,52,41.8,,,43
2017-11-01T00:28:07.109Z,,,52,41.4,,,
2017-11-01T00:28:17.126Z,,,52,41.4,,,
2017-11-01T00:28:27.105Z,,,52,41.3,,,
2017-11-01T00:28:37.104Z,,,52,41.1,,,
2017-11-01T00:28:47.109Z,,,,,,,43
2017-11-01T00:28:57.104Z,,,52,40.9,,,42.9
2017-11-01T00:29:07.103Z,,,52,40.7,,,
2017-11-01T00:29:17.104Z,,,52,40.5,,,
2017-11-01T00:29:37.108Z,,,52,40.4,,,
2017-11-01T00:29:47.103Z,,,52,40.3,,,
2017-11-01T00:29:57.104Z,,,52,40.2,,,
2017-11-01T00:30:07.104Z,,,52,39.9,,,42.8
2017-11-01T00:30:17.104Z,,,52,39.8,,,
2017-11-01T00:30:37.103Z,,,52,39.7,,,
2017-11-01T00:30:47.103Z,,,52,39.6,,,
2017-11-01T00:30:57.103Z,,,52,39.4,,,
2017-11-01T00:31:07.103Z,,,52,39.2,,,42.7
2017-11-01T00:31:17.103Z,,,52,39.1,,,
2017-11-01T00:31:37.103Z,,,52,38.9,,,
2017-11-01T00:31:47.103Z,,,52,38.8,,,
2017-11-01T00:31:57.103Z,,,52,38.7,,,42.6
2017-11-01T00:32:07.103Z,,,52,38.4,,,
2017-11-01T00:32:17.103Z,,,52,38.4,,,
2017-11-01T00:32:37.114Z,,,52,38.3,,,42.4
2017-11-01T00:32:47.112Z,,,52,38.1,,,
2017-11-01T00:32:57.103Z,,,52,38.1,,,
2017-11-01T00:33:07.103Z,,,52,37.8,,,42.3
2017-11-01T00:33:17.103Z,,,52,37.8,,,
2017-11-01T00:33:37.104Z,,,52,37.7,,,
2017-11-01T00:33:47.157Z,,,52,37.6,,,
2017-11-01T00:33:57.103Z,,,52,37.5,,,42.2
2017-11-01T00:34:07.103Z,,,52,37.3,,,
2017-11-01T00:34:17.129Z,,,52,37.2,,,
2017-11-01T00:34:37.105Z,,,52,37.1,,,42.1
2017-11-01T00:34:47.103Z,,,52,36.9,,,
2017-11-01T00:34:57.103Z,,,52,36.8,,,
2017-11-01T00:35:07.103Z,,,52,36.6,,,42
2017-11-01T00:35:17.104Z,,,52,36.5,,,
2017-11-01T00:35:37.103Z,,,52,36.5,,,41.9
2017-11-01T00:35:47.104Z,,,52,36.4,,,
2017-11-01T00:35:57.108Z,,,52,36.3,,,
2017-11-01T00:36:07.103Z,,,52,36.1,,,
2017-11-01T00:36:17.108Z,,,,,,,41.8
2017-11-01T00:36:27.103Z,,,52,36,,,
2017-11-01T00:36:37.108Z,,,52,35.9,,,
2017-11-01T00:36:47.108Z,,,52,35.9,,,
2017-11-01T00:36:57.103Z,,,52,35.8,,,
2017-11-01T00:37:07.104Z,,,52,35.6,,,41.7
2017-11-01T00:37:17.103Z,,,52,35.6,,,
2017-11-01T00:37:37.103Z,,,52,35.5,,,
2017-11-01T00:37:47.107Z,,,52,35.4,,,41.6
2017-11-01T00:37:57.103Z,,,52,35.3,,,
2017-11-01T00:38:07.105Z,,,52,35.1,,,
2017-11-01T00:38:17.103Z,,,52,35.1,,,
2017-11-01T00:38:37.103Z,,,52,34.9,,,41.5
2017-11-01T00:38:47.103Z,,,52,34.9,,,
2017-11-01T00:38:57.104Z,,,52,34.8,,,
2017-11-01T00:39:07.108Z,,,52,34.7,,,41.4
2017-11-01T00:39:17.103Z,,,52,34.6,,,
2017-11-01T00:39:37.103Z,,,52,34.5,,,
2017-11-01T00:39:47.103Z,,,52,34.5,,,
2017-11-01T00:39:57.107Z,,,52,34.4,,,
2017-11-01T00:40:07.103Z,,,52,34.3,,,41.3
2017-11-01T00:40:17.103Z,,,52,34.2,,,
2017-11-01T00:40:37.103Z,,,52,34.1,,,
2017-11-01T00:40:47.103Z,,,52,34.1,,,41.2
2017-11-01T00:40:57.104Z,,,52,34,,,
2017-11-01T00:41:07.103Z,,,52,33.8,,,
2017-11-01T00:41:17.108Z,,,52,33.8,,,
2017-11-01T00:41:37.104Z,,,52,33.8,,,41.1
2017-11-01T00:41:47.250Z,,,52,33.7,,,
2017-11-01T00:41:57.103Z,,,52,33.7,,,
2017-11-01T00:42:07.109Z,,,52,33.5,,,
2017-11-01T00:42:17.108Z,,,52,33.5,,,
2017-11-01T00:42:27.103Z,,,,,,,41
2017-11-01T00:42:37.103Z,,,52,33.4,,,
2017-11-01T00:42:47.103Z,,,52,33.4,,,
2017-11-01T00:42:57.103Z,,,52,33.3,,,
2017-11-01T00:43:07.103Z,,,52,33.2,,,
2017-11-01T00:43:17.103Z,,,,,,,40.9
2017-11-01T00:43:27.107Z,,,52,33.1,,,
2017-11-01T00:43:47.106Z,,,52,33.1,,,
2017-11-01T00:43:57.103Z,,,52,32.9,,,
2017-11-01T00:44:07.103Z,,,52,32.8,,,
2017-11-01T00:44:17.106Z,,,52,32.7,,,
2017-11-01T00:44:27.103Z,,,,,,,40.8
2017-11-01T00:44:37.103Z,,,52,32.7,,,
2017-11-01T00:44:57.103Z,,,52,32.6,,,
2017-11-01T00:45:07.103Z,,,52,32.5,,,
2017-11-01T00:45:17.107Z,,,52,32.5,,,
2017-11-01T00:45:27.103Z,,,,,,,40.7
2017-11-01T00:45:37.107Z,,,52,32.4,,,
2017-11-01T00:45:47.107Z,,,52,32.4,,,
2017-11-01T00:45:57.103Z,,,52,32.3,,,
2017-11-01T00:46:07.103Z,,,52,32.3,,,
2017-11-01T00:46:17.103Z,,,52,32.2,,,
2017-11-01T00:46:27.108Z,,,,,,,40.6
2017-11-01T00:46:37.103Z,,,52,32.1,,,
2017-11-01T00:46:57.103Z,,,52,32,,,
2017-11-01T00:47:07.103Z,,,52,32,,,
2017-11-01T00:47:17.103Z,,,52,31.9,,,
2017-11-01T00:47:37.103Z,,,52,31.9,,,
2017-11-01T00:47:47.106Z,,,,,,,40.5
2017-11-01T00:47:57.103Z,,,52,31.8,,,
2017-11-01T00:48:07.103Z,,,52,31.6,,,
2017-11-01T00:48:17.103Z,,,52,31.6,,,
2017-11-01T00:48:37.110Z,,,52,31.5,,,
2017-11-01T00:48:57.103Z,,,52,31.5,,,40.4
2017-11-01T00:49:07.103Z,,,52,31.4,,,
2017-11-01T00:49:17.103Z,,,52,31.3,,,
2017-11-01T00:49:37.103Z,,,52,31.3,,,
2017-11-01T00:49:57.103Z,,,52,31.2,,,40.3
2017-11-01T00:50:07.118Z,,,52,31.2,,,
2017-11-01T00:50:17.103Z,,,52,31,,,
2017-11-01T00:50:37.103Z,,,52,31,,,
2017-11-01T00:50:57.103Z,,,52,30.9,,,
2017-11-01T00:51:07.103Z,,,52,30.9,,,40.2
2017-11-01T00:51:17.103Z,,,52,30.8,,,
2017-11-01T00:51:37.103Z,,,52,30.7,,,
2017-11-01T00:51:57.103Z,,,52,30.7,,,
2017-11-01T00:52:07.102Z,,,52,30.7,,,
2017-11-01T00:52:17.103Z,,,52,30.6,,,
2017-11-01T00:52:47.104Z,,,52,30.6,,,40.1
2017-11-01T00:52:57.103Z,,,52,30.4,,,
2017-11-01T00:53:07.103Z,,,52,30.3,,,
2017-11-01T00:53:17.102Z,,,52,30.3,,,
2017-11-01T00:53:37.103Z,,,52,30.3,,,
2017-11-01T00:53:57.103Z,,,52,30.2,,,
2017-11-01T00:54:07.102Z,,,52,30.2,,,40
2017-11-01T00:54:17.104Z,,,52,30.1,,,
2017-11-01T00:54:47.105Z,,,52,30.1,,,
2017-11-01T00:54:57.103Z,,,52,30,,,
2017-11-01T00:55:07.103Z,,,52,30,,,
2017-11-01T00:55:17.103Z,,,52,30,,,39.9
2017-11-01T00:55:37.104Z,,,52,29.8,,,
2017-11-01T00:55:47.103Z,,,52,29.8,,,
2017-11-01T00:55:57.103Z,,,52,29.8,,,
2017-11-01T00:56:07.103Z,,,52,29.7,,,
2017-11-01T00:56:27.103Z,,,52,29.7,,,
2017-11-01T00:56:47.103Z,,,52,29.7,,,
2017-11-01T00:56:57.103Z,,,52,29.6,,,
2017-11-01T00:57:07.103Z,,,52,29.6,,,39.8
2017-11-01T00:57:17.103Z,,,52,29.5,,,
2017-11-01T00:57:47.103Z,,,52,29.5,,,
2017-11-01T00:57:57.103Z,,,52,29.3,,,
2017-11-01T00:58:07.104Z,,,52,29.3,,,
2017-11-01T00:58:17.103Z,,,52,29.3,,,
2017-11-01T00:58:27.103Z,,,,,,,39.7
2017-11-01T00:58:47.106Z,,,52,29.2,,,
2017-11-01T00:58:57.103Z,,,52,29.2,,,
2017-11-01T00:59:07.125Z,,,52,29.2,,,
2017-11-01T00:59:17.108Z,,,52,29.1,,,
2017-11-01T00:59:47.115Z,,,52,29.1,,,
2017-11-01T00:59:57.104Z,,,52,29.1,,,
2017-11-01T01:00:07.104Z,,,52,29,,,39.6
2017-11-01T01:00:17.103Z,,,52,29,,,
2017-11-01T01:00:47.106Z,,,52,29,,,
2017-11-01T01:00:57.106Z,,,52,28.9,,,
2017-11-01T01:01:07.103Z,,,52,28.9,,,
2017-11-01T01:01:17.103Z,,,52,28.9,,,
2017-11-01T01:01:47.108Z,,,52,28.7,,,39.5
2017-11-01T01:01:57.102Z,,,52,28.7,,,
2017-11-01T01:02:07.103Z,,,52,28.7,,,
2017-11-01T01:02:17.105Z,,,52,28.6,,,
2017-11-01T01:02:37.104Z,5,0,,,0,0,39.5
2017-11-01T01:02:47.102Z,,,52,28.6,,,
2017-11-01T01:02:57.102Z,,,52,28.6,,,
2017-11-01T01:03:07.103Z,,,52,28.6,,,39.4
2017-11-01T01:03:17.104Z,,,52,28.5,,,
2017-11-01T01:03:27.102Z,,,52,28.5,,,
2017-11-01T01:03:47.102Z,,,52,28.5,,,
2017-11-01T01:03:57.106Z,,,52,28.5,,,
2017-11-01T01:04:07.102Z,,,52,28.4,,,
2017-11-01T01:04:17.107Z,,,52,28.4,,,
2017-11-01T01:04:27.107Z,,,52,28.4,,,
2017-11-01T01:04:47.103Z,,,52,28.4,,,
2017-11-01T01:04:57.104Z,,,52,28.4,,,39.3
2017-11-01T01:05:07.103Z,,,52,28.3,,,
2017-11-01T01:05:17.104Z,,,52,28.3,,,
2017-11-01T01:05:27.108Z,,,52,28.3,,,
2017-11-01T01:05:47.107Z,,,52,28.3,,,
2017-11-01T01:05:57.108Z,,,52,28.3,,,
2017-11-01T01:06:07.102Z,,,52,28.1,,,
2017-11-01T01:06:17.103Z,,,52,28.1,,,
2017-11-01T01:06:27.103Z,,,52,28.1,,,39.2
2017-11-01T01:06:47.102Z,,,52,28.1,,,
2017-11-01T01:06:57.107Z,,,52,28.1,,,
2017-11-01T01:07:07.102Z,,,52,28,,,
2017-11-01T01:07:17.103Z,,,52,28,,,
2017-11-01T01:07:27.102Z,,,52,28,,,
2017-11-01T01:07:47.105Z,,,52,28,,,
2017-11-01T01:07:57.102Z,,,52,28,,,
2017-11-01T01:08:07.108Z,,,52,27.9,,,39.1
2017-11-01T01:08:17.108Z,,,52,27.9,,,
2017-11-01T01:08:27.102Z,,,52,27.9,,,
2017-11-01T01:08:47.102Z,,,52,27.9,,,
2017-11-01T01:08:57.102Z,,,52,27.9,,,
2017-11-01T01:09:07.102Z,,,52,27.8,,,
2017-11-01T01:09:17.102Z,,,52,27.8,,,
2017-11-01T01:09:27.105Z,,,,,,,39.1
2017-11-01T01:09:37.104Z,,,52,27.8,,,
2017-11-01T01:09:47.102Z,,,,,,,38.9
2017-11-01T01:09:57.102Z,,,52,27.8,,,
2017-11-01T01:10:07.102Z,,,52,27.7,,,
2017-11-01T01:10:17.103Z,,,52,27.7,,,
2017-11-01T01:10:37.102Z,,,52,27.7,,,
2017-11-01T01:10:47.107Z,,,52,27.7,,,
2017-11-01T01:10:57.104Z,,,52,27.7,,,
2017-11-01T01:11:07.102Z,,,52,27.7,,,
2017-11-01T01:11:17.102Z,,,52,27.7,,,
2017-11-01T01:11:27.103Z,,,52,27.5,,,
2017-11-01T01:11:37.102Z,,,,,,,38.8
2017-11-01T01:11:47.106Z,,,52,27.5,,,
2017-11-01T01:11:57.104Z,,,52,27.5,,,
2017-11-01T01:12:07.108Z,,,52,27.5,,,
2017-11-01T01:12:17.102Z,,,52,27.5,,,
2017-11-01T01:12:27.103Z,,,52,27.4,,,
2017-11-01T01:12:47.102Z,,,52,27.4,,,
2017-11-01T01:12:57.107Z,,,52,27.4,,,
2017-11-01T01:13:07.102Z,,,52,27.4,,,
2017-11-01T01:13:17.102Z,,,52,27.4,,,
2017-11-01T01:13:27.102Z,,,52,27.4,,,38.7
2017-11-01T01:13:47.102Z,,,52,27.4,,,
2017-11-01T01:13:57.104Z,,,52,27.3,,,
2017-11-01T01:14:07.102Z,,,52,27.3,,,
2017-11-01T01:14:17.102Z,,,52,27.3,,,
2017-11-01T01:14:27.102Z,,,52,27.3,,,
2017-11-01T01:14:47.113Z,,,52,27.3,,,
2017-11-01T01:14:57.102Z,,,52,27.3,,,
2017-11-01T01:15:07.102Z,,,52,27.2,,,
2017-11-01T01:15:17.102Z,,,52,27.2,,,
2017-11-01T01:15:27.114Z,,,52,27.2,,,38.6
2017-11-01T01:15:47.103Z,,,52,27.2,,,
2017-11-01T01:15:57.102Z,,,52,27.2,,,
2017-11-01T01:16:07.107Z,,,52,27.2,,,
2017-11-01T01:16:17.102Z,,,52,27.1,,,
2017-11-01T01:16:27.103Z,,,52,27.1,,,
2017-11-01T01:16:47.108Z,,,52,27.1,,,
2017-11-01T01:16:57.102Z,,,52,27.1,,,
2017-11-01T01:17:07.116Z,,,52,27.1,,,38.5
2017-11-01T01:17:17.103Z,,,52,27.1,,,
2017-11-01T01:17:27.107Z,,,52,27.1,,,
2017-11-01T01:17:47.125Z,,,52,27.1,,,
2017-11-01T01:17:57.102Z,,,52,27.1,,,
2017-11-01T01:18:07.102Z,,,52,26.9,,,
2017-11-01T01:18:17.102Z,,,52,26.9,,,
2017-11-01T01:18:27.104Z,,,52,26.9,,,
2017-11-01T01:18:47.102Z,,,52,26.9,,,
2017-11-01T01:18:57.102Z,,,52,26.9,,,
2017-11-01T01:19:07.102Z,,,52,26.9,,,38.4
2017-11-01T01:19:17.102Z,,,52,26.8,,,
2017-11-01T01:19:27.103Z,,,52,26.8,,,
2017-11-01T01:19:47.102Z,,,52,26.8,,,
2017-11-01T01:19:57.105Z,,,52,26.8,,,
2017-11-01T01:20:07.102Z,,,52,26.8,,,
2017-11-01T01:20:17.102Z,,,52,26.8,,,
2017-11-01T01:20:27.104Z,,,52,26.8,,,
2017-11-01T01:20:47.102Z,,,52,26.8,,,
2017-11-01T01:20:57.151Z,,,52,26.8,,,38.3
2017-11-01T01:21:07.102Z,,,52,26.7,,,
2017-11-01T01:21:17.102Z,,,52,26.7,,,
2017-11-01T01:21:27.121Z,,,52,26.7,,,
2017-11-01T01:21:47.104Z,,,52,26.7,,,
2017-11-01T01:21:57.106Z,,,52,26.7,,,
2017-11-01T01:22:07.102Z,,,52,26.7,,,
2017-11-01T01:22:17.105Z,,,52,26.7,,,
2017-11-01T01:22:27.104Z,,,52,26.7,,,
2017-11-01T01:22:47.102Z,,,52,26.7,,,38.2
2017-11-01T01:22:57.102Z,,,52,26.6,,,38.3
2017-11-01T01:23:07.105Z,,,52,26.6,,,38.2
2017-11-01T01:23:17.102Z,,,52,26.6,,,
2017-11-01T01:23:27.106Z,,,52,26.6,,,
2017-11-01T01:23:47.239Z,,,52,26.6,,,
2017-11-01T01:23:57.102Z,,,52,26.6,,,
2017-11-01T01:24:07.106Z,,,52,26.6,,,
2017-11-01T01:24:17.102Z,,,52,26.6,,,
2017-11-01T01:24:27.106Z,,,52,26.6,,,
2017-11-01T01:24:47.102Z,,,52,26.6,,,38.1
2017-11-01T01:24:57.101Z,,,52,26.5,,,
2017-11-01T01:25:07.107Z,,,52,26.5,,,
2017-11-01T01:25:17.102Z,,,52,26.5,,,
2017-11-01T01:25:27.101Z,,,52,26.5,,,
2017-11-01T01:25:47.102Z,,,52,26.5,,,
2017-11-01T01:25:57.104Z,,,52,26.5,,,
2017-11-01T01:26:07.104Z,,,52,26.5,,,
2017-11-01T01:26:17.102Z,,,52,26.5,,,
2017-11-01T01:26:27.102Z,,,52,26.5,,,
2017-11-01T01:26:47.102Z,,,52,26.3,,,
2017-11-01T01:26:57.102Z,,,52,26.3,,,38
2017-11-01T01:27:07.103Z,,,52,26.3,,,
2017-11-01T01:27:17.102Z,,,52,26.3,,,
2017-11-01T01:27:27.102Z,,,52,26.3,,,
2017-11-01T01:27:47.102Z,,,52,26.3,,,
2017-11-01T01:27:57.102Z,,,52,26.3,,,
2017-11-01T01:28:07.103Z,,,52,26.3,,,38
2017-11-01T01:28:17.102Z,,,52,26.3,,,37.9
2017-11-01T01:28:27.102Z,,,,,,,37.9
2017-11-01T01:28:37.101Z,,,,,,,38
2017-11-01T01:28:47.104Z,,,52,26.3,,,37.9
2017-11-01T01:28:57.102Z,,,52,26.2,,,
2017-11-01T01:29:07.102Z,,,52,26.2,,,
2017-11-01T01:29:17.101Z,,,52,26.2,,,
2017-11-01T01:29:27.102Z,,,52,26.2,,,
2017-11-01T01:29:47.102Z,,,52,26.2,,,
2017-11-01T01:29:57.101Z,,,52,26.2,,,
2017-11-01T01:30:07.102Z,,,52,26.2,,,37.8
2017-11-01T01:30:17.102Z,,,52,26.2,,,
2017-11-01T01:30:27.102Z,,,52,26.2,,,37.9
2017-11-01T01:30:47.102Z,,,52,26.2,,,37.8
2017-11-01T01:30:57.101Z,,,52,26.1,,,
2017-11-01T01:31:07.101Z,,,52,26.1,,,
2017-11-01T01:31:17.101Z,,,52,26.1,,,
2017-11-01T01:31:27.102Z,,,52,26.1,,,
2017-11-01T01:31:47.101Z,,,52,26.1,,,
2017-11-01T01:31:57.101Z,,,52,26.1,,,
2017-11-01T01:32:07.103Z,,,52,26.1,,,37.7
2017-11-01T01:32:17.102Z,,,52,26.1,,,
2017-11-01T01:32:27.102Z,,,52,26.1,,,
2017-11-01T01:32:47.102Z,,,52,26.1,,,
2017-11-01T01:32:57.102Z,,,52,26.1,,,
2017-11-01T01:33:07.102Z,,,52,26.1,,,
2017-11-01T01:33:17.101Z,,,52,26,,,
2017-11-01T01:33:27.101Z,,,52,26.1,,,
2017-11-01T01:33:47.105Z,,,52,26,,,
2017-11-01T01:33:57.101Z,,,52,26,,,
2017-11-01T01:34:07.102Z,,,52,26,,,
2017-11-01T01:34:17.102Z,,,52,26,,,
2017-11-01T01:34:27.105Z,,,52,26,,,
2017-11-01T01:34:47.101Z,,,52,26,,,37.6
2017-11-01T01:34:57.106Z,,,52,26,,,
2017-11-01T01:35:07.102Z,,,52,26,,,
2017-11-01T01:35:17.101Z,,,52,26,,,
2017-11-01T01:35:27.103Z,,,52,26,,,
2017-11-01T01:35:47.106Z,,,52,25.9,,,
2017-11-01T01:35:57.101Z,,,52,25.9,,,
2017-11-01T01:36:07.102Z,,,52,25.9,,,
2017-11-01T01:36:17.101Z,,,52,25.9,,,
2017-11-01T01:36:27.106Z,,,52,25.9,,,
2017-11-01T01:36:47.101Z,,,52,25.9,,,37.5
2017-11-01T01:36:57.132Z,,,52,25.9,,,
2017-11-01T01:37:07.101Z,,,52,25.9,,,
2017-11-01T01:37:17.116Z,,,52,25.9,,,
2017-11-01T01:37:27.101Z,,,52,25.9,,,
2017-11-01T01:37:47.102Z,,,52,25.9,,,
2017-11-01T01:37:57.191Z,,,52,25.9,,,
2017-11-01T01:38:07.101Z,,,52,25.9,,,
2017-11-01T01:38:17.101Z,,,52,25.9,,,
