Time,HwActive,ActPow,HwTOutlet,PrimT,HwTSet,PrimTSet,ChActive
2017-12-24T07:02:35.990Z,,,20.9,,50,,
2017-12-24T07:02:45.989Z,,,20.9,,50,,
2017-12-24T07:02:55.989Z,,,20.9,,50,,
2017-12-24T07:03:05.990Z,,,20.9,,50,,
2017-12-24T07:03:15.990Z,,,20.9,,50,,
2017-12-24T07:03:25.989Z,,,20.9,,50,,
2017-12-24T07:03:35.990Z,,,20.9,23.5,50,,
2017-12-24T07:03:45.989Z,,,20.9,23.6,50,,
2017-12-24T07:03:55.989Z,,,20.9,23.5,50,,
2017-12-24T07:04:05.990Z,,,20.9,,50,,
2017-12-24T07:04:15.989Z,,,20.9,,50,,
2017-12-24T07:04:25.989Z,,,20.9,,50,,
2017-12-24T07:04:35.989Z,,,20.9,,50,,
2017-12-24T07:04:45.990Z,,,20.9,,50,,
2017-12-24T07:04:55.990Z,,,20.9,,50,,
2017-12-24T07:05:05.989Z,,,20.9,,50,,
2017-12-24T07:05:15.991Z,,,20.9,,50,,
2017-12-24T07:05:25.989Z,,,20.9,,50,,
2017-12-24T07:05:35.989Z,,,20.9,,50,,
2017-12-24T07:05:45.989Z,,,20.9,,50,,
2017-12-24T07:05:55.989Z,,,20.9,,50,,
2017-12-24T07:06:05.989Z,,,20.9,,50,,
2017-12-24T07:06:15.990Z,,,20.9,,50,,
2017-12-24T07:06:26.050Z,,,20.9,,50,,
2017-12-24T07:06:35.989Z,,,20.9,,50,,
2017-12-24T07:06:45.989Z,,,20.9,,50,,
2017-12-24T07:06:55.990Z,,,20.9,,50,,
2017-12-24T07:07:05.989Z,,,20.9,,50,,
2017-12-24T07:07:15.989Z,,,20.9,,50,,
2017-12-24T07:07:25.989Z,,,20.9,,50,,
2017-12-24T07:07:35.989Z,,,20.9,,50,,
2017-12-24T07:07:45.989Z,,,20.9,,50,,
2017-12-24T07:07:55.990Z,,,20.9,,50,,
2017-12-24T07:08:05.990Z,,,20.9,,50,,
2017-12-24T07:08:15.990Z,,,20.9,,50,,
2017-12-24T07:08:25.989Z,,,20.9,,50,,
2017-12-24T07:08:35.989Z,,,20.9,,50,,
2017-12-24T07:08:45.989Z,,,20.9,,50,,
2017-12-24T07:08:55.989Z,,,20.9,,50,,
2017-12-24T07:09:05.990Z,,,20.9,,50,,
2017-12-24T07:09:15.989Z,,,20.9,,50,,
2017-12-24T07:09:25.989Z,,,20.9,,50,,
2017-12-24T07:09:35.990Z,,,20.9,,50,,
2017-12-24T07:09:45.989Z,,,20.9,,50,,
2017-12-24T07:09:55.991Z,,,20.9,,50,,
2017-12-24T07:10:05.989Z,,,20.9,,50,,
2017-12-24T07:10:15.989Z,,,20.9,,50,,
2017-12-24T07:10:25.989Z,,,20.9,,50,,
2017-12-24T07:10:35.990Z,,,20.9,,50,,
2017-12-24T07:10:45.991Z,,,20.9,,50,,
2017-12-24T07:10:55.990Z,,,20.9,,50,,
2017-12-24T07:11:05.990Z,,,20.9,,50,,
2017-12-24T07:11:15.989Z,,,20.9,,50,,
2017-12-24T07:11:25.989Z,,,20.9,,50,,
2017-12-24T07:11:35.990Z,,,20.9,,50,,
2017-12-24T07:11:45.989Z,,,20.9,,50,,
2017-12-24T07:11:55.992Z,,,20.9,,50,,
2017-12-24T07:12:05.990Z,,,20.9,,50,,
2017-12-24T07:12:15.989Z,,,20.9,,50,,
2017-12-24T07:12:25.989Z,,,20.9,,50,,
2017-12-24T07:12:35.992Z,,,20.9,,50,,
2017-12-24T07:12:45.989Z,,,20.9,,50,,
2017-12-24T07:12:55.989Z,,,20.9,,50,,
2017-12-24T07:13:05.989Z,,,20.9,23.4,50,,
2017-12-24T07:13:15.989Z,,,20.9,,50,,
2017-12-24T07:13:25.989Z,,,20.9,,50,,
2017-12-24T07:13:35.989Z,,,20.9,,50,,
2017-12-24T07:13:45.991Z,,,20.9,23.5,50,,
2017-12-24T07:13:55.990Z,,,20.9,23.4,50,,
2017-12-24T07:14:05.989Z,,,20.9,,50,,
2017-12-24T07:14:15.989Z,,,20.9,,50,,
2017-12-24T07:14:25.991Z,,,20.9,,50,,
2017-12-24T07:14:35.989Z,,,20.9,,50,,
2017-12-24T07:14:45.989Z,,,20.9,,50,,
2017-12-24T07:14:55.989Z,,,20.9,,50,,
2017-12-24T07:15:05.989Z,,,20.9,,50,,
2017-12-24T07:15:15.990Z,,,20.9,,50,,
2017-12-24T07:15:25.989Z,,,20.9,,50,,
2017-12-24T07:15:35.989Z,,,20.9,,50,,
2017-12-24T07:15:45.989Z,,,20.9,,50,,
2017-12-24T07:15:55.989Z,,,20.9,,50,,
2017-12-24T07:16:05.989Z,,,20.9,,50,,
2017-12-24T07:16:15.989Z,,,20.9,,50,,
2017-12-24T07:16:25.989Z,,,20.9,,50,,
2017-12-24T07:16:35.989Z,,,20.9,,50,,
2017-12-24T07:16:45.989Z,,,20.9,,50,,
2017-12-24T07:16:55.989Z,,,20.9,,50,,
2017-12-24T07:17:05.989Z,,,20.9,,50,,
2017-12-24T07:17:15.989Z,,,20.9,,50,,
2017-12-24T07:17:25.989Z,0,0,20.9,23.4,50,5,0
2017-12-24T07:17:35.989Z,,,20.9,,50,,
2017-12-24T07:17:45.989Z,,,20.9,,50,,
2017-12-24T07:17:55.989Z,,,20.9,,50,,
2017-12-24T07:18:05.990Z,,,20.9,,50,,
2017-12-24T07:18:15.989Z,,,20.9,,50,,
2017-12-24T07:18:25.989Z,,,20.9,,50,,
2017-12-24T07:18:35.989Z,,,20.9,,50,,
2017-12-24T07:18:45.989Z,,,20.9,,50,,
2017-12-24T07:18:55.989Z,,,20.9,,50,,
2017-12-24T07:19:05.989Z,,,20.9,,50,,
2017-12-24T07:19:15.989Z,,,20.9,,50,,
2017-12-24T07:19:25.989Z,,,20.9,,50,,
2017-12-24T07:19:35.989Z,,,20.9,,50,,
2017-12-24T07:19:45.989Z,,,20.9,,50,,
2017-12-24T07:19:55.989Z,,,20.9,,50,,
2017-12-24T07:20:05.989Z,,,20.9,,50,,
2017-12-24T07:20:15.989Z,,,20.9,,50,,
2017-12-24T07:20:25.990Z,,,20.9,,50,,
2017-12-24T07:20:35.989Z,,,20.9,,50,,
2017-12-24T07:20:45.989Z,,,20.9,,50,,
2017-12-24T07:20:55.989Z,,,20.9,,50,,
2017-12-24T07:21:05.989Z,,,20.9,,50,,
2017-12-24T07:21:15.989Z,,,20.9,,50,,
2017-12-24T07:21:25.989Z,,,20.9,,50,,
2017-12-24T07:21:35.988Z,,,20.9,,50,,
2017-12-24T07:21:45.989Z,,,20.9,,50,,
2017-12-24T07:21:55.989Z,,,20.9,,50,,
2017-12-24T07:22:05.989Z,,,20.9,,50,,
2017-12-24T07:22:15.989Z,,,20.9,,50,,
2017-12-24T07:22:25.989Z,,,20.9,23.3,50,,
2017-12-24T07:22:35.989Z,,,20.9,23.4,50,,
2017-12-24T07:22:45.989Z,,,20.8,23.3,50,,
2017-12-24T07:22:55.989Z,,,20.9,23.4,50,,
2017-12-24T07:23:05.989Z,,,20.9,23.3,50,,
2017-12-24T07:23:15.988Z,,,20.8,,50,,
2017-12-24T07:23:25.989Z,,,20.9,,50,,
2017-12-24T07:23:35.989Z,,,20.9,,50,,
2017-12-24T07:23:45.988Z,,,20.9,,50,,
2017-12-24T07:23:55.989Z,,,20.9,,50,,
2017-12-24T07:24:05.989Z,,,20.9,,50,,
2017-12-24T07:24:15.989Z,,,20.9,,50,,
2017-12-24T07:24:25.989Z,,,20.8,,50,,
2017-12-24T07:24:35.989Z,,,20.8,,50,,
2017-12-24T07:24:45.989Z,,,20.8,,50,,
2017-12-24T07:24:55.989Z,,,20.9,,50,,
2017-12-24T07:25:05.989Z,,,20.9,,50,,
2017-12-24T07:25:15.989Z,,,20.9,,50,,
2017-12-24T07:25:25.991Z,,,20.8,,50,,
2017-12-24T07:25:35.989Z,,,20.9,,50,,
2017-12-24T07:25:45.989Z,,,20.9,,50,,
2017-12-24T07:25:55.989Z,,,20.8,,50,,
2017-12-24T07:26:05.990Z,,,20.9,,50,,
2017-12-24T07:26:15.989Z,,,20.8,,50,,
2017-12-24T07:26:25.989Z,,,20.8,,50,,
2017-12-24T07:26:35.990Z,,,20.8,,50,,
2017-12-24T07:26:45.994Z,,,20.8,,50,,
2017-12-24T07:26:55.989Z,,,20.9,,50,,
2017-12-24T07:27:05.991Z,,,20.9,,50,,
2017-12-24T07:27:15.989Z,,,20.8,,50,,
2017-12-24T07:27:26.138Z,,,20.8,,50,,
2017-12-24T07:27:35.988Z,,,20.8,,50,,
2017-12-24T07:27:45.989Z,,,20.8,,50,,
2017-12-24T07:27:55.989Z,,,20.8,,50,,
2017-12-24T07:28:05.991Z,,,20.8,,50,,
2017-12-24T07:28:15.991Z,,,20.9,,50,,
2017-12-24T07:28:25.992Z,,,20.8,,50,,
2017-12-24T07:28:35.989Z,,,20.8,,50,,
2017-12-24T07:28:45.989Z,,,20.8,,50,,
2017-12-24T07:28:55.988Z,,,20.8,,50,,
2017-12-24T07:29:05.989Z,,,20.8,,50,,
2017-12-24T07:29:15.992Z,,,20.8,,50,,
2017-12-24T07:29:25.992Z,,,20.8,,50,,
2017-12-24T07:29:35.989Z,,,20.8,,50,,
2017-12-24T07:29:45.989Z,,,20.8,,50,,
2017-12-24T07:29:55.989Z,,,20.8,,50,,
2017-12-24T07:30:05.988Z,,,20.8,,50,,
2017-12-24T07:30:15.989Z,,,20.8,,50,,
2017-12-24T07:30:25.989Z,,,20.8,,50,,
2017-12-24T07:30:35.990Z,,,20.8,,50,,
2017-12-24T07:30:45.992Z,,,20.8,,50,,
2017-12-24T07:30:55.989Z,,,20.8,,50,,
2017-12-24T07:31:05.989Z,,,20.8,,50,,
2017-12-24T07:31:15.988Z,,,20.8,,50,,
2017-12-24T07:31:25.989Z,,,20.8,,50,,
2017-12-24T07:31:35.990Z,,,20.8,,50,,
2017-12-24T07:31:45.989Z,,,20.8,,50,,
2017-12-24T07:31:55.989Z,,,20.8,,50,,
2017-12-24T07:32:06.162Z,,,20.8,,50,,
2017-12-24T07:32:15.989Z,,,20.8,,50,,
2017-12-24T07:32:25.990Z,,,20.8,23.1,50,,
2017-12-24T07:32:35.988Z,,,20.8,,50,,
2017-12-24T07:32:45.988Z,,,20.8,23.3,50,,
2017-12-24T07:32:55.989Z,,,20.8,23.1,50,,
2017-12-24T07:33:05.989Z,,,20.8,23.3,50,,
2017-12-24T07:33:15.988Z,,,20.8,23.1,50,,
2017-12-24T07:33:25.988Z,,,20.8,,50,,
2017-12-24T07:33:35.988Z,,,20.8,,50,,
2017-12-24T07:33:45.988Z,,,20.8,,50,,
2017-12-24T07:33:55.988Z,,,20.8,,50,,
2017-12-24T07:34:05.989Z,,,20.8,,50,,
2017-12-24T07:34:15.989Z,,,20.8,,50,,
2017-12-24T07:34:25.989Z,,,20.8,,50,,
2017-12-24T07:34:35.989Z,,,20.8,,50,,
2017-12-24T07:34:46.112Z,,,20.8,,50,,
2017-12-24T07:34:55.989Z,,,20.8,,50,,
2017-12-24T07:35:05.989Z,,,20.8,,50,,
2017-12-24T07:35:16.115Z,,,20.8,,50,,
2017-12-24T07:35:25.988Z,,,20.8,,50,,
2017-12-24T07:35:35.989Z,,,20.8,,50,,
2017-12-24T07:35:45.988Z,,,20.8,,50,,
2017-12-24T07:35:55.988Z,,,20.8,,50,,
2017-12-24T07:36:05.989Z,,,20.8,,50,,
2017-12-24T07:36:15.989Z,,,20.8,,50,,
2017-12-24T07:36:25.989Z,,,20.8,,50,,
2017-12-24T07:36:35.988Z,,,20.8,,50,,
2017-12-24T07:36:45.989Z,,,20.8,,50,,
2017-12-24T07:36:55.988Z,,,20.8,,50,,
2017-12-24T07:37:05.989Z,,,20.8,,50,,
2017-12-24T07:37:15.989Z,,,20.8,,50,,
2017-12-24T07:37:25.988Z,,,20.8,,50,,
2017-12-24T07:37:35.988Z,,,20.8,,50,,
2017-12-24T07:37:45.989Z,,,20.8,,50,,
2017-12-24T07:37:55.989Z,,,20.8,,50,,
2017-12-24T07:38:05.989Z,,,20.8,,50,,
2017-12-24T07:38:15.993Z,,,20.8,,50,,
2017-12-24T07:38:25.989Z,,,20.8,,50,,
2017-12-24T07:38:35.989Z,,,20.8,,50,,
2017-12-24T07:38:45.988Z,,,20.8,,50,,
2017-12-24T07:38:55.988Z,,,20.8,,50,,
2017-12-24T07:39:05.988Z,,,20.8,,50,,
2017-12-24T07:39:15.989Z,,,20.8,,50,,
2017-12-24T07:39:25.989Z,,,20.8,,50,,
2017-12-24T07:39:35.988Z,,,20.8,,50,,
2017-12-24T07:39:45.988Z,,,20.8,,50,,
2017-12-24T07:39:55.988Z,,,20.8,,50,,
2017-12-24T07:40:05.989Z,,,20.8,,50,,
2017-12-24T07:40:15.988Z,,,20.8,,50,,
2017-12-24T07:40:25.988Z,,,20.8,,50,,
2017-12-24T07:40:35.988Z,,,20.8,,50,,
2017-12-24T07:40:45.988Z,,,20.8,,50,,
2017-12-24T07:40:55.988Z,,,20.8,,50,,
2017-12-24T07:41:06.019Z,,,20.8,,50,,
2017-12-24T07:41:15.988Z,,,20.8,,50,,
2017-12-24T07:41:25.989Z,,,20.8,,50,,
2017-12-24T07:41:35.988Z,,,20.8,,50,,
2017-12-24T07:41:45.989Z,,,20.8,,50,,
2017-12-24T07:41:55.989Z,,,20.8,23,50,,
2017-12-24T07:42:05.988Z,,,20.8,23.1,50,,
2017-12-24T07:42:15.988Z,,,20.8,,50,,
2017-12-24T07:42:25.988Z,,,20.8,,50,,
2017-12-24T07:42:35.989Z,,,20.8,23,50,,
2017-12-24T07:42:45.989Z,,,20.8,23.1,50,,
2017-12-24T07:42:55.989Z,,,20.8,23,50,,
2017-12-24T07:43:05.988Z,,,20.8,23.1,50,,
2017-12-24T07:43:15.988Z,,,20.8,23,50,,
2017-12-24T07:43:25.988Z,,,20.8,23.1,50,,
2017-12-24T07:43:35.990Z,,,20.8,23,50,,
2017-12-24T07:43:45.988Z,,,20.8,23.1,50,,
2017-12-24T07:43:55.992Z,,,20.8,23,50,,
2017-12-24T07:44:05.989Z,,,20.8,23.1,50,,
2017-12-24T07:44:15.988Z,,,20.8,23,50,,
2017-12-24T07:44:25.990Z,,,20.8,,50,,
2017-12-24T07:44:35.989Z,,,20.8,,50,,
2017-12-24T07:44:45.988Z,,,20.8,,50,,
2017-12-24T07:44:55.988Z,,,20.8,,50,,
2017-12-24T07:45:05.988Z,,,20.8,,50,,
2017-12-24T07:45:15.992Z,,,20.8,,50,,
2017-12-24T07:45:25.988Z,,,20.8,,50,,
2017-12-24T07:45:35.989Z,,,20.8,,50,,
2017-12-24T07:45:45.988Z,,,20.8,,50,,
2017-12-24T07:45:55.988Z,,,20.8,,50,,
2017-12-24T07:46:05.988Z,,,20.8,,50,,
2017-12-24T07:46:15.988Z,,,20.8,,50,,
2017-12-24T07:46:25.988Z,,,20.8,,50,,
2017-12-24T07:46:35.988Z,,,20.8,,50,,
2017-12-24T07:46:45.988Z,,,20.8,,50,,
2017-12-24T07:46:55.988Z,,,20.8,,50,,
2017-12-24T07:47:05.988Z,,,20.8,,50,,
2017-12-24T07:47:15.989Z,,,20.8,,50,,
2017-12-24T07:47:25.988Z,,,20.8,,50,,
2017-12-24T07:47:35.988Z,,,20.8,,50,,
2017-12-24T07:47:45.988Z,,,20.8,,50,,
2017-12-24T07:47:55.988Z,,,20.8,,50,,
2017-12-24T07:48:05.989Z,,,20.8,,50,,
2017-12-24T07:48:15.988Z,,,20.8,,50,,
2017-12-24T07:48:25.988Z,,,20.8,,50,,
2017-12-24T07:48:35.988Z,,,20.8,,50,,
2017-12-24T07:48:45.989Z,,,20.8,,50,,
2017-12-24T07:48:55.988Z,,,20.8,,50,,
2017-12-24T07:49:05.988Z,,,20.8,,50,,
2017-12-24T07:49:15.988Z,,,20.8,,50,,
2017-12-24T07:49:25.988Z,,,20.8,,50,,
2017-12-24T07:49:35.988Z,,,20.8,,50,,
2017-12-24T07:49:45.988Z,,,20.8,,50,,
2017-12-24T07:49:55.988Z,,,20.8,,50,,
2017-12-24T07:50:05.989Z,,,20.8,,50,,
2017-12-24T07:50:15.988Z,,,20.8,,50,,
2017-12-24T07:50:25.988Z,,,20.8,,50,,
2017-12-24T07:50:35.988Z,,,20.8,,50,,
2017-12-24T07:50:45.988Z,,,20.8,,50,,
2017-12-24T07:50:55.988Z,,,20.8,,50,,
2017-12-24T07:51:05.988Z,,,20.8,,50,,
2017-12-24T07:51:15.988Z,,,20.8,,50,,
2017-12-24T07:51:25.988Z,,,20.8,,50,,
2017-12-24T07:51:35.988Z,,,20.8,,50,,
2017-12-24T07:51:45.988Z,,,20.8,,50,,
2017-12-24T07:51:55.989Z,,,20.8,,50,,
2017-12-24T07:52:05.993Z,,,20.8,,50,,
2017-12-24T07:52:15.988Z,,,20.8,,50,,
2017-12-24T07:52:25.988Z,,,20.8,,50,,
2017-12-24T07:52:35.988Z,,,20.8,,50,,
2017-12-24T07:52:45.988Z,,,20.8,22.9,50,,
2017-12-24T07:52:55.988Z,,,20.8,23,50,,
2017-12-24T07:53:05.988Z,,,20.8,22.9,50,,
2017-12-24T07:53:15.988Z,,,20.8,23,50,,
2017-12-24T07:53:25.989Z,,,20.8,23,50,,
2017-12-24T07:53:35.988Z,,,20.8,23,50,,
2017-12-24T07:53:45.988Z,,,20.8,23,50,,
2017-12-24T07:53:55.988Z,,,20.8,23,50,,
2017-12-24T07:54:05.989Z,,,20.8,22.9,50,,
2017-12-24T07:54:15.990Z,,,20.8,22.9,50,,
2017-12-24T07:54:25.988Z,,,20.6,,50,,
2017-12-24T07:54:35.988Z,,,20.8,22.9,50,,
2017-12-24T07:54:45.988Z,,,20.8,22.9,50,,
2017-12-24T07:54:55.989Z,,,20.6,,50,,
2017-12-24T07:55:05.988Z,,,20.8,,50,,
2017-12-24T07:55:15.988Z,,,20.6,,50,,
2017-12-24T07:55:25.988Z,,,20.8,,50,,
2017-12-24T07:55:35.988Z,,,20.6,,50,,
2017-12-24T07:55:45.988Z,,,20.6,,50,,
2017-12-24T07:55:55.988Z,,,20.6,,50,,
2017-12-24T07:56:05.988Z,,,20.6,,50,,
2017-12-24T07:56:15.988Z,,,20.6,,50,,
2017-12-24T07:56:25.989Z,,,20.6,,50,,
2017-12-24T07:56:35.988Z,,,20.6,,50,,
2017-12-24T07:56:45.988Z,,,20.6,,50,,
2017-12-24T07:56:55.988Z,,,20.6,,50,,
2017-12-24T07:57:05.988Z,,,20.6,,50,,
2017-12-24T07:57:15.988Z,,,20.6,,50,,
2017-12-24T07:57:25.988Z,,,20.6,,50,,
2017-12-24T07:57:35.988Z,,,20.6,,50,,
2017-12-24T07:57:45.988Z,,,20.6,,50,,
2017-12-24T07:57:55.989Z,,,20.6,,50,,
2017-12-24T07:58:05.989Z,,,20.6,,50,,
2017-12-24T07:58:15.988Z,,,20.6,,50,,
2017-12-24T07:58:25.988Z,,,20.6,,50,,
2017-12-24T07:58:35.988Z,,,20.6,,50,,
2017-12-24T07:58:45.988Z,,,20.6,,50,,
2017-12-24T07:58:55.988Z,,,20.6,,50,,
2017-12-24T07:59:05.988Z,,,20.6,,50,,
2017-12-24T07:59:15.988Z,,,20.6,,50,,
2017-12-24T07:59:25.988Z,,,20.6,,50,,
2017-12-24T07:59:35.989Z,,,20.6,,50,,
2017-12-24T07:59:45.988Z,,,20.6,,50,,
2017-12-24T07:59:55.988Z,,,20.6,,50,,
2017-12-24T08:00:05.988Z,,,20.6,,50,,
2017-12-24T08:00:15.988Z,,,20.6,,50,,
2017-12-24T08:00:25.988Z,,,20.6,,50,,
2017-12-24T08:00:35.988Z,,,20.6,,50,,
2017-12-24T08:00:45.988Z,,,20.6,,50,,
2017-12-24T08:00:55.992Z,,,20.6,,50,,
2017-12-24T08:01:05.991Z,,,20.6,,50,,
2017-12-24T08:01:15.991Z,,,20.6,,50,,
2017-12-24T08:01:25.989Z,,,20.6,,50,,
2017-12-24T08:01:35.988Z,,,20.6,,50,,
2017-12-24T08:01:45.988Z,,,20.6,,50,,
2017-12-24T08:01:55.988Z,,,20.6,,50,,
2017-12-24T08:02:05.988Z,,,20.6,,50,,
2017-12-24T08:02:15.988Z,,,20.6,,50,,
2017-12-24T08:02:25.988Z,,,20.6,,50,,
2017-12-24T08:02:35.988Z,,,20.6,,50,,
2017-12-24T08:02:45.988Z,,,20.6,,50,,
2017-12-24T08:02:55.992Z,,,20.6,,50,,
2017-12-24T08:03:05.989Z,,,20.6,,50,,
2017-12-24T08:03:15.989Z,,,20.6,,50,,
2017-12-24T08:03:25.988Z,,,20.6,,50,,
2017-12-24T08:03:35.988Z,,,20.6,,50,,
2017-12-24T08:03:45.992Z,,,20.6,,50,,
2017-12-24T08:03:55.990Z,,,20.6,,50,,
2017-12-24T08:04:05.988Z,,,20.6,,50,,
2017-12-24T08:04:15.988Z,,,20.6,,50,,
2017-12-24T08:04:25.988Z,,,20.6,22.8,50,,
2017-12-24T08:04:35.988Z,,,20.6,22.9,50,,
2017-12-24T08:04:45.988Z,,,20.6,22.8,50,,
2017-12-24T08:04:55.988Z,,,20.6,,50,,
2017-12-24T08:05:05.988Z,,,20.6,,50,,
2017-12-24T08:05:15.990Z,,,20.6,,50,,
2017-12-24T08:05:25.988Z,,,20.6,,50,,
2017-12-24T08:05:35.988Z,,,20.6,,50,,
2017-12-24T08:05:45.989Z,,,20.6,,50,,
2017-12-24T08:05:55.988Z,,,20.6,,50,,
2017-12-24T08:06:05.988Z,,,20.6,,50,,
2017-12-24T08:06:15.988Z,,,20.6,,50,,
2017-12-24T08:06:25.989Z,,,20.6,,50,,
2017-12-24T08:06:35.988Z,,,20.6,,50,,
2017-12-24T08:06:45.988Z,,,20.6,,50,,
2017-12-24T08:06:55.988Z,,,20.6,,50,,
2017-12-24T08:07:05.988Z,,,20.6,,50,,
2017-12-24T08:07:15.988Z,,,20.6,,50,,
2017-12-24T08:07:25.988Z,,,20.6,,50,,
2017-12-24T08:07:35.988Z,,,20.6,,50,,
2017-12-24T08:07:45.988Z,,,20.6,,50,,
2017-12-24T08:07:55.988Z,,,20.6,,50,,
2017-12-24T08:08:05.988Z,,,20.6,,50,,
2017-12-24T08:08:15.988Z,,,20.6,,50,,
2017-12-24T08:08:25.988Z,,,20.6,,50,,
2017-12-24T08:08:35.988Z,,,20.6,,50,,
2017-12-24T08:08:45.988Z,,,20.6,,50,,
2017-12-24T08:08:55.988Z,,,20.6,,50,,
2017-12-24T08:09:05.989Z,,,20.6,,50,,
2017-12-24T08:09:15.988Z,,,20.6,,50,,
2017-12-24T08:09:25.987Z,,,20.6,,50,,
2017-12-24T08:09:35.988Z,,,20.6,,50,,
2017-12-24T08:09:45.988Z,,,20.6,,50,,
2017-12-24T08:09:55.988Z,,,20.6,,50,,
2017-12-24T08:10:05.988Z,,,20.6,,50,,
2017-12-24T08:10:15.988Z,,,20.6,,50,,
2017-12-24T08:10:25.988Z,,,20.6,,50,,
2017-12-24T08:10:35.988Z,,,20.6,,50,,
2017-12-24T08:10:45.988Z,,,20.6,,50,,
2017-12-24T08:10:55.988Z,,,20.6,,50,,
2017-12-24T08:11:05.988Z,,,20.6,,50,,
2017-12-24T08:11:15.988Z,,,20.6,,50,,
2017-12-24T08:11:25.993Z,,,20.6,,50,,
2017-12-24T08:11:35.988Z,,,20.6,,50,,
2017-12-24T08:11:45.988Z,,,20.6,,50,,
2017-12-24T08:11:55.988Z,,,20.6,,50,,
2017-12-24T08:12:05.988Z,,,20.6,,50,,
2017-12-24T08:12:15.989Z,,,20.6,,50,,
2017-12-24T08:12:25.988Z,,,20.6,,50,,
2017-12-24T08:12:35.988Z,,,20.6,,50,,
2017-12-24T08:12:45.988Z,,,20.6,,50,,
2017-12-24T08:12:55.988Z,,,20.6,,50,,
2017-12-24T08:13:05.988Z,,,20.6,,50,,
2017-12-24T08:13:15.988Z,,,20.6,,50,,
2017-12-24T08:13:25.988Z,,,20.6,,50,,
2017-12-24T08:13:35.988Z,,,20.6,,50,,
2017-12-24T08:13:45.988Z,,,20.6,22.7,50,,
2017-12-24T08:13:55.988Z,,,20.6,,50,,
2017-12-24T08:14:05.988Z,,,20.6,,50,,
2017-12-24T08:14:15.988Z,,,20.6,22.8,50,,
2017-12-24T08:14:25.988Z,,,20.6,22.7,50,,
2017-12-24T08:14:35.988Z,,,20.6,,50,,
2017-12-24T08:14:45.988Z,,,20.6,,50,,
2017-12-24T08:14:55.988Z,,,20.6,,50,,
2017-12-24T08:15:05.988Z,,,20.6,,50,,
2017-12-24T08:15:15.987Z,,,20.6,,50,,
2017-12-24T08:15:25.988Z,,,20.6,,50,,
2017-12-24T08:15:35.988Z,,,20.6,,50,,
2017-12-24T08:15:45.988Z,,,20.6,,50,,
2017-12-24T08:15:55.988Z,,,20.6,,50,,
2017-12-24T08:16:05.990Z,,,20.6,,50,,
2017-12-24T08:16:15.991Z,,,20.6,,50,,
2017-12-24T08:16:25.989Z,,,20.6,,50,,
2017-12-24T08:16:35.988Z,,,20.6,,50,,
2017-12-24T08:16:45.988Z,,,20.6,,50,,
2017-12-24T08:16:55.989Z,,,20.6,,50,,
2017-12-24T08:17:05.988Z,,,20.6,,50,,
2017-12-24T08:17:15.988Z,,,20.5,,50,,
2017-12-24T08:17:25.988Z,0,0,20.6,22.7,50,5,0
2017-12-24T08:17:35.988Z,,,20.6,,50,,
2017-12-24T08:17:45.989Z,,,20.6,,50,,
2017-12-24T08:17:55.988Z,,,20.6,,50,,
2017-12-24T08:18:05.988Z,,,20.6,,50,,
2017-12-24T08:18:15.988Z,,,20.6,,50,,
2017-12-24T08:18:25.988Z,,,20.6,,50,,
2017-12-24T08:18:35.990Z,,,20.6,,50,,
2017-12-24T08:18:45.991Z,,,20.6,,50,,
2017-12-24T08:18:55.988Z,,,20.6,,50,,
2017-12-24T08:19:05.992Z,,,20.6,,50,,
2017-12-24T08:19:15.988Z,,,20.6,,50,,
2017-12-24T08:19:25.991Z,,,20.6,,50,,
2017-12-24T08:19:35.992Z,,,20.6,,50,,
2017-12-24T08:19:45.993Z,,,20.5,,50,,
2017-12-24T08:19:55.988Z,,,20.6,,50,,
2017-12-24T08:20:05.988Z,,,20.5,,50,,
2017-12-24T08:20:15.988Z,,,20.6,,50,,
2017-12-24T08:20:25.988Z,,,20.6,,50,,
2017-12-24T08:20:35.988Z,,,20.6,,50,,
2017-12-24T08:20:45.988Z,,,20.6,,50,,
2017-12-24T08:20:55.990Z,,,20.5,,50,,
2017-12-24T08:21:05.988Z,,,20.5,,50,,
2017-12-24T08:21:15.988Z,,,20.5,,50,,
2017-12-24T08:21:25.989Z,,,20.5,,50,,
2017-12-24T08:21:35.988Z,,,20.5,,50,,
2017-12-24T08:21:46.000Z,,,20.5,,50,,
2017-12-24T08:21:55.988Z,,,20.5,,50,,
2017-12-24T08:22:05.988Z,,,20.5,,50,,
2017-12-24T08:22:15.988Z,,,20.5,,50,,
2017-12-24T08:22:25.988Z,,,20.5,,50,,
2017-12-24T08:22:35.988Z,,,20.5,,50,,
2017-12-24T08:22:45.988Z,,,20.6,,50,,
2017-12-24T08:22:55.988Z,,,20.5,,50,,
2017-12-24T08:23:05.990Z,,,20.5,,50,,
2017-12-24T08:23:15.988Z,,,20.5,22.5,50,,
2017-12-24T08:23:25.988Z,,,20.5,22.7,50,,
2017-12-24T08:23:35.988Z,,,20.5,,50,,
2017-12-24T08:23:45.987Z,,,20.5,22.5,50,,
2017-12-24T08:23:55.988Z,,,20.5,22.7,50,,
2017-12-24T08:24:05.988Z,,,20.5,,50,,
2017-12-24T08:24:15.988Z,,,20.5,,50,,
2017-12-24T08:24:25.988Z,,,20.5,22.5,50,,
2017-12-24T08:24:36.075Z,,,20.5,,50,,
