Time,HwTSet,HwActive,PrimTSet,ActPow,PrimT,ChActive,HwTOutlet
2017-12-31T05:34:32.768Z,50,,,,,,22
2017-12-31T05:34:42.768Z,50,,,,,,22
2017-12-31T05:34:52.768Z,50,,,,,,22
2017-12-31T05:35:02.768Z,50,,,,,,22
2017-12-31T05:35:12.769Z,50,,,,,,22
2017-12-31T05:35:22.768Z,50,,,,,,22
2017-12-31T05:35:32.791Z,50,,,,,,22
2017-12-31T05:35:42.768Z,50,,,,,,21.9
2017-12-31T05:35:52.769Z,50,,,,,,21.9
2017-12-31T05:36:02.768Z,50,,,,,,21.9
2017-12-31T05:36:12.768Z,50,,,,,,22
2017-12-31T05:36:22.768Z,50,,,,,,22
2017-12-31T05:36:32.768Z,50,,,,,,21.9
2017-12-31T05:36:42.768Z,50,,,,,,22
2017-12-31T05:36:52.768Z,50,,,,,,22
2017-12-31T05:37:02.768Z,50,,,,,,22
2017-12-31T05:37:12.768Z,50,,,,,,21.9
2017-12-31T05:37:22.768Z,50,,,,,,21.9
2017-12-31T05:37:32.768Z,50,,,,,,22
2017-12-31T05:37:42.768Z,50,,,,,,21.9
2017-12-31T05:37:52.768Z,50,,,,,,21.9
2017-12-31T05:38:02.769Z,50,,,,,,21.9
2017-12-31T05:38:12.768Z,50,,,,,,21.9
2017-12-31T05:38:22.768Z,50,,,,,,21.9
2017-12-31T05:38:32.767Z,50,,,,,,21.9
2017-12-31T05:38:42.768Z,50,,,,26.3,,21.9
2017-12-31T05:38:52.768Z,50,,,,,,21.9
2017-12-31T05:39:02.768Z,50,,,,,,22
2017-12-31T05:39:12.768Z,50,,,,,,21.9
2017-12-31T05:39:22.768Z,50,,,,,,21.9
2017-12-31T05:39:32.768Z,50,,,,,,21.9
2017-12-31T05:39:42.768Z,50,,,,,,21.9
2017-12-31T05:39:52.768Z,50,,,,,,21.9
2017-12-31T05:40:02.767Z,50,,,,,,21.9
2017-12-31T05:40:12.768Z,50,,,,,,21.9
2017-12-31T05:40:22.768Z,50,,,,,,21.9
2017-12-31T05:40:32.768Z,50,,,,,,21.9
2017-12-31T05:40:42.767Z,50,,,,,,21.9
2017-12-31T05:40:52.768Z,50,,,,,,21.9
2017-12-31T05:41:02.768Z,50,,,,,,21.9
2017-12-31T05:41:12.768Z,50,,,,,,21.9
2017-12-31T05:41:22.768Z,50,,,,,,21.9
2017-12-31T05:41:32.768Z,50,,,,,,21.9
2017-12-31T05:41:42.774Z,50,,,,,,21.9
2017-12-31T05:41:52.767Z,50,,,,,,21.9
2017-12-31T05:42:02.768Z,50,,,,,,21.9
2017-12-31T05:42:12.768Z,50,,,,,,21.9
2017-12-31T05:42:22.768Z,50,,,,,,21.9
2017-12-31T05:42:32.768Z,50,,,,,,21.9
2017-12-31T05:42:42.768Z,50,,,,,,21.9
2017-12-31T05:42:52.767Z,50,,,,,,21.9
2017-12-31T05:43:02.768Z,50,,,,,,21.9
2017-12-31T05:43:12.767Z,50,,,,,,21.9
2017-12-31T05:43:22.768Z,50,,,,,,21.9
2017-12-31T05:43:32.767Z,50,,,,,,21.9
2017-12-31T05:43:42.768Z,50,,,,26.1,,21.9
2017-12-31T05:43:52.768Z,50,,,,26.3,,21.9
2017-12-31T05:44:02.768Z,50,,,,26.1,,21.9
2017-12-31T05:44:12.767Z,50,,,,,,21.9
2017-12-31T05:44:22.767Z,50,,,,,,21.9
2017-12-31T05:44:32.767Z,50,,,,,,21.9
2017-12-31T05:44:42.767Z,50,,,,,,21.9
2017-12-31T05:44:52.767Z,50,,,,,,21.9
2017-12-31T05:45:02.767Z,50,,,,,,21.9
2017-12-31T05:45:12.768Z,50,,,,,,21.9
2017-12-31T05:45:22.767Z,50,,,,,,21.9
2017-12-31T05:45:32.767Z,50,,,,,,21.9
2017-12-31T05:45:42.767Z,50,,,,,,21.9
2017-12-31T05:45:52.768Z,50,,,,,,21.9
2017-12-31T05:46:02.772Z,50,,,,,,21.9
2017-12-31T05:46:12.767Z,50,,,,,,21.9
2017-12-31T05:46:22.767Z,50,,,,,,21.9
2017-12-31T05:46:32.767Z,50,,,,,,21.9
2017-12-31T05:46:42.768Z,50,,,,,,21.9
2017-12-31T05:46:52.767Z,50,,,,,,21.9
2017-12-31T05:47:02.767Z,50,,,,,,21.9
2017-12-31T05:47:12.768Z,50,,,,,,21.9
2017-12-31T05:47:22.768Z,50,,,,,,21.9
2017-12-31T05:47:32.767Z,50,,,,,,21.9
2017-12-31T05:47:42.767Z,50,,,,,,21.9
2017-12-31T05:47:52.767Z,50,,,,,,21.9
2017-12-31T05:48:02.767Z,50,,,,,,21.9
2017-12-31T05:48:12.767Z,50,,,,,,21.9
2017-12-31T05:48:22.767Z,50,,,,,,21.9
2017-12-31T05:48:32.767Z,50,,,,,,21.9
2017-12-31T05:48:42.767Z,50,,,,,,21.9
2017-12-31T05:48:52.767Z,50,,,,,,21.9
2017-12-31T05:49:02.769Z,50,,,,,,21.9
2017-12-31T05:49:12.823Z,50,,,,,,21.9
2017-12-31T05:49:22.767Z,50,,,,26,,21.9
2017-12-31T05:49:32.767Z,50,,,,,,21.9
2017-12-31T05:49:42.798Z,50,,,,,,21.9
2017-12-31T05:49:52.781Z,50,,,,,,21.9
2017-12-31T05:50:02.773Z,50,,,,,,21.9
2017-12-31T05:50:12.767Z,50,,,,,,21.9
2017-12-31T05:50:22.767Z,50,,,,,,21.9
2017-12-31T05:50:32.767Z,50,,,,,,21.9
2017-12-31T05:50:42.767Z,50,,,,,,21.9
2017-12-31T05:50:52.767Z,50,,,,,,21.9
2017-12-31T05:51:02.767Z,50,,,,,,21.9
2017-12-31T05:51:12.767Z,50,,,,,,21.7
2017-12-31T05:51:22.767Z,50,,,,,,21.9
2017-12-31T05:51:32.767Z,50,,,,,,21.9
2017-12-31T05:51:42.767Z,50,,,,,,21.9
2017-12-31T05:51:52.767Z,50,,,,,,21.9
2017-12-31T05:52:02.767Z,50,,,,,,21.9
2017-12-31T05:52:12.767Z,50,,,,,,21.7
2017-12-31T05:52:22.767Z,50,,,,,,21.7
2017-12-31T05:52:32.767Z,50,,,,,,21.7
2017-12-31T05:52:42.767Z,50,,,,,,21.7
2017-12-31T05:52:52.767Z,50,,,,,,21.7
2017-12-31T05:53:02.767Z,50,,,,,,21.7
2017-12-31T05:53:12.767Z,50,,,,,,21.7
2017-12-31T05:53:22.767Z,50,,,,,,21.7
2017-12-31T05:53:32.767Z,50,,,,,,21.7
2017-12-31T05:53:42.767Z,50,,,,,,21.7
2017-12-31T05:53:52.767Z,50,,,,26,,21.7
2017-12-31T05:54:02.767Z,50,,,,,,21.7
2017-12-31T05:54:12.767Z,50,,,,,,21.7
2017-12-31T05:54:22.767Z,50,,,,,,21.7
2017-12-31T05:54:32.767Z,50,,,,25.9,,21.7
2017-12-31T05:54:42.767Z,50,,,,25.9,,21.7
2017-12-31T05:54:52.767Z,50,,,,26,,21.7
2017-12-31T05:55:02.767Z,50,,,,25.9,,21.7
2017-12-31T05:55:12.767Z,50,,,,,,21.7
2017-12-31T05:55:22.767Z,50,,,,,,21.7
2017-12-31T05:55:32.767Z,50,,,,25.9,,21.7
2017-12-31T05:55:42.767Z,50,,,,,,21.7
2017-12-31T05:55:52.767Z,50,,,,25.9,,21.7
2017-12-31T05:56:02.767Z,50,,,,,,21.7
2017-12-31T05:56:12.767Z,50,,,,,,21.7
2017-12-31T05:56:32.767Z,50,,,,,,21.7
2017-12-31T05:56:42.768Z,50,,,,,,21.7
2017-12-31T05:56:52.767Z,50,,,,,,21.7
2017-12-31T05:57:02.767Z,50,,,,,,21.7
2017-12-31T05:57:12.767Z,50,,,,,,21.7
2017-12-31T05:57:22.767Z,50,,,,,,21.7
2017-12-31T05:57:32.767Z,50,,,,,,21.7
2017-12-31T05:57:42.767Z,50,,,,,,21.7
2017-12-31T05:57:52.767Z,50,,,,,,21.7
2017-12-31T05:58:02.766Z,50,,,,,,21.7
2017-12-31T05:58:12.767Z,50,,,,,,21.7
2017-12-31T05:58:22.767Z,50,,,,,,21.7
2017-12-31T05:58:32.766Z,50,,,,,,21.7
2017-12-31T05:58:42.767Z,50,,,,,,21.7
2017-12-31T05:58:52.766Z,50,,,,,,21.7
2017-12-31T05:59:02.767Z,50,,,,,,21.7
2017-12-31T05:59:12.766Z,50,,,,,,21.7
2017-12-31T05:59:22.767Z,50,,,,,,21.7
2017-12-31T05:59:32.767Z,50,,,,,,21.7
2017-12-31T05:59:42.767Z,50,,,,,,21.7
2017-12-31T05:59:52.769Z,50,,,,,,21.7
2017-12-31T06:00:02.767Z,50,,,,25.8,,21.7
2017-12-31T06:00:12.766Z,50,,,,,,21.7
2017-12-31T06:00:22.767Z,50,,,,25.9,,21.7
2017-12-31T06:00:32.767Z,50,,,,,,21.7
2017-12-31T06:00:42.766Z,50,,,,25.8,,21.7
2017-12-31T06:00:52.767Z,50,,,,,,21.7
2017-12-31T06:01:02.766Z,50,,,,25.9,,21.7
2017-12-31T06:01:12.767Z,50,,,,25.8,,21.7
2017-12-31T06:01:22.767Z,50,,,,,,21.7
2017-12-31T06:01:32.766Z,50,,,,,,21.7
2017-12-31T06:01:42.766Z,50,,,,,,21.7
2017-12-31T06:01:52.766Z,50,,,,,,21.7
2017-12-31T06:02:02.767Z,50,,,,,,21.7
2017-12-31T06:02:12.766Z,50,,,,,,21.7
2017-12-31T06:02:22.766Z,50,,,,,,21.7
2017-12-31T06:02:32.767Z,50,,,,,,21.7
2017-12-31T06:02:42.766Z,50,,,,,,21.7
2017-12-31T06:02:52.767Z,50,,,,,,21.7
2017-12-31T06:03:02.766Z,50,,,,,,21.7
2017-12-31T06:03:12.766Z,50,,,,,,21.7
2017-12-31T06:03:22.766Z,50,,,,,,21.7
2017-12-31T06:03:32.767Z,50,,,,,,21.7
2017-12-31T06:03:42.766Z,50,,,,,,21.7
2017-12-31T06:03:52.766Z,50,,,,,,21.7
2017-12-31T06:04:02.766Z,50,,,,,,21.7
2017-12-31T06:04:12.766Z,50,,,,,,21.7
2017-12-31T06:04:22.767Z,50,,,,,,21.7
2017-12-31T06:04:32.766Z,50,,,,,,21.7
2017-12-31T06:04:42.769Z,50,,,,,,21.7
2017-12-31T06:04:52.766Z,50,,,,,,21.7
2017-12-31T06:05:02.767Z,50,,,,,,21.6
2017-12-31T06:05:12.767Z,50,,,,,,21.7
2017-12-31T06:05:22.766Z,50,,,,,,21.7
2017-12-31T06:05:32.767Z,50,,,,,,21.7
2017-12-31T06:05:42.766Z,50,,,,,,21.6
2017-12-31T06:05:52.766Z,50,,,,,,21.7
2017-12-31T06:06:02.766Z,50,,,,,,21.7
2017-12-31T06:06:12.766Z,50,,,,,,21.7
2017-12-31T06:06:22.766Z,50,,,,,,21.7
2017-12-31T06:06:32.767Z,50,,,,,,21.7
2017-12-31T06:06:42.766Z,50,,,,25.7,,21.7
2017-12-31T06:06:52.766Z,50,,,,,,21.7
2017-12-31T06:07:02.766Z,50,,,,,,21.6
2017-12-31T06:07:12.766Z,50,,,,,,21.6
2017-12-31T06:07:22.766Z,50,,,,,,21.7
2017-12-31T06:07:32.766Z,50,,,,,,21.6
2017-12-31T06:07:42.766Z,50,,,,,,21.6
2017-12-31T06:07:52.766Z,50,,,,,,21.6
2017-12-31T06:08:02.766Z,50,,,,,,21.6
2017-12-31T06:08:12.766Z,50,,,,,,21.7
2017-12-31T06:08:22.766Z,50,,,,,,21.7
2017-12-31T06:08:32.766Z,50,,,,,,21.6
2017-12-31T06:08:42.767Z,50,,,,,,21.6
2017-12-31T06:08:52.766Z,50,,,,,,21.6
2017-12-31T06:09:02.766Z,50,,,,,,21.6
2017-12-31T06:09:12.766Z,50,,,,,,21.6
2017-12-31T06:09:22.766Z,50,,,,,,21.7
2017-12-31T06:09:32.770Z,50,,,,,,21.6
2017-12-31T06:09:42.766Z,50,,,,,,21.7
2017-12-31T06:09:52.766Z,50,,,,,,21.6
2017-12-31T06:10:02.766Z,50,,,,,,21.6
2017-12-31T06:10:12.766Z,50,,,,,,21.6
2017-12-31T06:10:22.766Z,50,,,,,,21.6
2017-12-31T06:10:32.767Z,50,,,,,,21.6
2017-12-31T06:10:42.766Z,50,,,,,,21.6
2017-12-31T06:10:52.766Z,50,,,,,,21.6
2017-12-31T06:11:02.766Z,50,,,,,,21.6
2017-12-31T06:11:12.765Z,50,,,,,,21.6
2017-12-31T06:11:22.766Z,50,,,,,,21.6
2017-12-31T06:11:32.766Z,50,,,,,,21.6
2017-12-31T06:11:42.766Z,50,,,,,,21.6
2017-12-31T06:11:52.766Z,50,,,,,,21.6
2017-12-31T06:12:02.766Z,50,,,,,,21.6
2017-12-31T06:12:12.766Z,50,,,,,,21.6
2017-12-31T06:12:22.766Z,50,,,,,,21.6
2017-12-31T06:12:32.765Z,50,,,,,,21.6
2017-12-31T06:12:42.766Z,50,,,,,,21.6
2017-12-31T06:12:52.766Z,50,,,,25.5,,21.6
2017-12-31T06:13:02.766Z,50,,,,,,21.6
2017-12-31T06:13:12.765Z,50,,,,,,21.6
2017-12-31T06:13:22.765Z,50,,,,,,21.6
2017-12-31T06:13:32.766Z,50,,,,,,21.6
2017-12-31T06:13:52.765Z,50,,,,,,21.6
2017-12-31T06:14:02.766Z,50,,,,,,21.6
2017-12-31T06:14:12.766Z,50,,,,,,21.6
2017-12-31T06:14:22.766Z,50,,,,,,21.6
2017-12-31T06:14:32.765Z,50,,,,,,21.6
2017-12-31T06:14:42.765Z,50,,,,,,21.6
2017-12-31T06:14:52.766Z,50,,,,,,21.6
2017-12-31T06:15:02.775Z,50,,,,,,21.6
2017-12-31T06:15:12.765Z,50,,,,,,21.6
2017-12-31T06:15:22.766Z,50,,,,,,21.6
2017-12-31T06:15:32.765Z,50,,,,,,21.6
2017-12-31T06:15:42.765Z,50,,,,,,21.6
2017-12-31T06:15:52.765Z,50,,,,,,21.6
2017-12-31T06:16:02.765Z,50,,,,,,21.6
2017-12-31T06:16:12.765Z,50,,,,,,21.6
2017-12-31T06:16:22.765Z,50,,,,,,21.6
2017-12-31T06:16:32.766Z,50,,,,,,21.6
2017-12-31T06:16:42.766Z,50,,,,,,21.6
2017-12-31T06:16:52.765Z,50,,,,,,21.6
2017-12-31T06:17:02.765Z,50,,,,,,21.6
2017-12-31T06:17:12.765Z,50,,,,,,21.6
2017-12-31T06:17:22.766Z,50,,,,,,21.6
2017-12-31T06:17:32.767Z,50,,,,,,21.6
2017-12-31T06:17:42.765Z,50,,,,,,21.6
2017-12-31T06:17:52.765Z,50,,,,,,21.6
2017-12-31T06:18:02.766Z,50,,,,,,21.6
2017-12-31T06:18:22.765Z,50,,,,,,21.6
2017-12-31T06:18:32.765Z,50,,,,,,21.6
2017-12-31T06:18:42.765Z,50,,,,25.4,,21.6
2017-12-31T06:18:52.765Z,50,,,,25.5,,21.6
2017-12-31T06:19:02.765Z,50,,,,25.4,,21.6
2017-12-31T06:19:22.765Z,50,,,,,,21.6
2017-12-31T06:19:32.765Z,50,,,,,,21.6
2017-12-31T06:19:52.765Z,50,,,,,,21.6
2017-12-31T06:20:02.769Z,50,,,,,,21.6
2017-12-31T06:20:22.769Z,50,,,,,,21.6
2017-12-31T06:20:32.765Z,50,,,,,,21.6
2017-12-31T06:20:42.814Z,50,,,,,,21.6
2017-12-31T06:20:52.765Z,50,,,,,,21.6
2017-12-31T06:21:02.765Z,50,,,,,,21.6
2017-12-31T06:21:12.765Z,50,,,,,,21.6
2017-12-31T06:21:22.765Z,50,,,,,,21.6
2017-12-31T06:21:32.765Z,50,,,,,,21.6
2017-12-31T06:21:52.765Z,50,,,,,,21.6
2017-12-31T06:22:02.766Z,50,,,,,,21.6
2017-12-31T06:22:22.765Z,50,,,,,,21.6
2017-12-31T06:22:32.765Z,50,,,,,,21.6
2017-12-31T06:22:52.766Z,50,,,,,,21.6
2017-12-31T06:23:02.765Z,50,,,,,,21.6
2017-12-31T06:23:22.765Z,50,,,,,,21.6
2017-12-31T06:23:32.765Z,50,,,,,,21.6
2017-12-31T06:23:52.765Z,50,,,,,,21.6
2017-12-31T06:24:02.765Z,50,,,,,,21.6
2017-12-31T06:24:22.782Z,50,,,,,,21.6
2017-12-31T06:24:32.765Z,50,,,,,,21.6
2017-12-31T06:24:42.765Z,,,,,25.3,,
2017-12-31T06:24:52.765Z,50,,,,25.4,,21.6
2017-12-31T06:25:02.764Z,50,,,,,,21.6
2017-12-31T06:25:12.765Z,,,,,25.3,,
2017-12-31T06:25:22.765Z,50,,,,,,21.6
2017-12-31T06:25:32.765Z,50,,,,,,21.6
2017-12-31T06:25:52.765Z,50,,,,,,21.6
2017-12-31T06:26:02.765Z,50,,,,,,21.6
2017-12-31T06:26:22.764Z,50,,,,,,21.6
2017-12-31T06:26:32.766Z,50,,,,,,21.6
2017-12-31T06:26:52.765Z,50,,,,,,21.6
2017-12-31T06:27:02.766Z,50,,,,,,21.6
2017-12-31T06:27:22.945Z,50,,,,,,21.6
2017-12-31T06:27:32.765Z,50,,,,,,21.5
2017-12-31T06:27:52.764Z,50,,,,,,21.6
2017-12-31T06:28:02.765Z,50,,,,,,21.6
2017-12-31T06:28:22.765Z,50,,,,,,21.6
2017-12-31T06:28:32.765Z,50,,,,,,21.6
2017-12-31T06:28:42.765Z,50,,,,,,21.6
2017-12-31T06:28:52.806Z,50,,,,,,21.5
2017-12-31T06:29:02.765Z,50,,,,,,21.5
2017-12-31T06:29:22.764Z,50,,,,,,21.5
2017-12-31T06:29:42.765Z,50,,,,,,21.5
2017-12-31T06:29:52.765Z,50,,,,,,21.5
2017-12-31T06:30:12.764Z,50,,,,,,21.5
2017-12-31T06:30:22.765Z,50,,,,,,21.5
2017-12-31T06:30:42.765Z,50,,,,,,21.5
2017-12-31T06:30:52.764Z,50,,,,,,21.5
2017-12-31T06:31:12.764Z,50,,,,25.3,,21.5
2017-12-31T06:31:22.765Z,50,,,,,,21.5
2017-12-31T06:31:32.765Z,,,,,25.2,,
2017-12-31T06:31:42.764Z,50,0,5,0,25.2,0,21.5
2017-12-31T06:31:52.764Z,50,,,,,,21.5
2017-12-31T06:32:12.766Z,50,,,,,,21.5
2017-12-31T06:32:22.765Z,50,,,,,,21.5
2017-12-31T06:32:32.765Z,50,,,,,,21.5
2017-12-31T06:32:42.764Z,50,,,,,,21.5
2017-12-31T06:32:52.764Z,50,,,,,,21.5
2017-12-31T06:33:12.764Z,50,,,,,,21.5
2017-12-31T06:33:22.765Z,50,,,,,,21.5
2017-12-31T06:33:32.765Z,50,,,,,,21.5
2017-12-31T06:33:42.764Z,50,,,,,,21.5
2017-12-31T06:33:52.764Z,50,,,,,,21.5
2017-12-31T06:34:12.764Z,50,,,,,,21.5
2017-12-31T06:34:22.764Z,50,,,,,,21.5
2017-12-31T06:34:32.764Z,50,,,,,,21.5
2017-12-31T06:34:42.764Z,50,,,,,,21.5
2017-12-31T06:34:52.764Z,50,,,,,,21.5
2017-12-31T06:35:12.764Z,50,,,,,,21.5
2017-12-31T06:35:22.764Z,50,,,,,,21.5
2017-12-31T06:35:32.764Z,50,,,,,,21.5
2017-12-31T06:35:42.764Z,50,,,,,,21.5
2017-12-31T06:35:52.764Z,50,,,,,,21.5
2017-12-31T06:36:12.764Z,50,,,,,,21.5
2017-12-31T06:36:22.764Z,50,,,,,,21.5
2017-12-31T06:36:42.764Z,50,,,,25.1,,21.5
2017-12-31T06:36:52.764Z,50,,,,,,21.5
2017-12-31T06:37:02.765Z,50,,,,25.2,,21.5
2017-12-31T06:37:12.764Z,50,,,,,,21.5
2017-12-31T06:37:22.764Z,50,,,,,,21.5
2017-12-31T06:37:32.764Z,50,,,,,,21.5
2017-12-31T06:37:42.764Z,50,,,,,,21.5
2017-12-31T06:37:52.764Z,50,,,,,,21.5
2017-12-31T06:38:12.764Z,50,,,,25.1,,21.5
2017-12-31T06:38:22.768Z,50,,,,,,21.5
2017-12-31T06:38:42.764Z,50,,,,,,21.5
2017-12-31T06:38:52.764Z,50,,,,,,21.5
2017-12-31T06:39:02.764Z,50,,,,,,21.5
2017-12-31T06:39:12.764Z,50,,,,,,21.5
2017-12-31T06:39:22.764Z,50,,,,,,21.5
2017-12-31T06:39:32.764Z,50,,,,,,21.5
2017-12-31T06:39:42.764Z,50,,,,,,21.5
2017-12-31T06:39:52.764Z,50,,,,,,21.5
2017-12-31T06:40:02.764Z,50,,,,,,21.5
2017-12-31T06:40:12.764Z,50,,,,,,21.5
2017-12-31T06:40:22.764Z,50,,,,,,21.5
2017-12-31T06:40:32.764Z,50,,,,,,21.5
2017-12-31T06:40:42.764Z,50,,,,,,21.5
2017-12-31T06:40:52.764Z,50,,,,,,21.5
2017-12-31T06:41:02.763Z,50,,,,,,21.5
2017-12-31T06:41:12.764Z,50,,,,,,21.5
2017-12-31T06:41:22.764Z,50,,,,,,21.5
2017-12-31T06:41:32.763Z,50,,,,,,21.5
2017-12-31T06:41:42.764Z,50,,,,,,21.5
2017-12-31T06:41:52.764Z,50,,,,,,21.5
2017-12-31T06:42:02.764Z,50,,,,,,21.5
2017-12-31T06:42:12.764Z,50,,,,,,21.5
2017-12-31T06:42:22.764Z,50,,,,,,21.5
2017-12-31T06:42:32.764Z,50,,,,,,21.5
2017-12-31T06:42:42.763Z,50,,,,,,21.5
2017-12-31T06:42:52.764Z,50,,,,,,21.5
2017-12-31T06:43:02.766Z,50,,,,,,21.5
2017-12-31T06:43:12.764Z,50,,,,,,21.5
2017-12-31T06:43:22.764Z,50,,,,,,21.3
2017-12-31T06:43:32.764Z,50,,,,,,21.5
2017-12-31T06:43:42.764Z,50,,,,24.9,,21.5
2017-12-31T06:43:52.764Z,50,,,,25.1,,21.5
2017-12-31T06:44:02.763Z,50,,,,,,21.5
2017-12-31T06:44:12.764Z,50,,,,25.1,,21.5
2017-12-31T06:44:22.764Z,50,,,,,,21.5
2017-12-31T06:44:32.764Z,50,,,,,,21.5
2017-12-31T06:44:42.764Z,50,,,,,,21.5
2017-12-31T06:44:52.764Z,50,,,,25.1,,21.5
2017-12-31T06:45:02.764Z,50,,,,25.1,,21.5
2017-12-31T06:45:12.763Z,50,,,,,,21.5
2017-12-31T06:45:22.763Z,50,,,,24.9,,21.5
2017-12-31T06:45:32.764Z,50,,,,24.9,,21.5
2017-12-31T06:45:42.764Z,50,,,,24.9,,21.5
2017-12-31T06:45:52.763Z,50,,,,,,21.5
2017-12-31T06:46:02.764Z,50,,,,,,21.5
2017-12-31T06:46:12.763Z,50,,,,,,21.5
2017-12-31T06:46:22.765Z,50,,,,,,21.3
2017-12-31T06:46:32.763Z,50,,,,,,21.5
2017-12-31T06:46:42.763Z,50,,,,,,21.5
2017-12-31T06:46:52.763Z,50,,,,,,21.3
2017-12-31T06:47:02.763Z,50,,,,,,21.5
2017-12-31T06:47:12.763Z,50,,,,,,21.3
2017-12-31T06:47:22.764Z,50,,,,,,21.3
2017-12-31T06:47:32.826Z,50,,,,,,21.3
2017-12-31T06:47:42.763Z,50,,,,,,21.3
2017-12-31T06:47:52.763Z,50,,,,,,21.5
2017-12-31T06:48:02.764Z,50,,,,,,21.3
2017-12-31T06:48:12.764Z,50,,,,,,21.3
2017-12-31T06:48:22.764Z,50,,,,,,21.3
2017-12-31T06:48:32.764Z,50,,,,,,21.3
2017-12-31T06:48:42.764Z,50,,,,,,21.3
2017-12-31T06:48:52.765Z,50,,,,,,21.5
2017-12-31T06:49:02.763Z,50,,,,,,21.3
2017-12-31T06:49:12.764Z,50,,,,,,21.3
2017-12-31T06:49:22.763Z,50,,,,,,21.3
2017-12-31T06:49:32.764Z,50,,,,,,21.3
2017-12-31T06:49:42.763Z,50,,,,,,21.3
2017-12-31T06:49:52.763Z,50,,,,,,21.3
2017-12-31T06:50:02.763Z,50,,,,,,21.3
2017-12-31T06:50:12.763Z,50,,,,,,21.3
2017-12-31T06:50:22.763Z,50,,,,,,21.3
2017-12-31T06:50:32.764Z,50,,,,,,21.3
2017-12-31T06:50:42.763Z,50,,,,,,21.3
2017-12-31T06:50:52.763Z,50,,,,,,21.3
2017-12-31T06:51:02.763Z,50,,,,,,21.3
2017-12-31T06:51:12.763Z,50,,,,,,21.3
2017-12-31T06:51:22.763Z,50,,,,,,21.3
2017-12-31T06:51:32.763Z,50,,,,,,21.3
2017-12-31T06:51:42.763Z,50,,,,,,21.3
2017-12-31T06:51:52.822Z,50,,,,,,21.3
2017-12-31T06:52:02.763Z,50,,,,,,21.3
2017-12-31T06:52:12.763Z,50,,,,,,21.3
2017-12-31T06:52:22.763Z,50,,,,,,21.3
2017-12-31T06:52:32.763Z,50,,,,,,21.3
2017-12-31T06:52:42.763Z,50,,,,24.8,,21.3
2017-12-31T06:52:52.763Z,50,,,,,,21.3
2017-12-31T06:53:02.763Z,50,,,,24.9,,21.3
2017-12-31T06:53:12.764Z,50,,,,24.8,,21.3
2017-12-31T06:53:22.768Z,50,,,,,,21.3
2017-12-31T06:53:32.763Z,50,,,,,,21.3
2017-12-31T06:53:42.763Z,50,,,,,,21.3
2017-12-31T06:53:52.763Z,50,,,,,,21.3
2017-12-31T06:54:02.764Z,50,,,,,,21.3
2017-12-31T06:54:12.765Z,50,,,,,,21.3
2017-12-31T06:54:22.763Z,50,,,,,,21.3
2017-12-31T06:54:32.763Z,50,,,,,,21.3
2017-12-31T06:54:42.763Z,50,,,,,,21.3
2017-12-31T06:54:52.763Z,50,,,,,,21.3
2017-12-31T06:55:02.763Z,50,,,,,,21.3
2017-12-31T06:55:12.763Z,50,,,,,,21.3
2017-12-31T06:55:22.763Z,50,,,,,,21.3
2017-12-31T06:55:32.772Z,50,,,,,,21.3
2017-12-31T06:55:42.763Z,50,,,,,,21.3
2017-12-31T06:55:52.763Z,50,,,,,,21.3
2017-12-31T06:56:02.763Z,50,,,,,,21.3
2017-12-31T06:56:12.763Z,50,,,,,,21.3
2017-12-31T06:56:22.763Z,50,,,,,,21.3
2017-12-31T06:56:32.763Z,50,,,,,,21.3
2017-12-31T06:56:42.763Z,50,,,,,,21.3
2017-12-31T06:56:52.763Z,50,,,,,,21.3
2017-12-31T06:57:02.763Z,50,,,,,,21.3
2017-12-31T06:57:12.763Z,50,,,,,,21.3
2017-12-31T06:57:22.763Z,50,,,,,,21.3
2017-12-31T06:57:32.763Z,50,,,,,,21.3
2017-12-31T06:57:42.763Z,50,,,,,,21.3
2017-12-31T06:57:52.763Z,50,,,,,,21.3
2017-12-31T06:58:02.763Z,50,,,,,,21.3
2017-12-31T06:58:12.763Z,50,,,,,,21.3
2017-12-31T06:58:22.763Z,50,,,,,,21.3
2017-12-31T06:58:32.763Z,50,,,,,,21.3
2017-12-31T06:58:42.763Z,50,,,,,,21.3
2017-12-31T06:58:52.763Z,50,,,,,,21.3
2017-12-31T06:59:02.763Z,50,,,,,,21.3
2017-12-31T06:59:12.763Z,50,,,,,,21.3
2017-12-31T06:59:22.763Z,50,,,,,,21.3
2017-12-31T06:59:32.763Z,50,,,,,,21.3
2017-12-31T06:59:42.762Z,50,,,,,,21.3
2017-12-31T06:59:52.763Z,50,,,,24.7,,21.3
2017-12-31T07:00:02.763Z,50,,,,24.8,,21.3
2017-12-31T07:00:12.765Z,50,,,,24.7,,21.3
2017-12-31T07:00:22.763Z,50,,,,,,21.3
2017-12-31T07:00:32.763Z,50,,,,,,21.3
2017-12-31T07:00:42.763Z,50,,,,,,21.3
2017-12-31T07:00:52.763Z,50,,,,,,21.3
2017-12-31T07:01:02.763Z,50,,,,,,21.3
2017-12-31T07:01:12.765Z,50,,,,,,21.3
2017-12-31T07:01:22.767Z,50,,,,,,21.3
2017-12-31T07:01:32.763Z,50,,,,,,21.3
2017-12-31T07:01:42.763Z,50,,,,,,21.3
2017-12-31T07:01:52.762Z,50,,,,,,21.3
2017-12-31T07:02:02.768Z,50,,,,,,21.3
