Time,HwTOutlet,HwTSet,PrimTSet,HwActive,PrimT,ChActive,ActPow
2018-01-01T05:25:22.732Z,21.7,50,,,,,
2018-01-01T05:25:32.743Z,21.7,50,,,,,
2018-01-01T05:25:42.732Z,21.7,50,,,,,
2018-01-01T05:25:52.732Z,21.7,50,,,,,
2018-01-01T05:26:02.732Z,21.7,50,,,,,
2018-01-01T05:26:12.732Z,21.7,50,,,,,
2018-01-01T05:26:22.732Z,21.7,50,,,,,
2018-01-01T05:26:32.732Z,21.7,50,,,,,
2018-01-01T05:26:42.732Z,21.7,50,,,30.6,,
2018-01-01T05:26:52.732Z,21.7,50,,,,,
2018-01-01T05:27:02.732Z,21.7,50,,,,,
2018-01-01T05:27:12.732Z,21.7,50,,,,,
2018-01-01T05:27:22.732Z,21.6,50,,,,,
2018-01-01T05:27:32.732Z,21.6,50,,,,,
2018-01-01T05:27:42.732Z,21.7,50,,,,,
2018-01-01T05:27:52.732Z,21.6,50,,,,,
2018-01-01T05:28:02.732Z,21.6,50,,,,,
2018-01-01T05:28:12.732Z,21.6,50,,,,,
2018-01-01T05:28:22.753Z,21.6,50,,,,,
2018-01-01T05:28:32.735Z,21.6,50,,,,,
2018-01-01T05:28:42.735Z,21.6,50,,,,,
2018-01-01T05:28:52.732Z,21.6,50,,,,,
2018-01-01T05:29:02.732Z,21.6,50,,,,,
2018-01-01T05:29:12.732Z,21.6,50,,,,,
2018-01-01T05:29:22.734Z,21.6,50,,,,,
2018-01-01T05:29:32.732Z,21.6,50,,,,,
2018-01-01T05:29:42.733Z,21.6,50,,,,,
2018-01-01T05:29:52.732Z,21.6,50,,,30.5,,
2018-01-01T05:30:02.732Z,21.6,50,,,,,
2018-01-01T05:30:12.732Z,21.6,50,,,,,
2018-01-01T05:30:22.732Z,21.6,50,,,,,
2018-01-01T05:30:32.732Z,21.6,50,,,,,
2018-01-01T05:30:42.732Z,21.6,50,,,,,
2018-01-01T05:30:52.732Z,21.6,50,,,,,
2018-01-01T05:31:02.732Z,21.6,50,,,,,
2018-01-01T05:31:12.732Z,21.6,50,,,,,
2018-01-01T05:31:22.732Z,21.6,50,,,,,
2018-01-01T05:31:32.732Z,21.6,50,,,,,
2018-01-01T05:31:42.732Z,21.6,50,,,,,
2018-01-01T05:31:52.732Z,21.6,50,,,,,
2018-01-01T05:32:02.733Z,21.6,50,,,,,
2018-01-01T05:32:12.732Z,21.6,50,,,,,
2018-01-01T05:32:22.732Z,21.6,50,,,,,
2018-01-01T05:32:32.748Z,21.6,50,,,,,
2018-01-01T05:32:42.732Z,21.6,50,,,,,
2018-01-01T05:32:52.738Z,21.6,50,,,30.4,,
2018-01-01T05:33:02.732Z,21.6,50,,,,,
2018-01-01T05:33:12.732Z,21.6,50,,,,,
2018-01-01T05:33:22.732Z,21.6,50,,,,,
2018-01-01T05:33:32.732Z,21.6,50,,,,,
2018-01-01T05:33:42.732Z,21.6,50,5,0,30.4,0,0
2018-01-01T05:33:52.732Z,21.6,50,,,,,
2018-01-01T05:34:02.732Z,21.6,50,,,,,
2018-01-01T05:34:12.732Z,21.6,50,,,,,
2018-01-01T05:34:22.732Z,21.6,50,,,,,
2018-01-01T05:34:32.733Z,21.6,50,,,,,
2018-01-01T05:34:42.732Z,21.6,50,,,,,
2018-01-01T05:34:52.732Z,21.6,50,,,,,
2018-01-01T05:35:02.732Z,21.6,50,,,,,
2018-01-01T05:35:12.732Z,21.6,50,,,,,
2018-01-01T05:35:22.732Z,21.6,50,,,,,
2018-01-01T05:35:32.732Z,21.6,50,,,,,
2018-01-01T05:35:42.732Z,21.6,50,,,,,
2018-01-01T05:35:52.732Z,21.6,50,,,30.3,,
2018-01-01T05:36:02.732Z,21.6,50,,,,,
2018-01-01T05:36:12.732Z,21.6,50,,,,,
2018-01-01T05:36:22.759Z,21.6,50,,,,,
2018-01-01T05:36:32.732Z,21.6,50,,,,,
2018-01-01T05:36:42.732Z,21.6,50,,,,,
2018-01-01T05:36:52.732Z,21.6,50,,,,,
2018-01-01T05:37:02.732Z,21.6,50,,,,,
2018-01-01T05:37:12.732Z,21.6,50,,,,,
2018-01-01T05:37:22.732Z,21.5,50,,,,,
2018-01-01T05:37:32.732Z,21.6,50,,,,,
2018-01-01T05:37:42.732Z,21.6,50,,,,,
2018-01-01T05:37:52.732Z,21.6,50,,,,,
2018-01-01T05:38:02.732Z,21.6,50,,,,,
2018-01-01T05:38:12.732Z,21.6,50,,,,,
2018-01-01T05:38:22.782Z,21.5,50,,,,,
2018-01-01T05:38:32.732Z,21.5,50,,,,,
2018-01-01T05:38:42.732Z,21.6,50,,,,,
2018-01-01T05:38:52.732Z,21.6,50,,,30.2,,
2018-01-01T05:39:02.742Z,21.5,50,,,,,
2018-01-01T05:39:12.732Z,21.5,50,,,,,
2018-01-01T05:39:22.732Z,21.5,50,,,,,
2018-01-01T05:39:32.732Z,21.5,50,,,,,
2018-01-01T05:39:42.732Z,21.5,50,,,,,
2018-01-01T05:39:52.732Z,21.5,50,,,,,
2018-01-01T05:40:02.732Z,21.5,50,,,,,
2018-01-01T05:40:12.732Z,21.5,50,,,,,
2018-01-01T05:40:22.732Z,21.5,50,,,,,
2018-01-01T05:40:32.732Z,21.5,50,,,,,
2018-01-01T05:40:42.732Z,21.5,50,,,,,
2018-01-01T05:40:52.741Z,21.5,50,,,,,
2018-01-01T05:41:02.732Z,21.5,50,,,,,
2018-01-01T05:41:12.732Z,21.5,50,,,,,
2018-01-01T05:41:22.737Z,21.5,50,,,,,
2018-01-01T05:41:32.732Z,21.5,50,,,,,
2018-01-01T05:41:42.732Z,21.5,50,,,30.1,,
2018-01-01T05:41:52.732Z,21.5,50,,,,,
2018-01-01T05:42:02.732Z,21.5,50,,,,,
2018-01-01T05:42:12.731Z,21.5,50,,,,,
2018-01-01T05:42:22.732Z,21.5,50,,,,,
2018-01-01T05:42:32.732Z,21.5,50,,,,,
2018-01-01T05:42:42.732Z,21.5,50,,,,,
2018-01-01T05:42:52.732Z,21.5,50,,,,,
2018-01-01T05:43:02.753Z,21.5,50,,,,,
2018-01-01T05:43:12.732Z,21.5,50,,,,,
2018-01-01T05:43:22.732Z,21.5,50,,,,,
2018-01-01T05:43:32.732Z,21.5,50,,,,,
2018-01-01T05:43:42.732Z,21.5,50,,,,,
2018-01-01T05:43:52.732Z,21.5,50,,,,,
2018-01-01T05:44:02.758Z,21.5,50,,,,,
2018-01-01T05:44:12.732Z,21.5,50,,,,,
2018-01-01T05:44:22.732Z,21.5,50,,,,,
2018-01-01T05:44:32.732Z,21.5,50,,,30,,
2018-01-01T05:44:42.734Z,21.5,50,,,30.1,,
2018-01-01T05:44:52.734Z,21.5,50,,,30,,
2018-01-01T05:45:02.732Z,21.5,50,,,,,
2018-01-01T05:45:12.731Z,21.5,50,,,,,
2018-01-01T05:45:22.732Z,21.5,50,,,,,
2018-01-01T05:45:32.732Z,21.5,50,,,,,
2018-01-01T05:45:42.731Z,21.5,50,,,,,
2018-01-01T05:45:52.732Z,21.5,50,,,,,
2018-01-01T05:46:02.732Z,21.5,50,,,,,
2018-01-01T05:46:12.734Z,21.5,50,,,,,
2018-01-01T05:46:22.731Z,21.5,50,,,,,
2018-01-01T05:46:32.731Z,21.5,50,,,,,
2018-01-01T05:46:42.732Z,21.5,50,,,,,
2018-01-01T05:46:52.732Z,21.5,50,,,,,
2018-01-01T05:47:02.732Z,21.5,50,,,,,
2018-01-01T05:47:12.762Z,21.5,50,,,,,
2018-01-01T05:47:22.732Z,21.5,50,,,,,
2018-01-01T05:47:32.732Z,21.5,50,,,,,
2018-01-01T05:47:42.732Z,21.5,50,,,,,
2018-01-01T05:47:52.732Z,21.5,50,,,30,,
2018-01-01T05:48:02.743Z,21.5,50,,,29.9,,
2018-01-01T05:48:12.732Z,21.3,50,,,29.9,,
2018-01-01T05:48:22.731Z,21.3,50,,,,,
2018-01-01T05:48:32.732Z,21.5,50,,,,,
2018-01-01T05:48:42.732Z,21.5,50,,,,,
2018-01-01T05:48:52.732Z,21.3,50,,,,,
2018-01-01T05:49:02.732Z,21.5,50,,,,,
2018-01-01T05:49:12.744Z,21.3,50,,,,,
2018-01-01T05:49:22.732Z,21.5,50,,,,,
2018-01-01T05:49:32.750Z,21.3,50,,,,,
2018-01-01T05:49:42.732Z,21.5,50,,,,,
2018-01-01T05:49:52.739Z,21.3,50,,,,,
2018-01-01T05:50:02.732Z,21.3,50,,,,,
2018-01-01T05:50:12.732Z,21.3,50,,,,,
2018-01-01T05:50:22.732Z,21.3,50,,,,,
2018-01-01T05:50:32.732Z,21.3,50,,,,,
2018-01-01T05:50:42.732Z,21.3,50,,,,,
2018-01-01T05:50:52.749Z,21.3,50,,,,,
2018-01-01T05:51:02.759Z,21.3,50,,,29.8,,
2018-01-01T05:51:12.732Z,21.3,50,,,,,
2018-01-01T05:51:22.732Z,21.3,50,,,,,
2018-01-01T05:51:32.762Z,21.3,50,,,,,
2018-01-01T05:51:42.735Z,21.3,50,,,,,
2018-01-01T05:51:52.735Z,21.3,50,,,,,
2018-01-01T05:52:02.732Z,21.3,50,,,,,
2018-01-01T05:52:12.731Z,21.3,50,,,,,
2018-01-01T05:52:22.732Z,21.3,50,,,,,
2018-01-01T05:52:32.731Z,21.3,50,,,,,
2018-01-01T05:52:42.732Z,21.3,50,,,,,
2018-01-01T05:52:52.731Z,21.3,50,,,,,
2018-01-01T05:53:02.731Z,21.3,50,,,,,
2018-01-01T05:53:12.736Z,21.3,50,,,,,
2018-01-01T05:53:22.731Z,21.3,50,,,,,
2018-01-01T05:53:32.739Z,21.3,50,,,,,
2018-01-01T05:53:42.746Z,21.3,50,,,,,
2018-01-01T05:53:52.794Z,21.3,50,,,,,
2018-01-01T05:54:02.732Z,21.3,50,,,,,
2018-01-01T05:54:12.731Z,21.3,50,,,29.6,,
2018-01-01T05:54:22.732Z,21.3,50,,,,,
2018-01-01T05:54:32.732Z,21.3,50,,,,,
2018-01-01T05:54:42.740Z,21.3,50,,,,,
2018-01-01T05:54:52.750Z,21.3,50,,,,,
2018-01-01T05:55:02.736Z,21.3,50,,,,,
2018-01-01T05:55:12.731Z,21.3,50,,,,,
2018-01-01T05:55:22.732Z,21.3,50,,,,,
2018-01-01T05:55:32.731Z,21.3,50,,,,,
2018-01-01T05:55:42.732Z,21.3,50,,,,,
2018-01-01T05:55:52.740Z,21.3,50,,,,,
2018-01-01T05:56:02.732Z,21.3,50,,,,,
2018-01-01T05:56:12.732Z,21.3,50,,,,,
2018-01-01T05:56:22.732Z,21.3,50,,,,,
2018-01-01T05:56:32.732Z,21.3,50,,,,,
2018-01-01T05:56:42.731Z,21.3,50,,,,,
2018-01-01T05:56:52.732Z,21.3,50,,,,,
2018-01-01T05:57:02.732Z,21.3,50,,,29.5,,
2018-01-01T05:57:12.731Z,21.3,50,,,29.6,,
2018-01-01T05:57:22.732Z,21.3,50,,,29.5,,
2018-01-01T05:57:32.731Z,21.3,50,,,,,
2018-01-01T05:57:42.732Z,21.3,50,,,,,
2018-01-01T05:57:52.733Z,21.3,50,,,,,
2018-01-01T05:58:02.731Z,21.3,50,,,,,
2018-01-01T05:58:12.732Z,21.3,50,,,,,
2018-01-01T05:58:22.731Z,21.3,50,,,,,
2018-01-01T05:58:32.731Z,21.3,50,,,,,
2018-01-01T05:58:42.731Z,21.3,50,,,,,
2018-01-01T05:58:52.732Z,21.3,50,,,,,
2018-01-01T05:59:02.732Z,21.3,50,,,,,
2018-01-01T05:59:12.731Z,21.3,50,,,,,
2018-01-01T05:59:22.732Z,21.3,50,,,,,
2018-01-01T05:59:32.732Z,21.3,50,,,,,
2018-01-01T05:59:42.732Z,21.3,50,,,,,
2018-01-01T05:59:52.731Z,21.3,50,,,,,
2018-01-01T06:00:02.732Z,21.3,50,,,,,
2018-01-01T06:00:12.735Z,21.3,50,,,,,
2018-01-01T06:00:22.731Z,21.3,50,,,,,
2018-01-01T06:00:32.732Z,21.3,50,,,,,
2018-01-01T06:00:42.732Z,21.3,50,,,,,
2018-01-01T06:00:52.731Z,21.3,50,,,29.4,,
2018-01-01T06:01:02.731Z,21.3,50,,,,,
2018-01-01T06:01:12.732Z,21.3,50,,,,,
2018-01-01T06:01:22.731Z,21.3,50,,,,,
2018-01-01T06:01:32.731Z,21.3,50,,,,,
2018-01-01T06:01:42.731Z,21.3,50,,,,,
2018-01-01T06:01:52.731Z,21.3,50,,,,,
2018-01-01T06:02:02.732Z,21.3,50,,,,,
2018-01-01T06:02:12.732Z,21.2,50,,,,,
2018-01-01T06:02:22.731Z,21.3,50,,,,,
2018-01-01T06:02:32.732Z,21.3,50,,,,,
2018-01-01T06:02:42.731Z,21.3,50,,,,,
2018-01-01T06:02:52.733Z,21.2,50,,,,,
2018-01-01T06:03:02.732Z,21.2,50,,,,,
2018-01-01T06:03:12.731Z,21.2,50,,,,,
2018-01-01T06:03:22.732Z,21.2,50,,,,,
2018-01-01T06:03:32.731Z,21.2,50,,,,,
2018-01-01T06:03:42.732Z,21.2,50,,,,,
2018-01-01T06:03:52.731Z,21.2,50,,,,,
2018-01-01T06:04:02.749Z,21.2,50,,,29.3,,
2018-01-01T06:04:12.732Z,21.3,50,,,29.4,,
2018-01-01T06:04:22.731Z,21.2,50,,,29.3,,
2018-01-01T06:04:32.731Z,21.2,50,,,,,
2018-01-01T06:04:42.737Z,21.2,50,,,,,
2018-01-01T06:04:52.731Z,21.2,50,,,,,
2018-01-01T06:05:02.731Z,21.2,50,,,,,
2018-01-01T06:05:12.731Z,21.2,50,,,,,
2018-01-01T06:05:22.732Z,21.2,50,,,,,
2018-01-01T06:05:32.732Z,21.2,50,,,,,
2018-01-01T06:05:42.731Z,21.2,50,,,,,
2018-01-01T06:05:52.732Z,21.2,50,,,,,
2018-01-01T06:06:02.753Z,21.2,50,,,,,
2018-01-01T06:06:12.735Z,21.2,50,,,,,
2018-01-01T06:06:22.732Z,21.2,50,,,,,
2018-01-01T06:06:32.732Z,21.2,50,,,,,
2018-01-01T06:06:42.731Z,21.2,50,,,,,
2018-01-01T06:06:52.731Z,21.2,50,,,,,
2018-01-01T06:07:02.731Z,21.2,50,,,,,
2018-01-01T06:07:12.731Z,21.2,50,,,,,
2018-01-01T06:07:22.732Z,21.2,50,,,,,
2018-01-01T06:07:32.732Z,21.2,50,,,,,
2018-01-01T06:07:42.731Z,21.2,50,,,29.2,,
2018-01-01T06:07:52.732Z,21.2,50,,,,,
2018-01-01T06:08:02.734Z,21.2,50,,,,,
2018-01-01T06:08:12.731Z,21.2,50,,,,,
2018-01-01T06:08:22.733Z,21.2,50,,,,,
2018-01-01T06:08:32.732Z,21.2,50,,,,,
2018-01-01T06:08:42.731Z,21.2,50,,,,,
2018-01-01T06:08:52.731Z,21.2,50,,,,,
2018-01-01T06:09:02.732Z,21.2,50,,,,,
2018-01-01T06:09:12.734Z,21.2,50,,,,,
2018-01-01T06:09:22.732Z,21.2,50,,,,,
2018-01-01T06:09:32.731Z,21.2,50,,,,,
2018-01-01T06:09:42.754Z,21.2,50,,,,,
2018-01-01T06:09:52.732Z,21.2,50,,,,,
2018-01-01T06:10:02.766Z,21.2,50,,,,,
2018-01-01T06:10:12.731Z,21.2,50,,,,,
2018-01-01T06:10:22.731Z,21.2,50,,,,,
2018-01-01T06:10:32.732Z,21.2,50,,,,,
2018-01-01T06:10:42.732Z,21.2,50,,,,,
2018-01-01T06:10:52.731Z,21.2,50,,,29,,
2018-01-01T06:11:02.731Z,21.2,50,,,,,
2018-01-01T06:11:12.731Z,21.2,50,,,,,
2018-01-01T06:11:22.742Z,21.2,50,,,,,
2018-01-01T06:11:32.732Z,21.2,50,,,,,
2018-01-01T06:11:42.731Z,21.2,50,,,,,
2018-01-01T06:11:52.731Z,21.2,50,,,,,
2018-01-01T06:12:02.731Z,21.2,50,,,,,
2018-01-01T06:12:12.731Z,21.2,50,,,,,
2018-01-01T06:12:22.731Z,21.2,50,,,,,
2018-01-01T06:12:32.731Z,21.2,50,,,,,
2018-01-01T06:12:42.731Z,21.2,50,,,,,
2018-01-01T06:12:52.743Z,21.2,50,,,,,
2018-01-01T06:13:02.734Z,21.2,50,,,,,
2018-01-01T06:13:12.731Z,21.2,50,,,,,
2018-01-01T06:13:22.733Z,21.2,50,,,,,
2018-01-01T06:13:32.731Z,21.2,50,,,,,
2018-01-01T06:13:42.731Z,21.2,50,,,,,
2018-01-01T06:13:52.731Z,21.2,50,,,,,
2018-01-01T06:14:02.731Z,21.2,50,,,,,
2018-01-01T06:14:12.731Z,21.2,50,,,28.9,,
2018-01-01T06:14:22.731Z,21.2,50,,,,,
2018-01-01T06:14:32.731Z,21.2,50,,,28.9,,
2018-01-01T06:14:42.731Z,21.2,50,,,28.9,,
2018-01-01T06:14:52.731Z,21.2,50,,,,,
2018-01-01T06:15:02.731Z,21.2,50,,,,,
2018-01-01T06:15:12.731Z,21.2,50,,,,,
2018-01-01T06:15:22.731Z,21.2,50,,,,,
2018-01-01T06:15:32.731Z,21.2,50,,,,,
2018-01-01T06:15:42.736Z,21.2,50,,,,,
2018-01-01T06:15:52.744Z,21.2,50,,,,,
2018-01-01T06:16:02.754Z,21.2,50,,,,,
2018-01-01T06:16:12.731Z,21.2,50,,,,,
2018-01-01T06:16:22.731Z,21.2,50,,,,,
2018-01-01T06:16:32.737Z,21.2,50,,,,,
2018-01-01T06:16:42.731Z,21.2,50,,,,,
2018-01-01T06:16:52.746Z,21.2,50,,,,,
2018-01-01T06:17:02.738Z,21.2,50,,,,,
2018-01-01T06:17:12.736Z,21.2,50,,,,,
2018-01-01T06:17:22.743Z,21.2,50,,,,,
2018-01-01T06:17:32.753Z,21.2,50,,,,,
2018-01-01T06:17:42.736Z,21.1,50,,,,,
2018-01-01T06:17:52.739Z,21.1,50,,,,,
2018-01-01T06:18:02.743Z,21.2,50,,,,,
2018-01-01T06:18:12.731Z,21.1,50,,,,,
2018-01-01T06:18:22.742Z,21.1,50,,,28.8,,
2018-01-01T06:18:32.731Z,21.1,50,,,,,
2018-01-01T06:18:42.739Z,21.1,50,,,,,
2018-01-01T06:18:52.732Z,21.1,50,,,,,
2018-01-01T06:19:02.731Z,21.1,50,,,,,
2018-01-01T06:19:12.730Z,21.1,50,,,,,
2018-01-01T06:19:22.731Z,21.1,50,,,,,
2018-01-01T06:19:32.731Z,21.1,50,,,,,
2018-01-01T06:19:42.731Z,21.1,50,,,,,
2018-01-01T06:19:52.862Z,21.1,50,,,,,
2018-01-01T06:20:02.731Z,21.1,50,,,,,
2018-01-01T06:20:12.749Z,21.1,50,,,,,
2018-01-01T06:20:22.732Z,21.1,50,,,,,
2018-01-01T06:20:32.731Z,21.1,50,,,,,
2018-01-01T06:20:42.731Z,21.1,50,,,,,
2018-01-01T06:20:52.732Z,21.1,50,,,,,
2018-01-01T06:21:02.731Z,21.1,50,,,,,
2018-01-01T06:21:12.731Z,21.1,50,,,,,
2018-01-01T06:21:22.731Z,21.1,50,,,,,
2018-01-01T06:21:32.731Z,21.1,50,,,,,
2018-01-01T06:21:42.731Z,21.1,50,,,,,
2018-01-01T06:21:52.731Z,21.1,50,,,,,
2018-01-01T06:22:02.753Z,21.1,50,,,,,
2018-01-01T06:22:12.734Z,21.1,50,,,28.7,,
2018-01-01T06:22:22.731Z,21.1,50,,,,,
2018-01-01T06:22:32.733Z,21.1,50,,,,,
2018-01-01T06:22:42.730Z,21.1,50,,,,,
2018-01-01T06:22:52.731Z,21.1,50,,,,,
2018-01-01T06:23:02.731Z,21.1,50,,,,,
2018-01-01T06:23:12.731Z,21.1,50,,,,,
2018-01-01T06:23:22.731Z,21.1,50,,,,,
2018-01-01T06:23:32.731Z,21.1,50,,,,,
2018-01-01T06:23:42.731Z,21.1,50,,,,,
2018-01-01T06:23:52.731Z,21.1,50,,,,,
2018-01-01T06:24:02.739Z,21.1,50,,,,,
2018-01-01T06:24:12.734Z,21.1,50,,,,,
2018-01-01T06:24:22.745Z,21.1,50,,,,,
2018-01-01T06:24:32.752Z,21.1,50,,,,,
2018-01-01T06:24:42.742Z,21.1,50,,,,,
2018-01-01T06:24:52.744Z,21.1,50,,,,,
2018-01-01T06:25:02.749Z,21.1,50,,,,,
2018-01-01T06:25:12.793Z,21.1,50,,,,,
2018-01-01T06:25:22.731Z,21.1,50,,,,,
2018-01-01T06:25:32.731Z,21.1,50,,,,,
2018-01-01T06:25:42.764Z,21.1,50,,,,,
2018-01-01T06:25:52.732Z,21.1,50,,,28.6,,
2018-01-01T06:26:02.745Z,21.1,50,,,,,
2018-01-01T06:26:12.732Z,21.1,50,,,,,
2018-01-01T06:26:22.731Z,21.1,50,,,,,
2018-01-01T06:26:32.731Z,21.1,50,,,,,
2018-01-01T06:26:42.731Z,21.1,50,,,,,
2018-01-01T06:26:52.731Z,21.1,50,,,,,
2018-01-01T06:27:02.731Z,21.1,50,,,,,
2018-01-01T06:27:12.731Z,21.1,50,,,,,
2018-01-01T06:27:22.731Z,21.1,50,,,,,
2018-01-01T06:27:32.787Z,21.1,50,,,,,
2018-01-01T06:27:42.735Z,21.1,50,,,,,
2018-01-01T06:27:52.731Z,21.1,50,,,,,
2018-01-01T06:28:02.732Z,21.1,50,,,,,
2018-01-01T06:28:12.731Z,21.1,50,,,,,
2018-01-01T06:28:22.731Z,21.1,50,,,,,
2018-01-01T06:28:32.731Z,21.1,50,,,,,
2018-01-01T06:28:42.731Z,21.1,50,,,,,
2018-01-01T06:28:52.731Z,21.1,50,,,,,
2018-01-01T06:29:02.731Z,21.1,50,,,,,
2018-01-01T06:29:12.731Z,21.1,50,,,28.4,,
2018-01-01T06:29:22.731Z,21.1,50,,,28.6,,
2018-01-01T06:29:32.730Z,21.1,50,,,,,
2018-01-01T06:29:42.731Z,21.1,50,,,28.4,,
2018-01-01T06:29:52.730Z,21.1,50,,,,,
2018-01-01T06:30:02.731Z,21.1,50,,,,,
2018-01-01T06:30:12.731Z,21.1,50,,,,,
2018-01-01T06:30:22.730Z,21.1,50,,,,,
2018-01-01T06:30:32.731Z,21.1,50,,,,,
2018-01-01T06:30:42.730Z,21.1,50,,,,,
2018-01-01T06:30:52.731Z,21.1,50,,,,,
2018-01-01T06:31:02.731Z,21.1,50,,,,,
2018-01-01T06:31:12.731Z,21.1,50,,,,,
2018-01-01T06:31:22.731Z,21.1,50,,,,,
2018-01-01T06:31:32.731Z,21.1,50,,,,,
2018-01-01T06:31:42.731Z,21.1,50,,,,,
2018-01-01T06:31:52.731Z,21.1,50,,,,,
2018-01-01T06:32:02.735Z,21.1,50,,,,,
2018-01-01T06:32:12.731Z,21.1,50,,,,,
2018-01-01T06:32:22.731Z,21.1,50,,,,,
2018-01-01T06:32:32.731Z,21.1,50,,,,,
2018-01-01T06:32:42.731Z,21.1,50,,,,,
2018-01-01T06:32:52.731Z,21.1,50,,,,,
2018-01-01T06:33:02.731Z,21.1,50,,,,,
2018-01-01T06:33:12.730Z,21.1,50,,,,,
2018-01-01T06:33:22.731Z,21.1,50,,,,,
2018-01-01T06:33:32.731Z,21.1,50,,,28.3,,
2018-01-01T06:33:42.731Z,21.1,50,,,,,
2018-01-01T06:33:52.731Z,21.1,50,5,0,28.3,0,0
2018-01-01T06:34:02.731Z,21.1,50,,,,,
2018-01-01T06:34:12.730Z,21.1,50,,,,,
2018-01-01T06:34:22.731Z,21.1,50,,,,,
2018-01-01T06:34:32.731Z,21.1,50,,,,,
2018-01-01T06:34:42.731Z,21.1,50,,,,,
2018-01-01T06:34:52.731Z,21.1,50,,,,,
2018-01-01T06:35:02.731Z,21.1,50,,,,,
2018-01-01T06:35:12.731Z,20.9,50,,,,,
2018-01-01T06:35:22.737Z,21.1,50,,,,,
2018-01-01T06:35:32.731Z,20.9,50,,,,,
2018-01-01T06:35:42.731Z,21.1,50,,,,,
2018-01-01T06:35:52.730Z,20.9,50,,,,,
2018-01-01T06:36:02.731Z,20.9,50,,,,,
2018-01-01T06:36:12.730Z,20.9,50,,,,,
2018-01-01T06:36:22.731Z,20.9,50,,,,,
2018-01-01T06:36:32.730Z,20.9,50,,,,,
2018-01-01T06:36:42.730Z,20.9,50,,,,,
2018-01-01T06:36:52.731Z,20.9,50,,,,,
2018-01-01T06:37:02.731Z,20.9,50,,,,,
2018-01-01T06:37:12.730Z,20.9,50,,,,,
2018-01-01T06:37:22.731Z,20.9,50,,,,,
2018-01-01T06:37:32.731Z,20.9,50,,,28.2,,
2018-01-01T06:37:42.731Z,20.9,50,,,,,
2018-01-01T06:37:52.731Z,20.9,50,,,,,
2018-01-01T06:38:02.740Z,20.9,50,,,,,
2018-01-01T06:38:12.741Z,20.9,50,,,,,
2018-01-01T06:38:22.731Z,20.9,50,,,,,
2018-01-01T06:38:32.755Z,20.9,50,,,,,
2018-01-01T06:38:42.731Z,20.9,50,,,,,
2018-01-01T06:38:52.730Z,20.9,50,,,,,
2018-01-01T06:39:02.731Z,20.9,50,,,,,
2018-01-01T06:39:12.731Z,20.9,50,,,,,
2018-01-01T06:39:22.731Z,20.9,50,,,,,
2018-01-01T06:39:32.731Z,20.9,50,,,,,
2018-01-01T06:39:42.730Z,20.9,50,,,,,
2018-01-01T06:39:52.731Z,20.9,50,,,,,
2018-01-01T06:40:02.731Z,20.9,50,,,,,
2018-01-01T06:40:12.731Z,20.9,50,,,,,
2018-01-01T06:40:22.731Z,20.9,50,,,,,
2018-01-01T06:40:32.732Z,20.9,50,,,,,
2018-01-01T06:40:42.731Z,20.9,50,,,28.1,,
2018-01-01T06:40:52.731Z,20.9,50,,,,,
2018-01-01T06:41:02.789Z,20.9,50,,,,,
2018-01-01T06:41:12.731Z,20.9,50,,,,,
2018-01-01T06:41:22.730Z,20.9,50,,,,,
2018-01-01T06:41:32.731Z,20.9,50,,,,,
2018-01-01T06:41:42.744Z,20.9,50,,,,,
2018-01-01T06:41:52.730Z,20.9,50,,,,,
2018-01-01T06:42:02.730Z,20.9,50,,,,,
2018-01-01T06:42:12.731Z,20.9,50,,,,,
2018-01-01T06:42:22.731Z,20.9,50,,,,,
2018-01-01T06:42:32.730Z,20.9,50,,,,,
2018-01-01T06:42:42.730Z,20.9,50,,,,,
2018-01-01T06:42:52.731Z,20.9,50,,,,,
2018-01-01T06:43:02.730Z,20.9,50,,,,,
2018-01-01T06:43:12.730Z,20.9,50,,,,,
2018-01-01T06:43:22.732Z,20.9,50,,,,,
2018-01-01T06:43:32.731Z,20.9,50,,,,,
2018-01-01T06:43:42.730Z,20.9,50,,,,,
2018-01-01T06:43:52.731Z,20.9,50,,,,,
2018-01-01T06:44:02.731Z,20.9,50,,,,,
2018-01-01T06:44:12.731Z,20.9,50,,,,,
2018-01-01T06:44:22.741Z,20.9,50,,,,,
2018-01-01T06:44:32.734Z,20.9,50,,,,,
2018-01-01T06:44:42.731Z,20.9,50,,,,,
2018-01-01T06:44:52.731Z,20.9,50,,,,,
2018-01-01T06:45:02.731Z,20.9,50,,,,,
2018-01-01T06:45:12.731Z,20.9,50,,,28,,
2018-01-01T06:45:22.736Z,20.9,50,,,,,
2018-01-01T06:45:32.731Z,20.9,50,,,,,
2018-01-01T06:45:42.730Z,20.9,50,,,,,
2018-01-01T06:45:52.732Z,20.9,50,,,,,
2018-01-01T06:46:02.732Z,20.9,50,,,,,
2018-01-01T06:46:12.730Z,20.9,50,,,,,
2018-01-01T06:46:22.731Z,20.9,50,,,,,
2018-01-01T06:46:32.731Z,20.9,50,,,,,
2018-01-01T06:46:42.730Z,20.9,50,,,,,
2018-01-01T06:46:52.730Z,20.9,50,,,,,
2018-01-01T06:47:02.730Z,20.9,50,,,,,
2018-01-01T06:47:12.745Z,20.9,50,,,,,
2018-01-01T06:47:22.730Z,20.9,50,,,,,
2018-01-01T06:47:32.731Z,20.9,50,,,,,
