Time,HwActive,HwTOutlet,ChActive,PrimTSet,ActPow,HwTSet,PrimT
2017-12-26T04:37:55.935Z,,21.3,,,,50,
2017-12-26T04:38:05.935Z,,21.3,,,,50,25.9
2017-12-26T04:38:15.940Z,,21.3,,,,50,26
2017-12-26T04:38:25.940Z,,21.3,,,,50,25.9
2017-12-26T04:38:35.935Z,,21.3,,,,50,26
2017-12-26T04:38:45.935Z,,21.3,,,,50,25.9
2017-12-26T04:38:55.935Z,,21.3,,,,50,26
2017-12-26T04:39:05.935Z,,21.3,,,,50,25.9
2017-12-26T04:39:15.940Z,,21.3,,,,50,
2017-12-26T04:39:25.935Z,,21.3,,,,50,
2017-12-26T04:39:35.935Z,,21.3,,,,50,
2017-12-26T04:39:45.935Z,,21.3,,,,50,
2017-12-26T04:39:55.935Z,,21.3,,,,50,
2017-12-26T04:40:05.935Z,,21.3,,,,50,
2017-12-26T04:40:15.939Z,,21.3,,,,50,
2017-12-26T04:40:25.934Z,,21.3,,,,50,
2017-12-26T04:40:35.935Z,,21.3,,,,50,
2017-12-26T04:40:45.935Z,,21.3,,,,50,
2017-12-26T04:40:55.935Z,,21.3,,,,50,
2017-12-26T04:41:05.935Z,,21.3,,,,50,
2017-12-26T04:41:15.935Z,,21.3,,,,50,
2017-12-26T04:41:25.937Z,,21.3,,,,50,
2017-12-26T04:41:35.934Z,,21.3,,,,50,
2017-12-26T04:41:45.935Z,,21.3,,,,50,
2017-12-26T04:41:55.934Z,,21.3,,,,50,
2017-12-26T04:42:05.937Z,,21.3,,,,50,
2017-12-26T04:42:15.935Z,,21.3,,,,50,
2017-12-26T04:42:25.934Z,,21.3,,,,50,
2017-12-26T04:42:35.935Z,,21.3,,,,50,
2017-12-26T04:42:45.937Z,,21.3,,,,50,
2017-12-26T04:42:55.937Z,,21.3,,,,50,
2017-12-26T04:43:05.935Z,,21.3,,,,50,
2017-12-26T04:43:15.935Z,,21.3,,,,50,
2017-12-26T04:43:25.934Z,,21.3,,,,50,
2017-12-26T04:43:35.935Z,,21.3,,,,50,
2017-12-26T04:43:45.935Z,,21.3,,,,50,
2017-12-26T04:43:55.934Z,,21.3,,,,50,
2017-12-26T04:44:05.942Z,,21.3,,,,50,
2017-12-26T04:44:15.935Z,,21.3,,,,50,
2017-12-26T04:44:25.935Z,,21.3,,,,50,25.8
2017-12-26T04:44:35.959Z,,21.3,,,,50,25.9
2017-12-26T04:44:45.934Z,,21.3,,,,50,25.8
2017-12-26T04:44:55.934Z,,21.2,,,,50,25.9
2017-12-26T04:45:05.943Z,,21.2,,,,50,25.8
2017-12-26T04:45:15.935Z,,21.2,,,,50,
2017-12-26T04:45:25.937Z,,21.2,,,,50,
2017-12-26T04:45:35.937Z,,21.3,,,,50,
2017-12-26T04:45:45.934Z,,21.3,,,,50,
2017-12-26T04:45:55.936Z,,21.2,,,,50,
2017-12-26T04:46:05.947Z,,21.2,,,,50,
2017-12-26T04:46:15.934Z,,21.2,,,,50,
2017-12-26T04:46:25.934Z,,21.2,,,,50,
2017-12-26T04:46:35.940Z,,21.2,,,,50,
2017-12-26T04:46:45.934Z,,21.2,,,,50,
2017-12-26T04:46:55.934Z,,21.2,,,,50,
2017-12-26T04:47:05.934Z,,21.2,,,,50,
2017-12-26T04:47:15.937Z,,21.2,,,,50,
2017-12-26T04:47:25.934Z,,21.2,,,,50,
2017-12-26T04:47:35.935Z,,21.2,,,,50,
2017-12-26T04:47:45.934Z,,21.2,,,,50,
2017-12-26T04:47:55.934Z,,21.2,,,,50,
2017-12-26T04:48:05.934Z,,21.2,,,,50,
2017-12-26T04:48:15.938Z,,21.2,,,,50,
2017-12-26T04:48:25.934Z,,21.2,,,,50,
2017-12-26T04:48:35.935Z,,21.2,,,,50,
2017-12-26T04:48:45.939Z,,21.2,,,,50,
2017-12-26T04:48:55.934Z,,21.2,,,,50,
2017-12-26T04:49:05.934Z,,21.2,,,,50,
2017-12-26T04:49:15.935Z,,21.2,,,,50,
2017-12-26T04:49:25.934Z,,21.2,,,,50,
2017-12-26T04:49:35.935Z,,21.2,,,,50,
2017-12-26T04:49:45.934Z,,21.2,,,,50,
2017-12-26T04:49:55.939Z,,21.2,,,,50,
2017-12-26T04:50:05.934Z,,21.2,,,,50,
2017-12-26T04:50:15.944Z,,21.2,,,,50,
2017-12-26T04:50:25.947Z,,21.2,,,,50,25.7
2017-12-26T04:50:35.946Z,,21.2,,,,50,
2017-12-26T04:50:45.935Z,,21.2,,,,50,
2017-12-26T04:50:55.949Z,,21.2,,,,50,25.8
2017-12-26T04:51:05.969Z,,21.2,,,,50,25.7
2017-12-26T04:51:15.938Z,,21.2,,,,50,
2017-12-26T04:51:25.946Z,,21.2,,,,50,
2017-12-26T04:51:35.934Z,,21.2,,,,50,
2017-12-26T04:51:45.934Z,,21.2,,,,50,
2017-12-26T04:51:55.934Z,,21.2,,,,50,
2017-12-26T04:52:05.934Z,,21.2,,,,50,
2017-12-26T04:52:15.934Z,,21.2,,,,50,
2017-12-26T04:52:25.939Z,,21.2,,,,50,
2017-12-26T04:52:35.935Z,,21.2,,,,50,
2017-12-26T04:52:45.935Z,,21.2,,,,50,
2017-12-26T04:52:55.936Z,,21.2,,,,50,
2017-12-26T04:53:05.934Z,,21.2,,,,50,
2017-12-26T04:53:15.934Z,,21.2,,,,50,
2017-12-26T04:53:25.934Z,,21.2,,,,50,
2017-12-26T04:53:35.935Z,,21.2,,,,50,
2017-12-26T04:53:45.938Z,,21.2,,,,50,
2017-12-26T04:53:55.936Z,,21.2,,,,50,
2017-12-26T04:54:05.935Z,,21.2,,,,50,
2017-12-26T04:54:15.934Z,,21.2,,,,50,
2017-12-26T04:54:25.941Z,,21.2,,,,50,
2017-12-26T04:54:35.934Z,,21.2,,,,50,
2017-12-26T04:54:45.947Z,,21.2,,,,50,
2017-12-26T04:54:55.956Z,,21.2,,,,50,
2017-12-26T04:55:05.936Z,,21.2,,,,50,
2017-12-26T04:55:15.934Z,,21.2,,,,50,
2017-12-26T04:55:25.934Z,,21.2,,,,50,
2017-12-26T04:55:35.940Z,,21.2,,,,50,
2017-12-26T04:55:45.934Z,,21.2,,,,50,25.5
2017-12-26T04:55:55.938Z,,21.2,,,,50,25.7
2017-12-26T04:56:05.936Z,,21.2,,,,50,
2017-12-26T04:56:15.950Z,,21.2,,,,50,
2017-12-26T04:56:25.938Z,,21.2,,,,50,
2017-12-26T04:56:35.939Z,,21.2,,,,50,
2017-12-26T04:56:45.945Z,,21.2,,,,50,25.5
2017-12-26T04:56:55.934Z,,21.2,,,,50,
2017-12-26T04:57:06.012Z,,21.2,,,,50,
2017-12-26T04:57:15.945Z,,21.2,,,,50,
2017-12-26T04:57:25.937Z,,21.2,,,,50,
2017-12-26T04:57:35.934Z,,21.2,,,,50,
2017-12-26T04:57:45.938Z,,21.2,,,,50,
2017-12-26T04:57:55.934Z,,21.2,,,,50,
2017-12-26T04:58:05.939Z,,21.2,,,,50,
2017-12-26T04:58:15.938Z,,21.2,,,,50,
2017-12-26T04:58:25.937Z,,21.2,,,,50,
2017-12-26T04:58:35.946Z,,21.2,,,,50,
2017-12-26T04:58:45.939Z,,21.2,,,,50,
2017-12-26T04:58:55.941Z,,21.2,,,,50,
2017-12-26T04:59:05.934Z,,21.2,,,,50,
2017-12-26T04:59:15.934Z,,21.2,,,,50,
2017-12-26T04:59:25.941Z,,21.2,,,,50,
2017-12-26T04:59:35.934Z,,21.2,,,,50,
2017-12-26T04:59:45.939Z,,21.2,,,,50,
2017-12-26T04:59:55.934Z,,21.2,,,,50,
2017-12-26T05:00:05.946Z,,21.1,,,,50,
2017-12-26T05:00:15.934Z,,21.1,,,,50,
2017-12-26T05:00:25.934Z,,21.2,,,,50,
2017-12-26T05:00:35.934Z,,21.1,,,,50,
2017-12-26T05:00:45.934Z,,21.1,,,,50,
2017-12-26T05:00:55.938Z,,21.1,,,,50,
2017-12-26T05:01:05.940Z,,21.1,,,,50,
2017-12-26T05:01:15.934Z,,21.1,,,,50,
2017-12-26T05:01:25.934Z,,21.1,,,,50,
2017-12-26T05:01:35.934Z,,21.1,,,,50,
2017-12-26T05:01:45.934Z,,21.1,,,,50,
2017-12-26T05:01:55.934Z,,21.1,,,,50,
2017-12-26T05:02:05.934Z,,21.1,,,,50,
2017-12-26T05:02:15.934Z,,21.1,,,,50,
2017-12-26T05:02:25.933Z,,21.1,,,,50,
2017-12-26T05:02:35.934Z,,21.1,,,,50,
2017-12-26T05:02:45.934Z,,21.1,,,,50,25.4
2017-12-26T05:02:55.934Z,,21.1,,,,50,25.5
2017-12-26T05:03:05.934Z,,21.1,,,,50,25.4
2017-12-26T05:03:15.933Z,,21.1,,,,50,
2017-12-26T05:03:25.934Z,,21.1,,,,50,
2017-12-26T05:03:35.934Z,,21.1,,,,50,
2017-12-26T05:03:45.942Z,,21.1,,,,50,
2017-12-26T05:03:55.934Z,,21.1,,,,50,
2017-12-26T05:04:05.984Z,,21.1,,,,50,
2017-12-26T05:04:16.026Z,,21.1,,,,50,
2017-12-26T05:04:26.072Z,,21.1,,,,50,
2017-12-26T05:04:36.029Z,,21.1,,,,50,
2017-12-26T05:04:46.046Z,,21.1,,,,50,
2017-12-26T05:04:55.934Z,,21.1,,,,50,
2017-12-26T05:05:05.933Z,,21.1,,,,50,
2017-12-26T05:05:15.939Z,,21.1,,,,50,
2017-12-26T05:05:25.933Z,,21.1,,,,50,
2017-12-26T05:05:35.934Z,,21.1,,,,50,
2017-12-26T05:05:45.937Z,,21.1,,,,50,
2017-12-26T05:05:55.934Z,,21.1,,,,50,
2017-12-26T05:06:05.933Z,,21.1,,,,50,
2017-12-26T05:06:15.934Z,,21.1,,,,50,
2017-12-26T05:06:25.933Z,,21.1,,,,50,
2017-12-26T05:06:35.934Z,,21.1,,,,50,
2017-12-26T05:06:45.934Z,,21.1,,,,50,
2017-12-26T05:06:55.933Z,,21.1,,,,50,
2017-12-26T05:07:05.933Z,,21.1,,,,50,
2017-12-26T05:07:15.938Z,,21.1,,,,50,
2017-12-26T05:07:25.934Z,,21.1,,,,50,
2017-12-26T05:07:35.946Z,,21.1,,,,50,
2017-12-26T05:07:45.934Z,,21.1,,,,50,
2017-12-26T05:07:55.938Z,,21.1,,,,50,
2017-12-26T05:08:05.934Z,,21.1,,,,50,
2017-12-26T05:08:15.934Z,,21.1,,,,50,
2017-12-26T05:08:25.934Z,,21.1,,,,50,25.3
2017-12-26T05:08:35.939Z,,21.1,,,,50,25.4
2017-12-26T05:08:45.933Z,,21.1,,,,50,25.3
2017-12-26T05:08:55.934Z,,21.1,,,,50,25.4
2017-12-26T05:09:05.934Z,,21.1,,,,50,
2017-12-26T05:09:15.937Z,,21.1,,,,50,25.3
2017-12-26T05:09:25.933Z,,21.1,,,,50,
2017-12-26T05:09:35.933Z,,21.1,,,,50,
2017-12-26T05:09:45.933Z,,21.1,,,,50,
2017-12-26T05:09:55.937Z,,21.1,,,,50,
2017-12-26T05:10:05.935Z,,21.1,,,,50,
2017-12-26T05:10:15.933Z,,21.1,,,,50,
2017-12-26T05:10:25.937Z,,21.1,,,,50,
2017-12-26T05:10:35.933Z,,21.1,,,,50,
2017-12-26T05:10:45.950Z,,21.1,,,,50,
2017-12-26T05:10:55.933Z,,21.1,,,,50,
2017-12-26T05:11:05.933Z,,21.1,,,,50,
2017-12-26T05:11:15.934Z,,21.1,,,,50,
2017-12-26T05:11:25.938Z,,21.1,,,,50,
2017-12-26T05:11:35.941Z,,21.1,,,,50,
2017-12-26T05:11:45.934Z,,21.1,,,,50,
2017-12-26T05:11:55.933Z,,21.1,,,,50,
2017-12-26T05:12:05.933Z,,21.1,,,,50,
2017-12-26T05:12:15.934Z,,21.1,,,,50,
2017-12-26T05:12:25.933Z,,21.1,,,,50,
2017-12-26T05:12:35.935Z,,20.9,,,,50,
2017-12-26T05:12:45.936Z,,21.1,,,,50,
2017-12-26T05:12:55.934Z,,21.1,,,,50,
2017-12-26T05:13:05.934Z,,21.1,,,,50,
2017-12-26T05:13:15.933Z,,21.1,,,,50,
2017-12-26T05:13:25.934Z,,21.1,,,,50,
2017-12-26T05:13:35.933Z,,21.1,,,,50,
2017-12-26T05:13:45.933Z,,21.1,,,,50,
2017-12-26T05:13:55.933Z,,20.9,,,,50,
2017-12-26T05:14:05.937Z,,21.1,,,,50,
2017-12-26T05:14:15.933Z,,21.1,,,,50,
2017-12-26T05:14:25.940Z,,21.1,,,,50,
2017-12-26T05:14:35.933Z,,21.1,,,,50,
2017-12-26T05:14:45.936Z,,21.1,,,,50,
2017-12-26T05:14:55.933Z,,20.9,,,,50,
2017-12-26T05:15:05.936Z,,21.1,,,,50,
2017-12-26T05:15:15.934Z,,20.9,,,,50,25.2
2017-12-26T05:15:25.936Z,,21.1,,,,50,
2017-12-26T05:15:35.934Z,,20.9,,,,50,
2017-12-26T05:15:45.936Z,,20.9,,,,50,
2017-12-26T05:15:55.933Z,,21.1,,,,50,
2017-12-26T05:16:05.933Z,,20.9,,,,50,
2017-12-26T05:16:15.939Z,,20.9,,,,50,
2017-12-26T05:16:25.935Z,,20.9,,,,50,
2017-12-26T05:16:35.933Z,,20.9,,,,50,
2017-12-26T05:16:45.938Z,,20.9,,,,50,
2017-12-26T05:16:55.933Z,,20.9,,,,50,
2017-12-26T05:17:05.934Z,,20.9,,,,50,
2017-12-26T05:17:15.933Z,,20.9,,,,50,
2017-12-26T05:17:25.938Z,,20.9,,,,50,
2017-12-26T05:17:35.937Z,,20.9,,,,50,
2017-12-26T05:17:45.934Z,,20.9,,,,50,
2017-12-26T05:17:55.937Z,,20.9,,,,50,
2017-12-26T05:18:05.933Z,,20.9,,,,50,
2017-12-26T05:18:15.933Z,,20.9,,,,50,
2017-12-26T05:18:25.938Z,,20.9,,,,50,
2017-12-26T05:18:35.938Z,,20.9,,,,50,
2017-12-26T05:18:45.933Z,,20.9,,,,50,
2017-12-26T05:18:55.938Z,,20.9,,,,50,
2017-12-26T05:19:05.933Z,,20.9,,,,50,
2017-12-26T05:19:15.934Z,,20.9,,,,50,
2017-12-26T05:19:26.056Z,,20.9,,,,50,
2017-12-26T05:19:35.938Z,,20.9,,,,50,
2017-12-26T05:19:45.933Z,,20.9,,,,50,
2017-12-26T05:19:55.935Z,,20.9,,,,50,
2017-12-26T05:20:05.933Z,,20.9,,,,50,
2017-12-26T05:20:15.933Z,,20.9,,,,50,
2017-12-26T05:20:25.938Z,,20.9,,,,50,
2017-12-26T05:20:35.933Z,,20.9,,,,50,
2017-12-26T05:20:45.933Z,,20.9,,,,50,
2017-12-26T05:20:55.934Z,,20.9,,,,50,25.1
2017-12-26T05:21:05.933Z,,20.9,,,,50,
2017-12-26T05:21:15.933Z,0,20.9,0,5,0,50,25.1
2017-12-26T05:21:25.933Z,,20.9,,,,50,
2017-12-26T05:21:35.933Z,,20.9,,,,50,
2017-12-26T05:21:45.933Z,,20.9,,,,50,
2017-12-26T05:21:55.933Z,,20.9,,,,50,
2017-12-26T05:22:05.933Z,,20.9,,,,50,
2017-12-26T05:22:15.933Z,,20.9,,,,50,
2017-12-26T05:22:25.933Z,,20.9,,,,50,
2017-12-26T05:22:35.937Z,,20.9,,,,50,
2017-12-26T05:22:45.933Z,,20.9,,,,50,
2017-12-26T05:22:55.942Z,,20.9,,,,50,
2017-12-26T05:23:05.937Z,,20.9,,,,50,
2017-12-26T05:23:15.933Z,,20.9,,,,50,
2017-12-26T05:23:25.933Z,,20.9,,,,50,
2017-12-26T05:23:35.933Z,,20.9,,,,50,
2017-12-26T05:23:45.954Z,,20.9,,,,50,
2017-12-26T05:23:55.933Z,,20.9,,,,50,
2017-12-26T05:24:05.936Z,,20.9,,,,50,
2017-12-26T05:24:15.933Z,,20.9,,,,50,
2017-12-26T05:24:25.933Z,,20.9,,,,50,
2017-12-26T05:24:35.943Z,,20.9,,,,50,
2017-12-26T05:24:45.933Z,,20.9,,,,50,
2017-12-26T05:24:55.932Z,,20.9,,,,50,
2017-12-26T05:25:05.933Z,,20.9,,,,50,
2017-12-26T05:25:15.933Z,,20.9,,,,50,
2017-12-26T05:25:25.933Z,,20.9,,,,50,
2017-12-26T05:25:35.933Z,,20.9,,,,50,
2017-12-26T05:25:45.932Z,,20.9,,,,50,
2017-12-26T05:25:55.933Z,,20.9,,,,50,
2017-12-26T05:26:05.933Z,,20.9,,,,50,
2017-12-26T05:26:15.933Z,,20.9,,,,50,
2017-12-26T05:26:26.014Z,,20.9,,,,50,25.1
2017-12-26T05:26:35.932Z,,20.9,,,,50,25.1
2017-12-26T05:26:45.933Z,,20.9,,,,50,
2017-12-26T05:26:55.933Z,,20.9,,,,50,
2017-12-26T05:27:05.933Z,,20.9,,,,50,25.1
2017-12-26T05:27:15.933Z,,20.9,,,,50,25.1
2017-12-26T05:27:25.933Z,,20.9,,,,50,24.9
2017-12-26T05:27:35.933Z,,20.9,,,,50,24.9
2017-12-26T05:27:45.933Z,,20.9,,,,50,25.1
2017-12-26T05:27:55.933Z,,20.9,,,,50,24.9
2017-12-26T05:28:05.933Z,,20.9,,,,50,
2017-12-26T05:28:15.933Z,,20.9,,,,50,
2017-12-26T05:28:25.933Z,,20.9,,,,50,
2017-12-26T05:28:35.932Z,,20.9,,,,50,
2017-12-26T05:28:45.933Z,,20.9,,,,50,
2017-12-26T05:28:55.933Z,,20.9,,,,50,
2017-12-26T05:29:05.932Z,,20.9,,,,50,
2017-12-26T05:29:15.933Z,,20.9,,,,50,
2017-12-26T05:29:25.933Z,,20.9,,,,50,
2017-12-26T05:29:35.932Z,,20.9,,,,50,
2017-12-26T05:29:45.932Z,,20.9,,,,50,
2017-12-26T05:29:55.933Z,,20.9,,,,50,
2017-12-26T05:30:05.932Z,,20.9,,,,50,
2017-12-26T05:30:15.933Z,,20.9,,,,50,
2017-12-26T05:30:25.932Z,,20.9,,,,50,
2017-12-26T05:30:35.932Z,,20.8,,,,50,
2017-12-26T05:30:45.933Z,,20.9,,,,50,
2017-12-26T05:30:55.932Z,,20.9,,,,50,
2017-12-26T05:31:05.933Z,,20.9,,,,50,
2017-12-26T05:31:15.933Z,,20.9,,,,50,
2017-12-26T05:31:25.932Z,,20.9,,,,50,
2017-12-26T05:31:35.933Z,,20.8,,,,50,
2017-12-26T05:31:45.933Z,,20.9,,,,50,
2017-12-26T05:31:55.934Z,,20.8,,,,50,
2017-12-26T05:32:05.932Z,,20.8,,,,50,
2017-12-26T05:32:15.932Z,,20.9,,,,50,
2017-12-26T05:32:25.932Z,,20.8,,,,50,
2017-12-26T05:32:35.932Z,,20.8,,,,50,
2017-12-26T05:32:45.935Z,,20.9,,,,50,
2017-12-26T05:32:55.932Z,,20.8,,,,50,
2017-12-26T05:33:05.932Z,,20.9,,,,50,
2017-12-26T05:33:15.932Z,,20.9,,,,50,
2017-12-26T05:33:25.932Z,,20.8,,,,50,
2017-12-26T05:33:35.932Z,,20.8,,,,50,
2017-12-26T05:33:45.932Z,,20.8,,,,50,
2017-12-26T05:33:55.932Z,,20.8,,,,50,24.8
2017-12-26T05:34:05.932Z,,20.8,,,,50,24.9
2017-12-26T05:34:15.933Z,,20.8,,,,50,24.8
2017-12-26T05:34:25.932Z,,20.8,,,,50,
2017-12-26T05:34:35.932Z,,20.8,,,,50,
2017-12-26T05:34:45.932Z,,20.8,,,,50,
2017-12-26T05:34:55.934Z,,20.8,,,,50,
2017-12-26T05:35:05.932Z,,20.8,,,,50,
2017-12-26T05:35:15.932Z,,20.8,,,,50,
2017-12-26T05:35:25.942Z,,20.8,,,,50,
2017-12-26T05:35:35.934Z,,20.8,,,,50,
2017-12-26T05:35:45.936Z,,20.8,,,,50,
2017-12-26T05:35:55.932Z,,20.8,,,,50,
2017-12-26T05:36:05.932Z,,20.8,,,,50,
2017-12-26T05:36:15.935Z,,20.8,,,,50,
2017-12-26T05:36:25.933Z,,20.8,,,,50,
2017-12-26T05:36:35.932Z,,20.8,,,,50,
2017-12-26T05:36:45.932Z,,20.8,,,,50,
2017-12-26T05:36:55.935Z,,20.8,,,,50,
2017-12-26T05:37:05.934Z,,20.8,,,,50,
2017-12-26T05:37:15.935Z,,20.8,,,,50,
2017-12-26T05:37:25.932Z,,20.8,,,,50,
2017-12-26T05:37:35.935Z,,20.8,,,,50,
2017-12-26T05:37:45.932Z,,20.8,,,,50,
2017-12-26T05:37:55.932Z,,20.8,,,,50,
2017-12-26T05:38:05.935Z,,20.8,,,,50,
2017-12-26T05:38:15.932Z,,20.8,,,,50,
2017-12-26T05:38:25.936Z,,20.8,,,,50,
2017-12-26T05:38:35.932Z,,20.8,,,,50,
2017-12-26T05:38:45.936Z,,20.8,,,,50,
2017-12-26T05:38:55.932Z,,20.8,,,,50,
2017-12-26T05:39:05.936Z,,20.8,,,,50,
2017-12-26T05:39:15.936Z,,20.8,,,,50,
2017-12-26T05:39:25.942Z,,20.8,,,,50,
2017-12-26T05:39:35.937Z,,20.8,,,,50,
2017-12-26T05:39:45.939Z,,20.8,,,,50,
2017-12-26T05:39:55.932Z,,20.8,,,,50,
2017-12-26T05:40:05.932Z,,20.8,,,,50,
2017-12-26T05:40:15.932Z,,20.8,,,,50,
2017-12-26T05:40:25.936Z,,20.8,,,,50,
2017-12-26T05:40:35.932Z,,20.8,,,,50,
2017-12-26T05:40:45.932Z,,20.8,,,,50,
2017-12-26T05:40:55.937Z,,20.8,,,,50,24.7
2017-12-26T05:41:05.931Z,,20.8,,,,50,
2017-12-26T05:41:15.937Z,,20.8,,,,50,
2017-12-26T05:41:25.932Z,,20.8,,,,50,
2017-12-26T05:41:35.937Z,,20.8,,,,50,
2017-12-26T05:41:45.932Z,,20.8,,,,50,
2017-12-26T05:41:55.934Z,,20.8,,,,50,
2017-12-26T05:42:05.932Z,,20.8,,,,50,
2017-12-26T05:42:15.933Z,,20.8,,,,50,
2017-12-26T05:42:25.931Z,,20.8,,,,50,
2017-12-26T05:42:35.934Z,,20.8,,,,50,
2017-12-26T05:42:45.931Z,,20.8,,,,50,
2017-12-26T05:42:55.934Z,,20.8,,,,50,
2017-12-26T05:43:05.931Z,,20.8,,,,50,
2017-12-26T05:43:15.932Z,,20.8,,,,50,
2017-12-26T05:43:25.932Z,,20.8,,,,50,
2017-12-26T05:43:35.931Z,,20.8,,,,50,
2017-12-26T05:43:45.932Z,,20.8,,,,50,
2017-12-26T05:43:55.932Z,,20.8,,,,50,
2017-12-26T05:44:05.932Z,,20.8,,,,50,
2017-12-26T05:44:15.932Z,,20.8,,,,50,
2017-12-26T05:44:25.931Z,,20.8,,,,50,
2017-12-26T05:44:35.932Z,,20.8,,,,50,
2017-12-26T05:44:45.932Z,,20.8,,,,50,
2017-12-26T05:44:55.931Z,,20.8,,,,50,
2017-12-26T05:45:05.931Z,,20.8,,,,50,
2017-12-26T05:45:15.932Z,,20.8,,,,50,
2017-12-26T05:45:25.932Z,,20.8,,,,50,
2017-12-26T05:45:35.952Z,,20.8,,,,50,
2017-12-26T05:45:45.931Z,,20.8,,,,50,
2017-12-26T05:45:55.932Z,,20.8,,,,50,
2017-12-26T05:46:05.936Z,,20.8,,,,50,
2017-12-26T05:46:15.932Z,,20.8,,,,50,
2017-12-26T05:46:25.932Z,,20.8,,,,50,
2017-12-26T05:46:35.931Z,,20.8,,,,50,
2017-12-26T05:46:45.932Z,,20.8,,,,50,
2017-12-26T05:46:55.932Z,,20.8,,,,50,
2017-12-26T05:47:05.931Z,,20.8,,,,50,
2017-12-26T05:47:15.932Z,,20.8,,,,50,
2017-12-26T05:47:25.932Z,,20.8,,,,50,
2017-12-26T05:47:35.933Z,,20.8,,,,50,24.6
2017-12-26T05:47:45.931Z,,20.8,,,,50,
2017-12-26T05:47:55.931Z,,20.8,,,,50,24.7
2017-12-26T05:48:05.931Z,,20.8,,,,50,24.6
2017-12-26T05:48:15.935Z,,20.8,,,,50,
2017-12-26T05:48:25.934Z,,20.8,,,,50,
2017-12-26T05:48:35.936Z,,20.8,,,,50,
2017-12-26T05:48:45.931Z,,20.8,,,,50,
2017-12-26T05:48:55.931Z,,20.8,,,,50,
2017-12-26T05:49:05.932Z,,20.8,,,,50,
2017-12-26T05:49:15.932Z,,20.8,,,,50,
2017-12-26T05:49:25.931Z,,20.8,,,,50,
2017-12-26T05:49:35.932Z,,20.8,,,,50,
2017-12-26T05:49:45.931Z,,20.8,,,,50,
2017-12-26T05:49:55.932Z,,20.8,,,,50,
2017-12-26T05:50:05.931Z,,20.8,,,,50,
2017-12-26T05:50:15.932Z,,20.8,,,,50,
2017-12-26T05:50:25.931Z,,20.8,,,,50,
2017-12-26T05:50:35.931Z,,20.8,,,,50,
2017-12-26T05:50:45.932Z,,20.8,,,,50,
2017-12-26T05:50:55.931Z,,20.8,,,,50,
2017-12-26T05:51:05.931Z,,20.8,,,,50,
2017-12-26T05:51:15.931Z,,20.8,,,,50,
2017-12-26T05:51:25.931Z,,20.8,,,,50,
2017-12-26T05:51:35.931Z,,20.8,,,,50,
2017-12-26T05:51:45.931Z,,20.6,,,,50,
2017-12-26T05:51:55.931Z,,20.6,,,,50,
2017-12-26T05:52:05.932Z,,20.6,,,,50,
2017-12-26T05:52:15.932Z,,20.8,,,,50,
2017-12-26T05:52:25.931Z,,20.6,,,,50,
2017-12-26T05:52:35.931Z,,20.6,,,,50,
2017-12-26T05:52:45.931Z,,20.6,,,,50,
2017-12-26T05:52:55.931Z,,20.8,,,,50,
2017-12-26T05:53:05.931Z,,20.8,,,,50,
2017-12-26T05:53:15.932Z,,20.6,,,,50,
2017-12-26T05:53:25.931Z,,20.8,,,,50,
2017-12-26T05:53:35.936Z,,20.6,,,,50,
2017-12-26T05:53:45.932Z,,20.6,,,,50,
2017-12-26T05:53:55.931Z,,20.6,,,,50,24.5
2017-12-26T05:54:05.931Z,,20.6,,,,50,24.6
2017-12-26T05:54:15.931Z,,20.6,,,,50,
2017-12-26T05:54:25.931Z,,20.6,,,,50,
2017-12-26T05:54:35.931Z,,20.6,,,,50,
2017-12-26T05:54:45.931Z,,20.6,,,,50,24.5
2017-12-26T05:54:55.931Z,,20.6,,,,50,
2017-12-26T05:55:05.931Z,,20.6,,,,50,
2017-12-26T05:55:15.936Z,,20.6,,,,50,
2017-12-26T05:55:25.931Z,,20.6,,,,50,
2017-12-26T05:55:35.931Z,,20.6,,,,50,
2017-12-26T05:55:45.931Z,,20.6,,,,50,
2017-12-26T05:55:55.931Z,,20.6,,,,50,
2017-12-26T05:56:05.931Z,,20.6,,,,50,
2017-12-26T05:56:15.931Z,,20.6,,,,50,
2017-12-26T05:56:25.931Z,,20.6,,,,50,
2017-12-26T05:56:36.168Z,,20.6,,,,50,
2017-12-26T05:56:45.931Z,,20.6,,,,50,
2017-12-26T05:56:55.931Z,,20.6,,,,50,
2017-12-26T05:57:05.933Z,,20.6,,,,50,
2017-12-26T05:57:15.931Z,,20.6,,,,50,
2017-12-26T05:57:25.933Z,,20.6,,,,50,
2017-12-26T05:57:35.934Z,,20.6,,,,50,
2017-12-26T05:57:45.935Z,,20.6,,,,50,
2017-12-26T05:57:55.931Z,,20.6,,,,50,
2017-12-26T05:58:05.933Z,,20.6,,,,50,
2017-12-26T05:58:15.934Z,,20.6,,,,50,
2017-12-26T05:58:25.935Z,,20.6,,,,50,
2017-12-26T05:58:35.936Z,,20.6,,,,50,
2017-12-26T05:58:45.935Z,,20.6,,,,50,
2017-12-26T05:58:55.936Z,,20.6,,,,50,
2017-12-26T05:59:05.933Z,,20.6,,,,50,
2017-12-26T05:59:15.936Z,,20.6,,,,50,
2017-12-26T05:59:25.930Z,,20.6,,,,50,
2017-12-26T05:59:35.935Z,,20.6,,,,50,
2017-12-26T05:59:45.931Z,,20.6,,,,50,
2017-12-26T05:59:55.931Z,,20.6,,,,50,
