Time,HwTSet,PrimTSet,ChActive,PrimT,HwTOutlet,ActPow,HwActive
2017-12-28T04:29:35.867Z,50,,,,20.8,,
2017-12-28T04:29:45.867Z,50,,,,20.8,,
2017-12-28T04:29:55.866Z,50,,,,20.8,,
2017-12-28T04:30:05.877Z,50,,,,20.8,,
2017-12-28T04:30:15.867Z,50,,,,20.6,,
2017-12-28T04:30:25.867Z,50,,,,20.6,,
2017-12-28T04:30:35.867Z,50,,,30.6,20.8,,
2017-12-28T04:30:45.871Z,50,,,30.7,20.8,,
2017-12-28T04:30:55.867Z,50,,,,20.8,,
2017-12-28T04:31:05.868Z,50,,,30.6,20.8,,
2017-12-28T04:31:15.869Z,50,,,,20.8,,
2017-12-28T04:31:25.867Z,50,,,,20.8,,
2017-12-28T04:31:35.867Z,50,,,,20.6,,
2017-12-28T04:31:45.867Z,50,,,,20.6,,
2017-12-28T04:31:55.872Z,50,,,,20.6,,
2017-12-28T04:32:05.867Z,50,,,,20.6,,
2017-12-28T04:32:15.891Z,50,,,,20.6,,
2017-12-28T04:32:25.879Z,50,,,,20.6,,
2017-12-28T04:32:35.874Z,50,,,,20.6,,
2017-12-28T04:32:45.884Z,50,,,,20.6,,
2017-12-28T04:32:55.869Z,50,,,,20.6,,
2017-12-28T04:33:05.866Z,50,,,,20.6,,
2017-12-28T04:33:15.866Z,50,,,,20.6,,
2017-12-28T04:33:25.869Z,50,,,,20.6,,
2017-12-28T04:33:35.872Z,50,,,,20.6,,
2017-12-28T04:33:45.887Z,50,,,,20.6,,
2017-12-28T04:33:55.867Z,50,,,30.5,20.6,,
2017-12-28T04:34:05.872Z,50,,,30.6,20.6,,
2017-12-28T04:34:15.867Z,50,,,30.5,20.6,,
2017-12-28T04:34:25.872Z,50,,,,20.6,,
2017-12-28T04:34:35.866Z,50,,,,20.6,,
2017-12-28T04:34:45.883Z,50,,,,20.6,,
2017-12-28T04:34:55.867Z,50,,,,20.6,,
2017-12-28T04:35:05.867Z,50,,,,20.6,,
2017-12-28T04:35:15.871Z,50,,,,20.6,,
2017-12-28T04:35:25.867Z,50,,,,20.6,,
2017-12-28T04:35:35.866Z,50,,,,20.6,,
2017-12-28T04:35:45.874Z,50,,,,20.6,,
2017-12-28T04:35:55.867Z,50,,,,20.6,,
2017-12-28T04:36:05.871Z,50,,,,20.6,,
2017-12-28T04:36:15.866Z,50,,,,20.6,,
2017-12-28T04:36:25.872Z,50,,,,20.6,,
2017-12-28T04:36:35.880Z,50,,,,20.6,,
2017-12-28T04:36:45.867Z,50,,,,20.6,,
2017-12-28T04:36:55.866Z,50,,,,20.6,,
2017-12-28T04:37:05.866Z,50,,,,20.6,,
2017-12-28T04:37:15.867Z,50,,,30.4,20.6,,
2017-12-28T04:37:25.867Z,50,,,,20.6,,
2017-12-28T04:37:35.867Z,50,,,,20.6,,
2017-12-28T04:37:45.866Z,50,,,,20.6,,
2017-12-28T04:37:55.867Z,50,,,,20.6,,
2017-12-28T04:38:05.867Z,50,,,,20.6,,
2017-12-28T04:38:15.866Z,50,,,,20.6,,
2017-12-28T04:38:25.871Z,50,,,,20.6,,
2017-12-28T04:38:35.872Z,50,,,,20.6,,
2017-12-28T04:38:45.866Z,50,,,,20.6,,
2017-12-28T04:38:55.872Z,50,,,,20.6,,
2017-12-28T04:39:05.867Z,50,,,,20.6,,
2017-12-28T04:39:15.866Z,50,,,,20.6,,
2017-12-28T04:39:25.868Z,50,,,,20.6,,
2017-12-28T04:39:35.881Z,50,,,,20.6,,
2017-12-28T04:39:45.866Z,50,,,,20.6,,
2017-12-28T04:39:55.866Z,50,,,,20.6,,
2017-12-28T04:40:05.867Z,50,,,30.3,20.6,,
2017-12-28T04:40:15.868Z,50,,,,20.6,,
2017-12-28T04:40:25.866Z,50,,,,20.6,,
2017-12-28T04:40:35.869Z,50,,,,20.6,,
2017-12-28T04:40:45.866Z,50,,,,20.6,,
2017-12-28T04:40:55.868Z,50,,,,20.6,,
2017-12-28T04:41:05.868Z,50,,,,20.6,,
2017-12-28T04:41:15.868Z,50,,,,20.6,,
2017-12-28T04:41:25.866Z,50,,,,20.6,,
2017-12-28T04:41:35.867Z,50,,,,20.5,,
2017-12-28T04:41:45.869Z,50,,,,20.6,,
2017-12-28T04:41:55.869Z,50,,,,20.5,,
2017-12-28T04:42:05.871Z,50,,,,20.6,,
2017-12-28T04:42:15.870Z,50,,,,20.5,,
2017-12-28T04:42:25.870Z,50,,,,20.5,,
2017-12-28T04:42:35.866Z,50,,,,20.5,,
2017-12-28T04:42:45.871Z,50,,,,20.5,,
2017-12-28T04:42:55.866Z,50,,,,20.5,,
2017-12-28T04:43:05.871Z,50,,,,20.5,,
2017-12-28T04:43:15.871Z,50,,,30.2,20.5,,
2017-12-28T04:43:25.878Z,50,,,,20.5,,
2017-12-28T04:43:35.870Z,50,,,,20.5,,
2017-12-28T04:43:45.870Z,50,,,,20.5,,
2017-12-28T04:43:55.870Z,50,,,,20.5,,
2017-12-28T04:44:05.871Z,50,,,,20.5,,
2017-12-28T04:44:15.871Z,50,,,,20.5,,
2017-12-28T04:44:25.866Z,50,,,,20.5,,
2017-12-28T04:44:35.867Z,50,,,,20.5,,
2017-12-28T04:44:45.871Z,50,,,,20.5,,
2017-12-28T04:44:55.871Z,50,,,,20.5,,
2017-12-28T04:45:05.866Z,50,,,,20.5,,
2017-12-28T04:45:15.866Z,50,,,,20.5,,
2017-12-28T04:45:25.866Z,50,,,,20.5,,
2017-12-28T04:45:35.871Z,50,,,,20.5,,
2017-12-28T04:45:45.871Z,50,,,,20.5,,
2017-12-28T04:45:55.866Z,50,,,,20.5,,
2017-12-28T04:46:05.866Z,50,,,,20.5,,
2017-12-28T04:46:15.866Z,50,,,,20.5,,
2017-12-28T04:46:25.879Z,50,,,30.1,20.5,,
2017-12-28T04:46:35.866Z,50,,,,20.5,,
2017-12-28T04:46:45.870Z,50,,,,20.5,,
2017-12-28T04:46:55.874Z,50,,,,20.5,,
2017-12-28T04:47:05.866Z,50,,,,20.5,,
2017-12-28T04:47:15.951Z,50,,,,20.5,,
2017-12-28T04:47:25.867Z,50,,,,20.5,,
2017-12-28T04:47:35.969Z,50,,,,20.5,,
2017-12-28T04:47:45.874Z,50,,,,20.5,,
2017-12-28T04:47:55.866Z,50,,,,20.5,,
2017-12-28T04:48:05.866Z,50,,,,20.5,,
2017-12-28T04:48:15.866Z,50,,,,20.5,,
2017-12-28T04:48:25.866Z,50,,,,20.5,,
2017-12-28T04:48:35.866Z,50,,,,20.5,,
2017-12-28T04:48:45.872Z,50,,,,20.5,,
2017-12-28T04:48:55.869Z,50,,,,20.5,,
2017-12-28T04:49:05.866Z,50,,,,20.5,,
2017-12-28T04:49:15.866Z,50,,,,20.5,,
2017-12-28T04:49:25.870Z,50,,,30,20.5,,
2017-12-28T04:49:35.867Z,50,,,,20.5,,
2017-12-28T04:49:45.866Z,50,,,,20.5,,
2017-12-28T04:49:55.871Z,50,,,,20.5,,
2017-12-28T04:50:05.866Z,50,,,,20.5,,
2017-12-28T04:50:15.871Z,50,,,,20.5,,
2017-12-28T04:50:25.868Z,50,,,,20.5,,
2017-12-28T04:50:35.866Z,50,,,,20.5,,
2017-12-28T04:50:45.903Z,50,,,,20.5,,
2017-12-28T04:50:55.866Z,50,,,,20.5,,
2017-12-28T04:51:05.871Z,50,,,,20.5,,
2017-12-28T04:51:16.162Z,50,,,,20.5,,
2017-12-28T04:51:25.870Z,50,,,,20.5,,
2017-12-28T04:51:35.866Z,50,,,,20.5,,
2017-12-28T04:51:45.866Z,50,,,,20.5,,
2017-12-28T04:51:55.866Z,50,,,29.9,20.5,,
2017-12-28T04:52:05.866Z,50,,,30,20.5,,
2017-12-28T04:52:15.871Z,50,,,30,20.5,,
2017-12-28T04:52:25.865Z,,,,29.9,,,
2017-12-28T04:52:35.872Z,50,,,29.9,20.5,,
2017-12-28T04:52:45.866Z,50,,,,20.5,,
2017-12-28T04:52:55.894Z,50,,,,20.5,,
2017-12-28T04:53:15.866Z,50,,,,20.4,,
2017-12-28T04:53:25.866Z,50,,,,20.5,,
2017-12-28T04:53:35.866Z,50,,,,20.5,,
2017-12-28T04:53:55.871Z,50,,,,20.4,,
2017-12-28T04:54:05.866Z,50,,,,20.4,,
2017-12-28T04:54:25.866Z,50,,,,20.4,,
2017-12-28T04:54:35.866Z,50,,,,20.4,,
2017-12-28T04:54:55.866Z,50,,,,20.5,,
2017-12-28T04:55:05.866Z,50,,,,20.4,,
2017-12-28T04:55:25.870Z,50,,,,20.5,,
2017-12-28T04:55:35.866Z,50,,,,20.4,,
2017-12-28T04:55:45.880Z,,,,29.8,,,
2017-12-28T04:55:55.866Z,50,,,,20.4,,
2017-12-28T04:56:05.866Z,50,,,,20.4,,
2017-12-28T04:56:25.866Z,50,,,,20.4,,
2017-12-28T04:56:35.871Z,50,,,,20.4,,
2017-12-28T04:56:55.871Z,50,,,,20.4,,
2017-12-28T04:57:05.866Z,50,,,,20.4,,
2017-12-28T04:57:25.866Z,50,,,,20.4,,
2017-12-28T04:57:35.866Z,50,,,,20.4,,
2017-12-28T04:57:55.867Z,50,,,,20.4,,
2017-12-28T04:58:05.867Z,50,,,,20.4,,
2017-12-28T04:58:15.866Z,,,,29.6,,,
2017-12-28T04:58:25.867Z,50,,,,20.4,,
2017-12-28T04:58:35.866Z,50,,,29.8,20.4,,
2017-12-28T04:58:45.866Z,,,,29.6,,,
2017-12-28T04:58:55.866Z,50,,,,20.4,,
2017-12-28T04:59:05.871Z,50,,,,20.4,,
2017-12-28T04:59:15.868Z,,,,29.6,,,
2017-12-28T04:59:25.866Z,50,,,,20.4,,
2017-12-28T04:59:35.866Z,50,,,,20.4,,
2017-12-28T04:59:55.866Z,50,,,,20.4,,
2017-12-28T05:00:15.866Z,50,,,,20.4,,
2017-12-28T05:00:25.866Z,50,59,1,30.6,20.4,45,0
2017-12-28T05:00:35.876Z,50,,,35.1,20.4,34,
2017-12-28T05:00:45.870Z,50,,,26.7,20.4,29,
2017-12-28T05:00:55.866Z,50,,,23.9,20.4,29,
2017-12-28T05:01:05.870Z,50,,,22,20.4,29,
2017-12-28T05:01:15.865Z,50,,,21.6,20.4,,
2017-12-28T05:01:25.871Z,50,,,,20.4,,
2017-12-28T05:01:35.870Z,,,,21.4,,,
2017-12-28T05:01:45.871Z,50,,,22.3,20.4,,
2017-12-28T05:01:55.870Z,50,,,22.4,20.4,,
2017-12-28T05:02:05.866Z,50,,,,20.4,,
2017-12-28T05:02:15.867Z,,,,22.8,,33,
2017-12-28T05:02:25.868Z,50,,,23.6,20.4,39,
2017-12-28T05:02:35.866Z,50,,,24.8,20.4,45,
2017-12-28T05:02:45.871Z,50,,,26.3,20.4,51,
2017-12-28T05:02:55.871Z,50,,,27.6,20.4,57,
2017-12-28T05:03:05.865Z,50,,,28.8,20.4,63,
2017-12-28T05:03:15.868Z,50,,,30.1,20.4,70,
2017-12-28T05:03:25.865Z,50,,,31.4,20.4,76,
2017-12-28T05:03:35.866Z,50,,,32.7,20.4,82,
2017-12-28T05:03:45.866Z,50,,,34.1,20.4,88,
2017-12-28T05:03:55.870Z,50,,,35.2,20.4,92,
2017-12-28T05:04:05.914Z,50,,,36.9,20.5,100,
2017-12-28T05:04:15.967Z,50,,,38.1,20.5,,
2017-12-28T05:04:25.985Z,50,,,,20.5,,
2017-12-28T05:04:35.977Z,,,,38.6,,,
2017-12-28T05:04:45.979Z,50,,,39.2,20.5,,
2017-12-28T05:04:55.865Z,50,,,,20.5,,
2017-12-28T05:05:05.865Z,,,,39.5,,,
2017-12-28T05:05:15.906Z,50,,,40.5,20.5,,
2017-12-28T05:05:25.865Z,50,,,41.1,20.5,,
2017-12-28T05:05:35.865Z,50,,,41.6,20.6,,
2017-12-28T05:05:45.879Z,50,,,42.1,20.6,,
2017-12-28T05:05:55.865Z,50,,,,20.6,,
2017-12-28T05:06:05.866Z,,,,43.2,,,
2017-12-28T05:06:15.865Z,50,,,,20.8,,
2017-12-28T05:06:25.865Z,,,,44.6,,,
2017-12-28T05:06:35.866Z,50,,,45.1,20.8,,
2017-12-28T05:06:45.865Z,50,,,,20.8,,
2017-12-28T05:06:55.865Z,,,,46.4,,,
2017-12-28T05:07:05.865Z,50,,,47.1,20.9,,
2017-12-28T05:07:15.868Z,50,,,,20.9,,
2017-12-28T05:07:25.865Z,,,,48.6,,,
2017-12-28T05:07:35.866Z,50,,,49.3,21.1,,
2017-12-28T05:07:45.865Z,50,,,,21.1,,
2017-12-28T05:07:55.866Z,,,,50.5,,,
2017-12-28T05:08:05.871Z,50,,,51.1,21.2,,
2017-12-28T05:08:15.866Z,50,,,,21.2,,
2017-12-28T05:08:25.871Z,,,,52.3,,,
2017-12-28T05:08:35.870Z,50,,,52.9,21.3,,
2017-12-28T05:08:45.865Z,50,,,53.5,21.3,,
2017-12-28T05:08:55.871Z,50,,,,21.5,,
2017-12-28T05:09:05.870Z,,,,54.6,,,
2017-12-28T05:09:15.865Z,50,,,55.1,21.5,,
2017-12-28T05:09:25.865Z,50,,,,21.6,,
2017-12-28T05:09:35.871Z,,,,56.2,,,
2017-12-28T05:09:45.866Z,50,,,,21.7,,
2017-12-28T05:09:55.865Z,,,,57.1,,,
2017-12-28T05:10:05.865Z,50,,,,21.9,,
2017-12-28T05:10:15.865Z,,,,58,,,
2017-12-28T05:10:25.865Z,50,,,58.2,22,,
2017-12-28T05:10:35.866Z,,,,59.3,,,
2017-12-28T05:10:45.865Z,50,,,,22.1,,
2017-12-28T05:10:55.865Z,,,,59.7,,96,
2017-12-28T05:11:05.865Z,50,,,59.8,22.2,91,
2017-12-28T05:11:15.865Z,50,,,59.6,22.4,86,
2017-12-28T05:11:25.870Z,50,,,59.5,22.4,82,
2017-12-28T05:11:35.879Z,50,,,59.4,22.5,79,
2017-12-28T05:11:45.865Z,50,,,,22.6,76,
2017-12-28T05:11:55.865Z,50,,,,22.6,73,
2017-12-28T05:12:05.865Z,50,,,59.3,22.7,70,
2017-12-28T05:12:15.866Z,50,,,59.4,22.7,67,
2017-12-28T05:12:25.865Z,50,,,,22.8,65,
2017-12-28T05:12:35.865Z,50,,,,23,61,
2017-12-28T05:12:45.868Z,50,,,59.3,23,59,
2017-12-28T05:12:55.886Z,50,,,,23.1,58,
2017-12-28T05:13:05.865Z,50,,,59.4,23.2,55,
2017-12-28T05:13:15.871Z,50,,,,23.2,52,
2017-12-28T05:13:25.865Z,50,,,59.3,23.3,50,
2017-12-28T05:13:35.865Z,50,,,,23.4,48,
2017-12-28T05:13:45.865Z,50,,,,23.6,47,
2017-12-28T05:13:55.870Z,50,,,,23.6,45,
2017-12-28T05:14:05.870Z,50,,,59.1,23.7,43,
2017-12-28T05:14:15.865Z,50,,,,23.8,,
2017-12-28T05:14:25.866Z,50,,,59.3,23.9,41,
2017-12-28T05:14:35.865Z,50,,,,23.9,39,
2017-12-28T05:14:45.867Z,50,,,59.1,24,38,
2017-12-28T05:14:55.866Z,50,,,,24.2,,
2017-12-28T05:15:05.866Z,50,,,,24.2,36,
2017-12-28T05:15:15.867Z,50,,,,24.3,,
2017-12-28T05:15:25.877Z,50,,,,24.4,35,
2017-12-28T05:15:35.896Z,50,,,,24.5,34,
2017-12-28T05:15:45.875Z,50,,,,24.5,,
2017-12-28T05:15:55.867Z,50,,,,24.7,33,
2017-12-28T05:16:05.866Z,50,,,,24.8,32,
2017-12-28T05:16:15.867Z,50,,,59,24.8,,
2017-12-28T05:16:25.868Z,50,,,59.1,24.9,31,
2017-12-28T05:16:35.865Z,50,,,,25,,
2017-12-28T05:16:45.865Z,50,,,59,25,30,
2017-12-28T05:16:55.865Z,50,,,,25.1,,
2017-12-28T05:17:05.869Z,50,,,59.1,25.3,,
2017-12-28T05:17:15.868Z,50,,,,25.3,,
2017-12-28T05:17:25.865Z,50,,,59,25.4,29,
2017-12-28T05:17:35.868Z,50,,,,25.5,,
2017-12-28T05:17:45.865Z,50,,,59.1,25.6,,
2017-12-28T05:17:55.865Z,50,,,,25.6,,
2017-12-28T05:18:05.873Z,50,,,,25.7,,
2017-12-28T05:18:15.871Z,50,,,59.3,25.7,30,
2017-12-28T05:18:25.865Z,50,,,,25.9,,
2017-12-28T05:18:35.865Z,50,,,,26,29,
2017-12-28T05:18:45.870Z,50,,,,26.1,,
2017-12-28T05:18:55.869Z,50,,,,26.1,,
2017-12-28T05:19:05.865Z,50,,,59.4,26.2,,
2017-12-28T05:19:15.865Z,50,,,,26.3,,
2017-12-28T05:19:25.870Z,50,,,,26.3,30,
2017-12-28T05:19:35.870Z,50,,,,26.5,,
2017-12-28T05:19:45.865Z,50,,,59.5,26.5,,
2017-12-28T05:19:55.870Z,50,,,,26.6,29,
2017-12-28T05:20:05.878Z,50,,,,26.7,30,
2017-12-28T05:20:15.873Z,50,,,,26.7,29,
2017-12-28T05:20:25.865Z,50,,,,26.8,,
2017-12-28T05:20:35.871Z,50,,,,26.9,,
2017-12-28T05:20:45.865Z,50,,,,26.9,,
2017-12-28T05:20:55.867Z,50,,,,27.1,30,
2017-12-28T05:21:05.873Z,50,,,,27.1,29,
2017-12-28T05:21:15.865Z,50,,,,27.2,,
2017-12-28T05:21:25.865Z,50,,,,27.3,,
2017-12-28T05:21:35.865Z,50,,,59.6,27.3,,
2017-12-28T05:21:45.864Z,50,,,,27.4,30,
2017-12-28T05:21:55.865Z,50,,,,27.5,29,
2017-12-28T05:22:05.865Z,50,,,,27.5,,
2017-12-28T05:22:15.865Z,50,,,,27.7,,
2017-12-28T05:22:25.865Z,50,,,,27.8,,
2017-12-28T05:22:35.865Z,50,,,,27.8,30,
2017-12-28T05:22:45.865Z,50,,,,27.9,29,
2017-12-28T05:22:55.865Z,50,,,59.7,27.9,,
2017-12-28T05:23:05.865Z,50,,,,28,,
2017-12-28T05:23:15.889Z,50,,,,28.1,,
2017-12-28T05:23:25.865Z,50,,,,28.1,30,
2017-12-28T05:23:35.885Z,50,,,,28.3,29,
2017-12-28T05:23:45.866Z,50,,,,28.3,,
2017-12-28T05:23:55.865Z,50,,,,28.4,,
2017-12-28T05:24:05.870Z,50,,,,28.4,30,
2017-12-28T05:24:15.865Z,50,,,59.8,28.5,29,
2017-12-28T05:24:25.870Z,50,,,,28.6,,
2017-12-28T05:24:35.865Z,50,,,,28.6,,
2017-12-28T05:24:45.865Z,50,,,,28.7,,
2017-12-28T05:24:55.865Z,50,,,,28.9,,
2017-12-28T05:25:05.865Z,50,,,,28.9,,
2017-12-28T05:25:15.865Z,50,,,,29,,
2017-12-28T05:25:25.866Z,50,59,1,59.8,29,30,0
2017-12-28T05:25:35.865Z,50,,,,29.1,,
2017-12-28T05:25:45.865Z,50,,,59.9,29.1,29,
2017-12-28T05:25:55.864Z,50,,,,29.2,,
2017-12-28T05:26:05.868Z,50,,,,29.2,,
2017-12-28T05:26:15.865Z,50,,,,29.3,,
2017-12-28T05:26:25.865Z,50,,,,29.3,,
2017-12-28T05:26:35.865Z,50,,,,29.5,,
2017-12-28T05:26:45.865Z,50,,,,29.6,,
2017-12-28T05:26:55.873Z,50,,,59.9,29.6,29,
2017-12-28T05:27:05.865Z,50,,,59.9,29.7,30,
2017-12-28T05:27:15.865Z,50,,,60,29.7,29,
2017-12-28T05:27:25.865Z,50,,,,29.8,,
2017-12-28T05:27:35.871Z,50,,,,29.8,,
2017-12-28T05:27:45.864Z,50,,,,30,,
2017-12-28T05:27:55.868Z,50,,,,30,30,
2017-12-28T05:28:05.864Z,50,,,,30.1,29,
2017-12-28T05:28:15.865Z,50,,,,30.1,,
2017-12-28T05:28:25.865Z,50,,,,30.2,,
2017-12-28T05:28:35.865Z,50,,,60.1,30.2,,
2017-12-28T05:28:45.866Z,50,,,,30.3,30,
2017-12-28T05:28:55.865Z,50,,,,30.3,29,
2017-12-28T05:29:05.866Z,50,,,,30.4,30,
2017-12-28T05:29:15.873Z,50,,,,30.4,29,
2017-12-28T05:29:25.865Z,50,,,,30.6,,
2017-12-28T05:29:35.868Z,50,,,,30.6,30,
2017-12-28T05:29:45.989Z,50,,,,30.7,29,
2017-12-28T05:29:55.866Z,50,,,,30.7,,
2017-12-28T05:30:05.865Z,50,,,,30.8,,
2017-12-28T05:30:15.868Z,50,,,60.2,30.9,,
2017-12-28T05:30:25.920Z,50,,,,30.9,30,
2017-12-28T05:30:35.869Z,50,,,,30.9,29,
2017-12-28T05:30:45.869Z,50,,,,31,30,
2017-12-28T05:30:55.865Z,50,,,,31,29,
2017-12-28T05:31:05.871Z,50,,,,31.2,,
2017-12-28T05:31:15.869Z,50,,,,31.2,,
2017-12-28T05:31:25.864Z,50,,,,31.3,30,
2017-12-28T05:31:35.864Z,50,,,60.4,31.3,29,
2017-12-28T05:31:45.864Z,50,,,,31.4,,
2017-12-28T05:31:55.865Z,50,,,,31.4,,
2017-12-28T05:32:05.869Z,50,,,,31.5,,
2017-12-28T05:32:15.864Z,50,,,,31.5,30,
2017-12-28T05:32:25.864Z,50,,,,31.6,29,
2017-12-28T05:32:35.868Z,50,,,,31.6,,
2017-12-28T05:32:45.864Z,50,,,,31.6,,
2017-12-28T05:32:55.865Z,50,,,60.5,31.8,,
2017-12-28T05:33:05.866Z,50,,,,31.8,,
2017-12-28T05:33:15.864Z,50,,,,31.9,,
2017-12-28T05:33:25.864Z,50,,,,31.9,30,
2017-12-28T05:33:35.865Z,50,,,,32,,
2017-12-28T05:33:45.866Z,50,,,,32,29,
2017-12-28T05:33:55.864Z,50,,,,32.1,,
2017-12-28T05:34:05.873Z,50,,,,32.1,,
2017-12-28T05:34:15.864Z,50,,,,32.1,30,
2017-12-28T05:34:25.883Z,50,,,60.6,32.2,,
2017-12-28T05:34:35.867Z,50,,,,32.2,29,
2017-12-28T05:34:45.878Z,50,,,,32.3,30,
2017-12-28T05:34:55.877Z,50,,,,32.3,,
2017-12-28T05:35:05.864Z,50,,,,32.3,,
2017-12-28T05:35:15.864Z,50,,,,32.4,29,
2017-12-28T05:35:25.871Z,50,,,,32.4,,
2017-12-28T05:35:35.865Z,50,,,,32.5,,
2017-12-28T05:35:45.888Z,50,,,60.7,32.5,,
2017-12-28T05:35:55.888Z,50,,,,32.6,,
2017-12-28T05:36:05.876Z,50,,,,32.6,30,
2017-12-28T05:36:15.881Z,50,,,,32.6,29,
2017-12-28T05:36:25.883Z,50,,,,32.7,,
2017-12-28T05:36:35.870Z,50,,,,32.7,,
2017-12-28T05:36:45.864Z,50,,,,32.7,,
2017-12-28T05:36:55.875Z,50,,,,32.8,,
2017-12-28T05:37:05.884Z,50,,,,32.8,30,
2017-12-28T05:37:15.871Z,50,,,,32.9,29,
2017-12-28T05:37:25.897Z,50,,,60.8,32.9,,
2017-12-28T05:37:35.884Z,50,,,,32.9,,
2017-12-28T05:37:45.864Z,50,,,,33.1,,
2017-12-28T05:37:55.864Z,50,,,,33.1,,
2017-12-28T05:38:05.864Z,50,,,,33.2,,
2017-12-28T05:38:15.864Z,50,,,,33.2,,
2017-12-28T05:38:25.864Z,50,,,,33.2,,
2017-12-28T05:38:35.864Z,50,,,,33.3,30,
2017-12-28T05:38:45.864Z,50,,,,33.3,29,
2017-12-28T05:38:55.864Z,50,,,,33.4,,
2017-12-28T05:39:05.864Z,50,,,60.9,33.4,30,
2017-12-28T05:39:15.864Z,50,,,,33.4,29,
2017-12-28T05:39:25.864Z,50,,,,33.5,,
2017-12-28T05:39:35.865Z,50,,,,33.5,,
2017-12-28T05:39:45.869Z,50,,,,33.6,,
2017-12-28T05:39:55.864Z,50,,,,33.6,,
2017-12-28T05:40:05.951Z,50,,,,33.6,,
2017-12-28T05:40:15.864Z,50,,,,33.7,30,
2017-12-28T05:40:25.864Z,50,,,61.1,33.7,29,
2017-12-28T05:40:35.879Z,50,,,61.1,33.7,,
2017-12-28T05:40:45.871Z,50,,,,33.8,30,
2017-12-28T05:40:55.864Z,50,,,,33.8,29,
2017-12-28T05:41:05.864Z,50,,,,33.8,,
2017-12-28T05:41:15.864Z,50,,,,33.9,30,
2017-12-28T05:41:25.864Z,50,,,,33.9,29,
2017-12-28T05:41:35.864Z,50,,,,33.9,,
2017-12-28T05:41:45.863Z,50,,,,34,,
2017-12-28T05:41:55.866Z,50,,,,34,,
2017-12-28T05:42:05.864Z,50,,,,34,,
2017-12-28T05:42:15.867Z,50,,,61.2,34.1,,
2017-12-28T05:42:25.879Z,50,,,,34.1,,
2017-12-28T05:42:35.889Z,50,,,,34.1,,
2017-12-28T05:42:45.864Z,50,,,,34.1,,
2017-12-28T05:42:55.864Z,50,,,,34.2,,
2017-12-28T05:43:05.863Z,50,,,,34.2,30,
2017-12-28T05:43:15.867Z,50,,,,34.2,29,
2017-12-28T05:43:25.864Z,50,,,,34.3,30,
2017-12-28T05:43:35.869Z,50,,,61.3,34.3,,
2017-12-28T05:43:45.864Z,50,,,61.2,34.3,29,
2017-12-28T05:43:55.872Z,50,,,61.3,34.4,,
2017-12-28T05:44:05.864Z,50,,,,34.4,30,
2017-12-28T05:44:15.863Z,50,,,,34.4,29,
2017-12-28T05:44:25.863Z,50,,,,34.5,,
2017-12-28T05:44:35.865Z,50,,,,34.5,,
2017-12-28T05:44:45.863Z,50,,,,34.5,,
2017-12-28T05:44:55.869Z,50,,,,34.6,30,
2017-12-28T05:45:05.863Z,50,,,,34.6,29,
2017-12-28T05:45:15.869Z,50,,,,34.6,,
2017-12-28T05:45:25.863Z,50,,,,34.6,,
2017-12-28T05:45:35.863Z,50,,,61.4,34.7,,
2017-12-28T05:45:45.869Z,50,,,,34.7,,
2017-12-28T05:45:55.864Z,50,,,,34.7,,
2017-12-28T05:46:05.863Z,50,,,,34.7,,
2017-12-28T05:46:15.863Z,50,,,,34.8,,
2017-12-28T05:46:25.868Z,50,,,,34.8,,
2017-12-28T05:46:35.864Z,50,,,,34.8,30,
2017-12-28T05:46:45.864Z,50,,,,34.9,29,
2017-12-28T05:46:55.880Z,50,,,,34.9,,
2017-12-28T05:47:05.878Z,50,,,,34.9,,
2017-12-28T05:47:15.866Z,50,,,,34.9,,
2017-12-28T05:47:25.878Z,50,,,61.5,35.1,30,
2017-12-28T05:47:35.903Z,50,,,,35.1,,
2017-12-28T05:47:45.883Z,50,,,,35.1,29,
2017-12-28T05:47:55.882Z,50,,,,35.1,,
2017-12-28T05:48:05.863Z,50,,,,35.2,,
2017-12-28T05:48:15.863Z,50,,,,35.2,,
2017-12-28T05:48:25.863Z,50,,,,35.2,,
2017-12-28T05:48:35.863Z,50,,,,35.2,,
2017-12-28T05:48:45.863Z,50,,,,35.3,30,
2017-12-28T05:48:55.863Z,50,,,,35.3,29,
2017-12-28T05:49:05.863Z,50,,,,35.3,,
2017-12-28T05:49:15.863Z,50,,,,35.3,,
2017-12-28T05:49:25.864Z,50,,,61.6,35.4,30,
2017-12-28T05:49:35.863Z,50,,,,35.4,29,
2017-12-28T05:49:45.863Z,50,,,,35.4,,
2017-12-28T05:49:55.863Z,50,,,,35.5,30,
2017-12-28T05:50:05.863Z,50,,,,35.5,,
2017-12-28T05:50:15.863Z,50,,,,35.5,29,
2017-12-28T05:50:25.864Z,50,,,,35.5,,
2017-12-28T05:50:35.864Z,50,,,,35.6,,
2017-12-28T05:50:45.863Z,50,,,,35.6,,
2017-12-28T05:50:55.863Z,50,,,,35.6,,
2017-12-28T05:51:05.863Z,50,,,,35.6,,
2017-12-28T05:51:15.881Z,50,,,,35.6,,
2017-12-28T05:51:25.863Z,50,,,61.8,35.7,30,
2017-12-28T05:51:35.864Z,50,,,,35.7,,
2017-12-28T05:51:45.869Z,50,,,,35.7,29,
2017-12-28T05:51:55.868Z,50,,,,35.7,30,
2017-12-28T05:52:05.899Z,50,,,,35.7,29,
2017-12-28T05:52:15.868Z,50,,,,35.8,,
