Time,HwTSet,PrimTSet,PrimT,ActPow,ChActive,HwTOutlet,HwActive
2017-11-11T06:45:33.677Z,52,,,,,23.3,
2017-11-11T06:45:43.677Z,52,,,,,23.3,
2017-11-11T06:45:53.677Z,52,,,,,23.3,
2017-11-11T06:46:23.676Z,52,,,,,23.3,
2017-11-11T06:46:33.678Z,52,,,,,23.3,
2017-11-11T06:46:43.676Z,,,32.5,,,,
2017-11-11T06:46:53.676Z,52,,,,,23.3,
2017-11-11T06:47:23.676Z,52,,,,,23.3,
2017-11-11T06:47:33.677Z,52,,,,,23.3,
2017-11-11T06:47:43.676Z,52,,,,,23.3,
2017-11-11T06:47:53.726Z,52,,,,,23.3,
2017-11-11T06:48:23.676Z,52,,,,,23.3,
2017-11-11T06:48:33.676Z,52,,,,,23.3,
2017-11-11T06:48:53.676Z,52,,,,,23.3,
2017-11-11T06:49:23.676Z,52,,,,,23.3,
2017-11-11T06:49:33.677Z,52,,,,,23.3,
2017-11-11T06:49:43.677Z,52,,32.4,,,23.3,
2017-11-11T06:49:53.676Z,52,,,,,23.3,
2017-11-11T06:50:23.676Z,52,,,,,23.3,
2017-11-11T06:50:33.677Z,52,,,,,23.3,
2017-11-11T06:50:43.676Z,52,,,,,23.3,
2017-11-11T06:50:53.676Z,52,,,,,23.3,
2017-11-11T06:51:23.676Z,52,,,,,23.3,
2017-11-11T06:51:33.676Z,52,,,,,23.3,
2017-11-11T06:51:43.677Z,52,,,,,23.3,
2017-11-11T06:51:53.678Z,52,,,,,23.2,
2017-11-11T06:52:23.676Z,52,,,,,23.2,
2017-11-11T06:52:33.677Z,52,,,,,23.2,
2017-11-11T06:52:43.676Z,52,,,,,23.2,
2017-11-11T06:52:53.676Z,52,,,,,23.2,
2017-11-11T06:53:03.676Z,,,32.3,,,,
2017-11-11T06:53:23.677Z,52,,,,,23.2,
2017-11-11T06:53:33.677Z,52,,,,,23.2,
2017-11-11T06:53:43.676Z,52,,,,,23.2,
2017-11-11T06:53:53.677Z,52,,,,,23.2,
2017-11-11T06:54:23.676Z,52,,,,,23.2,
2017-11-11T06:54:33.814Z,52,,,,,23.2,
2017-11-11T06:54:53.676Z,52,,,,,23.2,
2017-11-11T06:55:23.676Z,52,,,,,23.2,
2017-11-11T06:55:33.676Z,52,,,,,23.2,
2017-11-11T06:55:43.676Z,52,,,,,23.2,
2017-11-11T06:55:53.676Z,52,,,,,23.2,
2017-11-11T06:56:03.677Z,,,32.2,,,,
2017-11-11T06:56:23.676Z,52,,,,,23.2,
2017-11-11T06:56:33.677Z,52,,,,,23.2,
2017-11-11T06:56:43.677Z,52,,,,,23.2,
2017-11-11T06:56:53.677Z,52,,,,,23.2,
2017-11-11T06:57:23.676Z,52,,,,,23.2,
2017-11-11T06:57:33.677Z,52,,,,,23.2,
2017-11-11T06:57:53.676Z,52,,,,,23.2,
2017-11-11T06:58:23.676Z,52,,,,,23.2,
2017-11-11T06:58:33.677Z,52,,,,,23.2,
2017-11-11T06:58:43.677Z,52,,,,,23.2,
2017-11-11T06:58:53.676Z,52,,,,,23.2,
2017-11-11T06:59:03.676Z,,,32.1,,,,
2017-11-11T06:59:23.676Z,52,,,,,23.2,
2017-11-11T06:59:33.676Z,52,,,,,23.2,
2017-11-11T06:59:43.676Z,52,,,,,23.2,
2017-11-11T06:59:53.676Z,52,,,,,23.2,
2017-11-11T07:00:23.676Z,52,,,,,23.2,
2017-11-11T07:00:33.676Z,52,,,,,23.2,
2017-11-11T07:00:43.676Z,52,,,,,23.2,
2017-11-11T07:00:53.676Z,52,,,,,23.2,
2017-11-11T07:01:23.676Z,52,,,,,23.2,
2017-11-11T07:01:33.676Z,52,,,,,23.2,
2017-11-11T07:01:43.676Z,52,,,,,23.2,
2017-11-11T07:01:53.676Z,52,,,,,23.2,
2017-11-11T07:02:23.681Z,52,,32,,,23.2,
2017-11-11T07:02:33.677Z,52,,,,,23.2,
2017-11-11T07:02:43.682Z,52,,,,,23.2,
2017-11-11T07:02:53.681Z,52,,,,,23.2,
2017-11-11T07:03:23.676Z,52,,,,,23.2,
2017-11-11T07:03:33.676Z,52,,,,,23.2,
2017-11-11T07:03:53.676Z,52,,,,,23.2,
2017-11-11T07:04:23.676Z,52,,,,,23.2,
2017-11-11T07:04:33.676Z,52,,,,,23.2,
2017-11-11T07:04:43.701Z,52,,,,,23.2,
2017-11-11T07:04:53.676Z,52,,,,,23.2,
2017-11-11T07:05:13.677Z,52,,32,,,23.2,
2017-11-11T07:05:23.676Z,52,,31.9,,,23.2,
2017-11-11T07:05:33.676Z,,,31.9,,,,
2017-11-11T07:05:43.676Z,52,,,,,23.2,
2017-11-11T07:06:03.676Z,52,,,,,23.2,
2017-11-11T07:06:23.676Z,52,,,,,23.2,
2017-11-11T07:06:33.676Z,52,,,,,23.2,
2017-11-11T07:06:43.676Z,52,,,,,23.2,
2017-11-11T07:06:53.676Z,52,,,,,23.2,
2017-11-11T07:07:23.695Z,52,,,,,23.2,
2017-11-11T07:07:33.676Z,52,,,,,23.2,
2017-11-11T07:07:43.676Z,52,,,,,23.2,
2017-11-11T07:07:53.681Z,52,,,,,23.1,
2017-11-11T07:08:23.676Z,52,,,,,23.2,
2017-11-11T07:08:33.676Z,52,,,,,23.2,
2017-11-11T07:08:43.676Z,52,,31.8,,,23.1,
2017-11-11T07:08:53.676Z,52,,,,,23.1,
2017-11-11T07:09:23.676Z,52,,,,,23.1,
2017-11-11T07:09:34.273Z,52,,,,,23.1,
2017-11-11T07:09:53.676Z,52,,,,,23.1,
2017-11-11T07:10:23.676Z,52,,,,,23.1,
2017-11-11T07:10:33.676Z,52,,,,,23.1,
2017-11-11T07:10:43.676Z,52,,,,,23.1,
2017-11-11T07:10:53.676Z,52,,,,,23.1,
2017-11-11T07:11:23.675Z,52,,,,,23.1,
2017-11-11T07:11:33.676Z,52,,,,,23.1,
2017-11-11T07:11:43.675Z,52,,,,,23.1,
2017-11-11T07:11:53.676Z,52,,,,,23.1,
2017-11-11T07:12:03.675Z,,,31.7,,,,
2017-11-11T07:12:23.675Z,52,,,,,23.1,
2017-11-11T07:12:33.676Z,52,,,,,23.1,
2017-11-11T07:12:43.676Z,52,,,,,23.1,
2017-11-11T07:12:53.676Z,52,,,,,23.1,
2017-11-11T07:13:23.675Z,52,,,,,23.1,
2017-11-11T07:13:33.676Z,52,,,,,23.1,
2017-11-11T07:13:53.676Z,52,,,,,23.1,
2017-11-11T07:14:23.676Z,52,,,,,23.1,
2017-11-11T07:14:33.691Z,52,,,,,23.1,
2017-11-11T07:14:43.675Z,52,,,,,23.1,
2017-11-11T07:14:53.676Z,52,,,,,23.1,
2017-11-11T07:15:23.675Z,52,,,,,23.1,
2017-11-11T07:15:33.675Z,52,,31.6,,,23.1,
2017-11-11T07:15:43.676Z,52,,,,,23.1,
2017-11-11T07:15:53.675Z,52,,,,,23.1,
2017-11-11T07:16:23.675Z,52,,,,,23.1,
2017-11-11T07:16:33.681Z,52,,,,,23.1,
2017-11-11T07:16:53.675Z,52,,,,,23.1,
2017-11-11T07:17:23.675Z,52,,,,,23.1,
2017-11-11T07:17:33.675Z,52,,,,,23.1,
2017-11-11T07:17:43.675Z,52,,,,,23.1,
2017-11-11T07:17:53.676Z,52,,,,,23.1,
2017-11-11T07:18:23.675Z,52,,,,,23.1,
2017-11-11T07:18:33.676Z,52,,,,,23.1,
2017-11-11T07:18:43.676Z,52,,,,,23.1,
2017-11-11T07:18:53.675Z,52,,,,,23.1,
2017-11-11T07:19:03.679Z,,,31.5,,,,
2017-11-11T07:19:23.675Z,52,,,,,23.1,
2017-11-11T07:19:33.679Z,52,,,,,23.1,
2017-11-11T07:19:43.679Z,52,,,,,23.1,
2017-11-11T07:19:53.676Z,52,,,,,23.1,
2017-11-11T07:20:23.675Z,52,,,,,23.1,
2017-11-11T07:20:33.676Z,52,,,,,23.1,
2017-11-11T07:20:43.681Z,52,,,,,23.1,
2017-11-11T07:20:53.762Z,52,,,,,23.1,
2017-11-11T07:21:23.675Z,52,,,,,23.1,
2017-11-11T07:21:34.179Z,52,,,,,23.1,
2017-11-11T07:21:43.675Z,52,,,,,23.1,
2017-11-11T07:21:53.676Z,52,,,,,23.1,
2017-11-11T07:22:03.675Z,,,31.4,,,,
2017-11-11T07:22:23.675Z,52,,31.5,,,23.1,
2017-11-11T07:22:33.680Z,52,,31.4,,,23.1,
2017-11-11T07:22:43.675Z,52,5,31.4,0,0,23.1,0
2017-11-11T07:22:53.678Z,52,,,,,23.1,
2017-11-11T07:23:23.676Z,52,,,,,23.1,
2017-11-11T07:23:33.676Z,52,,,,,23,
2017-11-11T07:23:53.677Z,52,,,,,23,
2017-11-11T07:24:23.675Z,52,,,,,23.1,
2017-11-11T07:24:33.676Z,52,,,,,23.1,
2017-11-11T07:24:43.676Z,52,,,,,23.1,
2017-11-11T07:24:53.675Z,52,,,,,23,
2017-11-11T07:25:23.678Z,52,,,,,23,
2017-11-11T07:25:33.676Z,52,,,,,23.1,
2017-11-11T07:25:43.675Z,,,31.3,,,,
2017-11-11T07:25:53.675Z,52,,,,,23,
2017-11-11T07:26:23.675Z,52,,,,,23,
2017-11-11T07:26:33.676Z,52,,,,,23,
2017-11-11T07:26:43.677Z,52,,,,,23,
2017-11-11T07:26:53.675Z,52,,,,,23,
2017-11-11T07:27:23.675Z,52,,,,,23,
2017-11-11T07:27:33.676Z,52,,,,,23,
2017-11-11T07:27:43.675Z,52,,,,,23,
2017-11-11T07:27:53.675Z,52,,,,,23,
2017-11-11T07:28:23.675Z,52,,,,,23,
2017-11-11T07:28:33.675Z,52,,,,,23,
2017-11-11T07:28:43.677Z,52,,,,,23,
2017-11-11T07:28:53.675Z,52,,,,,23,
2017-11-11T07:29:03.676Z,,,31.2,,,,
2017-11-11T07:29:23.675Z,52,,31.3,,,23,
2017-11-11T07:29:33.676Z,52,,31.2,,,23,
2017-11-11T07:29:43.675Z,52,,,,,23,
2017-11-11T07:29:53.675Z,52,,,,,23,
2017-11-11T07:30:23.675Z,52,,,,,23,
2017-11-11T07:30:33.675Z,52,,,,,23,
2017-11-11T07:30:43.675Z,52,,,,,23,
2017-11-11T07:30:53.675Z,52,,,,,23,
2017-11-11T07:31:23.677Z,52,,,,,23,
2017-11-11T07:31:33.675Z,52,,,,,23,
2017-11-11T07:31:43.675Z,52,,,,,23,
2017-11-11T07:31:53.675Z,52,,,,,23,
2017-11-11T07:32:23.675Z,52,,,,,23,
2017-11-11T07:32:33.676Z,52,,,,,23,
2017-11-11T07:32:53.675Z,52,,,,,23,
2017-11-11T07:33:03.675Z,,,31.1,,,,
2017-11-11T07:33:23.675Z,52,,,,,23,
2017-11-11T07:33:33.676Z,52,,,,,23,
2017-11-11T07:33:43.675Z,52,,,,,23,
2017-11-11T07:33:53.676Z,52,,,,,23,
2017-11-11T07:34:23.675Z,52,,,,,23,
2017-11-11T07:34:33.676Z,52,,,,,23,
2017-11-11T07:34:53.681Z,52,,,,,23,
2017-11-11T07:35:23.675Z,52,,,,,23,
2017-11-11T07:35:33.678Z,52,,,,,23,
2017-11-11T07:35:43.675Z,52,,,,,23,
2017-11-11T07:35:53.675Z,,,31.1,,,,
2017-11-11T07:36:03.706Z,52,,31.1,,,23,
2017-11-11T07:36:13.701Z,52,,31.1,,,23,
2017-11-11T07:36:23.675Z,,,30.9,,,,
2017-11-11T07:36:33.675Z,52,,30.9,,,23,
2017-11-11T07:36:43.675Z,52,,,,,23,
2017-11-11T07:37:03.678Z,52,,,,,23,
2017-11-11T07:37:23.675Z,52,,,,,23,
2017-11-11T07:37:33.679Z,52,,,,,23,
2017-11-11T07:37:53.675Z,52,,,,,23,
2017-11-11T07:38:23.679Z,52,,,,,23,
2017-11-11T07:38:33.675Z,52,,,,,23,
2017-11-11T07:38:43.679Z,52,,,,,23,
2017-11-11T07:38:53.675Z,52,,,,,23,
2017-11-11T07:39:23.677Z,52,,,,,23,
2017-11-11T07:39:33.675Z,52,,,,,23,
2017-11-11T07:39:43.675Z,52,,30.8,,,23,
2017-11-11T07:39:53.675Z,52,,,,,23,
2017-11-11T07:40:23.675Z,52,,,,,23,
2017-11-11T07:40:33.675Z,52,,,,,22.8,
2017-11-11T07:40:43.680Z,52,,,,,23,
2017-11-11T07:40:53.675Z,52,,,,,23,
2017-11-11T07:41:23.675Z,52,,,,,22.8,
2017-11-11T07:41:33.675Z,52,,,,,22.8,
2017-11-11T07:41:43.675Z,52,,,,,23,
2017-11-11T07:41:53.675Z,52,,,,,22.8,
2017-11-11T07:42:23.676Z,52,,,,,22.8,
2017-11-11T07:42:33.674Z,52,,,,,22.8,
2017-11-11T07:42:43.678Z,52,,,,,22.8,
2017-11-11T07:42:53.676Z,52,,,,,22.8,
2017-11-11T07:43:23.676Z,52,,30.7,,,22.8,
2017-11-11T07:43:33.680Z,52,,30.8,,,22.8,
2017-11-11T07:43:43.680Z,52,,30.7,,,22.8,
2017-11-11T07:43:53.675Z,52,,,,,22.8,
2017-11-11T07:44:23.674Z,52,,,,,22.8,
2017-11-11T07:44:33.675Z,52,,,,,22.8,
2017-11-11T07:44:43.731Z,52,,,,,22.8,
2017-11-11T07:44:53.675Z,52,,,,,22.8,
2017-11-11T07:45:23.675Z,52,,,,,22.8,
2017-11-11T07:45:33.675Z,52,,,,,22.8,
2017-11-11T07:45:43.675Z,52,,,,,22.8,
2017-11-11T07:45:53.674Z,52,,,,,22.8,
2017-11-11T07:46:23.675Z,52,,,,,22.8,
2017-11-11T07:46:33.675Z,52,,,,,22.8,
2017-11-11T07:46:43.675Z,52,,,,,22.8,
2017-11-11T07:46:53.675Z,52,,,,,22.8,
2017-11-11T07:47:23.675Z,52,,30.6,,,22.8,
2017-11-11T07:47:33.675Z,52,,,,,22.8,
2017-11-11T07:47:43.676Z,52,,,,,22.8,
2017-11-11T07:47:53.674Z,52,,,,,22.8,
2017-11-11T07:48:23.675Z,52,,,,,22.8,
2017-11-11T07:48:33.675Z,52,,,,,22.8,
2017-11-11T07:48:43.675Z,52,,,,,22.8,
2017-11-11T07:48:53.675Z,52,,,,,22.8,
2017-11-11T07:49:23.675Z,52,,,,,22.8,
2017-11-11T07:49:33.675Z,52,,,,,22.8,
2017-11-11T07:49:43.674Z,52,,,,,22.8,
2017-11-11T07:49:53.675Z,52,,,,,22.8,
2017-11-11T07:50:23.674Z,52,,,,,22.8,
2017-11-11T07:50:33.675Z,52,,,,,22.8,
2017-11-11T07:50:43.675Z,52,,30.5,,,22.8,
2017-11-11T07:50:53.675Z,52,,,,,22.8,
2017-11-11T07:51:03.680Z,,,30.6,,,,
2017-11-11T07:51:23.675Z,52,,30.5,,,22.8,
2017-11-11T07:51:33.680Z,52,,,,,22.8,
2017-11-11T07:51:43.707Z,52,,,,,22.8,
2017-11-11T07:51:53.675Z,52,,,,,22.8,
2017-11-11T07:52:23.675Z,52,,,,,22.8,
2017-11-11T07:52:33.675Z,52,,,,,22.8,
2017-11-11T07:52:43.675Z,52,,,,,22.8,
2017-11-11T07:52:53.675Z,52,,,,,22.8,
2017-11-11T07:53:23.674Z,52,,,,,22.8,
2017-11-11T07:53:33.675Z,52,,,,,22.8,
2017-11-11T07:53:43.677Z,52,,,,,22.8,
2017-11-11T07:53:53.675Z,52,,,,,22.8,
2017-11-11T07:54:23.675Z,52,,,,,22.8,
2017-11-11T07:54:33.676Z,52,,,,,22.8,
2017-11-11T07:54:43.675Z,52,,30.4,,,22.8,
2017-11-11T07:54:53.676Z,52,,,,,22.8,
2017-11-11T07:55:23.675Z,52,,30.4,,,22.8,
2017-11-11T07:55:33.674Z,52,,,,,22.8,
2017-11-11T07:55:43.674Z,52,,,,,22.8,
2017-11-11T07:55:53.678Z,52,,,,,22.8,
2017-11-11T07:56:23.677Z,52,,,,,22.8,
2017-11-11T07:56:33.675Z,52,,,,,22.8,
2017-11-11T07:56:43.678Z,52,,,,,22.7,
2017-11-11T07:56:53.674Z,52,,,,,22.8,
2017-11-11T07:57:23.677Z,52,,,,,22.8,
2017-11-11T07:57:33.678Z,52,,,,,22.8,
2017-11-11T07:57:43.675Z,52,,,,,22.8,
2017-11-11T07:57:53.675Z,52,,,,,22.8,
2017-11-11T07:58:23.679Z,52,,30.3,,,22.8,
2017-11-11T07:58:33.674Z,52,,30.4,,,22.7,
2017-11-11T07:58:43.678Z,52,,30.4,,,22.7,
2017-11-11T07:58:53.674Z,52,,,,,22.7,
2017-11-11T07:59:03.694Z,,,30.3,,,,
2017-11-11T07:59:23.674Z,52,,,,,22.7,
2017-11-11T07:59:33.675Z,52,,,,,22.7,
2017-11-11T07:59:43.679Z,52,,,,,22.7,
2017-11-11T07:59:53.679Z,52,,,,,22.7,
2017-11-11T08:00:23.674Z,52,,,,,22.7,
2017-11-11T08:00:33.675Z,52,,,,,22.7,
2017-11-11T08:00:43.674Z,52,,,,,22.7,
2017-11-11T08:00:53.675Z,52,,,,,22.7,
2017-11-11T08:01:23.675Z,52,,,,,22.7,
2017-11-11T08:01:33.674Z,52,,,,,22.7,
2017-11-11T08:01:43.675Z,52,,,,,22.7,
2017-11-11T08:01:53.674Z,52,,,,,22.7,
2017-11-11T08:02:23.674Z,52,,,,,22.7,
2017-11-11T08:02:33.675Z,52,,,,,22.7,
2017-11-11T08:02:43.680Z,52,,30.2,,,22.7,
2017-11-11T08:02:53.674Z,52,,,,,22.7,
2017-11-11T08:03:03.674Z,,,30.3,,,,
2017-11-11T08:03:23.674Z,52,,30.2,,,22.7,
2017-11-11T08:03:33.674Z,52,,,,,22.7,
2017-11-11T08:03:43.674Z,52,,,,,22.7,
2017-11-11T08:03:53.676Z,52,,,,,22.7,
2017-11-11T08:04:23.674Z,52,,,,,22.7,
2017-11-11T08:04:33.679Z,52,,,,,22.7,
2017-11-11T08:04:43.674Z,52,,,,,22.7,
2017-11-11T08:04:53.674Z,52,,,,,22.7,
2017-11-11T08:05:23.674Z,52,,,,,22.7,
2017-11-11T08:05:33.674Z,52,,,,,22.7,
2017-11-11T08:05:43.674Z,52,,,,,22.7,
2017-11-11T08:05:53.674Z,52,,,,,22.7,
2017-11-11T08:06:23.674Z,52,,30.2,,,22.7,
2017-11-11T08:06:33.674Z,52,,30.1,,,22.7,
2017-11-11T08:06:43.675Z,52,,,,,22.7,
2017-11-11T08:06:53.733Z,52,,,,,22.7,
2017-11-11T08:07:23.707Z,52,,,,,22.7,
2017-11-11T08:07:33.688Z,52,,,,,22.7,
2017-11-11T08:07:43.675Z,52,,,,,22.7,
2017-11-11T08:07:53.674Z,52,,,,,22.7,
2017-11-11T08:08:23.674Z,52,,,,,22.7,
2017-11-11T08:08:33.675Z,52,,,,,22.7,
2017-11-11T08:08:43.674Z,52,,,,,22.7,
2017-11-11T08:08:53.674Z,52,,,,,22.7,
2017-11-11T08:09:23.678Z,52,,,,,22.7,
2017-11-11T08:09:33.676Z,52,,,,,22.7,
2017-11-11T08:09:43.674Z,52,,,,,22.7,
2017-11-11T08:09:53.674Z,52,,,,,22.7,
2017-11-11T08:10:23.674Z,52,,30,,,22.7,
2017-11-11T08:10:33.675Z,52,,,,,22.7,
2017-11-11T08:10:43.674Z,52,,,,,22.7,
2017-11-11T08:10:53.674Z,52,,,,,22.7,
2017-11-11T08:11:23.674Z,52,,,,,22.7,
2017-11-11T08:11:33.675Z,52,,,,,22.7,
2017-11-11T08:11:43.674Z,52,,,,,22.7,
2017-11-11T08:11:53.674Z,52,,,,,22.7,
2017-11-11T08:12:23.674Z,52,,,,,22.7,
2017-11-11T08:12:33.675Z,52,,,,,22.7,
2017-11-11T08:12:43.676Z,52,,,,,22.7,
2017-11-11T08:12:53.675Z,52,,,,,22.7,
2017-11-11T08:13:23.675Z,52,,,,,22.7,
2017-11-11T08:13:33.675Z,52,,,,,22.7,
2017-11-11T08:13:43.674Z,52,,29.9,,,22.7,
2017-11-11T08:13:53.674Z,52,,30,,,22.7,
2017-11-11T08:14:03.674Z,52,,30,,,22.7,
2017-11-11T08:14:13.674Z,52,,29.9,,,22.7,
2017-11-11T08:14:23.674Z,52,,29.9,,,22.7,
2017-11-11T08:14:43.674Z,52,,,,,22.7,
2017-11-11T08:14:58.582Z,52,,,,,22.7,
2017-11-11T08:15:23.674Z,52,,,,,22.7,
2017-11-11T08:15:33.677Z,52,,,,,22.7,
2017-11-11T08:15:43.677Z,52,,,,,22.7,
2017-11-11T08:15:53.678Z,52,,,,,22.7,
2017-11-11T08:16:23.678Z,52,,,,,22.7,
2017-11-11T08:16:33.674Z,52,,,,,22.7,
2017-11-11T08:16:43.674Z,52,,,,,22.7,
2017-11-11T08:16:53.678Z,52,,,,,22.7,
2017-11-11T08:17:23.674Z,52,,,,,22.7,
2017-11-11T08:17:33.675Z,52,,,,,22.6,
2017-11-11T08:17:43.679Z,52,,,,,22.7,
2017-11-11T08:17:53.675Z,52,,,,,22.6,
2017-11-11T08:18:23.674Z,52,,29.8,,,22.7,
2017-11-11T08:18:33.674Z,52,,29.9,,,22.7,
2017-11-11T08:18:43.675Z,52,,29.8,,,22.6,
2017-11-11T08:18:53.674Z,52,,,,,22.6,
2017-11-11T08:19:03.675Z,52,,,,,22.6,
2017-11-11T08:19:23.685Z,52,,,,,22.6,
2017-11-11T08:19:33.674Z,52,,,,,22.6,
2017-11-11T08:19:43.674Z,52,,,,,22.6,
2017-11-11T08:19:53.674Z,52,,,,,22.6,
2017-11-11T08:20:03.674Z,52,,,,,22.6,
2017-11-11T08:20:23.674Z,52,,,,,22.6,
2017-11-11T08:20:33.674Z,52,,,,,22.6,
2017-11-11T08:20:43.674Z,52,,,,,22.6,
2017-11-11T08:20:53.674Z,52,,,,,22.6,
2017-11-11T08:21:03.674Z,52,,,,,22.6,
2017-11-11T08:21:23.675Z,52,,,,,22.6,
2017-11-11T08:21:33.674Z,52,,,,,22.6,
2017-11-11T08:21:43.674Z,52,,,,,22.6,
2017-11-11T08:21:53.674Z,52,,,,,22.6,
2017-11-11T08:22:03.676Z,52,,29.6,,,22.6,
2017-11-11T08:22:23.674Z,52,,29.8,,,22.6,
2017-11-11T08:22:33.674Z,52,,29.6,,,22.6,
2017-11-11T08:22:43.674Z,52,,29.6,,,22.6,
2017-11-11T08:22:53.674Z,52,5,29.6,0,0,22.6,0
2017-11-11T08:23:03.711Z,52,,,,,22.6,
2017-11-11T08:23:23.674Z,52,,,,,22.6,
2017-11-11T08:23:33.674Z,52,,,,,22.6,
2017-11-11T08:23:43.674Z,52,,,,,22.6,
2017-11-11T08:23:53.674Z,52,,,,,22.6,
2017-11-11T08:24:03.674Z,52,,,,,22.6,
2017-11-11T08:24:23.674Z,52,,,,,22.6,
2017-11-11T08:24:33.676Z,52,,,,,22.6,
2017-11-11T08:24:43.674Z,52,,,,,22.6,
2017-11-11T08:24:53.674Z,52,,,,,22.6,
2017-11-11T08:25:03.674Z,52,,,,,22.6,
2017-11-11T08:25:23.674Z,52,,,,,22.6,
2017-11-11T08:25:33.674Z,52,,,,,22.6,
2017-11-11T08:25:43.674Z,52,,,,,22.6,
2017-11-11T08:25:53.674Z,52,,,,,22.6,
2017-11-11T08:26:03.674Z,52,,,,,22.6,
2017-11-11T08:26:23.674Z,52,,,,,22.6,
2017-11-11T08:26:33.680Z,52,,,,,22.6,
2017-11-11T08:26:43.674Z,52,,29.5,,,22.6,
2017-11-11T08:26:53.674Z,,,29.6,,,,
2017-11-11T08:27:03.674Z,52,,29.5,,,22.6,
2017-11-11T08:27:23.674Z,52,,,,,22.6,
2017-11-11T08:27:33.674Z,52,,,,,22.6,
2017-11-11T08:27:43.680Z,52,,,,,22.6,
2017-11-11T08:28:03.674Z,52,,,,,22.6,
2017-11-11T08:28:23.676Z,52,,,,,22.6,
2017-11-11T08:28:43.678Z,52,,,,,22.6,
2017-11-11T08:28:53.674Z,52,,,,,22.6,
2017-11-11T08:29:03.673Z,52,,,,,22.6,
2017-11-11T08:29:23.674Z,52,,,,,22.6,
2017-11-11T08:29:43.673Z,52,,,,,22.6,
2017-11-11T08:29:53.675Z,52,,,,,22.6,
2017-11-11T08:30:03.674Z,52,,,,,22.6,
2017-11-11T08:30:23.674Z,52,,,,,22.6,
2017-11-11T08:30:43.674Z,52,,,,,22.6,
2017-11-11T08:30:53.674Z,,,29.4,,,,
2017-11-11T08:31:03.674Z,52,,,,,22.6,
2017-11-11T08:31:13.674Z,,,29.5,,,,
2017-11-11T08:31:33.674Z,52,,29.4,,,22.6,
2017-11-11T08:31:43.674Z,52,,,,,22.6,
2017-11-11T08:32:03.673Z,52,,,,,22.6,
2017-11-11T08:32:23.687Z,52,,,,,22.6,
2017-11-11T08:32:43.680Z,52,,,,,22.6,
2017-11-11T08:33:03.691Z,52,,,,,22.6,
2017-11-11T08:33:23.676Z,52,,,,,22.6,
2017-11-11T08:33:43.674Z,52,,,,,22.6,
2017-11-11T08:33:53.677Z,52,,,,,22.6,
2017-11-11T08:34:03.680Z,52,,,,,22.6,
2017-11-11T08:34:23.677Z,52,,,,,22.6,
2017-11-11T08:34:43.678Z,52,,,,,22.5,
2017-11-11T08:35:03.678Z,52,,,,,22.6,
2017-11-11T08:35:23.674Z,52,,,,,22.6,
2017-11-11T08:35:33.673Z,,,29.3,,,,
2017-11-11T08:35:43.674Z,52,,29.3,,,22.6,
2017-11-11T08:35:53.673Z,52,,,,,22.6,
2017-11-11T08:36:03.674Z,52,,,,,22.6,
2017-11-11T08:36:23.674Z,52,,,,,22.6,
2017-11-11T08:36:43.675Z,52,,,,,22.5,
2017-11-11T08:36:53.674Z,52,,,,,22.5,
2017-11-11T08:37:03.678Z,52,,,,,22.5,
2017-11-11T08:37:33.673Z,52,,,,,22.5,
2017-11-11T08:37:43.674Z,52,,,,,22.5,
2017-11-11T08:38:03.673Z,52,,,,,22.5,
2017-11-11T08:38:33.674Z,52,,,,,22.5,
2017-11-11T08:38:43.715Z,52,,,,,22.5,
2017-11-11T08:38:53.715Z,52,,,,,22.5,
2017-11-11T08:39:03.691Z,52,,,,,22.5,
2017-11-11T08:39:33.675Z,52,,29.2,,,22.5,
2017-11-11T08:39:43.674Z,52,,29.3,,,22.5,
2017-11-11T08:39:53.679Z,,,29.2,,,,
2017-11-11T08:40:03.673Z,52,,,,,22.5,
2017-11-11T08:40:33.674Z,52,,,,,22.5,
2017-11-11T08:40:43.674Z,52,,,,,22.5,
2017-11-11T08:40:53.673Z,52,,,,,22.5,
2017-11-11T08:41:03.673Z,52,,,,,22.5,
2017-11-11T08:41:33.673Z,52,,,,,22.5,
2017-11-11T08:41:43.674Z,52,,,,,22.5,
2017-11-11T08:42:03.680Z,52,,,,,22.5,
2017-11-11T08:42:33.679Z,52,,,,,22.5,
2017-11-11T08:42:43.673Z,52,,,,,22.5,
2017-11-11T08:43:05.950Z,52,,,,,22.5,
2017-11-11T08:43:33.674Z,52,,,,,22.5,
2017-11-11T08:43:43.675Z,52,,,,,22.5,
2017-11-11T08:44:03.673Z,52,,,,,22.5,
2017-11-11T08:44:33.673Z,52,,29.2,,,22.5,
2017-11-11T08:44:43.674Z,52,,29,,,22.5,
2017-11-11T08:44:53.673Z,52,,,,,22.5,
2017-11-11T08:45:03.673Z,52,,,,,22.5,
2017-11-11T08:45:33.673Z,52,,,,,22.5,
2017-11-11T08:45:43.673Z,52,,,,,22.5,
2017-11-11T08:46:03.674Z,52,,,,,22.5,
2017-11-11T08:46:33.674Z,52,,,,,22.5,
2017-11-11T08:46:43.674Z,52,,,,,22.5,
2017-11-11T08:46:53.679Z,52,,,,,22.5,
2017-11-11T08:47:03.675Z,52,,,,,22.5,
2017-11-11T08:47:23.684Z,52,,,,,22.5,
2017-11-11T08:47:33.673Z,52,,,,,22.5,
2017-11-11T08:47:43.674Z,52,,29,,,22.5,
2017-11-11T08:47:53.673Z,,,28.9,,,,
