Time,ActPow,ChActive,PrimTSet,PrimT,HwTOutlet,HwTSet,HwActive
2018-01-14T05:48:41.347Z,30,,,35.6,28.5,50,
2018-01-14T05:48:51.347Z,29,,,36,28.5,50,
2018-01-14T05:49:01.347Z,,,,,28.5,50,
2018-01-14T05:49:11.347Z,30,,,36.3,28.5,50,
2018-01-14T05:49:21.347Z,,,,36.5,28.5,50,
2018-01-14T05:49:31.347Z,29,,,36.6,28.5,50,
2018-01-14T05:49:41.347Z,,,,36.9,28.5,50,
2018-01-14T05:49:51.347Z,30,,,37.1,28.5,50,
2018-01-14T05:50:01.347Z,,,,37.3,28.5,50,
2018-01-14T05:50:11.347Z,,,,37.5,28.5,50,
2018-01-14T05:50:21.347Z,29,,,37.6,28.5,50,
2018-01-14T05:50:31.347Z,,,,37.8,28.5,50,
2018-01-14T05:50:41.384Z,30,,,38,28.5,50,
2018-01-14T05:50:51.347Z,,,,38.1,28.5,50,
2018-01-14T05:51:01.347Z,29,,,38.3,28.5,50,
2018-01-14T05:51:11.348Z,,,,38.4,28.5,50,
2018-01-14T05:51:21.347Z,30,,,38.6,28.5,50,
2018-01-14T05:51:31.347Z,,,,38.7,28.5,50,
2018-01-14T05:51:41.347Z,29,,,39.1,28.5,50,
2018-01-14T05:51:51.347Z,,,,,28.5,50,
2018-01-14T05:52:01.347Z,,,,39.3,28.5,50,
2018-01-14T05:52:11.347Z,,,,39.5,28.5,50,
2018-01-14T05:52:21.347Z,30,,,39.6,28.5,50,
2018-01-14T05:52:31.347Z,29,,,39.8,28.5,50,
2018-01-14T05:52:41.347Z,,,,40,28.5,50,
2018-01-14T05:52:51.347Z,,,,40.1,28.5,50,
2018-01-14T05:53:01.347Z,,,,40.3,28.5,50,
2018-01-14T05:53:11.347Z,30,,,40.5,28.6,50,
2018-01-14T05:53:21.347Z,29,,,40.6,28.6,50,
2018-01-14T05:53:31.347Z,,,,40.8,28.6,50,
2018-01-14T05:53:41.348Z,30,,,41,28.6,50,
2018-01-14T05:53:51.347Z,,,,41.1,28.6,50,
2018-01-14T05:54:01.347Z,29,,,41.3,28.6,50,
2018-01-14T05:54:11.347Z,30,,,41.4,28.6,50,
2018-01-14T05:54:21.347Z,,,,41.5,28.6,50,
2018-01-14T05:54:31.347Z,29,,,41.7,28.6,50,
2018-01-14T05:54:41.347Z,,,,42,28.6,50,
2018-01-14T05:54:51.347Z,,,,,28.7,50,
2018-01-14T05:55:01.347Z,,,,42.2,28.7,50,
2018-01-14T05:55:11.347Z,,,,42.3,28.7,50,
2018-01-14T05:55:21.346Z,,,,42.6,28.7,50,
2018-01-14T05:55:31.347Z,,,,42.7,28.7,50,
2018-01-14T05:55:41.347Z,,,,42.9,28.7,50,
2018-01-14T05:55:51.347Z,,,,43,28.7,50,
2018-01-14T05:56:01.347Z,,,,43.1,28.7,50,
2018-01-14T05:56:11.347Z,,,,43.3,28.9,50,
2018-01-14T05:56:21.347Z,0,1,,43.5,28.9,50,0
2018-01-14T05:56:31.347Z,,,,40.8,28.9,50,
2018-01-14T05:56:41.347Z,,,,39.8,28.9,50,
2018-01-14T05:56:51.347Z,,,,38.7,28.9,50,
2018-01-14T05:57:01.347Z,,,,38.6,28.9,50,
2018-01-14T05:57:11.347Z,,,,38.5,28.9,50,
2018-01-14T05:57:21.347Z,,,,,29,50,
2018-01-14T05:57:31.347Z,,,,,29,50,
2018-01-14T05:57:41.347Z,,,,,29,50,
2018-01-14T05:57:51.346Z,,,,38.4,29,50,
2018-01-14T05:58:01.347Z,,,,38.2,29,50,
2018-01-14T05:58:11.347Z,,,,38.1,29,50,
2018-01-14T05:58:21.347Z,,,,38,29,50,
2018-01-14T05:58:31.347Z,,,,,29,50,
2018-01-14T05:58:41.346Z,,,,,29.1,50,
2018-01-14T05:58:51.347Z,,,,,29.1,50,
2018-01-14T05:59:01.349Z,,,,37.9,29.1,50,
2018-01-14T05:59:11.347Z,,,,,29.1,50,
2018-01-14T05:59:21.347Z,,,,37.8,29.1,50,
2018-01-14T05:59:31.347Z,,,,,29.1,50,
2018-01-14T05:59:41.347Z,,,,37.7,29.1,50,
2018-01-14T05:59:51.347Z,,,,,29.1,50,
2018-01-14T06:00:01.347Z,,,,,29.2,50,
2018-01-14T06:00:11.347Z,,,,,29.2,50,
2018-01-14T06:00:21.347Z,,,,,29.2,50,
2018-01-14T06:00:31.347Z,,,,,29.2,50,
2018-01-14T06:00:41.346Z,,,,,29.2,50,
2018-01-14T06:00:51.347Z,,,,,29.2,50,
2018-01-14T06:01:01.347Z,0,1,59,37.6,29.2,50,0
2018-01-14T06:01:11.347Z,,,,37.7,29.2,50,
2018-01-14T06:01:21.346Z,,,,,29.2,50,
2018-01-14T06:01:31.347Z,,,,,29.2,50,
2018-01-14T06:01:41.346Z,,,,,29.2,50,
2018-01-14T06:01:51.347Z,,,,,29.2,50,
2018-01-14T06:02:01.347Z,,,,,29.2,50,
2018-01-14T06:02:11.347Z,,,,,29.3,50,
2018-01-14T06:02:21.347Z,,,,,29.3,50,
2018-01-14T06:02:31.347Z,,,,37.8,29.3,50,
2018-01-14T06:02:41.350Z,,,,,29.3,50,
2018-01-14T06:02:51.347Z,,,,,29.3,50,
2018-01-14T06:03:01.347Z,,,,,29.3,50,
2018-01-14T06:03:11.348Z,,,,37.9,29.3,50,
2018-01-14T06:03:21.347Z,,,,,29.3,50,
2018-01-14T06:03:31.347Z,,,,,29.3,50,
2018-01-14T06:03:41.411Z,,,,38,29.3,50,
2018-01-14T06:03:51.347Z,,,,,29.3,50,
2018-01-14T06:04:01.395Z,,,,,29.3,50,
2018-01-14T06:04:11.347Z,,,,,29.3,50,
2018-01-14T06:04:21.347Z,,,,,29.3,50,
2018-01-14T06:04:31.347Z,,,,,29.3,50,
2018-01-14T06:04:41.351Z,,,,,29.3,50,
2018-01-14T06:04:51.347Z,,,,38.1,29.3,50,
2018-01-14T06:05:01.347Z,,,,,29.3,50,
2018-01-14T06:05:11.347Z,,,,,29.3,50,
2018-01-14T06:05:21.347Z,,,,,29.3,50,
2018-01-14T06:05:31.347Z,,,,,29.3,50,
2018-01-14T06:05:41.347Z,,,,,29.5,50,
2018-01-14T06:05:51.349Z,,,,,29.5,50,
2018-01-14T06:06:01.347Z,,,,,29.3,50,
2018-01-14T06:06:11.346Z,,,,,29.5,50,
2018-01-14T06:06:21.346Z,,,,,29.5,50,
2018-01-14T06:06:31.347Z,,,,,29.5,50,
2018-01-14T06:06:41.347Z,,,,,29.5,50,
2018-01-14T06:06:51.347Z,,,,,29.5,50,
2018-01-14T06:07:01.347Z,,,,38,29.5,50,
2018-01-14T06:07:11.347Z,,,,,29.5,50,
2018-01-14T06:07:21.347Z,,,,,29.5,50,
2018-01-14T06:07:31.441Z,,,,,29.5,50,
2018-01-14T06:07:41.346Z,,,,,29.5,50,
2018-01-14T06:07:51.346Z,,,,,29.5,50,
2018-01-14T06:08:01.347Z,,,,,29.5,50,
2018-01-14T06:08:11.347Z,,,,,29.5,50,
2018-01-14T06:08:21.347Z,,,,,29.5,50,
2018-01-14T06:08:31.347Z,,,,,29.5,50,
2018-01-14T06:08:41.346Z,,,,37.9,29.5,50,
2018-01-14T06:08:51.346Z,,,,,29.5,50,
2018-01-14T06:09:01.347Z,,,,,29.5,50,
2018-01-14T06:09:11.346Z,,,,,29.5,50,
2018-01-14T06:09:21.347Z,,,,,29.5,50,
2018-01-14T06:09:31.346Z,,,,,29.5,50,
2018-01-14T06:09:41.351Z,,,,,29.5,50,
2018-01-14T06:09:51.347Z,,,,,29.5,50,
2018-01-14T06:10:01.347Z,,,,37.8,29.5,50,
2018-01-14T06:10:11.348Z,,,,,29.5,50,
2018-01-14T06:10:21.347Z,,,,,29.5,50,
2018-01-14T06:10:31.347Z,,,,,29.5,50,
2018-01-14T06:10:41.347Z,,,,,29.5,50,
2018-01-14T06:10:51.349Z,,,,,29.5,50,
2018-01-14T06:11:01.346Z,,,,,29.5,50,
2018-01-14T06:11:11.347Z,,,,37.7,29.5,50,
2018-01-14T06:11:21.347Z,,,,,29.5,50,
2018-01-14T06:11:31.347Z,,,,,29.5,50,
2018-01-14T06:11:41.346Z,,,,,29.5,50,
2018-01-14T06:11:51.347Z,,,,,29.5,50,
2018-01-14T06:12:01.347Z,,,,,29.5,50,
2018-01-14T06:12:11.346Z,,,,,29.5,50,
2018-01-14T06:12:21.346Z,,,,,29.5,50,
2018-01-14T06:12:31.347Z,,,,37.6,29.5,50,
2018-01-14T06:12:41.346Z,,,,,29.5,50,
2018-01-14T06:12:51.346Z,,,,,29.5,50,
2018-01-14T06:13:01.348Z,,,,,29.3,50,
2018-01-14T06:13:11.346Z,,,,,29.5,50,
2018-01-14T06:13:21.347Z,,,,,29.3,50,
2018-01-14T06:13:31.346Z,,,,37.5,29.5,50,
2018-01-14T06:13:41.346Z,,,,,29.5,50,
2018-01-14T06:13:51.347Z,,,,,29.5,50,
2018-01-14T06:14:01.346Z,,,,,29.3,50,
2018-01-14T06:14:11.346Z,,,,,29.3,50,
2018-01-14T06:14:21.346Z,,,,,29.3,50,
2018-01-14T06:14:31.347Z,,,,,29.3,50,
2018-01-14T06:14:41.347Z,,,,37.4,29.3,50,
2018-01-14T06:14:51.346Z,,,,37.5,29.3,50,
2018-01-14T06:15:01.347Z,,,,37.4,29.3,50,
2018-01-14T06:15:11.346Z,,,,,29.3,50,
2018-01-14T06:15:21.347Z,,,,,29.3,50,
2018-01-14T06:15:31.348Z,,,,,29.3,50,
2018-01-14T06:15:41.347Z,,,,,29.3,50,
2018-01-14T06:15:51.347Z,,,,,29.3,50,
2018-01-14T06:16:01.346Z,,,,,29.3,50,
2018-01-14T06:16:11.346Z,,,,,29.3,50,
2018-01-14T06:16:21.347Z,,,,37.3,29.3,50,
2018-01-14T06:16:31.348Z,,,,,29.3,50,
2018-01-14T06:16:41.347Z,,,,,29.3,50,
2018-01-14T06:16:51.347Z,,,,,29.3,50,
2018-01-14T06:17:01.346Z,,,,,29.3,50,
2018-01-14T06:17:11.347Z,,,,,29.3,50,
2018-01-14T06:17:21.346Z,,,,,29.3,50,
2018-01-14T06:17:31.347Z,,,,,29.3,50,
2018-01-14T06:17:41.347Z,,,,,29.3,50,
2018-01-14T06:17:51.346Z,,,,37.2,29.3,50,
2018-01-14T06:18:01.348Z,,,,,29.3,50,
2018-01-14T06:18:11.346Z,,,,,29.3,50,
2018-01-14T06:18:21.346Z,,,,,29.3,50,
2018-01-14T06:18:31.347Z,,,,,29.3,50,
2018-01-14T06:18:41.347Z,,,,,29.3,50,
2018-01-14T06:18:51.346Z,,,,,29.3,50,
2018-01-14T06:19:01.347Z,,,,,29.3,50,
2018-01-14T06:19:11.347Z,,,,,29.3,50,
2018-01-14T06:19:21.349Z,,,,,29.3,50,
2018-01-14T06:19:31.405Z,,,,37.1,29.2,50,
2018-01-14T06:19:41.346Z,,,,,29.3,50,
2018-01-14T06:19:51.378Z,,,,,29.3,50,
2018-01-14T06:20:01.346Z,,,,,29.2,50,
2018-01-14T06:20:11.347Z,,,,,29.2,50,
2018-01-14T06:20:21.351Z,,,,,29.2,50,
2018-01-14T06:20:31.347Z,,,,,29.2,50,
2018-01-14T06:20:41.346Z,,,,,29.2,50,
2018-01-14T06:20:51.346Z,,,,,29.2,50,
2018-01-14T06:21:01.348Z,,,,,29.2,50,
2018-01-14T06:21:11.347Z,,,,37.1,29.2,50,
2018-01-14T06:21:21.348Z,,,,36.9,29.2,50,
2018-01-14T06:21:31.347Z,,,,,29.2,50,
2018-01-14T06:21:41.346Z,,,,,29.2,50,
2018-01-14T06:21:51.346Z,,,,,29.2,50,
2018-01-14T06:22:01.346Z,,,,,29.2,50,
2018-01-14T06:22:11.346Z,,,,,29.2,50,
2018-01-14T06:22:21.346Z,,,,,29.2,50,
2018-01-14T06:22:31.346Z,,,,,29.2,50,
2018-01-14T06:22:41.346Z,,,,,29.2,50,
2018-01-14T06:22:51.346Z,,,,,29.2,50,
2018-01-14T06:23:01.392Z,,,,,29.2,50,
2018-01-14T06:23:11.403Z,,,,36.8,29.2,50,
2018-01-14T06:23:21.347Z,39,1,,41,29.2,50,0
2018-01-14T06:23:31.357Z,29,,,42.8,29.2,50,
2018-01-14T06:23:41.347Z,30,,,38.8,29.1,50,
2018-01-14T06:23:51.347Z,29,,,36.8,29.1,50,
2018-01-14T06:24:01.346Z,,,,34.9,29.1,50,
2018-01-14T06:24:11.346Z,,,,34.6,29.1,50,
2018-01-14T06:24:21.346Z,,,,,29.1,50,
2018-01-14T06:24:31.347Z,,,,35.1,29.1,50,
2018-01-14T06:24:41.346Z,,,,35.5,29.1,50,
2018-01-14T06:24:51.346Z,29,,,36,29.1,50,
2018-01-14T06:25:01.346Z,30,,,36.1,29.1,50,
2018-01-14T06:25:11.347Z,29,,,36.3,29.1,50,
2018-01-14T06:25:21.347Z,,,,36.4,29.1,50,
2018-01-14T06:25:31.347Z,,,,36.6,29.1,50,
2018-01-14T06:25:41.346Z,,,,36.7,29.1,50,
2018-01-14T06:25:51.346Z,,,,37.1,29.1,50,
2018-01-14T06:26:01.346Z,,,,37.3,29.1,50,
2018-01-14T06:26:11.384Z,,,,37.5,29.1,50,
2018-01-14T06:26:21.346Z,,,,37.7,29.1,50,
2018-01-14T06:26:31.347Z,,,,38,29.1,50,
2018-01-14T06:26:41.346Z,,,,38.1,29.1,50,
2018-01-14T06:26:51.346Z,,,,38.3,29.1,50,
2018-01-14T06:27:01.346Z,30,,,38.5,29.1,50,
2018-01-14T06:27:11.346Z,29,,,38.7,29.1,50,
2018-01-14T06:27:21.346Z,,,,38.8,29.1,50,
2018-01-14T06:27:31.346Z,29,,,39.1,29.1,50,
2018-01-14T06:27:41.346Z,,,,39.3,29.1,50,
2018-01-14T06:27:51.346Z,,,,39.4,29.1,50,
2018-01-14T06:28:01.346Z,,,,39.6,29.1,50,
2018-01-14T06:28:11.346Z,,,,39.7,29.1,50,
2018-01-14T06:28:21.346Z,,,,40,29.1,50,
2018-01-14T06:28:31.346Z,,,,,29.1,50,
2018-01-14T06:28:41.346Z,,,,40.2,29.1,50,
2018-01-14T06:28:51.346Z,30,,,40.3,29.1,50,
2018-01-14T06:29:01.346Z,29,,,40.5,29.1,50,
2018-01-14T06:29:11.346Z,0,1,,39.7,29.2,50,0
2018-01-14T06:29:21.346Z,,,,36.8,29.2,50,
2018-01-14T06:29:31.346Z,,,,36.4,29.2,50,
2018-01-14T06:29:41.346Z,,,,35.8,29.2,50,
2018-01-14T06:29:51.346Z,,,,35.7,29.2,50,
2018-01-14T06:30:01.346Z,,,,35.6,29.2,50,
2018-01-14T06:30:11.346Z,,,,,29.2,50,
2018-01-14T06:30:21.346Z,,,,,29.2,50,
2018-01-14T06:30:31.347Z,,,,,29.2,50,
2018-01-14T06:30:41.346Z,,,,35.5,29.2,50,
2018-01-14T06:30:51.346Z,,,,35.4,29.2,50,
2018-01-14T06:31:01.348Z,,,,35.3,29.2,50,
2018-01-14T06:31:11.346Z,,,,,29.2,50,
2018-01-14T06:31:21.347Z,,,,,29.2,50,
2018-01-14T06:31:31.346Z,,,,,29.2,50,
2018-01-14T06:31:41.346Z,,,,35.2,29.2,50,
2018-01-14T06:31:51.346Z,,,,,29.2,50,
2018-01-14T06:32:01.348Z,,,,,29.2,50,
2018-01-14T06:32:11.346Z,,,,35.1,29.2,50,
2018-01-14T06:32:21.346Z,,,,,29.2,50,
2018-01-14T06:32:31.346Z,,,,,29.2,50,
2018-01-14T06:32:41.346Z,,,,,29.2,50,
2018-01-14T06:32:51.347Z,,,,,29.3,50,
2018-01-14T06:33:01.346Z,,,,,29.3,50,
2018-01-14T06:33:11.346Z,,,,35.1,29.3,50,
2018-01-14T06:33:21.346Z,,,,34.9,29.3,50,
2018-01-14T06:33:31.346Z,,,,35.1,29.3,50,
2018-01-14T06:33:41.346Z,,,,34.9,29.3,50,
2018-01-14T06:33:51.347Z,,,,34.9,29.3,50,
2018-01-14T06:34:01.346Z,,,,34.9,29.3,50,
2018-01-14T06:34:11.346Z,,,,34.9,29.3,50,
2018-01-14T06:34:21.346Z,,,,35.1,29.3,50,
2018-01-14T06:34:31.346Z,,,,,29.3,50,
2018-01-14T06:34:41.346Z,,,,,29.3,50,
2018-01-14T06:34:51.346Z,,,,,29.3,50,
2018-01-14T06:35:01.346Z,,,,,29.3,50,
2018-01-14T06:35:11.398Z,,,,,29.3,50,
2018-01-14T06:35:21.388Z,,,,,29.3,50,
2018-01-14T06:35:31.380Z,,,,35.2,29.3,50,
2018-01-14T06:35:41.346Z,,,,,29.3,50,
2018-01-14T06:35:51.347Z,,,,,29.3,50,
2018-01-14T06:36:01.347Z,,,,,29.3,50,
2018-01-14T06:36:11.346Z,,,,35.3,29.3,50,
2018-01-14T06:36:21.347Z,,,,,29.3,50,
2018-01-14T06:36:31.347Z,,,,,29.3,50,
2018-01-14T06:36:41.347Z,,,,,29.3,50,
2018-01-14T06:36:51.347Z,,,,,29.3,50,
2018-01-14T06:37:01.347Z,,,,35.4,29.3,50,
2018-01-14T06:37:11.347Z,,,,,29.3,50,
2018-01-14T06:37:21.347Z,,,,,29.3,50,
2018-01-14T06:37:31.348Z,,,,,29.3,50,
2018-01-14T06:37:41.348Z,,,,,29.3,50,
2018-01-14T06:37:51.348Z,,,,,29.3,50,
2018-01-14T06:38:01.348Z,,,,35.5,29.3,50,
2018-01-14T06:38:11.348Z,,,,,29.3,50,
2018-01-14T06:38:21.346Z,,,,,29.3,50,
2018-01-14T06:38:31.346Z,,,,,29.3,50,
2018-01-14T06:38:41.346Z,,,,,29.3,50,
2018-01-14T06:38:51.346Z,,,,,29.2,50,
2018-01-14T06:39:01.348Z,,,,,29.3,50,
2018-01-14T06:39:11.346Z,,,,,29.3,50,
2018-01-14T06:39:21.346Z,,,,,29.2,50,
2018-01-14T06:39:31.346Z,,,,,29.3,50,
2018-01-14T06:39:41.346Z,,,,,29.2,50,
2018-01-14T06:39:51.346Z,,,,,29.2,50,
2018-01-14T06:40:01.346Z,,,,,29.2,50,
2018-01-14T06:40:11.346Z,,,,,29.2,50,
2018-01-14T06:40:21.346Z,,,,,29.2,50,
2018-01-14T06:40:31.346Z,,,,,29.2,50,
2018-01-14T06:40:41.346Z,,,,,29.2,50,
2018-01-14T06:40:51.346Z,,,,,29.2,50,
2018-01-14T06:41:01.346Z,,,,35.4,29.2,50,
2018-01-14T06:41:11.346Z,,,,,29.2,50,
2018-01-14T06:41:21.346Z,,,,,29.2,50,
2018-01-14T06:41:31.346Z,,,,,29.2,50,
2018-01-14T06:41:41.346Z,,,,,29.2,50,
2018-01-14T06:41:51.346Z,,,,,29.2,50,
2018-01-14T06:42:01.388Z,,,,,29.2,50,
2018-01-14T06:42:11.346Z,,,,,29.2,50,
2018-01-14T06:42:21.346Z,,,,,29.2,50,
2018-01-14T06:42:31.347Z,,,,,29.2,50,
2018-01-14T06:42:41.347Z,,,,,29.2,50,
2018-01-14T06:42:51.346Z,,,,,29.2,50,
2018-01-14T06:43:01.346Z,,0,5,35.3,29.2,50,0
2018-01-14T06:43:11.346Z,,1,59,,29.2,50,0
2018-01-14T06:43:21.346Z,,0,5,,29.2,50,0
2018-01-14T06:43:31.346Z,,1,59,,29.2,50,0
2018-01-14T06:43:41.346Z,,,,,29.2,50,
2018-01-14T06:43:51.346Z,,,,,29.1,50,
2018-01-14T06:44:01.346Z,,,,,29.2,50,
2018-01-14T06:44:11.346Z,,,,,29.1,50,
2018-01-14T06:44:21.346Z,,,,,29.1,50,
2018-01-14T06:44:31.346Z,,,,,29.1,50,
2018-01-14T06:44:41.346Z,,,,,29.1,50,
2018-01-14T06:44:51.346Z,,,,,29.1,50,
2018-01-14T06:45:01.346Z,,,,35.2,29.1,50,
2018-01-14T06:45:11.346Z,,,,,29.1,50,
2018-01-14T06:45:21.346Z,,,,,29.1,50,
2018-01-14T06:45:31.346Z,,,,,29.1,50,
2018-01-14T06:45:41.346Z,,,,,29.1,50,
2018-01-14T06:45:51.346Z,,,,,29.1,50,
2018-01-14T06:46:01.346Z,,,,,29.1,50,
2018-01-14T06:46:11.346Z,,,,,29.1,50,
2018-01-14T06:46:21.346Z,,,,,29.1,50,
2018-01-14T06:46:31.346Z,,,,35.1,29.1,50,
2018-01-14T06:46:41.346Z,,,,,29.1,50,
2018-01-14T06:46:51.346Z,,,,,29.1,50,
2018-01-14T06:47:01.346Z,,,,,29.1,50,
2018-01-14T06:47:11.346Z,,,,,29.1,50,
2018-01-14T06:47:21.346Z,,,,,29.1,50,
2018-01-14T06:47:31.347Z,,,,,29.1,50,
2018-01-14T06:47:41.346Z,,,,,29.1,50,
2018-01-14T06:47:51.346Z,,,,,29.1,50,
2018-01-14T06:48:01.347Z,,,,,29,50,
2018-01-14T06:48:11.346Z,,,,34.9,29,50,
2018-01-14T06:48:21.346Z,,,,34.9,29,50,
2018-01-14T06:48:31.346Z,,,,,29,50,
2018-01-14T06:48:41.345Z,,,,,29,50,
2018-01-14T06:48:51.346Z,,,,,29,50,
2018-01-14T06:49:01.346Z,,,,,29,50,
2018-01-14T06:49:11.346Z,,,,,29,50,
2018-01-14T06:49:21.345Z,,,,,29,50,
2018-01-14T06:49:31.346Z,,,,,29,50,
2018-01-14T06:49:41.346Z,,,,,29,50,
2018-01-14T06:49:51.346Z,,,,,29,50,
2018-01-14T06:50:01.346Z,,,,34.8,29,50,
2018-01-14T06:50:11.346Z,,,,,29,50,
2018-01-14T06:50:21.346Z,,,,,29,50,
2018-01-14T06:50:31.346Z,,,,,29,50,
2018-01-14T06:50:41.346Z,,,,,29,50,
2018-01-14T06:50:51.346Z,,,,,29,50,
2018-01-14T06:51:01.399Z,,,,,28.9,50,
2018-01-14T06:51:11.379Z,,,,,29,50,
2018-01-14T06:51:21.346Z,,,,,28.9,50,
2018-01-14T06:51:31.359Z,,,,,28.9,50,
2018-01-14T06:51:41.346Z,,,,,28.9,50,
2018-01-14T06:51:51.345Z,,,,34.7,28.9,50,
2018-01-14T06:52:01.346Z,,,,34.8,28.9,50,
2018-01-14T06:52:11.346Z,,,,,28.9,50,
2018-01-14T06:52:21.346Z,,,,34.7,28.9,50,
2018-01-14T06:52:31.346Z,,,,,28.9,50,
2018-01-14T06:52:41.346Z,,,,,28.9,50,
2018-01-14T06:52:51.346Z,,,,,28.9,50,
2018-01-14T06:53:01.346Z,,,,,28.9,50,
2018-01-14T06:53:11.346Z,,,,,28.9,50,
2018-01-14T06:53:21.347Z,,,,,28.9,50,
2018-01-14T06:53:31.346Z,,,,,28.9,50,
2018-01-14T06:53:41.370Z,,,,,28.9,50,
2018-01-14T06:53:51.348Z,,,,,28.9,50,
2018-01-14T06:54:01.346Z,,,,,28.9,50,
2018-01-14T06:54:11.346Z,,,,34.6,28.9,50,
2018-01-14T06:54:21.346Z,,,,,28.7,50,
2018-01-14T06:54:31.346Z,,,,,28.7,50,
2018-01-14T06:54:41.346Z,,,,,28.7,50,
2018-01-14T06:54:51.346Z,,,,,28.7,50,
2018-01-14T06:55:01.345Z,,,,,28.7,50,
2018-01-14T06:55:11.346Z,,,,,28.7,50,
2018-01-14T06:55:21.358Z,37,1,,39.6,28.7,50,0
2018-01-14T06:55:31.347Z,29,,,40.9,28.7,50,
2018-01-14T06:55:41.345Z,30,,,37.9,28.7,50,
2018-01-14T06:55:51.346Z,30,,,34.9,28.7,50,
2018-01-14T06:56:01.346Z,30,,,33.9,28.7,50,
2018-01-14T06:56:11.345Z,29,,,33.5,28.7,50,
2018-01-14T06:56:21.346Z,,,,33.6,28.7,50,
2018-01-14T06:56:31.346Z,29,,,34.1,28.7,50,
2018-01-14T06:56:41.346Z,30,,,34.5,28.7,50,
2018-01-14T06:56:51.346Z,29,,,34.8,28.7,50,
2018-01-14T06:57:01.346Z,,,,35.1,28.7,50,
2018-01-14T06:57:11.346Z,,,,35.2,28.7,50,
2018-01-14T06:57:21.345Z,30,,,35.3,28.7,50,
2018-01-14T06:57:31.346Z,29,,,35.6,28.7,50,
2018-01-14T06:57:41.346Z,,,,35.8,28.7,50,
2018-01-14T06:57:51.345Z,,,,36,28.7,50,
2018-01-14T06:58:01.346Z,,,,36.2,28.7,50,
2018-01-14T06:58:11.346Z,,,,36.4,28.6,50,
2018-01-14T06:58:21.346Z,,,,36.6,28.6,50,
2018-01-14T06:58:31.351Z,,,,36.8,28.7,50,
2018-01-14T06:58:41.346Z,,,,37.1,28.7,50,
2018-01-14T06:58:51.346Z,30,,,37.2,28.6,50,
2018-01-14T06:59:01.346Z,29,,,37.4,28.7,50,
2018-01-14T06:59:11.347Z,,,,37.6,28.7,50,
2018-01-14T06:59:21.348Z,,,,37.8,28.6,50,
2018-01-14T06:59:31.352Z,30,,,38,28.7,50,
2018-01-14T06:59:41.347Z,29,,,38.1,28.7,50,
2018-01-14T06:59:51.346Z,30,,,38.2,28.7,50,
2018-01-14T07:00:01.348Z,29,,,38.4,28.7,50,
2018-01-14T07:00:11.346Z,30,,,38.5,28.7,50,
2018-01-14T07:00:21.346Z,29,,,38.7,28.7,50,
2018-01-14T07:00:31.346Z,29,,,39.1,28.7,50,
2018-01-14T07:00:41.346Z,,,,,28.7,50,
2018-01-14T07:00:51.345Z,,,,39.3,28.7,50,
2018-01-14T07:01:01.346Z,,,,39.4,28.7,50,
2018-01-14T07:01:11.345Z,29,1,59,39.6,28.7,50,0
2018-01-14T07:01:21.346Z,,,,39.8,28.7,50,
2018-01-14T07:01:31.346Z,29,,,40,28.7,50,
2018-01-14T07:01:41.346Z,,,,40.1,28.7,50,
2018-01-14T07:01:51.346Z,,,,40.2,28.7,50,
2018-01-14T07:02:01.345Z,30,,,40.4,28.7,50,
2018-01-14T07:02:11.346Z,29,,,40.6,28.7,50,
2018-01-14T07:02:21.346Z,30,,,40.7,28.7,50,
2018-01-14T07:02:31.346Z,29,,,41,28.7,50,
2018-01-14T07:02:41.345Z,,,,41.1,28.7,50,
2018-01-14T07:02:51.345Z,,,,41.2,28.7,50,
2018-01-14T07:03:01.345Z,30,,,41.4,28.9,50,
2018-01-14T07:03:11.346Z,29,,,41.5,28.9,50,
2018-01-14T07:03:21.345Z,,,,41.7,28.9,50,
2018-01-14T07:03:31.345Z,,,,41.8,28.9,50,
2018-01-14T07:03:41.346Z,29,,,42,28.9,50,
2018-01-14T07:03:51.345Z,,,,42.1,28.9,50,
2018-01-14T07:04:01.429Z,,,,42.3,28.9,50,
2018-01-14T07:04:11.345Z,,,,42.4,28.9,50,
2018-01-14T07:04:21.345Z,,,,42.7,29,50,
2018-01-14T07:04:31.346Z,,,,42.8,29,50,
2018-01-14T07:04:41.345Z,30,,,43,29,50,
2018-01-14T07:04:51.346Z,29,,,43.1,29,50,
2018-01-14T07:05:01.347Z,,,,43.3,29,50,
2018-01-14T07:05:11.345Z,,,,43.4,29,50,
2018-01-14T07:05:21.346Z,,,,43.5,29,50,
2018-01-14T07:05:31.346Z,,,,43.7,29,50,
2018-01-14T07:05:41.345Z,,,,43.8,29,50,
2018-01-14T07:05:51.349Z,30,,,43.9,29.1,50,
2018-01-14T07:06:01.350Z,,,,44.1,29.1,50,
2018-01-14T07:06:11.346Z,29,,,44.2,29.1,50,
2018-01-14T07:06:21.345Z,30,,,44.4,29.1,50,
2018-01-14T07:06:31.347Z,,,,44.5,29.1,50,
2018-01-14T07:06:41.346Z,29,,,44.6,29.1,50,
2018-01-14T07:06:51.381Z,,,,44.8,29.2,50,
2018-01-14T07:07:01.345Z,,,,45,29.2,50,
2018-01-14T07:07:11.358Z,,,,,29.2,50,
2018-01-14T07:07:21.350Z,0,1,,45.2,29.2,50,0
2018-01-14T07:07:31.345Z,,,,42.9,29.2,50,
2018-01-14T07:07:41.346Z,,,,40.9,29.2,50,
