Time,HwTSet,PrimT,ActPow,HwActive,PrimTSet,ChActive,HwTOutlet
2018-01-02T00:17:12.707Z,50,,,,,,22.5
2018-01-02T00:17:22.707Z,50,,,,,,22.5
2018-01-02T00:17:32.734Z,50,,,,,,22.5
2018-01-02T00:17:42.707Z,50,,,,,,22.5
2018-01-02T00:17:52.707Z,50,,,,,,22.5
2018-01-02T00:18:02.707Z,50,,,,,,22.4
2018-01-02T00:18:12.707Z,50,,,,,,22.5
2018-01-02T00:18:22.707Z,50,,,,,,22.4
2018-01-02T00:18:32.708Z,50,,,,,,22.4
2018-01-02T00:18:42.707Z,50,,,,,,22.4
2018-01-02T00:18:52.707Z,50,,,,,,22.4
2018-01-02T00:19:02.707Z,50,,,,,,22.4
2018-01-02T00:19:12.707Z,50,,,,,,22.4
2018-01-02T00:19:22.707Z,50,,,,,,22.4
2018-01-02T00:19:32.708Z,50,,,,,,22.4
2018-01-02T00:19:42.707Z,50,,,,,,22.4
2018-01-02T00:19:52.707Z,50,,,,,,22.4
2018-01-02T00:20:02.707Z,50,,,,,,22.4
2018-01-02T00:20:12.707Z,50,,,,,,22.4
2018-01-02T00:20:22.707Z,50,,,,,,22.4
2018-01-02T00:20:32.707Z,50,,,,,,22.4
2018-01-02T00:20:42.708Z,50,,,,,,22.4
2018-01-02T00:20:52.707Z,50,,,,,,22.4
2018-01-02T00:21:02.774Z,50,27.8,,,,,22.4
2018-01-02T00:21:12.707Z,50,28,,,,,22.4
2018-01-02T00:21:22.707Z,50,27.8,,,,,22.4
2018-01-02T00:21:32.707Z,50,28,,,,,22.4
2018-01-02T00:21:42.708Z,50,27.8,,,,,22.4
2018-01-02T00:21:52.707Z,50,,,,,,22.4
2018-01-02T00:22:02.707Z,50,,,,,,22.4
2018-01-02T00:22:12.707Z,50,,,,,,22.4
2018-01-02T00:22:22.707Z,50,,,,,,22.4
2018-01-02T00:22:32.708Z,50,,,,,,22.4
2018-01-02T00:22:42.707Z,50,,,,,,22.4
2018-01-02T00:22:52.707Z,50,,,,,,22.4
2018-01-02T00:23:02.707Z,50,,,,,,22.4
2018-01-02T00:23:12.707Z,50,,,,,,22.4
2018-01-02T00:23:22.734Z,50,,,,,,22.4
2018-01-02T00:23:32.707Z,50,,,,,,22.4
2018-01-02T00:23:42.707Z,50,,,,,,22.4
2018-01-02T00:23:52.707Z,50,,,,,,22.4
2018-01-02T00:24:02.707Z,50,,,,,,22.4
2018-01-02T00:24:12.707Z,50,,,,,,22.4
2018-01-02T00:24:22.707Z,50,,,,,,22.4
2018-01-02T00:24:32.707Z,50,,,,,,22.4
2018-01-02T00:24:42.707Z,50,,,,,,22.2
2018-01-02T00:24:52.707Z,50,,,,,,22.4
2018-01-02T00:25:02.707Z,50,,,,,,22.4
2018-01-02T00:25:12.709Z,50,,,,,,22.2
2018-01-02T00:25:22.707Z,50,,,,,,22.2
2018-01-02T00:25:32.707Z,50,,,,,,22.2
2018-01-02T00:25:42.707Z,50,,,,,,22.2
2018-01-02T00:25:52.707Z,50,,,,,,22.2
2018-01-02T00:26:02.707Z,50,27.7,,,,,22.2
2018-01-02T00:26:12.707Z,50,,,,,,22.2
2018-01-02T00:26:22.707Z,50,,,,,,22.2
2018-01-02T00:26:32.707Z,50,,,,,,22.2
2018-01-02T00:26:42.707Z,50,,,,,,22.2
2018-01-02T00:26:52.707Z,50,,,,,,22.2
2018-01-02T00:27:02.716Z,50,,,,,,22.2
2018-01-02T00:27:12.707Z,50,,,,,,22.2
2018-01-02T00:27:22.709Z,50,,,,,,22.2
2018-01-02T00:27:32.707Z,50,,,,,,22.2
2018-01-02T00:27:42.707Z,50,,,,,,22.2
2018-01-02T00:27:52.707Z,50,,,,,,22.2
2018-01-02T00:28:02.707Z,50,,,,,,22.2
2018-01-02T00:28:12.707Z,50,,,,,,22.2
2018-01-02T00:28:22.707Z,50,,,,,,22.2
2018-01-02T00:28:32.707Z,50,,,,,,22.2
2018-01-02T00:28:42.707Z,50,,,,,,22.2
2018-01-02T00:28:52.708Z,50,,,,,,22.2
2018-01-02T00:29:02.764Z,50,,,,,,22.2
2018-01-02T00:29:12.707Z,50,,,,,,22.2
2018-01-02T00:29:22.707Z,50,,,,,,22.2
2018-01-02T00:29:32.707Z,50,,,,,,22.2
2018-01-02T00:29:42.723Z,50,,,,,,22.2
2018-01-02T00:29:52.707Z,50,,,,,,22.2
2018-01-02T00:30:02.707Z,50,,,,,,22.2
2018-01-02T00:30:12.707Z,50,,,,,,22.2
2018-01-02T00:30:22.707Z,50,,,,,,22.2
2018-01-02T00:30:32.707Z,50,,,,,,22.2
2018-01-02T00:30:42.707Z,50,27.6,,,,,22.2
2018-01-02T00:30:52.712Z,50,,,,,,22.2
2018-01-02T00:31:02.707Z,50,,,,,,22.2
2018-01-02T00:31:12.707Z,50,,,,,,22.2
2018-01-02T00:31:22.707Z,50,,,,,,22.2
2018-01-02T00:31:32.707Z,50,,,,,,22.2
2018-01-02T00:31:42.707Z,50,,,,,,22.2
2018-01-02T00:31:52.707Z,50,,,,,,22.1
2018-01-02T00:32:02.707Z,50,,,,,,22.2
2018-01-02T00:32:12.707Z,50,,,,,,22.1
2018-01-02T00:32:22.707Z,50,,,,,,22.1
2018-01-02T00:32:32.707Z,50,,,,,,22.1
2018-01-02T00:32:42.707Z,50,,,,,,22.1
2018-01-02T00:32:52.707Z,50,,,,,,22.1
2018-01-02T00:33:02.707Z,50,,,,,,22.1
2018-01-02T00:33:12.707Z,50,,,,,,22.1
2018-01-02T00:33:22.707Z,50,,,,,,22.1
2018-01-02T00:33:32.707Z,50,,,,,,22.1
2018-01-02T00:33:42.707Z,50,,,,,,22.1
2018-01-02T00:33:52.707Z,50,,,,,,22.1
2018-01-02T00:34:02.707Z,50,,,,,,22.1
2018-01-02T00:34:12.707Z,50,,,,,,22.1
2018-01-02T00:34:22.707Z,50,,,,,,22.1
2018-01-02T00:34:32.707Z,50,,,,,,22.1
2018-01-02T00:34:42.707Z,50,,,,,,22.1
2018-01-02T00:34:52.707Z,50,,,,,,22.1
2018-01-02T00:35:02.707Z,50,,,,,,22.1
2018-01-02T00:35:12.709Z,50,27.5,,,,,22.1
2018-01-02T00:35:22.707Z,50,27.5,0,0,5,0,22.1
2018-01-02T00:35:32.707Z,50,27.6,,,,,22.1
2018-01-02T00:35:42.707Z,50,27.5,,,,,22.1
2018-01-02T00:35:52.706Z,50,27.6,,,,,22.1
2018-01-02T00:36:02.707Z,50,27.5,,,,,22.1
2018-01-02T00:36:12.707Z,50,,,,,,22.1
2018-01-02T00:36:22.707Z,50,,,,,,22.1
2018-01-02T00:36:32.707Z,50,,,,,,22.1
2018-01-02T00:36:42.707Z,50,,,,,,22.1
2018-01-02T00:36:52.707Z,50,,,,,,22.1
2018-01-02T00:37:02.707Z,50,,,,,,22.1
2018-01-02T00:37:12.707Z,50,,,,,,22.1
2018-01-02T00:37:22.707Z,50,,,,,,22.1
2018-01-02T00:37:32.707Z,50,,,,,,22.1
2018-01-02T00:37:42.707Z,50,,,,,,22.1
2018-01-02T00:37:52.707Z,50,,,,,,22.1
2018-01-02T00:38:02.707Z,50,,,,,,22.1
2018-01-02T00:38:12.707Z,50,,,,,,22.1
2018-01-02T00:38:22.707Z,50,,,,,,22.1
2018-01-02T00:38:32.707Z,50,,,,,,22.1
2018-01-02T00:38:42.707Z,50,,,,,,22.1
2018-01-02T00:38:52.706Z,50,,,,,,22.1
2018-01-02T00:39:02.706Z,50,,,,,,22.1
2018-01-02T00:39:12.707Z,50,,,,,,22
2018-01-02T00:39:22.707Z,50,,,,,,22
2018-01-02T00:39:32.707Z,50,,,,,,22
2018-01-02T00:39:42.706Z,50,,,,,,22
2018-01-02T00:39:52.707Z,50,,,,,,22
2018-01-02T00:40:02.707Z,50,27.3,,,,,22
2018-01-02T00:40:12.707Z,50,27.5,,,,,22
2018-01-02T00:40:22.707Z,50,,,,,,22
2018-01-02T00:40:32.707Z,50,27.3,,,,,22
2018-01-02T00:40:42.707Z,50,27.5,,,,,22
2018-01-02T00:40:52.707Z,50,27.3,,,,,22
2018-01-02T00:41:02.707Z,50,,,,,,22
2018-01-02T00:41:12.706Z,50,,,,,,22
2018-01-02T00:41:22.706Z,50,,,,,,22
2018-01-02T00:41:32.707Z,50,,,,,,22
2018-01-02T00:41:42.706Z,50,,,,,,22
2018-01-02T00:41:52.706Z,50,,,,,,22
2018-01-02T00:42:02.706Z,50,,,,,,22
2018-01-02T00:42:12.707Z,50,,,,,,22
2018-01-02T00:42:22.706Z,50,,,,,,22
2018-01-02T00:42:32.707Z,50,,,,,,22
2018-01-02T00:42:42.707Z,50,,,,,,22
2018-01-02T00:42:52.706Z,50,,,,,,22
2018-01-02T00:43:02.707Z,50,,,,,,22
2018-01-02T00:43:12.706Z,50,,,,,,22
2018-01-02T00:43:22.706Z,50,,,,,,22
2018-01-02T00:43:32.707Z,50,,,,,,22
2018-01-02T00:43:42.707Z,50,,,,,,22
2018-01-02T00:43:52.706Z,50,,,,,,22
2018-01-02T00:44:02.707Z,50,,,,,,22
2018-01-02T00:44:12.707Z,50,,,,,,22
2018-01-02T00:44:22.707Z,50,,,,,,22
2018-01-02T00:44:32.707Z,50,,,,,,22
2018-01-02T00:44:42.772Z,50,,,,,,22
2018-01-02T00:44:52.707Z,50,27.2,,,,,22
2018-01-02T00:45:02.707Z,50,27.3,,,,,22
2018-01-02T00:45:12.706Z,50,27.2,,,,,22
2018-01-02T00:45:22.707Z,50,,,,,,22
2018-01-02T00:45:32.706Z,50,,,,,,22
2018-01-02T00:45:42.706Z,50,,,,,,22
2018-01-02T00:45:52.707Z,50,,,,,,22
2018-01-02T00:46:02.707Z,50,,,,,,22
2018-01-02T00:46:12.706Z,50,,,,,,22
2018-01-02T00:46:22.706Z,50,,,,,,22
2018-01-02T00:46:32.707Z,50,,,,,,21.9
2018-01-02T00:46:42.707Z,50,,,,,,21.9
2018-01-02T00:46:52.707Z,50,,,,,,22
2018-01-02T00:47:02.707Z,50,,,,,,21.9
2018-01-02T00:47:12.707Z,50,,,,,,21.9
2018-01-02T00:47:22.706Z,50,,,,,,21.9
2018-01-02T00:47:32.706Z,50,,,,,,21.9
2018-01-02T00:47:42.706Z,50,,,,,,21.9
2018-01-02T00:47:52.706Z,50,,,,,,21.9
2018-01-02T00:48:02.707Z,50,,,,,,21.9
2018-01-02T00:48:12.706Z,50,,,,,,21.9
2018-01-02T00:48:22.707Z,50,,,,,,21.9
2018-01-02T00:48:32.707Z,50,,,,,,21.9
2018-01-02T00:48:42.706Z,50,,,,,,21.9
2018-01-02T00:48:52.707Z,50,,,,,,21.9
2018-01-02T00:49:02.706Z,50,,,,,,21.9
2018-01-02T00:49:12.708Z,50,,,,,,21.9
2018-01-02T00:49:22.706Z,50,,,,,,21.9
2018-01-02T00:49:32.706Z,50,27.1,,,,,21.9
2018-01-02T00:49:42.706Z,50,27.2,,,,,21.9
2018-01-02T00:49:52.706Z,50,27.1,,,,,21.9
2018-01-02T00:50:02.706Z,50,,,,,,21.9
2018-01-02T00:50:12.707Z,50,,,,,,21.9
2018-01-02T00:50:22.706Z,50,,,,,,21.9
2018-01-02T00:50:32.707Z,50,,,,,,21.9
2018-01-02T00:50:42.706Z,50,,,,,,21.9
2018-01-02T00:50:52.706Z,50,,,,,,21.9
2018-01-02T00:51:02.706Z,50,,,,,,21.9
2018-01-02T00:51:12.706Z,50,,,,,,21.9
2018-01-02T00:51:22.706Z,50,,,,,,21.9
2018-01-02T00:51:32.706Z,50,,,,,,21.9
2018-01-02T00:51:42.706Z,50,,,,,,21.9
2018-01-02T00:51:52.707Z,50,,,,,,21.9
2018-01-02T00:52:02.706Z,50,,,,,,21.9
2018-01-02T00:52:12.707Z,50,,,,,,21.9
2018-01-02T00:52:22.706Z,50,,,,,,21.9
2018-01-02T00:52:32.706Z,50,,,,,,21.9
2018-01-02T00:52:42.706Z,50,,,,,,21.9
2018-01-02T00:52:52.706Z,50,,,,,,21.9
2018-01-02T00:53:02.706Z,50,,,,,,21.9
2018-01-02T00:53:12.706Z,50,,,,,,21.9
2018-01-02T00:53:22.706Z,50,,,,,,21.9
2018-01-02T00:53:32.706Z,50,,,,,,21.9
2018-01-02T00:53:42.706Z,50,,,,,,21.9
2018-01-02T00:53:52.706Z,50,,,,,,21.9
2018-01-02T00:54:02.707Z,50,,,,,,21.9
2018-01-02T00:54:12.706Z,50,,,,,,21.7
2018-01-02T00:54:22.706Z,50,,,,,,21.9
2018-01-02T00:54:32.708Z,50,,,,,,21.9
2018-01-02T00:54:42.707Z,50,,,,,,21.9
2018-01-02T00:54:52.706Z,50,27,,,,,21.7
2018-01-02T00:55:02.706Z,50,,,,,,21.7
2018-01-02T00:55:12.706Z,50,,,,,,21.7
2018-01-02T00:55:22.706Z,50,,,,,,21.7
2018-01-02T00:55:32.713Z,50,,,,,,21.7
2018-01-02T00:55:42.706Z,50,,,,,,21.7
2018-01-02T00:55:52.706Z,50,,,,,,21.7
2018-01-02T00:56:02.706Z,50,,,,,,21.7
2018-01-02T00:56:12.707Z,50,,,,,,21.7
2018-01-02T00:56:22.706Z,50,,,,,,21.7
2018-01-02T00:56:32.706Z,50,,,,,,21.7
2018-01-02T00:56:42.706Z,50,,,,,,21.7
2018-01-02T00:56:52.706Z,50,,,,,,21.7
2018-01-02T00:57:02.706Z,50,,,,,,21.7
2018-01-02T00:57:12.706Z,50,,,,,,21.7
2018-01-02T00:57:22.706Z,50,,,,,,21.7
2018-01-02T00:57:32.706Z,50,,,,,,21.7
2018-01-02T00:57:42.706Z,50,,,,,,21.7
2018-01-02T00:57:52.706Z,50,,,,,,21.7
2018-01-02T00:58:02.706Z,50,,,,,,21.7
2018-01-02T00:58:12.706Z,50,,,,,,21.7
2018-01-02T00:58:22.706Z,50,,,,,,21.7
2018-01-02T00:58:32.706Z,50,,,,,,21.7
2018-01-02T00:58:42.706Z,50,,,,,,21.7
2018-01-02T00:58:52.706Z,50,,,,,,21.7
2018-01-02T00:59:02.706Z,50,,,,,,21.7
2018-01-02T00:59:12.706Z,50,,,,,,21.7
2018-01-02T00:59:22.706Z,50,,,,,,21.7
2018-01-02T00:59:32.709Z,50,27,,,,,21.7
2018-01-02T00:59:42.706Z,50,26.9,,,,,21.7
2018-01-02T00:59:52.708Z,50,27,,,,,21.7
2018-01-02T01:00:02.706Z,50,26.9,,,,,21.7
2018-01-02T01:00:12.706Z,50,26.9,,,,,21.7
2018-01-02T01:00:22.706Z,50,,,,,,21.7
2018-01-02T01:00:32.759Z,50,,,,,,21.7
2018-01-02T01:00:42.706Z,50,,,,,,21.7
2018-01-02T01:00:52.736Z,50,,,,,,21.6
2018-01-02T01:01:02.736Z,50,,,,,,21.7
2018-01-02T01:01:12.706Z,50,,,,,,21.7
2018-01-02T01:01:22.706Z,50,,,,,,21.7
2018-01-02T01:01:32.706Z,50,,,,,,21.7
2018-01-02T01:01:42.706Z,50,,,,,,21.7
2018-01-02T01:01:52.706Z,50,,,,,,21.7
2018-01-02T01:02:02.707Z,50,,,,,,21.7
2018-01-02T01:02:12.706Z,50,,,,,,21.6
2018-01-02T01:02:22.706Z,50,,,,,,21.6
2018-01-02T01:02:32.706Z,50,,,,,,21.6
2018-01-02T01:02:42.706Z,50,,,,,,21.6
2018-01-02T01:02:52.706Z,50,,,,,,21.6
2018-01-02T01:03:02.706Z,50,,,,,,21.6
2018-01-02T01:03:12.706Z,50,,,,,,21.6
2018-01-02T01:03:22.706Z,50,,,,,,21.6
2018-01-02T01:03:32.706Z,50,,,,,,21.6
2018-01-02T01:03:42.706Z,50,,,,,,21.6
2018-01-02T01:03:52.711Z,50,,,,,,21.6
2018-01-02T01:04:02.706Z,50,,,,,,21.6
2018-01-02T01:04:12.706Z,50,,,,,,21.6
2018-01-02T01:04:22.706Z,50,,,,,,21.6
2018-01-02T01:04:32.706Z,50,,,,,,21.6
2018-01-02T01:04:42.706Z,50,,,,,,21.6
2018-01-02T01:04:52.706Z,50,26.7,,,,,21.6
2018-01-02T01:05:02.706Z,50,,,,,,21.6
2018-01-02T01:05:12.706Z,50,,,,,,21.6
2018-01-02T01:05:22.706Z,50,,,,,,21.6
2018-01-02T01:05:32.707Z,50,,,,,,21.6
2018-01-02T01:05:42.706Z,50,,,,,,21.6
2018-01-02T01:05:52.706Z,50,,,,,,21.6
2018-01-02T01:06:02.706Z,50,,,,,,21.6
2018-01-02T01:06:12.707Z,50,,,,,,21.6
2018-01-02T01:06:22.710Z,50,,,,,,21.6
2018-01-02T01:06:32.706Z,50,,,,,,21.6
2018-01-02T01:06:42.707Z,50,,,,,,21.6
2018-01-02T01:06:52.706Z,50,,,,,,21.6
2018-01-02T01:07:02.706Z,50,,,,,,21.6
2018-01-02T01:07:12.706Z,50,,,,,,21.6
2018-01-02T01:07:22.706Z,50,,,,,,21.6
2018-01-02T01:07:32.707Z,50,,,,,,21.6
2018-01-02T01:07:42.706Z,50,,,,,,21.6
2018-01-02T01:07:52.706Z,50,,,,,,21.6
2018-01-02T01:08:02.706Z,50,,,,,,21.6
2018-01-02T01:08:12.711Z,50,,,,,,21.6
2018-01-02T01:08:22.706Z,50,,,,,,21.6
2018-01-02T01:08:32.711Z,50,,,,,,21.6
2018-01-02T01:08:42.705Z,50,,,,,,21.6
2018-01-02T01:08:52.706Z,50,,,,,,21.6
2018-01-02T01:09:02.706Z,50,,,,,,21.6
2018-01-02T01:09:12.706Z,50,,,,,,21.6
2018-01-02T01:09:22.706Z,50,,,,,,21.6
2018-01-02T01:09:32.706Z,50,,,,,,21.6
2018-01-02T01:09:42.706Z,50,,,,,,21.6
2018-01-02T01:09:52.706Z,50,26.6,,,,,21.5
2018-01-02T01:10:02.706Z,50,,,,,,21.5
2018-01-02T01:10:12.706Z,50,,,,,,21.6
2018-01-02T01:10:22.706Z,50,,,,,,21.5
2018-01-02T01:10:32.706Z,50,,,,,,21.6
2018-01-02T01:10:42.706Z,50,,,,,,21.5
2018-01-02T01:10:52.706Z,50,,,,,,21.5
2018-01-02T01:11:02.706Z,50,,,,,,21.5
2018-01-02T01:11:12.706Z,50,,,,,,21.5
2018-01-02T01:11:22.706Z,50,,,,,,21.5
2018-01-02T01:11:32.707Z,50,,,,,,21.5
2018-01-02T01:11:42.705Z,50,,,,,,21.5
2018-01-02T01:11:52.706Z,50,,,,,,21.5
2018-01-02T01:12:02.706Z,50,,,,,,21.5
2018-01-02T01:12:12.711Z,50,,,,,,21.5
2018-01-02T01:12:22.706Z,50,,,,,,21.5
2018-01-02T01:12:32.706Z,50,,,,,,21.5
2018-01-02T01:12:42.706Z,50,,,,,,21.5
2018-01-02T01:12:52.706Z,50,,,,,,21.5
2018-01-02T01:13:02.706Z,50,,,,,,21.5
2018-01-02T01:13:12.706Z,50,,,,,,21.5
2018-01-02T01:13:22.705Z,50,,,,,,21.5
2018-01-02T01:13:32.706Z,50,,,,,,21.5
2018-01-02T01:13:42.706Z,50,,,,,,21.5
2018-01-02T01:13:52.706Z,50,,,,,,21.5
2018-01-02T01:14:02.706Z,50,,,,,,21.5
2018-01-02T01:14:12.706Z,50,,,,,,21.5
2018-01-02T01:14:22.711Z,50,,,,,,21.5
2018-01-02T01:14:32.706Z,50,26.5,,,,,21.5
2018-01-02T01:14:42.706Z,50,,,,,,21.5
2018-01-02T01:14:52.706Z,50,26.6,,,,,21.5
2018-01-02T01:15:02.705Z,50,,,,,,21.5
2018-01-02T01:15:12.706Z,50,26.5,,,,,21.5
2018-01-02T01:15:22.706Z,50,,,,,,21.5
2018-01-02T01:15:32.706Z,50,,,,,,21.5
2018-01-02T01:15:42.706Z,50,,,,,,21.5
2018-01-02T01:15:52.705Z,50,,,,,,21.5
2018-01-02T01:16:02.773Z,50,,,,,,21.5
2018-01-02T01:16:12.706Z,50,,,,,,21.5
2018-01-02T01:16:22.746Z,50,,,,,,21.5
2018-01-02T01:16:32.706Z,50,,,,,,21.5
2018-01-02T01:16:42.724Z,50,,,,,,21.5
2018-01-02T01:16:52.715Z,50,,,,,,21.5
2018-01-02T01:17:02.706Z,50,,,,,,21.5
2018-01-02T01:17:12.705Z,50,,,,,,21.5
2018-01-02T01:17:22.706Z,50,,,,,,21.5
2018-01-02T01:17:32.706Z,50,,,,,,21.5
2018-01-02T01:17:42.706Z,50,,,,,,21.5
2018-01-02T01:17:52.706Z,50,,,,,,21.5
2018-01-02T01:18:02.706Z,50,,,,,,21.5
2018-01-02T01:18:12.706Z,50,,,,,,21.5
2018-01-02T01:18:22.706Z,50,,,,,,21.5
2018-01-02T01:18:32.706Z,50,,,,,,21.3
2018-01-02T01:18:42.706Z,50,,,,,,21.5
2018-01-02T01:18:52.706Z,50,,,,,,21.3
2018-01-02T01:19:02.706Z,50,,,,,,21.3
2018-01-02T01:19:12.706Z,50,,,,,,21.3
2018-01-02T01:19:22.705Z,50,26.4,,,,,21.3
2018-01-02T01:19:32.706Z,50,26.5,,,,,21.3
2018-01-02T01:19:42.706Z,50,,,,,,21.3
2018-01-02T01:19:52.705Z,50,,,,,,21.3
2018-01-02T01:20:02.706Z,50,,,,,,21.3
2018-01-02T01:20:12.705Z,50,,,,,,21.3
2018-01-02T01:20:22.706Z,50,26.4,,,,,21.3
2018-01-02T01:20:32.706Z,50,,,,,,21.3
2018-01-02T01:20:42.706Z,50,,,,,,21.3
2018-01-02T01:20:52.706Z,50,,,,,,21.3
2018-01-02T01:21:02.706Z,50,,,,,,21.3
2018-01-02T01:21:12.706Z,50,,,,,,21.3
2018-01-02T01:21:22.705Z,50,,,,,,21.3
2018-01-02T01:21:32.706Z,50,,,,,,21.3
2018-01-02T01:21:42.707Z,50,,,,,,21.3
2018-01-02T01:21:52.706Z,50,,,,,,21.3
2018-01-02T01:22:02.706Z,50,,,,,,21.3
2018-01-02T01:22:12.706Z,50,,,,,,21.3
2018-01-02T01:22:22.706Z,50,,,,,,21.3
