Time,HwTSet,PrimT,ActPow,HwActive,HwTOutlet,ChActive,PrimTSet
2018-01-11T03:19:42.456Z,50,,,,30.8,,
2018-01-11T03:19:52.435Z,50,,,,30.7,,
2018-01-11T03:20:02.435Z,50,,,,30.7,,
2018-01-11T03:20:12.435Z,50,,,,30.7,,
2018-01-11T03:20:22.435Z,50,,,,30.7,,
2018-01-11T03:20:32.435Z,50,,,,30.7,,
2018-01-11T03:20:42.435Z,50,39.1,,,30.7,,
2018-01-11T03:20:52.435Z,50,,,,30.7,,
2018-01-11T03:21:02.435Z,50,,,,30.7,,
2018-01-11T03:21:12.435Z,50,,,,30.7,,
2018-01-11T03:21:22.435Z,50,,,,30.7,,
2018-01-11T03:21:32.435Z,50,,,,30.7,,
2018-01-11T03:21:42.435Z,50,,,,30.7,,
2018-01-11T03:21:52.438Z,50,,,,30.7,,
2018-01-11T03:22:02.435Z,50,39.1,,,30.7,,
2018-01-11T03:22:12.435Z,50,38.9,,,30.6,,
2018-01-11T03:22:22.742Z,50,42.6,41,0,30.6,2,
2018-01-11T03:22:32.435Z,50,44.3,37,,30.6,,
2018-01-11T03:22:42.497Z,50,40.8,30,,30.6,,
2018-01-11T03:22:52.435Z,50,38.9,30,,30.6,,
2018-01-11T03:23:02.435Z,50,36.8,29,,30.6,,
2018-01-11T03:23:12.435Z,50,35.9,29,,30.6,,
2018-01-11T03:23:22.435Z,50,36,,,30.6,,
2018-01-11T03:23:32.450Z,50,,29,,30.6,,
2018-01-11T03:23:42.434Z,50,36.5,30,,30.6,,
2018-01-11T03:23:52.435Z,50,37.1,30,,30.6,,
2018-01-11T03:24:02.435Z,50,37.2,29,,30.6,,
2018-01-11T03:24:12.435Z,50,37.3,,,30.6,,
2018-01-11T03:24:22.436Z,50,37.4,,,30.6,,
2018-01-11T03:24:32.435Z,50,37.6,30,,30.6,,
2018-01-11T03:24:42.435Z,50,38,29,,30.6,,
2018-01-11T03:24:52.435Z,50,,,,30.6,,
2018-01-11T03:25:02.435Z,50,38.3,,,30.6,,
2018-01-11T03:25:12.435Z,50,38.5,,,30.6,,
2018-01-11T03:25:22.435Z,50,38.7,,,30.6,,
2018-01-11T03:25:32.435Z,50,39.1,30,,30.6,,
2018-01-11T03:25:42.534Z,50,39.2,29,,30.6,,
2018-01-11T03:25:52.435Z,50,39.4,30,,30.6,,
2018-01-11T03:26:02.435Z,50,39.6,,,30.6,,
2018-01-11T03:26:12.435Z,50,39.7,,,30.6,,
2018-01-11T03:26:22.435Z,50,40,29,,30.6,,
2018-01-11T03:26:32.435Z,50,40.1,,,30.6,,
2018-01-11T03:26:42.435Z,50,40.2,30,,30.4,,
2018-01-11T03:26:52.435Z,50,40.4,,,30.6,,
2018-01-11T03:27:02.435Z,50,40.5,29,,30.6,,
2018-01-11T03:27:12.435Z,50,40.7,,,30.6,,
2018-01-11T03:27:22.435Z,50,40.8,,,30.6,,
2018-01-11T03:27:32.435Z,50,41,29,,30.6,,
2018-01-11T03:27:42.435Z,50,41.1,30,,30.4,,
2018-01-11T03:27:52.434Z,50,41.2,29,,30.6,,
2018-01-11T03:28:02.435Z,50,41.3,,,30.6,,
2018-01-11T03:28:12.435Z,50,41.4,,,30.6,,
2018-01-11T03:28:22.435Z,50,41.6,,,30.6,,
2018-01-11T03:28:32.435Z,50,41.7,,,30.6,,
2018-01-11T03:28:42.437Z,50,42,29,,30.6,,
2018-01-11T03:28:52.435Z,50,,,,30.6,,
2018-01-11T03:29:02.435Z,50,42.1,,,30.6,,
2018-01-11T03:29:12.434Z,50,42.2,30,,30.6,,
2018-01-11T03:29:22.435Z,50,42.4,29,,30.6,,
2018-01-11T03:29:32.435Z,50,42.6,,,30.6,,
2018-01-11T03:29:42.435Z,50,42.8,30,,30.6,,
2018-01-11T03:29:52.435Z,50,43,30,,30.6,,
2018-01-11T03:30:02.434Z,50,43.1,29,,30.6,,
2018-01-11T03:30:12.435Z,50,43.2,,,30.6,,
2018-01-11T03:30:22.435Z,50,43.4,30,,30.6,,
2018-01-11T03:30:32.435Z,50,43.5,29,,30.6,,
2018-01-11T03:30:42.435Z,50,43.6,,,30.6,,
2018-01-11T03:30:52.435Z,50,43.8,30,,30.7,,
2018-01-11T03:31:02.434Z,50,44,29,,30.6,,
2018-01-11T03:31:12.435Z,50,,30,,30.7,,
2018-01-11T03:31:22.434Z,50,44.2,29,,30.7,,
2018-01-11T03:31:32.435Z,50,44.3,,,30.7,,
2018-01-11T03:31:42.434Z,50,44.4,,,30.7,,
2018-01-11T03:31:52.435Z,50,44.5,,,30.7,,
2018-01-11T03:32:02.435Z,50,44.7,,,30.7,,
2018-01-11T03:32:12.434Z,50,44.8,30,,30.7,,
2018-01-11T03:32:22.435Z,50,45,30,,30.7,,
2018-01-11T03:32:32.435Z,50,45,0,0,30.7,2,
2018-01-11T03:32:42.435Z,50,42.9,,,30.7,,
2018-01-11T03:32:52.434Z,50,40.9,,,30.8,,
2018-01-11T03:33:02.442Z,50,40.5,,,30.8,,
2018-01-11T03:33:12.434Z,50,40.4,,,30.8,,
2018-01-11T03:33:22.434Z,50,40.2,,,30.8,,
2018-01-11T03:33:32.435Z,50,,,,30.8,,
2018-01-11T03:33:42.435Z,50,,,,30.8,,
2018-01-11T03:33:52.434Z,50,,,,30.8,,
2018-01-11T03:34:02.436Z,50,40.1,,,30.8,,
2018-01-11T03:34:12.434Z,50,39.9,,,30.8,,
2018-01-11T03:34:22.434Z,50,39.8,,,30.8,,
2018-01-11T03:34:32.435Z,50,39.7,,,30.8,,
2018-01-11T03:34:42.434Z,50,39.6,,,30.9,,
2018-01-11T03:34:52.434Z,50,,,,30.9,,
2018-01-11T03:35:02.434Z,50,,,,30.9,,
2018-01-11T03:35:12.434Z,50,,,,30.9,,
2018-01-11T03:35:22.435Z,50,39.5,,,30.9,,
2018-01-11T03:35:32.434Z,50,39.4,,,30.9,,
2018-01-11T03:35:42.435Z,50,,,,30.9,,
2018-01-11T03:35:52.434Z,50,39.3,,,30.9,,
2018-01-11T03:36:02.438Z,50,,,,30.9,,
2018-01-11T03:36:12.435Z,50,,,,30.9,,
2018-01-11T03:36:22.434Z,50,,,,30.9,,
2018-01-11T03:36:32.434Z,50,,,,30.9,,
2018-01-11T03:36:42.434Z,50,,,,30.9,,
2018-01-11T03:36:52.434Z,50,,,,30.9,,
2018-01-11T03:37:02.434Z,50,,,,30.9,,
2018-01-11T03:37:12.434Z,50,,,,30.9,,
2018-01-11T03:37:22.434Z,50,,,,30.9,,
2018-01-11T03:37:32.434Z,50,,,,31,,
2018-01-11T03:37:42.434Z,50,,,,31,,
2018-01-11T03:37:52.434Z,50,,,,31,,
2018-01-11T03:38:02.434Z,50,,,,31,,
2018-01-11T03:38:12.435Z,50,,,,30.9,,
2018-01-11T03:38:22.435Z,50,,,,31,,
2018-01-11T03:38:32.492Z,50,39.4,,,31,,
2018-01-11T03:38:42.479Z,50,,,,31,,
2018-01-11T03:38:52.469Z,50,,,,31,,
2018-01-11T03:39:02.434Z,50,,,,31,,
2018-01-11T03:39:12.434Z,50,39.5,,,31,,
2018-01-11T03:39:22.437Z,50,,,,31,,
2018-01-11T03:39:32.434Z,50,,,,31,,
2018-01-11T03:39:42.434Z,50,39.6,,,31,,
2018-01-11T03:39:52.438Z,50,,,,31,,
2018-01-11T03:40:02.435Z,50,,,,31,,
2018-01-11T03:40:12.461Z,50,,,,31,,
2018-01-11T03:40:22.462Z,50,,,,31,,
2018-01-11T03:40:32.462Z,50,39.7,,,31,,
2018-01-11T03:40:42.434Z,50,,,,31,,
2018-01-11T03:40:52.434Z,50,,,,31,,
2018-01-11T03:41:02.434Z,50,,,,31,,
2018-01-11T03:41:12.434Z,50,,,,31,,
2018-01-11T03:41:22.434Z,50,,,,31,,
2018-01-11T03:41:32.434Z,50,,,,31,,
2018-01-11T03:41:42.438Z,50,,,,31,,
2018-01-11T03:41:52.434Z,50,,,,31,,
2018-01-11T03:42:02.434Z,50,,,,31,,
2018-01-11T03:42:17.221Z,50,,,,31,,
2018-01-11T03:42:22.435Z,50,,,,31,,
2018-01-11T03:42:32.435Z,50,,,,31,,
2018-01-11T03:42:42.434Z,50,,,,31,,
2018-01-11T03:42:52.434Z,50,,,,31,,
2018-01-11T03:43:02.434Z,50,,,,31,,
2018-01-11T03:43:12.434Z,50,,,,31,,
2018-01-11T03:43:22.434Z,50,,,,31,,
2018-01-11T03:43:32.434Z,50,,,,31,,
2018-01-11T03:43:42.434Z,50,39.6,,,31,,
2018-01-11T03:43:52.434Z,50,,,,30.9,,
2018-01-11T03:44:02.434Z,50,,,,31,,
2018-01-11T03:44:12.434Z,50,,,,31,,
2018-01-11T03:44:22.434Z,50,,,,31,,
2018-01-11T03:44:32.434Z,50,,,,30.9,,
2018-01-11T03:44:42.434Z,50,,,,30.9,,
2018-01-11T03:44:52.434Z,50,,,,30.9,,
2018-01-11T03:45:02.434Z,50,,,,30.9,,
2018-01-11T03:45:12.757Z,50,39.5,,,30.9,,
2018-01-11T03:45:22.659Z,50,,,,30.9,,
2018-01-11T03:45:32.779Z,50,,,,30.9,,
2018-01-11T03:45:42.812Z,50,,,,30.9,,
2018-01-11T03:45:52.434Z,50,,,,30.9,,
2018-01-11T03:46:02.434Z,50,,,,30.9,,
2018-01-11T03:46:12.434Z,50,,,,30.9,,
2018-01-11T03:46:22.434Z,50,,,,30.9,,
2018-01-11T03:46:32.434Z,50,,,,30.9,,
2018-01-11T03:46:42.434Z,50,39.4,,,30.9,,
2018-01-11T03:46:52.434Z,50,,,,30.9,,
2018-01-11T03:47:02.434Z,50,,,,30.9,,
2018-01-11T03:47:12.434Z,50,,,,30.9,,
2018-01-11T03:47:22.434Z,50,,,,30.9,,
2018-01-11T03:47:32.441Z,50,,,,30.9,,
2018-01-11T03:47:42.434Z,50,,,,30.9,,
2018-01-11T03:47:52.434Z,50,,,,30.9,,
2018-01-11T03:48:02.435Z,50,39.3,,,30.9,,
2018-01-11T03:48:12.434Z,50,,,,30.9,,
2018-01-11T03:48:22.434Z,50,,,,30.8,,
2018-01-11T03:48:32.435Z,50,,,,30.9,,
2018-01-11T03:48:42.434Z,50,,,,30.8,,
2018-01-11T03:48:52.434Z,50,,,,30.8,,
2018-01-11T03:49:02.434Z,50,,,,30.8,,
2018-01-11T03:49:12.434Z,50,39.2,,,30.8,,
2018-01-11T03:49:22.441Z,50,,,,30.8,,
2018-01-11T03:49:32.434Z,50,,,,30.8,,
2018-01-11T03:49:42.444Z,50,,,,30.8,,
2018-01-11T03:49:52.434Z,50,,,,30.8,,
2018-01-11T03:50:02.434Z,50,,,,30.8,,
2018-01-11T03:50:12.434Z,50,,,,30.8,,
2018-01-11T03:50:22.434Z,50,39.1,,,30.8,,
2018-01-11T03:50:32.434Z,50,,,,30.8,,
2018-01-11T03:50:42.434Z,50,,,,30.8,,
2018-01-11T03:50:52.434Z,50,,,,30.8,,
2018-01-11T03:51:02.434Z,50,,,,30.8,,
2018-01-11T03:51:12.434Z,50,,,,30.8,,
2018-01-11T03:51:22.434Z,50,,,,30.8,,
2018-01-11T03:51:32.434Z,50,38.9,,,30.8,,
2018-01-11T03:51:42.434Z,50,38.9,,,30.8,,
2018-01-11T03:51:52.434Z,50,,,,30.7,,
2018-01-11T03:52:02.434Z,50,,,,30.7,,
2018-01-11T03:52:12.434Z,50,,,,30.7,,
2018-01-11T03:52:22.434Z,50,,,,30.7,,
2018-01-11T03:52:32.434Z,50,,,,30.7,,
2018-01-11T03:52:42.434Z,50,,,,30.7,,
2018-01-11T03:52:52.434Z,50,,,,30.7,,
2018-01-11T03:53:02.434Z,50,,,,30.7,,
2018-01-11T03:53:12.434Z,50,38.8,,,30.7,,
2018-01-11T03:53:22.434Z,50,,,,30.7,,
2018-01-11T03:53:32.446Z,50,42.2,40,0,30.7,2,
2018-01-11T03:53:42.434Z,50,44.1,37,,30.7,,
2018-01-11T03:53:52.434Z,50,40.9,30,,30.7,,
2018-01-11T03:54:02.499Z,50,38.7,29,,30.7,,
2018-01-11T03:54:12.434Z,50,36.9,30,,30.7,,
2018-01-11T03:54:22.434Z,50,36.7,29,,30.7,,
2018-01-11T03:54:32.467Z,50,36.4,29,0,30.7,2,59
2018-01-11T03:54:42.434Z,50,37.1,30,,30.7,,
2018-01-11T03:54:52.434Z,50,37.4,,,30.6,,
2018-01-11T03:55:02.434Z,50,37.7,,,30.6,,
2018-01-11T03:55:12.434Z,50,38,29,,30.6,,
2018-01-11T03:55:22.434Z,50,,30,,30.6,,
2018-01-11T03:55:32.434Z,50,38.2,29,,30.6,,
2018-01-11T03:55:42.435Z,50,38.3,,,30.6,,
2018-01-11T03:55:52.435Z,50,38.5,,,30.6,,
2018-01-11T03:56:02.434Z,50,38.7,,,30.6,,
2018-01-11T03:56:12.434Z,50,39.1,30,,30.6,,
2018-01-11T03:56:22.434Z,50,39.3,29,,30.6,,
2018-01-11T03:56:32.434Z,50,39.5,30,,30.6,,
2018-01-11T03:56:42.434Z,50,39.7,29,,30.6,,
2018-01-11T03:56:52.434Z,50,40,,,30.6,,
2018-01-11T03:57:02.434Z,50,40.1,30,,30.6,,
2018-01-11T03:57:12.434Z,50,40.2,29,,30.6,,
2018-01-11T03:57:22.434Z,50,40.4,30,,30.6,,
2018-01-11T03:57:32.435Z,50,40.5,29,,30.6,,
2018-01-11T03:57:42.434Z,50,40.7,,,30.6,,
2018-01-11T03:57:52.434Z,50,40.8,,,30.6,,
2018-01-11T03:58:02.434Z,50,41,,,30.6,,
2018-01-11T03:58:12.448Z,50,41.1,30,,30.6,,
2018-01-11T03:58:22.434Z,50,41.2,,,30.6,,
2018-01-11T03:58:32.434Z,50,41.4,,,30.6,,
2018-01-11T03:58:42.434Z,50,41.5,,,30.6,,
2018-01-11T03:58:52.434Z,50,41.6,29,,30.6,,
2018-01-11T03:59:02.434Z,50,41.8,,,30.6,,
2018-01-11T03:59:12.434Z,50,41.9,0,0,30.6,2,
2018-01-11T03:59:22.434Z,50,39.8,,,30.6,,
2018-01-11T03:59:32.434Z,50,37.9,,,30.7,,
2018-01-11T03:59:42.434Z,50,37.3,,,30.7,,
2018-01-11T03:59:52.434Z,50,,,,30.6,,
2018-01-11T04:00:02.434Z,50,37.1,,,30.7,,
2018-01-11T04:00:12.434Z,50,,,,30.7,,
2018-01-11T04:00:22.434Z,50,,,,30.7,,
2018-01-11T04:00:32.434Z,50,36.9,,,30.7,,
2018-01-11T04:00:42.434Z,50,,,,30.7,,
2018-01-11T04:00:52.434Z,50,36.8,,,30.7,,
2018-01-11T04:01:02.434Z,50,36.7,,,30.7,,
2018-01-11T04:01:12.435Z,50,36.6,,,30.7,,
2018-01-11T04:01:22.434Z,50,36.5,,,30.7,,
2018-01-11T04:01:32.434Z,50,36.6,,,30.7,,
2018-01-11T04:01:42.434Z,50,36.5,,,30.7,,
2018-01-11T04:01:52.434Z,50,,,,30.7,,
2018-01-11T04:02:02.434Z,50,,,,30.7,,
2018-01-11T04:02:12.434Z,50,36.4,,,30.7,,
2018-01-11T04:02:22.434Z,50,,,,30.7,,
2018-01-11T04:02:32.434Z,50,36.3,,,30.7,,
2018-01-11T04:02:42.434Z,50,36.4,,,30.7,,
2018-01-11T04:02:52.434Z,50,,,,30.7,,
2018-01-11T04:03:02.434Z,50,,,,30.7,,
2018-01-11T04:03:12.434Z,50,36.3,,,30.7,,
2018-01-11T04:03:22.434Z,50,,,,30.7,,
2018-01-11T04:03:32.434Z,50,,,,30.7,,
2018-01-11T04:03:42.434Z,50,,,,30.7,,
2018-01-11T04:03:52.434Z,50,,,,30.7,,
2018-01-11T04:04:02.434Z,50,,,,30.7,,
2018-01-11T04:04:12.434Z,50,,,,30.7,,
2018-01-11T04:04:22.434Z,50,,,,30.7,,
2018-01-11T04:04:32.439Z,50,,,,30.7,,
2018-01-11T04:04:42.434Z,50,,,,30.7,,
2018-01-11T04:04:52.433Z,50,36.4,,,30.7,,
2018-01-11T04:05:02.434Z,50,,,,30.7,,
2018-01-11T04:05:12.434Z,50,,,,30.7,,
2018-01-11T04:05:22.434Z,50,,,,30.7,,
2018-01-11T04:05:32.436Z,50,,,,30.7,,
2018-01-11T04:05:42.434Z,50,36.5,,,30.7,,
2018-01-11T04:05:52.434Z,50,,,,30.7,,
2018-01-11T04:06:02.434Z,50,,,,30.7,,
2018-01-11T04:06:12.434Z,50,,,,30.7,,
2018-01-11T04:06:22.434Z,50,,,,30.7,,
2018-01-11T04:06:32.434Z,50,36.6,,,30.7,,
2018-01-11T04:06:42.434Z,50,,,,30.6,,
2018-01-11T04:06:52.434Z,50,,,,30.6,,
2018-01-11T04:07:02.434Z,50,,,,30.6,,
2018-01-11T04:07:12.436Z,50,,,,30.6,,
2018-01-11T04:07:22.434Z,50,36.7,,,30.6,,
2018-01-11T04:07:32.434Z,50,,,,30.6,,
2018-01-11T04:07:42.434Z,50,,,,30.6,,
2018-01-11T04:07:52.434Z,50,,,,30.6,,
2018-01-11T04:08:02.433Z,50,,,,30.6,,
2018-01-11T04:08:12.434Z,50,,,,30.6,,
2018-01-11T04:08:22.434Z,50,,,,30.6,,
2018-01-11T04:08:32.434Z,50,,,,30.6,,
2018-01-11T04:08:42.433Z,50,,,,30.6,,
2018-01-11T04:08:52.434Z,50,,,,30.6,,
2018-01-11T04:09:02.433Z,50,,,,30.6,,
2018-01-11T04:09:12.433Z,50,,,,30.6,,
2018-01-11T04:09:22.434Z,50,,,,30.6,,
2018-01-11T04:09:32.434Z,50,,,,30.6,,
2018-01-11T04:09:42.434Z,50,,,,30.6,,
2018-01-11T04:09:52.434Z,50,,,,30.6,,
2018-01-11T04:10:02.483Z,50,,,,30.6,,
2018-01-11T04:10:12.476Z,50,,,,30.6,,
2018-01-11T04:10:22.434Z,50,,,,30.6,,
2018-01-11T04:10:32.434Z,50,,,,30.6,,
2018-01-11T04:10:42.461Z,50,,,,30.4,,
2018-01-11T04:10:52.433Z,50,,,,30.4,,
2018-01-11T04:11:02.433Z,50,,,,30.4,,
2018-01-11T04:11:12.434Z,50,,,,30.4,,
2018-01-11T04:11:22.433Z,50,,,,30.4,,
2018-01-11T04:11:32.434Z,50,36.6,,,30.4,,
2018-01-11T04:11:42.434Z,50,,,,30.4,,
2018-01-11T04:11:52.434Z,50,,,,30.4,,
2018-01-11T04:12:02.434Z,50,,,,30.4,,
2018-01-11T04:12:12.434Z,50,,,,30.4,,
2018-01-11T04:12:22.434Z,50,,,,30.4,,
2018-01-11T04:12:32.434Z,50,,,,30.4,,
2018-01-11T04:12:42.451Z,50,,,,30.4,,
2018-01-11T04:12:52.434Z,50,,,,30.4,,
2018-01-11T04:13:02.433Z,50,,,,30.4,,
2018-01-11T04:13:12.433Z,50,,,,30.4,,
2018-01-11T04:13:22.434Z,50,,,,30.4,,
2018-01-11T04:13:32.434Z,50,,,,30.4,,
2018-01-11T04:13:42.434Z,50,36.5,,,30.3,,
2018-01-11T04:13:52.433Z,50,,,,30.3,,
2018-01-11T04:14:02.434Z,50,,,,30.3,,
2018-01-11T04:14:12.433Z,50,,,,30.3,,
2018-01-11T04:14:22.434Z,50,,,,30.3,,
2018-01-11T04:14:32.434Z,50,,,,30.3,,
2018-01-11T04:14:42.433Z,50,,,,30.3,,
2018-01-11T04:14:52.433Z,50,,,,30.3,,
2018-01-11T04:15:02.434Z,50,,,,30.3,,
2018-01-11T04:15:12.433Z,50,,,,30.3,,
2018-01-11T04:15:22.433Z,50,,,,30.3,,
2018-01-11T04:15:32.434Z,50,,,,30.3,,
2018-01-11T04:15:42.434Z,50,36.4,,,30.2,,
2018-01-11T04:15:52.434Z,50,,,,30.3,,
2018-01-11T04:16:02.433Z,50,,,,30.2,,
2018-01-11T04:16:12.434Z,50,,,,30.2,,
2018-01-11T04:16:22.433Z,50,,,,30.2,,
2018-01-11T04:16:32.434Z,50,,,,30.2,,
2018-01-11T04:16:42.433Z,50,,,,30.2,,
2018-01-11T04:16:52.433Z,50,,,,30.2,,
2018-01-11T04:17:02.434Z,50,,,,30.2,,
2018-01-11T04:17:12.433Z,50,,,,30.2,,
2018-01-11T04:17:22.433Z,50,,,,30.2,,
2018-01-11T04:17:32.434Z,50,,,,30.2,,
2018-01-11T04:17:42.436Z,50,,,,30.2,,
2018-01-11T04:17:52.433Z,50,36.3,,,30.2,,
2018-01-11T04:18:02.433Z,50,,,,30.2,,
2018-01-11T04:18:12.434Z,50,,,,30.2,,
2018-01-11T04:18:22.434Z,50,,,,30.2,,
2018-01-11T04:18:32.444Z,50,,,,30.1,,
2018-01-11T04:18:42.437Z,50,,,,30.2,,
2018-01-11T04:18:52.433Z,50,,,,30.1,,
2018-01-11T04:19:02.433Z,50,,,,30.1,,
2018-01-11T04:19:12.433Z,50,,,,30.1,,
2018-01-11T04:19:22.433Z,50,,,,30.1,,
2018-01-11T04:19:32.434Z,50,,,,30.1,,
2018-01-11T04:19:42.433Z,50,,,,30.1,,
2018-01-11T04:19:52.447Z,50,,,,30.1,,
2018-01-11T04:20:02.434Z,50,36.2,,,30.1,,
2018-01-11T04:20:12.433Z,50,,,,30.1,,
2018-01-11T04:20:22.433Z,50,,,,30.1,,
2018-01-11T04:20:32.434Z,50,,,,30.1,,
2018-01-11T04:20:42.433Z,50,,44,0,30.1,2,
2018-01-11T04:20:52.434Z,50,42.2,33,,30,,
2018-01-11T04:21:02.433Z,50,39.9,29,,30,,
2018-01-11T04:21:12.433Z,50,37.9,29,,30,,
2018-01-11T04:21:22.434Z,50,35.8,29,,30,,
2018-01-11T04:21:32.434Z,50,34.9,30,,30,,
2018-01-11T04:21:42.434Z,50,34.8,,,30,,
2018-01-11T04:21:52.433Z,50,35.1,29,,30,,
2018-01-11T04:22:02.433Z,50,35.5,,,30,,
2018-01-11T04:22:12.434Z,50,36,29,,30,,
2018-01-11T04:22:22.433Z,50,36.1,,,30,,
2018-01-11T04:22:32.434Z,50,36.3,,,30,,
2018-01-11T04:22:42.434Z,50,36.4,,,30,,
2018-01-11T04:22:52.433Z,50,36.5,,,30,,
2018-01-11T04:23:02.435Z,50,36.7,30,,30,,
2018-01-11T04:23:12.434Z,50,37.1,29,,30,,
2018-01-11T04:23:22.433Z,50,37.3,,,30,,
2018-01-11T04:23:32.434Z,50,37.5,30,,30,,
2018-01-11T04:23:42.434Z,50,37.7,,,30,,
2018-01-11T04:23:52.434Z,50,38,29,,30,,
2018-01-11T04:24:02.433Z,50,,30,,30,,
2018-01-11T04:24:12.433Z,50,38.2,29,,30,,
2018-01-11T04:24:22.434Z,50,38.4,30,,30,,
2018-01-11T04:24:32.433Z,50,38.5,,,30,,
2018-01-11T04:24:42.433Z,50,38.7,29,,30,,
2018-01-11T04:24:52.434Z,50,39.1,,,30,,
2018-01-11T04:25:02.434Z,50,,30,,30,,
2018-01-11T04:25:12.433Z,50,39.2,,,30,,
2018-01-11T04:25:22.433Z,50,39.4,,,30,,
2018-01-11T04:25:32.434Z,50,39.5,29,,30,,
2018-01-11T04:25:42.485Z,50,39.7,30,,30,,
2018-01-11T04:25:52.474Z,50,39.8,,,30,,
2018-01-11T04:26:02.434Z,50,40,30,,30,,
2018-01-11T04:26:12.433Z,50,40.1,29,,30,,
2018-01-11T04:26:22.433Z,50,40.3,,,30,,
2018-01-11T04:26:32.434Z,50,40.4,,,30,,
2018-01-11T04:26:42.434Z,50,40.5,,,30,,
2018-01-11T04:26:52.434Z,50,40.7,,,30,,
2018-01-11T04:27:02.433Z,50,41,30,,30,,
2018-01-11T04:27:12.433Z,50,,29,,30,,
2018-01-11T04:27:22.434Z,50,41.2,,,30,,
2018-01-11T04:27:32.434Z,50,41.3,30,,30,,
2018-01-11T04:27:42.433Z,50,41.5,,,30,,
2018-01-11T04:27:52.433Z,50,41.6,29,,30,,
2018-01-11T04:28:02.434Z,50,41.8,,,30,,
2018-01-11T04:28:12.433Z,50,42,,,30,,
2018-01-11T04:28:22.434Z,50,,30,,30,,
2018-01-11T04:28:32.434Z,50,42.2,,,30,,
2018-01-11T04:28:42.434Z,50,42.3,29,,30,,
2018-01-11T04:28:52.434Z,50,42.6,,,30,,
2018-01-11T04:29:02.434Z,50,42.7,30,,30.1,,
2018-01-11T04:29:12.434Z,50,43,29,,30.1,,
2018-01-11T04:29:22.434Z,50,,,,30.1,,
2018-01-11T04:29:32.434Z,50,43.1,,,30.1,,
2018-01-11T04:29:42.433Z,50,43.3,30,,30.1,,
2018-01-11T04:29:52.434Z,50,43.4,29,,30.1,,
2018-01-11T04:30:02.433Z,50,43.5,,,30.1,,
2018-01-11T04:30:12.434Z,50,43.7,,,30.1,,
2018-01-11T04:30:22.433Z,50,43.8,,,30.1,,
2018-01-11T04:30:32.434Z,50,44,30,,30.1,,
2018-01-11T04:30:42.433Z,50,44.1,29,,30.1,,
2018-01-11T04:30:52.433Z,50,44.2,30,,30.2,,
2018-01-11T04:31:02.434Z,50,44.3,29,,30.2,,
2018-01-11T04:31:12.434Z,50,44.4,,,30.2,,
2018-01-11T04:31:22.433Z,50,44.6,,,30.2,,
2018-01-11T04:31:32.434Z,50,44.7,,,30.2,,
2018-01-11T04:31:42.433Z,50,44.8,30,,30.2,,
2018-01-11T04:31:52.433Z,50,45,,,30.2,,
2018-01-11T04:32:02.437Z,50,45.1,,,30.2,,
2018-01-11T04:32:12.433Z,50,45.2,29,,30.3,,
2018-01-11T04:32:22.433Z,50,45.3,30,,30.3,,
2018-01-11T04:32:32.433Z,50,45.4,29,,30.3,,
2018-01-11T04:32:42.434Z,50,45.5,30,,30.3,,
2018-01-11T04:32:52.435Z,50,45.7,29,,30.3,,
2018-01-11T04:33:02.433Z,50,45.8,,,30.3,,
2018-01-11T04:33:12.433Z,50,46,,,30.3,,
2018-01-11T04:33:22.434Z,50,,,,30.4,,
2018-01-11T04:33:32.434Z,50,46.1,,,30.4,,
2018-01-11T04:33:42.433Z,50,46.3,,,30.4,,
2018-01-11T04:33:52.433Z,50,46.4,,,30.4,,
2018-01-11T04:34:02.434Z,50,46.5,0,0,30.4,2,
2018-01-11T04:34:12.433Z,50,44.9,,,30.4,,
2018-01-11T04:34:22.434Z,50,42.8,,,30.6,,
2018-01-11T04:34:32.434Z,50,41.9,,,30.6,,
2018-01-11T04:34:42.433Z,50,41.8,,,30.6,,
2018-01-11T04:34:52.433Z,50,41.6,,,30.6,,
2018-01-11T04:35:02.434Z,50,,,,30.6,,
2018-01-11T04:35:12.434Z,50,,,,30.6,,
2018-01-11T04:35:22.434Z,50,,,,30.7,,
2018-01-11T04:35:32.433Z,50,41.5,,,30.7,,
2018-01-11T04:35:42.433Z,50,41.3,,,30.7,,
2018-01-11T04:35:52.434Z,50,41.2,,,30.7,,
2018-01-11T04:36:02.434Z,50,41.1,,,30.7,,
2018-01-11T04:36:12.433Z,50,41,,,30.7,,
2018-01-11T04:36:22.433Z,50,,,,30.7,,
2018-01-11T04:36:32.434Z,50,40.9,,,30.8,,
2018-01-11T04:36:42.434Z,50,,,,30.8,,
2018-01-11T04:36:52.433Z,50,,,,30.8,,
2018-01-11T04:37:02.433Z,50,40.7,,,30.8,,
2018-01-11T04:37:12.433Z,50,,,,30.8,,
2018-01-11T04:37:22.433Z,50,,,,30.8,,
2018-01-11T04:37:32.433Z,50,,,,30.8,,
2018-01-11T04:37:42.437Z,50,,,,30.8,,
2018-01-11T04:37:52.434Z,50,40.6,,,30.9,,
2018-01-11T04:38:02.433Z,50,,,,30.8,,
2018-01-11T04:38:12.433Z,50,,,,30.9,,
2018-01-11T04:38:22.433Z,50,,,,30.9,,
2018-01-11T04:38:32.433Z,50,,,,30.9,,
2018-01-11T04:38:42.434Z,50,,,,30.9,,
2018-01-11T04:38:52.434Z,50,,,,30.9,,
2018-01-11T04:39:02.433Z,50,,,,30.9,,
