Time,ActPow,HwActive,PrimT,PrimTSet,ChActive,HwTOutlet,HwTSet
2017-12-30T00:00:02.804Z,,,,,,28,50
2017-12-30T00:00:12.805Z,,,43,,,28,50
2017-12-30T00:00:22.805Z,,,,,,28,50
2017-12-30T00:00:32.811Z,,,,,,28,50
2017-12-30T00:00:42.805Z,,,,,,28,50
2017-12-30T00:00:52.805Z,,,,,,28,50
2017-12-30T00:01:02.805Z,,,,,,28,50
2017-12-30T00:01:12.805Z,,,,,,28,50
2017-12-30T00:01:22.805Z,,,,,,28,50
2017-12-30T00:01:32.805Z,,,43,,,28,50
2017-12-30T00:01:42.805Z,,,42.9,,,27.9,50
2017-12-30T00:01:52.805Z,,,,,,28,50
2017-12-30T00:02:02.805Z,,,,,,27.9,50
2017-12-30T00:02:12.805Z,,,,,,27.9,50
2017-12-30T00:02:22.805Z,,,,,,27.9,50
2017-12-30T00:02:32.805Z,,,,,,27.9,50
2017-12-30T00:02:42.805Z,,,,,,27.9,50
2017-12-30T00:02:52.811Z,,,,,,27.9,50
2017-12-30T00:03:02.805Z,,,,,,27.9,50
2017-12-30T00:03:12.805Z,,,,,,27.9,50
2017-12-30T00:03:22.805Z,,,,,,27.9,50
2017-12-30T00:03:32.806Z,,,42.8,,,27.9,50
2017-12-30T00:03:42.805Z,,,,,,27.9,50
2017-12-30T00:03:52.806Z,,,,,,27.8,50
2017-12-30T00:04:02.805Z,,,,,,27.8,50
2017-12-30T00:04:12.805Z,,,,,,27.8,50
2017-12-30T00:04:22.805Z,,,,,,27.8,50
2017-12-30T00:04:32.805Z,,,,,,27.8,50
2017-12-30T00:04:42.805Z,,,,,,27.8,50
2017-12-30T00:04:52.805Z,,,,,,27.8,50
2017-12-30T00:05:02.805Z,,,,,,27.8,50
2017-12-30T00:05:12.805Z,,,42.7,,,27.8,50
2017-12-30T00:05:22.805Z,,,,,,27.8,50
2017-12-30T00:05:32.805Z,,,,,,27.8,50
2017-12-30T00:05:42.805Z,,,,,,27.8,50
2017-12-30T00:05:52.805Z,,,,,,27.8,50
2017-12-30T00:06:02.805Z,,,,,,27.8,50
2017-12-30T00:06:12.805Z,,,,,,27.7,50
2017-12-30T00:06:22.805Z,,,,,,27.7,50
2017-12-30T00:06:32.805Z,,,42.6,,,27.7,50
2017-12-30T00:06:42.805Z,,,,,,27.7,50
2017-12-30T00:06:52.805Z,,,,,,27.7,50
2017-12-30T00:07:02.805Z,,,,,,27.7,50
2017-12-30T00:07:12.805Z,,,,,,27.7,50
2017-12-30T00:07:22.805Z,,,,,,27.7,50
2017-12-30T00:07:32.805Z,,,,,,27.7,50
2017-12-30T00:07:42.805Z,,,,,,27.7,50
2017-12-30T00:07:52.805Z,,,,,,27.7,50
2017-12-30T00:08:02.805Z,,,,,,27.7,50
2017-12-30T00:08:12.805Z,,,42.4,,,27.7,50
2017-12-30T00:08:22.805Z,,,,,,27.5,50
2017-12-30T00:08:32.805Z,,,,,,27.5,50
2017-12-30T00:08:42.805Z,,,,,,27.5,50
2017-12-30T00:08:52.805Z,,,,,,27.5,50
2017-12-30T00:09:02.805Z,,,,,,27.5,50
2017-12-30T00:09:12.806Z,,,,,,27.5,50
2017-12-30T00:09:22.805Z,,,,,,27.5,50
2017-12-30T00:09:32.805Z,,,,,,27.5,50
2017-12-30T00:09:42.805Z,,,,,,27.5,50
2017-12-30T00:09:52.805Z,,,42.3,,,27.5,50
2017-12-30T00:10:02.805Z,,,,,,27.5,50
2017-12-30T00:10:12.805Z,,,,,,27.5,50
2017-12-30T00:10:22.805Z,,,,,,27.5,50
2017-12-30T00:10:32.805Z,,,,,,27.4,50
2017-12-30T00:10:42.805Z,,,,,,27.4,50
2017-12-30T00:10:52.805Z,,,,,,27.4,50
2017-12-30T00:11:02.805Z,,,,,,27.4,50
2017-12-30T00:11:12.805Z,,,,,,27.4,50
2017-12-30T00:11:22.809Z,,,,,,27.4,50
2017-12-30T00:11:32.804Z,,,42.2,,,27.4,50
2017-12-30T00:11:42.805Z,,,,,,27.4,50
2017-12-30T00:11:52.805Z,,,,,,27.4,50
2017-12-30T00:12:02.805Z,,,,,,27.4,50
2017-12-30T00:12:12.805Z,,,,,,27.4,50
2017-12-30T00:12:22.810Z,,,,,,27.4,50
2017-12-30T00:12:32.805Z,,,,,,27.4,50
2017-12-30T00:12:42.805Z,,,,,,27.4,50
2017-12-30T00:12:52.805Z,,,42.1,,,27.3,50
2017-12-30T00:13:02.805Z,,,,,,27.3,50
2017-12-30T00:13:12.805Z,,,,,,27.3,50
2017-12-30T00:13:22.805Z,,,,,,27.3,50
2017-12-30T00:13:32.805Z,,,,,,27.3,50
2017-12-30T00:13:42.805Z,,,,,,27.3,50
2017-12-30T00:13:52.805Z,,,,,,27.3,50
2017-12-30T00:14:02.804Z,,,,,,27.3,50
2017-12-30T00:14:12.805Z,,,,,,27.3,50
2017-12-30T00:14:22.805Z,,,,,,27.3,50
2017-12-30T00:14:32.805Z,,,42,,,27.3,50
2017-12-30T00:14:42.805Z,,,,,,27.3,50
2017-12-30T00:14:52.805Z,,,,,,27.2,50
2017-12-30T00:15:02.805Z,,,,,,27.2,50
2017-12-30T00:15:12.805Z,,,,,,27.2,50
2017-12-30T00:15:22.805Z,,,,,,27.2,50
2017-12-30T00:15:32.805Z,,,,,,27.2,50
2017-12-30T00:15:42.805Z,,,,,,27.2,50
2017-12-30T00:15:52.805Z,,,,,,27.2,50
2017-12-30T00:16:02.805Z,,,,,,27.2,50
2017-12-30T00:16:12.805Z,,,41.9,,,27.2,50
2017-12-30T00:16:22.805Z,,,41.9,,,27.2,50
2017-12-30T00:16:32.805Z,,,,,,27.2,50
2017-12-30T00:16:42.805Z,,,,,,27.2,50
2017-12-30T00:16:52.805Z,,,,,,27.2,50
2017-12-30T00:17:02.805Z,,,,,,27.2,50
2017-12-30T00:17:12.805Z,,,,,,27.2,50
2017-12-30T00:17:22.805Z,,,,,,27.1,50
2017-12-30T00:17:32.805Z,,,,,,27.1,50
2017-12-30T00:17:42.805Z,,,,,,27.1,50
2017-12-30T00:17:52.805Z,,,,,,27.1,50
2017-12-30T00:18:02.805Z,,,,,,27.1,50
2017-12-30T00:18:12.805Z,,,41.8,,,27.1,50
2017-12-30T00:18:22.805Z,,,,,,27.1,50
2017-12-30T00:18:32.804Z,,,,,,27.1,50
2017-12-30T00:18:42.805Z,,,,,,27.1,50
2017-12-30T00:18:52.805Z,,,,,,27.1,50
2017-12-30T00:19:02.805Z,,,,,,27.1,50
2017-12-30T00:19:12.805Z,,,,,,27.1,50
2017-12-30T00:19:22.805Z,,,,,,27.1,50
2017-12-30T00:19:32.804Z,,,,,,27.1,50
2017-12-30T00:19:42.805Z,,,41.7,,,27.1,50
2017-12-30T00:19:52.805Z,,,,,,26.9,50
2017-12-30T00:20:02.804Z,,,,,,26.9,50
2017-12-30T00:20:12.805Z,,,,,,26.9,50
2017-12-30T00:20:22.805Z,,,,,,26.9,50
2017-12-30T00:20:32.805Z,,,,,,26.9,50
2017-12-30T00:20:42.805Z,,,,,,26.9,50
2017-12-30T00:20:52.805Z,,,,,,26.9,50
2017-12-30T00:21:02.805Z,,,,,,26.9,50
2017-12-30T00:21:12.805Z,,,,,,26.9,50
2017-12-30T00:21:22.805Z,,,41.6,,,26.9,50
2017-12-30T00:21:32.805Z,,,,,,26.9,50
2017-12-30T00:21:42.804Z,,,,,,26.9,50
2017-12-30T00:21:52.805Z,,,,,,26.8,50
2017-12-30T00:22:02.805Z,,,,,,26.9,50
2017-12-30T00:22:12.883Z,,,,,,26.8,50
2017-12-30T00:22:22.806Z,,,,,,26.8,50
2017-12-30T00:22:32.805Z,,,,,,26.8,50
2017-12-30T00:22:42.805Z,,,,,,26.8,50
2017-12-30T00:22:52.805Z,,,,,,26.8,50
2017-12-30T00:23:02.804Z,,,,,,26.8,50
2017-12-30T00:23:12.805Z,,,41.5,,,26.8,50
2017-12-30T00:23:22.804Z,,,,,,26.8,50
2017-12-30T00:23:32.805Z,,,,,,26.8,50
2017-12-30T00:23:42.805Z,,,,,,26.8,50
2017-12-30T00:23:52.805Z,,,,,,26.8,50
2017-12-30T00:24:02.804Z,,,,,,26.8,50
2017-12-30T00:24:12.805Z,,,,,,26.8,50
2017-12-30T00:24:22.805Z,,,,,,26.8,50
2017-12-30T00:24:32.805Z,,,,,,26.8,50
2017-12-30T00:24:42.805Z,,,,,,26.7,50
2017-12-30T00:24:52.805Z,,,41.4,,,26.7,50
2017-12-30T00:25:02.805Z,,,,,,26.7,50
2017-12-30T00:25:12.805Z,,,,,,26.7,50
2017-12-30T00:25:22.805Z,,,,,,26.7,50
2017-12-30T00:25:32.804Z,,,,,,26.7,50
2017-12-30T00:25:42.806Z,,,,,,26.7,50
2017-12-30T00:25:52.805Z,,,,,,26.7,50
2017-12-30T00:26:02.805Z,,,,,,26.7,50
2017-12-30T00:26:12.805Z,,,,,,26.7,50
2017-12-30T00:26:22.805Z,,,41.3,,,26.7,50
2017-12-30T00:26:32.804Z,,,,,,26.7,50
2017-12-30T00:26:42.805Z,,,,,,26.7,50
2017-12-30T00:26:52.804Z,,,,,,26.7,50
2017-12-30T00:27:02.805Z,,,,,,26.7,50
2017-12-30T00:27:12.804Z,,,,,,26.7,50
2017-12-30T00:27:22.805Z,,,,,,26.6,50
2017-12-30T00:27:32.804Z,,,,,,26.7,50
2017-12-30T00:27:42.805Z,,,,,,26.6,50
2017-12-30T00:27:52.804Z,,,,,,26.6,50
2017-12-30T00:28:02.804Z,,,41.2,,,26.6,50
2017-12-30T00:28:12.804Z,,,,,,26.6,50
2017-12-30T00:28:22.805Z,,,,,,26.6,50
2017-12-30T00:28:32.804Z,,,,,,26.6,50
2017-12-30T00:28:42.805Z,,,,,,26.6,50
2017-12-30T00:28:52.805Z,,,,,,26.6,50
2017-12-30T00:29:02.805Z,,,,,,26.6,50
2017-12-30T00:29:12.805Z,0,0,41.2,5,0,26.6,50
2017-12-30T00:29:22.804Z,,,,,,26.6,50
2017-12-30T00:29:32.805Z,,,,,,26.6,50
2017-12-30T00:29:42.805Z,,,41.1,,,26.6,50
2017-12-30T00:29:52.805Z,,,,,,26.6,50
2017-12-30T00:30:02.804Z,,,,,,26.5,50
2017-12-30T00:30:12.804Z,,,,,,26.5,50
2017-12-30T00:30:22.805Z,,,,,,26.5,50
2017-12-30T00:30:32.804Z,,,,,,26.5,50
2017-12-30T00:30:42.804Z,,,,,,26.5,50
2017-12-30T00:30:52.807Z,,,,,,26.5,50
2017-12-30T00:31:02.805Z,,,,,,26.5,50
2017-12-30T00:31:12.805Z,,,,,,26.5,50
2017-12-30T00:31:22.804Z,,,,,,26.5,50
2017-12-30T00:31:32.804Z,,,41,,,26.5,50
2017-12-30T00:31:42.805Z,,,,,,26.5,50
2017-12-30T00:31:52.805Z,,,,,,26.5,50
2017-12-30T00:32:02.805Z,,,,,,26.5,50
2017-12-30T00:32:12.804Z,,,,,,26.5,50
2017-12-30T00:32:22.804Z,,,,,,26.3,50
2017-12-30T00:32:32.804Z,,,,,,26.5,50
2017-12-30T00:32:42.805Z,,,,,,26.3,50
2017-12-30T00:32:52.804Z,,,,,,26.3,50
2017-12-30T00:33:02.804Z,,,40.9,,,26.3,50
2017-12-30T00:33:12.804Z,,,,,,26.3,50
2017-12-30T00:33:22.805Z,,,,,,26.3,50
2017-12-30T00:33:32.804Z,,,,,,26.3,50
2017-12-30T00:33:42.805Z,,,,,,26.3,50
2017-12-30T00:33:52.807Z,,,,,,26.3,50
2017-12-30T00:34:02.804Z,,,,,,26.3,50
2017-12-30T00:34:12.805Z,,,,,,26.3,50
2017-12-30T00:34:22.805Z,,,,,,26.3,50
2017-12-30T00:34:32.804Z,,,,,,26.3,50
2017-12-30T00:34:42.807Z,,,,,,26.3,50
2017-12-30T00:34:52.804Z,,,40.8,,,26.3,50
2017-12-30T00:35:02.805Z,,,,,,26.2,50
2017-12-30T00:35:12.804Z,,,,,,26.3,50
2017-12-30T00:35:22.804Z,,,,,,26.2,50
2017-12-30T00:35:32.804Z,,,,,,26.2,50
2017-12-30T00:35:42.804Z,,,,,,26.2,50
2017-12-30T00:35:52.804Z,,,,,,26.2,50
2017-12-30T00:36:02.805Z,,,,,,26.2,50
2017-12-30T00:36:12.804Z,,,,,,26.2,50
2017-12-30T00:36:22.814Z,,,,,,26.2,50
2017-12-30T00:36:32.804Z,,,,,,26.2,50
2017-12-30T00:36:42.805Z,,,40.7,,,26.2,50
2017-12-30T00:36:52.804Z,,,,,,26.2,50
2017-12-30T00:37:02.804Z,,,,,,26.2,50
2017-12-30T00:37:12.804Z,,,,,,26.2,50
2017-12-30T00:37:22.805Z,,,,,,26.2,50
2017-12-30T00:37:32.804Z,,,,,,26.2,50
2017-12-30T00:37:42.804Z,,,,,,26.2,50
2017-12-30T00:37:52.804Z,,,,,,26.2,50
2017-12-30T00:38:02.804Z,,,,,,26.1,50
2017-12-30T00:38:12.804Z,,,,,,26.2,50
2017-12-30T00:38:22.804Z,,,,,,26.1,50
2017-12-30T00:38:32.804Z,,,40.6,,,26.1,50
2017-12-30T00:38:42.804Z,,,,,,26.1,50
2017-12-30T00:38:52.804Z,,,,,,26.1,50
2017-12-30T00:39:02.804Z,,,,,,26.1,50
2017-12-30T00:39:12.804Z,,,,,,26.1,50
2017-12-30T00:39:22.805Z,,,,,,26.1,50
2017-12-30T00:39:32.805Z,,,,,,26.1,50
2017-12-30T00:39:42.804Z,,,,,,26.1,50
2017-12-30T00:39:52.804Z,,,,,,26.1,50
2017-12-30T00:40:02.804Z,,,,,,26.1,50
2017-12-30T00:40:12.805Z,,,40.5,,,26.1,50
2017-12-30T00:40:22.804Z,,,,,,26.1,50
2017-12-30T00:40:32.804Z,,,,,,26.1,50
2017-12-30T00:40:42.804Z,,,,,,26,50
2017-12-30T00:40:52.804Z,,,,,,26,50
2017-12-30T00:41:02.804Z,,,,,,26.1,50
2017-12-30T00:41:12.804Z,,,,,,26,50
2017-12-30T00:41:22.804Z,,,,,,26,50
2017-12-30T00:41:32.804Z,,,,,,26,50
2017-12-30T00:41:42.804Z,,,,,,26,50
2017-12-30T00:41:52.812Z,,,40.4,,,26,50
2017-12-30T00:42:02.804Z,,,,,,26,50
2017-12-30T00:42:12.804Z,,,,,,26,50
2017-12-30T00:42:22.805Z,,,,,,26,50
2017-12-30T00:42:32.804Z,,,,,,26,50
2017-12-30T00:42:42.804Z,,,,,,26,50
2017-12-30T00:42:52.804Z,,,,,,26,50
2017-12-30T00:43:02.809Z,,,,,,26,50
2017-12-30T00:43:12.804Z,,,,,,26,50
2017-12-30T00:43:22.804Z,,,,,,26,50
2017-12-30T00:43:32.804Z,,,,,,26,50
2017-12-30T00:43:42.804Z,,,40.3,,,26,50
2017-12-30T00:43:52.804Z,,,,,,26,50
2017-12-30T00:44:02.804Z,,,,,,26,50
2017-12-30T00:44:12.804Z,,,,,,25.9,50
2017-12-30T00:44:22.804Z,,,,,,25.9,50
2017-12-30T00:44:32.804Z,,,,,,25.9,50
2017-12-30T00:44:42.804Z,,,,,,25.9,50
2017-12-30T00:44:52.804Z,,,,,,25.9,50
2017-12-30T00:45:02.804Z,,,,,,25.9,50
2017-12-30T00:45:12.804Z,,,,,,25.9,50
2017-12-30T00:45:22.805Z,,,,,,25.9,50
2017-12-30T00:45:32.804Z,,,40.2,,,25.9,50
2017-12-30T00:45:42.804Z,,,,,,25.9,50
2017-12-30T00:45:52.804Z,,,,,,25.9,50
2017-12-30T00:46:02.804Z,,,,,,25.9,50
2017-12-30T00:46:12.804Z,,,,,,25.9,50
2017-12-30T00:46:22.804Z,,,,,,25.9,50
2017-12-30T00:46:32.804Z,,,,,,25.9,50
2017-12-30T00:46:42.804Z,,,,,,25.9,50
2017-12-30T00:46:52.804Z,,,,,,25.9,50
2017-12-30T00:47:02.804Z,,,,,,25.9,50
2017-12-30T00:47:12.804Z,,,40.1,,,25.7,50
2017-12-30T00:47:22.806Z,,,,,,25.7,50
2017-12-30T00:47:32.806Z,,,,,,25.7,50
2017-12-30T00:47:42.804Z,,,,,,25.7,50
2017-12-30T00:47:52.804Z,,,,,,25.7,50
2017-12-30T00:48:02.804Z,,,,,,25.7,50
2017-12-30T00:48:12.804Z,,,,,,25.7,50
2017-12-30T00:48:22.804Z,,,,,,25.7,50
2017-12-30T00:48:32.963Z,,,,,,25.7,50
2017-12-30T00:48:42.804Z,,,,,,25.7,50
2017-12-30T00:48:52.804Z,,,40,,,25.7,50
2017-12-30T00:49:02.804Z,,,,,,25.7,50
2017-12-30T00:49:12.804Z,,,,,,25.7,50
2017-12-30T00:49:22.803Z,,,,,,25.7,50
2017-12-30T00:49:32.804Z,,,,,,25.7,50
2017-12-30T00:49:42.804Z,,,,,,25.7,50
2017-12-30T00:49:52.804Z,,,,,,25.6,50
2017-12-30T00:50:02.804Z,,,,,,25.7,50
2017-12-30T00:50:12.804Z,,,,,,25.6,50
2017-12-30T00:50:22.804Z,,,,,,25.6,50
2017-12-30T00:50:32.804Z,,,,,,25.6,50
2017-12-30T00:50:42.804Z,,,39.9,,,25.6,50
2017-12-30T00:50:52.804Z,,,,,,25.6,50
2017-12-30T00:51:02.804Z,,,,,,25.6,50
2017-12-30T00:51:12.804Z,,,,,,25.6,50
2017-12-30T00:51:22.804Z,,,,,,25.6,50
2017-12-30T00:51:32.804Z,,,,,,25.6,50
2017-12-30T00:51:42.804Z,,,,,,25.6,50
2017-12-30T00:51:52.804Z,,,,,,25.6,50
2017-12-30T00:52:02.804Z,,,,,,25.6,50
2017-12-30T00:52:12.804Z,,,,,,25.6,50
2017-12-30T00:52:22.804Z,,,,,,25.6,50
2017-12-30T00:52:32.805Z,,,,,,25.6,50
2017-12-30T00:52:42.804Z,,,39.8,,,25.6,50
2017-12-30T00:52:52.805Z,,,,,,25.6,50
2017-12-30T00:53:02.804Z,,,,,,25.6,50
2017-12-30T00:53:12.804Z,,,,,,25.6,50
2017-12-30T00:53:22.804Z,,,,,,25.5,50
2017-12-30T00:53:32.804Z,,,,,,25.5,50
2017-12-30T00:53:42.805Z,,,,,,25.5,50
2017-12-30T00:53:52.804Z,,,,,,25.5,50
2017-12-30T00:54:02.804Z,,,,,,25.5,50
2017-12-30T00:54:12.804Z,,,,,,25.5,50
2017-12-30T00:54:22.804Z,,,39.7,,,25.5,50
2017-12-30T00:54:32.804Z,,,,,,25.5,50
2017-12-30T00:54:42.804Z,,,,,,25.5,50
2017-12-30T00:54:52.804Z,,,,,,25.5,50
2017-12-30T00:55:02.804Z,,,,,,25.5,50
2017-12-30T00:55:12.806Z,,,,,,25.5,50
2017-12-30T00:55:22.804Z,,,,,,25.5,50
2017-12-30T00:55:32.804Z,,,,,,25.5,50
2017-12-30T00:55:42.804Z,,,,,,25.5,50
2017-12-30T00:55:52.804Z,,,,,,25.5,50
2017-12-30T00:56:02.804Z,,,,,,25.5,50
2017-12-30T00:56:12.804Z,,,39.6,,,25.5,50
2017-12-30T00:56:22.804Z,,,,,,25.5,50
2017-12-30T00:56:32.804Z,,,,,,25.4,50
2017-12-30T00:56:42.807Z,,,,,,25.5,50
2017-12-30T00:56:52.804Z,,,,,,25.4,50
2017-12-30T00:57:02.803Z,,,,,,25.4,50
2017-12-30T00:57:12.804Z,,,,,,25.4,50
2017-12-30T00:57:22.804Z,,,,,,25.4,50
2017-12-30T00:57:32.804Z,,,,,,25.4,50
2017-12-30T00:57:42.804Z,,,,,,25.4,50
2017-12-30T00:57:52.804Z,,,,,,25.4,50
2017-12-30T00:58:02.804Z,,,,,,25.4,50
2017-12-30T00:58:12.804Z,,,39.5,,,25.4,50
2017-12-30T00:58:22.804Z,,,,,,25.4,50
2017-12-30T00:58:32.804Z,,,,,,25.4,50
2017-12-30T00:58:42.804Z,,,,,,25.4,50
2017-12-30T00:58:52.804Z,,,,,,25.4,50
2017-12-30T00:59:02.804Z,,,,,,25.4,50
2017-12-30T00:59:12.809Z,,,,,,25.4,50
2017-12-30T00:59:22.804Z,,,,,,25.4,50
2017-12-30T00:59:32.803Z,,,,,,25.4,50
2017-12-30T00:59:42.804Z,,,,,,25.4,50
2017-12-30T00:59:52.804Z,,,,,,25.3,50
2017-12-30T01:00:02.805Z,,,39.4,,,25.3,50
2017-12-30T01:00:12.804Z,,,,,,25.3,50
2017-12-30T01:00:22.804Z,,,,,,25.3,50
2017-12-30T01:00:32.804Z,,,,,,25.3,50
2017-12-30T01:00:42.804Z,,,,,,25.3,50
2017-12-30T01:00:52.804Z,,,,,,25.3,50
2017-12-30T01:01:02.809Z,,,,,,25.3,50
2017-12-30T01:01:12.804Z,,,,,,25.3,50
2017-12-30T01:01:22.804Z,,,,,,25.3,50
2017-12-30T01:01:32.804Z,,,39.3,,,25.3,50
2017-12-30T01:01:42.804Z,,,,,,25.3,50
2017-12-30T01:01:52.809Z,,,,,,25.3,50
2017-12-30T01:02:02.804Z,,,,,,25.3,50
2017-12-30T01:02:12.804Z,,,,,,25.3,50
2017-12-30T01:02:22.804Z,,,,,,25.3,50
2017-12-30T01:02:32.804Z,,,,,,25.3,50
2017-12-30T01:02:42.804Z,,,,,,25.3,50
2017-12-30T01:02:52.804Z,,,,,,25.3,50
2017-12-30T01:03:02.811Z,,,,,,25.3,50
2017-12-30T01:03:12.804Z,,,,,,25.1,50
2017-12-30T01:03:22.804Z,,,,,,25.1,50
2017-12-30T01:03:32.803Z,,,,,,25.1,50
2017-12-30T01:03:42.804Z,,,39.2,,,25.1,50
2017-12-30T01:03:52.804Z,,,,,,25.1,50
2017-12-30T01:04:02.809Z,,,,,,25.1,50
2017-12-30T01:04:12.803Z,,,,,,25.1,50
2017-12-30T01:04:22.804Z,,,,,,25.1,50
2017-12-30T01:04:32.804Z,,,,,,25.1,50
2017-12-30T01:04:42.804Z,,,,,,25.1,50
2017-12-30T01:04:52.803Z,,,,,,25.1,50
2017-12-30T01:05:02.826Z,,,,,,25.1,50
2017-12-30T01:05:12.804Z,,,,,,25.1,50
2017-12-30T01:05:22.804Z,,,,,,25.1,50
2017-12-30T01:05:32.808Z,,,39.1,,,25.1,50
2017-12-30T01:05:42.804Z,,,,,,25.1,50
2017-12-30T01:05:52.804Z,,,,,,25.1,50
2017-12-30T01:06:02.812Z,,,,,,25.1,50
2017-12-30T01:06:12.804Z,,,,,,25.1,50
2017-12-30T01:06:22.804Z,,,,,,25.1,50
2017-12-30T01:06:32.804Z,,,,,,25.1,50
2017-12-30T01:06:42.804Z,,,,,,25.1,50
2017-12-30T01:06:52.809Z,,,,,,25,50
2017-12-30T01:07:02.804Z,,,39.1,,,25,50
2017-12-30T01:07:12.808Z,,,38.9,,,25,50
2017-12-30T01:07:22.808Z,,,,,,25,50
2017-12-30T01:07:32.809Z,,,,,,25,50
2017-12-30T01:07:42.804Z,,,,,,25,50
2017-12-30T01:07:52.803Z,,,,,,25,50
2017-12-30T01:08:02.803Z,,,,,,25,50
2017-12-30T01:08:12.804Z,,,,,,25,50
2017-12-30T01:08:22.807Z,,,,,,25,50
2017-12-30T01:08:32.804Z,,,,,,25,50
2017-12-30T01:08:42.804Z,,,,,,25,50
2017-12-30T01:08:52.804Z,,,,,,25,50
2017-12-30T01:09:02.809Z,,,,,,25,50
2017-12-30T01:09:12.804Z,,,38.8,,,25,50
2017-12-30T01:09:22.806Z,,,,,,25,50
2017-12-30T01:09:32.804Z,,,,,,25,50
2017-12-30T01:09:42.804Z,,,,,,25,50
2017-12-30T01:09:52.805Z,,,,,,25,50
2017-12-30T01:10:02.803Z,,,,,,25,50
2017-12-30T01:10:12.803Z,,,,,,25,50
2017-12-30T01:10:22.804Z,,,,,,24.9,50
2017-12-30T01:10:32.803Z,,,,,,24.9,50
2017-12-30T01:10:42.809Z,,,,,,24.9,50
2017-12-30T01:10:52.809Z,,,,,,24.9,50
2017-12-30T01:11:02.803Z,,,38.7,,,24.9,50
2017-12-30T01:11:12.804Z,,,,,,24.9,50
2017-12-30T01:11:22.804Z,,,,,,24.9,50
2017-12-30T01:11:32.803Z,,,,,,24.9,50
2017-12-30T01:11:42.804Z,,,,,,24.9,50
2017-12-30T01:11:52.808Z,,,,,,24.9,50
2017-12-30T01:12:02.809Z,,,,,,24.9,50
2017-12-30T01:12:12.805Z,,,,,,24.9,50
2017-12-30T01:12:22.803Z,,,,,,24.9,50
2017-12-30T01:12:32.804Z,,,,,,24.9,50
2017-12-30T01:12:42.805Z,,,,,,24.9,50
2017-12-30T01:12:52.808Z,,,38.6,,,24.9,50
2017-12-30T01:13:02.803Z,,,,,,24.9,50
2017-12-30T01:13:12.803Z,,,,,,24.9,50
2017-12-30T01:13:22.804Z,,,,,,24.9,50
2017-12-30T01:13:32.804Z,,,,,,24.9,50
2017-12-30T01:13:42.804Z,,,,,,24.9,50
2017-12-30T01:13:52.803Z,,,,,,24.9,50
2017-12-30T01:14:02.804Z,,,,,,24.9,50
2017-12-30T01:14:12.804Z,,,,,,24.9,50
2017-12-30T01:14:22.803Z,,,,,,24.8,50
2017-12-30T01:14:32.803Z,,,,,,24.8,50
2017-12-30T01:14:42.806Z,,,,,,24.8,50
2017-12-30T01:14:52.803Z,,,38.5,,,24.8,50
2017-12-30T01:15:02.803Z,,,,,,24.8,50
2017-12-30T01:15:12.804Z,,,,,,24.8,50
2017-12-30T01:15:22.803Z,,,,,,24.8,50
2017-12-30T01:15:32.804Z,,,,,,24.8,50
2017-12-30T01:15:42.804Z,,,,,,24.8,50
2017-12-30T01:15:52.803Z,,,,,,24.8,50
2017-12-30T01:16:02.804Z,,,,,,24.8,50
2017-12-30T01:16:12.803Z,,,,,,24.8,50
2017-12-30T01:16:22.803Z,,,,,,24.8,50
2017-12-30T01:16:32.804Z,,,38.4,,,24.8,50
2017-12-30T01:16:42.804Z,,,,,,24.8,50
2017-12-30T01:16:52.803Z,,,,,,24.8,50
2017-12-30T01:17:02.803Z,,,,,,24.8,50
2017-12-30T01:17:12.804Z,,,,,,24.8,50
2017-12-30T01:17:22.803Z,,,,,,24.8,50
2017-12-30T01:17:32.804Z,,,,,,24.8,50
2017-12-30T01:17:42.803Z,,,,,,24.8,50
2017-12-30T01:17:52.803Z,,,,,,24.8,50
2017-12-30T01:18:02.804Z,,,,,,24.8,50
2017-12-30T01:18:12.803Z,,,,,,24.7,50
2017-12-30T01:18:22.803Z,,,,,,24.8,50
2017-12-30T01:18:32.825Z,,,38.3,,,24.7,50
2017-12-30T01:18:42.803Z,,,,,,24.7,50
2017-12-30T01:18:52.803Z,,,,,,24.7,50
2017-12-30T01:19:02.803Z,,,,,,24.7,50
2017-12-30T01:19:12.804Z,,,,,,24.7,50
2017-12-30T01:19:22.804Z,,,,,,24.7,50
2017-12-30T01:19:32.803Z,,,,,,24.7,50
2017-12-30T01:19:42.803Z,,,,,,24.7,50
2017-12-30T01:19:52.803Z,,,,,,24.7,50
2017-12-30T01:20:02.804Z,,,,,,24.7,50
2017-12-30T01:20:12.804Z,,,38.2,,,24.7,50
2017-12-30T01:20:22.804Z,,,38.3,,,24.7,50
2017-12-30T01:20:32.803Z,,,38.2,,,24.7,50
2017-12-30T01:20:42.803Z,,,,,,24.7,50
2017-12-30T01:20:52.803Z,,,,,,24.7,50
2017-12-30T01:21:02.803Z,,,,,,24.7,50
2017-12-30T01:21:12.804Z,,,,,,24.7,50
2017-12-30T01:21:22.803Z,,,,,,24.7,50
2017-12-30T01:21:32.803Z,,,,,,24.7,50
2017-12-30T01:21:42.804Z,,,,,,24.7,50
2017-12-30T01:21:52.804Z,,,,,,24.7,50
2017-12-30T01:22:02.803Z,,,,,,24.7,50
2017-12-30T01:22:12.803Z,,,,,,24.5,50
2017-12-30T01:22:22.804Z,,,38.1,,,24.7,50
2017-12-30T01:22:32.803Z,,,,,,24.5,50
