Time,HwTSet,PrimTSet,ActPow,HwActive,HwTOutlet,ChActive,PrimT
2017-12-18T05:38:40.196Z,50,,29,,34.5,,37.8
2017-12-18T05:38:50.196Z,50,,29,,34.5,,38
2017-12-18T05:39:00.196Z,50,,,,34.4,,38.3
2017-12-18T05:39:10.196Z,50,,,,34.4,,38.7
2017-12-18T05:39:20.195Z,50,,,,34.4,,39.1
2017-12-18T05:39:30.196Z,50,,30,,34.3,,39.3
2017-12-18T05:39:40.197Z,50,,0,0,34.3,2,36.8
2017-12-18T05:39:50.196Z,50,,,,34.3,,34.9
2017-12-18T05:40:00.196Z,50,,,,34.2,,34.4
2017-12-18T05:40:10.258Z,50,,,,34.2,,34.3
2017-12-18T05:40:20.196Z,50,,,,34.1,,34.2
2017-12-18T05:40:30.196Z,50,,,,34.1,,
2017-12-18T05:40:40.196Z,50,,,,34.1,,
2017-12-18T05:40:50.197Z,50,,,,34,,
2017-12-18T05:41:00.195Z,50,,,,34,,34.1
2017-12-18T05:41:10.197Z,50,,,,34,,34
2017-12-18T05:41:20.201Z,50,,,,33.9,,33.9
2017-12-18T05:41:30.196Z,50,,,,33.9,,
2017-12-18T05:41:40.195Z,50,,,,33.9,,33.8
2017-12-18T05:41:50.196Z,50,,,,33.8,,
2017-12-18T05:42:00.198Z,50,,,,33.8,,
2017-12-18T05:42:10.214Z,50,,,,33.7,,
2017-12-18T05:42:20.197Z,50,,,,33.7,,
2017-12-18T05:42:30.199Z,50,,,,33.7,,33.7
2017-12-18T05:42:40.196Z,50,,,,33.6,,
2017-12-18T05:42:50.221Z,50,,,,33.6,,
2017-12-18T05:43:00.200Z,50,,,,33.6,,
2017-12-18T05:43:10.203Z,50,,,,33.5,,
2017-12-18T05:43:20.195Z,50,,,,33.5,,
2017-12-18T05:43:30.196Z,50,,,,33.5,,
2017-12-18T05:43:40.195Z,50,,,,33.4,,33.6
2017-12-18T05:43:50.196Z,50,,,,33.4,,33.7
2017-12-18T05:44:00.195Z,50,,,,33.4,,
2017-12-18T05:44:10.195Z,50,,,,33.3,,33.6
2017-12-18T05:44:20.206Z,50,,,,33.3,,33.7
2017-12-18T05:44:30.196Z,50,,,,33.3,,33.6
2017-12-18T05:44:40.195Z,50,,,,33.3,,33.7
2017-12-18T05:44:50.196Z,50,,,,33.2,,33.6
2017-12-18T05:45:00.195Z,50,,,,33.2,,
2017-12-18T05:45:10.200Z,50,,,,33.2,,33.7
2017-12-18T05:45:20.196Z,50,,,,33.1,,
2017-12-18T05:45:30.196Z,50,,,,33.1,,
2017-12-18T05:45:40.195Z,50,,,,33.1,,
2017-12-18T05:45:50.196Z,50,,,,32.9,,
2017-12-18T05:46:00.196Z,50,,,,32.9,,
2017-12-18T05:46:10.196Z,50,,,,32.9,,
2017-12-18T05:46:20.195Z,50,,,,32.8,,
2017-12-18T05:46:30.195Z,50,,,,32.8,,
2017-12-18T05:46:40.197Z,50,,,,32.8,,
2017-12-18T05:46:50.203Z,50,,,,32.8,,
2017-12-18T05:47:00.205Z,50,,,,32.7,,
2017-12-18T05:47:10.212Z,50,,,,32.7,,
2017-12-18T05:47:20.195Z,50,,,,32.7,,33.8
2017-12-18T05:47:30.196Z,50,,,,32.7,,
2017-12-18T05:47:40.196Z,50,,,,32.6,,
2017-12-18T05:47:50.195Z,50,,,,32.6,,
2017-12-18T05:48:00.195Z,50,,,,32.6,,
2017-12-18T05:48:10.197Z,50,,,,32.5,,
2017-12-18T05:48:20.195Z,50,,,,32.5,,
2017-12-18T05:48:30.196Z,50,,,,32.5,,
2017-12-18T05:48:40.196Z,50,,,,32.5,,
2017-12-18T05:48:50.267Z,50,,,,32.4,,
2017-12-18T05:49:00.259Z,50,,,,32.4,,
2017-12-18T05:49:10.384Z,50,,,,32.4,,
2017-12-18T05:49:20.208Z,50,,,,32.3,,
2017-12-18T05:49:30.196Z,50,,,,32.3,,
2017-12-18T05:49:40.195Z,50,,,,32.3,,
2017-12-18T05:49:50.196Z,50,,,,32.3,,
2017-12-18T05:50:00.196Z,50,,,,32.3,,
2017-12-18T05:50:10.195Z,50,,,,32.2,,
2017-12-18T05:50:20.196Z,50,,,,32.2,,
2017-12-18T05:50:30.200Z,50,,,,32.2,,
2017-12-18T05:50:40.195Z,50,,,,32.1,,
2017-12-18T05:50:50.196Z,50,,,,32.1,,
2017-12-18T05:51:00.196Z,50,,,,32.1,,
2017-12-18T05:51:10.195Z,50,,,,32.1,,
2017-12-18T05:51:20.195Z,50,,,,32,,
2017-12-18T05:51:30.198Z,50,,,,32,,
2017-12-18T05:51:40.195Z,50,,,,32,,
2017-12-18T05:51:50.196Z,50,,,,32,,
2017-12-18T05:52:00.197Z,50,,,,31.9,,
2017-12-18T05:52:10.196Z,50,,,0,31.9,2,
2017-12-18T05:52:20.259Z,50,,35,,31.9,,39.5
2017-12-18T05:52:30.197Z,50,,29,,31.9,,39.9
2017-12-18T05:52:40.231Z,50,,,,31.8,,38.6
2017-12-18T05:52:50.224Z,50,,29,,31.8,,36.9
2017-12-18T05:53:00.212Z,50,,,,31.8,,36.3
2017-12-18T05:53:10.196Z,50,,29,,31.8,,35.9
2017-12-18T05:53:20.196Z,50,,,,31.6,,36
2017-12-18T05:53:30.195Z,50,,30,,31.6,,36.4
2017-12-18T05:53:40.195Z,50,,,,31.6,,36.7
2017-12-18T05:53:50.222Z,50,,29,,31.6,,37.1
2017-12-18T05:54:00.198Z,50,,30,,31.6,,37.2
2017-12-18T05:54:10.198Z,50,,29,,31.6,,37.3
2017-12-18T05:54:20.203Z,50,,,,31.5,,37.4
2017-12-18T05:54:30.206Z,50,,,,31.5,,37.6
2017-12-18T05:54:40.196Z,50,,,,31.5,,37.8
2017-12-18T05:54:50.199Z,50,,29,,31.5,,38
2017-12-18T05:55:00.196Z,50,,,,31.5,,38.1
2017-12-18T05:55:10.196Z,50,,,,31.4,,38.3
2017-12-18T05:55:20.195Z,50,,,,31.4,,38.4
2017-12-18T05:55:30.221Z,50,,,,31.4,,38.6
2017-12-18T05:55:40.195Z,50,,,,31.4,,38.7
2017-12-18T05:55:50.199Z,50,,,,31.4,,38.8
2017-12-18T05:56:00.200Z,50,,30,,31.4,,39.1
2017-12-18T05:56:10.201Z,50,,29,,31.4,,39.2
2017-12-18T05:56:20.201Z,50,,30,,31.4,,39.4
2017-12-18T05:56:30.229Z,50,,29,,31.3,,39.5
2017-12-18T05:56:40.196Z,50,,,,31.3,,39.7
2017-12-18T05:56:50.205Z,50,,30,,31.3,,39.8
2017-12-18T05:57:00.195Z,50,,30,,31.3,,40
2017-12-18T05:57:10.196Z,50,,29,,31.3,,40.1
2017-12-18T05:57:20.195Z,50,,,,31.3,,40.3
2017-12-18T05:57:30.195Z,50,,30,,31.3,,40.5
2017-12-18T05:57:40.197Z,50,,29,,31.2,,40.6
2017-12-18T05:57:50.195Z,50,,,,31.3,,40.8
2017-12-18T05:58:00.196Z,50,,30,,31.2,,41
2017-12-18T05:58:10.196Z,50,,29,,31.2,,41.1
2017-12-18T05:58:20.202Z,50,5,0,0,31.2,0,40.9
2017-12-18T05:58:30.201Z,50,,,,31.2,,37.8
2017-12-18T05:58:40.201Z,50,,,,31.2,,36.9
2017-12-18T05:58:50.196Z,50,,,,31.2,,36.5
2017-12-18T05:59:00.195Z,50,,,,31.2,,36.3
2017-12-18T05:59:10.196Z,50,,,,31.2,,
2017-12-18T05:59:20.195Z,50,,,,31.2,,
2017-12-18T05:59:30.195Z,50,,,,31.2,,
2017-12-18T05:59:40.195Z,50,,,,31.2,,
2017-12-18T05:59:50.195Z,50,,,,31.2,,36.2
2017-12-18T06:00:00.196Z,50,,,,31.2,,36.1
2017-12-18T06:00:10.195Z,50,,,,31.2,,35.9
2017-12-18T06:00:20.195Z,50,0,,0,31.2,0,
2017-12-18T06:00:30.195Z,50,,0,0,36.8,0,37.4
2017-12-18T06:00:40.195Z,50,,,0,36.8,0,36.9
2017-12-18T06:00:50.195Z,50,,,,37.8,,35.8
2017-12-18T06:01:00.195Z,50,,,,37.7,,35.7
2017-12-18T06:01:10.197Z,50,,,1,37.6,0,35.7
2017-12-18T06:01:20.195Z,50,,59,,35.2,,38.1
2017-12-18T06:01:30.195Z,50,,92,,36.6,,41.2
2017-12-18T06:01:40.196Z,50,,88,0,40.2,0,46.3
2017-12-18T06:01:50.226Z,50,,0,0,43.2,0,45.9
2017-12-18T06:02:00.195Z,50,,,,43.1,,45.6
2017-12-18T06:02:10.196Z,50,,,,43,,45.5
2017-12-18T06:02:20.199Z,50,,,,42.9,,45.4
2017-12-18T06:02:30.202Z,50,,,,42.8,,
2017-12-18T06:02:40.195Z,50,,,,42.6,,
2017-12-18T06:02:50.195Z,50,5,,,42.5,,
2017-12-18T06:03:00.208Z,50,,,,42.4,,
2017-12-18T06:03:10.196Z,50,,,,42.3,,45.3
2017-12-18T06:03:20.195Z,50,,,,42.1,,
2017-12-18T06:03:30.217Z,50,,,,42,,
2017-12-18T06:03:40.201Z,50,,,,41.9,,
2017-12-18T06:03:50.196Z,50,,,,41.8,,
2017-12-18T06:04:00.195Z,50,,,,41.7,,
2017-12-18T06:04:10.196Z,50,,,,41.5,,45.2
2017-12-18T06:04:20.195Z,50,,,,41.4,,
2017-12-18T06:04:30.195Z,50,,,,41.3,,
2017-12-18T06:04:40.195Z,50,,,,41.2,,
2017-12-18T06:04:50.195Z,50,,,,41.1,,
2017-12-18T06:05:00.196Z,50,,,,40.9,,
2017-12-18T06:05:10.195Z,50,5,0,0,40.8,0,45.2
2017-12-18T06:05:20.195Z,50,,,,40.7,,45.1
2017-12-18T06:05:30.196Z,50,,,,40.5,,
2017-12-18T06:05:40.195Z,50,,,,40.4,,
2017-12-18T06:05:50.197Z,50,,,,40.3,,
2017-12-18T06:06:00.195Z,50,,,,40.2,,
2017-12-18T06:06:10.196Z,50,,,,40.1,,
2017-12-18T06:06:20.204Z,50,,,,40,,45
2017-12-18T06:06:30.197Z,50,,,,39.9,,
2017-12-18T06:06:40.195Z,50,,,,39.8,,
2017-12-18T06:06:50.195Z,50,,,,39.7,,
2017-12-18T06:07:00.200Z,50,,,,39.6,,
2017-12-18T06:07:10.199Z,50,,,,39.5,,
2017-12-18T06:07:20.199Z,50,,,,39.4,,44.9
2017-12-18T06:07:30.195Z,50,,,,39.4,,
2017-12-18T06:07:40.204Z,50,,,,39.3,,
2017-12-18T06:07:50.195Z,50,,,,39.2,,
2017-12-18T06:08:00.196Z,50,,,,39.1,,
2017-12-18T06:08:10.195Z,50,,,,38.9,,44.8
2017-12-18T06:08:20.195Z,50,,,,38.8,,
2017-12-18T06:08:30.204Z,50,,,,38.7,,
2017-12-18T06:08:40.195Z,50,,,,38.6,,
2017-12-18T06:08:50.195Z,50,,,,38.6,,44.7
2017-12-18T06:09:00.195Z,50,,,,38.5,,
2017-12-18T06:09:10.196Z,50,,,,38.4,,
2017-12-18T06:09:20.208Z,50,,,,38.3,,
2017-12-18T06:09:30.195Z,50,,,,38.2,,
2017-12-18T06:09:40.195Z,50,,,,38.1,,44.6
2017-12-18T06:09:50.195Z,50,,,,38.1,,
2017-12-18T06:10:00.195Z,50,,,,38,,
2017-12-18T06:10:10.195Z,50,,,,37.9,,44.5
2017-12-18T06:10:20.195Z,50,,,,37.8,,
2017-12-18T06:10:30.221Z,50,,,,37.7,,
2017-12-18T06:10:40.235Z,50,,,,37.7,,
2017-12-18T06:10:50.204Z,50,,,,37.6,,44.4
2017-12-18T06:11:00.207Z,50,,,,37.5,,
2017-12-18T06:11:10.207Z,50,,,,37.4,,
2017-12-18T06:11:20.208Z,50,,,,37.4,,44.3
2017-12-18T06:11:30.196Z,50,,,,37.3,,
2017-12-18T06:11:40.195Z,50,,,,37.2,,
2017-12-18T06:11:50.195Z,50,,,,37.1,,44.2
2017-12-18T06:12:00.195Z,50,,,,37.1,,
2017-12-18T06:12:10.195Z,50,,,,36.9,,
2017-12-18T06:12:20.195Z,50,,,,36.8,,
2017-12-18T06:12:30.212Z,50,,,,36.8,,
2017-12-18T06:12:40.196Z,50,,,,36.7,,44.1
2017-12-18T06:12:50.195Z,50,,,,36.6,,
2017-12-18T06:13:00.195Z,50,,,,36.6,,
2017-12-18T06:13:10.195Z,50,,,,36.5,,44
2017-12-18T06:13:20.195Z,50,,,,36.5,,
2017-12-18T06:13:30.198Z,50,,,,36.4,,
2017-12-18T06:13:40.195Z,50,,,,36.3,,
2017-12-18T06:13:50.195Z,50,,,,36.3,,43.9
2017-12-18T06:14:00.194Z,50,,,,36.2,,
2017-12-18T06:14:10.207Z,50,,,,36.1,,
2017-12-18T06:14:20.195Z,50,,,,36.1,,
2017-12-18T06:14:30.196Z,50,,,,36,,43.8
2017-12-18T06:14:40.205Z,50,,,,36,,
2017-12-18T06:14:50.195Z,50,,,,35.9,,
2017-12-18T06:15:00.195Z,50,,,,35.8,,
2017-12-18T06:15:10.195Z,50,,,,35.8,,43.7
2017-12-18T06:15:20.195Z,50,,,,35.7,,
2017-12-18T06:15:30.195Z,50,,,,35.7,,
2017-12-18T06:15:40.195Z,50,,,,35.6,,
2017-12-18T06:15:50.194Z,50,,,,35.6,,43.6
2017-12-18T06:16:00.194Z,50,,,,35.5,,
2017-12-18T06:16:10.199Z,50,,,,35.5,,
2017-12-18T06:16:20.195Z,50,,,,35.4,,
2017-12-18T06:16:30.196Z,50,,,,35.4,,43.5
2017-12-18T06:16:40.195Z,50,,,,35.3,,
2017-12-18T06:16:50.199Z,50,,,,35.2,,
2017-12-18T06:17:00.195Z,50,,,,35.2,,
2017-12-18T06:17:10.195Z,50,,,,35.1,,
2017-12-18T06:17:20.195Z,50,,,,35.1,,43.4
2017-12-18T06:17:30.211Z,50,,,,34.9,,
2017-12-18T06:17:40.227Z,50,,,,34.9,,
2017-12-18T06:17:50.196Z,50,,,,34.9,,
2017-12-18T06:18:00.195Z,50,,,,34.8,,
2017-12-18T06:18:10.195Z,50,,,,34.8,,43.3
2017-12-18T06:18:20.194Z,50,,,,34.7,,
2017-12-18T06:18:30.195Z,50,,,,34.7,,
2017-12-18T06:18:40.195Z,50,,,,34.6,,
2017-12-18T06:18:50.195Z,50,,,,34.6,,
2017-12-18T06:19:00.209Z,50,,,,34.5,,43.2
2017-12-18T06:19:10.194Z,50,,,,34.5,,
2017-12-18T06:19:20.199Z,50,,,,34.4,,
2017-12-18T06:19:30.195Z,50,,,,34.4,,
2017-12-18T06:19:40.194Z,50,,,,34.4,,
2017-12-18T06:19:50.194Z,50,,,,34.3,,43.1
2017-12-18T06:20:00.195Z,50,,,,34.3,,
2017-12-18T06:20:10.195Z,50,,,,34.2,,
2017-12-18T06:20:20.194Z,50,,,,34.2,,
2017-12-18T06:20:30.194Z,50,,,,34.1,,
2017-12-18T06:20:40.198Z,50,,,,34.1,,43
2017-12-18T06:20:50.194Z,50,,,,34,,
2017-12-18T06:21:00.208Z,50,,,,34,,
2017-12-18T06:21:10.195Z,50,,,,34,,
2017-12-18T06:21:20.196Z,50,,,,33.9,,
2017-12-18T06:21:58.923Z,50,,,,33.9,,42.9
2017-12-18T06:21:58.925Z,50,,,,33.8,,
2017-12-18T06:22:00.283Z,50,,,,33.8,,
2017-12-18T06:22:10.195Z,50,,,,33.7,,
2017-12-18T06:22:20.226Z,50,,,,33.7,,
2017-12-18T06:22:30.195Z,50,,,,33.7,,
2017-12-18T06:22:40.195Z,50,,,,33.6,,42.8
2017-12-18T06:22:50.211Z,50,,,,33.6,,
2017-12-18T06:23:00.268Z,50,,,,33.5,,
2017-12-18T06:23:10.194Z,50,,,,33.5,,
2017-12-18T06:23:20.195Z,50,,,,33.5,,
2017-12-18T06:23:30.197Z,50,,,,33.4,,
2017-12-18T06:23:40.216Z,50,,,,33.4,,42.7
2017-12-18T06:23:50.197Z,50,,,,33.4,,
2017-12-18T06:24:00.243Z,50,,,,33.3,,
2017-12-18T06:24:10.195Z,50,,,,33.3,,
2017-12-18T06:24:20.223Z,50,,,,33.3,,
2017-12-18T06:24:30.195Z,50,,,,33.2,,
2017-12-18T06:24:40.252Z,50,,,,33.2,,
2017-12-18T06:24:50.198Z,50,,,,33.2,,42.6
2017-12-18T06:25:00.367Z,50,,,,33.1,,
2017-12-18T06:25:10.207Z,50,,,,33.1,,
2017-12-18T06:25:20.233Z,50,,,,33.1,,
2017-12-18T06:25:30.206Z,50,,,,32.9,,
2017-12-18T06:25:40.197Z,50,,,,32.9,,
2017-12-18T06:25:50.196Z,50,,,,32.9,,42.4
2017-12-18T06:26:00.200Z,50,,,,32.8,,
2017-12-18T06:26:10.195Z,50,,,,32.8,,
2017-12-18T06:26:20.473Z,50,,,,32.8,,
2017-12-18T06:26:30.207Z,50,,,,32.7,,
2017-12-18T06:26:40.195Z,50,,,,32.7,,
2017-12-18T06:26:50.197Z,50,,,,32.7,,
2017-12-18T06:27:00.202Z,50,,,,32.7,,
2017-12-18T06:27:10.195Z,50,,,,32.6,,42.3
2017-12-18T06:27:20.195Z,50,,,,32.6,,
2017-12-18T06:27:30.206Z,50,,,,32.6,,
2017-12-18T06:27:40.195Z,50,,,,32.5,,
2017-12-18T06:27:50.195Z,50,,,,32.5,,
2017-12-18T06:28:00.197Z,50,,,,32.5,,
2017-12-18T06:28:10.195Z,50,,,,32.5,,42.2
2017-12-18T06:28:20.200Z,50,,,,32.4,,
2017-12-18T06:28:30.195Z,50,,,,32.4,,
2017-12-18T06:28:40.213Z,50,,,,32.4,,
2017-12-18T06:28:50.202Z,50,,,,32.3,,
2017-12-18T06:29:00.205Z,50,,,,32.3,,
2017-12-18T06:29:10.204Z,50,,,,32.3,,
2017-12-18T06:29:20.225Z,50,,,,32.3,,
2017-12-18T06:29:30.205Z,50,,,,32.2,,42.1
2017-12-18T06:29:40.195Z,50,,,,32.2,,
2017-12-18T06:29:50.233Z,50,,,,32.2,,
2017-12-18T06:30:00.228Z,50,,,,32.2,,
2017-12-18T06:30:10.263Z,50,,,,32.1,,
2017-12-18T06:30:20.206Z,50,,,,32.1,,
2017-12-18T06:30:30.278Z,50,,,,32.1,,
2017-12-18T06:30:40.271Z,50,,,,32.1,,
2017-12-18T06:30:50.210Z,50,,,,32,,42
2017-12-18T06:31:00.220Z,50,,,,32,,
2017-12-18T06:31:10.208Z,50,,,,32,,
2017-12-18T06:31:20.242Z,50,,,,32,,
2017-12-18T06:31:30.230Z,50,,,,31.9,,
2017-12-18T06:31:40.203Z,50,,,,31.9,,
2017-12-18T06:31:50.815Z,50,,,,31.9,,
2017-12-18T06:32:00.247Z,50,,,,31.9,,
2017-12-18T06:32:10.195Z,50,,,,31.8,,41.9
2017-12-18T06:32:20.198Z,50,,,,31.8,,41.9
2017-12-18T06:32:30.197Z,50,,,,31.8,,
2017-12-18T06:32:40.255Z,50,,,,31.8,,
2017-12-18T06:32:50.209Z,50,,,,31.6,,
2017-12-18T06:33:00.268Z,50,,,,31.6,,
2017-12-18T06:33:10.218Z,50,,,,31.6,,
2017-12-18T06:33:20.195Z,50,,,,31.6,,
2017-12-18T06:33:30.195Z,50,,,,31.6,,41.8
2017-12-18T06:33:40.195Z,50,,,,31.5,,
2017-12-18T06:33:50.197Z,50,,,,31.5,,
2017-12-18T06:34:00.196Z,50,,,,31.5,,
2017-12-18T06:34:10.207Z,50,,,,31.5,,
2017-12-18T06:34:20.195Z,50,,,,31.4,,
2017-12-18T06:34:30.194Z,50,,,,31.4,,
2017-12-18T06:34:40.199Z,50,,,,31.4,,
2017-12-18T06:34:50.218Z,50,,,,31.4,,
2017-12-18T06:35:00.204Z,50,,,,31.4,,
2017-12-18T06:35:10.205Z,50,,,,31.3,,41.7
2017-12-18T06:35:20.250Z,50,,,,31.3,,
2017-12-18T06:35:30.195Z,50,,,,31.3,,
2017-12-18T06:35:40.195Z,50,,,,31.3,,
2017-12-18T06:35:50.231Z,50,,,,31.3,,
2017-12-18T06:36:00.197Z,50,,,,31.2,,
2017-12-18T06:36:10.206Z,50,,,,31.2,,
2017-12-18T06:36:20.229Z,50,,,,31.2,,
2017-12-18T06:36:30.206Z,50,,,,31.2,,41.6
2017-12-18T06:36:40.198Z,50,,,,31,,
2017-12-18T06:36:50.195Z,50,,,,31,,
2017-12-18T06:37:00.215Z,50,,,,31,,
2017-12-18T06:37:10.203Z,50,,,,31,,
2017-12-18T06:37:20.195Z,50,,,,31,,
2017-12-18T06:37:30.196Z,50,,,,31,,
2017-12-18T06:37:40.195Z,50,,,,30.9,,
2017-12-18T06:37:50.195Z,50,,,,30.9,,
2017-12-18T06:38:00.202Z,50,,,,30.9,,41.5
2017-12-18T06:38:10.196Z,50,,,,30.9,,
2017-12-18T06:38:20.200Z,50,,,,30.9,,
2017-12-18T06:38:30.204Z,50,,,,30.9,,
2017-12-18T06:38:40.197Z,50,,,,30.8,,
2017-12-18T06:38:50.196Z,50,,,,30.8,,
2017-12-18T06:39:00.225Z,50,,,,30.8,,
2017-12-18T06:39:10.195Z,50,,,,30.8,,
2017-12-18T06:39:20.195Z,50,,,,30.8,,41.4
2017-12-18T06:39:30.195Z,50,,,,30.7,,
2017-12-18T06:39:40.237Z,50,,,,30.7,,
2017-12-18T06:39:50.208Z,50,,,,30.7,,
2017-12-18T06:40:00.199Z,50,,,,30.7,,
2017-12-18T06:40:10.195Z,50,,,,30.7,,
2017-12-18T06:40:20.203Z,50,,,,30.7,,
2017-12-18T06:40:30.195Z,50,,,,30.6,,
2017-12-18T06:40:40.196Z,50,,,,30.6,,
2017-12-18T06:40:50.197Z,50,,,,30.6,,
2017-12-18T06:41:00.207Z,50,,,,30.6,,
2017-12-18T06:41:10.212Z,50,,,,30.6,,41.3
2017-12-18T06:41:20.200Z,50,,,,30.6,,
2017-12-18T06:41:30.195Z,50,,,,30.4,,
2017-12-18T06:41:40.195Z,50,,,,30.4,,
2017-12-18T06:41:50.199Z,50,,,,30.4,,
2017-12-18T06:42:00.195Z,50,,,,30.4,,
2017-12-18T06:42:10.195Z,50,,,,30.4,,
2017-12-18T06:42:20.213Z,50,,,,30.4,,
2017-12-18T06:42:30.198Z,50,,,,30.3,,
2017-12-18T06:42:40.195Z,50,,,,30.3,,41.2
2017-12-18T06:42:50.195Z,50,,,,30.3,,
2017-12-18T06:43:00.195Z,50,,,,30.3,,
2017-12-18T06:43:10.220Z,50,,,,30.3,,
2017-12-18T06:43:20.200Z,50,,,,30.3,,
2017-12-18T06:43:30.194Z,50,,,,30.3,,
2017-12-18T06:43:40.195Z,50,,,,30.2,,
2017-12-18T06:43:50.195Z,50,,,,30.2,,
2017-12-18T06:44:00.195Z,50,,,,30.2,,
2017-12-18T06:44:10.223Z,50,,,,30.2,,
2017-12-18T06:44:20.195Z,50,,,,30.2,,41.1
2017-12-18T06:44:30.195Z,50,,,,30.2,,
2017-12-18T06:44:40.195Z,50,,,,30.1,,
2017-12-18T06:44:50.194Z,50,,,,30.1,,
2017-12-18T06:45:00.195Z,50,,,,30.1,,
2017-12-18T06:45:10.195Z,50,,,,30.1,,
2017-12-18T06:45:20.198Z,50,,,,30.1,,
2017-12-18T06:45:30.195Z,50,,,,30.1,,
2017-12-18T06:45:40.195Z,50,,,,30.1,,
2017-12-18T06:45:50.225Z,50,,,,30,,
2017-12-18T06:46:00.197Z,50,,,,30,,41
2017-12-18T06:46:10.196Z,50,,,,30,,
2017-12-18T06:46:20.195Z,50,,,,30,,
2017-12-18T06:46:30.196Z,50,,,,30,,
2017-12-18T06:46:40.197Z,50,,,,30,,
2017-12-18T06:46:50.195Z,50,,,,30,,
2017-12-18T06:47:00.195Z,50,,,,29.8,,
2017-12-18T06:47:10.196Z,50,,,,29.8,,
2017-12-18T06:47:20.195Z,50,,,,29.8,,
2017-12-18T06:47:30.195Z,50,,,,29.8,,40.9
2017-12-18T06:47:40.194Z,50,,,,29.8,,
2017-12-18T06:47:50.195Z,50,,,,29.8,,
2017-12-18T06:48:00.202Z,50,,,,29.8,,
2017-12-18T06:48:10.234Z,50,,,,29.7,,
2017-12-18T06:48:20.195Z,50,,,,29.7,,
2017-12-18T06:48:30.195Z,50,,,,29.7,,
2017-12-18T06:48:40.196Z,50,,,,29.7,,
2017-12-18T06:48:50.195Z,50,,,,29.7,,
2017-12-18T06:49:00.195Z,50,,,,29.7,,
2017-12-18T06:49:10.195Z,50,,,,29.7,,
2017-12-18T06:49:20.195Z,50,,,,29.6,,40.8
2017-12-18T06:49:30.220Z,50,,,,29.7,,
2017-12-18T06:49:40.194Z,50,,,,29.6,,
2017-12-18T06:49:50.195Z,50,,,,29.6,,
2017-12-18T06:50:00.194Z,50,,,,29.6,,
2017-12-18T06:50:10.205Z,50,,,,29.6,,
2017-12-18T06:50:20.199Z,50,,,,29.6,,
2017-12-18T06:50:30.197Z,50,,,,29.6,,
2017-12-18T06:50:40.195Z,50,,,,29.5,,
2017-12-18T06:50:50.198Z,50,,,,29.5,,40.7
2017-12-18T06:51:00.197Z,50,,,,29.5,,
2017-12-18T06:51:10.195Z,50,,,,29.5,,
2017-12-18T06:51:20.195Z,50,,,,29.5,,
2017-12-18T06:51:30.195Z,50,,,,29.5,,
2017-12-18T06:51:40.194Z,50,,,,29.5,,
2017-12-18T06:51:50.205Z,50,,,,29.5,,
2017-12-18T06:52:00.201Z,50,,,,29.5,,
2017-12-18T06:52:10.197Z,50,,,,29.3,,
2017-12-18T06:52:20.199Z,50,,,,29.3,,
2017-12-18T06:52:30.230Z,50,,,,29.3,,
2017-12-18T06:52:40.206Z,50,,,,29.3,,
2017-12-18T06:52:50.195Z,50,,,,29.3,,40.6
2017-12-18T06:53:00.195Z,50,,,,29.3,,
2017-12-18T06:53:10.196Z,50,,,,29.3,,
2017-12-18T06:53:20.198Z,50,,,,29.3,,
2017-12-18T06:53:30.217Z,50,,,,29.3,,
2017-12-18T06:53:40.195Z,50,,,,29.2,,
2017-12-18T06:53:50.194Z,50,,,,29.2,,
2017-12-18T06:54:00.197Z,50,,,,29.2,,40.5
2017-12-18T06:54:10.194Z,50,,,,29.2,,
2017-12-18T06:54:20.194Z,50,,,,29.2,,
2017-12-18T06:54:30.194Z,50,,,,29.2,,
2017-12-18T06:54:40.195Z,50,,,,29.2,,
2017-12-18T06:54:50.194Z,50,,,,29.1,,
2017-12-18T06:55:00.194Z,50,,,,29.1,,
2017-12-18T06:55:10.247Z,50,,,,29.1,,
2017-12-18T06:55:20.195Z,50,,,,29.1,,
2017-12-18T06:55:30.195Z,50,,,,29.1,,
2017-12-18T06:55:40.216Z,50,,,,29.1,,
2017-12-18T06:55:50.207Z,50,,,,29.1,,
2017-12-18T06:56:00.194Z,50,,,,29.1,,40.4
2017-12-18T06:56:10.195Z,50,,,,29.1,,
2017-12-18T06:56:20.194Z,50,,,,29,,
2017-12-18T06:56:30.195Z,50,,,,29,,
2017-12-18T06:56:40.194Z,50,,,,29,,
2017-12-18T06:56:50.194Z,50,,,,29,,
2017-12-18T06:57:00.194Z,50,,,,29,,
2017-12-18T06:57:10.215Z,50,,,,29,,
2017-12-18T06:57:20.194Z,50,,,,29,,
2017-12-18T06:57:30.212Z,50,,,,29,,
2017-12-18T06:57:40.241Z,50,,,,29,,
2017-12-18T06:57:50.213Z,50,,,,28.9,,40.3
2017-12-18T06:58:00.236Z,50,,,,28.9,,
2017-12-18T06:58:10.195Z,50,,,,28.9,,
2017-12-18T06:58:20.197Z,50,,,,28.9,,
2017-12-18T06:58:30.194Z,50,,,,28.9,,
2017-12-18T06:58:40.196Z,50,,,,28.9,,
2017-12-18T06:58:50.219Z,50,,,,28.9,,
2017-12-18T06:59:00.194Z,50,,,,28.9,,
2017-12-18T06:59:10.195Z,50,,,,28.9,,
2017-12-18T06:59:20.194Z,50,,,,28.7,,
2017-12-18T06:59:30.194Z,50,,,,28.7,,
