Time,HwTOutlet,ChActive,PrimT,HwTSet,PrimTSet,ActPow,HwActive
2018-01-10T04:06:32.463Z,29.6,,42.6,50,,30,
2018-01-10T04:06:42.463Z,29.5,,42.8,50,,29,
2018-01-10T04:06:52.463Z,29.6,,43,50,,30,
2018-01-10T04:07:02.463Z,29.6,,,50,,29,
2018-01-10T04:07:12.464Z,29.6,,43.2,50,,,
2018-01-10T04:07:22.463Z,29.6,,43.4,50,,,
2018-01-10T04:07:32.463Z,29.6,1,40.9,50,,0,0
2018-01-10T04:07:42.463Z,29.6,,39.8,50,,,
2018-01-10T04:07:52.463Z,29.6,,38.7,50,,,
2018-01-10T04:08:02.463Z,29.7,,38.6,50,,,
2018-01-10T04:08:12.463Z,29.6,,38.5,50,,,
2018-01-10T04:08:22.462Z,29.7,,38.4,50,,,
2018-01-10T04:08:32.463Z,29.7,,,50,,,
2018-01-10T04:08:42.463Z,29.7,,,50,,,
2018-01-10T04:08:52.463Z,29.7,,38.3,50,,,
2018-01-10T04:09:02.465Z,29.7,,38.2,50,,,
2018-01-10T04:09:12.462Z,29.7,,38.1,50,,,
2018-01-10T04:09:22.463Z,29.7,,37.9,50,,,
2018-01-10T04:09:32.463Z,29.7,,,50,,,
2018-01-10T04:09:42.462Z,29.8,,,50,,,
2018-01-10T04:09:52.497Z,29.8,,,50,,,
2018-01-10T04:10:02.463Z,29.8,,,50,,,
2018-01-10T04:10:12.463Z,29.8,,37.8,50,,,
2018-01-10T04:10:22.463Z,29.8,,37.7,50,,,
2018-01-10T04:10:32.463Z,29.8,,,50,,,
2018-01-10T04:10:42.462Z,29.8,,,50,,,
2018-01-10T04:10:52.469Z,29.8,,,50,,,
2018-01-10T04:11:02.477Z,29.8,,,50,,,
2018-01-10T04:11:12.466Z,29.8,,,50,,,
2018-01-10T04:11:22.476Z,29.8,,,50,,,
2018-01-10T04:11:32.463Z,29.8,,37.6,50,,,
2018-01-10T04:11:42.463Z,29.8,,,50,,,
2018-01-10T04:11:52.463Z,30,,,50,,,
2018-01-10T04:12:02.463Z,30,,,50,,,
2018-01-10T04:12:12.463Z,30,,,50,,,
2018-01-10T04:12:22.463Z,30,,,50,,,
2018-01-10T04:12:32.463Z,30,,,50,,,
2018-01-10T04:12:42.462Z,30,,,50,,,
2018-01-10T04:12:52.463Z,30,,37.7,50,,,
2018-01-10T04:13:02.463Z,30,,,50,,,
2018-01-10T04:13:12.463Z,30,,,50,,,
2018-01-10T04:13:22.463Z,30,,,50,,,
2018-01-10T04:13:32.463Z,30,,,50,,,
2018-01-10T04:13:42.463Z,30,,37.8,50,,,
2018-01-10T04:13:52.464Z,30,,,50,,,
2018-01-10T04:14:02.462Z,30,,,50,,,
2018-01-10T04:14:12.463Z,30,,37.9,50,,,
2018-01-10T04:14:22.462Z,30,,,50,,,
2018-01-10T04:14:32.463Z,30,,,50,,,
2018-01-10T04:14:42.463Z,30,,38,50,,,
2018-01-10T04:14:52.462Z,30,,,50,,,
2018-01-10T04:15:02.463Z,30,,,50,,,
2018-01-10T04:15:12.463Z,30,,,50,,,
2018-01-10T04:15:22.462Z,30,0,,50,,,0
2018-01-10T04:15:32.462Z,30,1,,50,5,,0
2018-01-10T04:15:42.465Z,30,,38.1,50,59,,
2018-01-10T04:15:52.463Z,30.1,,,50,,,
2018-01-10T04:16:02.462Z,30,,,50,,,
2018-01-10T04:16:12.462Z,30.1,,,50,,,
2018-01-10T04:16:22.463Z,30.1,,,50,,,
2018-01-10T04:16:32.462Z,30.1,,,50,,,
2018-01-10T04:16:42.463Z,30.1,,,50,,,
2018-01-10T04:16:52.463Z,30.1,,,50,,,
2018-01-10T04:17:02.463Z,30.1,,,50,,,
2018-01-10T04:17:12.463Z,30.1,,,50,,,
2018-01-10T04:17:22.462Z,30.1,,,50,,,
2018-01-10T04:17:32.463Z,30.1,,,50,,,
2018-01-10T04:17:42.462Z,30.1,,,50,,,
2018-01-10T04:17:52.463Z,30.1,,,50,,,
2018-01-10T04:18:02.463Z,30.1,,,50,,,
2018-01-10T04:18:12.463Z,30.1,,,50,,,
2018-01-10T04:18:22.463Z,30.1,,,50,,,
2018-01-10T04:18:32.462Z,30.1,,,50,,,
2018-01-10T04:18:42.462Z,30.1,,,50,,,
2018-01-10T04:18:52.463Z,30.1,,38,50,,,
2018-01-10T04:19:02.462Z,30.1,,,50,,,
2018-01-10T04:19:12.462Z,30,,,50,,,
2018-01-10T04:19:22.462Z,30,,,50,,,
2018-01-10T04:19:32.463Z,30.1,,,50,,,
2018-01-10T04:19:42.465Z,30,,,50,,,
2018-01-10T04:19:52.463Z,30.1,,,50,,,
2018-01-10T04:20:02.462Z,30,,,50,,,
2018-01-10T04:20:12.522Z,30,,38,50,,,
2018-01-10T04:20:22.463Z,30,,38,50,,,
2018-01-10T04:20:32.463Z,30.1,,37.9,50,,,
2018-01-10T04:20:42.464Z,30,,,50,,,
2018-01-10T04:20:52.463Z,30.1,,,50,,,
2018-01-10T04:21:02.473Z,30,,,50,,,
2018-01-10T04:21:12.462Z,30,,,50,,,
2018-01-10T04:21:22.463Z,30,,,50,,,
2018-01-10T04:21:32.463Z,30,,,50,,,
2018-01-10T04:21:42.463Z,30,,,50,,,
2018-01-10T04:21:52.464Z,30,,37.8,50,,,
2018-01-10T04:22:02.492Z,30,,,50,,,
2018-01-10T04:22:12.463Z,30,,,50,,,
2018-01-10T04:22:22.463Z,30,,,50,,,
2018-01-10T04:22:32.463Z,30,,,50,,,
2018-01-10T04:22:42.462Z,30,,,50,,,
2018-01-10T04:22:52.463Z,30,,,50,,,
2018-01-10T04:23:02.463Z,30,,,50,,,
2018-01-10T04:23:12.462Z,30,,37.7,50,,,
2018-01-10T04:23:22.463Z,30,,,50,,,
2018-01-10T04:23:32.463Z,30,,,50,,,
2018-01-10T04:23:42.462Z,30,,,50,,,
2018-01-10T04:23:52.463Z,30,,,50,,,
2018-01-10T04:24:02.463Z,30,,,50,,,
2018-01-10T04:24:12.463Z,30,,,50,,,
2018-01-10T04:24:22.463Z,30,,,50,,,
2018-01-10T04:24:32.462Z,30,,37.6,50,,,
2018-01-10T04:24:42.463Z,30,,,50,,,
2018-01-10T04:24:52.463Z,30,,,50,,,
2018-01-10T04:25:02.463Z,30,,,50,,,
2018-01-10T04:25:12.463Z,30,,,50,,,
2018-01-10T04:25:22.462Z,30,,,50,,,
2018-01-10T04:25:32.463Z,30,,,50,,,
2018-01-10T04:25:42.463Z,30,,,50,,,
2018-01-10T04:25:52.462Z,30,,37.5,50,,,
2018-01-10T04:26:02.463Z,30,,,50,,,
2018-01-10T04:26:12.462Z,29.8,,,50,,,
2018-01-10T04:26:22.463Z,29.8,,,50,,,
2018-01-10T04:26:32.462Z,30,,,50,,,
2018-01-10T04:26:42.462Z,30,,,50,,,
2018-01-10T04:26:52.463Z,29.8,,,50,,,
2018-01-10T04:27:02.463Z,30,,,50,,,
2018-01-10T04:27:12.462Z,29.8,,,50,,,
2018-01-10T04:27:22.463Z,29.8,,,50,,,
2018-01-10T04:27:32.462Z,29.8,,37.4,50,,,
2018-01-10T04:27:42.462Z,29.8,,,50,,,
2018-01-10T04:27:52.463Z,29.8,,,50,,,
2018-01-10T04:28:02.462Z,29.8,,,50,,,
2018-01-10T04:28:12.463Z,29.8,,,50,,,
2018-01-10T04:28:22.462Z,29.8,,,50,,,
2018-01-10T04:28:32.462Z,29.8,,,50,,,
2018-01-10T04:28:42.463Z,29.8,,,50,,,
2018-01-10T04:28:52.462Z,29.8,,,50,,,
2018-01-10T04:29:02.462Z,29.8,,37.3,50,,,
2018-01-10T04:29:12.463Z,29.8,,,50,,,
2018-01-10T04:29:22.463Z,29.8,,,50,,,
2018-01-10T04:29:32.500Z,29.8,,,50,,,
2018-01-10T04:29:42.462Z,29.8,,,50,,,
2018-01-10T04:29:52.463Z,29.8,,,50,,,
2018-01-10T04:30:02.463Z,29.8,,,50,,,
2018-01-10T04:30:12.541Z,29.8,,,50,,,
2018-01-10T04:30:22.463Z,29.8,,,50,,,
2018-01-10T04:30:32.462Z,29.8,,,50,,,
2018-01-10T04:30:42.463Z,29.8,,37.2,50,,,
2018-01-10T04:30:52.470Z,29.8,,,50,,,
2018-01-10T04:31:02.464Z,29.7,,,50,,,
2018-01-10T04:31:12.462Z,29.7,,,50,,,
2018-01-10T04:31:22.462Z,29.7,,,50,,,
2018-01-10T04:31:32.463Z,29.7,,,50,,,
2018-01-10T04:31:42.475Z,29.7,,,50,,,
2018-01-10T04:31:52.465Z,29.7,,,50,,,
2018-01-10T04:32:02.465Z,29.7,,,50,,,
2018-01-10T04:32:12.462Z,29.7,,,50,,,
2018-01-10T04:32:22.462Z,29.7,,,50,,,
2018-01-10T04:32:32.463Z,29.7,,,50,,,
2018-01-10T04:32:42.462Z,29.7,,37.1,50,,,
2018-01-10T04:32:52.463Z,29.7,,,50,,,
2018-01-10T04:33:02.462Z,29.7,,,50,,,
2018-01-10T04:33:12.462Z,29.7,,,50,,,
2018-01-10T04:33:22.462Z,29.7,,,50,,,
2018-01-10T04:33:32.462Z,29.7,,,50,,,
2018-01-10T04:33:42.462Z,29.7,,,50,,,
2018-01-10T04:33:52.463Z,29.7,,,50,,,
2018-01-10T04:34:02.462Z,29.6,,36.9,50,,,
2018-01-10T04:34:12.463Z,29.6,,36.9,50,,,
2018-01-10T04:34:22.462Z,29.6,,36.9,50,,,
2018-01-10T04:34:32.463Z,29.6,,36.9,50,,,
2018-01-10T04:34:42.462Z,29.6,,,50,,,
2018-01-10T04:34:52.462Z,29.6,,,50,,,
2018-01-10T04:35:02.463Z,29.6,,,50,,,
2018-01-10T04:35:12.462Z,29.6,,,50,,,
2018-01-10T04:35:22.462Z,29.6,,,50,,,
2018-01-10T04:35:32.463Z,29.6,,,50,,,
2018-01-10T04:35:42.462Z,29.6,,,50,,,
2018-01-10T04:35:52.462Z,29.6,,,50,,,
2018-01-10T04:36:02.463Z,29.6,,,50,,,
2018-01-10T04:36:12.523Z,29.6,,,50,,,
2018-01-10T04:36:22.516Z,29.6,,,50,,,
2018-01-10T04:36:32.463Z,29.6,,,50,,,
2018-01-10T04:36:42.462Z,29.6,,36.8,50,,,
2018-01-10T04:36:52.462Z,29.6,,,50,,,
2018-01-10T04:37:02.474Z,29.5,,,50,,,
2018-01-10T04:37:12.462Z,29.5,,,50,,,
2018-01-10T04:37:22.462Z,29.5,,,50,,,
2018-01-10T04:37:32.462Z,29.5,,,50,,,
2018-01-10T04:37:42.463Z,29.5,,,50,,,
2018-01-10T04:37:52.462Z,29.5,,,50,,,
2018-01-10T04:38:02.462Z,29.5,,,50,,,
2018-01-10T04:38:12.462Z,29.5,,,50,,,
2018-01-10T04:38:22.463Z,29.5,1,40.4,50,,40,0
2018-01-10T04:38:32.462Z,29.5,,41.9,50,,29,
2018-01-10T04:38:42.462Z,29.5,,38.8,50,,,
2018-01-10T04:38:52.462Z,29.5,,35.7,50,,29,
2018-01-10T04:39:02.462Z,29.5,,34.6,50,,29,
2018-01-10T04:39:12.463Z,29.5,,33.7,50,,30,
2018-01-10T04:39:22.462Z,29.5,,33.3,50,,29,
2018-01-10T04:39:32.462Z,29.5,,34,50,,,
2018-01-10T04:39:42.462Z,29.5,,34.2,50,,,
2018-01-10T04:39:52.462Z,29.3,,34.6,50,,30,
2018-01-10T04:40:02.462Z,29.5,,34.7,50,,29,
2018-01-10T04:40:12.475Z,29.5,,34.8,50,,,
2018-01-10T04:40:22.463Z,29.5,,35.1,50,,29,
2018-01-10T04:40:32.462Z,29.3,,35.2,50,,,
2018-01-10T04:40:42.463Z,29.3,,35.4,50,,,
2018-01-10T04:40:52.462Z,29.3,,35.7,50,,30,
2018-01-10T04:41:03.196Z,29.3,,36,50,,29,
2018-01-10T04:41:12.462Z,29.3,,36.1,50,,,
2018-01-10T04:41:22.462Z,29.3,,36.3,50,,,
2018-01-10T04:41:32.462Z,29.3,,36.6,50,,,
2018-01-10T04:41:42.462Z,29.3,,36.8,50,,,
2018-01-10T04:41:52.463Z,29.3,,37.1,50,,,
2018-01-10T04:42:02.462Z,29.3,,37.2,50,,30,
2018-01-10T04:42:12.462Z,29.3,,37.4,50,,29,
2018-01-10T04:42:22.462Z,29.3,,37.6,50,,30,
2018-01-10T04:42:32.462Z,29.3,,37.7,50,,29,
2018-01-10T04:42:42.462Z,29.3,,38,50,,,
2018-01-10T04:42:52.464Z,29.3,,,50,,,
2018-01-10T04:43:02.462Z,29.3,,38.2,50,,,
2018-01-10T04:43:12.462Z,29.3,,38.3,50,,,
2018-01-10T04:43:22.462Z,29.3,,38.5,50,,,
2018-01-10T04:43:32.509Z,29.3,,38.7,50,,30,
2018-01-10T04:43:42.462Z,29.3,,38.8,50,,29,
2018-01-10T04:43:52.462Z,29.3,,39.1,50,,,
2018-01-10T04:44:02.462Z,29.3,,39.2,50,,30,
2018-01-10T04:44:12.462Z,29.3,,39.3,50,,29,
2018-01-10T04:44:22.462Z,29.3,,39.5,50,,,
2018-01-10T04:44:32.463Z,29.3,,39.6,50,,30,
2018-01-10T04:44:42.462Z,29.3,,39.8,50,,,
2018-01-10T04:44:52.463Z,29.3,,40,50,,29,
2018-01-10T04:45:02.463Z,29.5,,,50,,,
2018-01-10T04:45:12.462Z,29.5,,40.2,50,,,
2018-01-10T04:45:22.462Z,29.5,,40.4,50,,30,
2018-01-10T04:45:32.462Z,29.5,,40.5,50,,29,
2018-01-10T04:45:42.462Z,29.5,,40.7,50,,,
2018-01-10T04:45:52.462Z,29.5,,40.8,50,,,
2018-01-10T04:46:02.462Z,29.5,,41,50,,,
2018-01-10T04:46:12.463Z,29.5,,41.1,50,,30,
2018-01-10T04:46:22.467Z,29.5,,41.3,50,,29,
2018-01-10T04:46:32.475Z,29.5,,41.4,50,,,
2018-01-10T04:46:42.462Z,29.5,,41.5,50,,,
2018-01-10T04:46:52.464Z,29.5,,41.7,50,,,
2018-01-10T04:47:02.475Z,29.5,,42,50,,30,
2018-01-10T04:47:12.462Z,29.5,,,50,,29,
2018-01-10T04:47:22.462Z,29.6,,42.1,50,,,
2018-01-10T04:47:32.462Z,29.6,1,40.8,50,,0,0
2018-01-10T04:47:42.462Z,29.6,,38.9,50,,,
2018-01-10T04:47:52.462Z,29.6,,37.9,50,,,
2018-01-10T04:48:02.462Z,29.6,,37.6,50,,,
2018-01-10T04:48:12.462Z,29.6,,37.5,50,,,
2018-01-10T04:48:22.462Z,29.6,,37.4,50,,,
2018-01-10T04:48:32.474Z,29.6,,,50,,,
2018-01-10T04:48:42.462Z,29.6,,,50,,,
2018-01-10T04:48:52.462Z,29.6,,,50,,,
2018-01-10T04:49:02.464Z,29.6,,37.2,50,,,
2018-01-10T04:49:12.462Z,29.7,,37.1,50,,,
2018-01-10T04:49:22.463Z,29.7,,36.9,50,,,
2018-01-10T04:49:32.462Z,29.7,,,50,,,
2018-01-10T04:49:42.462Z,29.7,,,50,,,
2018-01-10T04:49:52.463Z,29.7,,,50,,,
2018-01-10T04:50:02.462Z,29.7,,36.8,50,,,
2018-01-10T04:50:12.462Z,29.7,,,50,,,
2018-01-10T04:50:22.462Z,29.7,,36.7,50,,,
2018-01-10T04:50:32.462Z,29.7,,,50,,,
2018-01-10T04:50:42.462Z,29.7,,,50,,,
2018-01-10T04:50:52.462Z,29.7,,,50,,,
2018-01-10T04:51:02.462Z,29.7,,36.6,50,,,
2018-01-10T04:51:12.462Z,29.7,,,50,,,
2018-01-10T04:51:22.462Z,29.7,,,50,,,
2018-01-10T04:51:32.462Z,29.7,,,50,,,
2018-01-10T04:51:42.462Z,29.7,,,50,,,
2018-01-10T04:51:52.462Z,29.7,,,50,,,
2018-01-10T04:52:02.462Z,29.7,,,50,,,
2018-01-10T04:52:12.463Z,29.8,,,50,,,
2018-01-10T04:52:22.462Z,29.7,1,36.6,50,59,0,0
2018-01-10T04:52:32.463Z,29.8,,,50,,,
2018-01-10T04:52:42.462Z,29.8,,,50,,,
2018-01-10T04:52:52.469Z,29.8,,,50,,,
2018-01-10T04:53:02.462Z,29.8,,,50,,,
2018-01-10T04:53:12.462Z,29.8,,36.7,50,,,
2018-01-10T04:53:22.462Z,29.8,,,50,,,
2018-01-10T04:53:32.461Z,29.8,,,50,,,
2018-01-10T04:53:42.462Z,29.8,,,50,,,
2018-01-10T04:53:52.462Z,29.8,,36.8,50,,,
2018-01-10T04:54:02.462Z,29.8,,,50,,,
2018-01-10T04:54:12.468Z,29.8,,,50,,,
2018-01-10T04:54:22.462Z,29.8,,,50,,,
2018-01-10T04:54:32.464Z,29.8,,36.9,50,,,
2018-01-10T04:54:42.462Z,29.8,,,50,,,
2018-01-10T04:54:52.462Z,29.8,,,50,,,
2018-01-10T04:55:02.462Z,29.8,,,50,,,
2018-01-10T04:55:12.462Z,29.8,,37.1,50,,,
2018-01-10T04:55:22.462Z,29.8,,,50,,,
2018-01-10T04:55:32.462Z,29.8,,,50,,,
2018-01-10T04:55:42.462Z,29.8,,,50,,,
2018-01-10T04:55:52.462Z,29.8,,,50,,,
2018-01-10T04:56:02.462Z,29.8,,,50,,,
2018-01-10T04:56:12.462Z,29.8,,37.2,50,,,
2018-01-10T04:56:22.463Z,29.8,,,50,,,
2018-01-10T04:56:32.462Z,29.8,,37.1,50,,,
2018-01-10T04:56:42.462Z,29.8,,37.2,50,,,
2018-01-10T04:56:52.500Z,29.8,,,50,,,
2018-01-10T04:57:02.475Z,29.8,,,50,,,
2018-01-10T04:57:12.464Z,29.8,,,50,,,
2018-01-10T04:57:22.491Z,29.8,,,50,,,
2018-01-10T04:57:32.463Z,29.8,,,50,,,
2018-01-10T04:57:42.462Z,29.8,,,50,,,
2018-01-10T04:57:52.462Z,29.8,,,50,,,
2018-01-10T04:58:02.462Z,29.8,,,50,,,
2018-01-10T04:58:12.464Z,29.8,,,50,,,
2018-01-10T04:58:22.462Z,29.8,,37.1,50,,,
2018-01-10T04:58:32.462Z,29.8,,37.2,50,,,
2018-01-10T04:58:42.462Z,29.8,,37.1,50,,,
2018-01-10T04:58:52.462Z,29.8,,,50,,,
2018-01-10T04:59:02.462Z,29.8,,,50,,,
2018-01-10T04:59:12.462Z,29.8,0,,50,5,,0
2018-01-10T04:59:22.462Z,29.8,,,50,,,
2018-01-10T04:59:32.462Z,29.8,1,,50,59,,0
2018-01-10T04:59:42.464Z,29.8,,,50,,,
2018-01-10T04:59:52.467Z,29.8,,,50,,,
2018-01-10T05:00:02.465Z,29.8,,,50,,,
2018-01-10T05:00:12.535Z,29.8,,,50,,,
2018-01-10T05:00:22.462Z,29.8,,37.1,50,,,
2018-01-10T05:00:32.462Z,29.8,,36.9,50,,,
2018-01-10T05:00:42.462Z,29.8,,36.9,50,,,
2018-01-10T05:00:52.495Z,29.8,,,50,,,
2018-01-10T05:01:02.497Z,29.8,,,50,,,
2018-01-10T05:01:12.491Z,29.8,,,50,,,
2018-01-10T05:01:22.468Z,29.8,,,50,,,
2018-01-10T05:01:32.462Z,29.8,,,50,,,
2018-01-10T05:01:42.462Z,29.8,,,50,,,
2018-01-10T05:01:52.465Z,29.8,,,50,,,
2018-01-10T05:02:02.468Z,29.8,,,50,,,
2018-01-10T05:02:12.462Z,29.8,,36.8,50,,,
2018-01-10T05:02:22.462Z,29.8,,,50,,,
2018-01-10T05:02:32.478Z,29.8,,,50,,,
2018-01-10T05:02:42.463Z,29.8,,,50,,,
2018-01-10T05:02:52.466Z,29.7,,,50,,,
2018-01-10T05:03:02.462Z,29.7,,,50,,,
2018-01-10T05:03:12.473Z,29.7,,,50,,,
2018-01-10T05:03:22.462Z,29.7,,36.7,50,,,
2018-01-10T05:03:32.464Z,29.7,,,50,,,
2018-01-10T05:03:42.462Z,29.7,,,50,,,
2018-01-10T05:03:52.462Z,29.7,,,50,,,
2018-01-10T05:04:02.462Z,29.7,,,50,,,
2018-01-10T05:04:12.462Z,29.7,,,50,,,
2018-01-10T05:04:22.462Z,29.7,,,50,,,
2018-01-10T05:04:32.462Z,29.7,,,50,,,
2018-01-10T05:04:42.462Z,29.7,,,50,,,
2018-01-10T05:04:52.462Z,29.7,,36.6,50,,,
2018-01-10T05:05:02.468Z,29.7,,,50,,,
2018-01-10T05:05:12.462Z,29.7,,,50,,,
2018-01-10T05:05:22.462Z,29.7,,,50,,,
2018-01-10T05:05:32.462Z,29.7,,,50,,,
2018-01-10T05:05:42.471Z,29.7,,,50,,,
2018-01-10T05:05:52.463Z,29.7,,,50,,,
2018-01-10T05:06:02.462Z,29.7,,,50,,,
2018-01-10T05:06:12.462Z,29.7,,,50,,,
2018-01-10T05:06:22.462Z,29.7,,,50,,,
2018-01-10T05:06:32.462Z,29.7,,36.5,50,,,
2018-01-10T05:06:42.466Z,29.7,,36.6,50,,,
2018-01-10T05:06:52.513Z,29.7,,36.5,50,,,
2018-01-10T05:07:02.465Z,29.7,,,50,,,
2018-01-10T05:07:12.462Z,29.7,,,50,,,
2018-01-10T05:07:22.462Z,29.7,,,50,,,
2018-01-10T05:07:32.462Z,29.6,,,50,,,
2018-01-10T05:07:42.462Z,29.6,,,50,,,
2018-01-10T05:07:52.525Z,29.6,,,50,,,
2018-01-10T05:08:02.496Z,29.6,,,50,,,
2018-01-10T05:08:12.486Z,29.6,,,50,,,
2018-01-10T05:08:22.462Z,29.6,,36.4,50,,,
2018-01-10T05:08:32.465Z,29.6,,,50,,,
2018-01-10T05:08:42.464Z,29.6,,,50,,,
2018-01-10T05:08:52.463Z,29.6,,,50,,,
2018-01-10T05:09:02.467Z,29.6,,,50,,,
2018-01-10T05:09:12.549Z,29.6,,,50,,,
2018-01-10T05:09:22.472Z,29.6,,,50,,,
2018-01-10T05:09:32.462Z,29.6,,,50,,,
2018-01-10T05:09:42.462Z,29.6,,,50,,,
2018-01-10T05:09:52.462Z,29.6,,36.3,50,,,
2018-01-10T05:10:02.462Z,29.6,,,50,,,
2018-01-10T05:10:12.464Z,29.6,,,50,,,
2018-01-10T05:10:22.462Z,29.6,,,50,,,
2018-01-10T05:10:32.461Z,29.6,,,50,,,
2018-01-10T05:10:42.462Z,29.5,,,50,,,
2018-01-10T05:10:52.462Z,29.5,,,50,,,
2018-01-10T05:11:02.462Z,29.5,,,50,,,
2018-01-10T05:11:12.467Z,29.5,,,50,,,
2018-01-10T05:11:22.462Z,29.5,1,39.7,50,,40,0
2018-01-10T05:11:32.468Z,29.5,,41.9,50,,29,
2018-01-10T05:11:42.462Z,29.5,,38.9,50,,,
2018-01-10T05:11:52.467Z,29.5,,36.8,50,,,
2018-01-10T05:12:02.462Z,29.5,,35.5,50,,30,
2018-01-10T05:12:12.462Z,29.5,1,33.7,50,,0,0
2018-01-10T05:12:22.462Z,29.5,,31.8,50,,,
2018-01-10T05:12:32.462Z,29.5,,30.5,50,,,
2018-01-10T05:12:42.462Z,29.5,,30.3,50,,,
2018-01-10T05:12:52.462Z,29.5,,,50,,,
2018-01-10T05:13:02.461Z,29.5,,30.4,50,,,
2018-01-10T05:13:12.462Z,29.5,,30.3,50,,,
2018-01-10T05:13:22.462Z,29.5,,,50,,,
2018-01-10T05:13:32.461Z,29.5,,30.2,50,,,
2018-01-10T05:13:42.468Z,29.5,,30.1,50,,,
2018-01-10T05:13:52.462Z,29.5,,30,50,,,
2018-01-10T05:14:02.464Z,29.5,,29.9,50,,,
2018-01-10T05:14:12.462Z,29.5,,,50,,,
2018-01-10T05:14:22.461Z,29.3,,30,50,,,
2018-01-10T05:14:32.462Z,29.5,,,50,,,
2018-01-10T05:14:42.466Z,29.3,,,50,,,
2018-01-10T05:14:52.467Z,29.3,,,50,,,
2018-01-10T05:15:02.463Z,29.3,,,50,,,
2018-01-10T05:15:12.462Z,29.3,,,50,,,
2018-01-10T05:15:22.462Z,29.3,,,50,,,
2018-01-10T05:15:32.462Z,29.3,,,50,,,
2018-01-10T05:15:42.462Z,29.3,,,50,,,
2018-01-10T05:15:52.462Z,29.3,,,50,,,
2018-01-10T05:16:02.484Z,29.3,,,50,,,
2018-01-10T05:16:12.463Z,29.3,,,50,,,
2018-01-10T05:16:22.462Z,29.3,,,50,,,
2018-01-10T05:16:32.462Z,29.3,,,50,,,
2018-01-10T05:16:42.462Z,29.3,,,50,,,
2018-01-10T05:16:52.461Z,29.3,,,50,,,
2018-01-10T05:17:02.462Z,29.3,,,50,,,
2018-01-10T05:17:12.462Z,29.2,,,50,,,
2018-01-10T05:17:22.462Z,29.2,,,50,,,
2018-01-10T05:17:32.462Z,29.2,,,50,,,
2018-01-10T05:17:42.466Z,29.2,,,50,,,
2018-01-10T05:17:52.462Z,29.2,,30.1,50,,,
2018-01-10T05:18:02.476Z,29.2,,,50,,,
2018-01-10T05:18:12.471Z,29.2,,30.2,50,,,
2018-01-10T05:18:22.477Z,29.2,,,50,,,
2018-01-10T05:18:32.461Z,29.2,,30.3,50,,,
2018-01-10T05:18:42.462Z,29.2,,30.4,50,,,
2018-01-10T05:18:52.462Z,29.1,,30.5,50,,,
2018-01-10T05:19:02.488Z,29.1,1,32.5,50,,42,0
2018-01-10T05:19:12.462Z,29.1,,37.2,50,,31,
2018-01-10T05:19:22.463Z,29.1,,35.8,50,,30,
2018-01-10T05:19:32.462Z,29.1,,35.5,50,,29,
2018-01-10T05:19:42.462Z,29.1,,34.7,50,,29,
2018-01-10T05:19:52.462Z,29.1,,34.4,50,,,
2018-01-10T05:20:02.462Z,29.1,,34.3,50,,30,
2018-01-10T05:20:12.462Z,29.1,,34.6,50,,,
2018-01-10T05:20:22.461Z,29.1,,35.1,50,,29,
2018-01-10T05:20:32.463Z,29.1,,35.4,50,,,
2018-01-10T05:20:42.462Z,29.1,,35.6,50,,,
2018-01-10T05:20:52.463Z,29.1,,35.8,50,,,
2018-01-10T05:21:02.462Z,29.1,,36,50,,,
2018-01-10T05:21:12.480Z,29.1,,36.1,50,,,
2018-01-10T05:21:22.462Z,29.1,,36.3,50,,30,
2018-01-10T05:21:32.461Z,29.1,,36.5,50,,,
2018-01-10T05:21:42.464Z,29,,36.6,50,,,
2018-01-10T05:21:52.462Z,29,,36.7,50,,29,
2018-01-10T05:22:02.461Z,29,,36.8,50,,30,
2018-01-10T05:22:12.473Z,29,,37.1,50,,29,
2018-01-10T05:22:22.462Z,29,,37.2,50,,,
2018-01-10T05:22:32.462Z,29,,37.3,50,,,
2018-01-10T05:22:42.462Z,29,,37.5,50,,,
2018-01-10T05:22:52.474Z,29,,37.6,50,,,
2018-01-10T05:23:02.462Z,29,,37.8,50,,30,
2018-01-10T05:23:12.476Z,29,,37.9,50,,29,
2018-01-10T05:23:22.463Z,29,,38.1,50,,30,
2018-01-10T05:23:32.520Z,29,,38.2,50,,,
2018-01-10T05:23:42.462Z,29,,38.4,50,,29,
2018-01-10T05:23:52.462Z,29,,38.5,50,,30,
2018-01-10T05:24:02.480Z,29,,38.7,50,,29,
2018-01-10T05:24:12.464Z,29,,38.9,50,,,
2018-01-10T05:24:22.461Z,29,,39.1,50,,,
2018-01-10T05:24:32.492Z,29,,39.3,50,,30,
2018-01-10T05:24:42.462Z,29,,39.5,50,,29,
2018-01-10T05:24:52.485Z,29,,39.6,50,,,
2018-01-10T05:25:02.462Z,29.1,,39.8,50,,30,
2018-01-10T05:25:12.462Z,29.1,,40,50,,29,
2018-01-10T05:25:22.461Z,29.1,,40.1,50,,30,
2018-01-10T05:25:32.462Z,29.1,,40.3,50,,29,
2018-01-10T05:25:42.462Z,29.1,,40.4,50,,30,
2018-01-10T05:25:52.461Z,29.1,,40.6,50,,29,
2018-01-10T05:26:02.465Z,29.1,,40.7,50,,,
2018-01-10T05:26:12.461Z,29.1,,40.9,50,,,
2018-01-10T05:26:22.461Z,29.1,,41,50,,,
2018-01-10T05:26:32.479Z,29.1,,41.2,50,,,
