Time,ChActive,HwTSet,HwTOutlet,PrimT,ActPow,HwActive,PrimTSet
2018-02-11T05:28:48.600Z,,,,42.2,,,
2018-02-11T05:28:58.600Z,,50,31.9,42.3,,,
2018-02-11T05:29:08.601Z,,50,31.9,,,,
2018-02-11T05:29:18.600Z,,,,42.7,,,
2018-02-11T05:29:28.601Z,,50,31.9,42.8,,,
2018-02-11T05:29:38.600Z,,50,31.9,43,,,
2018-02-11T05:29:48.601Z,,,,43.1,,,
2018-02-11T05:29:58.600Z,,50,31.9,43.3,30,,
2018-02-11T05:30:08.600Z,,50,31.9,,,,
2018-02-11T05:30:18.600Z,,,,43.6,29,,
2018-02-11T05:30:28.601Z,,50,32,43.7,30,,
2018-02-11T05:30:38.601Z,,50,32,43.8,29,,
2018-02-11T05:30:48.602Z,,50,32,43.9,30,,
2018-02-11T05:30:58.601Z,,,,44.1,29,,
2018-02-11T05:31:08.601Z,,50,32,44.2,30,,
2018-02-11T05:31:18.600Z,,50,32,,,,
2018-02-11T05:31:28.600Z,,,,44.5,29,,
2018-02-11T05:31:38.601Z,,50,32,44.6,30,,
2018-02-11T05:31:48.600Z,,50,32,,,,
2018-02-11T05:31:58.600Z,,,,44.8,29,,
2018-02-11T05:32:08.652Z,,50,32.1,45,,,
2018-02-11T05:32:18.600Z,,,,45.1,,,
2018-02-11T05:32:28.600Z,,50,32.1,45.2,,,
2018-02-11T05:32:38.600Z,,50,32.1,45.3,,,
2018-02-11T05:32:48.600Z,,50,32.1,,,,
2018-02-11T05:32:58.600Z,,,,45.5,30,,
2018-02-11T05:33:08.601Z,,50,32.1,45.7,0,,
2018-02-11T05:33:18.601Z,1,50,32.2,43.9,,0,
2018-02-11T05:33:28.600Z,,50,32.2,42.4,,,
2018-02-11T05:33:38.601Z,,50,32.2,41.3,,,
2018-02-11T05:33:48.602Z,,50,32.2,41,,,
2018-02-11T05:33:58.600Z,,,,40.9,,,
2018-02-11T05:34:08.600Z,,50,32.2,,,,
2018-02-11T05:34:18.601Z,,50,32.2,,,,
2018-02-11T05:34:28.600Z,,,,40.8,,,
2018-02-11T05:34:38.601Z,,50,32.3,40.7,,,
2018-02-11T05:34:48.600Z,,50,32.3,,,,
2018-02-11T05:34:58.600Z,,,,40.5,,,
2018-02-11T05:35:08.600Z,,50,32.3,40.3,,,
2018-02-11T05:35:18.600Z,,50,32.3,,,,
2018-02-11T05:35:38.601Z,,50,32.4,40.2,,,
2018-02-11T05:35:48.600Z,,50,32.4,,,,
2018-02-11T05:35:58.601Z,,,,40.1,,,
2018-02-11T05:36:08.605Z,,50,32.4,,,,
2018-02-11T05:36:18.600Z,,50,32.4,40,,,
2018-02-11T05:36:38.600Z,,50,32.4,,,,
2018-02-11T05:36:48.600Z,,50,32.4,39.9,,,
2018-02-11T05:36:58.602Z,,50,32.5,40,,,
2018-02-11T05:37:08.600Z,,,,39.9,,,
2018-02-11T05:37:18.601Z,,50,32.5,,,,
2018-02-11T05:37:28.600Z,,50,32.5,,,,
2018-02-11T05:37:38.601Z,,50,32.5,,,,
2018-02-11T05:37:58.600Z,,50,32.5,,,,
2018-02-11T05:38:08.696Z,,50,32.5,,,,
2018-02-11T05:38:28.600Z,,50,32.6,,,,
2018-02-11T05:38:38.600Z,,50,32.6,,,,
2018-02-11T05:38:48.602Z,,50,32.6,40,,,
2018-02-11T05:38:58.604Z,,50,32.6,40,,,
2018-02-11T05:39:18.600Z,,50,32.6,,,,
2018-02-11T05:39:28.600Z,,50,32.6,,,,
2018-02-11T05:39:38.600Z,,50,32.6,40.1,,,
2018-02-11T05:39:58.606Z,,50,32.6,,,,
2018-02-11T05:40:08.600Z,,50,32.6,,,,
2018-02-11T05:40:18.607Z,,,,40.2,,,
2018-02-11T05:40:28.600Z,,50,32.7,,,,
2018-02-11T05:40:38.600Z,,50,32.7,,,,
2018-02-11T05:40:48.601Z,,50,32.7,,,,
2018-02-11T05:41:08.600Z,,50,32.7,40.3,,,
2018-02-11T05:41:18.600Z,,50,32.7,,,,
2018-02-11T05:41:38.600Z,,50,32.7,,,,
2018-02-11T05:41:48.602Z,,50,32.7,,,,
2018-02-11T05:42:08.601Z,,50,32.7,,,,
2018-02-11T05:42:18.601Z,,50,32.7,,,,
2018-02-11T05:42:38.600Z,,50,32.7,,,,
2018-02-11T05:42:48.602Z,,50,32.7,,,,
2018-02-11T05:43:08.600Z,,50,32.7,,,,
2018-02-11T05:43:18.600Z,,50,32.7,,,,
2018-02-11T05:43:38.600Z,,50,32.7,40.2,,,
2018-02-11T05:43:48.602Z,,50,32.7,,,,
2018-02-11T05:44:08.600Z,,50,32.7,,,,
2018-02-11T05:44:18.600Z,,50,32.7,,,,
2018-02-11T05:44:38.600Z,,50,32.7,,,,
2018-02-11T05:44:48.601Z,,50,32.7,,,,
2018-02-11T05:45:08.600Z,,50,32.7,40.1,,,
2018-02-11T05:45:18.601Z,,50,32.7,,,,
2018-02-11T05:45:38.600Z,,50,32.7,,,,
2018-02-11T05:45:48.602Z,,50,32.7,,,,
2018-02-11T05:46:08.601Z,,50,32.7,40,,,
2018-02-11T05:46:18.600Z,,50,32.7,,,,
2018-02-11T05:46:38.600Z,,50,32.7,,,,
2018-02-11T05:46:48.604Z,,50,32.7,,,,
2018-02-11T05:47:08.600Z,,50,32.7,39.9,,,
2018-02-11T05:47:18.600Z,,,,39.9,,,
2018-02-11T05:47:28.600Z,,50,32.7,,,,
2018-02-11T05:47:38.600Z,,50,32.7,,,,
2018-02-11T05:47:48.601Z,,50,32.7,,,,
2018-02-11T05:48:08.600Z,,50,32.7,,,,
2018-02-11T05:48:18.600Z,,50,32.7,,,,
2018-02-11T05:48:28.599Z,,,,39.8,,,
2018-02-11T05:48:38.600Z,,50,32.7,,,,
2018-02-11T05:48:48.600Z,,50,32.7,,,,
2018-02-11T05:49:08.600Z,,50,32.7,,,,
2018-02-11T05:49:18.600Z,,50,32.7,,,,
2018-02-11T05:49:28.600Z,,,,39.7,,,
2018-02-11T05:49:38.600Z,,50,32.7,,,,
2018-02-11T05:49:48.600Z,,50,32.7,,,,
2018-02-11T05:50:08.600Z,,50,32.7,,,,
2018-02-11T05:50:18.600Z,,50,32.7,,,,
2018-02-11T05:50:28.600Z,,,,39.6,,,
2018-02-11T05:50:38.600Z,,50,32.6,,,,
2018-02-11T05:50:48.600Z,,50,32.6,,,,
2018-02-11T05:51:08.600Z,,50,32.6,,,,
2018-02-11T05:51:18.600Z,,50,32.6,,,,
2018-02-11T05:51:38.600Z,,50,32.6,39.5,,,
2018-02-11T05:51:48.601Z,,50,32.6,,,,
2018-02-11T05:52:08.600Z,,50,32.6,,,,
2018-02-11T05:52:18.600Z,,50,32.6,,,,
2018-02-11T05:52:38.600Z,,50,32.6,39.4,,,
2018-02-11T05:52:48.661Z,,50,32.6,,,,
2018-02-11T05:53:08.632Z,,50,32.6,,,,
2018-02-11T05:53:18.600Z,,50,32.6,,,,
2018-02-11T05:53:38.600Z,,50,32.5,,,,
2018-02-11T05:53:48.601Z,,50,32.5,,,,
2018-02-11T05:53:58.599Z,,,,39.3,,,
2018-02-11T05:54:08.600Z,,50,32.5,,,,
2018-02-11T05:54:18.600Z,,50,32.5,,,,
2018-02-11T05:54:38.600Z,,50,32.5,,,,
2018-02-11T05:54:48.601Z,,50,32.5,,,,
2018-02-11T05:54:58.600Z,,50,32.5,39.2,,,
2018-02-11T05:55:08.600Z,1,50,32.5,43.5,38,0,
2018-02-11T05:55:18.600Z,,50,32.5,44.9,29,,
2018-02-11T05:55:28.600Z,,50,32.5,41.7,,,
2018-02-11T05:55:38.600Z,,50,32.5,39.8,29,,
2018-02-11T05:55:48.601Z,,50,32.5,37.7,29,,
2018-02-11T05:55:58.600Z,,,,36.7,30,,
2018-02-11T05:56:08.600Z,,50,32.5,36.6,,,
2018-02-11T05:56:18.600Z,,50,32.5,37.1,,,
2018-02-11T05:56:28.599Z,,,,37.5,29,,
2018-02-11T05:56:38.600Z,,50,32.4,37.9,30,,
2018-02-11T05:56:48.600Z,,,,38,29,,
2018-02-11T05:56:58.600Z,,50,32.4,38.2,30,,
2018-02-11T05:57:08.600Z,,50,32.4,,,,
2018-02-11T05:57:18.600Z,,,,38.4,30,,
2018-02-11T05:57:28.600Z,,50,32.4,38.7,,,
2018-02-11T05:57:38.600Z,,50,32.4,39.1,29,,
2018-02-11T05:57:48.600Z,,,,39.3,,,
2018-02-11T05:57:58.600Z,,50,32.4,39.5,,,
2018-02-11T05:58:08.600Z,,50,32.4,,,,
2018-02-11T05:58:18.600Z,,,,39.8,30,,
2018-02-11T05:58:28.599Z,,50,32.4,40,29,,
2018-02-11T05:58:38.600Z,,50,32.4,40.2,30,,
2018-02-11T05:58:48.602Z,,50,32.4,,,,
2018-02-11T05:58:58.600Z,,,,40.5,29,,
2018-02-11T05:59:08.600Z,,50,32.4,40.6,,,
2018-02-11T05:59:18.600Z,,50,32.4,,,,
2018-02-11T05:59:28.600Z,1,50,32.4,40.9,30,0,59
2018-02-11T05:59:38.600Z,,50,32.4,41.1,30,,
2018-02-11T05:59:48.600Z,,,,41.2,,,
2018-02-11T05:59:58.600Z,,50,32.4,41.3,29,,
2018-02-11T06:00:08.600Z,,50,32.4,,,,
2018-02-11T06:00:18.599Z,,,,41.6,,,
2018-02-11T06:00:28.600Z,,50,32.4,41.8,30,,
2018-02-11T06:00:38.600Z,,50,32.4,41.9,29,,
2018-02-11T06:00:48.599Z,,,,42,29,,
2018-02-11T06:00:58.600Z,,50,32.5,42.1,,,
2018-02-11T06:01:08.618Z,,50,32.5,,,,
2018-02-11T06:01:18.603Z,,,,42.4,29,,
2018-02-11T06:01:28.600Z,,50,32.5,42.7,30,,
2018-02-11T06:01:38.600Z,,50,32.5,42.8,29,,
2018-02-11T06:01:48.600Z,,50,32.5,42.9,,,
2018-02-11T06:01:58.599Z,,,,43.1,,,
2018-02-11T06:02:08.600Z,,50,32.5,43.2,,,
2018-02-11T06:02:18.600Z,,50,32.5,,,,
2018-02-11T06:02:28.599Z,,,,43.5,29,,
2018-02-11T06:02:38.600Z,,50,32.5,43.7,,,
2018-02-11T06:02:48.600Z,,50,32.5,,,,
2018-02-11T06:02:58.600Z,,50,32.5,43.9,,,
2018-02-11T06:03:08.600Z,,,,44,30,,
2018-02-11T06:03:18.604Z,,50,32.5,44.2,,,
2018-02-11T06:03:28.600Z,,50,32.5,,,,
2018-02-11T06:03:38.600Z,,50,32.5,44.4,29,,
2018-02-11T06:03:48.600Z,,,,44.5,,,
2018-02-11T06:03:58.600Z,,50,32.6,44.7,,,
2018-02-11T06:04:08.602Z,,50,32.6,,,,
2018-02-11T06:04:18.600Z,,50,32.6,44.9,30,,
2018-02-11T06:04:28.600Z,,,,45,29,,
2018-02-11T06:04:38.600Z,,50,32.6,45.2,,,
2018-02-11T06:04:48.600Z,,50,32.6,,,,
2018-02-11T06:04:58.600Z,,,,45.4,,,
2018-02-11T06:05:08.601Z,1,50,32.6,45.5,0,0,
2018-02-11T06:05:18.601Z,,50,32.6,43.9,,,
2018-02-11T06:05:28.600Z,,50,32.6,42,,,
2018-02-11T06:05:38.600Z,,50,32.6,41,,,
2018-02-11T06:05:48.599Z,,,,40.8,,,
2018-02-11T06:05:58.600Z,,50,32.7,40.7,,,
2018-02-11T06:06:08.600Z,,50,32.7,,,,
2018-02-11T06:06:28.600Z,,50,32.7,40.6,,,
2018-02-11T06:06:38.600Z,,50,32.7,40.5,,,
2018-02-11T06:06:48.600Z,,50,32.7,,,,
2018-02-11T06:06:58.600Z,,,,40.2,,,
2018-02-11T06:07:08.609Z,,50,32.7,40.1,,,
2018-02-11T06:07:18.600Z,,50,32.8,,,,
2018-02-11T06:07:38.600Z,,50,32.8,40,,,
2018-02-11T06:07:48.600Z,,50,32.8,,,,
2018-02-11T06:07:58.599Z,,50,32.8,39.9,,,
2018-02-11T06:08:08.601Z,,50,32.8,,,,
2018-02-11T06:08:18.599Z,,,,39.8,,,
2018-02-11T06:08:28.654Z,,50,32.8,,,,
2018-02-11T06:08:38.647Z,,50,32.8,,,,
2018-02-11T06:08:48.634Z,,50,32.8,,,,
2018-02-11T06:09:08.601Z,,50,32.8,39.7,,,
2018-02-11T06:09:18.599Z,,50,32.8,,,,
2018-02-11T06:09:38.600Z,,50,32.9,,,,
2018-02-11T06:09:48.600Z,,50,32.9,,,,
2018-02-11T06:10:08.599Z,,50,32.9,,,,
2018-02-11T06:10:18.600Z,,50,32.9,,,,
2018-02-11T06:10:38.600Z,,50,32.9,,,,
2018-02-11T06:10:48.600Z,,50,32.9,,,,
2018-02-11T06:10:58.600Z,,,,39.8,,,
2018-02-11T06:11:08.600Z,,50,32.9,,,,
2018-02-11T06:11:18.599Z,,50,32.9,,,,
2018-02-11T06:11:38.600Z,,50,32.9,39.9,,,
2018-02-11T06:11:48.599Z,,50,32.9,,,,
2018-02-11T06:12:08.600Z,,50,33.1,39.9,,,
2018-02-11T06:12:18.599Z,,,,40,,,
2018-02-11T06:12:28.600Z,,50,33.1,,,,
2018-02-11T06:12:38.599Z,,50,33.1,,,,
2018-02-11T06:12:48.600Z,,50,33.1,,,,
2018-02-11T06:13:08.600Z,,50,33.1,,,,
2018-02-11T06:13:18.600Z,,50,33.1,,,,
2018-02-11T06:13:28.602Z,,,,40.1,,,
2018-02-11T06:13:38.600Z,,50,33.1,,,,
2018-02-11T06:13:48.599Z,,50,33.1,,,,
2018-02-11T06:14:08.600Z,,50,33.1,,,,
2018-02-11T06:14:18.600Z,,50,33.1,,,,
2018-02-11T06:14:28.599Z,,,,40,,,
2018-02-11T06:14:38.600Z,,50,33.1,40.1,,,
2018-02-11T06:14:48.599Z,,50,33.1,,,,
2018-02-11T06:15:08.599Z,,50,33.1,,,,
2018-02-11T06:15:18.599Z,,50,33.1,,,,
2018-02-11T06:15:28.599Z,,,,40,,,
2018-02-11T06:15:38.599Z,,50,33.1,,,,
2018-02-11T06:15:48.599Z,,50,33.1,,,,
2018-02-11T06:16:08.599Z,,50,33.1,,,,
2018-02-11T06:16:18.600Z,,50,33.1,,,,
2018-02-11T06:16:38.600Z,,50,33.1,,,,
2018-02-11T06:16:48.600Z,,50,33.1,40,,,
2018-02-11T06:16:58.599Z,,50,33.1,40,,,
2018-02-11T06:17:08.599Z,,,,39.9,,,
2018-02-11T06:17:18.599Z,,50,33.1,,,,
2018-02-11T06:17:28.599Z,,50,33.1,,,,
2018-02-11T06:17:38.599Z,,50,33.1,,,,
2018-02-11T06:17:58.599Z,,50,33.1,,,,
2018-02-11T06:18:08.600Z,,50,33.1,,,,
2018-02-11T06:18:18.599Z,,,,39.8,,,
2018-02-11T06:18:28.599Z,,50,33.1,,,,
2018-02-11T06:18:38.599Z,,50,33.1,,,,
2018-02-11T06:18:48.600Z,,50,32.9,,,,
2018-02-11T06:19:08.599Z,,50,32.9,,,,
2018-02-11T06:19:18.599Z,,50,32.9,,,,
2018-02-11T06:19:28.599Z,,,,39.7,,,
2018-02-11T06:19:38.600Z,,50,32.9,,,,
2018-02-11T06:19:48.599Z,,50,32.9,,,,
2018-02-11T06:20:08.599Z,,50,32.9,,,,
2018-02-11T06:20:18.600Z,,50,32.9,,,,
2018-02-11T06:20:28.600Z,,,,39.6,,,
2018-02-11T06:20:38.600Z,,50,32.9,,,,
2018-02-11T06:20:48.600Z,,50,32.9,,,,
2018-02-11T06:21:08.599Z,,50,32.9,,,,
2018-02-11T06:21:18.599Z,,50,32.9,,,,
2018-02-11T06:21:28.600Z,,,,39.5,,,
2018-02-11T06:21:38.600Z,,50,32.9,,,,
2018-02-11T06:21:48.599Z,,50,32.9,,,,
2018-02-11T06:22:08.601Z,,50,32.9,,,,
2018-02-11T06:22:18.600Z,,50,32.9,,,,
2018-02-11T06:22:28.599Z,,,,39.4,,,
2018-02-11T06:22:38.601Z,,50,32.8,,,,
2018-02-11T06:22:48.599Z,,50,32.8,,,,
2018-02-11T06:23:08.599Z,,50,32.8,,,,
2018-02-11T06:23:18.599Z,,50,32.8,,,,
2018-02-11T06:23:38.600Z,,50,32.8,39.3,,,
2018-02-11T06:23:48.599Z,,50,32.8,,,,
2018-02-11T06:24:08.656Z,,50,32.8,,,,
2018-02-11T06:24:18.599Z,,50,32.8,,,,
2018-02-11T06:24:38.600Z,,50,32.8,39.2,,,
2018-02-11T06:24:48.599Z,,50,32.7,,,,
2018-02-11T06:25:08.599Z,,50,32.7,,,,
2018-02-11T06:25:18.599Z,,50,32.7,,,,
2018-02-11T06:25:28.599Z,,50,32.7,,,,
2018-02-11T06:25:38.612Z,1,50,32.7,42.6,41,0,
2018-02-11T06:25:48.600Z,,50,32.7,44.9,30,,
2018-02-11T06:25:58.601Z,,50,32.7,42.1,29,,
2018-02-11T06:26:08.599Z,,50,32.7,39.8,,,
2018-02-11T06:26:18.599Z,,50,32.7,37.9,,,
2018-02-11T06:26:28.600Z,,50,32.7,36.9,,,
2018-02-11T06:26:38.601Z,,50,32.7,,,,
2018-02-11T06:26:48.599Z,,,,37.3,30,,
2018-02-11T06:26:58.599Z,,50,32.7,37.8,29,,
2018-02-11T06:27:08.599Z,,,,38.1,29,,
2018-02-11T06:27:18.599Z,,50,32.7,38.3,,,
2018-02-11T06:27:28.599Z,,50,32.7,,,,
2018-02-11T06:27:38.599Z,,50,32.7,38.6,30,,
2018-02-11T06:27:48.599Z,,,,38.7,,,
2018-02-11T06:27:58.599Z,,50,32.7,39.1,30,,
2018-02-11T06:28:08.599Z,,50,32.7,39.4,,,
2018-02-11T06:28:18.599Z,,50,32.6,,,,
2018-02-11T06:28:28.599Z,,50,32.6,39.9,29,,
2018-02-11T06:28:38.599Z,,50,32.7,40,,,
2018-02-11T06:28:48.599Z,,,,40.2,,,
2018-02-11T06:28:58.599Z,,50,32.6,40.3,,,
2018-02-11T06:29:08.600Z,,50,32.6,,,,
2018-02-11T06:29:18.599Z,,,,40.7,29,,
2018-02-11T06:29:28.600Z,,50,32.6,40.8,,,
2018-02-11T06:29:38.599Z,,50,32.6,41,,,
2018-02-11T06:29:48.600Z,,50,32.6,,,,
2018-02-11T06:29:58.599Z,,,,41.2,,,
2018-02-11T06:30:08.599Z,,50,32.6,41.4,,,
2018-02-11T06:30:18.599Z,,50,32.6,,,,
2018-02-11T06:30:28.599Z,,,,41.6,29,,
2018-02-11T06:30:38.600Z,,50,32.6,41.7,,,
2018-02-11T06:30:48.599Z,,50,32.6,,,,
2018-02-11T06:30:58.599Z,,,,42,29,,
2018-02-11T06:31:08.599Z,,50,32.7,42.2,0,,
2018-02-11T06:31:18.600Z,1,50,32.6,40.7,,0,
2018-02-11T06:31:28.599Z,,50,32.6,38.8,,,
2018-02-11T06:31:38.599Z,,50,32.7,37.8,,,
2018-02-11T06:31:48.599Z,,,,37.5,,,
2018-02-11T06:31:58.601Z,,50,32.7,37.4,,,
2018-02-11T06:32:08.599Z,,50,32.7,,,,
2018-02-11T06:32:28.599Z,,50,32.7,37.3,,,
2018-02-11T06:32:38.599Z,,50,32.7,,,,
2018-02-11T06:32:48.599Z,,50,32.7,,,,
2018-02-11T06:32:58.599Z,,,,36.9,,,
2018-02-11T06:33:08.599Z,,50,32.7,36.8,,,
2018-02-11T06:33:18.600Z,,50,32.7,,,,
2018-02-11T06:33:38.599Z,,50,32.7,,,,
2018-02-11T06:33:48.599Z,,50,32.7,,,,
2018-02-11T06:33:58.599Z,,,,36.7,,,
2018-02-11T06:34:08.599Z,,50,32.7,,,,
2018-02-11T06:34:18.599Z,,50,32.7,36.6,,,
2018-02-11T06:34:38.600Z,,50,32.7,,,,
2018-02-11T06:34:48.599Z,,50,32.7,,,,
2018-02-11T06:35:08.599Z,,50,32.6,,,,
2018-02-11T06:35:18.599Z,,50,32.7,,,,
2018-02-11T06:35:38.599Z,,50,32.6,,,,
2018-02-11T06:35:48.599Z,,50,32.7,,,,
2018-02-11T06:36:08.599Z,,50,32.7,,,,
2018-02-11T06:36:18.599Z,,50,32.6,,,,
2018-02-11T06:36:38.599Z,,50,32.7,,,,
2018-02-11T06:36:48.600Z,,50,32.6,,,,
2018-02-11T06:37:08.599Z,,50,32.6,,,,
2018-02-11T06:37:18.599Z,,50,32.6,,,,
2018-02-11T06:37:28.599Z,,,,36.7,,,
2018-02-11T06:37:38.599Z,,50,32.6,,,,
2018-02-11T06:37:48.599Z,,50,32.6,,,,
2018-02-11T06:38:08.599Z,,50,32.6,,,,
2018-02-11T06:38:18.599Z,,50,32.6,,,,
2018-02-11T06:38:28.599Z,,,,36.8,,,
2018-02-11T06:38:38.599Z,,50,32.6,,,,
2018-02-11T06:38:48.600Z,,50,32.6,,,,
2018-02-11T06:39:08.599Z,,50,32.6,36.9,,,
2018-02-11T06:39:18.599Z,,50,32.6,,,,
2018-02-11T06:39:38.664Z,,50,32.6,,,,
2018-02-11T06:39:48.658Z,,50,32.6,,,,
2018-02-11T06:40:08.635Z,,50,32.5,,,,
2018-02-11T06:40:18.599Z,,50,32.6,,,,
2018-02-11T06:40:38.599Z,,50,32.5,,,,
2018-02-11T06:40:48.600Z,,50,32.5,,,,
2018-02-11T06:41:08.598Z,,50,32.5,,,,
2018-02-11T06:41:18.599Z,,50,32.5,,,,
2018-02-11T06:41:38.599Z,,50,32.5,,,,
2018-02-11T06:41:48.600Z,,50,32.5,,,,
2018-02-11T06:42:08.599Z,,50,32.5,,,,
2018-02-11T06:42:18.599Z,,50,32.5,,,,
2018-02-11T06:42:38.599Z,,50,32.4,,,,
2018-02-11T06:42:48.600Z,,50,32.4,,,,
2018-02-11T06:43:08.599Z,,50,32.4,,,,
2018-02-11T06:43:18.599Z,,50,32.4,,,,
2018-02-11T06:43:28.599Z,,,,36.8,,,
2018-02-11T06:43:38.599Z,,50,32.4,,,,
2018-02-11T06:43:48.600Z,,50,32.4,,,,
2018-02-11T06:44:08.598Z,,50,32.4,,,,
2018-02-11T06:44:18.599Z,0,50,33.4,,,2,0
2018-02-11T06:44:28.599Z,0,50,37.2,36.4,,0,
2018-02-11T06:44:38.599Z,,50,37.2,36.3,,,
2018-02-11T06:44:48.601Z,,50,37.2,,,,
2018-02-11T06:45:08.599Z,,50,36.9,,,,
2018-02-11T06:45:18.599Z,,50,36.8,36.2,,,
2018-02-11T06:45:28.599Z,1,,,,,0,59
2018-02-11T06:45:38.599Z,,50,36.6,,,,
2018-02-11T06:45:48.598Z,,50,36.6,,,,
2018-02-11T06:46:08.599Z,,50,36.4,,,,
2018-02-11T06:46:18.602Z,,50,36.3,,,,
2018-02-11T06:46:38.599Z,,50,36.2,,,,
2018-02-11T06:46:48.599Z,,50,36.1,,,,
2018-02-11T06:46:58.599Z,,,,36.1,,,
2018-02-11T06:47:08.598Z,,50,36,,,,
2018-02-11T06:47:18.599Z,,50,35.9,,,,
2018-02-11T06:47:38.599Z,,50,35.8,,,,
2018-02-11T06:47:48.601Z,,50,35.7,,,,
2018-02-11T06:48:08.599Z,,50,35.6,,,,
2018-02-11T06:48:18.599Z,,50,35.5,,,,
2018-02-11T06:48:38.599Z,,50,35.4,,,,
2018-02-11T06:48:48.599Z,,50,35.3,,,,
2018-02-11T06:49:08.599Z,,50,35.2,36,,,
2018-02-11T06:49:18.599Z,,50,35.1,,,,
2018-02-11T06:49:38.599Z,,50,34.9,,,,
2018-02-11T06:49:48.599Z,,50,34.9,,,,
2018-02-11T06:50:08.599Z,,50,34.8,,,,
2018-02-11T06:50:18.598Z,,50,34.7,35.9,,,
2018-02-11T06:50:28.599Z,,50,34.7,36,,,
2018-02-11T06:50:38.599Z,,50,34.6,35.9,,,
2018-02-11T06:50:58.598Z,,50,34.5,,,,
2018-02-11T06:51:08.599Z,,50,34.5,,,,
2018-02-11T06:51:28.599Z,,50,34.4,,,,
2018-02-11T06:51:38.599Z,,50,34.3,,,,
2018-02-11T06:51:48.599Z,,50,34.3,,,,
2018-02-11T06:52:08.599Z,,50,34.2,,,,
2018-02-11T06:52:18.599Z,,50,34.2,,,,
2018-02-11T06:52:28.599Z,,,,35.8,,,
2018-02-11T06:52:38.599Z,,50,34.1,,,,
2018-02-11T06:52:48.599Z,,50,34,,,,
2018-02-11T06:52:58.599Z,1,50,34,40.4,38,0,
2018-02-11T06:53:08.600Z,,50,33.9,42.1,31,,
2018-02-11T06:53:18.599Z,,50,33.9,39.5,30,,
2018-02-11T06:53:28.599Z,,50,33.9,37.7,29,,
2018-02-11T06:53:38.599Z,,50,33.8,35.9,,,
2018-02-11T06:53:48.599Z,,50,33.8,34.9,30,,
2018-02-11T06:53:58.599Z,,,,35.1,,,
2018-02-11T06:54:08.599Z,,50,33.7,35.5,29,,
2018-02-11T06:54:18.599Z,,50,33.7,35.9,,,
2018-02-11T06:54:28.599Z,,,,36.2,,,
2018-02-11T06:54:38.599Z,,50,33.6,36.5,,,
2018-02-11T06:54:48.599Z,,50,33.6,,,,
2018-02-11T06:54:58.599Z,,,,36.6,,,
2018-02-11T06:55:08.598Z,,50,33.5,36.8,,,
2018-02-11T06:55:18.598Z,,,,37.1,,,
2018-02-11T06:55:28.598Z,,50,33.4,37.3,,,
2018-02-11T06:55:38.599Z,,50,33.4,37.6,,,
2018-02-11T06:55:48.599Z,,50,33.3,,,,
2018-02-11T06:55:58.628Z,,,,38,,,
2018-02-11T06:56:08.598Z,,50,33.3,38.1,,,
2018-02-11T06:56:18.599Z,,50,33.2,,,,
2018-02-11T06:56:28.598Z,,,,38.5,30,,
2018-02-11T06:56:38.599Z,,50,33.2,38.7,29,,
2018-02-11T06:56:48.599Z,,50,33.2,,,,
2018-02-11T06:56:58.599Z,,50,33.1,38.9,,,
2018-02-11T06:57:08.598Z,,,,39.2,29,,
2018-02-11T06:57:18.598Z,,50,33.1,39.3,30,,
2018-02-11T06:57:28.599Z,,50,32.9,,,,
2018-02-11T06:57:38.598Z,,50,32.9,39.6,30,,
2018-02-11T06:57:48.598Z,,,,39.8,,,
2018-02-11T06:57:58.599Z,,50,32.9,39.9,,,
2018-02-11T06:58:08.598Z,,,,40,29,,
2018-02-11T06:58:18.599Z,,50,32.8,40.2,,,
2018-02-11T06:58:28.599Z,,50,32.8,,,,
2018-02-11T06:58:38.599Z,,50,32.8,40.5,,,
2018-02-11T06:58:48.599Z,,,,40.7,,,
2018-02-11T06:58:58.599Z,,50,32.7,40.8,,,
2018-02-11T06:59:08.599Z,,,,41,29,,
2018-02-11T06:59:18.599Z,,50,32.7,41.1,,,
2018-02-11T06:59:28.598Z,1,50,32.7,41.1,29,0,59
2018-02-11T06:59:38.599Z,,50,32.6,41.4,29,,
2018-02-11T06:59:48.599Z,,,,41.5,,,
2018-02-11T06:59:58.599Z,,50,32.6,41.7,30,,
2018-02-11T07:00:08.599Z,,50,32.6,,,,
2018-02-11T07:00:18.599Z,,,,42,29,,
2018-02-11T07:00:28.600Z,,50,32.5,42.1,30,,
2018-02-11T07:00:38.599Z,,50,32.5,42.3,29,,
2018-02-11T07:00:48.599Z,,50,32.5,,,,
2018-02-11T07:00:58.598Z,,,,42.6,,,
2018-02-11T07:01:08.599Z,,50,32.5,42.8,,,
2018-02-11T07:01:18.599Z,,50,32.5,42.9,,,
2018-02-11T07:01:28.636Z,,,,43.1,29,,
2018-02-11T07:01:38.635Z,,50,32.5,43.2,,,
2018-02-11T07:01:48.622Z,,50,32.5,,,,
2018-02-11T07:01:58.599Z,,,,43.5,,,
2018-02-11T07:02:08.599Z,,50,32.4,43.6,,,
2018-02-11T07:02:18.599Z,,50,32.4,,,,
2018-02-11T07:02:28.600Z,,50,32.4,43.9,,,
2018-02-11T07:02:38.599Z,1,50,32.4,41.7,0,0,
2018-02-11T07:02:48.599Z,,50,32.4,40.2,,,
2018-02-11T07:02:58.599Z,,50,32.4,39.4,,,
2018-02-11T07:03:08.599Z,,,,39.1,,,
