Time,ActPow,HwTOutlet,HwTSet,PrimT,HwActive,ChActive,PrimTSet
2018-01-24T03:55:09.077Z,,29,50,,,,
2018-01-24T03:55:19.077Z,,29,50,,,,
2018-01-24T03:55:29.077Z,,29,50,35.6,,,
2018-01-24T03:55:39.077Z,,29,50,,,,
2018-01-24T03:55:49.077Z,,29,50,,,,
2018-01-24T03:55:59.093Z,,29,50,,,,
2018-01-24T03:56:09.077Z,,29,50,,,,
2018-01-24T03:56:19.077Z,,29,50,,,,
2018-01-24T03:56:29.077Z,,29,50,,,,
2018-01-24T03:56:39.077Z,,29,50,,,,
2018-01-24T03:56:49.083Z,,29,50,,,,
2018-01-24T03:56:59.077Z,,29,50,,,,
2018-01-24T03:57:09.077Z,,29,50,,,,
2018-01-24T03:57:19.077Z,,29,50,,,,
2018-01-24T03:57:29.077Z,,29,50,,,,
2018-01-24T03:57:39.077Z,,29,50,,,,
2018-01-24T03:57:49.126Z,,29,50,,,,
2018-01-24T03:57:59.077Z,,29,50,,,,
2018-01-24T03:58:09.077Z,,29,50,,,,
2018-01-24T03:58:19.094Z,,29,50,,,,
2018-01-24T03:58:29.077Z,,29,50,35.5,,,
2018-01-24T03:58:39.077Z,,29,50,,,,
2018-01-24T03:58:49.077Z,,29,50,,,,
2018-01-24T03:58:59.077Z,,29,50,,,,
2018-01-24T03:59:09.077Z,,29,50,,,,
2018-01-24T03:59:19.077Z,,29,50,,,,
2018-01-24T03:59:29.077Z,,29,50,,,,
2018-01-24T03:59:39.076Z,,29,50,,,,
2018-01-24T03:59:49.077Z,,29,50,,,,
2018-01-24T03:59:59.077Z,,29,50,,,,
2018-01-24T04:00:09.077Z,,29,50,,,,
2018-01-24T04:00:19.077Z,,29,50,35.4,,,
2018-01-24T04:00:29.077Z,,29,50,,,,
2018-01-24T04:00:39.079Z,,29,50,,,,
2018-01-24T04:00:49.077Z,,29,50,,,,
2018-01-24T04:00:59.077Z,,29,50,,,,
2018-01-24T04:01:09.077Z,,29,50,,,,
2018-01-24T04:01:19.078Z,,29,50,,,,
2018-01-24T04:01:29.077Z,,29,50,,,,
2018-01-24T04:01:39.077Z,,29,50,,,,
2018-01-24T04:01:49.077Z,,29,50,35.3,,,
2018-01-24T04:01:59.077Z,,29,50,,,,
2018-01-24T04:02:09.077Z,,29,50,,,,
2018-01-24T04:02:19.077Z,,29,50,,,,
2018-01-24T04:02:29.076Z,,29,50,,,,
2018-01-24T04:02:39.076Z,,29,50,,,,
2018-01-24T04:02:49.077Z,,29,50,,,,
2018-01-24T04:02:59.077Z,,29,50,35.2,,,
2018-01-24T04:03:09.077Z,,29,50,,,,
2018-01-24T04:03:19.077Z,,28.9,50,,,,
2018-01-24T04:03:29.077Z,,28.9,50,,,,
2018-01-24T04:03:39.077Z,,29,50,,,,
2018-01-24T04:03:49.077Z,,29,50,,,,
2018-01-24T04:03:59.077Z,,28.9,50,,,,
2018-01-24T04:04:09.079Z,,28.9,50,,,,
2018-01-24T04:04:19.076Z,,28.9,50,,,,
2018-01-24T04:04:29.077Z,,28.9,50,35.1,,,
2018-01-24T04:04:39.077Z,,28.9,50,,,,
2018-01-24T04:04:49.077Z,,28.9,50,,,,
2018-01-24T04:04:59.077Z,,28.9,50,,,,
2018-01-24T04:05:09.077Z,,28.9,50,,,,
2018-01-24T04:05:19.077Z,,28.9,50,,,,
2018-01-24T04:05:29.077Z,,,,35.1,,,
2018-01-24T04:05:39.076Z,,28.9,50,35.1,,,
2018-01-24T04:05:49.077Z,,28.9,50,,,,
2018-01-24T04:05:59.077Z,,28.9,50,34.9,,,
2018-01-24T04:06:09.078Z,,28.9,50,,,,
2018-01-24T04:06:19.077Z,,28.9,50,,,,
2018-01-24T04:06:29.077Z,,28.9,50,,,,
2018-01-24T04:06:39.078Z,,28.9,50,,,,
2018-01-24T04:06:49.076Z,,28.9,50,,,,
2018-01-24T04:06:59.077Z,,28.9,50,34.8,,,
2018-01-24T04:07:09.090Z,,28.9,50,,,,
2018-01-24T04:07:19.092Z,,28.9,50,,,,
2018-01-24T04:07:29.093Z,,28.9,50,,,,
2018-01-24T04:07:39.077Z,,28.9,50,,,,
2018-01-24T04:07:49.081Z,,28.9,50,,,,
2018-01-24T04:07:59.077Z,,28.9,50,,,,
2018-01-24T04:08:09.077Z,,28.9,50,34.7,,,
2018-01-24T04:08:19.077Z,,28.9,50,,,,
2018-01-24T04:08:29.077Z,,28.7,50,,,,
2018-01-24T04:08:49.077Z,,28.7,50,,,,
2018-01-24T04:08:59.077Z,,28.7,50,,,,
2018-01-24T04:09:19.079Z,,28.7,50,,,,
2018-01-24T04:09:29.077Z,,28.7,50,,,,
2018-01-24T04:09:39.077Z,,28.7,50,34.6,,,
2018-01-24T04:09:49.077Z,,28.7,50,,,,
2018-01-24T04:09:59.077Z,,28.7,50,,,,
2018-01-24T04:10:19.076Z,,28.7,50,,,,
2018-01-24T04:10:29.077Z,,28.7,50,,,,
2018-01-24T04:10:49.077Z,,28.7,50,,,,
2018-01-24T04:10:59.077Z,,,,34.5,0,2,
2018-01-24T04:11:09.077Z,37,28.7,50,39.9,,,
2018-01-24T04:11:19.077Z,30,28.7,50,39.5,,,
2018-01-24T04:11:29.078Z,30,28.7,50,37.5,,,
2018-01-24T04:11:39.077Z,30,28.7,50,35.1,,,
2018-01-24T04:11:49.076Z,29,28.7,50,34.2,,,
2018-01-24T04:11:59.078Z,,28.7,50,34,,,
2018-01-24T04:12:09.077Z,,28.7,50,34.4,,,
2018-01-24T04:12:19.077Z,,28.6,50,,,,
2018-01-24T04:12:29.076Z,30,,,35.4,,,
2018-01-24T04:12:39.077Z,,28.6,50,35.6,,,
2018-01-24T04:12:49.077Z,,28.7,50,,,,
2018-01-24T04:12:59.079Z,29,28.6,50,35.7,,,
2018-01-24T04:13:09.077Z,29,,,36,,,
2018-01-24T04:13:19.132Z,,28.6,50,36.2,,,
2018-01-24T04:13:29.127Z,,28.7,50,36.5,,,
2018-01-24T04:13:39.118Z,,28.6,50,,,,
2018-01-24T04:13:49.104Z,30,,,36.8,,,
2018-01-24T04:13:59.099Z,29,28.6,50,37.1,,,
2018-01-24T04:14:09.077Z,,28.6,50,37.2,,,
2018-01-24T04:14:19.078Z,,28.6,50,,,,
2018-01-24T04:14:29.077Z,30,,,37.6,,,
2018-01-24T04:14:39.077Z,29,28.6,50,37.7,,,
2018-01-24T04:14:59.077Z,29,28.7,50,38,,,
2018-01-24T04:15:09.077Z,30,28.6,50,38.2,,,
2018-01-24T04:15:19.077Z,,28.7,50,,,,
2018-01-24T04:15:29.077Z,29,,,38.5,,,
2018-01-24T04:15:39.077Z,30,28.7,50,38.7,,,
2018-01-24T04:15:49.081Z,,28.7,50,,,,
2018-01-24T04:15:59.077Z,29,,,39.1,,,
2018-01-24T04:16:09.077Z,,28.7,50,39.3,,,
2018-01-24T04:16:19.078Z,,28.7,50,,,,
2018-01-24T04:16:29.077Z,30,,,39.5,,,
2018-01-24T04:16:39.077Z,29,28.7,50,39.7,,,
2018-01-24T04:16:49.077Z,,28.7,50,,,,
2018-01-24T04:16:59.077Z,,,,40.1,,,
2018-01-24T04:17:09.079Z,,28.7,50,,,,
2018-01-24T04:17:19.078Z,,,,40.4,,,
2018-01-24T04:17:29.080Z,,28.7,50,40.7,,,
2018-01-24T04:17:39.077Z,,28.9,50,,,,
2018-01-24T04:17:49.077Z,30,,,40.8,,,
2018-01-24T04:17:59.077Z,30,28.9,50,41,,,
2018-01-24T04:18:09.077Z,,28.9,50,,,,
2018-01-24T04:18:19.076Z,29,,,41.1,,,
2018-01-24T04:18:29.077Z,30,28.9,50,41.4,,,
2018-01-24T04:18:39.081Z,29,28.9,50,41.5,,,
2018-01-24T04:18:49.077Z,0,,,40.7,0,2,
2018-01-24T04:18:59.078Z,,28.9,50,38.2,,,
2018-01-24T04:19:09.320Z,,28.9,50,37.3,,,
2018-01-24T04:19:19.077Z,,29,50,36.8,,,
2018-01-24T04:19:29.077Z,,29,50,,,,
2018-01-24T04:19:49.077Z,,29,50,,,,
2018-01-24T04:19:59.076Z,,29,50,36.7,,,
2018-01-24T04:20:09.077Z,,29,50,,,,
2018-01-24T04:20:19.077Z,,,,36.6,,,
2018-01-24T04:20:29.077Z,,29,50,36.4,,,
2018-01-24T04:20:39.077Z,,29,50,,,,
2018-01-24T04:20:59.077Z,,29,50,36.3,,,
2018-01-24T04:21:09.077Z,,29.1,50,,,,
2018-01-24T04:21:19.077Z,,29.1,50,,,,
2018-01-24T04:21:39.080Z,,29.1,50,36.2,,,
2018-01-24T04:21:49.076Z,,29.1,50,,,,
2018-01-24T04:21:59.077Z,0,29.1,50,36.1,0,2,59
2018-01-24T04:22:09.077Z,,29.1,50,,,,
2018-01-24T04:22:29.077Z,,29.1,50,,,,
2018-01-24T04:22:39.096Z,,29.1,50,,,,
2018-01-24T04:22:59.077Z,,29.1,50,,,,
2018-01-24T04:23:09.077Z,,29.1,50,,,,
2018-01-24T04:23:19.077Z,,29.2,50,,,,
2018-01-24T04:23:39.077Z,,29.2,50,,,,
2018-01-24T04:23:49.077Z,,29.2,50,,,,
2018-01-24T04:23:59.077Z,,29.2,50,,,,
2018-01-24T04:24:09.077Z,,29.2,50,,,,
2018-01-24T04:24:19.077Z,,29.2,50,,,,
2018-01-24T04:24:39.076Z,,29.2,50,36.2,,,
2018-01-24T04:24:49.092Z,,29.2,50,,,,
2018-01-24T04:24:59.077Z,,29.2,50,,,,
2018-01-24T04:25:09.077Z,,29.2,50,,0,0,5
2018-01-24T04:25:19.076Z,,29.2,50,,,,
2018-01-24T04:25:29.076Z,,,,36.3,,,
2018-01-24T04:25:39.076Z,,29.2,50,,,,
2018-01-24T04:25:49.077Z,,29.2,50,,,,
2018-01-24T04:26:09.076Z,,29.2,50,36.4,,,
2018-01-24T04:26:19.076Z,,29.2,50,,,,
2018-01-24T04:26:29.076Z,,29.2,50,,,,
2018-01-24T04:26:39.076Z,,29.2,50,,,,
2018-01-24T04:26:49.079Z,,29.2,50,,,,
2018-01-24T04:26:59.086Z,,,,36.5,,,
2018-01-24T04:27:09.076Z,,29.2,50,,,,
2018-01-24T04:27:19.076Z,,29.2,50,,,,
2018-01-24T04:27:29.076Z,,,,,0,2,59
2018-01-24T04:27:39.077Z,,29.2,50,,,,
2018-01-24T04:27:59.077Z,,29.2,50,,,,
2018-01-24T04:28:09.076Z,,29.2,50,,,,
2018-01-24T04:28:19.077Z,,29.2,50,,,,
2018-01-24T04:28:29.080Z,,29.2,50,,,,
2018-01-24T04:28:39.077Z,,29.2,50,,,,
2018-01-24T04:28:49.077Z,,29.2,50,,,,
2018-01-24T04:28:59.135Z,,29.2,50,,,,
2018-01-24T04:29:09.127Z,,29.2,50,,,,
2018-01-24T04:29:19.116Z,,29.2,50,,,,
2018-01-24T04:29:29.107Z,,29.2,50,,,,
2018-01-24T04:29:39.077Z,,29.2,50,,,,
2018-01-24T04:29:49.077Z,,29.2,50,,,,
2018-01-24T04:29:59.077Z,,29.2,50,36.4,,,
2018-01-24T04:30:09.076Z,,29.2,50,,,,
2018-01-24T04:30:19.077Z,,29.2,50,,,,
2018-01-24T04:30:29.077Z,,29.2,50,,,,
2018-01-24T04:30:39.076Z,,29.2,50,,,,
2018-01-24T04:30:49.092Z,,29.2,50,,,,
2018-01-24T04:30:59.077Z,,29.2,50,,,,
2018-01-24T04:31:09.076Z,,29.2,50,,,,
2018-01-24T04:31:19.076Z,,29.2,50,,,,
2018-01-24T04:31:29.076Z,,29.2,50,,,,
2018-01-24T04:31:39.076Z,,29.2,50,,,,
2018-01-24T04:31:49.076Z,,29.2,50,,,,
2018-01-24T04:31:59.077Z,,29.2,50,36.3,,,
2018-01-24T04:32:09.077Z,,29.2,50,,,,
2018-01-24T04:32:19.076Z,,29.2,50,,,,
2018-01-24T04:32:29.076Z,,29.2,50,,,,
2018-01-24T04:32:39.076Z,,29.2,50,,,,
2018-01-24T04:32:49.076Z,,29.2,50,,,,
2018-01-24T04:32:59.077Z,,29.2,50,,,,
2018-01-24T04:33:09.076Z,,29.2,50,36.2,,,
2018-01-24T04:33:19.076Z,,29.2,50,,,,
2018-01-24T04:33:29.087Z,,29.2,50,,,,
2018-01-24T04:33:39.077Z,,29.2,50,,,,
2018-01-24T04:33:49.078Z,,29.2,50,,,,
2018-01-24T04:33:59.076Z,,29.2,50,,,,
2018-01-24T04:34:09.076Z,,29.2,50,,,,
2018-01-24T04:34:19.077Z,,29.2,50,,,,
2018-01-24T04:34:29.076Z,,29.2,50,36.1,,,
2018-01-24T04:34:39.076Z,,29.2,50,,,,
2018-01-24T04:34:49.078Z,,29.2,50,,,,
2018-01-24T04:34:59.076Z,,29.2,50,,,,
2018-01-24T04:35:09.076Z,,29.2,50,,,,
2018-01-24T04:35:19.076Z,,29.2,50,,,,
2018-01-24T04:35:29.076Z,,29.2,50,,,,
2018-01-24T04:35:39.076Z,,29.2,50,,,,
2018-01-24T04:35:49.076Z,,29.2,50,36,,,
2018-01-24T04:35:59.077Z,,29.2,50,,,,
2018-01-24T04:36:09.077Z,,29.2,50,,,,
2018-01-24T04:36:19.076Z,,29.2,50,,,,
2018-01-24T04:36:29.076Z,,29.2,50,,,,
2018-01-24T04:36:39.076Z,,29.2,50,36,,,
2018-01-24T04:36:49.078Z,,29.2,50,35.9,0,0,5
2018-01-24T04:36:59.077Z,,29.2,50,,0,2,59
2018-01-24T04:37:09.076Z,,29.2,50,,0,0,5
2018-01-24T04:37:19.076Z,,29.2,50,,0,2,59
2018-01-24T04:37:29.076Z,,29.2,50,,,,
2018-01-24T04:37:39.076Z,,29.2,50,,,,
2018-01-24T04:37:49.076Z,,29.2,50,,,,
2018-01-24T04:37:59.076Z,,29.2,50,,,,
2018-01-24T04:38:09.076Z,,29.2,50,35.8,,,
2018-01-24T04:38:19.076Z,,29.2,50,,0,0,5
2018-01-24T04:38:29.076Z,,29.2,50,,,,
2018-01-24T04:38:39.079Z,,29.2,50,,0,2,59
2018-01-24T04:38:49.078Z,,29.2,50,,,,
2018-01-24T04:38:59.076Z,,29.1,50,,,,
2018-01-24T04:39:09.077Z,,29.1,50,,,,
2018-01-24T04:39:19.076Z,,29.2,50,,,,
2018-01-24T04:39:29.076Z,,29.2,50,,,,
2018-01-24T04:39:39.076Z,,29.1,50,35.7,,,
2018-01-24T04:39:49.076Z,,29.1,50,,0,0,5
2018-01-24T04:39:59.076Z,,29.1,50,,0,2,59
2018-01-24T04:40:09.076Z,,29.1,50,,,,
2018-01-24T04:40:19.076Z,,29.1,50,,,,
2018-01-24T04:40:29.076Z,,29.1,50,,,,
2018-01-24T04:40:39.076Z,,29.1,50,,,,
2018-01-24T04:40:49.087Z,,29.1,50,,,,
2018-01-24T04:40:59.110Z,,29.1,50,,,,
2018-01-24T04:41:09.077Z,,29.1,50,35.6,,,
2018-01-24T04:41:19.076Z,,29.1,50,,,,
2018-01-24T04:41:29.076Z,,29.1,50,,,,
2018-01-24T04:41:39.076Z,,29.1,50,,,,
2018-01-24T04:41:49.076Z,,29.1,50,,,,
2018-01-24T04:41:59.076Z,,29.1,50,,,,
2018-01-24T04:42:09.076Z,,29.1,50,,,,
2018-01-24T04:42:19.076Z,,29.1,50,,,,
2018-01-24T04:42:29.076Z,,29.1,50,35.5,,,
2018-01-24T04:42:39.076Z,,29.1,50,35.6,,,
2018-01-24T04:42:49.077Z,,29.1,50,35.5,,,
2018-01-24T04:42:59.217Z,,29.1,50,,,,
2018-01-24T04:43:09.076Z,,29.1,50,,,,
2018-01-24T04:43:19.076Z,,29.1,50,,,,
2018-01-24T04:43:29.076Z,,29.1,50,,,,
2018-01-24T04:43:39.087Z,,29.1,50,,,,
2018-01-24T04:43:49.076Z,,29.1,50,,,,
2018-01-24T04:43:59.087Z,,29.1,50,,,,
2018-01-24T04:44:09.076Z,,29.1,50,,,,
2018-01-24T04:44:19.076Z,,29.1,50,,,,
2018-01-24T04:44:29.076Z,,29.1,50,,,,
2018-01-24T04:44:39.076Z,,29.1,50,,,,
2018-01-24T04:44:49.079Z,,29,50,35.4,,,
2018-01-24T04:44:59.093Z,,29,50,,,,
2018-01-24T04:45:09.077Z,,29,50,,,,
2018-01-24T04:45:19.076Z,,29,50,,,,
2018-01-24T04:45:29.076Z,,29,50,,,,
2018-01-24T04:45:39.077Z,,29,50,,,,
2018-01-24T04:45:49.076Z,,29,50,,,,
2018-01-24T04:45:59.076Z,,29,50,,,,
2018-01-24T04:46:09.076Z,,29,50,,,,
2018-01-24T04:46:19.077Z,,29,50,,,,
2018-01-24T04:46:29.076Z,,29,50,,0,0,5
2018-01-24T04:46:39.077Z,,29,50,,,,
2018-01-24T04:46:49.076Z,,29,50,35.3,,,
2018-01-24T04:46:59.076Z,,29,50,,,,
2018-01-24T04:47:09.076Z,,29,50,,,,
2018-01-24T04:47:19.076Z,,29,50,,,,
2018-01-24T04:47:29.076Z,,29,50,,,,
2018-01-24T04:47:39.076Z,,29,50,,,,
2018-01-24T04:47:49.083Z,,28.9,50,,,,
2018-01-24T04:47:59.076Z,,28.9,50,,,,
2018-01-24T04:48:09.076Z,,28.9,50,,,,
2018-01-24T04:48:19.076Z,,28.9,50,,0,2,59
2018-01-24T04:48:29.076Z,38,28.9,50,40.1,,,
2018-01-24T04:48:39.077Z,29,28.9,50,39.7,,,
2018-01-24T04:48:49.102Z,29,28.9,50,37.9,,,
2018-01-24T04:48:59.076Z,29,28.9,50,34.7,,,
2018-01-24T04:49:09.076Z,,28.9,50,33.9,,,
2018-01-24T04:49:19.076Z,,28.9,50,33.6,,,
2018-01-24T04:49:29.076Z,,28.9,50,33.5,,,
2018-01-24T04:49:39.087Z,,28.9,50,34,,,
2018-01-24T04:49:49.076Z,,28.9,50,34.3,,,
2018-01-24T04:49:59.076Z,30,28.9,50,34.7,,,
2018-01-24T04:50:09.076Z,29,28.9,50,34.8,,,
2018-01-24T04:50:19.076Z,,28.9,50,35.1,,,
2018-01-24T04:50:29.076Z,,28.9,50,,,,
2018-01-24T04:50:39.077Z,,28.9,50,35.3,,,
2018-01-24T04:50:49.076Z,,28.9,50,35.6,,,
2018-01-24T04:50:59.106Z,,28.9,50,36,,,
2018-01-24T04:51:09.076Z,,28.9,50,,,,
2018-01-24T04:51:19.076Z,,28.9,50,36.2,,,
2018-01-24T04:51:29.105Z,30,28.9,50,36.5,,,
2018-01-24T04:51:39.076Z,29,28.9,50,36.6,,,
2018-01-24T04:51:49.079Z,30,28.9,50,36.8,,,
2018-01-24T04:51:59.076Z,,28.9,50,37.1,,,
2018-01-24T04:52:09.076Z,0,28.9,50,36.9,0,2,
2018-01-24T04:52:19.084Z,,28.9,50,34.7,,,
2018-01-24T04:52:29.076Z,,28.9,50,33.8,,,
2018-01-24T04:52:39.076Z,,28.9,50,32.8,,,
2018-01-24T04:52:49.076Z,,28.9,50,32.7,,,
2018-01-24T04:52:59.077Z,,28.9,50,32.6,,,
2018-01-24T04:53:09.077Z,,28.9,50,32.5,,,
2018-01-24T04:53:19.076Z,,28.9,50,32.6,,,
2018-01-24T04:53:29.076Z,,28.9,50,32.5,,,
2018-01-24T04:53:39.076Z,,28.9,50,,,,
2018-01-24T04:53:49.076Z,,28.9,50,32.4,,,
2018-01-24T04:53:59.076Z,,28.9,50,32.3,,,
2018-01-24T04:54:09.076Z,,28.9,50,32.2,,,
2018-01-24T04:54:19.076Z,,28.9,50,,,,
2018-01-24T04:54:29.076Z,,28.9,50,,,,
2018-01-24T04:54:39.076Z,,28.9,50,,,,
2018-01-24T04:54:49.076Z,,28.9,50,,,,
2018-01-24T04:54:59.077Z,,28.9,50,,,,
2018-01-24T04:55:09.076Z,,28.9,50,32.1,,,
2018-01-24T04:55:19.076Z,,28.9,50,,,,
2018-01-24T04:55:29.076Z,,28.9,50,,,,
2018-01-24T04:55:39.078Z,,28.9,50,,,,
2018-01-24T04:55:49.076Z,,28.9,50,,,,
2018-01-24T04:55:59.076Z,,28.9,50,,,,
2018-01-24T04:56:09.076Z,45,28.9,50,32.3,0,2,
2018-01-24T04:56:19.078Z,34,28.9,50,38.3,,,
2018-01-24T04:56:29.076Z,32,28.9,50,39.1,,,
2018-01-24T04:56:39.122Z,29,28.9,50,38.8,,,
2018-01-24T04:56:49.076Z,30,28.9,50,37.9,,,
2018-01-24T04:56:59.076Z,29,28.9,50,,,,
2018-01-24T04:57:09.076Z,,28.9,50,37.6,,,
2018-01-24T04:57:19.076Z,0,28.9,50,37.6,0,2,
2018-01-24T04:57:29.076Z,,28.9,50,34.8,,,
2018-01-24T04:57:39.076Z,,28.9,50,33.9,,,
2018-01-24T04:57:49.076Z,,28.9,50,33.2,,,
2018-01-24T04:57:59.076Z,,28.9,50,32.9,,,
2018-01-24T04:58:09.076Z,,28.9,50,,,,
2018-01-24T04:58:19.076Z,,28.9,50,,,,
2018-01-24T04:58:29.076Z,,28.9,50,,,,
2018-01-24T04:58:39.077Z,,28.9,50,,,,
2018-01-24T04:58:49.075Z,,28.9,50,,,,
2018-01-24T04:58:59.076Z,,28.9,50,32.8,,,
2018-01-24T04:59:09.076Z,,28.9,50,32.7,,,
2018-01-24T04:59:19.076Z,,28.9,50,,,,
2018-01-24T04:59:29.076Z,,28.9,50,32.6,,,
2018-01-24T04:59:39.077Z,,28.9,50,32.5,,,
2018-01-24T04:59:49.076Z,,28.9,50,,,,
2018-01-24T04:59:59.076Z,,28.9,50,,,,
2018-01-24T05:00:09.076Z,,28.9,50,,,,
2018-01-24T05:00:19.137Z,,28.9,50,32.4,,,
2018-01-24T05:00:29.131Z,,28.9,50,,,,
2018-01-24T05:00:39.076Z,,28.9,50,,,,
2018-01-24T05:00:49.076Z,,28.9,50,,,,
2018-01-24T05:00:59.084Z,,28.9,50,,,,
2018-01-24T05:01:09.076Z,,28.9,50,,,,
2018-01-24T05:01:19.078Z,,28.9,50,,,,
2018-01-24T05:01:29.080Z,,28.9,50,,,,
2018-01-24T05:01:39.076Z,,28.9,50,,,,
2018-01-24T05:01:49.080Z,,28.9,50,,,,
2018-01-24T05:01:59.081Z,,28.9,50,,,,
2018-01-24T05:02:09.077Z,,28.9,50,,,,
2018-01-24T05:02:19.076Z,,28.9,50,,,,
2018-01-24T05:02:29.076Z,,28.9,50,,,,
2018-01-24T05:02:39.076Z,,28.9,50,,,,
2018-01-24T05:02:49.083Z,,28.9,50,,,,
2018-01-24T05:02:59.076Z,,28.9,50,,,,
2018-01-24T05:03:09.076Z,,28.9,50,,,,
2018-01-24T05:03:19.076Z,,28.9,50,,,,
2018-01-24T05:03:29.076Z,,28.9,50,,,,
2018-01-24T05:03:39.076Z,,28.9,50,,,,
2018-01-24T05:03:49.099Z,,28.9,50,32.5,,,
2018-01-24T05:03:59.076Z,,28.9,50,,,,
2018-01-24T05:04:09.079Z,,28.9,50,,,,
2018-01-24T05:04:19.076Z,,28.9,50,,,,
2018-01-24T05:04:29.075Z,,28.9,50,,,,
2018-01-24T05:04:39.076Z,,28.9,50,,,,
2018-01-24T05:04:49.078Z,,28.9,50,,,,
2018-01-24T05:04:59.076Z,,28.9,50,,,,
2018-01-24T05:05:09.080Z,,28.9,50,,,,
2018-01-24T05:05:19.076Z,,28.9,50,32.6,,,
2018-01-24T05:05:29.076Z,,28.7,50,,,,
2018-01-24T05:05:39.076Z,,28.7,50,,,,
2018-01-24T05:05:49.088Z,,28.7,50,,,,
2018-01-24T05:05:59.078Z,,28.7,50,,,,
2018-01-24T05:06:09.076Z,,28.7,50,,,,
2018-01-24T05:06:19.076Z,,28.7,50,,,,
2018-01-24T05:06:29.076Z,,28.7,50,,,,
2018-01-24T05:06:39.076Z,,28.7,50,,,,
2018-01-24T05:06:49.079Z,,28.7,50,,0,0,5
2018-01-24T05:06:59.077Z,,28.7,50,,,,
2018-01-24T05:07:09.076Z,,28.7,50,,,,
2018-01-24T05:07:19.076Z,,28.7,50,,,,
2018-01-24T05:07:29.077Z,,28.7,50,,,,
2018-01-24T05:07:39.076Z,,28.7,50,,,,
2018-01-24T05:07:49.076Z,,28.7,50,,,,
2018-01-24T05:07:59.077Z,,28.7,50,,,,
2018-01-24T05:08:09.077Z,,28.7,50,,,,
2018-01-24T05:08:19.076Z,,28.7,50,,0,2,59
2018-01-24T05:08:29.076Z,,28.7,50,,,,
2018-01-24T05:08:39.076Z,,28.7,50,,0,0,5
2018-01-24T05:08:49.089Z,,28.7,50,,,,
2018-01-24T05:08:59.084Z,,28.7,50,,,,
2018-01-24T05:09:09.077Z,,28.7,50,,,,
2018-01-24T05:09:19.076Z,,28.7,50,,,,
2018-01-24T05:09:29.081Z,,28.7,50,,,,
2018-01-24T05:09:39.076Z,,28.7,50,,0,2,59
2018-01-24T05:09:49.076Z,,28.7,50,,0,0,5
2018-01-24T05:09:59.077Z,,28.6,50,,0,2,59
2018-01-24T05:10:09.076Z,,28.7,50,,0,0,5
2018-01-24T05:10:19.075Z,,28.6,50,,,,
2018-01-24T05:10:29.075Z,,28.6,50,,,,
2018-01-24T05:10:39.077Z,,28.6,50,,,,
2018-01-24T05:10:49.081Z,,28.6,50,,,,
2018-01-24T05:10:59.076Z,,28.6,50,,,,
2018-01-24T05:11:09.084Z,,28.6,50,32.5,,,
2018-01-24T05:11:19.082Z,,28.6,50,,0,2,59
2018-01-24T05:11:29.081Z,,28.6,50,,,,
2018-01-24T05:11:39.080Z,,28.6,50,,,,
2018-01-24T05:11:49.076Z,,28.6,50,,,,
2018-01-24T05:11:59.075Z,,28.6,50,,,,
2018-01-24T05:12:09.079Z,,28.6,50,,,,
2018-01-24T05:12:19.090Z,,28.6,50,,,,
2018-01-24T05:12:29.077Z,,28.6,50,,,,
2018-01-24T05:12:39.079Z,,28.6,50,,,,
2018-01-24T05:12:49.079Z,,28.6,50,,,,
2018-01-24T05:12:59.076Z,,28.5,50,,,,
2018-01-24T05:13:09.082Z,,28.5,50,,,,
2018-01-24T05:13:19.076Z,,28.5,50,,,,
2018-01-24T05:13:29.079Z,,28.5,50,32.4,,,
2018-01-24T05:13:39.075Z,,28.5,50,32.5,,,
2018-01-24T05:13:49.076Z,,28.5,50,,,,
2018-01-24T05:13:59.076Z,,28.5,50,32.4,,,
2018-01-24T05:14:09.082Z,,28.5,50,,,,
2018-01-24T05:14:19.076Z,,28.5,50,,,,
2018-01-24T05:14:29.076Z,,28.5,50,,,,
2018-01-24T05:14:39.076Z,,28.5,50,,,,
2018-01-24T05:14:49.131Z,,28.5,50,,,,
2018-01-24T05:14:59.075Z,,28.5,50,,,,
2018-01-24T05:15:09.076Z,,28.5,50,,,,
2018-01-24T05:15:19.076Z,,28.5,50,,,,
2018-01-24T05:15:29.076Z,,28.5,50,,,,
2018-01-24T05:15:39.076Z,,28.5,50,,,,
2018-01-24T05:15:49.076Z,,28.5,50,,,,
2018-01-24T05:15:59.140Z,,28.5,50,,,,
2018-01-24T05:16:09.076Z,,28.4,50,32.3,,,
2018-01-24T05:16:19.120Z,,28.5,50,,,,
2018-01-24T05:16:29.076Z,,28.4,50,,,,
2018-01-24T05:16:39.076Z,,28.4,50,,,,
2018-01-24T05:16:49.075Z,,28.4,50,,,,
2018-01-24T05:16:59.076Z,,28.4,50,,,,
2018-01-24T05:17:09.076Z,,28.4,50,,,,
2018-01-24T05:17:19.105Z,,28.4,50,32.2,0,2,
2018-01-24T05:17:29.085Z,37,28.4,50,37.5,,,
2018-01-24T05:17:39.076Z,29,28.4,50,37.6,,,
2018-01-24T05:17:49.075Z,30,28.4,50,36.7,,,
2018-01-24T05:17:59.076Z,29,28.4,50,34.7,,,
2018-01-24T05:18:09.076Z,29,28.4,50,33.9,,,
2018-01-24T05:18:19.076Z,30,28.4,50,33.5,,,
2018-01-24T05:18:29.075Z,29,28.4,50,,,,
