Time,ChActive,HwTSet,HwActive,HwTOutlet,ActPow,PrimT,PrimTSet
2018-01-18T04:42:11.239Z,,50,,30.2,,,
2018-01-18T04:42:21.319Z,,50,,30.2,,,
2018-01-18T04:42:31.239Z,,50,,30.2,,,
2018-01-18T04:42:41.239Z,,50,,30.2,,36.3,
2018-01-18T04:42:51.239Z,,50,,30.2,,,
2018-01-18T04:43:01.240Z,1,50,0,30.2,,,
2018-01-18T04:43:11.373Z,,50,,30.2,37,41.4,
2018-01-18T04:43:21.319Z,,50,,30.2,30,40.5,
2018-01-18T04:43:31.239Z,,50,,30.2,29,38.4,
2018-01-18T04:43:41.240Z,,50,,30.2,30,35.8,
2018-01-18T04:43:51.239Z,,50,,30.1,30,34.6,
2018-01-18T04:44:01.240Z,,50,,30.2,29,34.1,
2018-01-18T04:44:11.239Z,,50,,30.2,,34.2,
2018-01-18T04:44:21.319Z,,50,,30.2,,34.7,
2018-01-18T04:44:31.239Z,,50,,30.2,,35.2,
2018-01-18T04:44:41.239Z,,50,,30.1,,35.5,
2018-01-18T04:44:51.239Z,,50,,30.1,30,35.7,
2018-01-18T04:45:01.239Z,,50,,30.1,,35.8,
2018-01-18T04:45:11.239Z,,50,,30.1,,36,
2018-01-18T04:45:21.319Z,,50,,30.1,,36.1,
2018-01-18T04:45:31.239Z,,50,,30.1,,36.4,
2018-01-18T04:45:41.239Z,,50,,30.1,,36.6,
2018-01-18T04:45:51.241Z,,50,,30.1,29,36.8,
2018-01-18T04:46:01.239Z,,50,,30.1,,37.1,
2018-01-18T04:46:11.239Z,,50,,30.1,,37.3,
2018-01-18T04:46:21.319Z,,50,,30.1,30,37.5,
2018-01-18T04:46:31.239Z,,50,,30.1,29,37.8,
2018-01-18T04:46:41.239Z,,50,,30.1,,37.9,
2018-01-18T04:46:51.239Z,,50,,30.1,,38,
2018-01-18T04:47:01.241Z,,50,,30.1,30,38.2,
2018-01-18T04:47:11.239Z,,50,,30.1,,38.3,
2018-01-18T04:47:21.319Z,,50,,30.1,29,38.5,
2018-01-18T04:47:31.239Z,,50,,30.1,,38.6,
2018-01-18T04:47:41.239Z,,50,,30.1,,38.8,
2018-01-18T04:47:51.240Z,,50,,30.1,30,39.1,
2018-01-18T04:48:01.239Z,,50,,30.1,29,,
2018-01-18T04:48:11.238Z,,50,,30.1,30,39.3,
2018-01-18T04:48:21.319Z,1,50,0,30.1,0,37.9,
2018-01-18T04:48:31.239Z,,50,,30.1,,35.8,
2018-01-18T04:48:41.239Z,,50,,30.1,,34.8,
2018-01-18T04:48:51.239Z,,50,,30.1,,34.6,
2018-01-18T04:49:01.239Z,,50,,30.1,,34.5,
2018-01-18T04:49:11.239Z,,50,,30.1,,,
2018-01-18T04:49:21.319Z,,50,,30.1,,,
2018-01-18T04:49:31.239Z,,50,,30.1,,34.4,
2018-01-18T04:49:41.239Z,,50,,30.1,,,
2018-01-18T04:49:51.239Z,,50,,30.1,,34.2,
2018-01-18T04:50:01.239Z,,50,,30.1,,34.1,
2018-01-18T04:50:11.239Z,,50,,30.1,,,
2018-01-18T04:50:21.319Z,,50,,30.1,,,
2018-01-18T04:50:31.239Z,,50,,30.1,,,
2018-01-18T04:50:41.239Z,,50,,30.1,,,
2018-01-18T04:50:51.239Z,,50,,30.1,,,
2018-01-18T04:51:01.239Z,,50,,30.1,,34,
2018-01-18T04:51:11.238Z,,50,,30.1,,,
2018-01-18T04:51:21.319Z,,50,,30.1,,,
2018-01-18T04:51:31.239Z,,50,,30.1,,,
2018-01-18T04:51:41.244Z,,50,,30.1,,,
2018-01-18T04:51:51.243Z,,50,,30.1,,,
2018-01-18T04:52:01.239Z,,50,,30.1,,,
2018-01-18T04:52:11.239Z,,50,,30.1,,,
2018-01-18T04:52:21.328Z,,50,,30.1,,,
2018-01-18T04:52:31.239Z,,50,,30.1,,33.9,
2018-01-18T04:52:41.239Z,,50,,30.1,,34,
2018-01-18T04:52:51.239Z,,50,,30.1,,,
2018-01-18T04:53:01.239Z,,50,,30.1,,,
2018-01-18T04:53:11.239Z,,50,,30.1,,,
2018-01-18T04:53:21.319Z,,50,,30.1,,,
2018-01-18T04:53:31.239Z,,50,,30.1,,,
2018-01-18T04:53:41.239Z,,50,,30.1,,,
2018-01-18T04:53:51.239Z,,50,,30.1,,,
2018-01-18T04:54:01.240Z,,50,,30.1,,,
2018-01-18T04:54:11.246Z,,50,,30.1,,,
2018-01-18T04:54:21.319Z,,50,,30.1,,,
2018-01-18T04:54:31.239Z,,50,,30.1,,,
2018-01-18T04:54:41.239Z,,50,,30.1,,34.1,
2018-01-18T04:54:51.245Z,,50,,30.1,,,
2018-01-18T04:55:01.239Z,,50,,30.1,,,
2018-01-18T04:55:11.239Z,,50,,30,,,
2018-01-18T04:55:21.339Z,,50,,30,,,
2018-01-18T04:55:31.239Z,,50,,30,,,
2018-01-18T04:55:41.240Z,,50,,30,,34.2,
2018-01-18T04:55:51.251Z,,50,,30.1,,,
2018-01-18T04:56:01.246Z,,50,,30,,,
2018-01-18T04:56:11.239Z,,50,,30,,,
2018-01-18T04:56:21.319Z,,50,,30,,,
2018-01-18T04:56:31.239Z,,50,,30,,,
2018-01-18T04:56:41.239Z,,50,,30,,34.3,
2018-01-18T04:56:51.239Z,,50,,30,,,
2018-01-18T04:57:01.243Z,,50,,30,,,
2018-01-18T04:57:11.239Z,,50,,30,,,
2018-01-18T04:57:21.319Z,,50,,30,,,
2018-01-18T04:57:31.247Z,,50,,30,,,
2018-01-18T04:57:41.239Z,,50,,30,,,
2018-01-18T04:57:51.240Z,,50,,30,,,
2018-01-18T04:58:01.249Z,,50,,30,,,
2018-01-18T04:58:11.238Z,,50,,30,,,
2018-01-18T04:58:21.319Z,,50,,30,,,
2018-01-18T04:58:31.239Z,,50,,30,,,
2018-01-18T04:58:41.239Z,,50,,30,,,
2018-01-18T04:58:51.238Z,,50,,30,,,
2018-01-18T04:59:01.246Z,,50,,30,,,
2018-01-18T04:59:11.239Z,,50,,29.8,,,
2018-01-18T04:59:21.497Z,,50,,29.8,,,
2018-01-18T04:59:31.238Z,,50,,29.8,,,
2018-01-18T04:59:41.239Z,,50,,29.8,,,
2018-01-18T04:59:51.239Z,,50,,29.8,,,
2018-01-18T05:00:01.239Z,,50,,29.8,,,
2018-01-18T05:00:11.239Z,,50,,29.8,,,
2018-01-18T05:00:21.319Z,,50,,29.8,,,
2018-01-18T05:00:31.238Z,,50,,29.8,,,
2018-01-18T05:00:41.242Z,,50,,29.8,,34.2,
2018-01-18T05:00:51.239Z,,50,,29.8,,,
2018-01-18T05:01:01.239Z,,50,,29.8,,,
2018-01-18T05:01:11.239Z,,50,,29.8,,,
2018-01-18T05:01:21.336Z,,50,,29.8,,,
2018-01-18T05:01:31.238Z,,50,,29.8,,,
2018-01-18T05:01:41.278Z,,50,,29.8,,,
2018-01-18T05:01:51.264Z,,50,,29.8,,,
2018-01-18T05:02:01.271Z,,50,,29.8,,,
2018-01-18T05:02:11.249Z,,50,,29.7,,,
2018-01-18T05:02:21.324Z,,50,,29.7,,,
2018-01-18T05:02:31.255Z,,50,,29.7,,,
2018-01-18T05:02:41.239Z,,50,,29.7,,,
2018-01-18T05:02:51.239Z,,50,,29.7,,,
2018-01-18T05:03:01.244Z,,50,,29.7,,,
2018-01-18T05:03:11.239Z,,50,,29.7,,34.1,
2018-01-18T05:03:21.319Z,,50,,29.7,,,
2018-01-18T05:03:31.239Z,,50,,29.7,,,
2018-01-18T05:03:41.292Z,,50,,29.7,,,
2018-01-18T05:03:51.238Z,,50,,29.7,,,
2018-01-18T05:04:01.254Z,,50,,29.7,,,
2018-01-18T05:04:11.246Z,,50,,29.7,,,
2018-01-18T05:04:21.319Z,,50,,29.7,,,
2018-01-18T05:04:31.238Z,,50,,29.7,,,
2018-01-18T05:04:41.246Z,,50,,29.7,,,
2018-01-18T05:04:51.246Z,,50,,29.7,,,
2018-01-18T05:05:01.241Z,,50,,29.6,,,
2018-01-18T05:05:11.252Z,,50,,29.6,,,
2018-01-18T05:05:21.324Z,,50,,29.6,,,
2018-01-18T05:05:31.238Z,,50,,29.6,,34,
2018-01-18T05:05:41.238Z,,50,,29.6,,,
2018-01-18T05:05:51.239Z,,50,,29.6,,,
2018-01-18T05:06:01.249Z,,50,,29.6,,,
2018-01-18T05:06:11.239Z,,50,,29.6,,,
2018-01-18T05:06:21.319Z,,50,,29.6,,,
2018-01-18T05:06:31.238Z,,50,,29.6,,,
2018-01-18T05:06:41.239Z,,50,,29.6,,,
2018-01-18T05:06:51.263Z,,50,,29.6,,,
2018-01-18T05:07:01.239Z,,50,,29.5,,,
2018-01-18T05:07:11.239Z,,50,,29.6,,,
2018-01-18T05:07:21.319Z,,50,,29.6,,34,
2018-01-18T05:07:31.239Z,,50,,29.5,,33.9,
2018-01-18T05:07:41.239Z,,50,,29.5,,33.9,
2018-01-18T05:07:51.239Z,,50,,29.5,,,
2018-01-18T05:08:01.239Z,,50,,29.5,,,
2018-01-18T05:08:11.239Z,,50,,29.5,,,
2018-01-18T05:08:21.319Z,,50,,29.5,,,
2018-01-18T05:08:31.246Z,,50,,29.5,,,
2018-01-18T05:08:41.239Z,,50,,29.5,,,
2018-01-18T05:08:51.241Z,,50,,29.5,,,
2018-01-18T05:09:01.240Z,,50,,29.5,,,
2018-01-18T05:09:11.243Z,,50,,29.5,,,
2018-01-18T05:09:21.320Z,,50,,29.5,,,
2018-01-18T05:09:31.239Z,1,50,0,29.5,0,33.9,59
2018-01-18T05:09:41.239Z,,50,,29.5,,33.8,
2018-01-18T05:09:51.258Z,1,50,0,29.5,38,38.2,
2018-01-18T05:10:01.255Z,,50,,29.3,29,38.9,
2018-01-18T05:10:11.239Z,,50,,29.3,30,36.8,
2018-01-18T05:10:21.319Z,,50,,29.3,30,34.8,
2018-01-18T05:10:31.239Z,,50,,29.3,29,33.9,
2018-01-18T05:10:41.241Z,,50,,29.3,,33.6,
2018-01-18T05:10:51.238Z,,50,,29.3,29,34,
2018-01-18T05:11:01.278Z,,50,,29.3,,34.4,
2018-01-18T05:11:11.238Z,,50,,29.3,,34.8,
2018-01-18T05:11:21.324Z,,50,,29.3,,35.2,
2018-01-18T05:11:31.238Z,,50,,29.3,,35.3,
2018-01-18T05:11:41.244Z,,50,,29.3,,35.4,
2018-01-18T05:11:51.251Z,,50,,29.3,,35.6,
2018-01-18T05:12:01.239Z,,50,,29.3,30,35.8,
2018-01-18T05:12:11.244Z,,50,,29.3,29,36,
2018-01-18T05:12:21.416Z,,50,,29.3,30,36.2,
2018-01-18T05:12:31.239Z,,50,,29.3,29,36.3,
2018-01-18T05:12:41.239Z,,50,,29.3,30,36.5,
2018-01-18T05:12:51.238Z,,50,,29.3,29,36.7,
2018-01-18T05:13:01.239Z,,50,,29.3,30,36.9,
2018-01-18T05:13:11.244Z,,50,,29.3,30,37.1,
2018-01-18T05:13:21.319Z,,50,,29.3,,37.3,
2018-01-18T05:13:31.238Z,,50,,29.3,29,37.4,
2018-01-18T05:13:41.262Z,,50,,29.3,,37.6,
2018-01-18T05:13:51.239Z,,50,,29.3,,37.7,
2018-01-18T05:14:01.239Z,,50,,29.3,,37.9,
2018-01-18T05:14:11.240Z,,50,,29.3,,38,
2018-01-18T05:14:21.319Z,,50,,29.3,30,38.1,
2018-01-18T05:14:31.239Z,,50,,29.3,29,38.3,
2018-01-18T05:14:41.239Z,,50,,29.3,,38.4,
2018-01-18T05:14:51.261Z,,50,,29.3,,38.6,
2018-01-18T05:15:01.247Z,,50,,29.3,,38.8,
2018-01-18T05:15:11.273Z,,50,,29.3,29,39.1,
2018-01-18T05:15:21.327Z,,50,,29.3,,39.2,
2018-01-18T05:15:31.247Z,,50,,29.3,,39.3,
2018-01-18T05:15:41.249Z,,50,,29.3,,39.5,
2018-01-18T05:15:51.253Z,,50,,29.3,,39.6,
2018-01-18T05:16:01.238Z,,50,,29.3,,39.8,
2018-01-18T05:16:11.258Z,,50,,29.3,,40,
2018-01-18T05:16:21.324Z,,50,,29.3,30,40.1,
2018-01-18T05:16:31.250Z,,50,,29.5,29,40.3,
2018-01-18T05:16:41.257Z,,50,,29.5,,40.4,
2018-01-18T05:16:51.247Z,,50,,29.5,,40.6,
2018-01-18T05:17:01.248Z,,50,,29.5,,40.7,
2018-01-18T05:17:11.238Z,,50,,29.5,,40.9,
2018-01-18T05:17:21.323Z,,50,,29.5,29,41,
2018-01-18T05:17:31.247Z,,50,,29.5,,41.1,
2018-01-18T05:17:41.277Z,,50,,29.5,30,41.3,
2018-01-18T05:17:51.250Z,,50,,29.5,29,41.4,
2018-01-18T05:18:01.239Z,,50,,29.5,,41.8,
2018-01-18T05:18:11.238Z,,50,,29.5,30,41.9,
2018-01-18T05:18:21.319Z,,50,,29.5,29,42,
2018-01-18T05:18:31.239Z,,50,,29.5,30,42.1,
2018-01-18T05:18:41.238Z,1,50,0,29.5,0,41.8,
2018-01-18T05:18:51.247Z,,50,,29.5,,38.9,
2018-01-18T05:19:01.239Z,,50,,29.6,,37.9,
2018-01-18T05:19:11.238Z,,50,,29.6,,37.6,
2018-01-18T05:19:21.318Z,,50,,29.6,,37.4,
2018-01-18T05:19:31.239Z,,50,,29.6,,,
2018-01-18T05:19:41.239Z,,50,,29.6,,,
2018-01-18T05:19:51.239Z,,50,,29.6,,,
2018-01-18T05:20:01.240Z,,50,,29.6,,37.3,
2018-01-18T05:20:11.256Z,,50,,29.6,,37.2,
2018-01-18T05:20:21.709Z,,50,,29.6,,36.9,
2018-01-18T05:20:31.241Z,,50,,29.6,,,
2018-01-18T05:20:41.239Z,,50,,29.6,,36.8,
2018-01-18T05:20:51.238Z,,50,,29.6,,,
2018-01-18T05:21:01.238Z,,50,,29.7,,,
2018-01-18T05:21:11.238Z,,50,,29.7,,,
2018-01-18T05:21:21.319Z,,50,,29.7,,36.7,
2018-01-18T05:21:31.397Z,,50,,29.7,,,
2018-01-18T05:21:41.239Z,,50,,29.7,,36.6,
2018-01-18T05:21:51.238Z,,50,,29.7,,,
2018-01-18T05:22:01.240Z,,50,,29.7,,,
2018-01-18T05:22:11.238Z,,50,,29.7,,,
2018-01-18T05:22:21.318Z,,50,,29.7,,,
2018-01-18T05:22:31.238Z,,50,,29.7,,,
2018-01-18T05:22:41.238Z,,50,,29.7,,,
2018-01-18T05:22:51.238Z,,50,,29.7,,,
2018-01-18T05:23:01.241Z,,50,,29.7,,,
2018-01-18T05:23:11.238Z,,50,,29.7,,,
2018-01-18T05:23:21.318Z,,50,,29.7,,,
2018-01-18T05:23:31.238Z,,50,,29.7,,,
2018-01-18T05:23:41.239Z,,50,,29.8,,,
2018-01-18T05:23:51.239Z,,50,,29.8,,,
2018-01-18T05:24:01.239Z,,50,,29.8,,,
2018-01-18T05:24:11.238Z,,50,,29.8,,,
2018-01-18T05:24:21.319Z,,50,,29.8,,,
2018-01-18T05:24:31.238Z,,50,,29.8,,,
2018-01-18T05:24:41.239Z,,50,,29.8,,,
2018-01-18T05:24:51.238Z,,50,,29.8,,36.7,
2018-01-18T05:25:01.239Z,,50,,29.8,,,
2018-01-18T05:25:11.238Z,,50,,29.8,,,
2018-01-18T05:25:21.358Z,,50,,29.8,,,
2018-01-18T05:25:31.238Z,,50,,29.8,,36.8,
2018-01-18T05:25:41.238Z,,50,,29.8,,,
2018-01-18T05:25:51.242Z,,50,,29.8,,,
2018-01-18T05:26:01.294Z,,50,,29.8,,36.9,
2018-01-18T05:26:11.238Z,,50,,29.8,,,
2018-01-18T05:26:21.369Z,,50,,29.8,,,
2018-01-18T05:26:31.238Z,,50,,29.8,,,
2018-01-18T05:26:41.239Z,,50,,29.8,,,
2018-01-18T05:26:51.239Z,,50,,29.8,,,
2018-01-18T05:27:01.239Z,,50,,29.8,,37.1,
2018-01-18T05:27:11.238Z,,50,,29.8,,37.1,
2018-01-18T05:27:21.319Z,,50,,29.8,,37.1,
2018-01-18T05:27:31.238Z,,50,,29.8,,,
2018-01-18T05:27:41.239Z,,50,,29.8,,,
2018-01-18T05:27:51.238Z,,50,,29.8,,,
2018-01-18T05:28:01.239Z,,50,,30,,,
2018-01-18T05:28:11.238Z,,50,,29.8,,,
2018-01-18T05:28:21.319Z,,50,,29.8,,,
2018-01-18T05:28:31.238Z,,50,,29.8,,,
2018-01-18T05:28:41.239Z,,50,,30,,,
2018-01-18T05:28:51.238Z,,50,,29.8,,,
2018-01-18T05:29:01.239Z,,50,,29.8,,,
2018-01-18T05:29:11.238Z,,50,,30,,36.9,
2018-01-18T05:29:21.318Z,,50,,30,,37.1,
2018-01-18T05:29:31.238Z,,50,,29.8,,36.9,
2018-01-18T05:29:41.239Z,,50,,30,,,
2018-01-18T05:29:51.238Z,,50,,29.8,,,
2018-01-18T05:30:01.239Z,,50,,30,,,
2018-01-18T05:30:11.238Z,,50,,29.8,,,
2018-01-18T05:30:26.299Z,0,50,0,30,,,5
2018-01-18T05:30:31.240Z,1,50,0,29.8,,,59
2018-01-18T05:30:41.250Z,,50,,29.8,,,
2018-01-18T05:30:51.240Z,,50,,29.8,,,
2018-01-18T05:31:01.239Z,,50,,30,,,
2018-01-18T05:31:11.238Z,,50,,30,,36.8,
2018-01-18T05:31:21.318Z,,50,,29.8,,,
2018-01-18T05:31:31.241Z,,50,,30,,,
2018-01-18T05:31:41.242Z,,50,,29.8,,,
2018-01-18T05:31:51.240Z,,50,,29.8,,,
2018-01-18T05:32:01.238Z,,50,,29.8,,,
2018-01-18T05:32:11.243Z,,50,,30,,,
2018-01-18T05:32:21.318Z,,50,,29.8,,,
2018-01-18T05:32:31.238Z,,50,,29.8,,,
2018-01-18T05:32:41.239Z,,50,,29.8,,36.7,
2018-01-18T05:32:51.238Z,,50,,29.8,,,
2018-01-18T05:33:01.240Z,,50,,29.8,,,
2018-01-18T05:33:11.238Z,,50,,29.8,,,
2018-01-18T05:33:21.318Z,,50,,29.8,,,
2018-01-18T05:33:31.238Z,,50,,29.8,,,
2018-01-18T05:33:41.238Z,,50,,29.8,,,
2018-01-18T05:33:51.239Z,,50,,29.8,,,
2018-01-18T05:34:01.239Z,,50,,29.8,,36.6,
2018-01-18T05:34:11.241Z,,50,,29.8,,,
2018-01-18T05:34:21.504Z,,50,,29.8,,,
2018-01-18T05:34:31.248Z,,50,,29.8,,,
2018-01-18T05:34:41.239Z,,50,,29.8,,,
2018-01-18T05:34:51.242Z,,50,,29.8,,,
2018-01-18T05:35:01.239Z,,50,,29.8,,,
2018-01-18T05:35:11.238Z,,50,,29.8,,,
2018-01-18T05:35:21.319Z,0,50,2,34.6,,36.4,0
2018-01-18T05:35:31.241Z,0,50,0,36.8,0,37.9,
2018-01-18T05:35:41.239Z,,50,,36.8,,37.2,
2018-01-18T05:35:51.264Z,,50,,36.7,,,
2018-01-18T05:36:01.240Z,,50,,36.7,,37.1,
2018-01-18T05:36:11.262Z,,50,,36.6,,,
2018-01-18T05:36:21.318Z,,50,,36.6,,,
2018-01-18T05:36:31.238Z,1,50,0,36.5,,,59
2018-01-18T05:36:41.238Z,,50,,36.5,,,
2018-01-18T05:36:51.238Z,,50,,36.4,,,
2018-01-18T05:37:01.239Z,,50,,36.3,,,
2018-01-18T05:37:11.238Z,,50,,36.2,,37.1,
2018-01-18T05:37:21.320Z,,50,,36.2,,36.9,
2018-01-18T05:37:31.238Z,,50,,36.1,,,
2018-01-18T05:37:41.239Z,,50,,36.1,,,
2018-01-18T05:37:51.241Z,,50,,36,,,
2018-01-18T05:38:01.239Z,,50,,35.9,,,
2018-01-18T05:38:11.239Z,,50,,35.9,,,
2018-01-18T05:38:21.319Z,,50,,35.8,,,
2018-01-18T05:38:31.238Z,,50,,35.8,,,
2018-01-18T05:38:41.240Z,,50,,35.7,,,
2018-01-18T05:38:51.238Z,,50,,35.7,,,
2018-01-18T05:39:01.238Z,,50,,35.6,,,
2018-01-18T05:39:11.252Z,,50,,35.5,,,
2018-01-18T05:39:21.318Z,,50,,35.5,,,
2018-01-18T05:39:31.258Z,,50,,35.4,,,
2018-01-18T05:39:41.238Z,,50,,35.4,,,
2018-01-18T05:39:51.260Z,,50,,35.3,,36.8,
2018-01-18T05:40:01.238Z,,50,,35.3,,36.9,
2018-01-18T05:40:11.238Z,,50,,35.2,,36.8,
2018-01-18T05:40:21.318Z,,50,,35.2,,,
2018-01-18T05:40:31.239Z,,50,,35.1,,,
2018-01-18T05:40:41.238Z,,50,,34.9,,,
2018-01-18T05:40:51.238Z,,50,,34.9,,,
2018-01-18T05:41:01.239Z,,50,,34.8,,,
2018-01-18T05:41:11.239Z,,50,,34.8,,,
2018-01-18T05:41:21.322Z,,50,,34.8,,,
2018-01-18T05:41:31.241Z,,50,,34.7,,,
2018-01-18T05:41:41.289Z,,50,,34.6,,,
2018-01-18T05:41:51.238Z,,50,,34.6,,36.7,
2018-01-18T05:42:01.238Z,,50,,34.6,,,
2018-01-18T05:42:11.238Z,,50,,34.5,,,
2018-01-18T05:42:21.348Z,,50,,34.5,,,
2018-01-18T05:42:31.239Z,,50,,34.4,,,
2018-01-18T05:42:41.238Z,,50,,34.4,,,
2018-01-18T05:42:51.310Z,1,50,0,34.3,37,41.5,
2018-01-18T05:43:01.238Z,,50,,34.3,30,41.2,
2018-01-18T05:43:11.240Z,,50,,34.2,29,38.5,
2018-01-18T05:43:21.319Z,,50,,34.2,,35.8,
2018-01-18T05:43:31.238Z,,50,,34.1,,34.9,
2018-01-18T05:43:41.239Z,1,50,0,34.1,0,33.7,
2018-01-18T05:43:51.238Z,,50,,34.1,,31.6,
2018-01-18T05:44:01.238Z,,50,,34.1,,30.5,
2018-01-18T05:44:11.238Z,,50,,34,,30.3,
2018-01-18T05:44:21.318Z,,50,,33.9,,30.4,
2018-01-18T05:44:31.239Z,,50,,33.9,,,
2018-01-18T05:44:41.238Z,,50,,33.9,,,
2018-01-18T05:44:51.238Z,,50,,33.8,,,
2018-01-18T05:45:01.239Z,,50,,33.8,,30.3,
2018-01-18T05:45:11.238Z,,50,,33.7,,,
2018-01-18T05:45:21.318Z,,50,,33.7,,30.2,
2018-01-18T05:45:31.239Z,,50,,33.6,,,
2018-01-18T05:45:41.239Z,,50,,33.6,,,
2018-01-18T05:45:51.238Z,,50,,33.6,,,
2018-01-18T05:46:01.239Z,,50,,33.5,,,
2018-01-18T05:46:11.238Z,,50,,33.5,,,
2018-01-18T05:46:21.318Z,,50,,33.5,,,
2018-01-18T05:46:31.238Z,,50,,33.4,,,
2018-01-18T05:46:41.238Z,,50,,33.4,,30.1,
2018-01-18T05:46:51.238Z,,50,,33.3,,,
2018-01-18T05:47:01.241Z,,50,,33.3,,,
2018-01-18T05:47:11.241Z,,50,,33.3,,,
2018-01-18T05:47:21.318Z,,50,,33.2,,30,
2018-01-18T05:47:31.239Z,,50,,33.2,,,
2018-01-18T05:47:41.238Z,1,50,0,33.2,,,
2018-01-18T05:47:51.238Z,,50,,33.1,38,34.4,
2018-01-18T05:48:01.238Z,,50,,33.1,29,35.8,
2018-01-18T05:48:11.261Z,,50,,32.9,,,
2018-01-18T05:48:21.339Z,,50,,32.9,,35.6,
2018-01-18T05:48:31.239Z,,50,,32.9,,35.5,
2018-01-18T05:48:41.239Z,,50,,32.8,,35.4,
2018-01-18T05:48:51.238Z,,50,,32.8,,35.6,
2018-01-18T05:49:01.301Z,,50,,32.7,30,36,
2018-01-18T05:49:11.383Z,,50,,32.7,29,36.1,
2018-01-18T05:49:21.327Z,,50,,32.7,,36.4,
2018-01-18T05:49:31.250Z,,50,,32.6,,36.6,
2018-01-18T05:49:41.238Z,,50,,32.6,,36.7,
2018-01-18T05:49:51.238Z,,50,,32.6,30,37.1,
2018-01-18T05:50:01.238Z,,50,,32.6,29,37.2,
2018-01-18T05:50:11.238Z,1,50,0,32.5,0,36.7,
2018-01-18T05:50:21.329Z,,50,,32.5,,34.4,
2018-01-18T05:50:31.237Z,,50,,32.5,,32.9,
2018-01-18T05:50:41.238Z,,50,,32.4,,32.5,
2018-01-18T05:50:51.244Z,,50,,32.4,,32.4,
2018-01-18T05:51:01.238Z,,50,,32.4,,32.3,
2018-01-18T05:51:11.237Z,,50,,32.3,,32.2,
2018-01-18T05:51:21.318Z,,50,,32.3,,,
2018-01-18T05:51:31.238Z,,50,,32.3,,32.1,
2018-01-18T05:51:41.238Z,,50,,32.3,,,
2018-01-18T05:51:51.238Z,,50,,32.2,,32,
2018-01-18T05:52:01.238Z,,50,,32.2,,31.9,
2018-01-18T05:52:11.253Z,,50,,32.2,,,
2018-01-18T05:52:21.328Z,,50,,32.2,,,
2018-01-18T05:52:31.242Z,,50,,32.1,,,
2018-01-18T05:52:41.239Z,,50,,32.1,,,
2018-01-18T05:52:51.238Z,,50,,32.1,,31.8,
2018-01-18T05:53:01.238Z,,50,,32,,,
2018-01-18T05:53:11.238Z,,50,,32,,,
2018-01-18T05:53:21.318Z,,50,,32,,,
2018-01-18T05:53:31.242Z,,50,,32,,,
2018-01-18T05:53:41.239Z,,50,,31.9,,,
2018-01-18T05:53:51.238Z,,50,,31.9,,,
2018-01-18T05:54:01.238Z,,50,,31.9,,,
2018-01-18T05:54:11.248Z,,50,,31.9,,,
2018-01-18T05:54:21.338Z,,50,,31.8,,,
2018-01-18T05:54:31.243Z,,50,,31.8,,,
2018-01-18T05:54:41.249Z,,50,,31.8,,,
2018-01-18T05:54:51.255Z,,50,,31.8,,,
2018-01-18T05:55:01.238Z,,50,,31.6,,,
2018-01-18T05:55:11.281Z,,50,,31.6,,,
2018-01-18T05:55:21.320Z,,50,,31.6,,,
2018-01-18T05:55:31.261Z,,50,,31.6,,,
2018-01-18T05:55:41.240Z,,50,,31.5,,,
2018-01-18T05:55:51.241Z,,50,,31.5,,,
2018-01-18T05:56:01.242Z,,50,,31.5,,,
2018-01-18T05:56:11.284Z,,50,,31.5,,,
2018-01-18T05:56:21.363Z,,50,,31.5,,,
2018-01-18T05:56:31.256Z,,50,,31.4,,,
2018-01-18T05:56:41.238Z,,50,,31.4,,31.9,
2018-01-18T05:56:51.256Z,,50,,31.4,,,
2018-01-18T05:57:01.251Z,,50,,31.4,,,
2018-01-18T05:57:11.250Z,,50,,31.3,,,
2018-01-18T05:57:21.329Z,,50,,31.3,,,
2018-01-18T05:57:31.287Z,,50,,31.3,,,
2018-01-18T05:57:41.281Z,,50,,31.3,,,
2018-01-18T05:57:51.291Z,,50,,31.3,,,
2018-01-18T05:58:01.277Z,,50,,31.2,,31.9,
2018-01-18T05:58:11.240Z,,50,,31.2,,32,
2018-01-18T05:58:21.360Z,,50,,31.2,,,
2018-01-18T05:58:31.239Z,0,50,0,33.5,,31.8,0
2018-01-18T05:58:41.272Z,,50,,33.5,,31.9,
2018-01-18T05:58:51.258Z,,50,,33.4,,31.7,
2018-01-18T05:59:01.266Z,,50,,33.4,,31.6,
2018-01-18T05:59:11.237Z,,50,,33.3,,,
2018-01-18T05:59:21.321Z,,50,,33.3,,,
2018-01-18T05:59:31.238Z,0,50,2,32.1,,31.5,
2018-01-18T05:59:41.238Z,,50,,32.2,61,34.2,
2018-01-18T05:59:51.238Z,0,50,0,34.9,77,38.3,
2018-01-18T06:00:01.248Z,0,50,0,35.9,0,38.4,
2018-01-18T06:00:11.238Z,,50,,35.8,,38.1,
2018-01-18T06:00:21.318Z,,50,,35.8,,38,
2018-01-18T06:00:31.238Z,,50,,35.7,,38,
2018-01-18T06:00:41.239Z,,50,,35.6,,,
2018-01-18T06:00:51.237Z,1,50,0,35.6,,,59
2018-01-18T06:01:01.321Z,1,50,0,35.5,,,
2018-01-18T06:01:11.241Z,,50,,35.5,38,42.4,
2018-01-18T06:01:21.319Z,,50,,35.4,29,40.4,
2018-01-18T06:01:31.237Z,,50,,35.3,29,37.8,
