Time,ChActive,PrimTSet,ActPow,HwActive,HwTOutlet,HwTSet,PrimT
2018-01-28T05:06:28.974Z,1,,0,0,28,50,36.9
2018-01-28T05:06:38.973Z,,,,,28,50,34.8
2018-01-28T05:06:48.973Z,,,,,28,50,32.9
2018-01-28T05:06:58.973Z,,,,,28,50,32.2
2018-01-28T05:07:08.977Z,,,,,28.1,50,32.1
2018-01-28T05:07:18.975Z,,,,,28.1,50,32
2018-01-28T05:07:28.974Z,,,,,28.1,50,
2018-01-28T05:07:38.973Z,,,,,28,50,
2018-01-28T05:07:48.972Z,,,,,28.1,50,
2018-01-28T05:07:58.973Z,,,,,28.1,50,31.9
2018-01-28T05:08:08.973Z,,,,,28.1,50,31.8
2018-01-28T05:08:18.980Z,,,,,28.1,50,31.7
2018-01-28T05:08:28.973Z,,,,,28.1,50,
2018-01-28T05:08:38.973Z,,,,,28.1,50,
2018-01-28T05:08:48.973Z,,,,,28.1,50,
2018-01-28T05:08:58.974Z,,,,,28.1,50,
2018-01-28T05:09:08.973Z,,,,,28.1,50,
2018-01-28T05:09:18.975Z,,,,,28.1,50,
2018-01-28T05:09:28.973Z,,,,,28.1,50,
2018-01-28T05:09:38.973Z,,,,,28.1,50,
2018-01-28T05:09:48.972Z,,,,,28.1,50,31.6
2018-01-28T05:09:58.972Z,,,,,28.1,50,
2018-01-28T05:10:08.973Z,,,,,28.1,50,
2018-01-28T05:10:18.978Z,,,,,28.1,50,
2018-01-28T05:10:28.974Z,,,,,28.1,50,
2018-01-28T05:10:38.973Z,,,,,28.1,50,
2018-01-28T05:10:48.972Z,,,,,28.1,50,
2018-01-28T05:10:58.973Z,,,,,28.1,50,
2018-01-28T05:11:08.989Z,,,,,28.1,50,31.7
2018-01-28T05:11:18.973Z,,,,,28.1,50,
2018-01-28T05:11:28.973Z,,,,,28.1,50,
2018-01-28T05:11:38.973Z,,,,,28.1,50,
2018-01-28T05:11:48.974Z,,,,,28.1,50,
2018-01-28T05:11:58.973Z,,,,,28.1,50,
2018-01-28T05:12:09.029Z,,,,,28.1,50,
2018-01-28T05:12:18.979Z,,,,,28.1,50,
2018-01-28T05:12:28.973Z,,,,,28.1,50,
2018-01-28T05:12:38.973Z,,,,,28.1,50,
2018-01-28T05:12:48.975Z,,,,,28.1,50,
2018-01-28T05:12:58.972Z,,,,,28.1,50,31.8
2018-01-28T05:13:08.974Z,,,,,28.1,50,
2018-01-28T05:13:18.981Z,,,,,28.1,50,
2018-01-28T05:13:28.973Z,,,,,28.1,50,
2018-01-28T05:13:38.977Z,,,,,28.1,50,
2018-01-28T05:13:48.976Z,,,,,28.1,50,
2018-01-28T05:13:58.973Z,,,,,28.1,50,31.9
2018-01-28T05:14:08.973Z,,,,,28.1,50,
2018-01-28T05:14:18.979Z,,,,,28.1,50,
2018-01-28T05:14:28.978Z,,,,,28.1,50,
2018-01-28T05:14:38.972Z,,,,,28.1,50,
2018-01-28T05:14:48.973Z,,,,,28.1,50,
2018-01-28T05:14:58.973Z,,,,,28.1,50,32
2018-01-28T05:15:08.973Z,,,,,28.1,50,
2018-01-28T05:15:18.973Z,,,,,28.1,50,
2018-01-28T05:15:28.973Z,,,,,28.1,50,
2018-01-28T05:15:38.972Z,,,,,28.1,50,
2018-01-28T05:15:48.973Z,,,,,28.1,50,
2018-01-28T05:15:58.972Z,,,,,28.1,50,
2018-01-28T05:16:08.972Z,,,,,28.1,50,
2018-01-28T05:16:18.972Z,,,,,28.1,50,
2018-01-28T05:16:28.973Z,,,,,28.1,50,
2018-01-28T05:16:38.973Z,,,,,28,50,
2018-01-28T05:16:48.972Z,,,,,28,50,
2018-01-28T05:16:58.973Z,,,,,28.1,50,32.1
2018-01-28T05:17:08.972Z,,,,,28,50,32
2018-01-28T05:17:18.973Z,,,,,28,50,32.1
2018-01-28T05:17:28.974Z,,,,,28,50,
2018-01-28T05:17:38.972Z,,,,,28,50,
2018-01-28T05:17:48.973Z,,,,,28,50,
2018-01-28T05:17:58.972Z,,,,,28,50,
2018-01-28T05:18:08.973Z,,,,,28,50,
2018-01-28T05:18:18.972Z,,,,,28,50,
2018-01-28T05:18:28.972Z,,,,,28,50,
2018-01-28T05:18:38.973Z,,,,,28,50,32
2018-01-28T05:18:48.973Z,,,,,28,50,32.1
2018-01-28T05:18:58.973Z,,,,,28,50,
2018-01-28T05:19:08.973Z,,,,,28,50,32
2018-01-28T05:19:18.972Z,0,5,,0,28,50,32
2018-01-28T05:19:28.973Z,1,59,,0,28,50,
2018-01-28T05:19:38.974Z,,,,,28,50,
2018-01-28T05:19:48.972Z,,,,,28,50,
2018-01-28T05:19:58.972Z,,,,,28,50,
2018-01-28T05:20:08.972Z,,,,,28,50,
2018-01-28T05:20:18.973Z,,,,,28,50,
2018-01-28T05:20:28.973Z,,,,,28,50,
2018-01-28T05:20:38.973Z,,,,,28,50,
2018-01-28T05:20:48.973Z,,,,,28,50,
2018-01-28T05:20:58.973Z,,,,,28,50,
2018-01-28T05:21:08.972Z,,,,,28,50,
2018-01-28T05:21:18.972Z,,,,,28,50,
2018-01-28T05:21:28.972Z,,,,,28,50,
2018-01-28T05:21:38.972Z,,,,,27.9,50,
2018-01-28T05:21:48.972Z,,,,,27.9,50,
2018-01-28T05:21:58.973Z,,,,,27.9,50,
2018-01-28T05:22:08.973Z,,,,,27.9,50,31.9
2018-01-28T05:22:18.973Z,,,,,27.9,50,31.9
2018-01-28T05:22:28.972Z,,,,,27.9,50,
2018-01-28T05:22:38.973Z,,,,,27.9,50,
2018-01-28T05:22:48.972Z,,,,,27.9,50,
2018-01-28T05:22:58.972Z,,,,,27.9,50,
2018-01-28T05:23:08.972Z,,,,,27.9,50,
2018-01-28T05:23:18.974Z,,,,,27.9,50,
2018-01-28T05:23:28.973Z,,,,,27.9,50,
2018-01-28T05:23:38.972Z,,,,,27.9,50,
2018-01-28T05:23:48.972Z,,,,,27.9,50,
2018-01-28T05:23:58.972Z,,,,,27.9,50,
2018-01-28T05:24:08.972Z,,,,,27.9,50,
2018-01-28T05:24:18.973Z,,,,,27.9,50,
2018-01-28T05:24:28.972Z,,,,,27.9,50,
2018-01-28T05:24:38.973Z,,,,,27.9,50,
2018-01-28T05:24:48.972Z,,,,,27.9,50,31.8
2018-01-28T05:24:58.972Z,,,,,27.9,50,
2018-01-28T05:25:08.972Z,,,,,27.9,50,
2018-01-28T05:25:18.973Z,,,,,27.9,50,
2018-01-28T05:25:28.973Z,,,,,27.9,50,
2018-01-28T05:25:38.972Z,,,,,27.8,50,
2018-01-28T05:25:48.972Z,,,,,27.8,50,
2018-01-28T05:25:58.972Z,,,,,27.8,50,
2018-01-28T05:26:09.027Z,,,,,27.8,50,
2018-01-28T05:26:18.974Z,,,,,27.8,50,
2018-01-28T05:26:29.009Z,,,,,27.8,50,
2018-01-28T05:26:38.973Z,,,,,27.8,50,
2018-01-28T05:26:48.972Z,,,,,27.8,50,
2018-01-28T05:26:58.973Z,,,,,27.8,50,
2018-01-28T05:27:08.972Z,,,,,27.8,50,
2018-01-28T05:27:18.972Z,,,,,27.8,50,
2018-01-28T05:27:28.973Z,,,,,27.8,50,31.7
2018-01-28T05:27:38.972Z,,,,,27.8,50,
2018-01-28T05:27:48.972Z,,,,,27.8,50,
2018-01-28T05:27:58.973Z,,,,,27.8,50,
2018-01-28T05:28:08.972Z,,,,,27.8,50,
2018-01-28T05:28:18.972Z,,,,,27.8,50,
2018-01-28T05:28:28.972Z,,,,,27.8,50,
2018-01-28T05:28:38.972Z,,,,,27.8,50,
2018-01-28T05:28:48.972Z,,,,,27.8,50,
2018-01-28T05:28:58.974Z,,,,,27.8,50,
2018-01-28T05:29:08.972Z,,,,,27.8,50,
2018-01-28T05:29:18.972Z,,,,,27.7,50,
2018-01-28T05:29:28.973Z,,,,,27.8,50,
2018-01-28T05:29:38.972Z,1,,45,0,27.7,50,32
2018-01-28T05:29:48.973Z,,,33,,27.7,50,38.1
2018-01-28T05:29:58.972Z,,,29,,27.7,50,36.8
2018-01-28T05:30:08.972Z,,,,,27.7,50,34.9
2018-01-28T05:30:18.972Z,,,30,,27.7,50,32.9
2018-01-28T05:30:28.972Z,1,59,30,0,27.7,50,32.6
2018-01-28T05:30:38.973Z,,,29,,27.7,50,32.4
2018-01-28T05:30:48.975Z,,,,,27.7,50,32.7
2018-01-28T05:30:58.972Z,,,,,27.7,50,33.2
2018-01-28T05:31:08.972Z,,,,,27.7,50,33.5
2018-01-28T05:31:18.972Z,,,30,,27.7,50,33.7
2018-01-28T05:31:28.972Z,,,30,,27.7,50,33.9
2018-01-28T05:31:38.972Z,,,29,,27.7,50,34
2018-01-28T05:31:48.973Z,,,,,27.7,50,34.2
2018-01-28T05:31:58.973Z,,,,,27.7,50,34.4
2018-01-28T05:32:08.972Z,,,30,,27.7,50,34.6
2018-01-28T05:32:18.973Z,,,29,,27.7,50,34.8
2018-01-28T05:32:28.972Z,,,30,,27.7,50,35.1
2018-01-28T05:32:38.972Z,,,29,,27.7,50,35.3
2018-01-28T05:32:48.972Z,,,30,,27.7,50,35.5
2018-01-28T05:32:58.972Z,,,29,,27.7,50,35.6
2018-01-28T05:33:08.972Z,,,,,27.7,50,35.8
2018-01-28T05:33:18.972Z,,,30,,27.7,50,36
2018-01-28T05:33:28.972Z,,,29,,27.7,50,36.2
2018-01-28T05:33:38.972Z,,,,,27.7,50,36.3
2018-01-28T05:33:48.972Z,,,30,,27.7,50,36.5
2018-01-28T05:33:58.972Z,,,29,,27.7,50,36.7
2018-01-28T05:34:08.972Z,,,30,,27.7,50,36.8
2018-01-28T05:34:18.972Z,,,29,,27.7,50,37.1
2018-01-28T05:34:28.972Z,,,,,27.7,50,37.3
2018-01-28T05:34:38.972Z,,,,,27.8,50,37.4
2018-01-28T05:34:48.972Z,,,,,27.8,50,37.6
2018-01-28T05:34:58.972Z,,,,,27.8,50,37.8
2018-01-28T05:35:08.972Z,,,30,,27.8,50,38
2018-01-28T05:35:18.973Z,,,29,,27.8,50,38.1
2018-01-28T05:35:28.974Z,,,,,27.8,50,38.3
2018-01-28T05:35:38.972Z,,,,,27.8,50,38.5
2018-01-28T05:35:48.972Z,,,30,,27.8,50,38.7
2018-01-28T05:35:58.972Z,1,,0,0,27.8,50,37.7
2018-01-28T05:36:08.973Z,,,,,27.8,50,35.7
2018-01-28T05:36:18.973Z,,,,,27.8,50,34.3
2018-01-28T05:36:28.972Z,,,,,27.8,50,33.9
2018-01-28T05:36:38.972Z,,,,,27.8,50,33.8
2018-01-28T05:36:48.972Z,,,,,27.8,50,
2018-01-28T05:36:58.972Z,,,,,27.9,50,
2018-01-28T05:37:08.972Z,,,,,27.9,50,
2018-01-28T05:37:18.972Z,,,,,27.9,50,
2018-01-28T05:37:28.973Z,,,,,27.9,50,33.7
2018-01-28T05:37:38.972Z,,,,,27.9,50,33.6
2018-01-28T05:37:48.972Z,,,,,27.9,50,33.5
2018-01-28T05:37:58.972Z,,,,,27.9,50,
2018-01-28T05:38:08.973Z,,,,,27.9,50,
2018-01-28T05:38:18.972Z,,,,,27.9,50,
2018-01-28T05:38:28.972Z,,,,,27.9,50,
2018-01-28T05:38:38.972Z,,,,,27.9,50,33.4
2018-01-28T05:38:48.972Z,,,,,27.9,50,
2018-01-28T05:38:58.973Z,,,,,27.9,50,
2018-01-28T05:39:08.974Z,,,,,27.9,50,
2018-01-28T05:39:18.972Z,,,,,27.9,50,
2018-01-28T05:39:28.972Z,,,,,28,50,33.3
2018-01-28T05:39:38.972Z,,,,,28,50,
2018-01-28T05:39:48.972Z,,,,,28,50,
2018-01-28T05:39:58.972Z,,,,,28,50,
2018-01-28T05:40:08.973Z,,,,,28,50,
2018-01-28T05:40:18.972Z,,,,,28,50,
2018-01-28T05:40:28.972Z,,,,,28,50,
2018-01-28T05:40:38.972Z,,,,,28,50,
2018-01-28T05:40:48.972Z,,,,,28,50,
2018-01-28T05:40:58.974Z,,,,,28,50,
2018-01-28T05:41:08.972Z,,,,,28,50,
2018-01-28T05:41:18.972Z,,,,,28,50,
2018-01-28T05:41:28.972Z,,,,,28,50,33.4
2018-01-28T05:41:38.973Z,,,,,28,50,
2018-01-28T05:41:48.972Z,,,,,28,50,
2018-01-28T05:41:58.972Z,,,,,28,50,
2018-01-28T05:42:08.972Z,,,,,28,50,
2018-01-28T05:42:18.972Z,,,,,28,50,
2018-01-28T05:42:28.989Z,,,,,28,50,33.5
2018-01-28T05:42:38.972Z,,,,,28,50,
2018-01-28T05:42:48.974Z,,,,,28,50,
2018-01-28T05:42:58.973Z,,,,,28,50,
2018-01-28T05:43:08.972Z,,,,,28,50,33.6
2018-01-28T05:43:18.972Z,,,,,28,50,
2018-01-28T05:43:28.972Z,,,,,28,50,
2018-01-28T05:43:38.972Z,,,,,28.1,50,
2018-01-28T05:43:48.972Z,,,,,28,50,
2018-01-28T05:43:58.972Z,,,,,28,50,
2018-01-28T05:44:08.972Z,,,,,28.1,50,33.7
2018-01-28T05:44:18.972Z,,,,,28.1,50,
2018-01-28T05:44:28.984Z,,,,,28.1,50,
2018-01-28T05:44:38.972Z,,,,,28.1,50,
2018-01-28T05:44:48.972Z,,,,,28.1,50,
2018-01-28T05:44:58.972Z,,,,,28.1,50,
2018-01-28T05:45:08.973Z,,,,,28.1,50,
2018-01-28T05:45:18.971Z,,,,,28.1,50,
2018-01-28T05:45:28.972Z,,,,,28.1,50,
2018-01-28T05:45:38.972Z,,,,,28.1,50,33.8
2018-01-28T05:45:48.972Z,,,,,28.1,50,
2018-01-28T05:45:58.972Z,,,,,28.1,50,
2018-01-28T05:46:08.972Z,,,,,28.1,50,
2018-01-28T05:46:18.972Z,,,,,28.1,50,33.7
2018-01-28T05:46:28.972Z,,,,,28,50,33.8
2018-01-28T05:46:38.972Z,0,5,,0,28.1,50,33.8
2018-01-28T05:46:48.972Z,1,59,,0,28.1,50,33.7
2018-01-28T05:46:58.972Z,0,5,,0,28.1,50,
2018-01-28T05:47:08.972Z,1,59,,0,28.1,50,
2018-01-28T05:47:18.972Z,,,,,28.1,50,
2018-01-28T05:47:28.973Z,,,,,28.1,50,
2018-01-28T05:47:38.972Z,0,5,,0,28.1,50,
2018-01-28T05:47:48.972Z,,,,,28.1,50,
2018-01-28T05:47:58.972Z,,,,,28.1,50,
2018-01-28T05:48:08.972Z,,,,,28.1,50,
2018-01-28T05:48:18.972Z,,,,,28.1,50,
2018-01-28T05:48:28.972Z,,,,,28.1,50,
2018-01-28T05:48:38.972Z,,,,,28.1,50,
2018-01-28T05:48:48.974Z,,,,,28.1,50,
2018-01-28T05:48:58.972Z,,,,,28.1,50,
2018-01-28T05:49:08.972Z,,,,,28.1,50,
2018-01-28T05:49:18.972Z,,,,,28.1,50,
2018-01-28T05:49:28.972Z,,,,,28,50,33.6
2018-01-28T05:49:38.972Z,,,,,28.1,50,
2018-01-28T05:49:48.971Z,,,,,28.1,50,
2018-01-28T05:49:58.971Z,,,,,28,50,
2018-01-28T05:50:08.972Z,,,,,28.1,50,
2018-01-28T05:50:18.971Z,,,,,28.1,50,
2018-01-28T05:50:28.972Z,,,,,28.1,50,
2018-01-28T05:50:38.972Z,,,,,28.1,50,
2018-01-28T05:50:48.973Z,,,,,28.1,50,
2018-01-28T05:50:58.972Z,,,,,28.1,50,
2018-01-28T05:51:08.972Z,,,,,28.1,50,
2018-01-28T05:51:18.972Z,,,,,28.1,50,
2018-01-28T05:51:28.972Z,,,,,28.1,50,
2018-01-28T05:51:38.972Z,,,,,28,50,33.5
2018-01-28T05:51:48.972Z,,,,,28.1,50,
2018-01-28T05:51:58.972Z,,,,,28,50,
2018-01-28T05:52:08.972Z,,,,,28,50,
2018-01-28T05:52:18.973Z,,,,,28,50,
2018-01-28T05:52:28.972Z,,,,,28,50,
2018-01-28T05:52:38.972Z,,,,,28,50,
2018-01-28T05:52:48.972Z,,,,,28,50,
2018-01-28T05:52:58.972Z,,,,,28,50,
2018-01-28T05:53:08.972Z,,,,,28,50,33.4
2018-01-28T05:53:18.972Z,,,,,28,50,
2018-01-28T05:53:28.972Z,,,,,28,50,
2018-01-28T05:53:38.972Z,,,,,28,50,
2018-01-28T05:53:48.971Z,,,,,28,50,
2018-01-28T05:53:58.976Z,,,,,28,50,
2018-01-28T05:54:08.973Z,,,,,28,50,
2018-01-28T05:54:18.972Z,,,,,28,50,
2018-01-28T05:54:28.972Z,,,,,28,50,
2018-01-28T05:54:38.972Z,,,,,28,50,
2018-01-28T05:54:48.972Z,,,,,28,50,
2018-01-28T05:54:58.973Z,,,,,28,50,
2018-01-28T05:55:08.972Z,,,,,28,50,
2018-01-28T05:55:18.972Z,,,,,28,50,33.3
2018-01-28T05:55:28.972Z,,,,,28,50,
2018-01-28T05:55:38.972Z,,,,,28,50,
2018-01-28T05:55:48.972Z,,,,,28,50,
2018-01-28T05:55:58.974Z,,,,,28,50,
2018-01-28T05:56:08.972Z,,,,,28,50,
2018-01-28T05:56:18.971Z,,,,,28,50,
2018-01-28T05:56:28.972Z,,,,,28,50,
2018-01-28T05:56:38.972Z,,,,,28,50,
2018-01-28T05:56:48.971Z,,,,,28,50,
2018-01-28T05:56:58.972Z,,,,,28,50,
2018-01-28T05:57:08.972Z,,,,,28,50,33.2
2018-01-28T05:57:18.974Z,,,,,28,50,
2018-01-28T05:57:29.035Z,,,,,28,50,
2018-01-28T05:57:39.019Z,,,,,28,50,
2018-01-28T05:57:48.973Z,,,,,28,50,
2018-01-28T05:57:58.972Z,,,,,28,50,
2018-01-28T05:58:08.972Z,,,,,28,50,
2018-01-28T05:58:18.972Z,,,,,28,50,
2018-01-28T05:58:28.972Z,,,,,28,50,
2018-01-28T05:58:38.972Z,,,,,28,50,
2018-01-28T05:58:48.972Z,,,,,27.9,50,
2018-01-28T05:58:58.972Z,,,,,27.9,50,33.1
2018-01-28T05:59:08.972Z,,,,,28,50,33.2
2018-01-28T05:59:18.972Z,,,,,27.9,50,33.1
2018-01-28T05:59:28.973Z,,,,,27.9,50,
2018-01-28T05:59:38.972Z,,,,,27.9,50,
2018-01-28T05:59:48.972Z,,,,,27.9,50,
2018-01-28T05:59:58.972Z,,,,,27.9,50,
2018-01-28T06:00:08.971Z,,,,,27.9,50,
2018-01-28T06:00:18.971Z,,,,,27.9,50,
2018-01-28T06:00:28.972Z,,,,,27.9,50,
2018-01-28T06:00:38.972Z,,,,,27.9,50,
2018-01-28T06:00:48.972Z,,,,,27.9,50,
2018-01-28T06:00:58.972Z,,,,,27.9,50,
2018-01-28T06:01:08.972Z,,,,,27.9,50,
2018-01-28T06:01:18.972Z,,,,,27.9,50,33.1
2018-01-28T06:01:28.972Z,,,,,27.9,50,33.1
2018-01-28T06:01:38.971Z,,,,,27.9,50,32.9
2018-01-28T06:01:48.971Z,,,,,27.9,50,
2018-01-28T06:01:58.971Z,,,,,27.9,50,
2018-01-28T06:02:08.971Z,,,,,27.9,50,
2018-01-28T06:02:18.971Z,,,,,27.9,50,
2018-01-28T06:02:28.972Z,,,,,27.9,50,
2018-01-28T06:02:38.972Z,,,,,27.9,50,
2018-01-28T06:02:48.971Z,,,,,27.9,50,
2018-01-28T06:02:58.971Z,,,,,27.9,50,
2018-01-28T06:03:08.971Z,,,,,27.9,50,
2018-01-28T06:03:18.971Z,,,,,27.9,50,
2018-01-28T06:03:28.972Z,,,,,27.9,50,
2018-01-28T06:03:38.971Z,,,,,27.8,50,
2018-01-28T06:03:48.972Z,,,,,27.8,50,
2018-01-28T06:03:58.972Z,,,,,27.8,50,
2018-01-28T06:04:08.972Z,,,,,27.9,50,
2018-01-28T06:04:18.974Z,,,,,27.8,50,
2018-01-28T06:04:28.972Z,,,,,27.8,50,32.8
2018-01-28T06:04:38.971Z,,,,,27.8,50,
2018-01-28T06:04:48.971Z,,,,,27.8,50,
2018-01-28T06:04:58.972Z,1,59,,0,27.8,50,
2018-01-28T06:05:08.972Z,0,5,,0,27.8,50,
2018-01-28T06:05:18.971Z,1,59,,0,27.8,50,
2018-01-28T06:05:28.972Z,,,,,27.8,50,
2018-01-28T06:05:38.972Z,,,,,27.8,50,
2018-01-28T06:05:48.972Z,,,,,27.8,50,
2018-01-28T06:05:58.972Z,,,,,27.8,50,
2018-01-28T06:06:08.971Z,,,,,27.8,50,
2018-01-28T06:06:18.971Z,,,,,27.8,50,
2018-01-28T06:06:28.971Z,,,,,27.8,50,
2018-01-28T06:06:38.971Z,,,,,27.8,50,
2018-01-28T06:06:48.972Z,,,,,27.8,50,
2018-01-28T06:06:58.971Z,,,,,27.8,50,
2018-01-28T06:07:08.972Z,,,,,27.8,50,
2018-01-28T06:07:18.972Z,,,,,27.8,50,
2018-01-28T06:07:28.972Z,,,,,27.8,50,32.7
2018-01-28T06:07:38.972Z,,,,,27.8,50,
2018-01-28T06:07:48.971Z,,,,,27.7,50,
2018-01-28T06:07:58.973Z,,,,,27.8,50,
2018-01-28T06:08:08.971Z,,,,,27.8,50,
2018-01-28T06:08:18.972Z,,,,,27.7,50,
2018-01-28T06:08:28.972Z,,,,,27.7,50,
2018-01-28T06:08:38.971Z,,,,,27.7,50,
2018-01-28T06:08:48.971Z,,,,,27.7,50,
2018-01-28T06:08:58.972Z,,,,,27.7,50,
2018-01-28T06:09:08.971Z,,,,,27.7,50,
2018-01-28T06:09:18.971Z,,,,,27.7,50,
2018-01-28T06:09:28.971Z,,,,,27.7,50,
2018-01-28T06:09:38.971Z,,,,,27.7,50,
2018-01-28T06:09:48.973Z,,,,,27.7,50,
2018-01-28T06:09:58.971Z,,,,,27.7,50,
2018-01-28T06:10:08.971Z,,,,,27.7,50,
2018-01-28T06:10:18.971Z,,,,,27.7,50,
2018-01-28T06:10:28.972Z,,,,,27.7,50,
2018-01-28T06:10:38.972Z,,,,,27.7,50,32.6
2018-01-28T06:10:48.972Z,,,,,27.7,50,
2018-01-28T06:10:58.972Z,,,,,27.7,50,
2018-01-28T06:11:08.971Z,,,,,27.7,50,
2018-01-28T06:11:18.971Z,1,,45,0,27.7,50,32.9
2018-01-28T06:11:28.984Z,,,33,,27.7,50,39.1
2018-01-28T06:11:38.972Z,,,29,,27.7,50,36.5
2018-01-28T06:11:48.972Z,,,29,,27.5,50,34.5
2018-01-28T06:11:58.971Z,,,30,,27.7,50,32.5
2018-01-28T06:12:08.972Z,,,29,,27.7,50,31.5
2018-01-28T06:12:18.972Z,,,30,,27.7,50,31.3
2018-01-28T06:12:28.971Z,,,29,,27.5,50,31.7
2018-01-28T06:12:38.971Z,,,30,,27.5,50,32.1
2018-01-28T06:12:48.971Z,,,29,,27.5,50,32.5
2018-01-28T06:12:58.972Z,,,,,27.5,50,32.7
2018-01-28T06:13:08.971Z,,,,,27.5,50,32.9
2018-01-28T06:13:18.971Z,,,,,27.5,50,33.1
2018-01-28T06:13:28.972Z,,,30,,27.5,50,33.2
2018-01-28T06:13:38.972Z,,,29,,27.5,50,33.4
2018-01-28T06:13:48.981Z,,,,,27.5,50,33.6
2018-01-28T06:13:58.972Z,,,30,,27.5,50,33.9
2018-01-28T06:14:08.972Z,,,,,27.5,50,34.1
2018-01-28T06:14:18.971Z,,,29,,27.5,50,34.3
2018-01-28T06:14:28.972Z,,,,,27.5,50,34.5
2018-01-28T06:14:38.971Z,,,30,,27.5,50,34.7
2018-01-28T06:14:48.971Z,,,29,,27.5,50,34.9
2018-01-28T06:14:58.971Z,,,,,27.5,50,35.2
2018-01-28T06:15:08.971Z,,,30,,27.5,50,35.4
2018-01-28T06:15:18.972Z,,,29,,27.5,50,35.5
2018-01-28T06:15:28.971Z,,,,,27.5,50,35.7
2018-01-28T06:15:38.971Z,,,30,,27.5,50,35.9
2018-01-28T06:15:48.971Z,,,,,27.5,50,36
2018-01-28T06:15:58.973Z,,,29,,27.7,50,36.2
2018-01-28T06:16:08.971Z,,,,,27.7,50,36.4
2018-01-28T06:16:18.971Z,,,,,27.7,50,36.5
2018-01-28T06:16:28.972Z,,,30,,27.7,50,36.7
2018-01-28T06:16:38.972Z,,,,,27.7,50,36.9
2018-01-28T06:16:48.972Z,,,29,,27.7,50,37.2
2018-01-28T06:16:58.971Z,,,,,27.7,50,37.3
2018-01-28T06:17:08.971Z,,,,,27.7,50,37.5
2018-01-28T06:17:18.973Z,,,,,27.7,50,37.7
2018-01-28T06:17:28.972Z,,,,,27.7,50,37.9
2018-01-28T06:17:38.971Z,,,,,27.7,50,38
2018-01-28T06:17:48.971Z,,,,,27.7,50,38.2
2018-01-28T06:17:58.971Z,,,,,27.7,50,38.4
2018-01-28T06:18:08.971Z,,,30,,27.7,50,38.5
2018-01-28T06:18:18.971Z,,,29,,27.7,50,38.7
2018-01-28T06:18:28.971Z,,,30,,27.8,50,38.9
2018-01-28T06:18:38.971Z,,,,,27.8,50,39.1
2018-01-28T06:18:48.971Z,,,29,,27.8,50,39.3
2018-01-28T06:18:58.971Z,,,30,,27.8,50,39.5
2018-01-28T06:19:08.972Z,,,29,,27.8,50,39.7
2018-01-28T06:19:18.971Z,,,,,27.8,50,39.8
2018-01-28T06:19:28.971Z,,,30,,27.8,50,40
2018-01-28T06:19:38.972Z,,,29,,27.8,50,40.2
2018-01-28T06:19:48.971Z,,,,,27.8,50,40.3
2018-01-28T06:19:58.972Z,,,,,27.8,50,40.5
2018-01-28T06:20:08.971Z,,,30,,27.9,50,40.6
2018-01-28T06:20:18.971Z,,,,,27.9,50,40.8
2018-01-28T06:20:28.971Z,,,29,,27.9,50,41
2018-01-28T06:20:38.971Z,,,,,27.9,50,41.1
2018-01-28T06:20:48.971Z,,,,,27.9,50,41.3
2018-01-28T06:20:58.971Z,,,,,27.9,50,41.4
2018-01-28T06:21:08.972Z,1,,0,0,27.9,50,40.5
2018-01-28T06:21:18.973Z,,,,,28,50,38.1
2018-01-28T06:21:28.972Z,,,,,27.9,50,36.8
2018-01-28T06:21:38.972Z,,,,,28,50,36.5
2018-01-28T06:21:48.971Z,,,,,28,50,
2018-01-28T06:21:58.971Z,,,,,28,50,36.4
2018-01-28T06:22:08.971Z,,,,,28,50,
2018-01-28T06:22:18.971Z,,,,,28,50,
2018-01-28T06:22:28.971Z,,,,,28,50,
2018-01-28T06:22:38.971Z,,,,,28.1,50,36.3
2018-01-28T06:22:48.971Z,,,,,28.1,50,36.2
2018-01-28T06:22:58.971Z,,,,,28.1,50,36.1
2018-01-28T06:23:08.971Z,,,,,28.1,50,36
2018-01-28T06:23:18.971Z,,,,,28.1,50,
2018-01-28T06:23:28.972Z,,,,,28.1,50,
2018-01-28T06:23:38.971Z,,,,,28.1,50,
2018-01-28T06:23:48.971Z,,,,,28.1,50,
2018-01-28T06:23:58.971Z,,,,,28.3,50,35.9
2018-01-28T06:24:08.971Z,,,,,28.3,50,
2018-01-28T06:24:18.971Z,,,,,28.3,50,
2018-01-28T06:24:28.971Z,,,,,28.3,50,35.8
2018-01-28T06:24:38.971Z,,,,,28.3,50,
2018-01-28T06:24:48.973Z,,,,,28.3,50,
2018-01-28T06:24:58.971Z,,,,,28.3,50,
2018-01-28T06:25:08.971Z,,,,,28.3,50,
2018-01-28T06:25:18.971Z,0,5,,0,28.3,50,
2018-01-28T06:25:28.971Z,1,59,,0,28.4,50,
2018-01-28T06:25:38.971Z,,,,,28.4,50,
2018-01-28T06:25:48.971Z,,,,,28.4,50,
2018-01-28T06:25:58.971Z,,,,,28.4,50,
2018-01-28T06:26:08.971Z,,,,,28.4,50,
2018-01-28T06:26:18.971Z,,,,,28.4,50,
2018-01-28T06:26:28.971Z,,,,,28.4,50,
2018-01-28T06:26:38.972Z,,,,,28.4,50,
2018-01-28T06:26:48.971Z,,,,,28.4,50,
2018-01-28T06:26:58.971Z,,,,,28.4,50,
2018-01-28T06:27:08.971Z,,,,,28.4,50,35.9
