Time,ActPow,PrimTSet,HwTSet,PrimT,HwTOutlet,HwActive,ChActive
2017-11-26T06:56:01.138Z,,,52,,31,,
2017-11-26T06:56:11.137Z,,,52,37.5,31,,
2017-11-26T06:56:21.138Z,,,52,,31,,
2017-11-26T06:56:31.137Z,,,52,,31,,
2017-11-26T06:56:41.137Z,,,52,,31,,
2017-11-26T06:56:51.137Z,,,52,,31,,
2017-11-26T06:57:01.137Z,,,52,,31,,
2017-11-26T06:57:11.137Z,,,52,,31,,
2017-11-26T06:57:21.137Z,,,52,,31,,
2017-11-26T06:57:31.137Z,,,52,,31,,
2017-11-26T06:57:41.139Z,,,52,,31,,
2017-11-26T06:57:51.137Z,,,52,,31,,
2017-11-26T06:58:01.137Z,,,52,,31,,
2017-11-26T06:58:11.137Z,,,52,,31,,
2017-11-26T06:58:21.137Z,,,52,,31,,
2017-11-26T06:58:31.137Z,,,52,37.6,31,,
2017-11-26T06:58:41.137Z,,,52,,31,,
2017-11-26T06:58:51.137Z,,,52,,31,,
2017-11-26T06:59:01.137Z,,,52,,31,,
2017-11-26T06:59:11.137Z,,,52,,31,,
2017-11-26T06:59:21.137Z,,,52,37.7,31,,
2017-11-26T06:59:31.137Z,,,52,,31,,
2017-11-26T06:59:41.137Z,,,52,,31,,
2017-11-26T06:59:51.137Z,,,52,,31,,
2017-11-26T07:00:01.137Z,,,52,37.8,31,,
2017-11-26T07:00:11.137Z,,,52,,31,,
2017-11-26T07:00:21.137Z,,,52,,31,,
2017-11-26T07:00:31.137Z,,,52,,31,,
2017-11-26T07:00:41.137Z,,,52,,31,,
2017-11-26T07:00:51.137Z,,,52,37.9,31,,
2017-11-26T07:01:01.137Z,,,52,,31,,
2017-11-26T07:01:11.137Z,,,52,,31,,
2017-11-26T07:01:21.138Z,,,52,,31,,
2017-11-26T07:01:31.137Z,,,52,,31,,
2017-11-26T07:01:41.137Z,,,52,,31,,
2017-11-26T07:01:51.137Z,,,52,,31,,
2017-11-26T07:02:01.137Z,,,52,,31,,
2017-11-26T07:02:11.137Z,,,52,,30.9,,
2017-11-26T07:02:21.139Z,,,52,,30.9,,
2017-11-26T07:02:31.137Z,,,52,,30.9,,
2017-11-26T07:02:41.137Z,,,52,,30.9,,
2017-11-26T07:02:51.138Z,,,52,,30.9,,
2017-11-26T07:03:01.137Z,,,52,,30.9,,
2017-11-26T07:03:11.137Z,,,52,,30.9,,
2017-11-26T07:03:21.137Z,,,52,,30.9,,
2017-11-26T07:03:41.137Z,,,52,,30.9,,
2017-11-26T07:03:51.137Z,,,52,,30.9,,
2017-11-26T07:04:11.137Z,,,52,37.8,30.9,,
2017-11-26T07:04:21.137Z,,,52,,30.9,,
2017-11-26T07:04:31.137Z,,,52,,30.9,,
2017-11-26T07:04:41.137Z,,,52,,30.9,,
2017-11-26T07:04:51.137Z,,,52,,30.9,,
2017-11-26T07:05:11.137Z,,,52,,30.9,,
2017-11-26T07:05:21.137Z,,,52,,30.9,,
2017-11-26T07:05:41.137Z,,,52,,30.9,,
2017-11-26T07:05:51.137Z,,,,37.8,,,
2017-11-26T07:06:01.137Z,39,,52,41.3,30.9,0,2
2017-11-26T07:06:11.138Z,29,,52,43.9,30.9,,
2017-11-26T07:06:21.137Z,,,52,41.2,30.8,,
2017-11-26T07:06:31.137Z,,,52,40.1,30.8,,
2017-11-26T07:06:41.137Z,,,52,38.4,30.8,,
2017-11-26T07:06:51.137Z,,,52,38.1,30.8,,
2017-11-26T07:07:01.137Z,,,52,,30.8,,
2017-11-26T07:07:11.137Z,,,,38.8,,,
2017-11-26T07:07:21.137Z,,,52,39.3,30.8,,
2017-11-26T07:07:31.137Z,,,52,39.5,30.8,,
2017-11-26T07:07:41.137Z,,,52,,30.8,,
2017-11-26T07:07:51.136Z,29,,,39.7,,,
2017-11-26T07:08:01.137Z,,,52,39.9,30.8,,
2017-11-26T07:08:11.137Z,29,,,40,,,
2017-11-26T07:08:21.137Z,,,52,40.2,30.8,,
2017-11-26T07:08:31.137Z,30,,52,40.4,30.8,,
2017-11-26T07:08:41.137Z,,,52,,30.8,,
2017-11-26T07:08:51.137Z,29,,,40.8,,,
2017-11-26T07:09:01.137Z,,,52,40.9,30.8,,
2017-11-26T07:09:11.137Z,,,,41.1,,,
2017-11-26T07:09:21.137Z,,,52,41.2,30.8,,
2017-11-26T07:09:31.137Z,30,,52,41.3,30.8,,
2017-11-26T07:09:41.137Z,,,52,,30.8,,
2017-11-26T07:09:51.137Z,30,,,41.6,,,
2017-11-26T07:10:01.136Z,29,,52,41.8,30.8,,
2017-11-26T07:10:21.141Z,30,,52,42,30.8,,
2017-11-26T07:10:31.138Z,29,,52,42.2,30.8,,
2017-11-26T07:10:41.200Z,,,52,,30.8,,
2017-11-26T07:10:51.137Z,0,,,40.6,,0,2
2017-11-26T07:11:01.137Z,,,52,38.5,30.8,,
2017-11-26T07:11:11.137Z,,,52,37.7,30.8,,
2017-11-26T07:11:21.137Z,,,52,37.5,30.9,,
2017-11-26T07:11:31.140Z,,,52,37.4,30.9,,
2017-11-26T07:11:41.137Z,,,52,,30.9,,
2017-11-26T07:12:01.137Z,,,52,,30.9,,
2017-11-26T07:12:21.137Z,,,52,37.3,30.9,,
2017-11-26T07:12:31.137Z,,,,36.9,,,
2017-11-26T07:12:41.137Z,,,52,,30.9,,
2017-11-26T07:12:51.137Z,,,52,,30.9,,
2017-11-26T07:13:01.136Z,,,,36.8,,,
2017-11-26T07:13:11.137Z,,,52,,30.9,,
2017-11-26T07:13:21.137Z,,,52,,30.9,,
2017-11-26T07:13:31.137Z,,,,36.7,,,
2017-11-26T07:13:41.137Z,,,52,,30.9,,
2017-11-26T07:13:51.137Z,,,,36.6,,,
2017-11-26T07:14:01.137Z,,,52,,30.9,,
2017-11-26T07:14:21.137Z,,,52,,30.9,,
2017-11-26T07:14:31.137Z,,,52,,30.9,,
2017-11-26T07:14:41.136Z,,,52,,30.9,,
2017-11-26T07:15:01.137Z,,,52,,30.9,,
2017-11-26T07:15:11.137Z,,,52,,30.9,,
2017-11-26T07:15:31.137Z,,,52,,30.9,,
2017-11-26T07:15:41.137Z,,,52,,30.9,,
2017-11-26T07:16:01.136Z,,,52,,30.9,,
2017-11-26T07:16:11.137Z,,,52,,30.9,,
2017-11-26T07:16:21.137Z,,,52,,30.9,,
2017-11-26T07:16:31.137Z,,,52,,30.9,,
2017-11-26T07:16:41.137Z,,,52,,30.9,,
2017-11-26T07:17:01.137Z,,,52,36.7,30.9,,
2017-11-26T07:17:11.136Z,,,52,,30.9,,
2017-11-26T07:17:31.137Z,,,52,,30.9,,
2017-11-26T07:17:41.137Z,,,52,,30.9,,
2017-11-26T07:17:51.137Z,,,,36.8,,,
2017-11-26T07:18:01.137Z,,,52,,30.9,,
2017-11-26T07:18:11.138Z,,,52,,30.9,,
2017-11-26T07:18:21.137Z,,,52,,30.9,,
2017-11-26T07:18:31.137Z,,,52,36.9,30.9,,
2017-11-26T07:18:41.136Z,,,52,,30.8,,
2017-11-26T07:19:01.136Z,,,52,,30.8,,
2017-11-26T07:19:11.137Z,,,52,,30.8,,
2017-11-26T07:19:31.136Z,,,52,,30.8,,
2017-11-26T07:19:41.136Z,,,52,,30.8,,
2017-11-26T07:20:01.137Z,,,52,36.9,30.8,,
2017-11-26T07:20:11.137Z,,,52,,30.8,,
2017-11-26T07:20:21.137Z,,,52,37.1,30.8,,
2017-11-26T07:20:31.136Z,,,52,36.9,30.8,,
2017-11-26T07:20:41.136Z,,,52,36.9,30.8,,
2017-11-26T07:20:51.136Z,,,52,36.9,30.8,,
2017-11-26T07:21:01.136Z,,,52,36.9,30.8,,
2017-11-26T07:21:11.136Z,,,52,37.1,30.8,,
2017-11-26T07:21:21.137Z,,,52,36.9,30.8,,
2017-11-26T07:21:31.137Z,,,52,,30.8,,
2017-11-26T07:21:51.136Z,,,52,,30.8,,
2017-11-26T07:22:01.136Z,,,52,,30.7,,
2017-11-26T07:22:21.136Z,,,52,,30.7,,
2017-11-26T07:22:31.136Z,,,52,,30.8,,
2017-11-26T07:22:41.137Z,,,52,,30.7,,
2017-11-26T07:23:01.136Z,,,52,,30.7,,
2017-11-26T07:23:11.136Z,,,52,,30.7,,
2017-11-26T07:23:31.137Z,,,52,,30.7,,
2017-11-26T07:23:41.136Z,,,52,,30.7,,
2017-11-26T07:24:01.136Z,,,52,,30.7,,
2017-11-26T07:24:11.136Z,,,52,36.8,30.7,,
2017-11-26T07:24:21.137Z,,,52,,30.7,,
2017-11-26T07:24:31.136Z,,,52,,30.7,,
2017-11-26T07:24:41.137Z,,,52,,30.7,,
2017-11-26T07:24:51.136Z,,,52,,30.6,,
2017-11-26T07:25:01.136Z,,,52,,30.7,,
2017-11-26T07:25:11.136Z,,,52,,30.7,,
2017-11-26T07:25:21.136Z,,,52,,30.6,,
2017-11-26T07:25:31.136Z,,,52,,30.6,,
2017-11-26T07:25:41.137Z,,,52,,30.6,,
2017-11-26T07:25:51.137Z,,,52,,30.6,,
2017-11-26T07:26:01.136Z,,,52,,30.6,,
2017-11-26T07:26:11.139Z,,,52,36.7,30.6,,
2017-11-26T07:26:21.137Z,,,52,,30.6,,
2017-11-26T07:26:31.136Z,,,52,,30.6,,
2017-11-26T07:26:41.137Z,,,52,,30.6,,
2017-11-26T07:26:51.162Z,,,52,,30.6,,
2017-11-26T07:27:01.136Z,,,52,,30.6,,
2017-11-26T07:27:11.136Z,,,52,,30.6,,
2017-11-26T07:27:21.136Z,,,52,,30.6,,
2017-11-26T07:27:31.137Z,,,52,,30.6,,
2017-11-26T07:27:41.136Z,,,52,36.6,30.6,,
2017-11-26T07:27:51.137Z,42,,52,39.2,30.4,0,2
2017-11-26T07:28:01.137Z,32,,52,43,30.4,,
2017-11-26T07:28:11.137Z,29,,52,39.9,30.4,,
2017-11-26T07:28:21.136Z,29,,52,38.9,30.4,,
2017-11-26T07:28:31.137Z,29,,52,36.9,30.4,,
2017-11-26T07:28:41.136Z,,,52,36.6,30.4,,
2017-11-26T07:28:51.136Z,,,52,36.3,30.4,,
2017-11-26T07:29:01.136Z,,,52,36.5,30.4,,
2017-11-26T07:29:11.136Z,,,52,37.1,30.4,,
2017-11-26T07:29:21.136Z,,,52,37.5,30.4,,
2017-11-26T07:29:31.136Z,,,52,37.7,30.4,,
2017-11-26T07:29:41.136Z,,,52,37.8,30.4,,
2017-11-26T07:29:51.137Z,,,52,38,30.4,,
2017-11-26T07:30:01.136Z,,,52,38.1,30.4,,
2017-11-26T07:30:11.136Z,,,52,38.2,30.4,,
2017-11-26T07:30:21.136Z,,,52,38.5,30.4,,
2017-11-26T07:30:31.136Z,,,52,38.7,30.4,,
2017-11-26T07:30:41.136Z,30,,52,39.1,30.4,,
2017-11-26T07:30:51.136Z,29,,52,,30.4,,
2017-11-26T07:31:01.136Z,30,,52,39.3,30.4,,
2017-11-26T07:31:11.136Z,29,,52,39.5,30.4,,
2017-11-26T07:31:21.139Z,,,52,39.7,30.4,,
2017-11-26T07:31:31.136Z,30,,52,39.8,30.4,,
2017-11-26T07:31:41.136Z,29,,52,40,30.4,,
2017-11-26T07:31:51.136Z,,,52,40.1,30.4,,
2017-11-26T07:32:01.136Z,,,52,40.3,30.4,,
2017-11-26T07:32:11.136Z,30,,52,40.4,30.4,,
2017-11-26T07:32:21.136Z,29,,52,40.5,30.4,,
2017-11-26T07:32:31.136Z,,,52,40.7,30.4,,
2017-11-26T07:32:41.136Z,,,52,40.8,30.4,,
2017-11-26T07:32:51.136Z,30,,52,41,30.4,,
2017-11-26T07:33:01.137Z,29,,52,41.1,30.4,,
2017-11-26T07:33:11.136Z,,,52,41.2,30.4,,
2017-11-26T07:33:21.136Z,,,52,41.4,30.4,,
2017-11-26T07:33:31.136Z,,,52,41.5,30.4,,
2017-11-26T07:33:41.137Z,,,52,41.7,30.4,,
2017-11-26T07:33:51.136Z,,,52,41.8,30.4,,
2017-11-26T07:34:01.136Z,,,52,42,30.4,,
2017-11-26T07:34:11.137Z,30,,52,42.1,30.4,,
2017-11-26T07:34:21.137Z,29,,52,42.2,30.4,,
2017-11-26T07:34:31.136Z,,,52,42.4,30.4,,
2017-11-26T07:34:41.136Z,30,,52,42.6,30.4,,
2017-11-26T07:34:51.136Z,29,,52,42.8,30.4,,
2017-11-26T07:35:01.136Z,30,,52,43,30.4,,
2017-11-26T07:35:11.136Z,29,,52,43.1,30.6,,
2017-11-26T07:35:21.137Z,,,52,43.2,30.6,,
2017-11-26T07:35:31.136Z,,,52,43.3,30.6,,
2017-11-26T07:35:41.136Z,,,52,43.5,30.6,,
2017-11-26T07:35:51.136Z,,,52,43.6,30.6,,
2017-11-26T07:36:01.136Z,30,,52,43.7,30.6,,
2017-11-26T07:36:11.136Z,29,,52,44,30.6,,
2017-11-26T07:36:21.137Z,30,,52,,30.6,,
2017-11-26T07:36:31.137Z,29,,52,44.2,30.6,,
2017-11-26T07:36:41.136Z,,,52,44.3,30.6,,
2017-11-26T07:36:51.136Z,30,,52,44.4,30.6,,
2017-11-26T07:37:01.136Z,,,52,44.6,30.6,,
2017-11-26T07:37:11.136Z,29,,52,44.7,30.7,,
2017-11-26T07:37:21.136Z,30,,52,44.8,30.7,,
2017-11-26T07:37:31.136Z,29,,52,45,30.7,,
2017-11-26T07:37:41.136Z,,,52,,30.7,,
2017-11-26T07:37:51.136Z,,,52,45.2,30.7,,
2017-11-26T07:38:01.136Z,0,,52,45.3,30.7,0,2
2017-11-26T07:38:11.136Z,,,52,42.9,30.7,,
2017-11-26T07:38:21.137Z,,,52,41.8,30.8,,
2017-11-26T07:38:31.136Z,,,52,40.7,30.8,,
2017-11-26T07:38:41.136Z,,,52,40.5,30.8,,
2017-11-26T07:38:51.136Z,,,52,40.4,30.8,,
2017-11-26T07:39:01.136Z,,,52,,30.8,,
2017-11-26T07:39:11.136Z,,,52,,30.8,,
2017-11-26T07:39:21.136Z,,,52,,30.8,,
2017-11-26T07:39:31.137Z,,,52,40.3,30.8,,
2017-11-26T07:39:41.136Z,,,52,40.2,30.8,,
2017-11-26T07:39:51.136Z,,,52,39.9,30.8,,
2017-11-26T07:40:01.138Z,,,52,,30.8,,
2017-11-26T07:40:11.136Z,,,52,39.8,30.9,,
2017-11-26T07:40:21.136Z,,,52,,30.9,,
2017-11-26T07:40:31.136Z,,,52,,30.9,,
2017-11-26T07:40:41.136Z,,,52,,30.9,,
2017-11-26T07:40:51.136Z,,,52,39.7,30.9,,
2017-11-26T07:41:01.137Z,,,52,39.6,30.9,,
2017-11-26T07:41:11.136Z,,,52,,30.9,,
2017-11-26T07:41:21.137Z,,,52,,30.9,,
2017-11-26T07:41:31.136Z,,,52,39.5,30.9,,
2017-11-26T07:41:41.136Z,,,52,,30.9,,
2017-11-26T07:41:51.136Z,,,52,,30.9,,
2017-11-26T07:42:01.141Z,,,52,,31,,
2017-11-26T07:42:11.136Z,,,52,,31,,
2017-11-26T07:42:21.136Z,,,52,,31,,
2017-11-26T07:42:31.136Z,,,52,,31,,
2017-11-26T07:42:41.136Z,,,52,39.4,31,,
2017-11-26T07:42:51.136Z,,,52,39.5,31,,
2017-11-26T07:43:01.136Z,,,52,39.4,31,,
2017-11-26T07:43:11.136Z,,,52,,31,,
2017-11-26T07:43:21.138Z,,,52,39.5,31,,
2017-11-26T07:43:31.136Z,,,52,,31,,
2017-11-26T07:43:41.136Z,,,52,,31,,
2017-11-26T07:43:51.138Z,,,52,,31,,
2017-11-26T07:44:01.136Z,,,52,,31,,
2017-11-26T07:44:11.268Z,,,52,39.6,31,,
2017-11-26T07:44:21.136Z,,,52,,31,,
2017-11-26T07:44:31.136Z,,,52,,31,,
2017-11-26T07:44:41.136Z,,,52,,31,,
2017-11-26T07:44:51.136Z,,,52,39.7,31,,
2017-11-26T07:45:01.136Z,,,52,,31,,
2017-11-26T07:45:11.137Z,,,52,,31,,
2017-11-26T07:45:21.137Z,,,52,39.8,31,,
2017-11-26T07:45:31.138Z,,,52,,31,,
2017-11-26T07:45:41.136Z,,,52,,31,,
2017-11-26T07:45:51.136Z,,,52,,31,,
2017-11-26T07:46:01.136Z,,,52,,31,,
2017-11-26T07:46:11.136Z,,,52,,31,,
2017-11-26T07:46:21.136Z,,,52,,31.2,,
2017-11-26T07:46:31.136Z,,,52,39.9,31,,
2017-11-26T07:46:41.136Z,,,52,,31,,
2017-11-26T07:46:51.136Z,,,52,,31,,
2017-11-26T07:47:01.136Z,,,52,,31,,
2017-11-26T07:47:11.140Z,,,52,,31,,
2017-11-26T07:47:21.136Z,,,52,,31,,
2017-11-26T07:47:31.136Z,,,52,,31.2,,
2017-11-26T07:47:41.140Z,,,52,,31,,
2017-11-26T07:47:51.136Z,,,52,,31,,
2017-11-26T07:48:01.141Z,,,52,,31,,
2017-11-26T07:48:11.136Z,,,52,,31,,
2017-11-26T07:48:21.136Z,,,52,,31,,
2017-11-26T07:48:31.136Z,,,52,,31,,
2017-11-26T07:48:41.136Z,,,52,39.8,31,,
2017-11-26T07:48:51.136Z,,,52,,31.2,,
2017-11-26T07:49:01.136Z,,,52,,31,,
2017-11-26T07:49:11.141Z,,,52,,31,,
2017-11-26T07:49:21.136Z,,,52,,31,,
2017-11-26T07:49:31.135Z,,,52,,31,,
2017-11-26T07:49:41.135Z,,,52,,31,,
2017-11-26T07:49:51.137Z,,,52,,31,,
2017-11-26T07:50:01.136Z,,,52,,31,,
2017-11-26T07:50:11.136Z,,,52,39.7,31,,
2017-11-26T07:50:21.136Z,,,52,,31,,
2017-11-26T07:50:31.136Z,,,52,,31,,
2017-11-26T07:50:41.136Z,,,52,,31,,
2017-11-26T07:50:51.136Z,,,52,,31,,
2017-11-26T07:51:01.136Z,,,52,,31,,
2017-11-26T07:51:11.136Z,,,52,,31,,
2017-11-26T07:51:21.136Z,0,58,52,39.6,31,0,2
2017-11-26T07:51:31.136Z,,,52,,31,,
2017-11-26T07:51:41.141Z,,,52,,31,,
2017-11-26T07:51:51.136Z,,,52,,31,,
2017-11-26T07:52:01.136Z,,,52,,31,,
2017-11-26T07:52:11.136Z,,,52,,31,,
2017-11-26T07:52:21.136Z,,,52,,31,,
2017-11-26T07:52:31.136Z,,,52,39.5,31,,
2017-11-26T07:52:41.136Z,,,52,,31,,
2017-11-26T07:52:51.136Z,,,52,,31,,
2017-11-26T07:53:01.136Z,,,52,,31,,
2017-11-26T07:53:11.136Z,,,52,,31,,
2017-11-26T07:53:21.137Z,,,52,,31,,
2017-11-26T07:53:31.136Z,,,52,,31,,
2017-11-26T07:53:41.136Z,,,52,39.4,31,,
2017-11-26T07:53:51.136Z,,,52,,31,,
2017-11-26T07:54:01.136Z,,,52,,30.9,,
2017-11-26T07:54:11.136Z,,,52,,31,,
2017-11-26T07:54:21.136Z,,,52,,31,,
2017-11-26T07:54:31.136Z,,,52,,30.9,,
2017-11-26T07:54:41.136Z,,,52,39.3,30.9,,
2017-11-26T07:54:51.136Z,,,52,,30.9,,
2017-11-26T07:55:01.136Z,,,52,,30.9,,
2017-11-26T07:55:11.135Z,,,52,,30.9,,
2017-11-26T07:55:21.136Z,,,52,,30.9,,
2017-11-26T07:55:31.135Z,,,52,,30.9,,
2017-11-26T07:55:41.136Z,,,52,,30.9,,
2017-11-26T07:55:51.136Z,,,52,,30.9,,
2017-11-26T07:56:01.140Z,,,52,39.2,30.9,,
2017-11-26T07:56:11.136Z,,,52,,30.9,,
2017-11-26T07:56:21.136Z,,,52,,30.9,,
2017-11-26T07:56:31.135Z,,,52,,30.9,,
2017-11-26T07:56:41.135Z,,,52,,30.9,,
2017-11-26T07:56:51.136Z,,,52,,30.9,,
2017-11-26T07:57:01.142Z,,,52,39.1,30.9,,
2017-11-26T07:57:11.136Z,39,,52,43.1,30.9,0,2
2017-11-26T07:57:21.136Z,29,,52,44.7,30.8,,
2017-11-26T07:57:31.136Z,29,,52,41.8,30.9,,
2017-11-26T07:57:41.136Z,30,,52,39.8,30.9,,
2017-11-26T07:57:51.135Z,30,,52,37.9,30.9,,
2017-11-26T07:58:01.141Z,,,52,37.7,30.9,,
2017-11-26T07:58:11.166Z,29,,52,37.4,30.8,,
2017-11-26T07:58:21.136Z,29,,52,38,30.8,,
2017-11-26T07:58:31.145Z,30,,52,38.2,30.8,,
2017-11-26T07:58:41.136Z,29,,52,38.5,30.8,,
2017-11-26T07:58:51.137Z,0,,52,38.8,30.8,0,2
2017-11-26T07:59:01.135Z,,,52,35.9,30.8,,
2017-11-26T07:59:11.136Z,,,52,34.9,30.8,,
2017-11-26T07:59:21.136Z,,,52,33.9,30.8,,
2017-11-26T07:59:31.136Z,,,52,,30.8,,
2017-11-26T07:59:41.136Z,,,52,33.8,30.8,,
2017-11-26T07:59:51.135Z,,,52,,30.8,,
2017-11-26T08:00:01.136Z,,,52,33.9,30.8,,
2017-11-26T08:00:11.136Z,,,52,,30.8,,
2017-11-26T08:00:21.136Z,,,52,,30.8,,
2017-11-26T08:00:31.136Z,,,52,33.8,30.8,,
2017-11-26T08:00:41.136Z,,,52,33.7,30.8,,
2017-11-26T08:00:51.136Z,,,52,,30.8,,
2017-11-26T08:01:01.136Z,,,52,33.6,30.8,,
2017-11-26T08:01:11.135Z,,,52,,30.8,,
2017-11-26T08:01:21.138Z,,,52,,30.8,,
2017-11-26T08:01:31.136Z,,,52,,30.8,,
2017-11-26T08:01:41.136Z,,,52,33.5,30.8,,
2017-11-26T08:01:51.135Z,,,52,,30.8,,
2017-11-26T08:02:01.136Z,,,52,,30.8,,
2017-11-26T08:02:11.136Z,,,52,,30.8,,
2017-11-26T08:02:21.136Z,,,52,,30.8,,
2017-11-26T08:02:31.136Z,,,52,,30.7,,
2017-11-26T08:02:41.136Z,,,52,,30.7,,
2017-11-26T08:02:51.137Z,,,52,,30.7,,
2017-11-26T08:03:01.136Z,,,52,,30.7,,
2017-11-26T08:03:11.136Z,,,52,33.4,30.7,,
2017-11-26T08:03:21.140Z,,,52,33.5,30.7,,
2017-11-26T08:03:31.136Z,,,52,,30.7,,
2017-11-26T08:03:41.138Z,,,52,,30.7,,
2017-11-26T08:03:51.136Z,,,52,,30.7,,
2017-11-26T08:04:01.136Z,,,52,,30.7,,
2017-11-26T08:04:11.135Z,,,52,,30.7,,
2017-11-26T08:04:21.138Z,,,52,,30.7,,
2017-11-26T08:04:31.136Z,,,52,,30.7,,
2017-11-26T08:04:41.140Z,,,52,,30.7,,
2017-11-26T08:04:51.135Z,,,52,,30.6,,
2017-11-26T08:05:01.136Z,,,52,,30.6,,
2017-11-26T08:05:11.136Z,,,52,,30.6,,
2017-11-26T08:05:21.139Z,,,52,,30.6,,
2017-11-26T08:05:31.141Z,,,52,,30.6,,
2017-11-26T08:05:41.136Z,,,52,,30.6,,
2017-11-26T08:05:51.139Z,,,52,,30.6,,
2017-11-26T08:06:01.136Z,,,52,,30.6,,
2017-11-26T08:06:11.136Z,,,52,33.6,30.6,,
2017-11-26T08:06:21.135Z,,,52,,30.6,,
2017-11-26T08:06:31.136Z,,,52,,30.6,,
2017-11-26T08:06:41.142Z,,,52,,30.6,,
2017-11-26T08:06:51.136Z,,,52,,30.6,,
2017-11-26T08:07:01.136Z,,,52,33.7,30.6,,
2017-11-26T08:07:11.137Z,,,52,,30.4,,
2017-11-26T08:07:21.135Z,,,52,,30.4,,
2017-11-26T08:07:31.137Z,,,52,,30.4,,
2017-11-26T08:07:41.136Z,,,52,33.8,30.4,,
2017-11-26T08:07:51.135Z,,,52,,30.4,,
2017-11-26T08:08:01.136Z,,,52,,30.4,,
2017-11-26T08:08:11.135Z,,,52,33.9,30.4,,
2017-11-26T08:08:21.136Z,,,52,,30.4,,
2017-11-26T08:08:31.141Z,45,,52,34,30.4,0,2
2017-11-26T08:08:41.147Z,33,,52,40.3,30.3,,
2017-11-26T08:08:51.135Z,29,,52,39.8,30.3,,
2017-11-26T08:09:01.136Z,30,,52,38.8,30.3,,
2017-11-26T08:09:11.136Z,29,,52,37.7,30.3,,
2017-11-26T08:09:21.135Z,30,,52,36.9,30.3,,
2017-11-26T08:09:31.136Z,,,52,36.7,30.3,,
2017-11-26T08:09:41.136Z,29,,52,37.1,30.3,,
2017-11-26T08:09:51.136Z,,,52,37.2,30.3,,
2017-11-26T08:10:01.137Z,,,52,37.5,30.3,,
2017-11-26T08:10:11.135Z,,,52,37.8,30.3,,
2017-11-26T08:10:21.136Z,30,,52,38,30.3,,
2017-11-26T08:10:31.135Z,,,52,,30.3,,
2017-11-26T08:10:41.137Z,29,,52,38.1,30.3,,
2017-11-26T08:10:51.136Z,30,,52,38.3,30.3,,
2017-11-26T08:11:01.136Z,29,,52,38.4,30.3,,
2017-11-26T08:11:11.136Z,,,52,38.6,30.3,,
2017-11-26T08:11:21.137Z,,,52,38.8,30.3,,
2017-11-26T08:11:31.136Z,30,,52,39.1,30.3,,
2017-11-26T08:11:41.136Z,29,,52,39.2,30.3,,
2017-11-26T08:11:51.136Z,,,52,39.3,30.2,,
2017-11-26T08:12:01.135Z,,,52,39.4,30.2,,
2017-11-26T08:12:11.135Z,30,,52,39.6,30.2,,
2017-11-26T08:12:21.136Z,29,,52,39.7,30.2,,
2017-11-26T08:12:31.137Z,,,52,39.8,30.3,,
2017-11-26T08:12:41.135Z,,,52,40,30.3,,
2017-11-26T08:12:51.135Z,,,52,40.1,30.2,,
2017-11-26T08:13:01.136Z,,,52,40.3,30.3,,
2017-11-26T08:13:11.136Z,,,52,40.4,30.3,,
2017-11-26T08:13:21.136Z,30,,52,40.6,30.3,,
2017-11-26T08:13:31.188Z,29,,52,40.7,30.3,,
2017-11-26T08:13:41.136Z,,,52,41,30.3,,
2017-11-26T08:13:51.135Z,,,52,,30.3,,
2017-11-26T08:14:01.135Z,,,52,41.2,30.3,,
2017-11-26T08:14:11.136Z,,,52,41.4,30.3,,
2017-11-26T08:14:21.136Z,,,52,41.5,30.3,,
2017-11-26T08:14:31.136Z,,,52,41.7,30.3,,
2017-11-26T08:14:41.138Z,,,52,41.8,30.3,,
2017-11-26T08:14:51.136Z,30,,52,42,30.3,,
2017-11-26T08:15:01.135Z,29,,52,42.1,30.3,,
2017-11-26T08:15:11.177Z,,,52,42.3,30.3,,
2017-11-26T08:15:21.136Z,,,52,42.4,30.3,,
2017-11-26T08:15:31.136Z,30,,52,42.6,30.3,,
2017-11-26T08:15:41.136Z,29,,52,42.8,30.3,,
2017-11-26T08:15:51.135Z,,,52,43,30.3,,
2017-11-26T08:16:01.136Z,,,52,43.1,30.3,,
2017-11-26T08:16:11.136Z,,,52,43.2,30.3,,
2017-11-26T08:16:21.136Z,30,,52,43.3,30.3,,
2017-11-26T08:16:31.135Z,,,52,43.5,30.3,,
2017-11-26T08:16:41.135Z,29,,52,43.6,30.3,,
2017-11-26T08:16:51.136Z,,,52,43.7,30.4,,
2017-11-26T08:17:01.136Z,,,52,44,30.4,,
2017-11-26T08:17:11.136Z,,,52,,30.4,,
2017-11-26T08:17:21.136Z,,,52,44.1,30.4,,
2017-11-26T08:17:31.136Z,30,,52,44.3,30.4,,
2017-11-26T08:17:41.136Z,0,,52,41.8,30.4,0,2
2017-11-26T08:17:51.136Z,,,52,40.8,30.4,,
2017-11-26T08:18:01.135Z,,,52,39.7,30.4,,
2017-11-26T08:18:11.136Z,,,52,39.6,30.4,,
2017-11-26T08:18:21.136Z,,,52,39.4,30.4,,
2017-11-26T08:18:31.135Z,,,52,,30.4,,
2017-11-26T08:18:41.135Z,,,52,,30.6,,
2017-11-26T08:18:51.135Z,,,52,,30.6,,
2017-11-26T08:19:01.135Z,,,52,39.3,30.6,,
2017-11-26T08:19:11.136Z,,,52,39.2,30.6,,
2017-11-26T08:19:21.137Z,,,52,38.9,30.6,,
2017-11-26T08:19:31.135Z,,,52,,30.6,,
