Time,HwTSet,ActPow,HwActive,HwTOutlet,ChActive,PrimTSet,PrimT
2017-12-14T05:41:40.417Z,50,,,32.7,,,
2017-12-14T05:41:50.337Z,50,,,32.7,,,
2017-12-14T05:42:00.340Z,50,,,32.7,,,
2017-12-14T05:42:10.372Z,50,,,32.7,,,
2017-12-14T05:42:20.353Z,50,,,32.7,,,
2017-12-14T05:42:30.419Z,50,,,32.7,,,
2017-12-14T05:42:40.422Z,50,,,32.7,,,
2017-12-14T05:42:50.337Z,50,,,32.7,,,
2017-12-14T05:43:00.376Z,50,,,32.7,,,
2017-12-14T05:43:10.337Z,50,,,32.7,,,
2017-12-14T05:43:20.339Z,50,,,32.7,,,
2017-12-14T05:43:30.337Z,50,,,32.7,,,
2017-12-14T05:43:40.417Z,50,,,32.7,,,41.3
2017-12-14T05:43:50.337Z,50,,,32.7,,,
2017-12-14T05:44:00.337Z,50,,,32.7,,,
2017-12-14T05:44:10.337Z,50,,,32.7,,,
2017-12-14T05:44:20.336Z,50,,,32.7,,,
2017-12-14T05:44:30.336Z,50,,,32.7,,,
2017-12-14T05:44:40.417Z,50,,,32.7,,,
2017-12-14T05:44:50.389Z,50,,,32.7,,,
2017-12-14T05:45:00.338Z,50,,,32.7,,,
2017-12-14T05:45:10.407Z,50,,,32.6,,,41.2
2017-12-14T05:45:20.378Z,50,,,32.7,,,
2017-12-14T05:45:30.446Z,50,,,32.6,,,
2017-12-14T05:45:40.428Z,50,,,32.6,,,
2017-12-14T05:45:50.336Z,50,,,32.6,,,
2017-12-14T05:46:00.337Z,50,,,32.6,,,
2017-12-14T05:46:10.336Z,50,,,32.6,,,
2017-12-14T05:46:20.337Z,50,,,32.6,,,41.1
2017-12-14T05:46:30.337Z,50,,,32.6,,,
2017-12-14T05:46:40.417Z,50,,,32.6,,,
2017-12-14T05:46:50.346Z,50,,,32.6,,,
2017-12-14T05:47:00.336Z,50,,,32.6,,,
2017-12-14T05:47:10.336Z,50,,,32.6,,,
2017-12-14T05:47:20.344Z,50,,,32.6,,,
2017-12-14T05:47:30.336Z,50,,,32.6,,,41
2017-12-14T05:47:40.418Z,50,,,32.6,,,
2017-12-14T05:47:50.338Z,50,,,32.6,,,
2017-12-14T05:48:00.337Z,50,,,32.6,,,
2017-12-14T05:48:10.336Z,50,,,32.6,,,
2017-12-14T05:48:20.337Z,50,,,32.6,,,41
2017-12-14T05:48:30.336Z,50,,,32.6,,,40.9
2017-12-14T05:48:40.416Z,50,,,32.6,,,
2017-12-14T05:48:50.337Z,50,,,32.6,,,
2017-12-14T05:49:00.337Z,50,,,32.6,,,
2017-12-14T05:49:10.337Z,50,,,32.6,,,
2017-12-14T05:49:20.342Z,50,,,32.6,,,40.8
2017-12-14T05:49:30.337Z,50,,,32.6,,,
2017-12-14T05:49:40.417Z,50,,,32.6,,,
2017-12-14T05:49:50.337Z,50,,,32.6,,,
2017-12-14T05:50:00.337Z,50,,,32.5,,,
2017-12-14T05:50:10.336Z,50,,,32.5,,,
2017-12-14T05:50:20.336Z,50,,,32.5,,,
2017-12-14T05:50:30.337Z,50,,,32.5,,,40.7
2017-12-14T05:50:40.417Z,50,,,32.5,,,
2017-12-14T05:50:50.336Z,50,,,32.5,,,
2017-12-14T05:51:00.338Z,50,,,32.5,,,
2017-12-14T05:51:10.366Z,50,,,32.5,,,
2017-12-14T05:51:20.342Z,50,,,32.5,,,
2017-12-14T05:51:30.336Z,50,,,32.5,,,
2017-12-14T05:51:40.419Z,50,,,32.5,,,40.6
2017-12-14T05:51:50.340Z,50,,,32.5,,,
2017-12-14T05:52:00.339Z,50,,,32.5,,,
2017-12-14T05:52:10.346Z,50,,,32.5,,,
2017-12-14T05:52:20.353Z,50,,,32.5,,,
2017-12-14T05:52:30.345Z,50,,,32.5,,,
2017-12-14T05:52:40.430Z,50,,,32.5,,,
2017-12-14T05:52:50.338Z,50,,,32.5,,,40.5
2017-12-14T05:53:00.345Z,50,,,32.5,,,
2017-12-14T05:53:10.337Z,50,,,32.5,,,
2017-12-14T05:53:20.339Z,50,,,32.4,,,
2017-12-14T05:53:30.347Z,50,,,32.4,,,
2017-12-14T05:53:40.438Z,50,,,32.4,,,
2017-12-14T05:53:50.411Z,50,38,0,32.4,2,,44.7
2017-12-14T05:54:00.339Z,50,29,,32.4,,,44.9
2017-12-14T05:54:10.351Z,50,29,,32.4,,,41.7
2017-12-14T05:54:20.339Z,50,29,,32.4,,,39.7
2017-12-14T05:54:30.337Z,50,30,,32.4,,,37.7
2017-12-14T05:54:40.417Z,50,29,,32.4,,,37.5
2017-12-14T05:54:50.337Z,50,,,32.4,,,37.8
2017-12-14T05:55:00.341Z,50,30,,32.4,,,38.3
2017-12-14T05:55:10.357Z,50,,,32.4,,,38.8
2017-12-14T05:55:20.347Z,50,29,,32.4,,,39.1
2017-12-14T05:55:30.347Z,50,,,32.4,,,39.3
2017-12-14T05:55:40.419Z,50,30,,32.4,,,39.5
2017-12-14T05:55:50.337Z,50,29,,32.4,,,39.6
2017-12-14T05:56:00.336Z,50,,,32.4,,,39.9
2017-12-14T05:56:10.339Z,50,30,,32.4,,,40.1
2017-12-14T05:56:20.356Z,50,,,32.4,,,40.4
2017-12-14T05:56:30.362Z,50,29,,32.4,,,40.6
2017-12-14T05:56:40.589Z,50,,,32.4,,,40.7
2017-12-14T05:56:50.352Z,50,30,,32.4,,,40.9
2017-12-14T05:57:00.341Z,50,29,0,32.4,2,59,41.1
2017-12-14T05:57:10.342Z,50,,,32.4,,,41.3
2017-12-14T05:57:20.337Z,50,30,,32.3,,,41.6
2017-12-14T05:57:30.336Z,50,,,32.3,,,41.7
2017-12-14T05:57:40.416Z,50,,,32.3,,,41.8
2017-12-14T05:57:50.336Z,50,29,,32.3,,,42
2017-12-14T05:58:00.337Z,50,,,32.3,,,
2017-12-14T05:58:10.337Z,50,30,,32.3,,,42.2
2017-12-14T05:58:20.336Z,50,29,,32.3,,,42.3
2017-12-14T05:58:30.336Z,50,,,32.3,,,42.4
2017-12-14T05:58:40.417Z,50,,,32.3,,,42.6
2017-12-14T05:58:50.337Z,50,,,32.3,,,42.7
2017-12-14T05:59:00.338Z,50,,,32.3,,,42.8
2017-12-14T05:59:10.340Z,50,30,,32.3,,,42.9
2017-12-14T05:59:20.337Z,50,,,32.3,,,43
2017-12-14T05:59:30.336Z,50,29,,32.3,,,43.1
2017-12-14T05:59:40.417Z,50,,,32.3,,,43.2
2017-12-14T05:59:50.337Z,50,,,32.3,,,43.4
2017-12-14T06:00:00.336Z,50,,,32.4,,,43.5
2017-12-14T06:00:10.343Z,50,30,,32.4,,,43.6
2017-12-14T06:00:20.337Z,50,29,,32.4,,,43.8
2017-12-14T06:00:30.339Z,50,,,32.4,,,43.9
2017-12-14T06:00:40.421Z,50,30,,32.4,,,44
2017-12-14T06:00:50.336Z,50,29,,32.4,,,44.2
2017-12-14T06:01:00.337Z,50,,,32.4,,,44.3
2017-12-14T06:01:10.337Z,50,,,32.4,,,44.4
2017-12-14T06:01:20.337Z,50,,,32.4,,,44.6
2017-12-14T06:01:30.336Z,50,,,32.4,,,44.7
2017-12-14T06:01:40.415Z,50,30,,32.4,,,44.8
2017-12-14T06:01:50.336Z,50,29,,32.4,,,45
2017-12-14T06:02:00.336Z,50,30,,32.4,,,45.1
2017-12-14T06:02:10.337Z,50,29,,32.4,,,45.2
2017-12-14T06:02:20.504Z,50,30,,32.4,,,45.3
2017-12-14T06:02:30.368Z,50,29,,32.4,,,45.4
2017-12-14T06:02:40.473Z,50,,,32.4,,,45.5
2017-12-14T06:02:50.342Z,50,,,32.4,,,45.6
2017-12-14T06:03:00.336Z,50,,,32.4,,,45.8
2017-12-14T06:03:10.347Z,50,,,32.5,,,45.9
2017-12-14T06:03:20.352Z,50,29,,32.5,,,46
2017-12-14T06:03:30.336Z,50,,,32.5,,,46.1
2017-12-14T06:03:40.416Z,50,,,32.5,,,46.2
2017-12-14T06:03:50.367Z,50,30,,32.5,,,46.3
2017-12-14T06:04:00.342Z,50,29,,32.5,,,46.4
2017-12-14T06:04:10.349Z,50,,,32.5,,,46.5
2017-12-14T06:04:20.337Z,50,,,32.5,,,46.7
2017-12-14T06:04:30.337Z,50,,,32.5,,,46.8
2017-12-14T06:04:40.416Z,50,30,,32.5,,,46.9
2017-12-14T06:04:50.336Z,50,0,0,32.5,2,,46.8
2017-12-14T06:05:00.336Z,50,,,32.5,,,44.3
2017-12-14T06:05:10.336Z,50,,,32.6,,,42.9
2017-12-14T06:05:20.336Z,50,,,32.6,,,42.4
2017-12-14T06:05:30.336Z,50,,,32.6,,,42.3
2017-12-14T06:05:40.416Z,50,,,32.6,,,42.2
2017-12-14T06:05:50.344Z,50,,,32.6,,,
2017-12-14T06:06:00.336Z,50,,,32.6,,,
2017-12-14T06:06:10.446Z,50,,,32.6,,,42.1
2017-12-14T06:06:20.426Z,50,,,32.6,,,42
2017-12-14T06:06:30.336Z,50,,,32.7,,,41.8
2017-12-14T06:06:40.415Z,50,,,32.7,,,41.7
2017-12-14T06:06:50.337Z,50,,,32.7,,,41.6
2017-12-14T06:07:00.336Z,50,,,32.7,,,
2017-12-14T06:07:10.336Z,50,,,32.7,,,
2017-12-14T06:07:20.390Z,50,,,32.7,,,41.5
2017-12-14T06:07:30.392Z,50,,,32.7,,,
2017-12-14T06:07:40.416Z,50,,,32.7,,,41.4
2017-12-14T06:07:50.354Z,50,,,32.7,,,41.3
2017-12-14T06:08:00.338Z,50,,,32.7,,,
2017-12-14T06:08:10.376Z,50,,,32.7,,,
2017-12-14T06:08:20.396Z,50,,,32.7,,,
2017-12-14T06:08:30.346Z,50,,,32.8,,,41.2
2017-12-14T06:08:40.431Z,50,,,32.7,,,
2017-12-14T06:08:50.336Z,50,,,32.7,,,
2017-12-14T06:09:00.336Z,50,,,32.8,,,
2017-12-14T06:09:10.350Z,50,,,32.8,,,
2017-12-14T06:09:20.339Z,50,,,32.8,,,
2017-12-14T06:09:30.417Z,50,,,32.8,,,
2017-12-14T06:09:40.458Z,50,,,32.8,,,
2017-12-14T06:09:50.374Z,50,,,32.8,,,
2017-12-14T06:10:00.336Z,50,,,32.8,,,
2017-12-14T06:10:10.336Z,50,,,32.8,,,
2017-12-14T06:10:20.336Z,50,,,32.8,,,
2017-12-14T06:10:30.338Z,50,,,32.8,,,
2017-12-14T06:10:40.416Z,50,,,32.8,,,41.3
2017-12-14T06:10:50.336Z,50,,,32.8,,,
2017-12-14T06:11:00.336Z,50,,,32.8,,,
2017-12-14T06:11:10.336Z,50,,,32.8,,,41.4
2017-12-14T06:11:20.341Z,50,,,32.8,,,
2017-12-14T06:11:30.337Z,50,,,32.8,,,
2017-12-14T06:11:40.416Z,50,,,32.8,,,
2017-12-14T06:11:50.345Z,50,,,32.8,,,41.5
2017-12-14T06:12:00.336Z,50,,,32.8,,,
2017-12-14T06:12:10.355Z,50,,,32.8,,,
2017-12-14T06:12:20.349Z,50,,,32.8,,,
2017-12-14T06:12:30.338Z,50,,,32.8,,,
2017-12-14T06:12:40.423Z,50,,,32.8,,,
2017-12-14T06:12:50.341Z,50,,,32.8,,,41.6
2017-12-14T06:13:00.373Z,50,,,32.8,,,
2017-12-14T06:13:10.356Z,50,,,32.8,,,
2017-12-14T06:13:20.337Z,50,,,32.8,,,
2017-12-14T06:13:30.352Z,50,,,32.8,,,
2017-12-14T06:13:40.420Z,50,,,32.8,,,
2017-12-14T06:13:50.336Z,50,,,32.8,,,
2017-12-14T06:14:00.343Z,50,,,32.8,,,
2017-12-14T06:14:10.342Z,50,,,32.8,,,
2017-12-14T06:14:20.343Z,50,,,32.8,,,
2017-12-14T06:14:30.365Z,50,,,32.8,,,
2017-12-14T06:14:40.418Z,50,,,32.8,,,41.5
2017-12-14T06:14:50.335Z,50,,,32.8,,,
2017-12-14T06:15:00.378Z,50,,,32.8,,,
2017-12-14T06:15:10.346Z,50,,,32.8,,,
2017-12-14T06:15:20.361Z,50,,,32.8,,,
2017-12-14T06:15:30.374Z,50,,,32.8,,,
2017-12-14T06:15:40.434Z,50,,,32.8,,,
2017-12-14T06:15:50.336Z,50,,,32.8,,,
2017-12-14T06:16:00.341Z,50,,,32.8,,,
2017-12-14T06:16:10.340Z,50,,,32.8,,,
2017-12-14T06:16:20.336Z,50,,,32.8,,,41.4
2017-12-14T06:16:30.373Z,50,,,32.8,,,
2017-12-14T06:16:40.459Z,50,,,32.8,,,
2017-12-14T06:16:50.406Z,50,,,32.8,,,
2017-12-14T06:17:00.370Z,50,,,32.8,,,
2017-12-14T06:17:10.374Z,50,,,32.8,,,
2017-12-14T06:17:20.346Z,50,,,32.8,,,
2017-12-14T06:17:30.335Z,50,,,32.8,,,41.3
2017-12-14T06:17:40.415Z,50,,,32.8,,,
2017-12-14T06:17:50.336Z,50,,,32.8,,,
2017-12-14T06:18:00.336Z,50,,,32.8,,,
2017-12-14T06:18:10.336Z,50,,,32.7,,,
2017-12-14T06:18:26.342Z,50,,,32.8,,,
2017-12-14T06:18:30.336Z,50,,,32.7,,,41.2
2017-12-14T06:18:40.416Z,50,,,32.7,,,
2017-12-14T06:18:50.335Z,50,,,32.7,,,
2017-12-14T06:19:00.337Z,50,,,32.7,,,
2017-12-14T06:19:10.336Z,50,,,32.7,,,
2017-12-14T06:19:20.336Z,50,,,32.7,,,
2017-12-14T06:19:30.336Z,50,,,32.7,,,
2017-12-14T06:19:40.456Z,50,,,32.7,,,41.1
2017-12-14T06:19:50.360Z,50,,,32.7,,,
2017-12-14T06:20:00.424Z,50,,,32.7,,,
2017-12-14T06:20:10.393Z,50,,,32.7,,,
2017-12-14T06:20:20.383Z,50,,,32.7,,,
2017-12-14T06:20:30.369Z,50,,,32.7,,,41
2017-12-14T06:20:40.467Z,50,,,32.7,,,
2017-12-14T06:20:50.349Z,50,,,32.7,,,
2017-12-14T06:21:00.337Z,50,,,32.7,,,
2017-12-14T06:21:10.335Z,50,,,32.7,,,
2017-12-14T06:21:20.341Z,50,,,32.7,,,
2017-12-14T06:21:40.415Z,50,,,32.6,,,40.9
2017-12-14T06:21:50.335Z,50,,,32.6,,,
2017-12-14T06:22:00.336Z,50,,,32.6,,,
2017-12-14T06:22:10.335Z,50,,,32.6,,,
2017-12-14T06:22:20.336Z,50,,,32.6,,,
2017-12-14T06:22:30.336Z,50,,,32.6,,,
2017-12-14T06:22:40.418Z,50,,,32.6,,,40.8
2017-12-14T06:22:50.360Z,50,,,32.6,,,
2017-12-14T06:23:00.393Z,50,,,32.6,,,
2017-12-14T06:23:10.336Z,50,,,32.6,,,
2017-12-14T06:23:20.374Z,50,,,32.6,,,
2017-12-14T06:23:30.335Z,50,,,32.6,,,
2017-12-14T06:23:40.508Z,50,,,32.6,,,
2017-12-14T06:24:01.426Z,50,,,32.6,,,40.7
2017-12-14T06:24:01.429Z,50,,,32.6,,,
2017-12-14T06:24:10.362Z,50,,,32.6,,,
2017-12-14T06:24:20.348Z,50,,,32.6,,,
2017-12-14T06:24:30.336Z,50,,,32.6,,,
2017-12-14T06:24:40.416Z,50,,,32.5,,,
2017-12-14T06:24:50.336Z,50,39,0,32.5,2,,44.7
2017-12-14T06:25:00.336Z,50,30,,32.5,,,45.3
2017-12-14T06:25:10.336Z,50,30,,32.5,,,42
2017-12-14T06:25:20.335Z,50,29,,32.5,,,39.7
2017-12-14T06:25:30.355Z,,30,,,,,38
2017-12-14T06:25:40.435Z,50,30,,32.5,,,37.8
2017-12-14T06:25:50.337Z,50,29,,32.5,,,38.2
2017-12-14T06:26:00.353Z,50,,,32.5,,,38.7
2017-12-14T06:26:10.338Z,50,29,,32.5,,,39.2
2017-12-14T06:26:20.345Z,50,,,32.5,,,39.5
2017-12-14T06:26:30.342Z,50,,,32.5,,,39.7
2017-12-14T06:26:40.415Z,50,,,32.5,,,39.9
2017-12-14T06:26:50.336Z,50,,,32.5,,,40
2017-12-14T06:27:00.336Z,50,30,,32.5,,,40.2
2017-12-14T06:27:10.336Z,50,29,,32.5,,,40.5
2017-12-14T06:27:20.336Z,50,,,32.5,,,40.7
2017-12-14T06:27:30.395Z,50,,,32.5,,,40.9
2017-12-14T06:27:40.415Z,50,,,32.5,,,41.1
2017-12-14T06:27:50.410Z,50,,,32.5,,,41.3
2017-12-14T06:28:00.411Z,50,30,,32.5,,,41.4
2017-12-14T06:28:10.335Z,50,29,,32.4,,,41.6
2017-12-14T06:28:20.336Z,50,,,32.4,,,41.7
2017-12-14T06:28:30.366Z,50,,,32.4,,,41.9
2017-12-14T06:28:40.421Z,50,29,,32.4,,,42
2017-12-14T06:28:50.336Z,50,,,32.4,,,42.2
2017-12-14T06:29:00.336Z,50,30,,32.5,,,42.3
2017-12-14T06:29:10.335Z,50,,,32.4,,,42.4
2017-12-14T06:29:20.337Z,50,29,,32.5,,,42.6
2017-12-14T06:29:30.337Z,50,,,32.4,,,
2017-12-14T06:29:40.417Z,50,30,,32.4,,,42.9
2017-12-14T06:29:50.335Z,50,30,,32.4,,,43
2017-12-14T06:30:00.340Z,50,,,32.4,,,43.1
2017-12-14T06:30:10.341Z,50,29,,32.4,,,43.2
2017-12-14T06:30:20.354Z,50,,,32.4,,,43.3
2017-12-14T06:30:30.336Z,50,,,32.4,,,43.4
2017-12-14T06:30:40.422Z,50,30,,32.4,,,43.5
2017-12-14T06:30:50.336Z,50,29,,32.4,,,43.7
2017-12-14T06:31:00.335Z,50,30,,32.5,,,43.8
2017-12-14T06:31:10.335Z,50,29,,32.5,,,43.9
2017-12-14T06:31:20.338Z,50,,,32.5,,,44
2017-12-14T06:31:30.337Z,50,,,32.5,,,44.2
2017-12-14T06:31:40.420Z,50,,,32.5,,,44.3
2017-12-14T06:31:50.368Z,50,,,32.5,,,44.4
2017-12-14T06:32:00.462Z,50,,,32.5,,,44.5
2017-12-14T06:32:10.340Z,50,,,32.5,,,44.6
2017-12-14T06:32:20.336Z,50,30,,32.5,,,44.8
2017-12-14T06:32:30.335Z,50,29,,32.5,,,44.9
2017-12-14T06:32:40.420Z,50,,,32.5,,,45.1
2017-12-14T06:32:50.335Z,50,,,32.5,,,45.2
2017-12-14T06:33:00.335Z,50,,,32.5,,,45.3
2017-12-14T06:33:10.338Z,50,,,32.5,,,45.4
2017-12-14T06:33:20.336Z,50,,,32.5,,,45.5
2017-12-14T06:33:30.336Z,50,,,32.5,,,
2017-12-14T06:33:40.446Z,50,,,32.5,,,45.8
2017-12-14T06:33:50.406Z,50,,,32.5,,,45.9
2017-12-14T06:34:00.363Z,50,,,32.5,,,46
2017-12-14T06:34:10.351Z,50,,,32.5,,,46.1
2017-12-14T06:34:20.356Z,50,,,32.5,,,46.2
2017-12-14T06:34:30.366Z,,,,,,,46.3
2017-12-14T06:34:40.416Z,50,,,32.6,,,46.4
2017-12-14T06:34:50.356Z,50,0,0,32.6,2,,46.2
2017-12-14T06:35:00.361Z,50,,,32.6,,,43.8
2017-12-14T06:35:10.340Z,50,,,32.6,,,42.4
2017-12-14T06:35:20.361Z,50,,,32.6,,,41.9
2017-12-14T06:35:30.351Z,,,,,,,41.8
2017-12-14T06:35:40.415Z,50,,,32.6,,,
2017-12-14T06:35:50.336Z,50,,,32.6,,,
2017-12-14T06:36:00.335Z,50,,,32.6,,,41.7
2017-12-14T06:36:10.335Z,50,,,32.6,,,
2017-12-14T06:36:20.335Z,50,,,32.6,,,41.5
2017-12-14T06:36:30.335Z,50,,,32.6,,,
2017-12-14T06:36:40.415Z,50,,,32.7,,,41.2
2017-12-14T06:36:50.341Z,50,,,32.6,,,
2017-12-14T06:37:00.335Z,50,,,32.7,,,
2017-12-14T06:37:10.380Z,50,,,32.7,,,41.1
2017-12-14T06:37:30.335Z,50,,,32.7,,,
2017-12-14T06:37:40.513Z,50,,,32.7,,,41
2017-12-14T06:37:50.336Z,50,,,32.7,,,40.9
2017-12-14T06:38:00.336Z,50,,,32.7,,,
2017-12-14T06:38:10.452Z,50,,,32.7,,,40.8
2017-12-14T06:38:20.335Z,50,,,32.7,,,
2017-12-14T06:38:40.415Z,50,,,32.7,,,
2017-12-14T06:38:50.335Z,50,,,32.7,,,
2017-12-14T06:39:10.365Z,50,,,32.7,,,
2017-12-14T06:39:20.360Z,50,,,32.7,,,
2017-12-14T06:39:30.366Z,50,,,32.7,,,
2017-12-14T06:39:40.418Z,50,,,32.7,,,
2017-12-14T06:39:50.335Z,50,,,32.8,,,
2017-12-14T06:40:00.336Z,50,,,32.7,,,
2017-12-14T06:40:10.338Z,50,,,32.8,,,
2017-12-14T06:40:20.335Z,50,,,32.7,,,
2017-12-14T06:40:30.342Z,50,,,32.8,,,
2017-12-14T06:40:40.415Z,50,,,32.8,,,
2017-12-14T06:40:50.335Z,50,,,32.8,,,40.9
2017-12-14T06:41:00.335Z,50,,,32.8,,,
2017-12-14T06:41:10.336Z,50,,,32.8,,,
2017-12-14T06:41:20.378Z,,,,,,,41
2017-12-14T06:41:30.336Z,50,,,32.8,,,
2017-12-14T06:41:40.416Z,50,,,32.8,,,
2017-12-14T06:41:50.335Z,50,,,32.7,,,
2017-12-14T06:42:00.335Z,50,,,32.8,,,41.1
2017-12-14T06:42:10.381Z,50,,,32.8,,,
2017-12-14T06:42:30.343Z,50,,,32.8,,,
2017-12-14T06:42:40.417Z,50,,,32.8,,,
2017-12-14T06:43:00.338Z,50,,,32.8,,,
2017-12-14T06:43:10.341Z,50,,,32.8,,,
2017-12-14T06:43:20.362Z,,,,,,,41.2
2017-12-14T06:43:30.345Z,50,,,32.8,,,
2017-12-14T06:43:40.419Z,50,,,32.8,,,
2017-12-14T06:44:00.413Z,50,,,32.8,,,
2017-12-14T06:44:10.405Z,50,,,32.8,,,
2017-12-14T06:44:20.500Z,,,,,,,41.2
2017-12-14T06:44:30.423Z,50,,,32.8,,,
2017-12-14T06:44:40.434Z,50,,,32.8,,,
2017-12-14T06:44:50.335Z,,,,,,,41.1
2017-12-14T06:45:00.362Z,50,,,32.8,,,
2017-12-14T06:45:10.353Z,50,,,32.8,,,
2017-12-14T06:45:30.335Z,50,,,32.8,,,
2017-12-14T06:45:40.415Z,50,,,32.7,,,
2017-12-14T06:46:00.336Z,50,,,32.7,,,
2017-12-14T06:46:10.336Z,50,,,32.7,,,
2017-12-14T06:46:20.335Z,,,,,,,41
2017-12-14T06:46:30.337Z,50,,,32.7,,,
2017-12-14T06:46:40.416Z,50,,,32.7,,,
2017-12-14T06:47:00.335Z,50,,,32.7,,,
2017-12-14T06:47:10.341Z,50,,,32.7,,,
2017-12-14T06:47:30.335Z,50,,,32.7,,,
2017-12-14T06:47:40.456Z,,,,,,,40.9
2017-12-14T06:47:50.337Z,50,,,32.7,,,
2017-12-14T06:48:00.336Z,50,,,32.7,,,
2017-12-14T06:48:20.338Z,50,,,32.7,,,
2017-12-14T06:48:30.335Z,50,,,32.7,,,
2017-12-14T06:48:40.415Z,50,,,32.7,,,
2017-12-14T06:48:50.335Z,,,,,,,40.8
2017-12-14T06:49:00.335Z,50,,,32.7,,,
2017-12-14T06:49:20.362Z,50,,,32.7,,,
2017-12-14T06:49:30.352Z,50,,,32.7,,,
2017-12-14T06:49:50.346Z,50,,,32.7,,,
2017-12-14T06:50:00.335Z,50,,,32.6,,,40.7
2017-12-14T06:50:10.335Z,50,,,32.6,,,
2017-12-14T06:50:30.334Z,50,,,32.6,,,
2017-12-14T06:50:50.335Z,50,,,32.6,,,
2017-12-14T06:51:00.339Z,50,,,32.6,,,40.6
2017-12-14T06:51:20.335Z,50,,,32.6,,,
2017-12-14T06:51:30.335Z,50,,,32.6,,,
2017-12-14T06:51:50.335Z,50,,,32.6,,,
2017-12-14T06:52:00.335Z,50,,,32.6,,,
2017-12-14T06:52:20.340Z,50,,,32.6,,,40.5
2017-12-14T06:52:30.357Z,50,,,32.6,,,
2017-12-14T06:52:50.334Z,50,,,32.6,,,
2017-12-14T06:53:00.335Z,50,,,32.5,,,
2017-12-14T06:53:20.337Z,50,,,32.5,,,40.4
2017-12-14T06:53:30.336Z,50,,,32.5,,,
2017-12-14T06:53:40.476Z,50,39,0,32.5,2,,44.5
2017-12-14T06:53:50.336Z,50,29,,32.5,,,45.2
2017-12-14T06:54:00.346Z,50,29,,32.5,,,42.1
2017-12-14T06:54:10.351Z,50,29,,32.5,,,39.8
2017-12-14T06:54:20.394Z,50,30,,32.5,,,38.2
2017-12-14T06:54:30.417Z,50,29,,32.5,,,38
2017-12-14T06:54:40.415Z,50,30,,32.5,,,38.3
2017-12-14T06:54:50.383Z,50,,,32.5,,,
2017-12-14T06:55:00.356Z,,29,,,,,39.4
2017-12-14T06:55:10.337Z,50,,,32.5,,,
2017-12-14T06:55:20.334Z,,,,,,,39.6
2017-12-14T06:55:30.383Z,50,,,32.5,,,40
2017-12-14T06:55:40.415Z,50,,,32.5,,,40.1
2017-12-14T06:55:50.404Z,50,,,32.5,,,
2017-12-14T06:56:00.335Z,,,,,,,40.4
2017-12-14T06:56:10.365Z,50,,,32.4,,,40.8
2017-12-14T06:56:20.340Z,50,29,,32.4,,,41
2017-12-14T06:56:30.350Z,50,,,32.4,,,
2017-12-14T06:56:40.443Z,,,,,,,41.2
2017-12-14T06:56:50.335Z,50,,,32.4,,,41.6
2017-12-14T06:57:00.336Z,50,29,0,32.4,2,59,41.6
2017-12-14T06:57:10.566Z,,,,,,,41.7
2017-12-14T06:57:20.337Z,50,30,,32.4,,,42
2017-12-14T06:57:30.335Z,50,,,32.4,,,
2017-12-14T06:57:40.415Z,,,,,,,42.1
2017-12-14T06:57:50.341Z,50,29,,32.4,,,42.4
2017-12-14T06:58:00.341Z,50,,,32.4,,,
2017-12-14T06:58:10.335Z,,,,,,,42.6
2017-12-14T06:58:20.340Z,50,29,,32.4,,,42.8
2017-12-14T06:58:30.337Z,50,,,32.4,,,
2017-12-14T06:58:40.417Z,,29,,,,,43.1
2017-12-14T06:58:50.365Z,50,,,32.4,,,
2017-12-14T06:59:00.344Z,,30,,,,,43.2
2017-12-14T06:59:10.335Z,50,29,,32.4,,,43.4
2017-12-14T06:59:20.334Z,50,,,32.4,,,
2017-12-14T06:59:30.334Z,,,,,,,43.5
2017-12-14T06:59:40.415Z,50,,,32.4,,,43.6
2017-12-14T06:59:50.335Z,50,0,0,32.4,2,,42.2
2017-12-14T07:00:00.371Z,50,,,32.4,,,40.2
2017-12-14T07:00:10.335Z,50,,,32.5,,,39.9
2017-12-14T07:00:20.335Z,50,,,32.4,,,39.3
2017-12-14T07:00:30.335Z,50,,,32.4,,,39.2
2017-12-14T07:00:40.415Z,50,,,32.4,,,39.1
2017-12-14T07:00:50.335Z,50,,,32.5,,,
2017-12-14T07:01:00.339Z,50,,,32.4,,,
2017-12-14T07:01:10.335Z,50,,,32.5,,,
2017-12-14T07:01:20.366Z,50,,,32.5,,,38.9
2017-12-14T07:01:30.334Z,50,,,32.5,,,38.7
2017-12-14T07:01:40.427Z,50,,,32.5,,,38.6
2017-12-14T07:01:50.334Z,50,,,32.5,,,38.5
2017-12-14T07:02:00.334Z,50,,,32.5,,,
2017-12-14T07:02:10.335Z,50,,,32.5,,,
2017-12-14T07:02:20.339Z,50,,,32.5,,,
2017-12-14T07:02:30.401Z,50,,,32.5,,,38.4
2017-12-14T07:02:40.416Z,50,,,32.5,,,
2017-12-14T07:02:50.335Z,50,,,32.5,,,38.3
2017-12-14T07:03:00.334Z,50,,,32.5,,,
2017-12-14T07:03:10.335Z,50,,,32.5,,,
2017-12-14T07:03:20.338Z,50,,,32.5,,,
2017-12-14T07:03:30.334Z,50,,,32.5,,,38.2
2017-12-14T07:03:40.415Z,50,,,32.5,,,
2017-12-14T07:03:50.335Z,50,,,32.5,,,
2017-12-14T07:04:00.343Z,50,,,32.5,,,
2017-12-14T07:04:10.410Z,50,,,32.5,,,
