Time,HwActive,ActPow,HwTSet,PrimTSet,HwTOutlet,PrimT,ChActive
2018-02-04T06:06:08.791Z,,,50,,30.3,,
2018-02-04T06:06:18.791Z,,,,,,38.3,
2018-02-04T06:06:28.791Z,,,50,,30.3,,
2018-02-04T06:06:38.791Z,,,50,,30.3,,
2018-02-04T06:06:58.791Z,,,50,,30.3,,
2018-02-04T06:07:08.791Z,,,50,,30.3,,
2018-02-04T06:07:28.791Z,,,50,,30.3,38.2,
2018-02-04T06:07:38.791Z,,,50,,30.2,,
2018-02-04T06:07:58.791Z,,,50,,30.2,,
2018-02-04T06:08:18.790Z,,,50,,30.2,,
2018-02-04T06:08:28.791Z,,,50,,30.2,,
2018-02-04T06:08:38.793Z,,,50,,30.2,,
2018-02-04T06:08:48.790Z,,,,,,38.1,
2018-02-04T06:08:58.790Z,,,50,,30.2,,
2018-02-04T06:09:08.791Z,,,50,,30.2,,
2018-02-04T06:09:28.791Z,,,50,,30.2,,
2018-02-04T06:09:38.791Z,,,50,,30.2,,
2018-02-04T06:09:58.791Z,0,42,50,,30.2,40.9,2
2018-02-04T06:10:08.801Z,,34,50,,30.2,44,
2018-02-04T06:10:18.853Z,,30,50,,30.2,40.8,
2018-02-04T06:10:28.791Z,,29,50,,30.2,39.9,
2018-02-04T06:10:38.836Z,,30,50,,30.2,37.3,
2018-02-04T06:10:48.810Z,,30,50,,30.2,36.6,
2018-02-04T06:10:58.791Z,,,50,,30.2,,
2018-02-04T06:11:08.805Z,,29,,,,37.4,
2018-02-04T06:11:18.794Z,,,50,,30.2,,
2018-02-04T06:11:28.790Z,,30,,,,38.1,
2018-02-04T06:11:38.790Z,,,50,,30.2,,
2018-02-04T06:11:48.790Z,,,50,,30.2,38.2,
2018-02-04T06:11:58.790Z,,29,,,,38.5,
2018-02-04T06:12:08.791Z,,,50,,30.2,38.7,
2018-02-04T06:12:18.791Z,,,50,,30.2,,
2018-02-04T06:12:28.791Z,,29,,,,39.2,
2018-02-04T06:12:38.791Z,,,50,,30.2,,
2018-02-04T06:12:48.790Z,,,,,,39.4,
2018-02-04T06:12:58.790Z,,,50,,30.2,39.6,
2018-02-04T06:13:08.791Z,,30,50,,30.2,40,
2018-02-04T06:13:18.790Z,,29,50,,30.2,,
2018-02-04T06:13:28.791Z,,30,,,,40.2,
2018-02-04T06:13:38.790Z,,29,50,,30.2,40.4,
2018-02-04T06:13:48.790Z,,,50,,30.2,40.5,
2018-02-04T06:13:58.792Z,,,,,,40.7,
2018-02-04T06:14:08.790Z,,30,50,,30.2,41,
2018-02-04T06:14:18.791Z,,29,50,,30.2,,
2018-02-04T06:14:28.790Z,,30,,,,41.1,
2018-02-04T06:14:38.791Z,,29,50,,30.2,41.3,
2018-02-04T06:14:48.791Z,,,50,,30.2,41.4,
2018-02-04T06:14:58.790Z,,,,,,41.5,
2018-02-04T06:15:08.791Z,,,50,,30.2,41.7,
2018-02-04T06:15:18.791Z,0,,50,,30.2,41.9,2
2018-02-04T06:15:28.791Z,0,,50,,30.2,39.8,2
2018-02-04T06:15:38.790Z,,,50,,30.2,37.8,
2018-02-04T06:15:48.790Z,,,50,,30.3,,
2018-02-04T06:15:58.790Z,,,,,,36.9,
2018-02-04T06:16:08.790Z,,,50,,30.3,,
2018-02-04T06:16:18.790Z,,,50,,30.3,,
2018-02-04T06:16:28.790Z,,,50,,30.3,,
2018-02-04T06:16:38.790Z,,,50,,30.3,,
2018-02-04T06:16:48.791Z,,,50,,30.3,,
2018-02-04T06:16:58.790Z,,,,,,36.8,
2018-02-04T06:17:08.791Z,,,50,,30.3,36.6,
2018-02-04T06:17:18.790Z,,,50,,30.3,36.5,
2018-02-04T06:17:28.790Z,,,50,,30.3,,
2018-02-04T06:17:48.790Z,,,50,,30.3,,
2018-02-04T06:17:58.791Z,,,50,,30.3,,
2018-02-04T06:18:08.790Z,,,,,,36.4,
2018-02-04T06:18:18.790Z,,,50,,30.3,36.3,
2018-02-04T06:18:28.791Z,,,50,,30.3,,
2018-02-04T06:18:38.791Z,,,50,,30.3,,
2018-02-04T06:18:58.792Z,,,50,,30.3,,
2018-02-04T06:19:08.830Z,,,50,,30.3,,
2018-02-04T06:19:18.790Z,,,50,,30.3,,
2018-02-04T06:19:28.790Z,,,50,,30.3,,
2018-02-04T06:19:38.790Z,,,50,,30.3,36.2,
2018-02-04T06:19:48.790Z,,,50,,30.3,,
2018-02-04T06:20:08.790Z,,,50,,30.3,,
2018-02-04T06:20:18.790Z,,,50,,30.3,,
2018-02-04T06:20:28.790Z,,,50,,30.3,,
2018-02-04T06:20:38.791Z,,,50,,30.3,,
2018-02-04T06:20:48.790Z,,,50,,30.3,,
2018-02-04T06:20:58.790Z,,,50,,30.3,,
2018-02-04T06:21:08.791Z,,,50,,30.3,36.3,
2018-02-04T06:21:18.790Z,,,50,,30.4,,
2018-02-04T06:21:28.792Z,,,50,,30.3,,
2018-02-04T06:21:38.790Z,,,50,,30.3,,
2018-02-04T06:21:48.790Z,,,50,,30.3,,
2018-02-04T06:21:58.790Z,,,50,,30.3,,
2018-02-04T06:22:08.791Z,,,50,,30.3,36.4,
2018-02-04T06:22:18.790Z,,,50,,30.3,,
2018-02-04T06:22:28.790Z,,,50,,30.3,,
2018-02-04T06:22:38.790Z,,,50,,30.3,,
2018-02-04T06:22:48.791Z,,,50,,30.3,36.5,
2018-02-04T06:22:58.790Z,,,50,,30.3,,
2018-02-04T06:23:08.813Z,,,50,,30.3,,
2018-02-04T06:23:18.810Z,,,50,,30.3,,
2018-02-04T06:23:28.790Z,,,50,,30.3,,
2018-02-04T06:23:38.790Z,,,50,,30.3,36.6,
2018-02-04T06:23:48.791Z,,,50,,30.3,,
2018-02-04T06:23:58.790Z,,,50,,30.3,,
2018-02-04T06:24:08.791Z,,,50,,30.3,,
2018-02-04T06:24:18.790Z,,,50,,30.3,,
2018-02-04T06:24:28.790Z,,,50,,30.3,,
2018-02-04T06:24:38.790Z,,,50,,30.3,,
2018-02-04T06:24:48.790Z,,,50,,30.3,,
2018-02-04T06:24:58.791Z,,,50,,30.3,,
2018-02-04T06:25:08.816Z,,,50,,30.3,,
2018-02-04T06:25:18.828Z,,,50,,30.3,,
2018-02-04T06:25:28.791Z,,,50,,30.3,,
2018-02-04T06:25:38.790Z,,,50,,30.3,,
2018-02-04T06:25:48.790Z,,,50,,30.3,,
2018-02-04T06:25:58.796Z,,,50,,30.3,,
2018-02-04T06:26:08.791Z,,,50,,30.3,,
2018-02-04T06:26:18.835Z,,,50,,30.3,,
2018-02-04T06:26:28.825Z,,,50,,30.3,,
2018-02-04T06:26:38.790Z,,,50,,30.3,,
2018-02-04T06:26:48.791Z,,,50,,30.3,,
2018-02-04T06:26:58.793Z,,,50,,30.3,,
2018-02-04T06:27:08.790Z,,,50,,30.3,,
2018-02-04T06:27:18.790Z,,,50,,30.3,,
2018-02-04T06:27:28.790Z,,,50,,30.3,,
2018-02-04T06:27:38.791Z,,,50,,30.2,,
2018-02-04T06:27:48.791Z,,,50,,30.2,,
2018-02-04T06:27:58.790Z,,,50,,30.2,,
2018-02-04T06:28:08.791Z,,,50,,30.2,36.5,
2018-02-04T06:28:18.790Z,,,50,,30.2,,
2018-02-04T06:28:28.791Z,,,50,,30.2,,
2018-02-04T06:28:38.790Z,,,50,,30.2,,
2018-02-04T06:28:48.791Z,0,42,50,,30.2,38.4,2
2018-02-04T06:28:58.790Z,,30,50,,30.2,43.1,
2018-02-04T06:29:08.790Z,,29,50,,30.2,40.9,
2018-02-04T06:29:18.790Z,,,50,,30.2,40.4,
2018-02-04T06:29:28.790Z,,,50,,30.2,38.7,
2018-02-04T06:29:38.790Z,,,50,,30.2,37.8,
2018-02-04T06:29:48.790Z,,,50,,30.2,37.4,
2018-02-04T06:29:58.790Z,,,50,,30.2,37.6,
2018-02-04T06:30:08.790Z,,30,50,,30.2,38.1,
2018-02-04T06:30:18.790Z,,29,,,,38.4,
2018-02-04T06:30:28.790Z,,30,50,,30.2,38.7,
2018-02-04T06:30:38.790Z,,,50,,30.2,38.9,
2018-02-04T06:30:48.790Z,,29,,,,39.1,
2018-02-04T06:30:58.791Z,,,50,,30.2,39.3,
2018-02-04T06:31:08.791Z,,30,50,,30.2,39.5,
2018-02-04T06:31:18.790Z,,,50,,30.2,,
2018-02-04T06:31:28.790Z,,29,50,,30.2,39.8,
2018-02-04T06:31:38.790Z,,,,,,40,
2018-02-04T06:31:48.790Z,,,50,,30.2,40.2,
2018-02-04T06:31:58.790Z,,,50,,30.2,,
2018-02-04T06:32:08.791Z,,29,50,,30.2,40.5,
2018-02-04T06:32:18.790Z,,,,,,40.6,
2018-02-04T06:32:28.790Z,,,50,,30.2,40.8,
2018-02-04T06:32:38.790Z,,30,50,,30.2,40.9,
2018-02-04T06:32:48.790Z,,29,,,,41.1,
2018-02-04T06:32:58.790Z,,,50,,30.2,41.2,
2018-02-04T06:33:08.790Z,0,0,50,,30.2,41.4,2
2018-02-04T06:33:18.790Z,,,50,,30.2,39.8,
2018-02-04T06:33:28.790Z,,,50,,30.2,37.7,
2018-02-04T06:33:38.790Z,,,50,,30.2,36.8,
2018-02-04T06:33:48.790Z,,,,,,36.5,
2018-02-04T06:33:58.790Z,,,50,,30.2,36.4,
2018-02-04T06:34:08.790Z,,,50,,30.2,,
2018-02-04T06:34:18.790Z,,,50,,30.2,,
2018-02-04T06:34:38.791Z,,,50,,30.2,36.3,
2018-02-04T06:34:48.790Z,,,50,,30.3,,
2018-02-04T06:34:58.790Z,,,,,,36,
2018-02-04T06:35:08.791Z,,,50,,30.3,35.9,
2018-02-04T06:35:18.790Z,,,50,,30.3,35.9,
2018-02-04T06:35:28.791Z,,,50,,30.3,,
2018-02-04T06:35:38.790Z,,,50,,30.3,36,
2018-02-04T06:35:48.790Z,,,,,,35.9,
2018-02-04T06:35:58.790Z,,,50,,30.3,,
2018-02-04T06:36:08.790Z,,,50,,30.3,35.8,
2018-02-04T06:36:18.790Z,,,50,,30.3,,
2018-02-04T06:36:38.790Z,,,50,,30.3,,
2018-02-04T06:36:48.790Z,,,50,,30.3,,
2018-02-04T06:36:58.790Z,,,,,,35.7,
2018-02-04T06:37:08.790Z,,,50,,30.3,,
2018-02-04T06:37:18.790Z,,,50,,30.3,,
2018-02-04T06:37:38.790Z,,,50,,30.3,,
2018-02-04T06:37:48.790Z,,,50,,30.3,,
2018-02-04T06:38:08.790Z,,,50,,30.3,,
2018-02-04T06:38:18.790Z,,,50,,30.3,,
2018-02-04T06:38:38.790Z,,,50,,30.3,,
2018-02-04T06:38:48.790Z,,,50,,30.3,,
2018-02-04T06:39:08.790Z,,,50,,30.3,,
2018-02-04T06:39:18.790Z,,,50,,30.3,,
2018-02-04T06:39:28.790Z,,,,,,35.8,
2018-02-04T06:39:38.790Z,,,50,,30.3,,
2018-02-04T06:39:48.790Z,,,50,,30.3,,
2018-02-04T06:40:08.837Z,,,50,,30.3,35.9,
2018-02-04T06:40:18.790Z,,,50,,30.3,,
2018-02-04T06:40:38.790Z,,,50,,30.3,,
2018-02-04T06:40:48.790Z,,,50,,30.3,36,
2018-02-04T06:40:58.804Z,,,50,,30.3,35.9,
2018-02-04T06:41:08.813Z,,,50,,30.2,36,
2018-02-04T06:41:28.790Z,,,50,,30.3,,
2018-02-04T06:41:38.792Z,,,50,,30.3,,
2018-02-04T06:41:58.790Z,,,50,,30.2,36.1,
2018-02-04T06:42:08.826Z,,,50,,30.2,36,
2018-02-04T06:42:18.790Z,,,50,,30.2,,
2018-02-04T06:42:28.790Z,,,,,,36.1,
2018-02-04T06:42:38.790Z,,,50,,30.2,,
2018-02-04T06:42:48.790Z,,,50,,30.2,,
2018-02-04T06:43:08.790Z,,,50,,30.2,,
2018-02-04T06:43:18.792Z,,,50,,30.2,,
2018-02-04T06:43:38.790Z,,,50,,30.2,,
2018-02-04T06:43:48.790Z,,,50,,30.2,,
2018-02-04T06:44:08.790Z,,,50,,30.2,,
2018-02-04T06:44:18.790Z,,,50,,30.2,,
2018-02-04T06:44:38.790Z,,,50,,30.2,,
2018-02-04T06:44:48.790Z,,,50,,30.2,,
2018-02-04T06:44:58.790Z,0,0,,59,,36.1,2
2018-02-04T06:45:08.790Z,,,50,,30.2,36,
2018-02-04T06:45:18.790Z,,,50,,30.2,,
2018-02-04T06:45:28.790Z,,,50,,30.2,,
2018-02-04T06:45:38.790Z,0,43,50,,30.1,37.4,2
2018-02-04T06:45:48.790Z,,37,50,,30.2,41.1,
2018-02-04T06:45:58.790Z,,29,50,,30.2,41.8,
2018-02-04T06:46:08.790Z,,30,50,,30.1,40,
2018-02-04T06:46:18.790Z,,30,50,,30.2,38.7,
2018-02-04T06:46:28.789Z,,29,,,,37.8,
2018-02-04T06:46:38.790Z,,,50,,30.1,37.5,
2018-02-04T06:46:48.790Z,,30,50,,30.1,37.6,
2018-02-04T06:46:58.790Z,,29,,,,38.1,
2018-02-04T06:47:08.790Z,,,50,,30.1,38.4,
2018-02-04T06:47:18.790Z,,,50,,30.1,,
2018-02-04T06:47:28.790Z,,29,,,,38.8,
2018-02-04T06:47:38.790Z,,29,50,,30.1,39.1,
2018-02-04T06:47:48.790Z,0,0,50,,30.1,37.7,2
2018-02-04T06:47:58.790Z,,,50,,30.1,35.8,
2018-02-04T06:48:08.790Z,,,50,,30.1,34.8,
2018-02-04T06:48:18.790Z,,,,,,34.3,
2018-02-04T06:48:28.790Z,,,50,,30.1,34.2,
2018-02-04T06:48:38.791Z,,,50,,30.1,,
2018-02-04T06:48:58.790Z,,,50,,30.1,,
2018-02-04T06:49:08.790Z,,,50,,30.1,34.1,
2018-02-04T06:49:18.790Z,,,50,,30.1,,
2018-02-04T06:49:28.790Z,,,50,,30.1,33.9,
2018-02-04T06:49:48.790Z,,,50,,30.1,33.8,
2018-02-04T06:49:58.790Z,,,50,,30.1,,
2018-02-04T06:50:08.790Z,,,50,,30.1,,
2018-02-04T06:50:28.790Z,,,50,,30.1,,
2018-02-04T06:50:38.790Z,,,50,,30.1,33.7,
2018-02-04T06:50:48.790Z,,,50,,30.1,,
2018-02-04T06:51:08.790Z,,,50,,30.1,,
2018-02-04T06:51:18.798Z,,,50,,30.1,,
2018-02-04T06:51:38.790Z,,,50,,30.1,,
2018-02-04T06:51:48.790Z,,,50,,30.1,,
2018-02-04T06:52:08.790Z,,,50,,30.1,,
2018-02-04T06:52:18.790Z,,,50,,30.1,,
2018-02-04T06:52:28.790Z,,,,,,33.6,
2018-02-04T06:52:38.790Z,,,50,,30.1,33.7,
2018-02-04T06:52:48.789Z,,,50,,30.1,,
2018-02-04T06:52:58.790Z,,,,,,33.7,
2018-02-04T06:53:08.790Z,,,50,,30,33.6,
2018-02-04T06:53:18.790Z,,,50,,30,,
2018-02-04T06:53:28.790Z,,,,,,33.7,
2018-02-04T06:53:38.790Z,,,50,,30,,
2018-02-04T06:53:48.790Z,,,50,,30,,
2018-02-04T06:54:08.790Z,,,50,,30,,
2018-02-04T06:54:18.790Z,,,50,,30,,
2018-02-04T06:54:38.790Z,,,50,,30,,
2018-02-04T06:54:48.790Z,,,50,,30,,
2018-02-04T06:55:08.790Z,,,50,,30,,
2018-02-04T06:55:18.790Z,,,50,,30,,
2018-02-04T06:55:28.790Z,,,,,,33.8,
2018-02-04T06:55:38.790Z,,,50,,30,,
2018-02-04T06:55:48.789Z,,,50,,30,,
2018-02-04T06:56:08.790Z,,,50,,30,,
2018-02-04T06:56:18.790Z,,,50,,30,,
2018-02-04T06:56:38.790Z,,,50,,29.8,,
2018-02-04T06:56:48.790Z,,,50,,29.8,,
2018-02-04T06:57:08.790Z,,,50,,29.8,,
2018-02-04T06:57:18.789Z,,,50,,29.8,,
2018-02-04T06:57:38.790Z,,,50,,29.8,,
2018-02-04T06:57:48.790Z,,,50,,29.8,,
2018-02-04T06:58:08.811Z,,,50,,29.8,,
2018-02-04T06:58:18.795Z,,,50,,29.8,,
2018-02-04T06:58:38.789Z,,,50,,29.8,,
2018-02-04T06:58:48.789Z,,,50,,29.8,,
2018-02-04T06:59:08.790Z,,,50,,29.8,,
2018-02-04T06:59:18.790Z,,,50,,29.7,,
2018-02-04T06:59:38.790Z,,,50,,29.7,,
2018-02-04T06:59:48.790Z,,,50,,29.7,,
2018-02-04T07:00:08.790Z,,,50,,29.7,,
2018-02-04T07:00:18.790Z,,,50,,29.7,,
2018-02-04T07:00:38.789Z,,,50,,29.7,,
2018-02-04T07:00:48.789Z,,,50,,29.7,,
2018-02-04T07:01:08.790Z,,,50,,29.7,,
2018-02-04T07:01:18.789Z,,,50,,29.7,,
2018-02-04T07:01:28.790Z,,,50,,29.7,,
2018-02-04T07:01:38.791Z,0,42,50,,29.7,35.7,2
2018-02-04T07:01:48.790Z,,37,50,,29.6,39.3,
2018-02-04T07:01:58.790Z,,29,50,,29.6,39.7,
2018-02-04T07:02:08.791Z,,29,50,,29.6,38.1,
2018-02-04T07:02:18.791Z,,30,50,,29.6,36.9,
2018-02-04T07:02:28.792Z,,29,,,,35.8,
2018-02-04T07:02:38.789Z,,30,50,,29.6,35.5,
2018-02-04T07:02:48.795Z,,29,50,,29.6,35.8,
2018-02-04T07:02:58.794Z,,,,,,36.1,
2018-02-04T07:03:08.790Z,,30,50,,29.6,36.5,
2018-02-04T07:03:18.789Z,,,50,,29.6,,
2018-02-04T07:03:28.794Z,,29,50,,29.6,36.9,
2018-02-04T07:03:38.790Z,,29,,,,37.1,
2018-02-04T07:03:48.793Z,,,50,,29.6,37.3,
2018-02-04T07:03:58.795Z,,,50,,29.6,,
2018-02-04T07:04:08.790Z,,29,50,,29.6,37.7,
2018-02-04T07:04:18.790Z,,,50,,29.6,37.9,
2018-02-04T07:04:28.789Z,,,,,,38.1,
2018-02-04T07:04:38.800Z,,,50,,29.6,38.2,
2018-02-04T07:04:48.789Z,,,50,,29.6,,
2018-02-04T07:04:58.790Z,,29,,,,38.5,
2018-02-04T07:05:08.789Z,,,50,,29.6,38.7,
2018-02-04T07:05:18.790Z,,,50,,29.6,38.9,
2018-02-04T07:05:28.789Z,,30,,,,39.1,
2018-02-04T07:05:38.789Z,,29,50,,29.6,39.2,
2018-02-04T07:05:48.794Z,,,50,,29.6,,
2018-02-04T07:05:58.794Z,,30,,,,39.5,
2018-02-04T07:06:08.790Z,,29,50,,29.6,39.7,
2018-02-04T07:06:18.789Z,,,50,,29.6,,
2018-02-04T07:06:28.801Z,,30,,,,40,
2018-02-04T07:06:38.789Z,,29,50,,29.6,40.1,
2018-02-04T07:06:48.793Z,,,50,,29.6,,
2018-02-04T07:06:58.789Z,,29,,,,40.5,
2018-02-04T07:07:08.794Z,,,50,,29.6,40.6,
2018-02-04T07:07:18.789Z,,,50,,29.6,,
2018-02-04T07:07:28.790Z,,,50,,29.6,40.9,
2018-02-04T07:07:38.789Z,,29,,,,41.1,
2018-02-04T07:07:48.789Z,,,50,,29.6,41.3,
2018-02-04T07:07:58.790Z,,,50,,29.6,,
2018-02-04T07:08:08.790Z,,29,50,,29.6,41.6,
2018-02-04T07:08:18.789Z,,30,,,,41.8,
2018-02-04T07:08:28.790Z,,29,50,,29.7,41.9,
2018-02-04T07:08:38.789Z,,30,,,,42,
2018-02-04T07:08:48.789Z,,29,50,,29.7,42.2,
2018-02-04T07:08:58.789Z,,,50,,29.7,,
2018-02-04T07:09:08.790Z,,30,50,,29.7,42.6,
2018-02-04T07:09:18.789Z,,29,,,,42.8,
2018-02-04T07:09:28.790Z,,,50,,29.7,42.9,
2018-02-04T07:09:38.789Z,,,,,,43.1,
2018-02-04T07:09:48.789Z,,30,50,,29.7,43.2,
2018-02-04T07:09:58.790Z,,0,50,,29.8,43.4,
2018-02-04T07:10:08.790Z,0,,50,,29.8,41.9,2
2018-02-04T07:10:18.790Z,,,50,,29.8,40.3,
2018-02-04T07:10:28.791Z,,,50,,29.8,38.9,
2018-02-04T07:10:38.798Z,,,,,,38.5,
2018-02-04T07:10:48.791Z,,,50,,29.8,38.3,
2018-02-04T07:10:58.789Z,,,50,,29.8,,
2018-02-04T07:11:08.794Z,,,50,,29.8,,
2018-02-04T07:11:28.789Z,,,50,,29.8,,
2018-02-04T07:11:38.790Z,,,50,,30,,
2018-02-04T07:11:48.789Z,,,50,,29.8,38,
2018-02-04T07:11:58.789Z,,,,,,37.9,
2018-02-04T07:12:08.790Z,,,50,,30,,
2018-02-04T07:12:18.789Z,,,50,,30,,
2018-02-04T07:12:38.789Z,,,50,,30,37.8,
2018-02-04T07:12:48.789Z,,,50,,30,,
2018-02-04T07:12:58.789Z,,,50,,30,37.7,
2018-02-04T07:13:08.789Z,,,50,,30,,
2018-02-04T07:13:18.840Z,,,,,,37.6,
2018-02-04T07:13:28.790Z,,,50,,30,,
2018-02-04T07:13:38.789Z,,,50,,30,,
2018-02-04T07:13:58.790Z,,,50,,30,,
2018-02-04T07:14:08.789Z,,,50,,30.1,,
2018-02-04T07:14:18.789Z,,,50,,30.1,,
2018-02-04T07:14:38.898Z,,,50,,30.1,,
2018-02-04T07:14:48.789Z,,,50,,30.1,,
2018-02-04T07:14:58.789Z,,,,,,37.6,
2018-02-04T07:15:08.790Z,,,50,,30.1,,
2018-02-04T07:15:18.789Z,,,50,,30.1,,
2018-02-04T07:15:38.789Z,,,50,,30.1,,
2018-02-04T07:15:48.790Z,,,50,,30.1,,
2018-02-04T07:16:08.789Z,,,50,,30.1,,
2018-02-04T07:16:18.789Z,,,50,,30.1,,
2018-02-04T07:16:28.789Z,,,,,,37.7,
2018-02-04T07:16:38.789Z,,,50,,30.1,,
2018-02-04T07:16:48.789Z,,,50,,30.1,,
2018-02-04T07:16:58.790Z,,,,,,37.8,
2018-02-04T07:17:08.793Z,,,50,,30.1,,
2018-02-04T07:17:18.789Z,,,50,,30.1,,
2018-02-04T07:17:38.790Z,,,50,,30.1,37.9,
2018-02-04T07:17:48.789Z,,,50,,30.1,,
2018-02-04T07:18:08.789Z,,,50,,30.1,,
2018-02-04T07:18:18.789Z,,,50,,30.1,,
2018-02-04T07:18:38.789Z,,,50,,30.1,,
2018-02-04T07:18:48.789Z,,,50,,30.1,37.9,
2018-02-04T07:18:58.789Z,,,50,,30.1,37.9,
2018-02-04T07:19:08.789Z,,,50,,30.1,38,
2018-02-04T07:19:18.789Z,,,50,,30.1,37.9,
2018-02-04T07:19:28.789Z,,,50,,30.1,37.9,
2018-02-04T07:19:38.789Z,,,50,,30.1,38,
2018-02-04T07:19:48.789Z,,,50,,30.1,38,
2018-02-04T07:19:58.789Z,,,50,,30.1,37.9,
2018-02-04T07:20:08.789Z,,,50,,30.1,,
2018-02-04T07:20:28.789Z,,,50,,30.1,,
2018-02-04T07:20:38.789Z,,,50,,30.1,,
2018-02-04T07:20:58.789Z,,,50,,30.1,,
2018-02-04T07:21:08.789Z,,,50,,30.2,,
2018-02-04T07:21:18.789Z,,,50,,30.1,,
2018-02-04T07:21:38.789Z,,,50,,30.1,,
2018-02-04T07:21:48.789Z,,,50,,30.1,,
2018-02-04T07:22:08.789Z,,,50,,30.1,,
2018-02-04T07:22:18.789Z,,,50,,30.1,,
2018-02-04T07:22:28.789Z,,,,,,37.8,
2018-02-04T07:22:38.789Z,,,50,,30.1,,
2018-02-04T07:22:48.790Z,,,50,,30.1,,
2018-02-04T07:23:08.789Z,,,50,,30.1,,
2018-02-04T07:23:18.789Z,,,50,,30.1,,
2018-02-04T07:23:28.789Z,,,,,,37.7,
2018-02-04T07:23:38.789Z,,,50,,30.1,37.8,
2018-02-04T07:23:48.789Z,,,50,,30.1,,
2018-02-04T07:23:58.789Z,,,,,,37.7,
2018-02-04T07:24:08.790Z,,,50,,30.1,,
2018-02-04T07:24:18.789Z,,,50,,30.1,,
2018-02-04T07:24:38.789Z,,,50,,30.1,,
2018-02-04T07:24:48.789Z,,,50,,30.1,,
2018-02-04T07:24:58.790Z,,,,,,37.6,
2018-02-04T07:25:08.789Z,,,50,,30.1,,
2018-02-04T07:25:18.789Z,,,50,,30.1,,
2018-02-04T07:25:38.789Z,,,50,,30.1,,
2018-02-04T07:25:48.789Z,,,50,,30.1,,
2018-02-04T07:26:08.790Z,,,50,,30.1,,
2018-02-04T07:26:18.789Z,,,50,,30.1,,
2018-02-04T07:26:28.789Z,,,,,,37.5,
2018-02-04T07:26:38.789Z,,,50,,30.1,,
2018-02-04T07:26:48.789Z,,,50,,30.1,,
2018-02-04T07:27:08.789Z,,,50,,30.1,,
2018-02-04T07:27:18.789Z,,,50,,30.1,,
2018-02-04T07:27:38.789Z,,,50,,30.1,37.4,
2018-02-04T07:27:48.790Z,,,50,,30.1,,
2018-02-04T07:28:08.789Z,,,50,,30,,
2018-02-04T07:28:18.789Z,,,50,,30,,
2018-02-04T07:28:38.789Z,,,50,,30,,
2018-02-04T07:28:48.789Z,,,50,,30,,
2018-02-04T07:28:58.789Z,,,,,,37.3,
2018-02-04T07:29:08.800Z,0,44,50,0,30,37.3,0
2018-02-04T07:29:18.821Z,0,0,50,,36.4,37.1,0
2018-02-04T07:29:28.810Z,,,50,,36.4,37.1,
2018-02-04T07:29:38.792Z,,,50,,36.3,37.1,
2018-02-04T07:29:48.789Z,,,,,,36.9,
2018-02-04T07:29:58.789Z,,,50,,36.2,,
2018-02-04T07:30:08.789Z,,,50,,36.2,,
2018-02-04T07:30:18.789Z,0,,,59,,,2
2018-02-04T07:30:28.789Z,,,50,,36,36.8,
2018-02-04T07:30:38.789Z,,,50,,36,,
2018-02-04T07:30:58.789Z,,,50,,35.8,,
2018-02-04T07:31:08.789Z,,,50,,35.8,,
2018-02-04T07:31:18.789Z,,,50,,35.7,,
2018-02-04T07:31:38.789Z,,,50,,35.6,,
2018-02-04T07:31:48.789Z,,,50,,35.5,,
2018-02-04T07:31:58.789Z,,,,,,36.7,
2018-02-04T07:32:08.789Z,,,50,,35.4,,
2018-02-04T07:32:18.796Z,,,50,,35.3,,
2018-02-04T07:32:38.789Z,,,50,,35.2,,
2018-02-04T07:32:48.789Z,,,50,,35.2,,
2018-02-04T07:33:08.789Z,,,50,,35.1,36.6,
2018-02-04T07:33:18.789Z,,,50,,34.9,,
2018-02-04T07:33:38.789Z,,,50,,34.8,,
2018-02-04T07:33:48.789Z,,,50,,34.8,,
2018-02-04T07:33:58.789Z,0,43,50,,34.7,38.3,2
2018-02-04T07:34:08.800Z,,31,50,,34.7,43,
2018-02-04T07:34:18.789Z,,29,50,,34.6,40.9,
2018-02-04T07:34:28.789Z,,,50,,34.6,38.9,
2018-02-04T07:34:38.789Z,,,50,,34.5,36.6,
2018-02-04T07:34:48.789Z,,29,,,,35.5,
2018-02-04T07:34:58.789Z,,,50,,34.4,34.9,
2018-02-04T07:35:08.789Z,,,50,,34.4,35.3,
2018-02-04T07:35:18.789Z,,,50,,34.3,35.8,
2018-02-04T07:35:28.789Z,,30,,,,36.3,
2018-02-04T07:35:38.789Z,,,50,,34.3,36.5,
2018-02-04T07:35:48.789Z,,,50,,34.2,,
2018-02-04T07:35:58.789Z,,29,50,,34.2,36.8,
2018-02-04T07:36:08.789Z,,30,50,,34.1,37.1,
2018-02-04T07:36:18.789Z,,29,,,,37.3,
2018-02-04T07:36:28.789Z,,,50,,34.1,37.5,
2018-02-04T07:36:38.789Z,,,50,,34,,
2018-02-04T07:36:48.789Z,,,50,,34,38,
2018-02-04T07:36:58.789Z,,,,,,38.2,
2018-02-04T07:37:08.789Z,,,50,,33.9,38.4,
2018-02-04T07:37:18.789Z,,,50,,33.8,,
2018-02-04T07:37:28.789Z,,,,,,38.7,
2018-02-04T07:37:38.790Z,,30,50,,33.8,38.9,
2018-02-04T07:37:48.789Z,,29,,,,39.2,
2018-02-04T07:37:58.789Z,,,50,,33.7,39.3,
2018-02-04T07:38:08.789Z,,,50,,33.7,39.5,
