Time,HwTSet,ChActive,HwTOutlet,HwActive,ActPow,PrimTSet,PrimT
2017-11-06T06:25:25.882Z,52,,36.4,,,,
2017-11-06T06:25:35.886Z,52,,36.4,,,,
2017-11-06T06:25:45.883Z,52,,36.4,,,,
2017-11-06T06:26:05.881Z,52,,36.3,,,,
2017-11-06T06:26:25.894Z,52,,36.2,,,,47.2
2017-11-06T06:26:45.882Z,52,,36.1,,,,
2017-11-06T06:27:05.881Z,52,,36.1,,,,
2017-11-06T06:27:25.881Z,52,,36,,,,
2017-11-06T06:27:35.881Z,,,,,,,47.1
2017-11-06T06:27:45.981Z,52,,36,,,,
2017-11-06T06:28:05.883Z,52,,35.9,,,,
2017-11-06T06:28:25.881Z,52,,35.8,,,,
2017-11-06T06:28:45.882Z,52,,35.8,,,,
2017-11-06T06:28:55.906Z,,,,,,,47
2017-11-06T06:29:05.881Z,52,,35.7,,,,
2017-11-06T06:29:25.886Z,52,,35.6,,,,
2017-11-06T06:29:35.886Z,52,,35.6,,,,
2017-11-06T06:29:45.963Z,52,,35.6,,,,
2017-11-06T06:29:55.927Z,52,,35.5,,,,46.9
2017-11-06T06:30:05.955Z,52,,35.5,,,,
2017-11-06T06:30:15.882Z,,,,,,,47
2017-11-06T06:30:25.881Z,52,,35.4,,,,46.9
2017-11-06T06:30:35.912Z,52,,35.4,,,,
2017-11-06T06:30:45.911Z,52,,35.4,,,,
2017-11-06T06:31:05.884Z,52,,35.4,,,,
2017-11-06T06:31:25.882Z,52,,35.3,,,,
2017-11-06T06:31:35.881Z,,,,,,,46.8
2017-11-06T06:31:45.886Z,52,,35.2,,,,
2017-11-06T06:32:05.887Z,52,,35.2,,,,
2017-11-06T06:32:25.881Z,52,,35.1,,,,
2017-11-06T06:32:35.881Z,52,,34.9,,,,
2017-11-06T06:32:45.882Z,52,,34.9,,,,
2017-11-06T06:33:05.883Z,52,,34.9,,,,
2017-11-06T06:33:15.881Z,,,,,,,46.7
2017-11-06T06:33:25.881Z,52,,34.8,,,,
2017-11-06T06:33:35.881Z,52,,34.8,,,,
2017-11-06T06:33:45.890Z,52,,34.7,,,,
2017-11-06T06:34:05.881Z,52,,34.7,,,,
2017-11-06T06:34:25.889Z,52,,34.6,,,,46.6
2017-11-06T06:34:45.884Z,52,,34.6,,,,
2017-11-06T06:35:05.881Z,52,,34.6,,,,
2017-11-06T06:35:25.916Z,52,,34.5,,,,
2017-11-06T06:35:35.885Z,,,,,,,46.5
2017-11-06T06:35:45.940Z,52,,34.4,,,,
2017-11-06T06:36:05.915Z,52,,34.4,,,,
2017-11-06T06:36:25.890Z,52,,34.3,,,,
2017-11-06T06:36:45.882Z,52,,34.3,,,,
2017-11-06T06:37:05.932Z,52,,34.2,,,,
2017-11-06T06:37:15.881Z,,,,,,,46.4
2017-11-06T06:37:25.881Z,52,,34.2,,,,
2017-11-06T06:37:45.883Z,52,,34.1,,,,
2017-11-06T06:38:05.881Z,52,,34.1,,,,
2017-11-06T06:38:25.884Z,52,,34,,,,
2017-11-06T06:38:35.983Z,,,,,,,46.3
2017-11-06T06:38:45.913Z,52,,34,,,,
2017-11-06T06:39:05.885Z,52,,34,,,,
2017-11-06T06:39:25.917Z,52,,33.9,,,,
2017-11-06T06:39:45.885Z,52,,33.8,,,,
2017-11-06T06:40:05.923Z,52,,33.8,,,,
2017-11-06T06:40:15.881Z,,,,,,,46.2
2017-11-06T06:40:25.881Z,52,,33.7,,,,
2017-11-06T06:40:45.881Z,52,,33.7,,,,
2017-11-06T06:41:05.882Z,52,,33.7,,,,
2017-11-06T06:41:25.906Z,52,,33.6,,,,46.1
2017-11-06T06:41:45.888Z,52,,33.6,,,,
2017-11-06T06:42:05.941Z,52,,33.5,,,,
2017-11-06T06:42:25.934Z,52,,33.5,,,,
2017-11-06T06:42:45.899Z,52,,33.4,,,,
2017-11-06T06:42:55.911Z,,,,,,,46
2017-11-06T06:43:05.954Z,52,,33.4,,,,
2017-11-06T06:43:25.968Z,52,,33.3,,,,
2017-11-06T06:43:35.944Z,52,,33.3,,,,
2017-11-06T06:43:55.982Z,52,,33.3,,,,
2017-11-06T06:44:05.920Z,,,,,,,46
2017-11-06T06:44:15.939Z,,,,,,,45.9
2017-11-06T06:44:25.954Z,52,,33.2,,,,
2017-11-06T06:44:45.968Z,52,,33.2,,,,
2017-11-06T06:45:05.981Z,52,,33.2,,,,
2017-11-06T06:45:25.937Z,52,,33.1,,,,
2017-11-06T06:45:35.935Z,52,,33.1,,,,45.8
2017-11-06T06:45:45.948Z,52,,32.9,,,,
2017-11-06T06:46:05.947Z,52,,32.9,,,,
2017-11-06T06:46:25.906Z,52,,32.9,,,,
2017-11-06T06:46:45.916Z,52,,32.8,,,,
2017-11-06T06:46:55.926Z,,,,,,,45.7
2017-11-06T06:47:05.913Z,52,,32.8,,,,
2017-11-06T06:47:25.895Z,52,,32.7,,,,
2017-11-06T06:47:45.940Z,52,,32.7,,,,
2017-11-06T06:48:05.881Z,52,,32.7,,,,
2017-11-06T06:48:25.891Z,52,,32.6,,,,45.6
2017-11-06T06:48:35.895Z,52,,32.6,,,,
2017-11-06T06:48:45.881Z,52,,32.6,,,,
2017-11-06T06:49:05.886Z,52,,32.6,,,,
2017-11-06T06:49:25.945Z,52,,32.5,,,,
2017-11-06T06:49:45.914Z,52,,32.5,,,,
2017-11-06T06:49:55.993Z,,,,,,,45.5
2017-11-06T06:50:05.971Z,52,,32.5,,,,
2017-11-06T06:50:25.913Z,52,,32.4,,,,
2017-11-06T06:50:45.883Z,52,,32.4,,,,
2017-11-06T06:51:05.881Z,52,,32.4,,,,
2017-11-06T06:51:15.914Z,,,,,,,45.4
2017-11-06T06:51:25.902Z,52,,32.3,,,,
2017-11-06T06:51:35.891Z,52,,32.3,,,,
2017-11-06T06:51:46.019Z,52,,32.3,,,,
2017-11-06T06:52:05.887Z,52,,32.3,,,,
2017-11-06T06:52:25.912Z,52,,32.2,,,,
2017-11-06T06:52:35.890Z,52,,32.2,,,,
2017-11-06T06:52:45.901Z,52,,32.2,,,,
2017-11-06T06:52:55.881Z,,,,,,,45.3
2017-11-06T06:53:05.881Z,52,,32.2,,,,
2017-11-06T06:53:25.881Z,52,,32.1,,,,
2017-11-06T06:53:45.880Z,52,,32.1,,,,
2017-11-06T06:54:05.881Z,52,,32,,,,
2017-11-06T06:54:15.881Z,,,,,,,45.2
2017-11-06T06:54:25.881Z,52,,32,,,,
2017-11-06T06:54:35.886Z,52,,32,,,,
2017-11-06T06:54:45.881Z,52,,32,,,,
2017-11-06T06:55:05.881Z,52,,31.9,,,,
2017-11-06T06:55:25.882Z,52,,31.9,,,,
2017-11-06T06:55:35.881Z,,,,,,,45.1
2017-11-06T06:55:45.880Z,52,,31.9,,,,
2017-11-06T06:56:05.899Z,52,,31.8,,,,
2017-11-06T06:56:25.881Z,52,,31.8,,,,
2017-11-06T06:56:45.881Z,52,,31.8,,,,
2017-11-06T06:57:05.890Z,52,,31.8,,,,
2017-11-06T06:57:15.952Z,,,,,,,45
2017-11-06T06:57:25.898Z,52,,31.6,,,,
2017-11-06T06:57:45.880Z,52,,31.6,,,,
2017-11-06T06:57:55.916Z,52,,31.5,,,,
2017-11-06T06:58:05.930Z,52,,31.5,,,,44.9
2017-11-06T06:58:15.880Z,,,,,,,45
2017-11-06T06:58:25.893Z,52,,31.5,,,,44.9
2017-11-06T06:58:35.893Z,52,,31.5,,,,
2017-11-06T06:58:45.881Z,52,,31.5,,,,
2017-11-06T06:59:05.909Z,52,,31.5,,,,
2017-11-06T06:59:25.885Z,52,,31.4,,,,
2017-11-06T06:59:45.912Z,52,,31.4,,,,
2017-11-06T06:59:55.881Z,,,,,,,44.8
2017-11-06T07:00:05.899Z,52,,31.4,,,,
2017-11-06T07:00:25.881Z,52,,31.3,,,,
2017-11-06T07:00:45.880Z,52,,31.3,,,,
2017-11-06T07:01:05.880Z,52,,31.3,,,,
2017-11-06T07:01:25.899Z,52,,31.2,,,,44.7
2017-11-06T07:01:45.882Z,52,,31.2,,,,
2017-11-06T07:02:05.880Z,52,,31.2,,,,
2017-11-06T07:02:25.891Z,52,,31.2,,,,
2017-11-06T07:02:35.880Z,52,,31,,,,
2017-11-06T07:02:45.888Z,52,,31,,,,
2017-11-06T07:02:55.899Z,,,,,,,44.6
2017-11-06T07:03:05.900Z,52,,31,,,,
2017-11-06T07:03:25.933Z,52,,31,,,,
2017-11-06T07:03:35.880Z,52,,30.9,,,,
2017-11-06T07:03:45.880Z,52,,30.9,,,,
2017-11-06T07:04:05.880Z,52,,30.9,,,,
2017-11-06T07:04:25.957Z,52,,30.9,,,,44.5
2017-11-06T07:04:35.892Z,52,,30.9,,,,
2017-11-06T07:04:45.978Z,52,,30.8,,,,
2017-11-06T07:05:06.388Z,52,,30.8,,,,
2017-11-06T07:05:25.946Z,52,,30.8,,,,
2017-11-06T07:05:35.919Z,,,,,,,44.4
2017-11-06T07:05:45.945Z,52,,30.8,,,,
2017-11-06T07:06:05.963Z,52,,30.8,,,,
2017-11-06T07:06:25.963Z,52,,30.7,,,,
2017-11-06T07:06:45.880Z,52,,30.7,,,,
2017-11-06T07:07:05.880Z,52,,30.7,,,,
2017-11-06T07:07:15.879Z,,,,,,,44.3
2017-11-06T07:07:25.899Z,52,,30.6,,,,
2017-11-06T07:07:45.880Z,52,,30.6,,,,
2017-11-06T07:08:05.957Z,52,,30.6,,,,
2017-11-06T07:08:25.895Z,52,,30.6,,,,44.2
2017-11-06T07:08:35.897Z,52,,30.4,,,,
2017-11-06T07:08:45.893Z,52,,30.4,,,,
2017-11-06T07:09:05.904Z,52,,30.4,,,,
2017-11-06T07:09:25.963Z,52,,30.4,,,,
2017-11-06T07:09:35.880Z,52,,30.4,,,,
2017-11-06T07:09:45.885Z,52,,30.3,,,,
2017-11-06T07:10:05.885Z,52,,30.3,,,,
2017-11-06T07:10:15.901Z,,,,,,,44.1
2017-11-06T07:10:25.879Z,52,,30.3,,,,
2017-11-06T07:10:35.895Z,52,,30.3,,,,
2017-11-06T07:10:45.880Z,52,,30.3,,,,
2017-11-06T07:11:05.879Z,52,,30.3,,,,
2017-11-06T07:11:25.883Z,52,,30.2,,,,
2017-11-06T07:11:35.898Z,,,,,,,44
2017-11-06T07:11:45.901Z,52,,30.2,,,,
2017-11-06T07:12:05.883Z,52,,30.2,,,,
2017-11-06T07:12:25.879Z,52,,30.1,,,,
2017-11-06T07:12:35.888Z,52,,30.1,,,,
2017-11-06T07:12:45.879Z,,0,,0,0,5,43.9
2017-11-06T07:12:55.878Z,52,,30.1,,,,
2017-11-06T07:13:05.903Z,,,,,,,44
2017-11-06T07:13:15.879Z,,,,,,,43.9
2017-11-06T07:13:25.900Z,52,,30.1,,,,
2017-11-06T07:13:35.882Z,52,,30,,,,
2017-11-06T07:13:45.911Z,52,,30,,,,
2017-11-06T07:14:05.879Z,52,,30,,,,
2017-11-06T07:14:25.879Z,52,,30,,,,
2017-11-06T07:14:35.878Z,,,,,,,43.8
2017-11-06T07:14:45.885Z,52,,30,,,,
2017-11-06T07:15:05.879Z,52,,30,,,,
2017-11-06T07:15:25.914Z,52,,29.8,,,,
2017-11-06T07:15:45.881Z,52,,29.8,,,,
2017-11-06T07:16:05.881Z,52,,29.8,,,,
2017-11-06T07:16:15.890Z,,,,,,,43.7
2017-11-06T07:16:25.880Z,52,,29.8,,,,
2017-11-06T07:16:46.030Z,52,,29.7,,,,
2017-11-06T07:17:05.909Z,52,,29.7,,,,
2017-11-06T07:17:31.559Z,52,,29.7,,,,
2017-11-06T07:17:35.878Z,52,,29.7,,,,43.6
2017-11-06T07:17:45.878Z,52,,29.7,,,,
2017-11-06T07:18:05.908Z,52,,29.6,,,,
2017-11-06T07:18:25.878Z,52,,29.6,,,,
2017-11-06T07:18:45.880Z,52,,29.6,,,,
2017-11-06T07:19:05.878Z,52,,29.6,,,,
2017-11-06T07:19:15.914Z,,,,,,,43.5
2017-11-06T07:19:25.878Z,52,,29.5,,,,
2017-11-06T07:19:45.977Z,52,,29.5,,,,
2017-11-06T07:20:05.912Z,52,,29.5,,,,
2017-11-06T07:20:25.901Z,52,,29.5,,,,43.4
2017-11-06T07:20:35.931Z,52,,29.5,,,,
2017-11-06T07:20:45.936Z,52,,29.5,,,,
2017-11-06T07:21:05.882Z,52,,29.3,,,,
2017-11-06T07:21:25.895Z,52,,29.3,,,,
2017-11-06T07:21:35.914Z,52,,29.3,,,,
2017-11-06T07:21:45.878Z,52,,29.3,,,,
2017-11-06T07:21:55.996Z,,,,,,,43.3
2017-11-06T07:22:05.967Z,52,,29.3,,,,
2017-11-06T07:22:15.878Z,,,,,,,43.3
2017-11-06T07:22:25.878Z,52,,29.2,,,,
2017-11-06T07:22:45.877Z,52,,29.2,,,,
2017-11-06T07:23:05.966Z,52,,29.2,,,,
2017-11-06T07:23:25.877Z,52,,29.2,,,,
2017-11-06T07:23:35.886Z,,,,,,,43.2
2017-11-06T07:23:45.877Z,52,,29.2,,,,
2017-11-06T07:24:05.877Z,52,,29.1,,,,
2017-11-06T07:24:25.877Z,52,,29.1,,,,
2017-11-06T07:24:45.926Z,52,,29.1,,,,
2017-11-06T07:25:05.906Z,52,,29.1,,,,
2017-11-06T07:25:15.895Z,,,,,,,43.1
2017-11-06T07:25:25.886Z,52,,29,,,,
2017-11-06T07:25:45.930Z,52,,29,,,,
2017-11-06T07:26:05.945Z,52,,29,,,,
2017-11-06T07:26:25.935Z,52,,29,,,,
2017-11-06T07:26:35.973Z,,,,,,,43
2017-11-06T07:26:45.945Z,52,,29,,,,
2017-11-06T07:27:05.945Z,52,,28.9,,,,
2017-11-06T07:27:26.012Z,52,,28.9,,,,
2017-11-06T07:27:35.932Z,52,,28.9,,,,
2017-11-06T07:27:45.976Z,52,,28.9,,,,43
2017-11-06T07:27:55.951Z,,,,,,,42.9
2017-11-06T07:28:05.904Z,52,,28.9,,,,
2017-11-06T07:28:15.985Z,,,,,,,43
2017-11-06T07:28:25.915Z,52,,28.9,,,,42.9
2017-11-06T07:28:35.937Z,52,,28.9,,,,
2017-11-06T07:28:55.949Z,52,,28.7,,,,
2017-11-06T07:29:15.906Z,52,,28.7,,,,
2017-11-06T07:29:25.912Z,52,,28.7,,,,
2017-11-06T07:29:35.899Z,52,,28.7,,,,
2017-11-06T07:29:45.920Z,52,,28.7,,,,
2017-11-06T07:29:55.964Z,,,,,,,42.8
2017-11-06T07:30:05.967Z,52,,28.7,,,,
2017-11-06T07:30:25.961Z,52,,28.6,,,,
2017-11-06T07:30:35.915Z,,1,,0,,58,
2017-11-06T07:30:45.934Z,52,1,28.6,0,39,,48.1
2017-11-06T07:30:55.927Z,52,,28.6,,29,,41.8
2017-11-06T07:31:05.889Z,,,,,29,,36.2
2017-11-06T07:31:15.959Z,52,,28.6,,,,32.7
2017-11-06T07:31:26.024Z,52,,28.6,,,,29.8
2017-11-06T07:31:35.897Z,52,,28.6,,,,29.6
2017-11-06T07:31:45.906Z,,,,,,,28.8
2017-11-06T07:31:55.880Z,52,,28.6,,,,
2017-11-06T07:32:05.878Z,52,,28.6,,,,28.7
2017-11-06T07:32:15.927Z,,,,,,,29
2017-11-06T07:32:25.878Z,52,,28.5,,30,,29.8
2017-11-06T07:32:35.884Z,52,,28.5,,33,,30
2017-11-06T07:32:45.877Z,,,,,35,,30.2
2017-11-06T07:32:55.877Z,52,,28.5,,41,,31.1
2017-11-06T07:33:05.888Z,,,,,47,,32.1
2017-11-06T07:33:17.173Z,52,,28.5,,53,,33.4
2017-11-06T07:33:25.899Z,52,,28.5,,65,,36.1
2017-11-06T07:33:35.885Z,52,,28.5,,72,,37.5
2017-11-06T07:33:45.946Z,52,,28.5,,,,
2017-11-06T07:33:55.878Z,52,,28.5,,77,,38.8
2017-11-06T07:34:05.885Z,,,,,83,,40.3
2017-11-06T07:34:15.877Z,52,,28.5,,87,,41.6
2017-11-06T07:34:25.877Z,52,,28.5,,96,,44
2017-11-06T07:34:35.945Z,52,,28.5,,100,,45
2017-11-06T07:34:45.903Z,,,,,99,,45.2
2017-11-06T07:34:55.882Z,52,,28.5,,100,,46
2017-11-06T07:35:05.905Z,52,,28.5,,,,
2017-11-06T07:35:15.877Z,52,,28.5,,,,47
2017-11-06T07:35:25.885Z,52,,28.5,,,,47.6
2017-11-06T07:35:35.900Z,52,,28.5,,,,47.9
2017-11-06T07:35:45.880Z,,,,,,,48.3
2017-11-06T07:35:55.876Z,52,,28.5,,,,
2017-11-06T07:36:05.877Z,52,,28.5,,,,49
2017-11-06T07:36:15.878Z,52,,28.5,,,,49.1
2017-11-06T07:36:25.884Z,52,,28.5,,,,50
2017-11-06T07:36:35.877Z,52,,28.5,,99,,50.4
2017-11-06T07:36:45.890Z,,,,,100,,51.1
2017-11-06T07:36:55.877Z,52,,28.6,,,,51.6
2017-11-06T07:37:05.876Z,52,,28.6,,,,52
2017-11-06T07:37:15.877Z,52,,28.6,,,,52.2
2017-11-06T07:37:25.995Z,52,,28.6,,,,54.3
2017-11-06T07:37:35.878Z,52,,28.7,,,,
2017-11-06T07:37:45.919Z,52,,28.7,,,,55
2017-11-06T07:37:55.928Z,,,,,,,55.5
2017-11-06T07:38:05.909Z,52,,28.7,,,,56
2017-11-06T07:38:15.946Z,52,,28.7,,,,56.2
2017-11-06T07:38:25.923Z,52,,28.9,,,,57.3
2017-11-06T07:38:35.940Z,52,,28.9,,,,58
2017-11-06T07:38:45.876Z,,,,,99,,58.5
2017-11-06T07:38:55.877Z,52,,28.9,,,,
2017-11-06T07:39:05.880Z,,,,,94,,58.8
2017-11-06T07:39:15.880Z,52,,29,,88,,
2017-11-06T07:39:25.879Z,52,,29.1,,80,,58.4
2017-11-06T07:39:35.877Z,52,,29.1,,78,,58.3
2017-11-06T07:39:45.881Z,52,,29.1,,,,
2017-11-06T07:39:55.921Z,,,,,75,,58.4
2017-11-06T07:40:05.928Z,52,,29.2,,,,
2017-11-06T07:40:15.899Z,,,,,68,,58.5
2017-11-06T07:40:25.928Z,52,,29.3,,66,,58.4
2017-11-06T07:40:35.922Z,,,,,61,,58.3
2017-11-06T07:40:45.972Z,52,,29.5,,,,
2017-11-06T07:40:55.939Z,,,,,58,,58.4
2017-11-06T07:41:05.895Z,52,,29.5,,,,
2017-11-06T07:41:15.949Z,,,,,53,,58.3
2017-11-06T07:41:25.918Z,52,,29.7,,51,,
2017-11-06T07:41:35.888Z,,,,,46,,58.4
2017-11-06T07:41:45.943Z,52,,29.8,,,,
2017-11-06T07:41:55.915Z,,,,,44,,58.3
2017-11-06T07:42:05.957Z,52,,29.8,,,,
2017-11-06T07:42:15.911Z,,,,,40,,
2017-11-06T07:42:25.916Z,52,,30.1,,39,,
2017-11-06T07:42:35.949Z,,,,,36,,58.2
2017-11-06T07:42:45.963Z,52,,30.2,,,,
2017-11-06T07:42:55.910Z,,,,,34,,
2017-11-06T07:43:05.881Z,52,,30.2,,,,
2017-11-06T07:43:15.939Z,,,,,32,,
2017-11-06T07:43:25.913Z,52,,30.4,,31,,
2017-11-06T07:43:35.967Z,,,,,29,,58.1
2017-11-06T07:43:45.929Z,52,,30.4,,,,
2017-11-06T07:44:05.967Z,52,,30.6,,,,
2017-11-06T07:44:15.944Z,,,,,,,58.2
2017-11-06T07:44:25.938Z,52,,30.8,,30,,58.3
2017-11-06T07:44:35.891Z,,,,,29,,58.4
2017-11-06T07:44:45.896Z,52,,30.8,,,,
2017-11-06T07:44:55.891Z,,,,,30,,58.5
2017-11-06T07:45:05.939Z,52,,30.9,,,,
2017-11-06T07:45:15.907Z,,,,,30,,58.6
2017-11-06T07:45:25.934Z,52,,31,,30,,58.8
2017-11-06T07:45:35.905Z,52,,31.2,,29,,
2017-11-06T07:45:45.903Z,52,,31.2,,,,
2017-11-06T07:45:55.944Z,,,,,30,,
2017-11-06T07:46:05.977Z,52,,31.3,,,,58.9
2017-11-06T07:46:15.951Z,52,,31.3,,29,,
2017-11-06T07:46:25.930Z,52,,31.4,,,,59
2017-11-06T07:46:35.924Z,52,,31.5,,,,
2017-11-06T07:46:45.875Z,52,,31.5,,,,
2017-11-06T07:46:55.900Z,,,,,30,,
2017-11-06T07:47:05.940Z,52,,31.6,,,,
2017-11-06T07:47:15.887Z,,,,,29,,59.1
2017-11-06T07:47:25.913Z,52,,31.8,,,,59.3
2017-11-06T07:47:35.893Z,52,,31.8,,,,
2017-11-06T07:47:45.883Z,52,,31.9,,,,
2017-11-06T07:48:05.886Z,52,,31.9,,,,
2017-11-06T07:48:15.877Z,,,,,,,59.4
2017-11-06T07:48:25.880Z,52,,32.1,,,,
2017-11-06T07:48:35.879Z,,,,,,,59.5
2017-11-06T07:48:45.890Z,52,,32.2,,,,
2017-11-06T07:48:55.877Z,,,,,30,,
2017-11-06T07:49:05.876Z,52,,32.2,,,,
2017-11-06T07:49:15.920Z,,,,,29,,59.6
2017-11-06T07:49:25.885Z,52,,32.3,,30,,59.7
2017-11-06T07:49:35.886Z,52,,32.4,,29,,
2017-11-06T07:49:45.876Z,52,,32.4,,,,
2017-11-06T07:50:05.875Z,52,,32.5,,,,
2017-11-06T07:50:15.976Z,,,,,,,59.8
2017-11-06T07:50:25.878Z,52,,32.6,,29,,59.9
2017-11-06T07:50:35.876Z,52,,32.7,,,,
2017-11-06T07:50:45.908Z,,,,,30,,
2017-11-06T07:50:55.961Z,,,,,30,,60
2017-11-06T07:51:15.876Z,52,,32.8,,29,,
2017-11-06T07:51:25.985Z,52,,32.9,,,,60.1
2017-11-06T07:51:35.899Z,52,,32.9,,30,,
2017-11-06T07:51:45.912Z,52,,33.1,,,,
2017-11-06T07:52:05.910Z,52,,33.1,,,,
2017-11-06T07:52:15.891Z,,,,,30,,60.2
2017-11-06T07:52:25.914Z,52,,33.3,,29,,
2017-11-06T07:52:35.905Z,,,,,29,,60.4
2017-11-06T07:52:45.907Z,52,,33.3,,,,
2017-11-06T07:53:05.945Z,52,,33.4,,,,
2017-11-06T07:53:15.915Z,,,,,,,60.5
2017-11-06T07:53:26.082Z,52,,33.5,,30,,
2017-11-06T07:53:35.990Z,,,,,30,,60.6
2017-11-06T07:53:45.940Z,52,,33.6,,,,
2017-11-06T07:53:55.878Z,,,,,29,,
2017-11-06T07:54:05.915Z,52,,33.6,,,,
2017-11-06T07:54:15.905Z,,,,,,,60.7
2017-11-06T07:54:25.878Z,52,,33.8,,,,
2017-11-06T07:54:35.887Z,,,,,,,60.8
2017-11-06T07:54:45.875Z,52,,33.8,,,,
2017-11-06T07:55:05.875Z,52,,33.9,,,,
2017-11-06T07:55:26.195Z,52,,34,,29,,60.9
2017-11-06T07:55:35.875Z,52,,34.1,,,,
2017-11-06T07:55:45.876Z,,,,,,,61.1
2017-11-06T07:55:55.884Z,52,,34.1,,,,
2017-11-06T07:56:05.877Z,,,,,30,,61.1
2017-11-06T07:56:15.947Z,52,,34.2,,29,,
2017-11-06T07:56:25.901Z,52,,34.2,,30,,61.2
2017-11-06T07:56:35.943Z,52,,34.3,,29,,
2017-11-06T07:56:45.968Z,52,,34.4,,,,
2017-11-06T07:57:05.988Z,52,,34.4,,,,
2017-11-06T07:57:15.967Z,,,,,,,61.3
2017-11-06T07:57:25.989Z,52,,34.5,,,,
2017-11-06T07:57:35.925Z,,,,,30,,61.4
2017-11-06T07:57:45.960Z,52,,34.6,,,,
2017-11-06T07:57:55.931Z,,,,,29,,
2017-11-06T07:58:05.983Z,52,,34.7,,,,
2017-11-06T07:58:25.982Z,52,,34.8,,,,61.5
2017-11-06T07:58:35.976Z,52,,34.8,,,,
2017-11-06T07:58:45.980Z,52,,34.8,,,,
2017-11-06T07:59:05.955Z,52,,34.9,,,,
2017-11-06T07:59:15.971Z,,,,,,,61.6
2017-11-06T07:59:25.931Z,52,,35.1,,,,
2017-11-06T07:59:35.936Z,,,,,,,61.8
2017-11-06T07:59:45.986Z,52,,35.2,,,,
2017-11-06T08:00:05.948Z,52,,35.2,,,,
2017-11-06T08:00:15.921Z,52,,35.2,,,,
2017-11-06T08:00:25.906Z,52,,35.4,,30,,62
2017-11-06T08:00:35.931Z,,1,,0,0,,60.8
2017-11-06T08:00:45.934Z,52,,35.4,,,,
2017-11-06T08:00:55.881Z,,,,,,,58.3
2017-11-06T08:01:05.928Z,52,,35.4,,,,57.9
2017-11-06T08:01:15.941Z,52,,35.5,,,,57.3
2017-11-06T08:01:25.907Z,52,,35.5,,,,57
2017-11-06T08:01:35.964Z,52,,35.6,,,,
2017-11-06T08:01:45.919Z,,,,,,,56.9
2017-11-06T08:01:55.952Z,52,,35.6,,,,
2017-11-06T08:02:05.914Z,,,,,,,56.8
2017-11-06T08:02:15.907Z,52,,35.7,,,,56.6
2017-11-06T08:02:25.918Z,52,,35.7,,,,56.3
2017-11-06T08:02:35.929Z,,,,,,,56.1
2017-11-06T08:02:45.905Z,52,,35.8,,,,
2017-11-06T08:02:55.930Z,,,,,,,56
2017-11-06T08:03:05.921Z,,,,,,,55.7
2017-11-06T08:03:15.918Z,52,,35.8,,,,55.6
2017-11-06T08:03:25.940Z,52,,35.9,,,,55.3
2017-11-06T08:03:35.910Z,52,,35.9,,,,55.1
2017-11-06T08:03:45.896Z,52,,35.9,,,,
2017-11-06T08:03:55.909Z,,,,,,,54.9
2017-11-06T08:04:05.914Z,,,,,,,54.8
2017-11-06T08:04:15.902Z,52,,36,,,,54.6
2017-11-06T08:04:25.898Z,52,,36,,,,54.3
2017-11-06T08:04:35.879Z,,,,,,,54.1
2017-11-06T08:04:45.927Z,52,,36.1,,,,
2017-11-06T08:04:55.918Z,,,,,,,53.9
2017-11-06T08:05:05.905Z,52,,36.1,,,,
2017-11-06T08:05:15.885Z,,,,,,,53.6
2017-11-06T08:05:25.944Z,52,,36.1,,,,53.3
2017-11-06T08:05:35.882Z,52,,36.2,,,,53.2
2017-11-06T08:05:45.934Z,52,,36.2,,,,53
2017-11-06T08:06:05.947Z,,,,,,,52.9
2017-11-06T08:06:15.934Z,52,,36.2,,,,52.8
2017-11-06T08:06:25.885Z,52,,36.2,,,,52.4
2017-11-06T08:06:35.894Z,52,,36.2,,,,52.2
2017-11-06T08:06:45.933Z,52,,36.2,,,,51.9
2017-11-06T08:06:55.960Z,,1,,0,44,,52.2
2017-11-06T08:07:05.938Z,,,,,43,,54
2017-11-06T08:07:16.151Z,52,,36.3,,41,,55.1
2017-11-06T08:07:25.921Z,52,,36.3,,29,,56.5
2017-11-06T08:07:35.931Z,52,,36.3,,31,,56.4
2017-11-06T08:07:45.879Z,,,,,29,,
2017-11-06T08:07:55.888Z,52,,36.3,,,,
2017-11-06T08:08:05.881Z,,,,,30,,56.3
2017-11-06T08:08:15.885Z,52,,36.3,,29,,56.4
2017-11-06T08:08:25.913Z,52,,36.3,,,,56.7
2017-11-06T08:08:35.954Z,52,,36.4,,,,56.8
2017-11-06T08:08:45.880Z,52,,36.4,,,,
2017-11-06T08:08:55.894Z,,,,,30,,
2017-11-06T08:09:05.880Z,52,,36.4,,,,
2017-11-06T08:09:15.882Z,,,,,29,,
2017-11-06T08:09:25.897Z,52,,36.4,,,,56.9
2017-11-06T08:09:35.918Z,52,,36.5,,29,,
2017-11-06T08:09:45.905Z,,,,,,,57
2017-11-06T08:09:55.957Z,52,,36.5,,,,
2017-11-06T08:10:05.954Z,,,,,30,,
2017-11-06T08:10:15.884Z,52,,36.5,,29,,
2017-11-06T08:10:25.931Z,52,,36.5,,29,,57.1
2017-11-06T08:10:35.885Z,52,,36.5,,,,
2017-11-06T08:10:45.932Z,52,,36.5,,,,
2017-11-06T08:10:55.888Z,,,,,,,57.2
2017-11-06T08:11:05.899Z,52,,36.6,,,,
2017-11-06T08:11:15.879Z,,,,,,,57.3
2017-11-06T08:11:25.901Z,52,,36.6,,29,,57.4
