Time,HwActive,ActPow,HwTSet,PrimTSet,ChActive,PrimT,HwTOutlet
2018-01-05T03:28:12.611Z,,,50,,,36.8,28.9
2018-01-05T03:28:22.610Z,,,50,,,36.7,28.9
2018-01-05T03:28:32.611Z,,,50,,,,28.9
2018-01-05T03:28:42.611Z,,,50,,,,28.9
2018-01-05T03:28:52.610Z,,,50,,,,28.9
2018-01-05T03:29:02.611Z,,,50,,,,28.9
2018-01-05T03:29:12.611Z,,,50,,,36.6,28.9
2018-01-05T03:29:22.611Z,,,50,,,36.5,28.9
2018-01-05T03:29:32.612Z,,,50,,,,29
2018-01-05T03:29:42.610Z,,,50,,,,29
2018-01-05T03:29:52.611Z,,,50,,,,29
2018-01-05T03:30:02.610Z,,,50,,,,29
2018-01-05T03:30:12.610Z,,,50,,,,29
2018-01-05T03:30:22.611Z,,,50,,,,29
2018-01-05T03:30:32.610Z,,,50,,,,29
2018-01-05T03:30:42.610Z,,,50,,,,29
2018-01-05T03:30:52.611Z,,,50,,,,29
2018-01-05T03:31:02.611Z,,,50,,,36.4,29
2018-01-05T03:31:12.611Z,,,50,,,,29
2018-01-05T03:31:22.610Z,,,50,,,,29
2018-01-05T03:31:32.612Z,,,50,,,36.5,29
2018-01-05T03:31:42.611Z,,,50,,,36.4,29
2018-01-05T03:31:52.611Z,,,50,,,36.5,29.1
2018-01-05T03:32:02.610Z,,,50,,,,29.1
2018-01-05T03:32:12.610Z,,,50,,,,29.1
2018-01-05T03:32:22.611Z,,,50,,,,29.1
2018-01-05T03:32:32.611Z,,,50,,,,29.1
2018-01-05T03:32:42.612Z,,,50,,,36.6,29.1
2018-01-05T03:32:52.611Z,,,50,,,,29.1
2018-01-05T03:33:02.611Z,,,50,,,,29.1
2018-01-05T03:33:12.611Z,,,50,,,36.7,29.1
2018-01-05T03:33:22.611Z,,,50,,,,29.1
2018-01-05T03:33:32.610Z,,,50,,,,29.1
2018-01-05T03:33:42.610Z,,,50,,,,29.1
2018-01-05T03:33:52.610Z,,,50,,,,29.1
2018-01-05T03:34:02.611Z,,,50,,,36.8,29.1
2018-01-05T03:34:12.611Z,,,50,,,,29.1
2018-01-05T03:34:22.610Z,,,50,,,,29.1
2018-01-05T03:34:32.613Z,,,50,,,,29.1
2018-01-05T03:34:42.611Z,,,50,,,,29.1
2018-01-05T03:34:52.611Z,,,50,,,,29.1
2018-01-05T03:35:02.610Z,,,50,,,36.9,29.1
2018-01-05T03:35:12.610Z,,,50,,,36.8,29.1
2018-01-05T03:35:22.611Z,,,50,,,36.9,29.1
2018-01-05T03:35:32.674Z,,,50,,,,29.1
2018-01-05T03:35:42.611Z,,,50,,,,29.1
2018-01-05T03:35:52.662Z,,,50,,,,29.1
2018-01-05T03:36:02.610Z,,,50,,,,29.1
2018-01-05T03:36:12.611Z,,,50,,,,29.1
2018-01-05T03:36:22.610Z,,,50,,,,29.1
2018-01-05T03:36:32.616Z,,,50,,,,29.1
2018-01-05T03:36:42.611Z,,,50,,,36.8,29.1
2018-01-05T03:36:52.610Z,,,50,,,,29.1
2018-01-05T03:37:02.611Z,,,50,,,,29.1
2018-01-05T03:37:12.610Z,,,50,,,,29.2
2018-01-05T03:37:22.610Z,,,50,,,,29.2
2018-01-05T03:37:32.611Z,,,50,,,,29.1
2018-01-05T03:37:42.610Z,,,50,,,,29.2
2018-01-05T03:37:52.615Z,,,50,,,,29.2
2018-01-05T03:38:02.610Z,,,50,,,,29.2
2018-01-05T03:38:12.610Z,,,50,,,,29.2
2018-01-05T03:38:22.611Z,,,50,,,,29.2
2018-01-05T03:38:32.610Z,,,50,,,,29.2
2018-01-05T03:38:42.610Z,,,50,,,,29.2
2018-01-05T03:38:52.611Z,,,50,,,,29.2
2018-01-05T03:39:02.610Z,,,50,,,36.7,29.2
2018-01-05T03:39:12.611Z,,,50,,,,29.2
2018-01-05T03:39:22.610Z,,,50,,,,29.2
2018-01-05T03:39:32.611Z,,,50,,,,29.2
2018-01-05T03:39:42.611Z,,,50,,,,29.2
2018-01-05T03:39:52.610Z,,,50,,,,29.2
2018-01-05T03:40:02.610Z,,,50,,,,29.2
2018-01-05T03:40:12.610Z,,,50,,,,29.2
2018-01-05T03:40:22.611Z,,,50,,,36.6,29.1
2018-01-05T03:40:32.610Z,,,50,,,,29.1
2018-01-05T03:40:42.610Z,,,50,,,,29.2
2018-01-05T03:40:52.610Z,,,50,,,,29.1
2018-01-05T03:41:02.610Z,,,50,,,,29.2
2018-01-05T03:41:12.610Z,,,50,,,,29.1
2018-01-05T03:41:22.611Z,,,50,,,,29.1
2018-01-05T03:41:32.610Z,,,50,,,,29.1
2018-01-05T03:41:42.610Z,,,50,,,,29.1
2018-01-05T03:41:52.610Z,0,0,50,59,2,36.5,29.1
2018-01-05T03:42:02.610Z,,,50,,,,29.1
2018-01-05T03:42:12.610Z,,,50,,,,29.1
2018-01-05T03:42:22.610Z,,,50,,,,29.1
2018-01-05T03:42:32.611Z,,,50,,,,29.1
2018-01-05T03:42:42.610Z,,,50,,,,29.1
2018-01-05T03:42:52.610Z,,,50,,,,29.1
2018-01-05T03:43:02.610Z,,,50,,,,29.1
2018-01-05T03:43:12.611Z,,,50,,,,29.1
2018-01-05T03:43:22.610Z,,,50,,,36.4,29.1
2018-01-05T03:43:32.611Z,,,50,,,,29.1
2018-01-05T03:43:42.610Z,,,50,,,,29.1
2018-01-05T03:43:52.610Z,,,50,,,,29.1
2018-01-05T03:44:02.610Z,,,50,,,,29.1
2018-01-05T03:44:12.610Z,,,50,,,,29.1
2018-01-05T03:44:22.610Z,,,50,,,,29.1
2018-01-05T03:44:32.610Z,,,50,,,,29.1
2018-01-05T03:44:42.610Z,,,50,,,36.3,29.1
2018-01-05T03:44:52.611Z,,,50,,,,29.1
2018-01-05T03:45:02.613Z,,,50,,,,29.1
2018-01-05T03:45:12.792Z,,,50,,,,29.1
2018-01-05T03:45:22.858Z,,,50,,,,29.1
2018-01-05T03:45:32.793Z,,,50,,,,29.1
2018-01-05T03:45:42.755Z,,,50,,,,29.1
2018-01-05T03:45:52.612Z,,,50,,,,29.1
2018-01-05T03:46:02.612Z,,,50,,,,29.1
2018-01-05T03:46:12.611Z,,,50,,,36.2,29.1
2018-01-05T03:46:22.611Z,,,50,,,,29.1
2018-01-05T03:46:32.610Z,,,50,,,,29.1
2018-01-05T03:46:42.610Z,,,50,,,,29.1
2018-01-05T03:46:52.610Z,,,50,,,,29.1
2018-01-05T03:47:02.616Z,,,50,,,,29.1
2018-01-05T03:47:12.625Z,,,50,,,,29.1
2018-01-05T03:47:22.611Z,,,50,,,,29.1
2018-01-05T03:47:32.610Z,,,50,,,,29.1
2018-01-05T03:47:42.610Z,,,50,,,,29.1
2018-01-05T03:47:52.610Z,,,50,,,36.1,29
2018-01-05T03:48:02.610Z,,,50,,,,29
2018-01-05T03:48:12.610Z,,,50,,,,29.1
2018-01-05T03:48:22.610Z,,,50,,,,29.1
2018-01-05T03:48:32.610Z,,,50,,,,29.1
2018-01-05T03:48:42.610Z,,,50,,,,29
2018-01-05T03:48:52.610Z,,,50,,,,29.1
2018-01-05T03:49:02.610Z,,,50,,,,29
2018-01-05T03:49:12.610Z,,,50,,,,29
2018-01-05T03:49:22.610Z,,,50,,,,29
2018-01-05T03:49:32.610Z,,,50,,,36,29
2018-01-05T03:49:42.763Z,,,50,,,,29
2018-01-05T03:49:52.610Z,,,50,,,,29
2018-01-05T03:50:02.610Z,,,50,,,,29
2018-01-05T03:50:12.610Z,,,50,,,,29
2018-01-05T03:50:22.610Z,,,50,,,,29
2018-01-05T03:50:32.610Z,0,41,50,,2,38.7,29
2018-01-05T03:50:42.610Z,,31,50,,,41.9,29
2018-01-05T03:50:52.611Z,,29,50,,,38.5,29
2018-01-05T03:51:02.610Z,,29,50,,,36.9,29
2018-01-05T03:51:12.610Z,,29,50,,,34.8,29
2018-01-05T03:51:22.611Z,,30,50,,,34.2,29
2018-01-05T03:51:32.662Z,,29,50,,,34.4,29
2018-01-05T03:51:42.610Z,,,50,,,34.9,29
2018-01-05T03:51:52.637Z,,,50,,,35.4,29
2018-01-05T03:52:02.610Z,,,50,,,35.7,29
2018-01-05T03:52:12.617Z,,,50,,,35.9,29
2018-01-05T03:52:22.610Z,,29,50,,,36,29
2018-01-05T03:52:32.610Z,,,50,,,36.2,29
2018-01-05T03:52:42.610Z,,30,50,,,36.4,29
2018-01-05T03:52:52.610Z,,,50,,,36.6,29
2018-01-05T03:53:02.610Z,,,50,,,36.8,29
2018-01-05T03:53:12.610Z,,30,50,,,37.1,29
2018-01-05T03:53:22.610Z,,,50,,,37.3,29
2018-01-05T03:53:32.610Z,,29,50,,,37.5,29
2018-01-05T03:53:42.610Z,,30,50,,,37.7,29
2018-01-05T03:53:52.610Z,,,50,,,37.8,29
2018-01-05T03:54:02.643Z,,29,50,,,38,29
2018-01-05T03:54:12.610Z,,,50,,,38.2,29
2018-01-05T03:54:22.610Z,,,50,,,38.3,29
2018-01-05T03:54:32.611Z,,,50,,,38.4,29
2018-01-05T03:54:42.610Z,,30,50,,,38.6,29
2018-01-05T03:54:52.616Z,,29,50,,,38.8,29
2018-01-05T03:55:02.610Z,,,50,,,38.9,29
2018-01-05T03:55:12.610Z,,29,50,,,39.1,29
2018-01-05T03:55:22.610Z,,,50,,,39.3,29
2018-01-05T03:55:32.610Z,,30,50,,,39.4,29
2018-01-05T03:55:42.611Z,,29,50,,,39.5,29
2018-01-05T03:55:52.610Z,,30,50,,,39.7,29
2018-01-05T03:56:02.610Z,0,0,50,,2,37.7,29
2018-01-05T03:56:12.610Z,,,50,,,35.9,29
2018-01-05T03:56:22.610Z,,,50,,,35.3,29
2018-01-05T03:56:32.610Z,,,50,,,34.9,29
2018-01-05T03:56:42.611Z,,,50,,,,29
2018-01-05T03:56:52.610Z,,,50,,,,29
2018-01-05T03:57:02.610Z,,,50,,,,29
2018-01-05T03:57:12.610Z,,,50,,,34.8,29
2018-01-05T03:57:22.612Z,,,50,,,,29.1
2018-01-05T03:57:32.610Z,,,50,,,34.6,29.1
2018-01-05T03:57:42.626Z,,,50,,,34.5,29.1
2018-01-05T03:57:52.610Z,,,50,,,,29.1
2018-01-05T03:58:02.610Z,,,50,,,,29.1
2018-01-05T03:58:12.610Z,,,50,,,,29.1
2018-01-05T03:58:22.610Z,,,50,,,,29.1
2018-01-05T03:58:32.610Z,,,50,,,,29.1
2018-01-05T03:58:42.610Z,,,50,,,34.4,29.1
2018-01-05T03:58:52.610Z,,,50,,,,29.1
2018-01-05T03:59:02.610Z,,,50,,,,29.1
2018-01-05T03:59:12.610Z,,,50,,,34.3,29.1
2018-01-05T03:59:22.610Z,,,50,,,,29.1
2018-01-05T03:59:32.610Z,,,50,,,,29.1
2018-01-05T03:59:42.610Z,,,50,,,,29.1
2018-01-05T03:59:52.610Z,,,50,,,,29.1
2018-01-05T04:00:02.610Z,,,50,,,,29.1
2018-01-05T04:00:12.610Z,,,50,,,,29.1
2018-01-05T04:00:22.610Z,,,50,,,,29.1
2018-01-05T04:00:32.667Z,,,50,,,,29.1
2018-01-05T04:00:42.610Z,,,50,,,,29.1
2018-01-05T04:00:52.610Z,0,44,50,,2,35.7,29.1
2018-01-05T04:01:02.610Z,,30,50,,,41.5,29.1
2018-01-05T04:01:12.610Z,,30,50,,,40.6,29.1
2018-01-05T04:01:22.610Z,,29,50,,,40.2,29.1
2018-01-05T04:01:32.610Z,,29,50,,,39.3,29.1
2018-01-05T04:01:42.610Z,,30,50,,,,29.1
2018-01-05T04:01:52.610Z,0,0,50,,2,36.7,29.1
2018-01-05T04:02:02.610Z,,,50,,,34.9,29.1
2018-01-05T04:02:12.610Z,,,50,,,34.5,29.1
2018-01-05T04:02:22.610Z,,,50,,,34.4,29.1
2018-01-05T04:02:32.613Z,,,50,,,,29.1
2018-01-05T04:02:42.612Z,,,50,,,,29.1
2018-01-05T04:02:52.610Z,,,50,,,,29.1
2018-01-05T04:03:02.610Z,,,50,,,,29.1
2018-01-05T04:03:12.612Z,,,50,,,34.3,29.1
2018-01-05T04:03:22.610Z,,,50,,,,29.1
2018-01-05T04:03:32.610Z,,,50,,,34.2,29.2
2018-01-05T04:03:42.610Z,,,50,,,34.1,29.1
2018-01-05T04:03:52.611Z,,,50,,,,29.2
2018-01-05T04:04:02.610Z,,,50,,,,29.2
2018-01-05T04:04:12.610Z,,,50,,,34,29.1
2018-01-05T04:04:22.610Z,,,50,,,,29.2
2018-01-05T04:04:32.610Z,,,50,,,33.9,29.2
2018-01-05T04:04:42.610Z,,,50,,,,29.2
2018-01-05T04:04:52.610Z,,,50,,,,29.1
2018-01-05T04:05:02.610Z,,,50,,,,29.2
2018-01-05T04:05:12.610Z,,,50,,,,29.2
2018-01-05T04:05:22.610Z,,,50,,,,29.2
2018-01-05T04:05:32.611Z,,,50,,,,29.2
2018-01-05T04:05:42.610Z,,,50,,,33.8,29.2
2018-01-05T04:05:52.610Z,,,50,,,,29.2
2018-01-05T04:06:02.611Z,,,50,,,,29.2
2018-01-05T04:06:12.610Z,,,50,,,,29.2
2018-01-05T04:06:22.610Z,,,50,,,,29.2
2018-01-05T04:06:32.624Z,,,50,,,,29.2
2018-01-05T04:06:42.609Z,,,50,,,,29.2
2018-01-05T04:06:52.610Z,,,50,,,,29.2
2018-01-05T04:07:02.614Z,,,50,,,,29.2
2018-01-05T04:07:12.666Z,,,50,,,,29.2
2018-01-05T04:07:22.610Z,,,50,,,,29.2
2018-01-05T04:07:32.641Z,,,50,,,,29.2
2018-01-05T04:07:42.610Z,,,50,,,,29.2
2018-01-05T04:07:52.616Z,,,50,,,,29.2
2018-01-05T04:08:02.609Z,,,50,,,,29.2
2018-01-05T04:08:12.610Z,,,50,,,33.9,29.2
2018-01-05T04:08:22.609Z,,,50,,,,29.2
2018-01-05T04:08:32.610Z,,,50,,,,29.1
2018-01-05T04:08:42.614Z,,,50,,,,29.1
2018-01-05T04:08:52.610Z,,,50,,,,29.1
2018-01-05T04:09:02.610Z,,,50,,,,29.1
2018-01-05T04:09:12.610Z,,,50,,,,29.1
2018-01-05T04:09:22.609Z,,,50,,,,29.1
2018-01-05T04:09:32.610Z,,,50,,,34,29.1
2018-01-05T04:09:42.609Z,,,50,,,34,29.1
2018-01-05T04:09:52.610Z,,,50,,,,29.1
2018-01-05T04:10:02.610Z,,,50,,,,29.1
2018-01-05T04:10:12.610Z,,,50,,,,29.1
2018-01-05T04:10:22.610Z,,,50,,,,29.1
2018-01-05T04:10:32.610Z,,,50,,,,29.1
2018-01-05T04:10:42.610Z,,,50,,,,29.1
2018-01-05T04:10:52.610Z,,,50,,,,29.1
2018-01-05T04:11:02.610Z,,,50,,,,29.1
2018-01-05T04:11:12.609Z,,,50,,,,29.1
2018-01-05T04:11:22.609Z,,,50,,,,29.1
2018-01-05T04:11:32.610Z,,,50,,,,29.1
2018-01-05T04:11:42.610Z,,,50,,,,29.1
2018-01-05T04:11:52.610Z,,,50,,,,29.1
2018-01-05T04:12:02.610Z,,,50,,,,29.1
2018-01-05T04:12:12.610Z,,,50,,,,29.1
2018-01-05T04:12:22.610Z,,,50,,,,29.1
2018-01-05T04:12:32.610Z,,,50,,,,29.1
2018-01-05T04:12:42.610Z,,,50,,,,29.1
2018-01-05T04:12:52.609Z,,,50,,,,29.1
2018-01-05T04:13:02.610Z,,,50,,,,29.1
2018-01-05T04:13:12.611Z,,,50,,,,29.1
2018-01-05T04:13:22.610Z,,,50,,,,29.1
2018-01-05T04:13:32.609Z,,,50,,,,29.1
2018-01-05T04:13:42.610Z,,,50,,,,29.1
2018-01-05T04:13:52.663Z,,,50,,,,29.1
2018-01-05T04:14:02.609Z,,,50,,,,29.1
2018-01-05T04:14:12.609Z,,,50,,,,29
2018-01-05T04:14:22.609Z,,,50,,,,29.1
2018-01-05T04:14:32.611Z,,,50,,,,29
2018-01-05T04:14:42.610Z,,,50,,,,29
2018-01-05T04:14:52.610Z,,,50,,,,29
2018-01-05T04:15:02.609Z,,,50,,,,29
2018-01-05T04:15:12.609Z,,,50,,,,29
2018-01-05T04:15:22.610Z,,,50,,,,29
2018-01-05T04:15:32.610Z,,,50,,,,29
2018-01-05T04:15:42.610Z,,,50,,,34,29
2018-01-05T04:15:52.609Z,,,50,,,33.9,29
2018-01-05T04:16:02.610Z,,,50,,,34,29
2018-01-05T04:16:12.610Z,,,50,,,33.9,29
2018-01-05T04:16:22.610Z,,,50,,,,29
2018-01-05T04:16:32.610Z,,,50,,,,29
2018-01-05T04:16:42.610Z,,,50,,,,29
2018-01-05T04:16:52.610Z,,,50,,,,29
2018-01-05T04:17:02.609Z,,,50,,,,29
2018-01-05T04:17:12.609Z,,,50,,,,29
2018-01-05T04:17:22.609Z,,,50,,,,29
2018-01-05T04:17:32.804Z,,,50,,,,29
2018-01-05T04:17:42.609Z,,,50,,,,29
2018-01-05T04:17:52.610Z,,,50,,,,29
2018-01-05T04:18:02.610Z,,,50,,,33.8,29
2018-01-05T04:18:12.610Z,0,43,50,,2,35.2,29
2018-01-05T04:18:22.610Z,,31,50,,,40.2,28.9
2018-01-05T04:18:32.612Z,,29,50,,,38,28.9
2018-01-05T04:18:42.610Z,,29,50,,,36.7,28.9
2018-01-05T04:18:52.612Z,,,50,,,35.2,28.9
2018-01-05T04:19:02.609Z,,29,50,,,34.8,28.9
2018-01-05T04:19:12.610Z,,,50,,,34.6,28.9
2018-01-05T04:19:22.609Z,,30,50,,,35.2,28.9
2018-01-05T04:19:32.609Z,,29,50,,,35.6,28.9
2018-01-05T04:19:42.610Z,,30,50,,,35.9,28.9
2018-01-05T04:19:52.609Z,,29,50,,,36.1,28.9
2018-01-05T04:20:02.610Z,,30,50,,,36.2,28.9
2018-01-05T04:20:12.610Z,,29,50,,,36.4,28.9
2018-01-05T04:20:22.609Z,,,50,,,36.6,28.9
2018-01-05T04:20:32.610Z,,30,50,,,36.8,28.9
2018-01-05T04:20:42.610Z,,29,50,,,37.1,28.9
2018-01-05T04:20:52.610Z,,,50,,,37.2,28.9
2018-01-05T04:21:02.609Z,,,50,,,37.4,28.9
2018-01-05T04:21:12.609Z,,,50,,,37.5,28.9
2018-01-05T04:21:22.609Z,,,50,,,37.7,28.9
2018-01-05T04:21:32.609Z,,,50,,,37.8,28.9
2018-01-05T04:21:42.610Z,,30,50,,,38,28.9
2018-01-05T04:21:52.609Z,,,50,,,38.1,28.9
2018-01-05T04:22:02.609Z,,29,50,,,38.2,28.9
2018-01-05T04:22:12.610Z,,,50,,,38.4,28.9
2018-01-05T04:22:22.610Z,,,50,,,38.5,28.9
2018-01-05T04:22:32.610Z,,,50,,,38.7,28.9
2018-01-05T04:22:42.610Z,,,50,,,38.8,28.9
2018-01-05T04:22:52.609Z,,,50,,,38.9,28.9
2018-01-05T04:23:02.651Z,,,50,,,39.2,28.9
2018-01-05T04:23:12.639Z,,,50,,,39.3,28.9
2018-01-05T04:23:22.609Z,,30,50,,,39.5,28.9
2018-01-05T04:23:32.618Z,,,,,,39.6,
2018-01-05T04:23:42.609Z,,,50,,,39.8,28.9
2018-01-05T04:23:52.610Z,,29,50,,,39.9,28.9
2018-01-05T04:24:02.609Z,,,50,,,40.1,29
2018-01-05T04:24:12.610Z,,,50,,,40.2,29
2018-01-05T04:24:22.610Z,,,50,,,40.4,29
2018-01-05T04:24:32.610Z,,30,,,,40.5,
2018-01-05T04:24:42.609Z,,29,50,,,40.7,29
2018-01-05T04:24:52.609Z,,30,50,,,40.8,29
2018-01-05T04:25:02.609Z,,29,50,,,41,29
2018-01-05T04:25:12.609Z,,30,50,,,41.1,29
2018-01-05T04:25:22.609Z,,,50,,,41.2,29
2018-01-05T04:25:32.609Z,,,50,,,41.4,29
2018-01-05T04:25:42.610Z,,29,50,,,41.5,29
2018-01-05T04:25:52.609Z,,30,50,,,41.7,29
2018-01-05T04:26:02.609Z,,,50,,,41.8,29.1
2018-01-05T04:26:12.609Z,,29,50,,,42,29
2018-01-05T04:26:22.610Z,,,50,,,42.1,29.1
2018-01-05T04:26:32.609Z,,30,50,,,42.2,29.1
2018-01-05T04:26:42.609Z,,,50,,,42.4,29.1
2018-01-05T04:26:52.609Z,,29,50,,,42.6,29.1
2018-01-05T04:27:02.609Z,,,50,,,42.7,29.1
2018-01-05T04:27:12.610Z,,,50,,,42.9,29.1
2018-01-05T04:27:22.609Z,,,50,,,43,29.1
2018-01-05T04:27:32.610Z,,30,50,,,43.1,29.1
2018-01-05T04:27:42.609Z,,0,50,,,43.3,29.2
2018-01-05T04:27:52.612Z,0,,50,,2,41,29.2
2018-01-05T04:28:02.609Z,,,50,,,39.4,29.2
2018-01-05T04:28:12.627Z,,,50,,,38.7,29.2
2018-01-05T04:28:22.609Z,,,50,,,38.5,29.2
2018-01-05T04:28:32.610Z,,,50,,,38.4,29.2
2018-01-05T04:28:42.610Z,,,50,,,,29.2
2018-01-05T04:28:52.609Z,,,50,,,,29.3
2018-01-05T04:29:02.609Z,,,50,,,,29.3
2018-01-05T04:29:12.609Z,,,50,,,38.3,29.3
2018-01-05T04:29:22.610Z,,,50,,,38.2,29.3
2018-01-05T04:29:32.609Z,,,50,,,38.1,29.3
2018-01-05T04:29:42.609Z,,,50,,,38,29.3
2018-01-05T04:29:52.609Z,,,50,,,,29.3
2018-01-05T04:30:02.609Z,,,50,,,,29.3
2018-01-05T04:30:12.610Z,,,50,,,37.9,29.3
2018-01-05T04:30:22.609Z,,,50,,,,29.3
2018-01-05T04:30:32.610Z,,,50,,,37.8,29.5
2018-01-05T04:30:42.609Z,,,50,,,,29.5
2018-01-05T04:30:52.609Z,,,50,,,,29.5
2018-01-05T04:31:02.610Z,,,50,,,37.7,29.5
2018-01-05T04:31:12.619Z,,,50,,,,29.5
2018-01-05T04:31:22.609Z,,,50,,,,29.5
2018-01-05T04:31:32.610Z,,,50,,,,29.5
2018-01-05T04:31:42.609Z,,,50,,,,29.5
2018-01-05T04:31:52.609Z,,,50,,,,29.5
2018-01-05T04:32:02.609Z,,,50,,,,29.5
2018-01-05T04:32:12.609Z,,,50,,,,29.5
2018-01-05T04:32:22.611Z,,,50,,,37.6,29.5
2018-01-05T04:32:32.609Z,,,50,,,37.7,29.6
2018-01-05T04:32:42.610Z,,,50,,,,29.6
2018-01-05T04:32:52.609Z,,,50,,,,29.6
2018-01-05T04:33:02.609Z,,,50,,,,29.6
2018-01-05T04:33:12.609Z,,,50,,,,29.6
2018-01-05T04:33:22.609Z,,,50,,,,29.6
2018-01-05T04:33:32.609Z,,,50,,,,29.6
2018-01-05T04:33:42.610Z,,,50,,,,29.6
2018-01-05T04:33:52.609Z,,,50,,,37.8,29.6
2018-01-05T04:34:02.609Z,,,50,,,,29.6
2018-01-05T04:34:12.609Z,,,50,,,,29.6
2018-01-05T04:34:32.609Z,,,50,,,37.9,29.6
2018-01-05T04:34:42.609Z,,,50,,,,29.6
2018-01-05T04:34:52.609Z,,,50,,,,29.6
2018-01-05T04:35:02.611Z,,,50,,,38,29.6
2018-01-05T04:35:12.609Z,,,50,,,,29.6
2018-01-05T04:35:22.609Z,,,50,,,,29.6
2018-01-05T04:35:32.610Z,,,50,,,,29.7
2018-01-05T04:35:42.609Z,,,50,,,,29.6
2018-01-05T04:35:52.609Z,,,50,,,,29.7
2018-01-05T04:36:02.609Z,,,50,,,,29.7
2018-01-05T04:36:12.609Z,,,50,,,,29.7
2018-01-05T04:36:22.609Z,,,50,,,38.1,29.7
2018-01-05T04:36:32.609Z,,,50,,,,29.7
2018-01-05T04:36:42.609Z,,,50,,,,29.7
2018-01-05T04:37:02.609Z,,,50,,,,29.7
2018-01-05T04:37:12.609Z,,,50,,,,29.7
2018-01-05T04:37:22.609Z,,,50,,,,29.7
2018-01-05T04:37:32.609Z,,,50,,,,29.7
2018-01-05T04:37:42.609Z,,,50,,,,29.7
2018-01-05T04:37:52.609Z,,,50,,,,29.7
2018-01-05T04:38:02.609Z,,,50,,,,29.7
2018-01-05T04:38:12.609Z,,,50,,,38,29.7
2018-01-05T04:38:22.668Z,,,50,,,,29.7
2018-01-05T04:38:32.661Z,,,50,,,,29.7
2018-01-05T04:38:42.609Z,,,50,,,,29.7
2018-01-05T04:38:52.609Z,,,50,,,,29.7
2018-01-05T04:39:02.629Z,,,50,,,,29.7
2018-01-05T04:39:12.618Z,,,50,,,,29.7
2018-01-05T04:39:32.609Z,,,50,,,,29.7
2018-01-05T04:39:42.615Z,,,50,,,,29.7
2018-01-05T04:39:52.609Z,,,50,,,,29.7
2018-01-05T04:40:02.609Z,,,50,,,37.9,29.7
2018-01-05T04:40:22.610Z,,,50,,,,29.7
2018-01-05T04:40:42.609Z,,,50,,,,29.7
2018-01-05T04:41:02.609Z,,,50,,,,29.7
2018-01-05T04:41:12.609Z,,,50,,,,29.7
2018-01-05T04:41:22.609Z,,,,,,37.8,
2018-01-05T04:41:32.609Z,,,50,,,,29.7
2018-01-05T04:41:42.609Z,,,50,,,,29.7
2018-01-05T04:42:02.609Z,0,0,50,59,2,37.8,29.7
2018-01-05T04:42:12.609Z,,,50,,,,29.7
2018-01-05T04:42:32.617Z,,,50,,,,29.7
2018-01-05T04:42:42.609Z,,,50,,,,29.7
2018-01-05T04:42:52.609Z,,,,,,37.7,
2018-01-05T04:43:02.609Z,,,50,,,,29.7
2018-01-05T04:43:12.609Z,,,50,,,,29.7
2018-01-05T04:43:32.609Z,,,50,,,,29.7
2018-01-05T04:43:42.609Z,,,50,,,,29.7
2018-01-05T04:43:52.609Z,,,,,,37.6,
2018-01-05T04:44:02.609Z,,,50,,,,29.7
2018-01-05T04:44:12.609Z,,,50,,,,29.7
2018-01-05T04:44:32.629Z,,,50,,,,29.6
2018-01-05T04:44:42.612Z,,,50,,,,29.6
2018-01-05T04:45:02.609Z,0,45,50,,2,37.9,29.6
2018-01-05T04:45:12.610Z,,32,50,,,43.3,29.7
2018-01-05T04:45:22.609Z,,29,50,,,41.2,29.6
2018-01-05T04:45:32.609Z,,29,50,,,39.8,29.6
2018-01-05T04:45:42.610Z,,,50,,,37.5,29.6
2018-01-05T04:45:52.609Z,,,50,,,36.9,29.6
2018-01-05T04:46:02.609Z,0,0,50,,2,36.6,29.6
2018-01-05T04:46:12.609Z,,,50,,,34,29.6
2018-01-05T04:46:22.610Z,,,50,,,33.1,29.6
2018-01-05T04:46:32.609Z,,,50,,,32.8,29.6
2018-01-05T04:46:42.609Z,,,50,,,,29.6
2018-01-05T04:46:52.609Z,,,50,,,,29.6
2018-01-05T04:47:02.611Z,,,50,,,,29.6
2018-01-05T04:47:22.609Z,,,50,,,,29.6
2018-01-05T04:47:32.609Z,,,50,,,,29.6
2018-01-05T04:47:42.609Z,,,50,,,32.7,29.6
2018-01-05T04:47:52.609Z,,,,,,32.6,
2018-01-05T04:48:02.609Z,,,50,,,,29.6
2018-01-05T04:48:12.609Z,,,50,,,,29.6
2018-01-05T04:48:32.611Z,,,50,,,,29.6
2018-01-05T04:48:42.609Z,,,50,,,,29.6
2018-01-05T04:48:52.678Z,,,,,,32.5,
2018-01-05T04:49:02.610Z,,,50,,,,29.6
2018-01-05T04:49:12.609Z,,,50,,,,29.6
2018-01-05T04:49:22.609Z,,,50,,,,29.6
2018-01-05T04:49:32.609Z,,,50,,,,29.6
2018-01-05T04:49:52.609Z,,,50,,,32.4,29.6
2018-01-05T04:50:02.609Z,,,50,,,,29.6
2018-01-05T04:50:12.611Z,,,50,,,,29.6
2018-01-05T04:50:32.609Z,,,50,,,,29.6
2018-01-05T04:50:52.609Z,,,50,,,,29.6
2018-01-05T04:51:02.609Z,,,50,,,,29.6
2018-01-05T04:51:22.609Z,,,50,,,,29.5
2018-01-05T04:51:32.609Z,,,50,,,,29.5
2018-01-05T04:51:52.609Z,,,50,,,,29.5
