Time,HwTSet,HwActive,ActPow,PrimTSet,ChActive,PrimT,HwTOutlet
2017-12-05T04:26:18.817Z,50,,,,,,30.2
2017-12-05T04:26:28.818Z,50,,,,,,30.2
2017-12-05T04:26:48.818Z,50,,,,,,30.2
2017-12-05T04:26:58.817Z,50,,,,,,30.2
2017-12-05T04:27:08.875Z,50,,,,,,30.2
2017-12-05T04:27:28.867Z,50,,,,,,30.1
2017-12-05T04:27:38.817Z,50,,,,,,30.1
2017-12-05T04:27:58.840Z,50,,,,,,30.1
2017-12-05T04:28:08.817Z,50,,,,,,30.1
2017-12-05T04:28:28.840Z,50,,,,,,30.1
2017-12-05T04:28:38.817Z,50,,,,,,30.1
2017-12-05T04:28:58.817Z,50,,,,,,30.1
2017-12-05T04:29:08.818Z,50,,,,,,30
2017-12-05T04:29:28.817Z,50,,,,,,30
2017-12-05T04:29:38.817Z,50,,,,,,30
2017-12-05T04:29:48.822Z,50,,,,,,30
2017-12-05T04:29:58.817Z,50,,,,,30.9,30
2017-12-05T04:30:08.817Z,50,,,,,30.9,30
2017-12-05T04:30:18.823Z,50,,,,,31.1,30
2017-12-05T04:30:28.822Z,,,,,,31.1,
2017-12-05T04:30:38.822Z,50,,,,,31.1,29.8
2017-12-05T04:30:48.817Z,50,,,,,30.9,29.8
2017-12-05T04:30:58.817Z,50,,,,,31.1,29.8
2017-12-05T04:31:08.817Z,,,,,,30.9,
2017-12-05T04:31:18.819Z,50,,,,,30.9,29.8
2017-12-05T04:31:28.817Z,50,,,,,30.9,29.8
2017-12-05T04:31:48.822Z,50,,,,,,29.8
2017-12-05T04:31:58.819Z,50,,,,,,29.8
2017-12-05T04:32:08.822Z,50,,,,,,29.8
2017-12-05T04:32:28.817Z,50,,,,,,29.7
2017-12-05T04:32:38.817Z,50,,,,,,29.7
2017-12-05T04:32:58.817Z,50,,,,,,29.7
2017-12-05T04:33:08.817Z,50,,,,,,29.7
2017-12-05T04:33:28.822Z,50,,,,,,29.7
2017-12-05T04:33:38.817Z,50,,,,,,29.6
2017-12-05T04:33:58.822Z,50,,,,,,29.6
2017-12-05T04:34:08.971Z,50,,,,,,29.6
2017-12-05T04:34:28.822Z,50,,,,,,29.6
2017-12-05T04:34:38.817Z,50,,,,,,29.6
2017-12-05T04:34:58.817Z,50,,,,,,29.6
2017-12-05T04:35:08.817Z,50,,,,,,29.6
2017-12-05T04:35:18.816Z,,,,,,30.8,
2017-12-05T04:35:28.817Z,50,,,,,30.9,29.6
2017-12-05T04:35:38.817Z,50,,,,,,29.6
2017-12-05T04:35:48.817Z,,,,,,30.8,
2017-12-05T04:35:58.817Z,50,,,,,,29.5
2017-12-05T04:36:08.820Z,50,,,,,,29.5
2017-12-05T04:36:28.817Z,50,,,,,,29.5
2017-12-05T04:36:38.817Z,50,,,,,,29.5
2017-12-05T04:36:58.822Z,50,,,,,,29.5
2017-12-05T04:37:08.819Z,50,,,,,,29.5
2017-12-05T04:37:28.817Z,50,,,,,,29.5
2017-12-05T04:37:38.822Z,50,,,,,,29.3
2017-12-05T04:37:58.821Z,50,,,,,,29.3
2017-12-05T04:38:08.820Z,50,,,,,,29.3
2017-12-05T04:38:28.817Z,50,,,,,,29.3
2017-12-05T04:38:38.824Z,50,,,,,,29.3
2017-12-05T04:38:58.822Z,50,,,,,,29.3
2017-12-05T04:39:08.820Z,50,,,,,,29.3
2017-12-05T04:39:18.821Z,50,,,,,,29.3
2017-12-05T04:39:28.817Z,50,0,38,,2,35.4,29.2
2017-12-05T04:39:38.819Z,50,,29,,,37.7,29.3
2017-12-05T04:39:48.816Z,,,29,,,34.7,
2017-12-05T04:39:58.821Z,50,,29,,,33.4,29.2
2017-12-05T04:40:08.940Z,,,,,,32.2,
2017-12-05T04:40:18.816Z,50,,,,,32,29.2
2017-12-05T04:40:28.816Z,50,,,,,,29.2
2017-12-05T04:40:38.816Z,,,,,,32.7,
2017-12-05T04:40:48.827Z,50,,30,,,33.2,29.2
2017-12-05T04:40:58.822Z,50,,,,,33.5,29.2
2017-12-05T04:41:08.821Z,50,,,,,,29.2
2017-12-05T04:41:18.817Z,,,29,,,33.8,
2017-12-05T04:41:28.817Z,50,,,,,34,29.2
2017-12-05T04:41:38.817Z,50,,30,,,34.2,29.2
2017-12-05T04:41:48.816Z,50,,,,,,29.2
2017-12-05T04:41:58.817Z,50,,29,,,34.6,29.2
2017-12-05T04:42:08.816Z,,,,,,34.8,
2017-12-05T04:42:18.816Z,50,,,,,35.1,29.2
2017-12-05T04:42:28.820Z,,,30,,,35.2,
2017-12-05T04:42:38.817Z,50,,29,,,35.4,29.2
2017-12-05T04:42:48.818Z,50,,,,,,29.2
2017-12-05T04:42:58.821Z,50,,,,,35.7,29.2
2017-12-05T04:43:08.816Z,,,30,,,35.9,
2017-12-05T04:43:18.820Z,50,,29,,,36.1,29.2
2017-12-05T04:43:33.836Z,50,,,,,36.2,29.2
2017-12-05T04:43:38.835Z,50,,,,,,29.2
2017-12-05T04:43:48.824Z,,,,,,36.6,
2017-12-05T04:43:58.821Z,50,,,,,36.7,29.2
2017-12-05T04:44:08.820Z,50,,,,,36.9,29.2
2017-12-05T04:44:18.820Z,,,30,,,37.2,
2017-12-05T04:44:28.819Z,50,,29,,,37.4,29.2
2017-12-05T04:44:38.816Z,50,,,,,,29.2
2017-12-05T04:44:48.816Z,,,,,,37.7,
2017-12-05T04:44:58.817Z,50,,,,,37.9,29.2
2017-12-05T04:45:08.816Z,,,29,,,38.1,
2017-12-05T04:45:18.819Z,50,,,,,38.3,29.2
2017-12-05T04:45:28.820Z,50,,,,,,29.2
2017-12-05T04:45:38.819Z,,,,,,38.7,
2017-12-05T04:45:48.816Z,50,,,,,38.8,29.3
2017-12-05T04:45:58.825Z,50,,,,,39.1,29.3
2017-12-05T04:46:08.816Z,,,30,,,39.3,
2017-12-05T04:46:18.817Z,50,,29,,,39.5,29.3
2017-12-05T04:46:28.818Z,50,,,,,,29.3
2017-12-05T04:46:38.820Z,,,29,,,39.8,
2017-12-05T04:46:48.820Z,50,,,,,40,29.3
2017-12-05T04:46:58.817Z,50,,,,,40.2,29.3
2017-12-05T04:47:08.816Z,50,,,,,,29.5
2017-12-05T04:47:18.820Z,,,29,,,40.5,
2017-12-05T04:47:28.820Z,50,,,,,40.7,29.5
2017-12-05T04:47:38.816Z,50,,,,,,29.5
2017-12-05T04:47:48.820Z,,,,,,41,
2017-12-05T04:47:58.820Z,50,,30,,,41.1,29.5
2017-12-05T04:48:08.816Z,50,,,,,,29.5
2017-12-05T04:48:18.821Z,,,29,,,41.5,
2017-12-05T04:48:28.816Z,50,,,,,41.6,29.6
2017-12-05T04:48:38.820Z,50,,,,,,29.6
2017-12-05T04:48:48.821Z,50,,30,,,42,29.6
2017-12-05T04:48:58.821Z,50,,30,,,42.1,29.6
2017-12-05T04:49:08.818Z,,,29,,,42.3,
2017-12-05T04:49:18.820Z,50,,30,,,42.4,29.7
2017-12-05T04:49:28.816Z,50,,,,,,29.7
2017-12-05T04:49:38.818Z,,,29,,,42.8,
2017-12-05T04:49:48.834Z,50,,,,,43,29.7
2017-12-05T04:49:58.827Z,50,,,,,43.1,29.8
2017-12-05T04:50:08.820Z,50,,,,,,29.8
2017-12-05T04:50:18.819Z,,,29,,,43.4,
2017-12-05T04:50:28.816Z,50,,,,,43.6,29.8
2017-12-05T04:50:38.821Z,50,,,,,,30
2017-12-05T04:50:48.816Z,50,0,0,,2,43.9,30
2017-12-05T04:50:58.816Z,50,,,,,41.1,30
2017-12-05T04:51:08.816Z,,,,,,39.5,
2017-12-05T04:51:18.828Z,50,,,,,38.9,30
2017-12-05T04:51:28.816Z,50,,,,,38.7,30.1
2017-12-05T04:51:38.816Z,50,,,,,,30.1
2017-12-05T04:51:58.820Z,50,,,,,,30.2
2017-12-05T04:52:08.820Z,50,,,,,,30.2
2017-12-05T04:52:18.816Z,,,,,,38.5,
2017-12-05T04:52:28.820Z,50,,,,,38.4,30.2
2017-12-05T04:52:38.819Z,50,,,,,,30.3
2017-12-05T04:52:48.816Z,,,,,,38.3,
2017-12-05T04:52:58.819Z,50,,,,,38.2,30.3
2017-12-05T04:53:08.816Z,50,,,,,,30.3
2017-12-05T04:53:28.822Z,50,,,,,38.1,30.4
2017-12-05T04:53:38.816Z,50,,,,,,30.4
2017-12-05T04:53:48.826Z,,,,,,38,
2017-12-05T04:53:58.825Z,50,,,,,,30.6
2017-12-05T04:54:18.819Z,50,,,,,38,30.6
2017-12-05T04:54:28.822Z,,,,,,37.9,
2017-12-05T04:54:38.816Z,50,,,,,,30.6
2017-12-05T04:54:48.816Z,50,,,,,,30.7
2017-12-05T04:54:58.816Z,50,,,,,,30.7
2017-12-05T04:55:18.819Z,50,,,,,,30.8
2017-12-05T04:55:28.819Z,50,,,,,,30.8
2017-12-05T04:55:48.829Z,50,,,,,,30.8
2017-12-05T04:55:58.818Z,50,,,,,,30.9
2017-12-05T04:56:08.819Z,50,,,,,,30.9
2017-12-05T04:56:28.820Z,50,,,,,,31
2017-12-05T04:56:38.816Z,50,,,,,,31
2017-12-05T04:56:48.819Z,,,,,,38,
2017-12-05T04:56:58.818Z,50,,,,,,31
2017-12-05T04:57:08.824Z,50,,,,,,31.2
2017-12-05T04:57:28.816Z,50,,,,,38.1,31.2
2017-12-05T04:57:38.816Z,50,,,,,,31.2
2017-12-05T04:57:58.818Z,50,,,,,38.2,31.3
2017-12-05T04:58:08.816Z,50,,,,,,31.3
2017-12-05T04:58:28.816Z,50,,,,,,31.4
2017-12-05T04:58:38.832Z,50,,,,,,31.4
2017-12-05T04:58:58.821Z,50,,,,,38.3,31.4
2017-12-05T04:59:08.817Z,50,,,,,,31.5
2017-12-05T04:59:18.835Z,,0,,5,0,,
2017-12-05T04:59:28.816Z,50,,,,,,31.5
2017-12-05T04:59:38.821Z,,0,,59,2,,
2017-12-05T04:59:48.818Z,50,,,,,,31.5
2017-12-05T04:59:58.818Z,50,,,,,,31.5
2017-12-05T05:00:08.816Z,50,,,,,,31.6
2017-12-05T05:00:28.821Z,50,,,,,,31.6
2017-12-05T05:00:38.816Z,50,,,,,,31.6
2017-12-05T05:00:58.820Z,50,,,,,,31.6
2017-12-05T05:01:08.816Z,50,,,,,,31.6
2017-12-05T05:01:18.816Z,,,,,,38.3,
2017-12-05T05:01:28.818Z,50,,,,,38.2,31.8
2017-12-05T05:01:38.816Z,50,,,,,,31.8
2017-12-05T05:01:58.816Z,50,,,,,,31.8
2017-12-05T05:02:08.818Z,50,,,,,,31.8
2017-12-05T05:02:28.816Z,50,,,,,,31.8
2017-12-05T05:02:38.816Z,50,,,,,,31.8
2017-12-05T05:02:58.819Z,50,,,,,38.1,31.9
2017-12-05T05:03:08.816Z,50,,,,,,31.9
2017-12-05T05:03:28.818Z,50,,,,,,31.9
2017-12-05T05:03:38.819Z,50,,,,,,31.9
2017-12-05T05:03:58.818Z,50,,,,,,31.9
2017-12-05T05:04:08.824Z,50,,,,,,31.9
2017-12-05T05:04:18.815Z,,,,,,38,
2017-12-05T05:04:28.821Z,50,,,,,,31.9
2017-12-05T05:04:38.817Z,50,,,,,,31.9
2017-12-05T05:04:58.816Z,50,0,,5,0,,31.9
2017-12-05T05:05:08.821Z,50,0,,59,2,,31.9
2017-12-05T05:05:18.954Z,50,,,,,37.9,31.9
2017-12-05T05:05:39.044Z,50,,,,,,31.9
2017-12-05T05:05:48.818Z,50,,,,,,31.9
2017-12-05T05:05:58.834Z,50,,,,,,31.9
2017-12-05T05:06:18.820Z,50,0,,5,0,,31.9
2017-12-05T05:06:28.819Z,50,,,,,37.8,31.9
2017-12-05T05:06:38.817Z,,0,,59,2,,
2017-12-05T05:06:48.817Z,50,,,,,,31.9
2017-12-05T05:06:58.817Z,50,,,,,,31.9
2017-12-05T05:07:08.825Z,,0,,5,0,,
2017-12-05T05:07:18.816Z,50,,,,,,31.9
2017-12-05T05:07:28.818Z,50,,,,,,31.9
2017-12-05T05:07:48.817Z,50,,,,,37.7,31.9
2017-12-05T05:07:58.816Z,50,,,,,,31.9
2017-12-05T05:08:08.831Z,50,,,,,,31.9
2017-12-05T05:08:18.816Z,,0,0,5,0,37.7,
2017-12-05T05:08:28.817Z,50,,,,,,31.9
2017-12-05T05:08:38.816Z,50,,,,,,31.9
2017-12-05T05:08:58.816Z,50,,,,,37.6,31.9
2017-12-05T05:09:08.816Z,50,,,,,,31.9
2017-12-05T05:09:28.816Z,50,,,,,,31.9
2017-12-05T05:09:38.819Z,50,,,,,,31.9
2017-12-05T05:09:58.816Z,50,,,,,,31.9
2017-12-05T05:10:08.816Z,50,,,,,,31.9
2017-12-05T05:10:18.829Z,,,,,,37.5,
2017-12-05T05:10:28.816Z,50,,,,,,31.9
2017-12-05T05:10:38.819Z,50,,,,,,31.9
2017-12-05T05:10:58.816Z,50,,,,,,31.8
2017-12-05T05:11:08.821Z,50,,,,,,31.8
2017-12-05T05:11:28.817Z,50,,,,,,31.8
2017-12-05T05:11:38.816Z,50,,,,,,31.8
2017-12-05T05:11:48.831Z,,,,,,37.4,
2017-12-05T05:11:58.817Z,50,,,,,,31.8
2017-12-05T05:12:08.821Z,50,,,,,,31.8
2017-12-05T05:12:28.816Z,50,,,,,,31.8
2017-12-05T05:12:38.816Z,50,,,,,,31.8
2017-12-05T05:12:58.816Z,50,,,,,,31.8
2017-12-05T05:13:08.816Z,50,,,,,,31.8
2017-12-05T05:13:18.817Z,,,,,,37.3,
2017-12-05T05:13:28.817Z,50,,,,,,31.6
2017-12-05T05:13:38.817Z,50,,,,,,31.6
2017-12-05T05:13:58.816Z,50,,,,,,31.6
2017-12-05T05:14:08.816Z,50,,,,,,31.6
2017-12-05T05:14:28.816Z,50,,,,,,31.6
2017-12-05T05:14:38.816Z,50,,,,,,31.6
2017-12-05T05:14:58.816Z,50,,,,,37.2,31.6
2017-12-05T05:15:08.816Z,50,,,,,,31.6
2017-12-05T05:15:28.821Z,50,,,,,,31.6
2017-12-05T05:15:38.816Z,50,,,,,,31.6
2017-12-05T05:15:58.821Z,50,,,,,,31.5
2017-12-05T05:16:08.821Z,50,,,,,,31.5
2017-12-05T05:16:28.816Z,50,,,,,,31.5
2017-12-05T05:16:38.836Z,50,,,,,,31.5
2017-12-05T05:16:48.816Z,,,,,,37.1,
2017-12-05T05:16:58.819Z,50,,,,,,31.5
2017-12-05T05:17:08.816Z,50,,,,,,31.5
2017-12-05T05:17:28.816Z,50,,,,,,31.5
2017-12-05T05:17:38.816Z,50,,,,,,31.5
2017-12-05T05:17:58.819Z,50,,,,,,31.5
2017-12-05T05:18:08.816Z,50,,,,,,31.5
2017-12-05T05:18:28.816Z,50,,,,,,31.4
2017-12-05T05:18:38.816Z,50,,,,,36.9,31.4
2017-12-05T05:18:48.816Z,,,,,,36.9,
2017-12-05T05:18:58.816Z,50,,,,,,31.4
2017-12-05T05:19:08.818Z,50,,,,,,31.4
2017-12-05T05:19:18.829Z,,0,,59,2,,
2017-12-05T05:19:28.816Z,50,,,,,,31.4
2017-12-05T05:19:38.827Z,,0,,5,0,,
2017-12-05T05:19:48.816Z,50,,,,,,31.4
2017-12-05T05:19:58.818Z,50,,,,,,31.4
2017-12-05T05:20:08.821Z,,0,,,2,,
2017-12-05T05:20:18.816Z,50,0,,5,0,,31.4
2017-12-05T05:20:28.820Z,50,,,,,,31.4
2017-12-05T05:20:38.825Z,,0,,59,2,36.8,
2017-12-05T05:20:48.816Z,50,0,,5,0,36.8,31.4
2017-12-05T05:20:58.818Z,50,,,,,,31.3
2017-12-05T05:21:08.816Z,,0,,59,2,,
2017-12-05T05:21:18.816Z,50,,,,,,31.3
2017-12-05T05:21:28.816Z,50,,,,,,31.3
2017-12-05T05:21:48.816Z,50,,,,,,31.3
2017-12-05T05:21:58.816Z,50,,,,,,31.3
2017-12-05T05:22:08.816Z,50,,,,,,31.3
2017-12-05T05:22:28.816Z,50,,,,,,31.3
2017-12-05T05:22:38.816Z,50,,,,,,31.3
2017-12-05T05:22:48.816Z,,,,,,36.7,
2017-12-05T05:22:58.815Z,50,,,,,,31.3
2017-12-05T05:23:08.816Z,50,,,,,,31.3
2017-12-05T05:23:28.816Z,50,,,,,,31.2
2017-12-05T05:23:38.816Z,50,,,,,,31.2
2017-12-05T05:23:58.816Z,50,,,,,,31.2
2017-12-05T05:24:08.815Z,50,,,,,,31.2
2017-12-05T05:24:28.816Z,50,,,,,,31.2
2017-12-05T05:24:38.816Z,50,,,,,,31.2
2017-12-05T05:24:58.816Z,50,,,,,36.6,31.2
2017-12-05T05:25:08.816Z,50,,,,,,31.2
2017-12-05T05:25:28.931Z,50,,,,,,31.2
2017-12-05T05:25:38.816Z,50,,,,,,31
2017-12-05T05:25:58.816Z,50,,,,,,31
2017-12-05T05:26:08.817Z,50,,,,,,31
2017-12-05T05:26:28.816Z,50,,,,,,31
2017-12-05T05:26:38.822Z,,0,,5,0,,
2017-12-05T05:26:48.816Z,50,,,,,,31
2017-12-05T05:26:58.816Z,50,,,,,,31
2017-12-05T05:27:08.816Z,50,,,,,,31
2017-12-05T05:27:28.817Z,50,,,,,,31
2017-12-05T05:27:38.846Z,50,,,,,,31
2017-12-05T05:27:48.815Z,,,,,,36.5,
2017-12-05T05:27:58.945Z,50,,,,,,31
2017-12-05T05:28:08.819Z,50,,,,,,31
2017-12-05T05:28:28.815Z,50,,,,,,30.9
2017-12-05T05:28:38.815Z,50,,,,,,30.9
2017-12-05T05:28:58.816Z,50,,,,,,30.9
2017-12-05T05:29:08.816Z,50,,,,,,30.9
2017-12-05T05:29:28.816Z,50,,,,,,30.9
2017-12-05T05:29:38.820Z,50,,,,,,30.9
2017-12-05T05:29:58.816Z,50,,,,,36.4,30.9
2017-12-05T05:30:08.816Z,50,,,,,,30.9
2017-12-05T05:30:18.836Z,50,0,,59,2,,30.9
2017-12-05T05:30:28.882Z,50,0,39,,2,41,30.9
2017-12-05T05:30:38.869Z,50,0,0,5,0,40.5,30.9
2017-12-05T05:30:48.830Z,50,,,,,33.2,30.8
2017-12-05T05:30:58.816Z,50,,,,,29.8,30.8
2017-12-05T05:31:08.822Z,,0,,59,2,27.2,
2017-12-05T05:31:18.816Z,50,,,,,26.5,30.9
2017-12-05T05:31:28.816Z,50,,,,,26.4,30.8
2017-12-05T05:31:38.822Z,50,,,,,,30.8
2017-12-05T05:31:48.816Z,,,,,,27.2,
2017-12-05T05:31:58.816Z,50,,,,,27.3,30.8
2017-12-05T05:32:08.817Z,50,,,,,,30.8
2017-12-05T05:32:28.816Z,50,,,,,27.2,30.8
2017-12-05T05:32:38.830Z,50,,,,,,30.8
2017-12-05T05:32:48.817Z,,,,,,27.3,
2017-12-05T05:32:58.816Z,50,,,,,27.5,30.8
2017-12-05T05:33:08.818Z,50,,,,,,30.8
2017-12-05T05:33:28.815Z,50,,,,,,30.7
2017-12-05T05:33:38.816Z,50,,,,,,30.7
2017-12-05T05:33:48.927Z,,,,,,27.3,
2017-12-05T05:33:58.818Z,50,,,,,,30.7
2017-12-05T05:34:08.819Z,50,,,,,,30.7
2017-12-05T05:34:28.816Z,50,,,,,,30.6
2017-12-05T05:34:48.816Z,50,,,,,,30.6
2017-12-05T05:34:58.830Z,50,,,,,,30.6
2017-12-05T05:35:08.846Z,50,,,,,,30.6
2017-12-05T05:35:18.823Z,,0,,,2,,
2017-12-05T05:35:28.816Z,50,,,,,,30.4
2017-12-05T05:35:38.815Z,50,,,,,,30.4
2017-12-05T05:35:58.816Z,50,,,,,,30.4
2017-12-05T05:36:08.816Z,50,,,,,,30.3
2017-12-05T05:36:28.816Z,50,,,,,,30.3
2017-12-05T05:36:38.816Z,50,,,,,,30.3
2017-12-05T05:36:58.816Z,50,,,,,27.5,30.2
2017-12-05T05:37:08.816Z,50,,,,,,30.2
2017-12-05T05:37:28.816Z,50,,,,,27.6,30.2
2017-12-05T05:37:38.823Z,50,,,,,,30.1
2017-12-05T05:37:48.816Z,,,,,,27.7,
2017-12-05T05:37:58.816Z,50,,,,,27.8,30.1
2017-12-05T05:38:08.816Z,50,,,,,,30.1
2017-12-05T05:38:18.815Z,,,,,,28,
2017-12-05T05:38:28.816Z,50,,,,,,30
2017-12-05T05:38:38.816Z,50,,,,,,30
2017-12-05T05:38:48.823Z,,,,,,28.1,
2017-12-05T05:38:58.816Z,50,,,,,28.2,29.8
2017-12-05T05:39:08.817Z,50,,,,,,29.8
2017-12-05T05:39:18.816Z,,,,,,28.3,
2017-12-05T05:39:28.816Z,50,,,,,,29.8
2017-12-05T05:39:38.816Z,50,,,,,,29.8
2017-12-05T05:39:48.827Z,,,,,,28.4,
2017-12-05T05:39:58.820Z,50,,,,,,29.7
2017-12-05T05:40:08.816Z,50,,,,,,29.7
2017-12-05T05:40:18.819Z,,,,,,28.6,
2017-12-05T05:40:28.817Z,50,,,,,,29.6
2017-12-05T05:40:38.847Z,,,,,,28.7,
2017-12-05T05:40:48.871Z,50,,,,,,29.6
2017-12-05T05:40:58.818Z,50,,,,,,29.6
2017-12-05T05:41:08.848Z,50,,,,,,29.5
2017-12-05T05:41:18.817Z,,,,,,28.8,
2017-12-05T05:41:28.815Z,50,,,,,,29.5
2017-12-05T05:41:38.816Z,50,,,,,,29.5
2017-12-05T05:41:48.831Z,50,,,,,28.9,29.5
2017-12-05T05:41:58.816Z,50,,,,,29,29.3
2017-12-05T05:42:08.816Z,,,,,,29.2,
2017-12-05T05:42:18.816Z,50,,,,,,29.3
2017-12-05T05:42:28.820Z,50,,,,,,29.3
2017-12-05T05:42:38.815Z,,,,,,29.3,
2017-12-05T05:42:48.817Z,50,,,,,29.4,29.2
2017-12-05T05:42:58.816Z,50,,,,,29.5,29.2
2017-12-05T05:43:08.816Z,50,,,,,,29.2
2017-12-05T05:43:18.816Z,,,,,,29.6,
2017-12-05T05:43:28.817Z,50,,,,,,29.2
2017-12-05T05:43:38.816Z,50,,,,,,29.1
2017-12-05T05:43:48.816Z,,,,,,29.9,
2017-12-05T05:43:58.816Z,50,,,,,,29.1
2017-12-05T05:44:08.816Z,,,,,,30,
2017-12-05T05:45:14.752Z,50,0,39,,2,32,29.1
2017-12-05T05:45:14.753Z,50,,29,,,32.2,29
2017-12-05T05:45:14.761Z,,,30,,,32,
2017-12-05T05:45:20.417Z,50,,29,,,,29
2017-12-05T05:45:28.816Z,50,,,,,,28.9
2017-12-05T05:45:38.832Z,,,30,,,32.4,
2017-12-05T05:45:48.818Z,50,,29,,,32.7,28.9
2017-12-05T05:46:03.837Z,50,,30,,,32.9,28.9
2017-12-05T05:46:13.848Z,,,29,,,33.1,
2017-12-05T05:46:18.817Z,50,,30,,,33.3,28.9
2017-12-05T05:46:28.816Z,50,,,,,,28.9
2017-12-05T05:46:38.818Z,,,29,,,33.7,
2017-12-05T05:46:48.816Z,50,,,,,33.8,28.9
2017-12-05T05:46:58.816Z,50,,,,,34,28.7
2017-12-05T05:47:08.816Z,,,,,,34.2,
2017-12-05T05:47:18.816Z,50,,,,,34.3,28.7
2017-12-05T05:47:28.816Z,50,,,,,,28.7
2017-12-05T05:47:38.817Z,,,30,,,34.7,
2017-12-05T05:47:48.910Z,50,,29,,,34.8,28.7
2017-12-05T05:47:58.816Z,50,,,,,35.1,28.7
2017-12-05T05:48:08.817Z,,,,,,35.2,
2017-12-05T05:48:19.045Z,50,,,,,35.4,28.7
2017-12-05T05:48:28.817Z,50,,,,,,28.7
2017-12-05T05:48:38.816Z,,,30,,,35.8,
2017-12-05T05:48:48.816Z,50,,29,,,36,28.7
2017-12-05T05:48:58.816Z,50,,30,,,36.1,28.7
2017-12-05T05:49:08.816Z,,,29,,,36.3,
2017-12-05T05:49:18.817Z,50,,30,,,36.5,28.7
2017-12-05T05:49:28.816Z,50,,,,,,28.7
2017-12-05T05:49:38.816Z,,,29,,,36.9,
2017-12-05T05:49:48.816Z,50,,30,,,37.2,28.6
2017-12-05T05:49:58.816Z,50,,29,,,37.3,28.7
2017-12-05T05:50:08.816Z,50,,,,,,28.6
2017-12-05T05:50:18.816Z,,,29,,,37.7,
2017-12-05T05:50:28.816Z,50,,,,,37.9,28.7
2017-12-05T05:50:38.816Z,,,29,,,38.1,
2017-12-05T05:50:48.824Z,50,,30,,,38.3,28.7
2017-12-05T05:50:58.817Z,50,,29,,,38.5,28.7
2017-12-05T05:51:08.826Z,50,,,,,,28.7
2017-12-05T05:51:18.816Z,,,29,,,38.8,
2017-12-05T05:51:28.816Z,50,,30,,,39.1,28.7
2017-12-05T05:51:38.816Z,50,,29,,,39.3,28.7
2017-12-05T05:51:49.000Z,50,,,,,,28.7
2017-12-05T05:51:59.006Z,,,30,,,39.6,
2017-12-05T05:52:08.816Z,50,,29,,,39.8,28.7
2017-12-05T05:52:18.819Z,50,,30,,,39.9,28.7
2017-12-05T05:52:28.832Z,,,29,,,40.1,
2017-12-05T05:52:38.838Z,50,,,,,40.3,28.9
2017-12-05T05:52:48.817Z,50,,,,,,28.9
2017-12-05T05:52:58.817Z,,,,,,40.6,
2017-12-05T05:53:08.821Z,50,,,,,40.8,28.9
2017-12-05T05:53:18.817Z,50,,,,,40.9,28.9
2017-12-05T05:53:28.831Z,,,,,,41.1,
2017-12-05T05:53:38.818Z,50,,,,,41.3,29
2017-12-05T05:53:48.817Z,50,,,,,,29
2017-12-05T05:53:58.816Z,50,,,,,41.6,29
2017-12-05T05:54:08.838Z,,,,,,41.8,
2017-12-05T05:54:18.823Z,50,,,,,41.9,29.1
2017-12-05T05:54:28.831Z,,,,,,42.1,
2017-12-05T05:54:38.826Z,50,,,,,42.2,29.1
2017-12-05T05:54:48.817Z,50,,,,,,29.1
2017-12-05T05:54:58.834Z,50,,,,,42.6,29.1
2017-12-05T05:55:08.978Z,,0,0,,2,42.3,
2017-12-05T05:55:18.821Z,50,,,,,39.6,29.2
2017-12-05T05:55:28.817Z,50,,,,,38.2,29.2
2017-12-05T05:55:38.830Z,50,,,,,37.7,29.2
2017-12-05T05:55:48.832Z,50,,,,,37.6,29.3
2017-12-05T05:55:58.816Z,50,,,,,,29.3
2017-12-05T05:56:08.833Z,50,,,,,,29.3
2017-12-05T05:56:28.816Z,50,,,,,37.5,29.5
2017-12-05T05:56:38.816Z,50,,,,,,29.5
2017-12-05T05:56:48.816Z,,,,,,37.3,
2017-12-05T05:56:58.816Z,50,,,,,37.2,29.5
2017-12-05T05:57:08.817Z,50,,,,,,29.6
2017-12-05T05:57:28.816Z,50,,,,,,29.6
2017-12-05T05:57:38.845Z,50,,,,,,29.6
2017-12-05T05:57:48.816Z,,,,,,37.1,
2017-12-05T05:57:58.816Z,50,,,,,36.9,29.7
2017-12-05T05:58:18.816Z,50,,,,,,29.7
2017-12-05T05:58:28.816Z,50,,,,,,29.7
2017-12-05T05:58:38.818Z,50,,,,,,29.8
2017-12-05T05:58:48.815Z,,,,,,36.8,
2017-12-05T05:58:58.816Z,50,,,,,,29.8
2017-12-05T05:59:08.817Z,50,,,,,,30
2017-12-05T05:59:28.815Z,50,,,,,,30
2017-12-05T05:59:38.816Z,50,,,,,,30
2017-12-05T05:59:58.817Z,50,,,,,,30
2017-12-05T06:00:08.933Z,50,,,,,,30.1
2017-12-05T06:00:28.873Z,50,,,,,,30.1
2017-12-05T06:00:38.816Z,50,,,,,,30.1
2017-12-05T06:00:58.922Z,50,,,,,36.9,30.2
2017-12-05T06:01:08.816Z,50,,,,,,30.2
2017-12-05T06:01:28.873Z,50,,,,,,30.2
2017-12-05T06:01:38.816Z,50,,,,,,30.2
2017-12-05T06:01:48.852Z,,,,,,37.1,
2017-12-05T06:01:58.843Z,50,,,,,,30.3
2017-12-05T06:02:08.832Z,50,,,,,,30.3
2017-12-05T06:02:18.820Z,,,,,,37.2,
2017-12-05T06:02:28.816Z,50,,,,,,30.3
