Time,PrimT,ActPow,ChActive,HwActive,HwTOutlet,HwTSet,PrimTSet
2017-12-15T06:23:50.303Z,37.8,,,,33.5,50,
2017-12-15T06:24:00.332Z,,,,,33.4,50,
2017-12-15T06:24:10.316Z,41,38,1,0,33.4,50,
2017-12-15T06:24:27.482Z,41.9,30,,,33.3,50,
2017-12-15T06:24:30.317Z,39.8,29,,,33.3,50,
2017-12-15T06:24:40.307Z,38.3,30,,,33.3,50,
2017-12-15T06:24:50.306Z,37.3,30,,,33.3,50,
2017-12-15T06:25:00.321Z,36.8,29,,,33.2,50,
2017-12-15T06:25:10.312Z,37.1,,,,33.2,50,
2017-12-15T06:25:20.311Z,37.6,,,,33.2,50,
2017-12-15T06:25:30.339Z,38,30,,,33.1,50,
2017-12-15T06:25:40.303Z,38.2,,,,33.1,50,
2017-12-15T06:25:50.303Z,38.3,29,,,33.1,50,
2017-12-15T06:26:00.303Z,38.5,,,,33.1,50,
2017-12-15T06:26:10.304Z,38.6,29,,,32.9,50,
2017-12-15T06:26:20.308Z,38.8,,,,32.9,50,
2017-12-15T06:26:30.308Z,39.1,30,,,32.9,50,
2017-12-15T06:26:40.302Z,39.3,29,,,32.9,50,
2017-12-15T06:26:50.307Z,39.5,,,,32.8,50,
2017-12-15T06:27:00.305Z,39.6,,,,32.8,50,
2017-12-15T06:27:10.303Z,39.8,30,,,32.8,50,
2017-12-15T06:27:20.310Z,39.9,29,,,32.8,50,
2017-12-15T06:27:30.303Z,40,,,,32.7,50,
2017-12-15T06:27:40.361Z,40.2,,,,32.7,50,
2017-12-15T06:27:50.302Z,40.3,30,,,32.7,50,
2017-12-15T06:28:00.302Z,40.5,,,,32.7,50,
2017-12-15T06:28:10.305Z,40.6,29,,,32.7,50,
2017-12-15T06:28:20.303Z,40.7,,,,32.6,50,
2017-12-15T06:28:30.318Z,40.8,,,,32.6,50,
2017-12-15T06:28:40.303Z,41,30,,,32.6,50,
2017-12-15T06:28:50.303Z,41.1,29,,,32.6,50,
2017-12-15T06:29:00.319Z,41.3,,,,32.6,50,
2017-12-15T06:29:10.323Z,41.4,,,,32.5,50,
2017-12-15T06:29:20.410Z,41.4,0,1,0,32.5,50,
2017-12-15T06:29:30.303Z,38.7,,,,32.5,50,
2017-12-15T06:29:40.303Z,37.3,,,,32.5,50,
2017-12-15T06:29:50.374Z,36.8,,,,32.5,50,
2017-12-15T06:30:00.303Z,36.6,,,,32.5,50,
2017-12-15T06:30:10.438Z,,,,,32.5,50,
2017-12-15T06:30:20.313Z,,,,,32.4,50,
2017-12-15T06:30:30.324Z,,,,,32.4,50,
2017-12-15T06:30:40.328Z,,,,,32.4,50,
2017-12-15T06:30:50.316Z,36.4,,,,32.4,50,
2017-12-15T06:31:00.307Z,36.3,,,,32.4,50,
2017-12-15T06:31:10.510Z,36.2,,,,32.4,50,
2017-12-15T06:31:20.433Z,,,,,32.4,50,
2017-12-15T06:31:30.336Z,,,,,32.3,50,
2017-12-15T06:31:40.358Z,,,,,32.3,50,
2017-12-15T06:31:50.372Z,,,,,32.3,50,
2017-12-15T06:32:00.352Z,36.1,,,,32.3,50,
2017-12-15T06:32:10.352Z,,,,,32.3,50,
2017-12-15T06:32:20.325Z,36,,,,32.3,50,
2017-12-15T06:32:30.303Z,,,,,32.3,50,
2017-12-15T06:32:40.303Z,,,,,32.2,50,
2017-12-15T06:32:50.303Z,,,,,32.2,50,
2017-12-15T06:33:00.316Z,,,,,32.2,50,
2017-12-15T06:33:10.303Z,35.9,,,,32.2,50,
2017-12-15T06:33:20.314Z,,,,,32.2,50,
2017-12-15T06:33:30.304Z,,,,,32.2,50,
2017-12-15T06:33:40.303Z,,,,,32.2,50,
2017-12-15T06:33:50.306Z,,,,,32.1,50,
2017-12-15T06:34:00.313Z,,,,,32.1,50,
2017-12-15T06:34:10.323Z,,,,,32.1,50,
2017-12-15T06:34:20.309Z,,,,,32.1,50,
2017-12-15T06:34:30.308Z,,,,,32.1,50,
2017-12-15T06:34:40.314Z,,,,,32.1,50,
2017-12-15T06:34:50.303Z,,,,,32.1,50,
2017-12-15T06:35:00.434Z,,,,,32,50,
2017-12-15T06:35:10.303Z,36,,,,32,50,
2017-12-15T06:35:20.303Z,,,,,32,50,
2017-12-15T06:35:30.303Z,,,,,32,50,
2017-12-15T06:35:40.302Z,,,,,32,50,
2017-12-15T06:35:50.303Z,,,,,32,50,
2017-12-15T06:36:00.306Z,,,,,32,50,
2017-12-15T06:36:10.314Z,36.1,,,,31.9,50,
2017-12-15T06:36:20.302Z,,,,,31.9,50,
2017-12-15T06:36:30.303Z,,,,,31.9,50,
2017-12-15T06:36:40.302Z,,,,,31.9,50,
2017-12-15T06:36:50.302Z,,,,,31.9,50,
2017-12-15T06:37:00.302Z,,,,,31.9,50,
2017-12-15T06:37:10.303Z,36.2,,,,31.9,50,
2017-12-15T06:37:20.302Z,,,,,31.8,50,
2017-12-15T06:37:30.312Z,,,,,31.8,50,
2017-12-15T06:37:40.303Z,,,,,31.8,50,
2017-12-15T06:37:50.302Z,,,,,31.8,50,
2017-12-15T06:38:00.306Z,,,,,31.8,50,
2017-12-15T06:38:10.303Z,,,,,31.8,50,
2017-12-15T06:38:20.302Z,,,,,31.8,50,
2017-12-15T06:38:30.303Z,,,,,31.8,50,
2017-12-15T06:38:40.302Z,,,,,31.6,50,
2017-12-15T06:38:50.303Z,,,,,31.6,50,
2017-12-15T06:39:00.303Z,,,,,31.6,50,
2017-12-15T06:39:10.302Z,,,,,31.6,50,
2017-12-15T06:39:20.302Z,,,,,31.6,50,
2017-12-15T06:39:30.303Z,,,,,31.6,50,
2017-12-15T06:39:40.359Z,,,,,31.6,50,
2017-12-15T06:39:50.317Z,,,,,31.5,50,
2017-12-15T06:40:00.302Z,,,,,31.5,50,
2017-12-15T06:40:10.302Z,,,,,31.5,50,
2017-12-15T06:40:20.302Z,,,,,31.5,50,
2017-12-15T06:40:30.302Z,,,,,31.5,50,
2017-12-15T06:40:40.307Z,,,,,31.5,50,
2017-12-15T06:40:50.316Z,,,,,31.5,50,
2017-12-15T06:41:00.306Z,,,,,31.5,50,
2017-12-15T06:41:10.326Z,,,,,31.4,50,
2017-12-15T06:41:20.303Z,,,,,31.4,50,
2017-12-15T06:41:30.303Z,,,,,31.4,50,
2017-12-15T06:41:40.302Z,,,,,31.4,50,
2017-12-15T06:41:50.308Z,36.1,,,,31.4,50,
2017-12-15T06:42:00.303Z,,,,,31.4,50,
2017-12-15T06:42:10.319Z,,,,,31.4,50,
2017-12-15T06:42:20.303Z,,,,,31.4,50,
2017-12-15T06:42:30.303Z,,,,,31.3,50,
2017-12-15T06:42:40.328Z,,,,,31.3,50,
2017-12-15T06:42:50.363Z,,,,,31.3,50,
2017-12-15T06:43:00.323Z,,,,,31.3,50,
2017-12-15T06:43:10.336Z,,,,,31.3,50,
2017-12-15T06:43:20.319Z,,,,,31.3,50,
2017-12-15T06:43:30.345Z,,,,,31.3,50,
2017-12-15T06:43:40.428Z,,,,,31.2,50,
2017-12-15T06:43:50.302Z,,,,,31.2,50,
2017-12-15T06:44:00.321Z,,,,,31.2,50,
2017-12-15T06:44:10.316Z,36,,,,31.2,50,
2017-12-15T06:44:20.309Z,,,,,31.2,50,
2017-12-15T06:44:30.306Z,,,,,31.2,50,
2017-12-15T06:44:40.303Z,,,,,31.2,50,
2017-12-15T06:44:50.302Z,,,,,31.2,50,
2017-12-15T06:45:00.303Z,,,,,31.2,50,
2017-12-15T06:45:10.303Z,,,,,31,50,
2017-12-15T06:45:20.391Z,,,,,31,50,
2017-12-15T06:45:30.338Z,,,,,31,50,
2017-12-15T06:45:40.302Z,36,,,,31,50,
2017-12-15T06:45:50.302Z,35.9,,,,31,50,
2017-12-15T06:46:00.305Z,35.9,,,,31,50,
2017-12-15T06:46:10.311Z,35.9,,,,31,50,
2017-12-15T06:46:20.305Z,36.2,45,1,0,30.9,50,
2017-12-15T06:46:30.321Z,42,33,,,30.9,50,
2017-12-15T06:46:40.303Z,40.4,30,,,30.9,50,
2017-12-15T06:46:50.303Z,38.4,29,,,30.9,50,
2017-12-15T06:47:00.304Z,36.7,,,,30.9,50,
2017-12-15T06:47:10.318Z,35.9,,,,30.9,50,
2017-12-15T06:47:20.341Z,35.8,,,,30.9,50,
2017-12-15T06:47:30.320Z,36.2,30,,,30.9,50,
2017-12-15T06:47:40.305Z,36.6,29,,,30.9,50,
2017-12-15T06:47:50.302Z,37.1,30,,,30.8,50,
2017-12-15T06:48:00.302Z,37.3,29,,,30.8,50,
2017-12-15T06:48:10.303Z,37.4,,,,30.8,50,
2017-12-15T06:48:20.304Z,37.5,,,,30.8,50,
2017-12-15T06:48:30.302Z,37.7,,,,30.8,50,
2017-12-15T06:48:40.304Z,37.9,,,,30.8,50,
2017-12-15T06:48:50.303Z,38.1,,,,30.8,50,
2017-12-15T06:49:00.302Z,38.3,30,,,30.8,50,
2017-12-15T06:49:10.305Z,38.5,,,,30.8,50,
2017-12-15T06:49:20.303Z,38.7,,,,30.8,50,
2017-12-15T06:49:30.302Z,38.8,29,,,30.8,50,
2017-12-15T06:49:40.303Z,39.1,29,,,30.8,50,
2017-12-15T06:49:50.303Z,39.2,,,,30.8,50,
2017-12-15T06:50:00.302Z,39.4,,,,30.8,50,
2017-12-15T06:50:10.302Z,39.5,,,,30.7,50,
2017-12-15T06:50:20.302Z,39.6,,,,30.7,50,
2017-12-15T06:50:30.302Z,39.8,,,,30.7,50,
2017-12-15T06:50:40.302Z,39.9,,,,30.7,50,
2017-12-15T06:50:50.304Z,40.1,,,,30.7,50,
2017-12-15T06:51:00.302Z,40.2,,,,30.7,50,
2017-12-15T06:51:10.302Z,40.4,,,,30.7,50,
2017-12-15T06:51:20.302Z,40.5,30,,,30.7,50,
2017-12-15T06:51:30.303Z,40.6,29,,,30.7,50,
2017-12-15T06:51:40.384Z,40.8,,,,30.7,50,
2017-12-15T06:51:50.302Z,40.9,,,,30.7,50,
2017-12-15T06:52:00.420Z,41.1,,,,30.7,50,
2017-12-15T06:52:10.481Z,41.2,,,,30.7,50,
2017-12-15T06:52:20.506Z,41.3,,,,30.7,50,
2017-12-15T06:52:30.403Z,41.5,30,,,30.7,50,
2017-12-15T06:52:40.396Z,41.6,29,,,30.7,50,
2017-12-15T06:52:50.302Z,41.8,30,,,30.7,50,
2017-12-15T06:53:00.302Z,41.9,,,,30.7,50,
2017-12-15T06:53:10.302Z,42.1,29,,,30.7,50,
2017-12-15T06:53:20.302Z,42.2,,,,30.7,50,
2017-12-15T06:53:30.302Z,42.4,30,,,30.8,50,
2017-12-15T06:53:40.302Z,42.6,,,,30.8,50,
2017-12-15T06:53:50.383Z,42.7,29,,,30.7,50,
2017-12-15T06:54:00.512Z,42.9,,,,30.8,50,
2017-12-15T06:54:10.322Z,43,,,,,,
2017-12-15T06:54:20.307Z,43.2,,,,30.8,50,
2017-12-15T06:54:30.302Z,43.3,30,,,30.8,50,
2017-12-15T06:54:40.315Z,43.5,29,,,30.8,50,
2017-12-15T06:54:50.302Z,43.6,30,,,30.8,50,
2017-12-15T06:55:00.303Z,43.7,29,,,30.8,50,
2017-12-15T06:55:10.310Z,43.8,,,,30.8,50,
2017-12-15T06:55:20.302Z,44,,,,30.8,50,
2017-12-15T06:55:30.316Z,44.1,,,,30.8,50,
2017-12-15T06:55:40.302Z,44.2,,,,30.8,50,
2017-12-15T06:55:50.478Z,44.3,30,,,30.8,50,
2017-12-15T06:56:00.302Z,44.4,29,,,30.8,50,
2017-12-15T06:56:10.304Z,44.6,,,,30.8,50,
2017-12-15T06:56:20.304Z,44.7,,,,30.8,50,
2017-12-15T06:56:30.302Z,44.8,,,,30.8,50,
2017-12-15T06:56:40.302Z,42.7,0,1,0,30.9,50,
2017-12-15T06:56:50.302Z,40.9,,,,30.9,50,
2017-12-15T06:57:00.484Z,40.3,,,,30.9,50,
2017-12-15T06:57:10.302Z,40,,,,30.9,50,
2017-12-15T06:57:20.315Z,,,,,30.9,50,
2017-12-15T06:57:30.302Z,,,,,30.9,50,
2017-12-15T06:57:40.302Z,40,,,,30.9,50,
2017-12-15T06:57:50.302Z,39.9,,,,30.9,50,
2017-12-15T06:58:00.304Z,39.8,,,,30.9,50,
2017-12-15T06:58:10.302Z,39.6,,,,30.9,50,
2017-12-15T06:58:20.302Z,39.5,,,,30.9,50,
2017-12-15T06:58:30.302Z,39.4,,,,30.9,50,
2017-12-15T06:58:40.302Z,,,,,30.9,50,
2017-12-15T06:58:50.302Z,,,,,31,50,
2017-12-15T06:59:00.302Z,,,,,31,50,
2017-12-15T06:59:10.364Z,39.3,0,1,0,31,50,59
2017-12-15T06:59:20.302Z,39.2,,,,31,50,
2017-12-15T06:59:30.302Z,,,,,31,50,
2017-12-15T06:59:40.302Z,39.1,,,,31,50,
2017-12-15T06:59:50.338Z,,,,,31,50,
2017-12-15T07:00:00.303Z,,,,,31,50,
2017-12-15T07:00:10.319Z,,,,,31,50,
2017-12-15T07:00:20.324Z,,,,,31,50,
2017-12-15T07:00:30.318Z,39.1,,,,31,50,
2017-12-15T07:00:40.329Z,38.9,,,,31,50,
2017-12-15T07:00:50.306Z,,,,,31,50,
2017-12-15T07:01:00.307Z,,,,,31,50,
2017-12-15T07:01:10.340Z,,,,,31,50,
2017-12-15T07:01:20.301Z,,,,,31,50,
2017-12-15T07:01:30.302Z,,,,,31,50,
2017-12-15T07:01:40.469Z,,,,,31,50,
2017-12-15T07:01:50.320Z,,,,,31.2,50,
2017-12-15T07:02:00.313Z,,,,,31.2,50,
2017-12-15T07:02:10.302Z,,,,,31,50,
2017-12-15T07:02:20.303Z,39.1,,,,31.2,50,
2017-12-15T07:02:30.302Z,,,,,31.2,50,
2017-12-15T07:02:40.302Z,,,,,31.2,50,
2017-12-15T07:02:50.305Z,,,,,31.2,50,
2017-12-15T07:03:00.302Z,39.2,,,,31.2,50,
2017-12-15T07:03:10.303Z,,,,,31.2,50,
2017-12-15T07:03:20.305Z,,,,,31.2,50,
2017-12-15T07:03:30.312Z,,,,,31.2,50,
2017-12-15T07:03:40.302Z,39.3,,,,31.2,50,
2017-12-15T07:03:50.301Z,,,,,31.2,50,
2017-12-15T07:04:00.302Z,,,,,31.2,50,
2017-12-15T07:04:10.310Z,,,,,31.2,50,
2017-12-15T07:04:20.302Z,,,,,31.2,50,
2017-12-15T07:04:30.302Z,39.4,,,,31.2,50,
2017-12-15T07:04:40.302Z,,,,,31.2,50,
2017-12-15T07:04:50.305Z,,,,,31.2,50,
2017-12-15T07:05:00.302Z,,,,,31.2,50,
2017-12-15T07:05:10.302Z,,,,,31.2,50,
2017-12-15T07:05:20.311Z,,,,,31.2,50,
2017-12-15T07:05:30.305Z,,,,,31.2,50,
2017-12-15T07:05:40.302Z,,,,,31.2,50,
2017-12-15T07:05:50.302Z,,,,,31.2,50,
2017-12-15T07:06:00.318Z,,,,,31.2,50,
2017-12-15T07:06:10.386Z,,,,,31.2,50,
2017-12-15T07:06:20.302Z,,,,,31.2,50,
2017-12-15T07:06:30.302Z,,,,,31.2,50,
2017-12-15T07:06:40.302Z,,,,,31.2,50,
2017-12-15T07:06:50.302Z,,,,,31,50,
2017-12-15T07:07:00.301Z,,,,,31.2,50,
2017-12-15T07:07:10.302Z,39.3,,,,31,50,
2017-12-15T07:07:20.306Z,,,,,31.2,50,
2017-12-15T07:07:30.301Z,,,,,31,50,
2017-12-15T07:07:40.308Z,,,,,31,50,
2017-12-15T07:07:50.302Z,,,,,31,50,
2017-12-15T07:08:00.302Z,,,,,31,50,
2017-12-15T07:08:10.301Z,,,,,31,50,
2017-12-15T07:08:20.302Z,,,,,31,50,
2017-12-15T07:08:30.302Z,39.2,,,,31,50,
2017-12-15T07:08:40.446Z,,,,,31,50,
2017-12-15T07:08:50.302Z,,,,,31,50,
2017-12-15T07:09:00.302Z,,,,,31,50,
2017-12-15T07:09:10.302Z,,,,,31,50,
2017-12-15T07:09:20.306Z,,,,,31,50,
2017-12-15T07:09:30.301Z,,,,,31,50,
2017-12-15T07:09:40.302Z,,,,,31,50,
2017-12-15T07:09:50.476Z,,,,,31,50,
2017-12-15T07:10:00.302Z,39.1,,,,31,50,
2017-12-15T07:10:10.303Z,,,,,31,50,
2017-12-15T07:10:20.305Z,,,,,31,50,
2017-12-15T07:10:30.302Z,,,,,31,50,
2017-12-15T07:10:40.302Z,,,,,31,50,
2017-12-15T07:10:50.344Z,,,,,31,50,
2017-12-15T07:11:00.301Z,39.1,,,,31,50,
2017-12-15T07:11:10.301Z,38.9,,,,,,
2017-12-15T07:11:20.302Z,,,,,31,50,
2017-12-15T07:11:30.302Z,,,,,31,50,
2017-12-15T07:11:40.330Z,,,,,31,50,
2017-12-15T07:11:50.305Z,,,,,31,50,
2017-12-15T07:12:00.302Z,,,,,31,50,
2017-12-15T07:12:10.405Z,,,,,31,50,
2017-12-15T07:12:20.301Z,38.8,,,,30.9,50,
2017-12-15T07:12:30.303Z,,,,,31,50,
2017-12-15T07:12:40.301Z,,,,,30.9,50,
2017-12-15T07:12:50.347Z,,,,,30.9,50,
2017-12-15T07:13:00.315Z,,,,,30.9,50,
2017-12-15T07:13:10.301Z,,,,,30.9,50,
2017-12-15T07:13:20.303Z,,,,,30.9,50,
2017-12-15T07:13:30.302Z,38.7,,,,30.9,50,
2017-12-15T07:13:40.301Z,,,,,30.9,50,
2017-12-15T07:13:50.302Z,,,,,30.9,50,
2017-12-15T07:14:00.303Z,,,,,30.9,50,
2017-12-15T07:14:10.302Z,,,,,30.9,50,
2017-12-15T07:14:20.315Z,,,,,30.9,50,
2017-12-15T07:14:30.301Z,,,,,30.9,50,
2017-12-15T07:14:40.302Z,,,,,30.9,50,
2017-12-15T07:14:50.309Z,43.1,38,1,0,30.9,50,
2017-12-15T07:15:00.334Z,43.9,30,,,30.9,50,
2017-12-15T07:15:10.339Z,40.9,29,,,,,
2017-12-15T07:15:20.328Z,38.9,,,,30.9,50,
2017-12-15T07:15:30.302Z,37.5,29,,,30.9,50,
2017-12-15T07:15:40.302Z,37.2,,,,30.9,50,
2017-12-15T07:15:50.371Z,37.6,30,,,30.9,50,
2017-12-15T07:16:00.301Z,38,29,,,30.9,50,
2017-12-15T07:16:10.315Z,38.4,30,,,30.9,50,
2017-12-15T07:16:20.304Z,38.6,29,,,30.9,50,
2017-12-15T07:16:30.302Z,38.7,30,,,30.8,50,
2017-12-15T07:16:40.374Z,,29,,,30.8,50,
2017-12-15T07:16:50.301Z,38.9,,,,30.8,50,
2017-12-15T07:17:00.302Z,39.1,29,,,30.8,50,
2017-12-15T07:17:10.319Z,39.4,,,,30.8,50,
2017-12-15T07:17:20.312Z,39.6,,,,30.8,50,
2017-12-15T07:17:30.311Z,39.8,,,,30.8,50,
2017-12-15T07:17:40.331Z,40,29,,,30.8,50,
2017-12-15T07:17:50.320Z,40.2,,,,30.8,50,
2017-12-15T07:18:00.304Z,40.4,30,,,30.8,50,
2017-12-15T07:18:10.302Z,40.5,29,,,,,
2017-12-15T07:18:20.302Z,40.7,,,,30.8,50,
2017-12-15T07:18:30.309Z,40.8,,,,30.8,50,
2017-12-15T07:18:40.333Z,41,,,,30.8,50,
2017-12-15T07:18:50.301Z,41.1,,,,30.8,50,
2017-12-15T07:19:00.311Z,41.3,,,,30.8,50,
2017-12-15T07:19:10.305Z,41.4,,,,,,
2017-12-15T07:19:20.361Z,41.5,,,,30.8,50,
2017-12-15T07:19:30.306Z,41.6,,,,30.8,50,
2017-12-15T07:19:40.307Z,,,,,30.9,50,
2017-12-15T07:19:50.308Z,41.9,30,,,30.9,50,
2017-12-15T07:20:00.302Z,39.9,0,1,0,30.9,50,
2017-12-15T07:20:10.304Z,38,,,,,,
2017-12-15T07:20:20.301Z,37.4,,,,30.9,50,
2017-12-15T07:20:30.301Z,37.1,,,,30.9,50,
2017-12-15T07:20:40.301Z,,,,,30.9,50,
2017-12-15T07:20:50.301Z,,,,,30.9,50,
2017-12-15T07:21:00.301Z,,,,,30.9,50,
2017-12-15T07:21:10.302Z,36.9,,,,,,
2017-12-15T07:21:20.302Z,36.8,,,,30.9,50,
2017-12-15T07:21:30.301Z,36.7,,,,30.9,50,
2017-12-15T07:21:40.304Z,36.5,,,,30.9,50,
2017-12-15T07:21:50.302Z,,,,,30.9,50,
2017-12-15T07:22:00.301Z,,,,,30.9,50,
2017-12-15T07:22:10.301Z,,,,,30.9,50,
2017-12-15T07:22:20.301Z,,,,,30.9,50,
2017-12-15T07:22:30.302Z,36.4,,,,,,
2017-12-15T07:22:40.319Z,,,,,30.9,50,
2017-12-15T07:22:50.311Z,36.3,,,,30.9,50,
2017-12-15T07:23:00.301Z,,,,,30.9,50,
2017-12-15T07:23:10.303Z,,,,,30.9,50,
2017-12-15T07:23:20.305Z,,,,,30.9,50,
2017-12-15T07:23:40.301Z,,,,,30.9,50,
2017-12-15T07:23:50.302Z,,,,,30.9,50,
2017-12-15T07:24:00.314Z,36.2,,,,,,
2017-12-15T07:24:10.327Z,,,,,30.9,50,
2017-12-15T07:24:20.309Z,,,,,30.9,50,
2017-12-15T07:24:40.302Z,,,,,30.9,50,
2017-12-15T07:24:50.301Z,,,,,30.9,50,
2017-12-15T07:25:00.308Z,,,,,30.9,50,
2017-12-15T07:25:10.301Z,,,,,30.9,50,
2017-12-15T07:25:20.301Z,36.3,,,,30.9,50,
2017-12-15T07:25:40.301Z,,,,,30.9,50,
2017-12-15T07:25:50.305Z,,,,,30.9,50,
2017-12-15T07:26:10.363Z,,,,,30.9,50,
2017-12-15T07:26:20.343Z,,,,,30.9,50,
2017-12-15T07:26:30.335Z,36.4,,,,,,
2017-12-15T07:26:40.343Z,,,,,30.9,50,
2017-12-15T07:26:50.322Z,,,,,30.9,50,
2017-12-15T07:27:10.351Z,,,,,30.9,50,
2017-12-15T07:27:20.317Z,36.5,,,,30.9,50,
2017-12-15T07:27:40.301Z,,,,,30.9,50,
2017-12-15T07:27:50.319Z,,,,,30.9,50,
2017-12-15T07:28:10.330Z,,,,,30.8,50,
2017-12-15T07:28:20.320Z,,,,,30.8,50,
2017-12-15T07:28:30.351Z,36.6,,,,,,
2017-12-15T07:28:40.339Z,,,,,30.8,50,
2017-12-15T07:28:50.322Z,,,,,30.8,50,
2017-12-15T07:29:10.340Z,,,,,30.8,50,
2017-12-15T07:29:20.367Z,,,,,30.8,50,
2017-12-15T07:29:40.364Z,,,,,30.8,50,
2017-12-15T07:29:50.321Z,,,,,30.8,50,
2017-12-15T07:30:11.107Z,,,,,30.8,50,
2017-12-15T07:30:20.353Z,,,,,30.8,50,
2017-12-15T07:30:40.364Z,,,,,30.8,50,
2017-12-15T07:30:50.339Z,,,,,30.8,50,
2017-12-15T07:31:00.315Z,36.5,,,,,,
2017-12-15T07:31:10.302Z,,,,,30.8,50,
2017-12-15T07:31:20.304Z,,,,,30.8,50,
2017-12-15T07:31:40.338Z,,,,,30.7,50,
2017-12-15T07:31:50.316Z,,,,,30.7,50,
2017-12-15T07:32:10.302Z,,,,,30.7,50,
2017-12-15T07:32:20.300Z,,,,,30.7,50,
2017-12-15T07:32:40.302Z,,,,,30.7,50,
2017-12-15T07:32:50.301Z,,,,,30.7,50,
2017-12-15T07:33:10.302Z,,,,,30.7,50,
2017-12-15T07:33:30.302Z,,,,,30.7,50,
2017-12-15T07:33:40.311Z,36.4,,,,30.7,50,
2017-12-15T07:34:00.301Z,,,,,30.7,50,
2017-12-15T07:34:10.301Z,,,,,30.6,50,
2017-12-15T07:34:30.302Z,,,,,30.6,50,
2017-12-15T07:34:40.313Z,,,,,30.6,50,
2017-12-15T07:35:00.301Z,,,,,30.6,50,
2017-12-15T07:35:10.303Z,,,,,30.6,50,
2017-12-15T07:35:20.328Z,,,,,30.6,50,
2017-12-15T07:35:30.300Z,,,,,30.6,50,
2017-12-15T07:35:40.301Z,,,,,30.6,50,
2017-12-15T07:35:50.301Z,36.3,,,,,,
2017-12-15T07:36:00.317Z,,,,,30.6,50,
2017-12-15T07:36:10.301Z,,,,,30.6,50,
2017-12-15T07:36:20.369Z,,,,,30.6,50,
2017-12-15T07:36:30.300Z,,,,,30.6,50,
2017-12-15T07:36:40.303Z,,,,,30.6,50,
2017-12-15T07:37:00.349Z,40.7,38,1,0,30.4,50,
2017-12-15T07:37:10.466Z,42,29,,,30.4,50,
2017-12-15T07:37:20.301Z,39.4,30,,,30.4,50,
2017-12-15T07:37:30.301Z,37.3,29,,,30.4,50,
2017-12-15T07:37:40.305Z,36.3,29,,,30.4,50,
2017-12-15T07:37:50.323Z,36,29,,,30.4,50,
2017-12-15T07:38:00.473Z,,,,,30.4,50,
2017-12-15T07:38:10.458Z,36.2,,,,,,
2017-12-15T07:38:20.301Z,37.1,29,,,30.4,50,
2017-12-15T07:38:30.301Z,,,,,30.4,50,
2017-12-15T07:38:40.401Z,37.4,,,,,,
2017-12-15T07:38:50.301Z,37.6,,,,30.4,50,
2017-12-15T07:39:00.301Z,,,,,30.4,50,
2017-12-15T07:39:10.301Z,37.7,30,,,,,
2017-12-15T07:39:20.336Z,38,29,,,30.4,50,
2017-12-15T07:39:30.349Z,38.4,30,,,30.4,50,
2017-12-15T07:39:40.303Z,,,,,30.4,50,
2017-12-15T07:39:50.301Z,38.6,29,,,,,
2017-12-15T07:40:00.301Z,38.9,,,,30.4,50,
2017-12-15T07:40:10.301Z,39.2,,,,30.4,50,
2017-12-15T07:40:20.301Z,39.3,,,,30.4,50,
2017-12-15T07:40:30.301Z,,,,,30.4,50,
2017-12-15T07:40:40.324Z,39.5,,,,,,
2017-12-15T07:40:50.301Z,39.8,30,,,30.4,50,
2017-12-15T07:41:00.408Z,,,,,30.4,50,
2017-12-15T07:41:10.329Z,40,29,,,,,
2017-12-15T07:41:20.300Z,,,,,30.4,50,
2017-12-15T07:41:30.301Z,40.2,,,,30.4,50,
2017-12-15T07:41:40.302Z,40.3,,,,30.4,50,
2017-12-15T07:41:50.394Z,40.5,,,,30.4,50,
2017-12-15T07:42:00.302Z,40.6,,,,30.4,50,
2017-12-15T07:42:10.300Z,40.7,,,,30.4,50,
2017-12-15T07:42:20.338Z,41,29,,,30.4,50,
2017-12-15T07:42:30.325Z,,,,,30.4,50,
2017-12-15T07:42:40.301Z,41.1,,,,,,
2017-12-15T07:42:50.302Z,41.3,30,,,30.4,50,
2017-12-15T07:43:00.301Z,41.4,29,,,30.4,50,
2017-12-15T07:43:10.301Z,41.6,30,,,,,
2017-12-15T07:43:20.430Z,41.7,29,,,30.4,50,
2017-12-15T07:43:30.301Z,42,30,,,30.4,50,
2017-12-15T07:43:40.318Z,,,,,30.4,50,
2017-12-15T07:43:50.313Z,42.2,29,,,30.4,50,
2017-12-15T07:44:00.370Z,42.3,,,,30.4,50,
2017-12-15T07:44:10.315Z,42.4,,,,30.4,50,
2017-12-15T07:44:20.302Z,42.7,,,,30.4,50,
2017-12-15T07:44:30.300Z,43,30,,,30.4,50,
2017-12-15T07:44:40.304Z,,29,,,30.6,50,
2017-12-15T07:44:50.301Z,43.1,,,,30.4,50,
2017-12-15T07:45:00.301Z,43.3,,,,30.6,50,
2017-12-15T07:45:10.305Z,43.4,,,,30.6,50,
2017-12-15T07:45:20.301Z,43.5,,,,30.6,50,
2017-12-15T07:45:30.301Z,43.7,,,,30.6,50,
2017-12-15T07:45:40.301Z,43.8,,,,30.6,50,
2017-12-15T07:45:50.301Z,44,,,,30.6,50,
2017-12-15T07:46:10.566Z,,,,,30.6,50,
2017-12-15T07:46:10.575Z,44.1,,,,30.6,50,
2017-12-15T07:46:20.303Z,44.3,,,,30.6,50,
2017-12-15T07:46:30.302Z,44.4,,,,30.7,50,
2017-12-15T07:46:40.329Z,44.5,,,,30.7,50,
