Time,ChActive,HwTOutlet,HwTSet,HwActive,PrimTSet,ActPow,PrimT
2018-01-12T04:52:12.405Z,,30.1,50,,,,
2018-01-12T04:52:22.405Z,,30.1,50,,,,
2018-01-12T04:52:32.418Z,,30.1,50,,,,
2018-01-12T04:52:42.405Z,,30.1,50,,,,
2018-01-12T04:52:52.407Z,,30.1,50,,,,
2018-01-12T04:53:02.424Z,,30.1,50,,,,
2018-01-12T04:53:12.405Z,,30.1,50,,,,
2018-01-12T04:53:22.404Z,,30.1,50,,,,
2018-01-12T04:53:32.413Z,,30.1,50,,,,
2018-01-12T04:53:42.405Z,,30.1,50,,,,
2018-01-12T04:53:52.405Z,,30.1,50,,,,
2018-01-12T04:54:02.416Z,,30.1,50,,,,35.4
2018-01-12T04:54:12.408Z,,30.1,50,,,,
2018-01-12T04:54:22.405Z,,30.1,50,,,,
2018-01-12T04:54:32.407Z,,30.1,50,,,,
2018-01-12T04:54:42.405Z,,30.1,50,,,,
2018-01-12T04:54:52.405Z,,30.1,50,,,,35.5
2018-01-12T04:55:02.405Z,,30.1,50,,,,
2018-01-12T04:55:12.405Z,,30.1,50,,,,
2018-01-12T04:55:22.405Z,,30.1,50,,,,
2018-01-12T04:55:32.405Z,,30.1,50,,,,
2018-01-12T04:55:42.405Z,,30.1,50,,,,35.6
2018-01-12T04:55:52.404Z,,30.1,50,,,,
2018-01-12T04:56:02.405Z,,30.1,50,,,,
2018-01-12T04:56:12.405Z,,30.1,50,,,,
2018-01-12T04:56:22.404Z,,30.1,50,,,,
2018-01-12T04:56:32.405Z,,30.1,50,,,,
2018-01-12T04:56:42.405Z,1,30.1,50,0,59,0,35.6
2018-01-12T04:56:52.417Z,,30.1,50,,,,
2018-01-12T04:57:02.405Z,,30.1,50,,,,35.7
2018-01-12T04:57:12.405Z,,30.1,50,,,,
2018-01-12T04:57:22.405Z,,30.1,50,,,,35.6
2018-01-12T04:57:32.405Z,,30.1,50,,,,35.7
2018-01-12T04:57:42.405Z,,30.1,50,,,,
2018-01-12T04:57:52.404Z,,30.1,50,,,,
2018-01-12T04:58:02.404Z,,30.1,50,,,,
2018-01-12T04:58:12.405Z,,30.1,50,,,,
2018-01-12T04:58:22.456Z,,30,50,,,,
2018-01-12T04:58:32.405Z,,30,50,,,,
2018-01-12T04:58:42.405Z,,30,50,,,,
2018-01-12T04:58:52.405Z,,30,50,,,,
2018-01-12T04:59:02.404Z,,30,50,,,,
2018-01-12T04:59:12.405Z,,30,50,,,,
2018-01-12T04:59:22.407Z,,30,50,,,,
2018-01-12T04:59:32.420Z,,30,50,,,,
2018-01-12T04:59:42.405Z,,30,50,,,,
2018-01-12T04:59:52.404Z,,30,50,,,,
2018-01-12T05:00:02.405Z,,30,50,,,,35.6
2018-01-12T05:00:12.404Z,,30,50,,,,
2018-01-12T05:00:22.405Z,,30,50,,,,
2018-01-12T05:00:32.405Z,,30,50,,,,
2018-01-12T05:00:42.405Z,,30,50,,,,
2018-01-12T05:00:52.406Z,,30,50,,,,
2018-01-12T05:01:02.404Z,,30,50,,,,
2018-01-12T05:01:12.406Z,,30,50,,,,
2018-01-12T05:01:22.405Z,,30,50,,,,
2018-01-12T05:01:32.404Z,,30,50,,,,
2018-01-12T05:01:42.404Z,,30,50,,,,
2018-01-12T05:01:52.411Z,,30,50,,,,
2018-01-12T05:02:02.461Z,,30,50,,,,
2018-01-12T05:02:12.456Z,,30,50,,,,
2018-01-12T05:02:22.405Z,,29.8,50,,,,
2018-01-12T05:02:32.405Z,,29.8,50,,,,35.5
2018-01-12T05:02:42.404Z,,29.8,50,,,,
2018-01-12T05:02:52.405Z,,29.8,50,,,,
2018-01-12T05:03:02.405Z,,29.8,50,,,,
2018-01-12T05:03:12.405Z,,29.8,50,,,,
2018-01-12T05:03:22.404Z,,29.8,50,,,,
2018-01-12T05:03:32.404Z,,29.8,50,,,,
2018-01-12T05:03:42.405Z,,29.8,50,,,,
2018-01-12T05:03:52.408Z,,29.8,50,,,,
2018-01-12T05:04:02.405Z,,29.8,50,,,,
2018-01-12T05:04:12.405Z,,29.8,50,,,,35.4
2018-01-12T05:04:22.405Z,,29.8,50,,,,
2018-01-12T05:04:32.405Z,,29.8,50,,,,
2018-01-12T05:04:42.406Z,,29.8,50,,,,
2018-01-12T05:04:52.408Z,,29.7,50,,,,
2018-01-12T05:05:02.405Z,,29.7,50,,,,
2018-01-12T05:05:12.410Z,,29.7,50,,,,
2018-01-12T05:05:22.410Z,,29.7,50,,,,
2018-01-12T05:05:32.416Z,,29.7,50,,,,
2018-01-12T05:05:42.424Z,,29.7,50,,,,
2018-01-12T05:05:52.410Z,,29.7,50,,,,
2018-01-12T05:06:02.404Z,,29.7,50,,,,
2018-01-12T05:06:12.410Z,,29.7,50,,,,
2018-01-12T05:06:22.413Z,,29.7,50,,,,
2018-01-12T05:06:32.405Z,1,29.7,50,0,,39,39.3
2018-01-12T05:06:42.404Z,,29.7,50,,,34,41.2
2018-01-12T05:06:52.405Z,,29.7,50,,,29,38.9
2018-01-12T05:07:02.404Z,,29.7,50,,,29,36.9
2018-01-12T05:07:12.409Z,,29.7,50,,,,35.8
2018-01-12T05:07:22.406Z,,29.7,50,,,,35.3
2018-01-12T05:07:32.406Z,,29.7,50,,,,
2018-01-12T05:07:42.409Z,,29.7,50,,,30,35.6
2018-01-12T05:07:52.404Z,,29.6,50,,,29,36
2018-01-12T05:08:02.410Z,,29.7,50,,,,36.3
2018-01-12T05:08:12.405Z,,29.7,50,,,,36.6
2018-01-12T05:08:22.405Z,,29.6,50,,,,36.7
2018-01-12T05:08:32.407Z,,29.6,50,,,,36.8
2018-01-12T05:08:42.411Z,,29.6,50,,,30,37.1
2018-01-12T05:08:52.417Z,,29.6,50,,,29,37.3
2018-01-12T05:09:02.413Z,,29.6,50,,,,37.5
2018-01-12T05:09:12.404Z,,29.6,50,,,,37.7
2018-01-12T05:09:22.416Z,,29.6,50,,,29,38
2018-01-12T05:09:32.404Z,,29.6,50,,,30,38.1
2018-01-12T05:09:42.417Z,,29.6,50,,,,38.3
2018-01-12T05:09:52.409Z,,29.6,50,,,29,38.4
2018-01-12T05:10:02.437Z,,29.6,50,,,,38.6
2018-01-12T05:10:12.421Z,,29.6,50,,,,38.8
2018-01-12T05:10:22.412Z,,29.6,50,,,,39.1
2018-01-12T05:10:32.405Z,,29.6,50,,,,
2018-01-12T05:10:42.427Z,,29.6,50,,,30,39.3
2018-01-12T05:10:52.405Z,,29.6,50,,,29,39.5
2018-01-12T05:11:02.404Z,,29.6,50,,,,39.6
2018-01-12T05:11:12.404Z,,29.6,50,,,,39.8
2018-01-12T05:11:22.405Z,,29.6,50,,,,40
2018-01-12T05:11:32.410Z,,29.6,50,,,30,40.1
2018-01-12T05:11:42.404Z,,29.6,50,,,29,40.2
2018-01-12T05:11:52.404Z,,29.6,50,,,,40.4
2018-01-12T05:12:02.404Z,,29.6,50,,,,40.5
2018-01-12T05:12:12.417Z,,29.6,50,,,,40.7
2018-01-12T05:12:22.414Z,,29.7,50,,,,40.8
2018-01-12T05:12:32.409Z,,29.7,50,,,29,41
2018-01-12T05:12:42.412Z,,29.7,50,,,,41.2
2018-01-12T05:12:52.421Z,,29.7,50,,,30,41.3
2018-01-12T05:13:02.413Z,,29.7,50,,,29,41.5
2018-01-12T05:13:12.405Z,,29.7,50,,,,41.6
2018-01-12T05:13:22.404Z,,29.7,50,,,,41.8
2018-01-12T05:13:32.404Z,,29.7,50,,,,42
2018-01-12T05:13:42.410Z,,29.7,50,,,,42.1
2018-01-12T05:13:52.404Z,,29.7,50,,,,42.2
2018-01-12T05:14:02.411Z,,29.7,50,,,,42.4
2018-01-12T05:14:12.404Z,,29.7,50,,,,42.6
2018-01-12T05:14:22.410Z,,29.7,50,,,30,42.8
2018-01-12T05:14:32.410Z,,29.7,50,,,,43
2018-01-12T05:14:42.411Z,,29.7,50,,,,43.1
2018-01-12T05:14:52.404Z,,29.7,50,,,29,43.2
2018-01-12T05:15:02.404Z,,29.8,50,,,,43.4
2018-01-12T05:15:12.405Z,,29.8,50,,,,43.5
2018-01-12T05:15:22.405Z,,29.8,50,,,30,43.6
2018-01-12T05:15:32.434Z,,29.8,50,,,,43.8
2018-01-12T05:15:42.404Z,,29.8,50,,,30,44
2018-01-12T05:15:52.404Z,,29.8,50,,,29,
2018-01-12T05:16:02.404Z,1,29.8,50,0,,0,41.9
2018-01-12T05:16:12.405Z,,29.8,50,,,,40.8
2018-01-12T05:16:22.404Z,,29.8,50,,,,39.8
2018-01-12T05:16:32.404Z,,30,50,,,,39.3
2018-01-12T05:16:42.405Z,,30,50,,,,39.2
2018-01-12T05:16:52.406Z,,30,50,,,,39.1
2018-01-12T05:17:02.445Z,,30,50,,,,
2018-01-12T05:17:12.404Z,,30,50,,,,
2018-01-12T05:17:22.407Z,,30,50,,,,38.9
2018-01-12T05:17:32.408Z,,30,50,,,,38.8
2018-01-12T05:17:42.404Z,,30,50,,,,38.7
2018-01-12T05:17:52.448Z,,30,50,,,,38.6
2018-01-12T05:18:02.440Z,,30,50,,,,38.5
2018-01-12T05:18:12.404Z,,30.1,50,,,,
2018-01-12T05:18:22.416Z,,30.1,50,,,,
2018-01-12T05:18:32.404Z,,30.1,50,,,,38.4
2018-01-12T05:18:42.404Z,,30.1,50,,,,
2018-01-12T05:18:52.404Z,,30.1,50,,,,38.3
2018-01-12T05:19:02.414Z,,30.1,50,,,,
2018-01-12T05:19:12.410Z,,30.1,50,,,,38.3
2018-01-12T05:19:22.422Z,,30.1,50,,,,38.2
2018-01-12T05:19:32.422Z,,30.1,50,,,,
2018-01-12T05:19:42.406Z,,30.1,50,,,,
2018-01-12T05:19:52.411Z,,30.2,50,,,,
2018-01-12T05:20:02.405Z,,30.2,50,,,,
2018-01-12T05:20:12.405Z,,30.2,50,,,,
2018-01-12T05:20:22.404Z,,30.2,50,,,,
2018-01-12T05:20:32.404Z,,30.2,50,,,,
2018-01-12T05:20:42.404Z,,30.2,50,,,,38.1
2018-01-12T05:20:52.405Z,,30.2,50,,,,38.2
2018-01-12T05:21:02.404Z,,30.2,50,,,,38.1
2018-01-12T05:21:12.404Z,,30.2,50,,,,38.2
2018-01-12T05:21:22.420Z,,30.2,50,,,,
2018-01-12T05:21:32.441Z,,30.2,50,,,,
2018-01-12T05:21:42.404Z,,30.2,50,,,,
2018-01-12T05:21:52.404Z,,30.2,50,,,,
2018-01-12T05:22:02.404Z,,30.2,50,,,,
2018-01-12T05:22:12.404Z,,30.3,50,,,,38.3
2018-01-12T05:22:22.414Z,,30.3,50,,,,
2018-01-12T05:22:32.404Z,,30.3,50,,,,
2018-01-12T05:22:42.404Z,,30.2,50,,,,38.4
2018-01-12T05:22:52.404Z,,30.3,50,,,,
2018-01-12T05:23:02.404Z,,30.3,50,,,,
2018-01-12T05:23:12.404Z,,30.3,50,,,,
2018-01-12T05:23:22.404Z,,30.3,50,,,,38.5
2018-01-12T05:23:32.407Z,,30.3,50,,,,
2018-01-12T05:23:42.404Z,,30.3,50,,,,
2018-01-12T05:23:52.404Z,,30.3,50,,,,
2018-01-12T05:24:02.404Z,,30.3,50,,,,
2018-01-12T05:24:12.405Z,,30.3,50,,,,
2018-01-12T05:24:22.404Z,,30.3,50,,,,
2018-01-12T05:24:32.405Z,,30.3,50,,,,38.6
2018-01-12T05:24:42.404Z,,30.3,50,,,,
2018-01-12T05:24:52.404Z,,30.3,50,,,,
2018-01-12T05:25:02.404Z,,30.3,50,,,,
2018-01-12T05:25:12.404Z,,30.3,50,,,,
2018-01-12T05:25:22.404Z,,30.3,50,,,,
2018-01-12T05:25:32.404Z,,30.3,50,,,,
2018-01-12T05:25:42.422Z,,30.3,50,,,,
2018-01-12T05:25:52.404Z,,30.3,50,,,,
2018-01-12T05:26:02.405Z,,30.3,50,,,,
2018-01-12T05:26:12.405Z,,30.3,50,,,,
2018-01-12T05:26:22.404Z,,30.3,50,,,,38.5
2018-01-12T05:26:32.406Z,,30.3,50,,,,
2018-01-12T05:26:42.404Z,,30.3,50,,,,
2018-01-12T05:26:52.404Z,,30.3,50,,,,
2018-01-12T05:27:02.405Z,,30.3,50,,,,
2018-01-12T05:27:12.405Z,,30.3,50,,,,
2018-01-12T05:27:22.404Z,,30.3,50,,,,
2018-01-12T05:27:32.404Z,,30.3,50,,,,
2018-01-12T05:27:42.404Z,,30.3,50,,,,
2018-01-12T05:27:52.404Z,,30.3,50,,,,
2018-01-12T05:28:02.404Z,,30.3,50,,,,
2018-01-12T05:28:12.404Z,,30.3,50,,,,38.4
2018-01-12T05:28:22.404Z,,30.3,50,,,,
2018-01-12T05:28:32.404Z,,30.3,50,,,,
2018-01-12T05:28:42.404Z,,30.3,50,,,,
2018-01-12T05:28:52.404Z,,30.3,50,,,,
2018-01-12T05:29:02.404Z,,30.3,50,,,,
2018-01-12T05:29:12.414Z,,30.3,50,,,,
2018-01-12T05:29:22.404Z,,30.3,50,,,,38.3
2018-01-12T05:29:32.404Z,,30.3,50,,,,
2018-01-12T05:29:42.404Z,,30.3,50,,,,
2018-01-12T05:29:52.404Z,,30.2,50,,,,
2018-01-12T05:30:02.404Z,,30.3,50,,,,
2018-01-12T05:30:12.404Z,,30.2,50,,,,
2018-01-12T05:30:22.404Z,,30.3,50,,,,
2018-01-12T05:30:32.404Z,,30.3,50,,,,
2018-01-12T05:30:42.406Z,,30.3,50,,,,
2018-01-12T05:30:52.404Z,,30.3,50,,,,38.2
2018-01-12T05:31:02.413Z,,30.3,50,,,,
2018-01-12T05:31:12.430Z,,30.3,50,,,,
2018-01-12T05:31:22.409Z,,30.3,50,,,,
2018-01-12T05:31:32.409Z,,30.2,50,,,,
2018-01-12T05:31:42.406Z,,30.2,50,,,,
2018-01-12T05:31:52.434Z,,30.2,50,,,,
2018-01-12T05:32:02.419Z,,30.2,50,,,,
2018-01-12T05:32:13.565Z,,30.2,50,,,,38.1
2018-01-12T05:32:22.404Z,,30.2,50,,,,
2018-01-12T05:32:32.404Z,,30.2,50,,,,
2018-01-12T05:32:42.404Z,,30.2,50,,,,
2018-01-12T05:32:52.404Z,,30.2,50,,,,
2018-01-12T05:33:02.404Z,,30.2,50,,,,
2018-01-12T05:33:12.408Z,,30.2,50,,,,
2018-01-12T05:33:22.404Z,,30.2,50,,,,38
2018-01-12T05:33:32.404Z,,30.2,50,,,,
2018-01-12T05:33:42.437Z,,30.2,50,,,,
2018-01-12T05:33:52.404Z,,30.2,50,,,,
2018-01-12T05:34:02.421Z,,30.2,50,,,,
2018-01-12T05:34:12.404Z,,30.2,50,,,,
2018-01-12T05:34:22.405Z,,30.2,50,,,,
2018-01-12T05:34:32.408Z,,30.2,50,,,,38
2018-01-12T05:34:42.406Z,,30.2,50,,,,37.9
2018-01-12T05:34:52.407Z,,30.2,50,,,,37.9
2018-01-12T05:35:02.417Z,,30.2,50,,,,
2018-01-12T05:35:12.414Z,1,30.2,50,0,,40,41.1
2018-01-12T05:35:22.436Z,,30.2,50,,,29,43.9
2018-01-12T05:35:32.404Z,,30.2,50,,,,40.8
2018-01-12T05:35:42.404Z,,30.2,50,,,30,38.8
2018-01-12T05:35:52.404Z,,30.2,50,,,30,36.9
2018-01-12T05:36:02.408Z,,30.2,50,,,,36.7
2018-01-12T05:36:12.404Z,,30.1,50,,,29,
2018-01-12T05:36:22.404Z,,30.2,50,,,30,37.1
2018-01-12T05:36:32.407Z,,30.1,50,,,,37.6
2018-01-12T05:36:42.404Z,,30.1,50,,,29,38
2018-01-12T05:36:52.405Z,,30.1,50,,,,
2018-01-12T05:37:02.406Z,,30.1,50,,,,38.1
2018-01-12T05:37:12.405Z,,30.1,50,,,,38.3
2018-01-12T05:37:22.404Z,,30.1,50,,,,38.5
2018-01-12T05:37:32.404Z,,30.1,50,,,,38.6
2018-01-12T05:37:42.404Z,,30.1,50,,,29,39.1
2018-01-12T05:37:52.404Z,,30.1,50,,,,39.2
2018-01-12T05:38:02.404Z,,30.1,50,,,,39.4
2018-01-12T05:38:12.404Z,,30.1,50,,,30,39.6
2018-01-12T05:38:22.404Z,,30.1,50,,,29,39.8
2018-01-12T05:38:32.405Z,,30.1,50,,,29,40
2018-01-12T05:38:42.406Z,,30.1,50,,,,40.1
2018-01-12T05:38:52.404Z,,30.1,50,,,30,40.3
2018-01-12T05:39:02.404Z,,30.1,50,,,29,40.5
2018-01-12T05:39:12.404Z,,30.1,50,,,,40.6
2018-01-12T05:39:22.447Z,,30.1,50,,,,40.8
2018-01-12T05:39:32.435Z,,30.1,50,,,,41
2018-01-12T05:39:42.435Z,,30.2,50,,,30,41.1
2018-01-12T05:39:52.404Z,1,30.2,50,0,,0,39.8
2018-01-12T05:40:02.404Z,,30.2,50,,,,37.8
2018-01-12T05:40:12.404Z,,30.2,50,,,,36.8
2018-01-12T05:40:22.404Z,,30.2,50,,,,36.3
2018-01-12T05:40:32.404Z,0,30.2,50,0,0,,36.2
2018-01-12T05:40:42.404Z,,37.7,50,,,,
2018-01-12T05:40:52.421Z,,37.7,50,,,,36.1
2018-01-12T05:41:02.406Z,,37.6,50,,,,
2018-01-12T05:41:12.477Z,,37.5,50,,,,
2018-01-12T05:41:22.489Z,,37.5,50,,,,
2018-01-12T05:41:32.486Z,1,37.4,50,0,59,,
2018-01-12T05:41:42.471Z,,37.3,50,,,,
2018-01-12T05:41:52.413Z,,37.2,50,,,,
2018-01-12T05:42:02.413Z,,37.1,50,,,,
2018-01-12T05:42:12.404Z,,36.9,50,,,,
2018-01-12T05:42:22.404Z,,36.9,50,,,,
2018-01-12T05:42:32.404Z,,36.8,50,,,,36
2018-01-12T05:42:42.404Z,,36.7,50,,,,36.1
2018-01-12T05:42:52.420Z,,36.6,50,,,,
2018-01-12T05:43:02.404Z,,36.6,50,,,,
2018-01-12T05:43:12.404Z,,36.5,50,,,,36
2018-01-12T05:43:22.404Z,,36.4,50,,,,
2018-01-12T05:43:32.404Z,,36.3,50,,,,
2018-01-12T05:43:42.404Z,,36.3,50,,,,
2018-01-12T05:43:52.404Z,,36.2,50,,,,
2018-01-12T05:44:02.420Z,,36.1,50,,,,
2018-01-12T05:44:12.404Z,,36.1,50,,,,
2018-01-12T05:44:22.404Z,,36,50,,,,
2018-01-12T05:44:32.405Z,,35.9,50,,,,
2018-01-12T05:44:42.406Z,,35.9,50,,,,
2018-01-12T05:44:52.404Z,,35.8,50,,,,
2018-01-12T05:45:02.406Z,,35.7,50,,,,
2018-01-12T05:45:12.406Z,,35.7,50,,,,
2018-01-12T05:45:22.404Z,,35.6,50,,,,
2018-01-12T05:45:32.404Z,,35.6,50,,,,
2018-01-12T05:45:42.404Z,,35.5,50,,,,
2018-01-12T05:45:52.404Z,,35.5,50,,,,
2018-01-12T05:46:02.404Z,,35.4,50,,,,
2018-01-12T05:46:12.413Z,,35.3,50,,,,
2018-01-12T05:46:22.435Z,,35.3,50,,,,
2018-01-12T05:46:32.404Z,,35.2,50,,,,
2018-01-12T05:46:42.404Z,,35.2,50,,,,
2018-01-12T05:46:52.404Z,,35.1,50,,,,
2018-01-12T05:47:02.416Z,,35.1,50,,,,
2018-01-12T05:47:12.404Z,,34.9,50,,,,
2018-01-12T05:47:22.404Z,,34.9,50,,,,
2018-01-12T05:47:32.404Z,,34.8,50,,,,
2018-01-12T05:47:42.404Z,,34.8,50,,,,
2018-01-12T05:47:52.405Z,,34.8,50,,,,
2018-01-12T05:48:02.404Z,,34.7,50,,,,
2018-01-12T05:48:12.404Z,,34.7,50,,,,
2018-01-12T05:48:22.404Z,,34.6,50,,,,
2018-01-12T05:48:32.417Z,,34.6,50,,,,
2018-01-12T05:48:42.404Z,,34.5,50,,,,
2018-01-12T05:48:52.404Z,,34.5,50,,,,
2018-01-12T05:49:02.460Z,,34.4,50,,,,
2018-01-12T05:49:12.404Z,,34.4,50,,,,
2018-01-12T05:49:22.404Z,,34.3,50,,,,
2018-01-12T05:49:32.405Z,,34.3,50,,,,
2018-01-12T05:49:42.508Z,,34.2,50,,,,
2018-01-12T05:49:52.404Z,,34.2,50,,,,
2018-01-12T05:50:02.404Z,,34.2,50,,,,
2018-01-12T05:50:12.404Z,,34.1,50,,,,
2018-01-12T05:50:22.404Z,,34.1,50,,,,
2018-01-12T05:50:32.404Z,,34,50,,,,
2018-01-12T05:50:42.404Z,,34,50,,,,
2018-01-12T05:50:52.404Z,,34,50,,,,36
2018-01-12T05:51:02.413Z,,33.9,50,,,,36
2018-01-12T05:51:12.406Z,,33.9,50,,,,36
2018-01-12T05:51:22.417Z,,33.8,50,,,,35.9
2018-01-12T05:51:32.409Z,,33.8,50,,,,35.9
2018-01-12T05:51:42.412Z,,33.8,50,,,,
2018-01-12T05:51:52.404Z,,33.7,50,,,,
2018-01-12T05:52:02.444Z,,33.7,50,,,,
2018-01-12T05:52:12.406Z,,33.6,50,,,,
2018-01-12T05:52:22.405Z,,33.6,50,,,,
2018-01-12T05:52:32.404Z,,33.6,50,,,,
2018-01-12T05:52:42.404Z,,33.5,50,,,,
2018-01-12T05:52:52.403Z,,33.5,50,,,,
2018-01-12T05:53:02.408Z,,33.5,50,,,,
2018-01-12T05:53:12.409Z,,33.4,50,,,,
2018-01-12T05:53:22.433Z,,33.4,50,,,,
2018-01-12T05:53:32.404Z,,33.4,50,,,,35.8
2018-01-12T05:53:42.405Z,,33.3,50,,,,35.9
2018-01-12T05:53:52.404Z,,33.3,50,,,,35.8
2018-01-12T05:54:02.404Z,,33.2,50,,,,
2018-01-12T05:54:12.404Z,,33.2,50,,,,
2018-01-12T05:54:22.404Z,,33.2,50,,,,
2018-01-12T05:54:32.404Z,,33.1,50,,,,
2018-01-12T05:54:42.404Z,,33.1,50,,,,
2018-01-12T05:54:52.404Z,,33.1,50,,,,
2018-01-12T05:55:02.403Z,,32.9,50,,,,
2018-01-12T05:55:12.404Z,,32.9,50,,,,
2018-01-12T05:55:22.407Z,,32.9,50,,,,
2018-01-12T05:55:32.405Z,,32.9,50,,,,
2018-01-12T05:55:42.404Z,,32.8,50,,,,35.7
2018-01-12T05:55:52.410Z,,32.8,50,,,,
2018-01-12T05:56:02.404Z,,32.7,50,,,,
2018-01-12T05:56:12.404Z,,32.7,50,,,,
2018-01-12T05:56:22.404Z,,32.7,50,,,,
2018-01-12T05:56:32.418Z,,32.7,50,,,,
2018-01-12T05:56:42.434Z,1,32.6,50,0,59,0,35.7
2018-01-12T05:56:52.404Z,,32.6,50,,,,
2018-01-12T05:57:02.404Z,,32.6,50,,,,
2018-01-12T05:57:12.404Z,,32.5,50,,,,35.6
2018-01-12T05:57:22.407Z,0,35.3,50,0,0,,34.9
2018-01-12T05:57:32.404Z,,35.7,50,,,,
2018-01-12T05:57:42.404Z,,35.7,50,,,,
2018-01-12T05:57:52.404Z,,35.6,50,,,,34.8
2018-01-12T05:58:02.405Z,0,35.9,50,0,,,
2018-01-12T05:58:12.404Z,,35.5,50,,,,33.9
2018-01-12T05:58:22.404Z,0,33.6,50,2,,61,34.1
2018-01-12T05:58:32.404Z,0,34.2,50,0,,0,36.5
2018-01-12T05:58:42.413Z,0,34.3,50,2,,,36.3
2018-01-12T05:58:52.404Z,0,34.5,50,0,,61,38
2018-01-12T05:59:02.405Z,0,35.4,50,0,,0,37.6
2018-01-12T05:59:12.404Z,,35.4,50,,,,
2018-01-12T05:59:22.404Z,,35.3,50,,,,37.5
2018-01-12T05:59:32.404Z,,35.3,50,,,,
2018-01-12T05:59:42.403Z,,35.2,50,,,,
2018-01-12T05:59:52.403Z,1,35.2,50,0,59,,37.4
2018-01-12T06:00:02.404Z,,35.1,50,,,,
2018-01-12T06:00:12.404Z,,35.1,50,,,,
2018-01-12T06:00:22.404Z,1,34.9,50,0,,39,41.4
2018-01-12T06:00:32.404Z,,34.8,50,,,29,42.7
2018-01-12T06:00:42.404Z,,34.8,50,,,,38.8
2018-01-12T06:00:52.407Z,,34.7,50,,,29,36.9
2018-01-12T06:01:02.404Z,,34.7,50,,,,35.6
2018-01-12T06:01:12.414Z,,34.6,50,,,29,34.6
2018-01-12T06:01:22.415Z,,34.6,50,,,,
2018-01-12T06:01:32.405Z,,34.5,50,,,29,35.1
2018-01-12T06:01:42.409Z,1,34.5,50,0,,0,35.7
2018-01-12T06:01:52.403Z,,34.4,50,,,,32.9
2018-01-12T06:02:02.404Z,,34.4,50,,,,31.9
2018-01-12T06:02:12.404Z,,34.3,50,,,,31.2
2018-01-12T06:02:22.404Z,,34.3,50,,,,30.9
2018-01-12T06:02:32.404Z,,34.2,50,,,,30.8
2018-01-12T06:02:42.403Z,,34.2,50,,,,30.7
2018-01-12T06:02:52.404Z,,34.1,50,,,,30.8
2018-01-12T06:03:02.404Z,,34.1,50,,,,
2018-01-12T06:03:12.464Z,,34,50,,,,
2018-01-12T06:03:22.404Z,,34,50,,,,
2018-01-12T06:03:32.403Z,,34,50,,,,30.7
2018-01-12T06:03:42.404Z,,33.9,50,,,,
2018-01-12T06:03:52.404Z,,33.9,50,,,,
2018-01-12T06:04:02.404Z,,33.8,50,,,,
2018-01-12T06:04:12.412Z,,33.8,50,,,,
2018-01-12T06:04:22.404Z,,33.7,50,,,,
2018-01-12T06:04:32.404Z,,33.7,50,,,,
2018-01-12T06:04:42.461Z,,33.6,50,,,,30.6
2018-01-12T06:04:52.404Z,,33.6,50,,,,
2018-01-12T06:05:02.404Z,0,33.5,50,0,5,,30.5
2018-01-12T06:05:12.404Z,1,33.5,50,0,59,,
2018-01-12T06:05:22.404Z,0,33.5,50,0,5,,
2018-01-12T06:05:32.405Z,1,33.4,50,0,59,,
2018-01-12T06:05:42.405Z,,33.4,50,,,,
2018-01-12T06:05:52.433Z,,33.3,50,,,,
2018-01-12T06:06:02.404Z,,33.3,50,,,,
2018-01-12T06:06:12.404Z,,33.2,50,,,,
2018-01-12T06:06:22.403Z,,33.2,50,,,,
2018-01-12T06:06:32.403Z,,33.2,50,,,,
2018-01-12T06:06:42.403Z,,33.1,50,,,,
2018-01-12T06:06:52.403Z,,33.1,50,,,,
2018-01-12T06:07:02.404Z,,32.9,50,,,,
2018-01-12T06:07:12.404Z,,32.9,50,,,,
2018-01-12T06:07:22.403Z,,32.8,50,,,,
2018-01-12T06:07:32.404Z,,32.8,50,,,,
2018-01-12T06:07:42.403Z,,32.8,50,,,,
2018-01-12T06:07:52.404Z,,32.7,50,,,,
2018-01-12T06:08:02.403Z,,32.7,50,,,,30.6
2018-01-12T06:08:12.404Z,,32.6,50,,,,30.7
2018-01-12T06:08:22.438Z,,32.6,50,,,,30.8
2018-01-12T06:08:32.451Z,,32.5,50,,,,
2018-01-12T06:08:42.404Z,,32.5,50,,,,31.1
2018-01-12T06:08:52.405Z,,32.5,50,,,,
2018-01-12T06:09:02.403Z,,32.4,50,,,,31.2
2018-01-12T06:09:12.403Z,,32.4,50,,,,
2018-01-12T06:09:22.404Z,,32.4,50,,,,31.3
2018-01-12T06:09:32.404Z,,32.3,50,,,,
2018-01-12T06:09:42.404Z,,32.3,50,,,,31.4
2018-01-12T06:09:52.403Z,,32.2,50,,,,31.5
2018-01-12T06:10:02.404Z,,32.2,50,,,,
2018-01-12T06:10:12.417Z,,32.2,50,,,,31.6
2018-01-12T06:10:22.403Z,,32.1,50,,,,
2018-01-12T06:10:32.403Z,,32.1,50,,,,31.7
2018-01-12T06:10:42.430Z,,32,50,,,,
2018-01-12T06:10:52.407Z,,32,50,,,,
2018-01-12T06:11:02.404Z,,32,50,,,,31.8
2018-01-12T06:11:12.403Z,,31.9,50,,,,
2018-01-12T06:11:22.403Z,,31.9,50,,,,31.9
2018-01-12T06:11:32.432Z,,31.9,50,,,,
2018-01-12T06:11:42.403Z,,31.8,50,,,,
2018-01-12T06:11:52.403Z,,31.8,50,,,,32
